,CLUSTER_GT_NEW_11,RAIL_FLAG,Year,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GasPrice_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,Total_FAC_cumsum
56,2,1,2011,4,44,4,1842645.0,1998893.0,156248.0,2361346.95,522253.1431,1155236.196,3.5387569080000003,1166844.4,3.555932022,7.235753034,0.347028149,200647.8166,47627.92058,9653.949686,144488.1723,54936.916970000006,-6727.8153950000005,450626.9607,262903.2691,47968.7114,10889.711790000001,151776.6858,56028.28584,-7313.520823999999,514086.0908,702137.1066032,-159198.98009,62395.5256094,233074.55407,43157.675715000005,-25959.8919021,855605.9899899999
57,2,1,2012,4,44,4,1998893.0,1980295.0,-18598.0,2526547.668,165200.7182,1207693.1709999999,3.30650754,1169079.962,3.679284519,6.513997323,0.346470526,37500.55821,64130.316060000005,9347.879809,22378.02406,-24187.308230000002,-3198.1649429999998,105971.305,48737.27726,105456.9498,13870.19831,29822.286219999998,-28008.27607,-4677.717239,158131.0792,739637.6648132,-95068.66402999999,71743.4054184,255452.57813,18970.367485000002,-29158.0568451,961577.2949899998
58,2,1,2013,4,44,4,1980295.0,2104359.0,124064.0,2311092.611,-215455.0573,1201343.287,4.0015697910000005,1155971.7340000002,3.56767576,6.075838085,0.357593957,23148.356509999998,-170334.3959,5648.004742,-25515.703390000002,-16214.811469999999,1025.544216,-182243.0053,43906.003039999996,-216875.9341,9768.912166,-33718.0345,-19909.19067,1373.186788,-213521.4802,762786.0213232,-265403.05993,77391.4101604,229936.87474,2755.5560150000038,-28132.5126291,779334.2896899999
59,2,1,2014,4,44,4,2104359.0,2217092.0,112733.0,2293833.994,-17258.61707,1180420.979,4.272182802,1149479.936,3.4579193810000004,6.50896023,0.36886547700000005,2828.851376,-14695.028530000001,17360.63214,-27779.72759,12556.39277,147.23885719999998,-9581.640969,3735.5569270000005,-24737.57695,20635.34128,-29946.3442,13243.925009999999,-189.5191349,-17854.42946,765614.8726992,-280098.08846,94752.0423004,202157.14715,15311.948785000004,-27985.2737719,769752.648721
60,2,1,2015,4,44,4,2217092.0,2186527.0,-30565.0,2097189.665,-196644.3287,1219464.5659999999,4.645405975,1149989.01,2.655947295,6.9203339370000005,0.374945751,39219.34485,-68662.17797,18746.04944,-192071.9759,13764.950169999998,-929.9529013,-189933.7623,42554.304039999995,-73035.18742999999,20276.89066,-199568.4393,14156.827919999998,-1028.724575,-197780.9636,804834.2175491999,-348760.26643,113498.0917404,10085.171250000014,29076.898955000004,-28915.2266732,579818.8864209999
61,2,1,2016,4,44,4,2186527.0,2146097.0,-40430.0,2001637.437,-95552.22769,1216159.7340000002,4.945526072,1148031.256,2.385918706,6.105353019,0.38208264799999997,10284.46785,-15842.28894,20836.51732,-81869.0337,-30776.89777,-3994.3959240000004,-101361.6312,9406.81575,-12672.0241,19811.98916,-77857.27487000001,-30364.273110000002,-3877.4605109999998,-99331.18074,815118.6853992,-364602.55537,134334.6090604,-71783.86244999999,-1699.9988149999954,-32909.622597199996,478457.2552209999
62,2,1,2017,4,44,4,2146097.0,2133601.0,-12496.0,2043959.3369999998,42321.89946,1188153.4009999998,5.113136692,1153455.966,2.692129154,5.061246607,0.385112134,-9557.134233,-6577.0192799999995,22251.9439,78434.27242000001,-38187.95403,-3210.381823,43153.72695,-10560.11224,-1790.5784899999999,16753.48345,68214.92062,-27872.01018,-2423.803707,40459.416410000005,805561.5511662,-371179.57465,156586.5529604,6650.409970000022,-39887.95284499999,-36120.0044202,521610.98217099987
63,2,1,2018,6,66,6,2133601.0,2318304.985,117151.0,2265740.335,154228.0139,1199042.1090000002,4.866277543,1164888.543,3.0881491810000004,4.025806817,0.38549938899999997,10659.77643,76117.17878999999,23898.536,93955.69005,-36140.35441,-3305.253318,165185.5735,8024.770339,69641.17619,22380.69575,89098.82112000001,-31923.229330000002,-2994.22015,151451.8512,816221.3275961999,-295062.39586000005,180485.0889604,100606.10002000003,-76028.30725499999,-39425.2577382,686796.5556709999
64,3,0,2002,57,534,48,0.0,123910017.0,0.0,90702645.37,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,3,0,2003,66,629,57,123910017.0,109492679.4,-16999630.05,99594152.44,6281335.132999999,10276493.86,0.37447701,1992334.405,1.526774144,5.975233857999999,0.23849098,2635661.287,-521670.3696,4158937.3660000004,4310484.137,-570753.096,-1350926.342,8661732.981,1416999.896,-2032907.301,3353990.4460000005,4268570.569,142583.5254,-867902.003,5635408.026000001,2635661.287,-521670.3696,4158937.3660000004,4310484.137,-570753.096,-1350926.342,8661732.981
66,3,0,2004,69,661,60,109492679.4,108212302.0,-2053824.333,96373316.01,-3937869.502,8306663.072000001,0.473157344,2061264.504,1.828048,5.663521444,0.204911326,-8479688.087000001,-2249479.035,3721107.4080000003,5385153.961,-430480.0897,-935088.9566,-2988474.7989999996,-8819662.371,-2182962.8419999997,3351930.189,4934282.151000001,-397525.4267,-823931.2028,-4681329.438,-5844026.800000001,-2771149.4046,7880044.774,9695638.098000001,-1001233.1857,-2286015.2986,5673258.182000001
67,3,0,2005,75,724,66,108212302.0,114092711.2,4007595.43,116181261.4,18024011.66,9431900.612,0.48912057200000003,2163610.252,2.261205789,5.4230584120000005,0.191567953,19235631.2,-141447.0893,3680209.238,7013703.663,-389906.9104,-813728.2099,28584461.89,9863703.4,-576420.8785,3462544.358,6393332.896000001,-370802.7464,-748345.3718,17305121.45,13391604.399999999,-2912596.4939,11560254.012,16709341.761,-1391140.0961,-3099743.5085,34257720.072000004
68,3,0,2006,78,756,69,114092711.2,124275257.5,8480433.362,124850181.6,7168510.427,9081899.544,0.524151285,2194929.482,2.55515739,5.23158569,0.175307617,1306285.0320000001,-1489327.7680000002,3990733.425,4379927.063999999,-334971.9475,-777853.7903,7074792.015,1381467.084,-1552677.727,4010855.1410000003,4453111.85,-350144.8106,-774101.1107,6388492.978999999,14697889.431999998,-4401924.2619,15550987.436999999,21089268.825,-1726112.0436,-3877597.2988,41332512.087000005
69,3,0,2007,81,788,72,124275257.5,131590376.3,5335173.804,134034296.7,7196357.634,9143439.695,0.5288024029999999,2198453.96,2.790112112,5.0044226919999995,0.164119464,2419679.005,4369.161219,2713308.869,3534417.6789999995,-429284.9858,-581155.7562,7661333.971,2564644.187,-934775.7133,2965101.235,3700205.038,-461192.1671,-637624.946,6484446.5879999995,17117568.437,-4397555.100681,18264296.305999998,24623686.504,-2155397.0294,-4458753.055,48993846.058000006
70,3,0,2008,81,788,72,131590376.3,141366586.9,9776210.558,140616472.2,6582175.445,9247854.518,0.578808643,2203855.457,3.2458957969999997,5.464804228999999,0.156735344,1042454.686,-2913128.7589999996,1400803.826,6723509.557,1011024.06,-421424.6656,6843238.706,1251947.038,-3541098.483,1377156.471,6882552.08,1059311.664,-447693.3242,6045551.47,18160023.123,-7310683.859681,19665100.132,31347196.061,-1144372.9693999998,-4880177.7206,55837084.764000006
71,3,0,2009,81,788,72,141366586.9,130049732.3,-11316854.61,127026074.1,-13590398.09,8855183.681,0.559456043,2208307.944,2.328586804,5.225913836,0.150806726,-727675.175,2978477.8189999997,541541.2605,-14360546.95,-550904.8415,-455692.3166,-12574800.2,-638427.3068,1365852.909,487753.3368,-13836228.54,-533580.9354,-435767.5561,-14010809.65,17432347.948,-4332206.040681001,20206641.3925,16986649.111,-1695277.8109,-5335870.0372,43262284.56400001
72,3,0,2010,81,788,72,130049732.3,135924415.2,2885943.748,137382085.5,6691346.812000001,8751309.462000001,0.590771805,2218340.609,2.770268334,5.624304612,0.146814942,260353.2521,-2221894.212,1624647.0880000002,7324683.7,883826.8957,-269499.9418,7602116.781,480388.0846,-3310259.647,1641697.4440000001,7305914.0770000005,853269.8388,-279662.9848,6396419.88,17692701.200099997,-6554100.252681,21831288.480499998,24311332.811,-811450.9151999999,-5605369.979,50864401.34500001
73,3,0,2011,81,788,72,135924415.2,145430762.8,9506347.57,149798932.3,12416846.79,8675704.192,0.6078077510000001,2232913.835,3.5066187419999997,5.801896587000001,0.13920374900000002,263716.0893,-1134927.257,1915877.6169999999,11086591.58,418157.7353,-362168.6155,12187247.15,272717.7705,-1027717.895,1941005.87,11182897.14,415070.6843,-367126.7765,12043613.1,17956417.289399996,-7689027.509681,23747166.097499996,35397924.391,-393293.17989999993,-5967538.594500001,63051648.49500001
74,3,0,2012,81,788,72,145430762.8,149714085.3,4283322.495,153682907.7,3883975.396,8643186.974,0.625840107,2264658.297,3.593667266,5.610834327,0.136485955,-317282.9841,1493065.628,2379751.893,1197168.023,-489851.354,-38686.97718,4224164.228999999,-319340.0897,1109251.255,2440109.163,1204911.312,-511969.8547,-38986.38963,3844327.8710000003,17639134.305299997,-6195961.881681001,26126917.990499996,36595092.414000005,-883144.5338999999,-6006225.571680001,67275812.724
75,3,0,2013,81,788,72,149714085.3,148830168.4,-883916.9358,155766410.7,2083503.0590000001,8754423.952,0.62584479,2347620.495,3.4937487369999998,5.527193477999999,0.133754851,355255.82700000005,-299898.0968,4324642.649,-1431433.138,-241432.3995,-402068.8983,2305065.943,526816.0379,-591464.086,4254955.348999999,-1492845.595,-238800.3163,-375158.3299,1723521.0780000002,17994390.132299997,-6495859.978481001,30451560.639499996,35163659.27600001,-1124576.9334,-6408294.469980001,69580878.66700001
76,3,0,2014,81,788,72,148830168.4,148604299.9,-225868.4299,155376805.4,-389605.3612,9013003.614,0.777733022,2408171.384,3.352313398,5.507205719,0.13236288300000001,1780677.726,-2050564.2040000001,2664275.568,-2086014.985,-65276.474689999995,-32942.88023,210154.7497,2337708.2,-3217643.377,2815453.508,-2203377.411,-85024.10634,-36722.1748,-434185.0781,19775067.858299997,-8546424.182481002,33115836.207499996,33077644.29100001,-1189853.40809,-6441237.350210002,69791033.4167
77,3,0,2015,81,788,72,148604299.9,146132101.6,-2472198.386,142800514.7,-12576290.66,9231261.911,0.671061977,2456798.512,2.38781354,5.406194866,0.13023041,1846503.565,5654194.647000001,2615011.68,-15567540.72,-250032.5468,-38559.09908,-5740422.478999999,2184164.983,-479746.8316,2900254.732,-16948654.88,-189806.0156,-42502.6443,-12624076.81,21621571.423299998,-2892229.5354810013,35730847.887499996,17510103.57100001,-1439885.9548900002,-6479796.449290002,64050610.9377
78,3,0,2016,81,788,72,146132101.6,137581951.2,-8550150.342,139191437.4,-3609077.367,9456155.9,0.70605665,2504889.818,2.1556081519999997,5.146207742,0.129542891,1176225.388,-2199622.224,2561082.726,-4488278.242,-552497.3551,-77462.44412,-3580552.151,1214822.5890000002,-2180449.68,2536290.0730000003,-4412343.255,-686884.9201,-80512.17438,-3692548.2789999996,22797796.8113,-5091851.759481002,38291930.6135,13021825.329000011,-1992383.3099900002,-6557258.893410002,60470058.7867
79,3,0,2017,81,788,72,137581951.2,134788754.2,-2793196.985,147556484.3,8365046.96,9467455.026,0.690663625,2544014.349,2.420275909,4.941075823,0.12789768199999998,376952.7541,790682.5232,2429643.222,4934321.198,-441896.4112,-106403.9704,7983299.316000001,431514.4589,873430.7292,2534794.522,5056879.335,-422052.4458,-109519.6396,8249509.82,23174749.565399997,-4301169.236281002,40721573.8355,17956146.52700001,-2434279.72119,-6663662.863810002,68453358.10270001
80,3,0,2018,81,788,72,134788754.2,133114024.5,-1674729.698,157233573.9,9677089.611,9849555.49,0.67045763,2607955.463,2.7126650060000004,4.740433037,0.127587497,607309.4593,1144720.379,2280695.5640000002,4971760.682,-420479.0855,-92975.79482000001,8491031.204,745779.3505,1395397.6830000002,2578540.337,5537400.427999999,-477436.3906,-102591.7971,9561483.126,23782059.024699997,-3156448.857281002,43002269.399500005,22927907.20900001,-2854758.80669,-6756638.658630002,76944389.3067
81,3,1,2007,3,24,2,0.0,142490.0,0.0,213495.8815,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,3,1,2008,3,24,2,142490.0,191966.0,49476.0,211545.4067,-1950.4747899999998,167825.0,3.20845879,2310139.33,3.23,5.23,0.085003625,637.2774825,-8036.242681999999,1073.95312,6542.547629,-637.1178091,-499.14175070000005,-918.7240113,1352.956544,-17061.15064,2280.030193,13889.99749,-1352.617554,-1059.69082,-4200.225753,637.2774825,-8036.242681999999,1073.95312,6542.547629,-637.1178091,-499.14175070000005,-918.7240113
83,3,1,2009,3,24,2,191966.0,184426.0,-7540.0,132179.6073,-79365.7994,85973.0,4.06071812,2313189.83,2.33,5.17,0.07912407,-38704.56835,-24494.69293,201.8575172,-19193.28639,-191.0749167,-634.2820153,-83016.04707999999,-37002.71351,-23417.65181,192.9817641,-18349.350169999998,-182.67327869999997,-606.3923897999999,-79945.52848,-38067.2908675,-32530.935612,1275.8106372,-12650.738761,-828.1927258000001,-1133.4237660000001,-83934.77109129999
84,3,1,2010,3,24,2,184426.0,212371.0,27945.0,329420.1016,197240.4943,429650.0,2.380560434,2359081.08,2.78,5.42,0.07427889900000001,132566.7462,64188.73491,2908.144017,10586.094729999999,766.8454374,-502.30938629999997,210514.2559,124207.8853,60141.379720000004,2724.773963,9918.59933,718.4927807999999,-470.63678039999996,196799.5331,94499.45533249999,31657.799297999998,4183.9546542,-2064.6440310000016,-61.347288400000025,-1635.7331523,126579.4848087
85,3,1,2011,3,24,2,212371.0,281173.0,68802.0,307816.0649,-21604.03669,204256.0,2.023049866,2409959.25,3.53,5.79,0.068805723,-47029.87991,18318.71355,3639.851654,17618.70982,1308.204031,-653.2777888999999,-6797.678634999999,-149467.9736,58219.604210000005,11567.9915,55994.88794,4157.667552,-2076.21426,-28202.555310000003,47469.575422499984,49976.512848,7823.8063082,15554.065788999998,1246.8567426,-2289.0109412,119781.8061737
86,3,1,2012,3,24,2,281173.0,264874.0,-16299.0,254486.8308,-53329.234130000004,203144.0,2.9955375010000003,2451354.0,3.61,5.55,0.07014483099999999,-516.2425686,-52449.77135,3839.728569,2175.791073,-1117.80101,212.02404840000003,-47856.27123,-575.2813602000001,-58448.058410000005,4278.849534,2424.619983,-1245.63553,236.27164900000002,-53065.94187,46953.332853899985,-2473.2585020000042,11663.5348772,17729.856861999997,129.05573260000006,-2076.9868928,71925.5349437
87,3,1,2013,3,24,2,264874.0,243496.0,-21378.0,252659.1453,-1827.6854399999997,201039.0,3.106124947,2569353.25,3.52,4.94,0.06636304,-927.1509484999999,-5299.202718,10105.6856,-2289.5759420000004,-2668.1906120000003,-563.2572205,-1641.691842,-1032.191454,-5899.569824,11250.597679999999,-2548.970827,-2970.480213,-627.0708025,-2525.799511,46026.181905399986,-7772.461220000004,21769.2204772,15440.280919999997,-2539.1348794000005,-2640.2441133,70283.8431017
88,3,1,2014,6,48,4,243496.0,874434.0,14527.0,1471248.2030000002,21082.03931,195239.0,2.680761017,2616990.17,3.36,5.56,0.066351533,-2387.849527,20531.07349,3588.752408,-3833.699778,2518.629758,-1.5772274519999998,20415.329130000002,-2465.830321,21201.56357,3705.951486,-3958.898183,2600.8814859999998,-1.628735492,21080.35738,43638.33237839999,12758.612269999994,25357.9728852,11606.581141999997,-20.505121400000462,-2641.821340752,90699.1722317
89,3,1,2015,6,48,4,874434.0,1246424.0,371990.0,998356.3374,-472891.8654,514487.4475,2.380975652,3291265.443,2.4070492569999997,5.484098513999999,0.092228079,99727.20492,-254332.7402,18390.959219999997,-92757.875,-5682.328679,-270.6828889,-234925.4627,212660.0109,-536789.4515,33715.32913,-170240.5146,-11800.80307,-436.43616789999993,-473676.4768,143365.53729839998,-241574.12793000002,43748.9321052,-81151.293858,-5702.833800400001,-2912.504229652,-144226.2904683
90,3,1,2016,9,72,6,1246424.0,2569742.0,-76026.0,2550394.514,-24225.60808,549156.0207,2.416825649,3450561.272,2.19681614,5.434484188,0.09467545,2088.098608,-22223.33419,27888.54193,-34599.69101,-964.4554716,-292.0758715,-28102.91601,1840.7802649999999,-18982.20857,23377.89109,-29079.7235,-1147.534248,-234.8131174,-24413.88599,145453.63590639998,-263797.46212000004,71637.4740352,-115750.984868,-6667.289272000001,-3204.580101152,-172329.20647829998
91,3,1,2017,9,72,6,2569742.0,3208316.0,638574.0,2902052.15,351657.6358,307475.8182,1.142281879,3369658.443,2.4272629,5.380471339,0.10254766,223504.5305,-19091.29703,41062.06142,89585.50841000001,-21514.93959,11.67723851,313557.541,262878.1295,-14587.068180000002,36314.069489999994,88650.35047,-21606.72834,8.882831106,351664.1106,368958.1664064,-282888.75915000006,112699.53545519999,-26165.47645799999,-28182.228862000004,-3192.9028626420004,141228.33452170005
92,3,1,2018,9,72,6,3208316.0,3522210.0,313894.0,3254881.396,352829.2462,313310.953,0.768968937,3392152.3460000004,2.7173447719999997,5.036915559,0.103839689,111114.7351,118748.5267,43679.2499,118612.0739,-21846.35221,-21.96352495,370286.2699,106245.5382,116722.1861,40590.74577,109781.1101,-20479.37394,-30.96009377,352791.9389,480072.90150639997,-164140.23245000007,156378.7853552,92446.59744200001,-50028.581072,-3214.8663875920006,511514.60442170006
93,4,0,2002,90,917,82,0.0,63806408.38,0.0,55870907.62,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,4,0,2003,108,1120,100,63806408.38,72595616.23,2690673.9869999997,68700636.82,6611494.538,4286107.177,0.679946103,1070845.472,1.598764532,5.698844981000001,0.11491119400000001,2003289.344,407815.7513,1635092.915,2570093.048,392327.7708,-230479.7502,6778139.079,1997425.28,671032.2046,1481429.497,2345127.163,313479.1478,-196998.7531,6435955.103999999,2003289.344,407815.7513,1635092.915,2570093.048,392327.7708,-230479.7502,6778139.079
95,4,0,2004,114,1187,106,72595616.23,79416902.62,-210705.6075,76979721.3,3077405.249,3927813.5760000004,0.729084153,1052848.332,1.8972720969999999,6.147404602000001,0.10471154699999999,-2307857.819,-883739.5787,1942670.648,3604812.381,329728.5704,-227705.16199999998,2457909.04,-2018481.835,-279584.5535,1826232.2519999999,3460031.712,297915.2892,-208707.6156,2855767.105,-304568.4750000001,-475923.82739999995,3577763.563,6174905.429,722056.3412,-458184.9122,9236048.118999999
96,4,0,2005,129,1355,121,79416902.62,90564420.85,7361777.972999999,91106974.96,10214756.06,3899149.773,0.688887317,1098406.385,2.3205930390000002,6.494280771000001,0.100603875,857225.5901,14106.401419999998,2285687.475,5020469.7639999995,191002.5313,-234306.6721,8134185.089,2024979.189,1375032.9519999998,2070048.917,4605790.771000001,365873.304,-226969.0702,9978386.888,552657.1150999999,-461817.42597999994,5863451.038000001,11195375.193,913058.8725,-692491.5843,17370233.207999997
97,4,0,2006,153,1613,144,90564420.85,103571771.9,7098388.542,111666610.4,11056884.57,3675110.325,0.626712891,1111075.428,2.617967188,6.648701765,0.090308815,552690.7396,3432077.88,2757110.108,3529144.925,367595.4951,-285435.2456,10353183.9,1207861.5420000001,5861984.458,2122673.68,1784187.5969999998,206370.805,-126193.5135,9149981.152,1105347.8547,2970260.45402,8620561.146000002,14724520.118,1280654.3676,-977926.8299,27723417.107999995
98,4,0,2007,156,1646,147,103571771.9,107544842.9,3161014.095,112302035.6,-255816.9729,3470247.521,0.713892324,1055563.102,2.826196265,6.577203053,0.084348739,995893.0341,-4570458.041,1115930.239,2610326.55,-109009.0314,-99870.20753,-57187.45685,1070295.06,-5703202.1620000005,1307700.8290000001,3012578.018,140044.2429,-83232.96101,-274675.6746,2101240.8888,-1600197.5869800001,9736491.385000002,17334846.668,1171645.3362,-1077797.03743,27666229.651149996
99,4,0,2008,156,1646,147,107544842.9,114406747.1,6861904.157000001,120244597.2,7942561.607999999,3497612.15,0.71329732,1052887.7140000002,3.31555871,6.731718447,0.083158754,249500.6548,49160.3943,671126.422,5821006.062000001,308217.6812,-112720.5186,6986290.695,558777.7495,423448.7747,751872.1266,6064863.351,229177.0337,-85577.42719,7916547.393999999,2350741.5436,-1551037.19268,10407617.807000002,23155852.730000004,1479863.0174,-1190517.55603,34652520.346149996
100,4,0,2009,159,1680,150,114406747.1,121176093.8,6769346.703,108226726.1,-12017871.14,3445742.039,0.745795598,1027485.777,2.396025061,6.663780592999999,0.082292448,1430462.7280000001,-1604079.395,-407599.4156,-11471392.45,-130260.12800000001,-103757.5224,-12286626.18,1190684.852,-1397526.257,-490602.6011,-11105225.99,-146745.387,-68455.75589,-12021255.03,3781204.2716,-3155116.58768,10000018.391400002,11684460.280000005,1349602.8894,-1294275.07843,22365894.166149996
101,4,0,2010,159,1680,150,121176093.8,123039844.0,1751048.7240000002,114909360.1,6591313.7360000005,3270759.6539999996,0.73794584,969272.0199,2.827303844,6.669073466,0.083795019,-238082.0502,151770.696,585354.2095,6574693.387,126429.7842,-94513.67173999999,7105652.355,-192362.1263,271273.21,678618.8053,5846426.482999999,95785.73531,-108428.3709,6478387.905,3543122.2214,-3003345.89168,10585372.600900002,18259153.667000003,1476032.6735999999,-1388788.75017,29471546.521149997
102,4,0,2011,165,1748,156,123039844.0,132482684.9,9334037.944,125485906.6,10218747.34,3212712.534,0.791161488,985922.8558,3.5656477460000002,6.857004397000001,0.08272318,-862450.4613,862883.7269,714841.6405,9985652.049,374580.0482,-29724.38748,11045782.62,-607206.6542,917452.6485,615154.8971,8998609.081,325874.4877,-31137.11625,10186109.8,2680671.7601,-2140462.1647799998,11300214.241400002,28244805.716000006,1850612.7218,-1418513.13765,40517329.14115
103,4,0,2012,165,1748,156,132482684.9,132642935.7,160250.7736,124732364.0,-753542.6541,3140899.297,0.77606506,1004929.1170000001,3.675743223,7.073415173,0.08479211199999999,-2570858.651,4525516.076,1063628.27,1364411.504,305671.3419,-26556.6881,4661811.852,-2611551.284,-683964.4139,1014079.238,1294138.909,259160.3604,-25405.46377,-778115.2453,109813.1091,2385053.9112200006,12363842.511400001,29609217.220000006,2156284.0637,-1445069.8257499998,45179140.993149996
104,4,0,2013,165,1748,156,132642935.7,129395701.9,-3247233.808,126051259.0,1318895.055,3070522.505,0.8046672440000001,1006168.47,3.56937604,6.834363238,0.08342778,114536525.2,-23087.52593,2718854.627,-1324637.006,-518829.7528,-110459.3093,115278366.2,1604391.042,-1253863.366,2831210.57,-1305665.648,-418693.3881,-138484.1553,1072382.8190000001,114646338.3091,2361966.3852900006,15082697.138400001,28284580.214000005,1637454.3109,-1555529.13505,160457507.19314998
105,4,0,2014,165,1748,156,129395701.9,128833614.7,-562087.1666,126473201.7,421942.6529,3059359.508,0.818781428,999758.4043,3.442132553,6.91067516,0.080788157,1400418.0569999998,-896483.5451,893077.15,-1577790.0659999999,361612.479,-6396.971762,174437.1027,1470022.851,-883231.7691,887617.678,-1658935.216,615034.0088,-8564.900437,409813.1917,116046756.3661,1465482.8401900006,15975774.288400002,26706790.148000006,1999066.7899,-1561926.1068119998,160631944.29584998
106,4,0,2015,168,1780,159,128833614.7,127257546.5,-2023706.264,116741068.7,-10155201.83,3077726.887,0.8018595270000001,1007579.8620000001,2.48523765,6.953503952999999,0.079484912,1114338.84,531713.7285,1368926.149,-13096011.1,171950.6116,-46102.47492,-9955184.242,1258504.652,448966.9969,1340200.58,-13186460.43,20334.50531,-36748.13564,-10186793.49,117161095.2061,1997196.5686900006,17344700.437400002,13610779.048000006,2171017.4015,-1608028.5817319998,150676760.05384997
107,4,0,2016,168,1780,159,127257546.5,118348529.9,-8909016.566,112374544.9,-4366523.746,3152826.729,0.8678174590000001,1039088.551,2.251133753,6.539033684,0.079011476,656497.4614,-3098413.048,1481879.424,-3783093.9289999995,-863658.1711,-12000.13228,-5618788.396000001,2444780.577,-2119787.715,8173852.521000001,-13170111.92,409059.5545,-104316.7619,-7365820.715,117817592.6675,-1101216.4793099994,18826579.8614,9827685.119000006,1307359.2304000002,-1620028.7140119998,145057971.65784997
108,4,0,2017,168,1780,159,118348529.9,114349759.8,-3998770.1360000004,118247708.5,5873163.597999999,3210315.104,0.842438155,1075431.396,2.522460894,6.323453056,0.077199308,736042.7862,528907.1304,1208765.068,4232043.365,-374525.8164,-10942.74069,6320289.792,688893.9549,403256.5834,1168108.514,3987023.0889999997,-362699.6952,-11418.847829999999,5861835.081,118553635.4537,-572309.3489099994,20035344.9294,14059728.484000007,932833.4140000002,-1630971.4547019997,151378261.44984996
109,4,0,2018,168,1780,159,114349759.8,113263071.8,-1086687.99,126958978.0,8711269.445,3261168.026,0.804874944,1077712.327,2.8104688739999997,6.084078851,0.07721469,1231271.749,2549016.9,1041420.007,3995533.998,-433041.9449,-9613.81316,8374586.896000001,1418730.765,2442135.509,1115432.867,4173528.896,-426196.9774,-12361.61504,8697327.281,119784907.2027,1976707.5510900007,21076764.9364,18055262.48200001,499791.4691000002,-1640585.2678619996,159752848.34584996
110,4,1,2002,6,57,5,0.0,527677.0,0.0,576276.011,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,4,1,2003,6,57,5,527677.0,475713.0,-51964.0,583370.8568,7094.845866,64545.32547999999,3.573003163,862277.0827,1.53,6.990197791,0.060434135,4236.961646,-23997.6654,13293.89889,19485.833280000003,-1254.930815,-1868.1738469999998,9895.923762,15902.88885,-56837.90247000001,21107.46587,31483.78072,-1541.823723,-3019.563385,-2539.137495,4236.961646,-23997.6654,13293.89889,19485.833280000003,-1254.930815,-1868.1738469999998,9895.923762
112,4,1,2004,9,91,8,475713.0,560441.0,44736.0,645024.3881,58539.42324,65533.45221,3.720565474,894069.9158,1.85,6.8393257279999995,0.054820372,24698.34967,-11030.05097,11678.00952,25613.98822,-1177.67716,-1535.8776699999999,48246.7416,24139.66525,-8851.260343,14785.98072,31693.056419999997,-1322.4279210000002,-1905.590882,55928.4018,28935.311316,-35027.71637,24971.90841,45099.821500000005,-2432.607975,-3404.051517,58142.665362
113,4,1,2005,9,91,8,560441.0,698452.0,138011.0,820099.8919,175075.5038,57782.90136,3.572251141,904712.8899,2.295004934,6.710092587999999,0.049075951,1301876.588,-7612.495129000001,15451.060630000002,37369.35748,-1310.4365890000001,-1584.226322,1344189.8490000002,100707.5807,17668.82434,17778.198080000002,41858.46372,-1099.956761,-1837.6063,172396.9612,1330811.899316,-42640.211499000005,40422.96904,82469.17898,-3743.044564,-4988.277839,1402332.5143620002
114,4,1,2006,9,91,8,698452.0,652821.0,-45631.0,594713.7555,-225386.1364,59599.06635,10.71143223,977198.5316,2.5740184580000003,6.30719136,0.04580948,-21756.85861,-114560.0905,23783.73211,26519.03221,-3862.2526299999995,-1736.322926,-91612.76032,-18899.18497,-268783.4484,32741.76723,35998.10547,-3925.673522,-2517.702221,-229642.6893,1309055.040706,-157200.30199900002,64206.70115000001,108988.21119,-7605.297193999999,-6724.600765,1310719.754042
