,CLUSTER_GT_NEW_11,Mode,Year,Unnamed: 0,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
105,4,Bus,2014,112314,1549780,2.0,135656874.95609996,84617926.44270001,135656874.95609996,84617926.44270001,6152328.3646,439063015.11439997,158.4022,435429517.11439997,25668779285,24747400.0,13955603.0,8710838.0,399260.0,1370938.0,1271583.0,1530100.0,24073557.0,853.0999999999998,531.3000000000001,4015.7000000000003,1181.6000000000001,3326.799999999999,891.5999999999999,9410466.0,601789.0,3292176.0,3659560.0,1318077.0,538864.0,330.96999999999997,2681045.0,3617193.0,1932.2,2435.6,1032.1999999999998,703213.3400000001,10773917.42,11477130.760000002,344.86999999999983,5155.13,188.51999999999992,199091.19999999998,1225341.0,795.3899999999998,58.30000000000004,110831,25,0,465406796.0244001,1453194.2799999998,1347877.9799999997,1621905.9999999998,2841907.6999999997,3834224.5800000005,199.83119999999994,167.906332,0,0,0,44381.0,0.0,1.0,0,0,0,135656874.95609996,-496158.2674000002,0.6116529969999999,93.87925711199996,191405610,84617926.44270001,2818866.2863,1.9252327510000007,230.39054153000004,-119077172.5,6152328.3646,228707.70069999996,1.9146685240000003,231.08722973999997,-3346213.75,148428628.0,4275370.0,1.4961525210000002,206.21822237300003,-264250250,72.76331527199999,1.8619378860000004,0.4567449640000002,120.45070751700003,-1117.601451999999,795.3899999999998,1.5700000000000012,0.011004990000000013,8.510053408,-1210,0.0,0.0,0.0,0.0,-10937955600,0.0,0.0,0.0,0.0,14965265370,0.0,0.0,0.0,0.0,1153233686.0000012,0.0,0.0,0.0,0.0,-268649829250,0.0,0.0,0.0,0.0,-1302.9333130000002,0.0,0.0,0.0,0.0,-3410,165,1748,110197,81799060.1564,80316031.2958,84114290.74289998,168.23829999999995,160.66760000000002,133.655,793.8200000000004,783.7199999999999,797.3800000000001,0,0,0,181.69736400000002,175.12768400000002,149.6936,0,0,0,0,0,0,0,0,0,2,2
106,4,Bus,2015,114801,1582360,2.0,134699613.5848,89074673.47939998,134699613.5848,89074673.47939998,6489337.9902,414464531.7552,142.03030000000004,410843045.7552,26595963373,25865285.0,14605352.0,8906715.0,409933.0,1443724.0,1341711.0,1610448.0,25181284.0,858.9000000000001,521.9,4118.699999999999,1207.9000000000003,3367.6000000000013,924.4999999999999,9760677.0,626182.0,3389912.0,3766872.0,1395783.0,581928.0,338.4699999999999,2818612.0,3784402.0,1885.4000000000005,2519.5,1095.0999999999997,647332.3099999999,11270303.07,11917635.42,308.96,5291.039999999998,138.78999999999996,209311.99999999997,1306545.0,812.6800000000002,59.36000000000004,112847,30,25,439332403.66220003,1530347.44,1422213.66,1707074.8800000001,2987728.72,4011466.1199999996,147.11739999999992,150.55211800000006,89,0,0,44381.0,0.0,2.0,0,0,0,134699613.5848,-1404899.3713000002,-0.17770664299999975,90.17796376299997,194885712,89074673.47939998,2972433.036699999,2.3226253630000007,267.5918781969999,-121242212.0,6489337.9902,262777.6256,2.5232568369999995,295.53032546899993,-3407054.0,144446025.0,-4545766.0,-3.5264693199999995,-241.333688015,-269054800,68.76938228399997,-5.3274944369999995,-3.6383651929999994,-209.74972100699998,-1137.921478399999,812.6800000000002,-2.7100000000000035,-0.19859720199999997,-13.068098408999997,-1232,0.0,0.0,0.0,0.0,-11136827520,0.0,0.0,0.0,0.0,15237361104,0.0,0.0,0.0,0.0,1174201571.2000012,0.0,0.0,0.0,0.0,-273534371600,0.0,0.0,0.0,0.0,-1326.6230096000002,0.0,0.0,0.0,0.0,-3472,168,1780,112212,84617926.44270001,81799060.1564,80316031.2958,158.4022,168.23829999999995,160.66760000000002,795.3899999999998,793.8200000000004,783.7199999999999,25,0,0,167.906332,181.69736400000002,175.12768400000002,0,0,0,0,0,0,0,0,0,1,3
107,4,Bus,2016,114857,1582360,1.0,125816344.97870001,90835238.03870001,125816344.97870001,90835238.03870001,6573025.000100001,411714968.9192,146.32879999999997,408219190.9192,26595963373,26160271.0,14679811.0,9093206.0,443362.0,1479145.0,1391590.0,1645010.0,25476369.0,802.9,522.4999999999999,4174.200000000001,1201.5,3350.6,947.8999999999999,9879914.0,593175.0,3417743.0,3799656.0,1443699.0,625641.0,311.26,2899103.0,3914014.0,1840.9000000000003,2496.9999999999995,1162.1,591105.6100000001,11511999.66,12103105.28,280.4399999999999,5319.560000000001,125.35,209311.99999999997,1316054.0,815.8999999999996,58.79999999999994,112847,50,55,432300717.3726001,1553102.2500000005,1461169.5000000002,1727260.4999999998,3044058.149999999,4109714.6999999993,131.61749999999998,153.64523999999997,101,0,0,44381.0,0.0,2.0,0,0,0,125816344.97870001,-8883268.6061,-0.66925426,-25.280257544,194885712,90835238.03870001,1760564.5593000003,1.4137326249999993,160.25417596100004,-121242212.0,6573025.000100001,83687.00989999999,1.2097024650000006,136.34042030200004,-3407054.0,145067500.0,621475.0,-0.05247891199999989,109.51435352200002,-269054800,68.77375122999999,0.004368946000000415,0.43507632099999993,223.00100416299998,-1137.921478399999,815.8999999999996,3.22,0.20093137099999991,27.058682858999994,-1232,0.0,0.0,0.0,0.0,-11136827520,0.0,0.0,0.0,0.0,15237361104,0.0,0.0,0.0,0.0,1174201571.2000012,0.0,0.0,0.0,0.0,-273534371600,0.0,0.0,0.0,0.0,-1326.6230096000002,0.0,0.0,0.0,0.0,-3472,168,1780,112212,89074673.47939998,84929904.30510001,82112629.8852,142.03030000000004,161.4252,171.32489999999999,812.6800000000002,809.0199999999998,807.5200000000004,30,26,1,150.55211800000006,170.929332,184.845696,89,8,7,0,1,0,0,0,0,1,1
108,4,Bus,2017,114913,1582360,1.0,121216072.97929999,92125340.589,121216072.97929999,92125340.589,6621248.470099999,391634165.70000005,144.0062,388446981.70000005,26595963373,26438613.0,14783807.0,9179774.0,457248.0,1547906.0,1433932.0,1734465.0,25756989.0,771.3000000000002,499.49999999999994,4229.3,1194.0999999999997,3340.7999999999997,965.0999999999999,9988535.0,586862.0,3395290.0,3837553.0,1506055.0,662775.0,309.6899999999999,3036267.0,4100065.0,1758.2999999999997,2474.300000000001,1267.3999999999999,526505.59,11752377.01,12278882.59,246.60999999999999,5353.39,140.24999999999997,209311.99999999997,1320968.0,816.8499999999998,57.12000000000007,112847,56,105,399466849.0118,1578864.12,1462610.6400000001,1769154.3,3096992.3399999994,4182066.3,143.055,146.886324,165,3,0,44381.0,0.0,10.0,0,0,0,121216072.97929999,-4600271.9994,-2.088096781,-175.93656793599993,194885712,92125340.589,1290102.5502999998,0.4958115450000002,63.651362366,-121242212.0,6621248.470099999,48223.47,0.3131009089999998,46.77143434300001,-3407054.0,140771157.0,-4296343.0,-2.368950655,-191.72777485800003,-269054800,69.75200527800003,0.9782540529999995,-1.9387383340000006,-124.98945639399999,-1137.921478399999,816.8499999999998,0.9499999999999993,0.18503096799999996,23.19078548400001,-1232,0.0,0.0,0.0,0.0,-11136827520,0.0,0.0,0.0,0.0,15237361104,0.0,0.0,0.0,0.0,1174201571.2000012,0.0,0.0,0.0,0.0,-273534371600,0.0,0.0,0.0,0.0,-1326.6230096000002,0.0,0.0,0.0,0.0,-3472,168,1780,112212,90835238.03870001,89074673.47939998,84929904.30510001,146.32879999999997,142.03030000000004,161.4252,815.8999999999996,812.6800000000002,809.0199999999998,50,30,26,153.64523999999997,150.55211800000006,170.929332,101,89,8,0,0,1,0,0,0,1,1
109,4,Bus,2018,114969,1582360,3.0,119625011.40330002,94645105.74160002,119625011.40330002,94645105.74160002,6744803.670100001,380659973.6626,161.1017,377248949.6626,26595963373,26721116.0,14880418.75,9291322.75,476019.75,1608332.0,1478158.25,1810196.75,26041225.25,733.7199999999999,482.52,4284.620000000001,1187.1,3329.330000000001,983.9999999999997,10099810.0,573875.5,3385408.0,3874171.75,1564801.0,701553.75,301.95999999999987,3159262.75,4272006.25,1685.3700000000003,2451.79,1363.29,471053.82,11935060.990000004,12406114.789999997,219.99999999999997,5379.999999999999,156.89999999999998,0.0,1327030.75,816.59,56.0,112847,56,161,380659973.6626,1608332.0,1478158.25,1810196.75,3159262.75,4272006.25,156.89999999999998,161.1017,174,4,6,44381.0,0.0,20.0,3329,374,2885,119625011.40330002,-1591061.576,-2.117557051999999,-48.583267629,194885712,94645105.74160002,2519765.1525999997,0.016168476000000043,71.48336135800001,-121242212.0,6744803.670100001,123555.2,0.017752247000000027,59.72206974200001,-3407054.0,137704268.5,-3066888.5,-2.878229201999999,-237.11753649399998,-269054800,77.74689757700001,7.994892298999998,-1.9275078809999993,365.55086034900006,-1137.921478399999,816.59,-0.26000000000000045,-0.002057522999999978,5.049226169000002,-1232,0.0,0.0,0.0,0.0,-11136827520,0.0,0.0,0.0,0.0,15237361104,0.0,0.0,0.0,0.0,1174201571.2000012,0.0,0.0,0.0,0.0,-273534371600,0.0,0.0,0.0,0.0,-1326.6230096000002,0.0,0.0,0.0,0.0,-3472,168,1780,112212,92125340.589,90835238.03870001,89074673.47939998,144.0062,146.32879999999997,142.03030000000004,816.8499999999998,815.8999999999996,812.6800000000002,56,50,30,146.886324,153.64523999999997,150.55211800000006,165,101,89,3,0,0,0,0,0,26,1
110,4,Rail,2002,2693,44120,2.0,527677.0,272459.0,527677.0,272459.0,28799.0,7922557.0,36.6621,7922557.0,2150953405,1499901.1872999999,743449.4688,668034.9375,9713.65625,50640.35938,44921.25001,53536.03125,1567568.49,21.27,17.25,161.49,53.480000000000004,124.50999999999999,22.009999999999998,653323.88,44981.86,239554.99,262615.31,75261.41,30910.31,13.969999999999999,77685.73438000001,101821.28126,90.15,90.00999999999999,19.84,43176.66,803551.3400000001,846728.0,9.739999999999998,190.26,2.66,0.0,126726.0,13.89,2.8,4028,0,0,11091579.8,70896.50313,62889.75001,74950.44375,108760.02813,142549.79375999997,3.7239999999999998,51.32693999999999,0,0,0,4029.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,527677.0,0.0,0.0,0.0,-397743840,272459.0,0.0,0.0,0.0,544191468,28799.0,0.0,0.0,0.0,41935770.4,1735813.0,0.0,0.0,0.0,-9769084700,9.295588353,0.0,0.0,0.0,-47.3793932,13.89,0.0,0.0,0.0,-124,6,57,4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2
111,4,Rail,2003,2695,44120,2.0,475713.0,296740.0,475713.0,296740.0,30345.0,7865031.0,41.704499999999996,7865031.0,2150953405,1567264.25,771755.125,697048.25,13947.375,50175.5625,44808.0,53593.875,1609283.0699999998,22.12,17.42,160.45,52.06999999999999,125.27000000000001,22.67,664951.5,45146.56,239761.07,268000.75,79984.37,32058.75,13.739999999999998,81022.0625,106612.875,86.91,90.95,22.15,42052.25,807516.0,849568.25,9.58,190.42,3.06,0.0,122454.0,14.21,2.74,4028,0,0,10775092.469999999,68740.52063,61386.96001,73423.60875,111000.22563,146059.63876,4.1922,57.135165,0,0,0,4029.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6960204,0.0,0.0,0.0,0.0,-4330079.0,0.0,0.0,0.0,0.0,-121680.5,0.0,0.0,0.0,0.0,-9609100,0.0,0.0,0.0,0.0,-40.6400528,0.0,0.0,0.0,0.0,-44,475713.0,-51964.0,-0.19074014500000003,-18.176862319,-397743840,296740.0,24281.0,0.098553534,10.275435279,544191468,30345.0,1546.0,0.060558882999999994,6.270568526,41935770.4,1700640.0,-35173.0,0.035857006,4.0297422570000005,-9769084700,10.208000576,0.912412223,0.183274157,19.471614996,-47.3793932,14.21,0.32,0.038740319999999995,3.915347194,-124,6,57,4004,272459.0,11593831.0,11499519.0,36.6621,10.5019,10.0868,13.89,26.91,26.66,0,2,2,51.32693999999999,10.5019,10.288536,0,36,36,0,0,0,0,0,0,2,2
112,4,Rail,2004,4966,74900,3.0,560441.0,284932.0,560441.0,284932.0,31365.0,8759581.0,42.2444,8759581.0,2819975686,2231489.0,1195182.5,903113.75,25165.25,73336.5,66134.25,81052.25,2255432.75,35.51,27.55,236.91000000000003,75.75999999999999,190.11,34.16,925221.25,62539.5,326651.75,371570.0,116950.25,47509.75,20.439999999999998,124163.25,162880.0,127.48,136.26,36.28,56603.67,1127027.5,1183631.17,14.259999999999998,285.74,5.49,0.0,150429.0,14.13,3.99,6042,0,0,11650242.73,97537.545,87958.5525,107799.4925,165137.1225,216630.40000000002,7.3017,56.185052,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,560441.0,44736.0,0.082734013,9.033455013,-596615760,284932.0,-11808.0,0.140228456,16.229027474,816287202,31365.0,-62.0,0.146947854,16.887891528,62903655.599999994,1945450.0,234959.0,0.095467536,11.575362387999999,-14653627050,10.280356327000002,-0.25525552099999993,-0.046530072000000006,-4.295018848,-71.0690898,14.13,-0.08,-0.009608489,-0.9583340789999999,-186,9,91,6008,296740.0,272459.0,11593831.0,41.704499999999996,36.6621,10.5019,14.21,13.89,26.91,0,0,2,57.135165,51.32693999999999,10.5019,0,0,36,0,0,0,0,0,0,3,3
113,4,Rail,2005,4969,74900,2.0,698452.0,316150.0,698452.0,316150.0,39960.0,9304800.0,37.534000000000006,9304800.0,2819975686,2324702.0,1243952.0,935812.0,28821.0,72953.0,66459.0,80758.0,2314278.0,36.9,27.199999999999996,235.89999999999998,74.4,190.39999999999998,35.2,943006.0,61608.0,327554.0,381967.0,124079.0,47798.0,19.65,129821.0,171578.0,122.0,138.3,39.699999999999996,51532.84,1169580.66,1221113.5,13.24,286.76,6.83,28160.0,145960.0,17.55,3.87,6042,0,0,12003192.000000002,94109.37,85732.11,104177.82,167469.09,221335.62,8.8107,48.41886,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,698452.0,138011.0,1.584507302,321.09323248399994,-596615760,316150.0,31218.0,-0.016629750999999998,inf,816287202,39960.0,8595.0,2.069699795,648.4299262549999,62903655.599999994,2100036.0,154586.0,1.8338284230000002,527.2952605049999,-14653627050,9.347683052,-0.932673275,0.15771095000000002,30.576990994,-71.0690898,17.55,3.42,-0.080717086,inf,-186,9,91,6008,284932.0,2727755.0,2687279.0,42.2444,44.770199999999996,39.661100000000005,14.13,29.41,28.21,0,1,1,56.185052,60.200865,54.38591999999999,0,0,0,0,0,0,0,1,0,3,3
114,4,Rail,2006,4972,74900,2.0,652821.0,325182.0,652821.0,325182.0,37997.0,58571758.0,384.22860000000003,58571758.0,2819975686,2430203.0,1293812.0,980112.0,32951.0,72138.0,66349.0,80413.0,2372533.0,38.599999999999994,26.2,235.29999999999998,72.4,191.3,36.3,964277.0,60736.0,331317.0,392261.0,131765.0,48198.0,18.71,135582.0,179594.0,116.5,140.7,42.8,48848.58,1208150.9200000002,1256999.5,12.33,287.67,7.699999999999999,28160.0,141491.0,18.3,3.75,6042,0,0,73214697.5,90172.5,82936.25,100516.25,169477.5,224492.5,9.625,480.28575,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,652821.0,-45631.0,-0.13019295300000006,-3.2629369950000005,-596615760,325182.0,9032.0,-0.23853480200000002,-21.176171991,816287202,37997.0,-1963.0,-0.34767885899999995,-30.689625327,62903655.599999994,9133264.0,7033228.0,2.911982007,2311.696744044,-14653627050,71.17650935099999,61.828826301999996,2.9476789580000005,1680.8578442639998,-71.0690898,18.3,0.75,0.109605877,11.336644091,-186,9,91,6008,316150.0,284932.0,2727755.0,37.534000000000006,42.2444,44.770199999999996,17.55,14.13,29.41,0,0,1,48.41886,56.185052,60.200865,0,0,0,0,0,0,0,0,1,1,3
115,4,Rail,2007,8145,113760,3.0,789754.0,882119.0,789754.0,882119.0,47878.0,13904674.0,70.1367,13904674.0,3171974734,2999654.0,1622565.0,1181782.0,39933.0,99827.0,93052.0,111189.0,2935798.0,47.900000000000006,33.9,318.20000000000005,95.1,253.9,51.0,1179008.0,71757.0,390710.0,489704.0,167368.0,59469.0,24.43,194928.0,260012.0,141.1,192.5,66.39999999999999,63618.92999999999,1505629.67,1569248.59,16.29,383.71,11.14,32166.4,174392.0,64.31,4.84,8056,0,0,16824655.54,120790.67,112592.92000000001,134538.69,235862.88,314614.51999999996,13.479399999999998,84.865407,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,789754.0,-56297.0,-0.37234338499999997,-26.580227767,-795487680,882119.0,-16191.0,0.10453926599999996,20.466326419999998,1088382936,47878.0,-3475.0,-0.582435018,-18.835263830000002,83871540.8,6647998.0,-7050560.0,-2.764594854,-56.278004153999994,-19538169400,39.210914917,-60.55331756,-2.489821044,-75.126861125,-94.7587864,64.31,3.0999999999999996,0.6852765140000001,99.14915586500001,-248,12,114,8015,325182.0,316150.0,284932.0,384.22860000000003,37.534000000000006,42.2444,18.3,17.55,14.13,0,0,0,480.28575,48.41886,56.185052,0,0,0,0,0,0,0,0,0,2,2
116,4,Rail,2008,8149,113760,2.0,1367885.0,1651898.0,1367885.0,1651898.0,67184.0,17445568.0,46.52640000000001,17445568.0,3171974734,3024861.0,1624589.0,1204579.0,45166.0,104206.0,95114.0,116075.0,2967796.0,49.1,34.9,315.9,94.4,253.9,51.699999999999996,1190100.0,77044.0,408634.0,484195.0,160470.0,59757.0,26.26,199472.0,262991.0,139.7,190.4,69.9,86207.83,1499742.09,1585949.92,21.11,378.89000000000004,13.1,32166.4,170843.0,61.67999999999999,4.68,8056,0,0,20411314.560000002,121921.02,111283.38,135807.75,233382.24,307699.47,15.327,54.435888000000006,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,1367885.0,578131.0,2.2307136770000002,550.5760984460001,-795487680,1651898.0,769779.0,1.0240235930000001,156.314930285,1088382936,67184.0,19306.0,1.0757973490000001,171.437231062,83871540.8,8660338.0,2012340.0,0.592766237,67.317658035,-19538169400,27.925546007999998,-11.285368908999999,-1.7724138830000002,-78.16415466,-94.7587864,61.67999999999999,-2.63,-0.050337877,-4.790145102,-248,12,114,8015,882119.0,1474672.0,1341234.0,70.1367,386.3287,39.633300000000006,64.31,30.89,30.03,0,1,1,84.865407,482.38585,50.560146,0,0,0,0,0,0,0,0,0,1,2
117,4,Rail,2009,8153,113760,2.0,1258963.0,1579474.0,1258963.0,1579474.0,59914.0,17716229.0,50.26,17716229.0,3171974734,3055071.0,1658236.0,1186380.0,42559.0,100013.0,90040.0,112992.0,3001926.0,54.3,37.0,308.7,92.9,254.0,53.1,1193750.0,76998.0,416614.0,478269.0,161890.0,59979.0,25.77,190523.0,253465.0,146.70000000000002,187.09999999999997,66.2,135291.84,1431965.6600000001,1567257.51,33.11000000000001,366.89,9.39,32166.4,167294.0,61.53,4.68,8056,0,0,20727987.93,117015.21,105346.8,132200.64,222911.91000000003,296554.05000000005,10.9863,58.8042,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,1258963.0,-108922.0,-0.20391171000000002,-18.459157128999998,-795487680,1579474.0,-72424.0,-0.6519694160000001,-56.144062262999995,1088382936,59914.0,-7270.0,-0.5313017839999999,-46.353388918,83871540.8,9171650.0,511312.0,0.048871899999999996,6.932010630000001,-19538169400,31.052371893,3.126825885,0.252783608,26.415316581999996,-94.7587864,61.53,-0.15000000000000008,-0.12246019200000001,-9.769289148000002,-248,12,114,8015,1651898.0,882119.0,1474672.0,46.52640000000001,70.1367,386.3287,61.67999999999999,64.31,30.89,0,0,1,54.435888000000006,84.865407,482.38585,0,0,0,0,0,0,0,0,0,1,1
118,4,Rail,2010,8157,113760,2.0,1454076.0,2080572.0,1454076.0,2080572.0,84191.0,17115171.0,43.5239,17115171.0,3171974734,3096015.0,1669973.0,1204771.0,43170.0,100788.0,93168.0,112897.0,3028722.0,0.0,0.0,0.0,91.6,255.09999999999997,53.3,1194778.0,79029.0,411354.0,484507.0,159224.0,60664.0,26.72,195133.0,255777.0,145.4,185.70000000000002,68.9,142714.59,1444467.83,1587182.42,33.81999999999999,366.17999999999995,11.14,32166.4,163745.0,54.16,4.6,8056,0,0,19682446.65,115906.2,107143.20000000001,129831.55,224402.94999999998,294143.55000000005,12.811,50.052485000000004,0,0,0,6048.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,1454076.0,195113.0,0.36870857299999993,45.918180445000004,-795487680,2080572.0,501098.0,0.6665468290000001,78.698024066,1088382936,84191.0,24277.0,1.241487668,151.82734820299999,83871540.8,9108990.0,-62660.0,-0.29009868999999994,-24.649630432000002,-19538169400,23.90453363,-7.147838263,-0.7277744879999999,-56.045275984,-94.7587864,54.16,-7.369999999999999,-0.57336091,-50.710070305,-248,12,114,8015,1579474.0,1651898.0,882119.0,50.26,46.52640000000001,70.1367,61.53,61.67999999999999,64.31,0,0,0,58.8042,54.435888000000006,84.865407,0,0,0,0,0,0,0,0,0,1,1
