,CBSAFP,Year,PBS_Start,PBS_End,PBS_Flag,Link
2200,17860,2009,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2201,17860,2010,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2202,17860,2011,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2203,17860,2012,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2204,17860,2013,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2205,17860,2014,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2206,17860,2015,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2207,17860,2016,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2208,17860,2017,2018,0,0,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2209,17860,2018,2018,0,1,https://www.postandcourier.com/free-times/news/local_and_state_news/columbia-is-launching-a-bike-share-program/article_83cfec38-d08e-52e9-9bef-9112a83d3be8.html
2210,41180,2002,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2211,41180,2003,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2212,41180,2004,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2213,41180,2005,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2214,41180,2006,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2215,41180,2007,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2216,41180,2008,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2217,41180,2009,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2218,41180,2010,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2219,41180,2011,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2220,41180,2012,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2221,41180,2013,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2222,41180,2014,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2223,41180,2015,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2224,41180,2016,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2225,41180,2017,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2226,41180,2018,2018,2019,1,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm
2227,27140,2002,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2228,27140,2003,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2229,27140,2004,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2230,27140,2005,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2231,27140,2006,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2232,27140,2007,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2233,27140,2008,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2234,27140,2009,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2235,27140,2010,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2236,27140,2011,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2237,27140,2012,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2238,27140,2013,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2239,27140,2014,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2240,27140,2015,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2241,27140,2016,2017,0,0,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2242,27140,2017,2017,0,1,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2243,27140,2018,2017,0,1,https://fox4kc.com/2017/08/24/solar-powered-bike-share-station-opens-in-jackson-county-near-longview-lake/
2244,24740,2002,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2245,24740,2003,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2246,24740,2004,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2247,24740,2005,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2248,24740,2006,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2249,24740,2007,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2250,24740,2008,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2251,24740,2009,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2252,24740,2010,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2253,24740,2011,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2254,24740,2012,2013,0,0,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2255,24740,2013,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2256,24740,2014,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2257,24740,2015,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2258,24740,2016,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2259,24740,2017,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2260,24740,2018,2013,0,1,https://gsabusiness.com/news/hospitality-and-tourism/76766/
2261,13740,2002,0,0,0,nan
2262,13740,2003,0,0,0,nan
2263,13740,2004,0,0,0,nan
2264,13740,2005,0,0,0,nan
2265,13740,2006,0,0,0,nan
2266,13740,2007,0,0,0,nan
2267,13740,2008,0,0,0,nan
2268,13740,2009,0,0,0,nan
2269,13740,2010,0,0,0,nan
2270,13740,2011,0,0,0,nan
2271,13740,2012,0,0,0,nan
2272,13740,2013,0,0,0,nan
2273,13740,2014,0,0,0,nan
2274,13740,2015,0,0,0,nan
2275,13740,2016,0,0,0,nan
2276,13740,2017,0,0,0,nan
2277,13740,2018,0,0,0,nan
2278,33540,2002,0,0,0,nan
2279,33540,2003,0,0,0,nan
2280,33540,2004,0,0,0,nan
2281,33540,2005,0,0,0,nan
2282,33540,2006,0,0,0,nan
2283,33540,2007,0,0,0,nan
2284,33540,2008,0,0,0,nan
2285,33540,2009,0,0,0,nan
2286,33540,2010,0,0,0,nan
2287,33540,2011,0,0,0,nan
2288,33540,2012,0,0,0,nan
2289,33540,2013,0,0,0,nan
2290,33540,2014,0,0,0,nan
2291,33540,2015,0,0,0,nan
2292,33540,2016,0,0,0,nan
2293,33540,2017,0,0,0,nan
2294,33540,2018,0,0,0,nan
2295,24500,2002,0,0,0,nan
2296,24500,2003,0,0,0,nan
2297,24500,2004,0,0,0,nan
2298,24500,2005,0,0,0,nan
2299,24500,2006,0,0,0,nan
2300,24500,2007,0,0,0,nan
2301,24500,2008,0,0,0,nan
2302,24500,2009,0,0,0,nan
2303,24500,2010,0,0,0,nan
2304,24500,2011,0,0,0,nan
2305,24500,2012,0,0,0,nan
2306,24500,2013,0,0,0,nan
2307,24500,2014,0,0,0,nan
2308,24500,2015,0,0,0,nan
2309,24500,2016,0,0,0,nan
2310,24500,2017,0,0,0,nan
2311,24500,2018,0,0,0,nan
2312,39580,2002,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2313,39580,2003,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2314,39580,2004,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2315,39580,2005,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2316,39580,2006,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2317,39580,2007,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2318,39580,2008,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2319,39580,2009,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2320,39580,2010,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2321,39580,2011,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2322,39580,2012,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2323,39580,2013,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2324,39580,2014,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2325,39580,2015,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2326,39580,2016,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2327,39580,2017,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2328,39580,2018,0,0,0,"https://www.raleighnc.gov/business/content/PlanDev/Articles/TransPlan/BicycleProgram.html
https://www.newsobserver.com/news/local/article227560009.html"
2329,47260,2002,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2330,47260,2003,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2331,47260,2004,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2332,47260,2005,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2333,47260,2006,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2334,47260,2007,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2335,47260,2008,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2336,47260,2009,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2337,47260,2010,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2338,47260,2011,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2339,47260,2012,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2340,47260,2013,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2341,47260,2014,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2342,47260,2015,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2343,47260,2016,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2344,47260,2017,2018,0,0,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2345,47260,2018,2018,0,1,https://www.pilotonline.com/news/transportation/article_9118793c-38dd-11e8-9d97-b776ebbbc0e6.html
2346,20500,2002,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2347,20500,2003,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2348,20500,2004,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2349,20500,2005,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2350,20500,2006,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2351,20500,2007,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2352,20500,2008,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2353,20500,2009,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2354,20500,2010,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2355,20500,2011,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2356,20500,2012,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2357,20500,2013,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2358,20500,2014,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2359,20500,2015,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2360,20500,2016,2017,0,0,https://www.heraldsun.com/news/business/article185811778.html
2361,20500,2017,2017,0,1,https://www.heraldsun.com/news/business/article185811778.html
2362,20500,2018,2017,0,1,https://www.heraldsun.com/news/business/article185811778.html
2363,22180,2002,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2364,22180,2003,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2365,22180,2004,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2366,22180,2005,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2367,22180,2006,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2368,22180,2007,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2369,22180,2008,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2370,22180,2009,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2371,22180,2010,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2372,22180,2011,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2373,22180,2012,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2374,22180,2013,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2375,22180,2014,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2376,22180,2015,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2377,22180,2016,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2378,22180,2017,2018,0,0,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2379,22180,2018,2018,0,1,https://www.fayobserver.com/news/20180804/bike-sharing-rental-service-coming-to-fayetteville
2380,24660,2002,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2381,24660,2003,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2382,24660,2004,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2383,24660,2005,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2384,24660,2006,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2385,24660,2007,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2386,24660,2008,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2387,24660,2009,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2388,24660,2010,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2389,24660,2011,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2390,24660,2012,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2391,24660,2013,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2392,24660,2014,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2393,24660,2015,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2394,24660,2016,2017,0,0,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2395,24660,2017,2017,0,1,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2396,24660,2018,2017,0,1,https://www.bizjournals.com/triad/news/2017/05/31/get-ready-to-ride-another-bike-share-program.html
2397,25860,2002,0,0,0,nan
2398,25860,2003,0,0,0,nan
2399,25860,2004,0,0,0,nan
2400,25860,2005,0,0,0,nan
2401,25860,2006,0,0,0,nan
2402,25860,2007,0,0,0,nan
2403,25860,2008,0,0,0,nan
2404,25860,2009,0,0,0,nan
2405,25860,2010,0,0,0,nan
2406,25860,2011,0,0,0,nan
2407,25860,2012,0,0,0,nan
2408,25860,2013,0,0,0,nan
2409,25860,2014,0,0,0,nan
2410,25860,2015,0,0,0,nan
2411,25860,2016,0,0,0,nan
2412,25860,2017,0,0,0,nan
2413,25860,2018,0,0,0,nan
2414,49180,2002,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2415,49180,2003,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2416,49180,2004,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2417,49180,2005,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2418,49180,2006,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2419,49180,2007,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2420,49180,2008,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2421,49180,2009,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2422,49180,2010,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2423,49180,2011,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2424,49180,2012,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2425,49180,2013,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2426,49180,2014,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2427,49180,2015,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2428,49180,2016,2017,0,0,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2429,49180,2017,2017,0,1,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2430,49180,2018,2017,0,1,http://www.wschronicle.com/2017/06/bicycle-rental-program-comes-w-s/
2431,16740,2002,2012,0,0,http://charlotte.bcycle.com/
2432,16740,2003,2012,0,0,http://charlotte.bcycle.com/
2433,16740,2004,2012,0,0,http://charlotte.bcycle.com/
2434,16740,2005,2012,0,0,http://charlotte.bcycle.com/
2435,16740,2006,2012,0,0,http://charlotte.bcycle.com/
2436,16740,2007,2012,0,0,http://charlotte.bcycle.com/
2437,16740,2008,2012,0,0,http://charlotte.bcycle.com/
2438,16740,2009,2012,0,0,http://charlotte.bcycle.com/
2439,16740,2010,2012,0,0,http://charlotte.bcycle.com/
2440,16740,2011,2012,0,0,http://charlotte.bcycle.com/
2441,16740,2012,2012,0,1,http://charlotte.bcycle.com/
2442,16740,2013,2012,0,1,http://charlotte.bcycle.com/
2443,16740,2014,2012,0,1,http://charlotte.bcycle.com/
2444,16740,2015,2012,0,1,http://charlotte.bcycle.com/
2445,16740,2016,2012,0,1,http://charlotte.bcycle.com/
2446,16740,2017,2012,0,1,http://charlotte.bcycle.com/
2447,16740,2018,2012,0,1,http://charlotte.bcycle.com/
2448,22020,2002,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2449,22020,2003,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2450,22020,2004,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2451,22020,2005,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2452,22020,2006,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2453,22020,2007,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2454,22020,2008,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2455,22020,2009,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2456,22020,2010,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2457,22020,2011,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2458,22020,2012,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2459,22020,2013,2014,0,0,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2460,22020,2014,2014,0,1,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2461,22020,2015,2014,0,1,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2462,22020,2016,2014,0,1,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2463,22020,2017,2014,0,1,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2464,22020,2018,2014,0,1,https://www.inforum.com/lifestyle/travel/999114-Fargos-bike-share-ready-to-launch-for-its-fifth-season
2465,30700,2002,2018,0,0,https://bikelnk.bcycle.com/
2466,30700,2003,2018,0,0,https://bikelnk.bcycle.com/
2467,30700,2004,2018,0,0,https://bikelnk.bcycle.com/
2468,30700,2005,2018,0,0,https://bikelnk.bcycle.com/
2469,30700,2006,2018,0,0,https://bikelnk.bcycle.com/
2470,30700,2007,2018,0,0,https://bikelnk.bcycle.com/
2471,30700,2008,2018,0,0,https://bikelnk.bcycle.com/
2472,30700,2009,2018,0,0,https://bikelnk.bcycle.com/
2473,30700,2010,2018,0,0,https://bikelnk.bcycle.com/
2474,30700,2011,2018,0,0,https://bikelnk.bcycle.com/
2475,30700,2012,2018,0,0,https://bikelnk.bcycle.com/
2476,30700,2013,2018,0,0,https://bikelnk.bcycle.com/
2477,30700,2014,2018,0,0,https://bikelnk.bcycle.com/
2478,30700,2015,2018,0,0,https://bikelnk.bcycle.com/
2479,30700,2016,2018,0,0,https://bikelnk.bcycle.com/
2480,30700,2017,2018,0,0,https://bikelnk.bcycle.com/
2481,30700,2018,2018,0,1,https://bikelnk.bcycle.com/
2482,31700,2002,2017,0,0,"https://manchesterinklink.com/bike-manchester-zagster-launch-bike-share-system-queen-city/
https://www.unionleader.com/news/electric-scooters-come-to-nashua/article_f927ae37-26fa-5ca0-b21f-68142e43df61.html"
2483,31700,2003,2017,0,0,"https://manchesterinklink.com/bike-manchester-zagster-launch-bike-share-system-queen-city/
https://www.unionleader.com/news/electric-scooters-come-to-nashua/article_f927ae37-26fa-5ca0-b21f-68142e43df61.html"
2484,31700,2004,2017,0,0,"https://manchesterinklink.com/bike-manchester-zagster-launch-bike-share-system-queen-city/
https://www.unionleader.com/news/electric-scooters-come-to-nashua/article_f927ae37-26fa-5ca0-b21f-68142e43df61.html"
