CBSAFP,YearPlaceI,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon,,NAME
38900,2017OR00179,Portland,OR,"Portland, OR",2017,201712,142,BikeTown Portland,0,-,0,-,Docked only,45.523062000000000,-122.676481999999000,,"Portland-Vancouver-Hillsboro, OR-WA"
38900,2016OR00179,Portland,OR,"Portland, OR",2016,201612,122,BikeTown Portland,0,-,0,-,Docked only,45.523062000000000,-122.676481999999000,,"Portland-Vancouver-Hillsboro, OR-WA"
14460,2019MA0098,Boston,MA,"Boston, MA",2019,201912,288,Blue Bikes,0,-,0,-,Docked only,42.360083000000000,-71.058880000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA0098,Boston,MA,"Boston, MA",2018,201812,288,Blue Bikes,0,-,0,-,Docked only,42.360083000000000,-71.058880000000000,,"Boston-Cambridge-Newton, MA-NH"
14260,2019ID0075,Boise,ID,"Boise, ID",2019,201912,101,Boise Green Bike,0,-,1,Lime,Docked and scooters,43.618710000000000,-116.214607000000000,,"Boise City, ID"
14260,2018ID0075,Boise,ID,"Boise, ID",2018,201812,101,Boise Green Bike,0,-,2,"Bird, Lime",Docked and scooters,43.618710000000000,-116.214607000000000,,"Boise City, ID"
14260,2017ID0075,Boise,ID,"Boise, ID",2017,201712,83,Boise Green Bike,0,-,0,-,Docked only,43.618710000000000,-116.214607000000000,,"Boise City, ID"
14260,2016ID0075,Boise,ID,"Boise, ID",2016,201612,38,Boise Green Bike,0,-,0,-,Docked only,43.618710000000000,-116.214607000000000,,"Boise City, ID"
14260,2015ID0075,Boise,ID,"Boise, ID",2015,201512,31,Boise Green Bike,0,-,0,-,Docked only,43.618710000000000,-116.214607000000000,,"Boise City, ID"
14500,2017CO0040,Boulder,CO,"Boulder, CO",2017,201712,45,Boulder B-cycle,0,-,0,-,Docked only,40.014986000000000,-105.270545999999000,,"Boulder, CO"
14500,2019CO0040,Boulder,CO,"Boulder, CO",2019,201912,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986000000000,-105.270545999999000,,"Boulder, CO"
14500,2018CO0040,Boulder,CO,"Boulder, CO",2018,201812,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986000000000,-105.270545999999000,,"Boulder, CO"
14500,2016CO0040,Boulder,CO,"Boulder, CO",2016,201612,43,Boulder B-cycle,0,-,0,-,Docked only,40.014986000000000,-105.270545999999000,,"Boulder, CO"
14500,2015CO0040,Boulder,CO,"Boulder, CO",2015,201512,30,Boulder B-cycle,0,-,0,-,Docked only,40.014986000000000,-105.270545999999000,,"Boulder, CO"
31080,2019CA0033,Santa Monica,CA,"Santa Monica, CA",2019,201912,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454000000000,-118.491191000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2018CA0033,Santa Monica,CA,"Santa Monica, CA",2018,201812,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454000000000,-118.491191000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2017CA0033,Santa Monica,CA,"Santa Monica, CA",2017,201712,92,Breeze,0,-,1,Bird,Docked and scooters,34.019454000000000,-118.491191000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2016CA0033,Santa Monica,CA,"Santa Monica, CA",2016,201612,90,Breeze,0,-,0,-,Docked only,34.019454000000000,-118.491191000000000,,"Los Angeles-Long Beach-Anaheim, CA"
31080,2015CA0033,Santa Monica,CA,"Santa Monica, CA",2015,201512,80,Breeze,0,-,0,-,Docked only,34.019454000000000,-118.491191000000000,,"Los Angeles-Long Beach-Anaheim, CA"
41860,2019CA0029,San Ramon,CA,"San Ramon, CA",2019,201912,17,BriteBikes,0,-,0,-,Docked only,37.779927000000000,-121.978014999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2018CA0029,San Ramon,CA,"San Ramon, CA",2018,201812,17,BriteBikes,0,-,0,-,Docked only,37.779927000000000,-121.978014999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2017CA0029,San Ramon,CA,"San Ramon, CA",2017,201712,17,BriteBikes,0,-,0,-,Docked only,37.779927000000000,-121.978014999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2016CA0029,San Ramon,CA,"San Ramon, CA",2016,201612,17,BriteBikes,0,-,0,-,Docked only,37.779927000000000,-121.978014999999000,,"San Francisco-Oakland-Hayward, CA"
41860,2015CA0029,San Ramon,CA,"San Ramon, CA",2015,201512,17,BriteBikes,0,-,0,-,Docked only,37.779927000000000,-121.978014999999000,,"San Francisco-Oakland-Hayward, CA"
33100,2019FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2019,201912,22,Broward B-cycle,0,-,1,Lime,Docked and scooters,26.122439000000000,-80.137316999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2018,201812,22,Broward B-cycle,0,-,2,"Bird, Lime",Docked and scooters,26.122439000000000,-80.137316999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2017FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2017,201712,23,Broward B-cycle,0,-,0,-,Docked only,26.122439000000000,-80.137316999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2016FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2016,201612,22,Broward B-cycle,0,-,0,-,Docked only,26.122439000000000,-80.137316999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2015FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2015,201512,20,Broward B-cycle,0,-,0,-,Docked only,26.122439000000000,-80.137316999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33340,2019WI00229,Milwaukee,WI,"Milwaukee, WI",2019,201912,86,Bublr Bikes,0,-,0,-,Docked only,43.038902999999900,-87.906474000000000,,"Milwaukee-Waukesha-West Allis, WI"
33340,2018WI00229,Milwaukee,WI,"Milwaukee, WI",2018,201812,86,Bublr Bikes,0,-,0,-,Docked only,43.038902999999900,-87.906474000000000,,"Milwaukee-Waukesha-West Allis, WI"
33340,2017WI00229,Milwaukee,WI,"Milwaukee, WI",2017,201712,86,Bublr Bikes,0,-,0,-,Docked only,43.038902999999900,-87.906474000000000,,"Milwaukee-Waukesha-West Allis, WI"
33340,2016WI00229,Milwaukee,WI,"Milwaukee, WI",2016,201612,58,Bublr Bikes,0,-,0,-,Docked only,43.038902999999900,-87.906474000000000,,"Milwaukee-Waukesha-West Allis, WI"
33340,2015WI00229,Milwaukee,WI,"Milwaukee, WI",2015,201512,11,Bublr Bikes,0,-,0,-,Docked only,43.038902999999900,-87.906474000000000,,"Milwaukee-Waukesha-West Allis, WI"
47900,2017DC0046,Washington,DC,"Washington, DC",2017,201712,506,Capital Bikeshare,5,"Jump, LimeBike, MoBike, Ofo, Spin",0,-,Bikes only,38.907192000000000,-77.036871000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2019DC0046,Washington,DC,"Washington, DC",2019,201912,559,Capital Bikeshare,2,"Jump, LimeBike",4,"Bolt, Jump, Lime, Lyft",All micro,38.907192000000000,-77.036871000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2018DC0046,Washington,DC,"Washington, DC",2018,201812,559,Capital Bikeshare,2,"Jump, LimeBike",4,"Bird, Lime, Lyft, Spin",All micro,38.907192000000000,-77.036871000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2016DC0046,Washington,DC,"Washington, DC",2016,201612,469,Capital Bikeshare,0,-,0,-,Docked only,38.907192000000000,-77.036871000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2015DC0046,Washington,DC,"Washington, DC",2015,201512,354,Capital Bikeshare,0,-,0,-,Docked only,38.907192000000000,-77.036871000000000,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
26900,2019IN0082,Carmel,IN,"Carmel, IN",2019,201912,14,Carmel Bike Share,0,-,0,-,Docked only,39.978371000000000,-86.118043999999900,,"Indianapolis-Carmel-Anderson, IN"
26900,2018IN0082,Carmel,IN,"Carmel, IN",2018,201812,14,Carmel Bike Share,0,-,0,-,Docked only,39.978371000000000,-86.118043999999900,,"Indianapolis-Carmel-Anderson, IN"
26900,2017IN0082,Carmel,IN,"Carmel, IN",2017,201712,13,Carmel Bike Share,0,-,0,-,Docked only,39.978371000000000,-86.118043999999900,,"Indianapolis-Carmel-Anderson, IN"
26900,2016IN0082,Carmel,IN,"Carmel, IN",2016,201612,12,Carmel Bike Share,0,-,0,-,Docked only,39.978371000000000,-86.118043999999900,,"Indianapolis-Carmel-Anderson, IN"
26900,2015IN0082,Carmel,IN,"Carmel, IN",2015,201512,10,Carmel Bike Share,0,-,0,-,Docked only,39.978371000000000,-86.118043999999900,,"Indianapolis-Carmel-Anderson, IN"
12060,2019GA0067,Carrollton,GA,"Carrollton, GA",2019,201912,11,Carrollton,0,-,0,-,Docked only,33.580832999999900,-85.076667000000000,,"Atlanta-Sandy Springs-Roswell, GA"
12060,2018GA0067,Carrollton,GA,"Carrollton, GA",2018,201812,11,Carrollton,0,-,0,-,Docked only,33.580832999999900,-85.076667000000000,,"Atlanta-Sandy Springs-Roswell, GA"
12060,2017GA0067,Carrollton,GA,"Carrollton, GA",2017,201712,10,Carrollton,0,-,0,-,Docked only,33.580832999999900,-85.076667000000000,,"Atlanta-Sandy Springs-Roswell, GA"
42340,2017GA0069,Savannah,GA,"Savannah, GA",2017,201712,2,CAT B-cycle,0,-,0,-,Docked only,32.083540999999900,-81.099834000000000,,"Savannah, GA"
42340,2016GA0069,Savannah,GA,"Savannah, GA",2016,201612,2,CAT B-cycle,0,-,0,-,Docked only,32.083540999999900,-81.099834000000000,,"Savannah, GA"
42340,2015GA0069,Savannah,GA,"Savannah, GA",2015,201512,2,CAT B-cycle,0,-,0,-,Docked only,32.083540999999900,-81.099834000000000,,"Savannah, GA"
10580,2019NY00156,Albany,NY,"Albany, NY",2019,201912,76,CDPHP,0,-,0,-,Docked only,42.652579000000000,-73.756231999999900,,"Albany-Schenectady-Troy, NY"
10580,2018NY00156,Albany,NY,"Albany, NY",2018,201812,76,CDPHP,0,-,0,-,Docked only,42.652579000000000,-73.756231999999900,,"Albany-Schenectady-Troy, NY"
10580,2017NY00156,Albany,NY,"Albany, NY",2017,201712,74,CDPHP,0,-,0,-,Docked only,42.652579000000000,-73.756231999999900,,"Albany-Schenectady-Troy, NY"
16740,2019NC00139,Charlotte,NC,"Charlotte, NC",2019,201912,29,Charlotte B-cycle,2,"Spin, Vbikes",1,Bird,All micro,35.227086999999900,-80.843126999999900,,"Charlotte-Concord-Gastonia, NC-SC"
16740,2018NC00139,Charlotte,NC,"Charlotte, NC",2018,201812,29,Charlotte B-cycle,3,"LimeBike, Spin, Vbikes",3,"Bird, Lime, Spin",All micro,35.227086999999900,-80.843126999999900,,"Charlotte-Concord-Gastonia, NC-SC"
16740,2017NC00139,Charlotte,NC,"Charlotte, NC",2017,201712,26,Charlotte B-cycle,5,"LimeBike, MoBike, Ofo, Spin, Vbikes",0,-,Bikes only,35.227086999999900,-80.843126999999900,,"Charlotte-Concord-Gastonia, NC-SC"
16740,2016NC00139,Charlotte,NC,"Charlotte, NC",2016,201612,25,Charlotte B-cycle,0,-,0,-,Docked only,35.227086999999900,-80.843126999999900,,"Charlotte-Concord-Gastonia, NC-SC"
16740,2015NC00139,Charlotte,NC,"Charlotte, NC",2015,201512,24,Charlotte B-cycle,0,-,0,-,Docked only,35.227086999999900,-80.843126999999900,,"Charlotte-Concord-Gastonia, NC-SC"
17140,2019OH00164,Cincinnati,OH,"Cincinnati, OH",2019,201912,57,Cincy RedBike Bike,0,-,1,Lime,Docked and scooters,39.103118000000000,-84.512020000000000,,"Cincinnati, OH-KY-IN"
17140,2018OH00164,Cincinnati,OH,"Cincinnati, OH",2018,201812,57,Cincy RedBike Bike,0,-,2,"Bird, Lime",Docked and scooters,39.103118000000000,-84.512020000000000,,"Cincinnati, OH-KY-IN"
17140,2017OH00164,Cincinnati,OH,"Cincinnati, OH",2017,201712,57,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118000000000,-84.512020000000000,,"Cincinnati, OH-KY-IN"
17140,2016OH00164,Cincinnati,OH,"Cincinnati, OH",2016,201612,56,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118000000000,-84.512020000000000,,"Cincinnati, OH-KY-IN"
17140,2015OH00164,Cincinnati,OH,"Cincinnati, OH",2015,201512,50,Cincy RedBike Bike,0,-,0,-,Docked only,39.103118000000000,-84.512020000000000,,"Cincinnati, OH-KY-IN"
35620,2019NY00160,New York,NY,"New York, NY",2019,201912,841,Citi Bike,0,-,1,Spin,Docked and scooters,40.712783999999900,-74.005941000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2018NY00160,New York,NY,"New York, NY",2018,201812,841,Citi Bike,0,-,0,-,Docked only,40.712783999999900,-74.005941000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2017NY00160,New York,NY,"New York, NY",2017,201712,811,Citi Bike,0,-,0,-,Docked only,40.712783999999900,-74.005941000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2016NY00160,New York,NY,"New York, NY",2016,201612,664,Citi Bike,0,-,0,-,Docked only,40.712783999999900,-74.005941000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
35620,2015NY00160,New York,NY,"New York, NY",2015,201512,507,Citi Bike,0,-,0,-,Docked only,40.712783999999900,-74.005941000000000,,"New York-Newark-Jersey City, NY-NJ-PA"
33100,2019FL0055,Miami,FL,"Miami, FL",2019,201912,153,Citi Bike Miami,1,Spin,3,"Lime, Lyft, Spin",All micro,25.761679999999900,-80.191789999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2018FL0055,Miami,FL,"Miami, FL",2018,201812,153,Citi Bike Miami,1,Spin,2,"Bird, Lime",All micro,25.761679999999900,-80.191789999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2017FL0055,Miami,FL,"Miami, FL",2017,201712,152,Citi Bike Miami,1,Spin,0,-,All bikes,25.761679999999900,-80.191789999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2016FL0055,Miami,FL,"Miami, FL",2016,201612,151,Citi Bike Miami,0,-,0,-,Docked only,25.761679999999900,-80.191789999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
33100,2015FL0055,Miami,FL,"Miami, FL",2015,201512,136,Citi Bike Miami,0,-,0,-,Docked only,25.761679999999900,-80.191789999999900,,"Miami-Fort Lauderdale-West Palm Beach, FL"
19260,2019VA00217,Danville,VA,"Danville, VA",2019,201912,5,"City of Danville, VA",0,-,0,-,Docked only,36.585971999999900,-79.395022999999900,,"Danville, VA"
19260,2018VA00217,Danville,VA,"Danville, VA",2018,201812,5,"City of Danville, VA",0,-,0,-,Docked only,36.585971999999900,-79.395022999999900,,"Danville, VA"
19260,2017VA00217,Danville,VA,"Danville, VA",2017,201712,5,"City of Danville, VA",0,-,0,-,Docked only,36.585971999999900,-79.395022999999900,,"Danville, VA"
14460,2019MA00103,Marlborough,MA,"Marlborough, MA",2019,201912,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927000000000,-71.552287000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2018MA00103,Marlborough,MA,"Marlborough, MA",2018,201812,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927000000000,-71.552287000000000,,"Boston-Cambridge-Newton, MA-NH"
14460,2017MA00103,Marlborough,MA,"Marlborough, MA",2017,201712,6,"City of Marlborough, MA",0,-,0,-,Docked only,42.345927000000000,-71.552287000000000,,"Boston-Cambridge-Newton, MA-NH"
45300,2019FL0064,Tampa,FL,"Tampa, FL",2019,201912,99,Coast Bike Share,0,-,2,"Jump, Spin",Docked and scooters,27.950575000000000,-82.457177999999900,,"Tampa-St. Petersburg-Clearwater, FL"
45300,2018FL0064,Tampa,FL,"Tampa, FL",2018,201812,99,Coast Bike Share,0,-,0,-,Docked only,27.950575000000000,-82.457177999999900,,"Tampa-St. Petersburg-Clearwater, FL"
45300,2017FL0064,Tampa,FL,"Tampa, FL",2017,201712,74,Coast Bike Share,0,-,0,-,Docked only,27.950575000000000,-82.457177999999900,,"Tampa-St. Petersburg-Clearwater, FL"
45300,2016FL0064,Tampa,FL,"Tampa, FL",2016,201612,61,Coast Bike Share,0,-,0,-,Docked only,27.950575000000000,-82.457177999999900,,"Tampa-St. Petersburg-Clearwater, FL"
45300,2015FL0064,Tampa,FL,"Tampa, FL",2015,201512,30,Coast Bike Share,0,-,0,-,Docked only,27.950575000000000,-82.457177999999900,,"Tampa-St. Petersburg-Clearwater, FL"
18140,2019OH00166,Columbus,OH,"Columbus, OH",2019,201912,79,COGO,0,-,1,Lime,Docked and scooters,39.961176000000000,-82.998794000000000,,"Columbus, OH"
18140,2018OH00166,Columbus,OH,"Columbus, OH",2018,201812,79,COGO,0,-,2,"Bird, Lime",Docked and scooters,39.961176000000000,-82.998794000000000,,"Columbus, OH"
18140,2017OH00166,Columbus,OH,"Columbus, OH",2017,201712,46,COGO,0,-,0,-,Docked only,39.961176000000000,-82.998794000000000,,"Columbus, OH"
18140,2016OH00166,Columbus,OH,"Columbus, OH",2016,201612,46,COGO,0,-,0,-,Docked only,39.961176000000000,-82.998794000000000,,"Columbus, OH"
18140,2015OH00166,Columbus,OH,"Columbus, OH",2015,201512,30,COGO,0,-,0,-,Docked only,39.961176000000000,-82.998794000000000,,"Columbus, OH"
47900,2019MD00119,College Park,MD,"College Park, MD",2019,201912,24,College Park,0,-,0,-,Docked only,38.996667000000000,-76.927499999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2018MD00119,College Park,MD,"College Park, MD",2018,201812,24,College Park,0,-,0,-,Docked only,38.996667000000000,-76.927499999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2017MD00119,College Park,MD,"College Park, MD",2017,201712,23,College Park,0,-,0,-,Docked only,38.996667000000000,-76.927499999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,2016MD00119,College Park,MD,"College Park, MD",2016,201612,19,College Park,0,-,0,-,Docked only,38.996667000000000,-76.927499999999900,,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
12260,2019GA0068,Evans,GA,"Evans, GA",2019,201912,1,Columbia County B-cycle,0,-,0,-,Docked only,33.537500000000000,-82.127778000000000,,"Augusta-Richmond County, GA-SC"
12260,2018GA0068,Evans,GA,"Evans, GA",2018,201812,1,Columbia County B-cycle,0,-,0,-,Docked only,33.537500000000000,-82.127778000000000,,"Augusta-Richmond County, GA-SC"
12260,2017GA0068,Evans,GA,"Evans, GA",2017,201712,1,Columbia County B-cycle,0,-,0,-,Docked only,33.537500000000000,-82.127778000000000,,"Augusta-Richmond County, GA-SC"
12260,2016GA0068,Evans,GA,"Evans, GA",2016,201612,1,Columbia County B-cycle,0,-,0,-,Docked only,33.537500000000000,-82.127778000000000,,"Augusta-Richmond County, GA-SC"
12260,2015GA0068,Evans,GA,"Evans, GA",2015,201512,1,Columbia County B-cycle,0,-,0,-,Docked only,33.537500000000000,-82.127778000000000,,"Augusta-Richmond County, GA-SC"
18020,2019IN0083,Columbus,IN,"Columbus, IN",2019,201912,8,columBike,0,-,0,-,Docked only,39.201439999999900,-85.921379999999900,,"Columbus, IN"
18020,2018IN0083,Columbus,IN,"Columbus, IN",2018,201812,8,columBike,0,-,0,-,Docked only,39.201439999999900,-85.921379999999900,,"Columbus, IN"
18020,2017IN0083,Columbus,IN,"Columbus, IN",2017,201712,8,columBike,0,-,0,-,Docked only,39.201439999999900,-85.921379999999900,,"Columbus, IN"
18020,2016IN0083,Columbus,IN,"Columbus, IN",2016,201612,8,columBike,0,-,0,-,Docked only,39.201439999999900,-85.921379999999900,,"Columbus, IN"
16740,2019SC00186,Rock Hill,SC,"Rock Hill, SC",2019,201912,5,Comporium,0,-,0,-,Docked only,34.924866999999900,-81.025077999999900,,"Charlotte-Concord-Gastonia, NC-SC"
16740,2018SC00186,Rock Hill,SC,"Rock Hill, SC",2018,201812,5,Comporium,0,-,0,-,Docked only,34.924866999999900,-81.025077999999900,,"Charlotte-Concord-Gastonia, NC-SC"
18580,2019TX00195,Corpus Christi,TX,"Corpus Christi, TX",2019,201912,8,Corpus Christi,0,-,0,-,Docked only,27.800583000000000,-97.396381000000000,,"Corpus Christi, TX"
18580,2018TX00195,Corpus Christi,TX,"Corpus Christi, TX",2018,201812,8,Corpus Christi,0,-,0,-,Docked only,27.800583000000000,-97.396381000000000,,"Corpus Christi, TX"
18580,2017TX00195,Corpus Christi,TX,"Corpus Christi, TX",2017,201712,8,Corpus Christi,0,-,0,-,Docked only,27.800583000000000,-97.396381000000000,,"Corpus Christi, TX"
18700,2019OR00176,Corvallis,OR,"Corvallis, OR",2019,201912,10,Corvallis,0,-,0,-,Docked only,44.564565999999900,-123.262044000000000,,"Corvallis, OR"
18700,2018OR00176,Corvallis,OR,"Corvallis, OR",2018,201812,10,Corvallis,0,-,0,-,Docked only,44.564565999999900,-123.262044000000000,,"Corvallis, OR"
18700,2017OR00176,Corvallis,OR,"Corvallis, OR",2017,201712,8,Corvallis,0,-,0,-,Docked only,44.564565999999900,-123.262044000000000,,"Corvallis, OR"
18700,2016OR00176,Corvallis,OR,"Corvallis, OR",2016,201612,8,Corvallis,0,-,0,-,Docked only,44.564565999999900,-123.262044000000000,,"Corvallis, OR"
19820,2019MI00127,Dearborn,MI,"Dearborn, MI",2019,201912,14,Dearborn,0,-,0,-,Docked only,42.322260000000000,-83.176315000000000,,"Detroit-Warren-Dearborn, MI"
19820,2018MI00127,Dearborn,MI,"Dearborn, MI",2018,201812,14,Dearborn,0,-,0,-,Docked only,42.322260000000000,-83.176315000000000,,"Detroit-Warren-Dearborn, MI"
19820,2017MI00127,Dearborn,MI,"Dearborn, MI",2017,201712,10,Dearborn,0,-,0,-,Docked only,42.322260000000000,-83.176315000000000,,"Detroit-Warren-Dearborn, MI"
41740,2016CA0025,San Diego,CA,"San Diego, CA",2016,201612,95,DecoBike,0,-,0,-,Docked only,32.715738000000000,-117.161084000000000,,"San Diego-Carlsbad, CA"
41740,2015CA0025,San Diego,CA,"San Diego, CA",2015,201512,79,DecoBike,0,-,0,-,Docked only,32.715738000000000,-117.161084000000000,,"San Diego-Carlsbad, CA"
19740,2019CO0042,Denver,CO,"Denver, CO",2019,201912,87,Denver B-cycle,0,-,3,"Lime, Lyft, Razor",Docked and scooters,39.739235999999900,-104.990251000000000,,"Denver-Aurora-Lakewood, CO"
19740,2018CO0042,Denver,CO,"Denver, CO",2018,201812,87,Denver B-cycle,0,-,4,"Bird, Lime, Lyft, Razor",Docked and scooters,39.739235999999900,-104.990251000000000,,"Denver-Aurora-Lakewood, CO"
19740,2016CO0042,Denver,CO,"Denver, CO",2016,201612,89,Denver B-cycle,0,-,0,-,Docked only,39.739235999999900,-104.990251000000000,,"Denver-Aurora-Lakewood, CO"
19740,2017CO0042,Denver,CO,"Denver, CO",2017,201712,87,Denver B-cycle,0,-,0,-,Docked only,39.739235999999900,-104.990251000000000,,"Denver-Aurora-Lakewood, CO"
19740,2015CO0042,Denver,CO,"Denver, CO",2015,201512,84,Denver B-cycle,0,-,0,-,Docked only,39.739235999999900,-104.990251000000000,,"Denver-Aurora-Lakewood, CO"
19780,2019IA0073,Des Moines,IA,"Des Moines, IA",2019,201912,22,Des Moines B-cycle,0,-,0,-,Docked only,41.600544999999900,-93.609105999999900,,"Des Moines-West Des Moines, IA"
19780,2018IA0073,Des Moines,IA,"Des Moines, IA",2018,201812,22,Des Moines B-cycle,0,-,0,-,Docked only,41.600544999999900,-93.609105999999900,,"Des Moines-West Des Moines, IA"
19780,2017IA0073,Des Moines,IA,"Des Moines, IA",2017,201712,21,Des Moines B-cycle,0,-,0,-,Docked only,41.600544999999900,-93.609105999999900,,"Des Moines-West Des Moines, IA"
19780,2016IA0073,Des Moines,IA,"Des Moines, IA",2016,201612,12,Des Moines B-cycle,0,-,0,-,Docked only,41.600544999999900,-93.609105999999900,,"Des Moines-West Des Moines, IA"
19780,2015IA0073,Des Moines,IA,"Des Moines, IA",2015,201512,6,Des Moines B-cycle,0,-,0,-,Docked only,41.600544999999900,-93.609105999999900,,"Des Moines-West Des Moines, IA"
41740,2017CA0025,San Diego,CA,"San Diego, CA",2017,201712,100,DiscoverBike,1,Ofo,0,-,All bikes,32.715738000000000,-117.161084000000000,,"San Diego-Carlsbad, CA"
41740,2018CA0025,San Diego,CA,"San Diego, CA",2018,201812,100,DiscoverBike,2,"Jump, Spin",5,"Bird, Jump, Lime, Lyft, Razor",All micro,32.715738000000000,-117.161084000000000,,"San Diego-Carlsbad, CA"
16980,2019IL0079,Chicago,IL,"Chicago, IL",2019,201912,608,Divvy,1,HOPR (Forest Preserves of Cook County),10,"Bird, Bolt, Jump, Lime, Lyft, gr?v, Sherpa, Wheels, Veoride, Spin (4 month pilot)",All micro,41.878113999999900,-87.629797999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2018IL0079,Chicago,IL,"Chicago, IL",2018,201812,608,Divvy,0,-,0,-,Docked only,41.878113999999900,-87.629797999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2016IL0079,Chicago,IL,"Chicago, IL",2016,201612,582,Divvy,0,-,0,-,Docked only,41.878113999999900,-87.629797999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2017IL0079,Chicago,IL,"Chicago, IL",2017,201712,574,Divvy,0,-,0,-,Docked only,41.878113999999900,-87.629797999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
16980,2015IL0079,Chicago,IL,"Chicago, IL",2015,201512,469,Divvy,0,-,0,-,Docked only,41.878113999999900,-87.629797999999900,,"Chicago-Naperville-Elgin, IL-IN-WI"
21340,2019TX00198,El Paso,TX,"El Paso, TX",2019,201912,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576000000000,-106.442456000000000,,"El Paso, TX"
21340,2018TX00198,El Paso,TX,"El Paso, TX",2018,201812,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576000000000,-106.442456000000000,,"El Paso, TX"
21340,2017TX00198,El Paso,TX,"El Paso, TX",2017,201712,16,El Paso B-cycle,0,-,0,-,Docked only,31.777576000000000,-106.442456000000000,,"El Paso, TX"
21340,2016TX00198,El Paso,TX,"El Paso, TX",2016,201612,15,El Paso B-cycle,0,-,0,-,Docked only,31.777576000000000,-106.442456000000000,,"El Paso, TX"
21340,2015TX00198,El Paso,TX,"El Paso, TX",2015,201512,8,El Paso B-cycle,0,-,0,-,Docked only,31.777576000000000,-106.442456000000000,,"El Paso, TX"
21660,2019OR00177,Eugene,OR,"Eugene, OR",2019,201912,39,Eugene,0,-,0,-,Docked only,44.052069000000000,-123.086753999999000,,"Eugene, OR"
21660,2018OR00177,Eugene,OR,"Eugene, OR",2018,201812,39,Eugene,0,-,0,-,Docked only,44.052069000000000,-123.086753999999000,,"Eugene, OR"
32820,2019TN00191,Memphis,TN,"Memphis, TN",2019,201912,73,Explore,0,-,2,"Bolt, Lime",Docked and scooters,35.149534000000000,-90.048980000000000,,"Memphis, TN-MS-AR"
32820,2018TN00191,Memphis,TN,"Memphis, TN",2018,201812,73,Explore,0,-,2,"Bird, Lime",Docked and scooters,35.149534000000000,-90.048980000000000,,"Memphis, TN-MS-AR"
