CLUSTER_GT,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_APTA_HML,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
3,1,2015,113760,2242261.0,2088378.0,2242261.0,2088378.0,98569.0,10422827.0,24.925382733,3171974734,3252377.0,1738340.0,1264153.0,47217.0,109468.0,99312.0,122892.0,3183799.0,56.2,37.599999999999994,306.2,86.8,250.0,63.2,1240793.0,81059.0,428985.0,507461.0,162094.0,61194.0,26.479999999999997,212170.0,289024.0,131.0,182.59999999999997,86.39999999999999,78507.83,1527606.5799999998,1606114.41,18.97,381.03000000000003,9.57,32166.4,167609.0,46.86,4.24,8056,4,4,11048196.620000001,116036.08,105270.72,130265.51999999999,224900.2,306365.44,10.1442,26.420905689,33,0,0,6048.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,2242261.0,25402.0,-0.050133224000000004,-3.210890297999999,-795487680,2088378.0,-152677.0,-0.040185713000000005,-3.423005699000001,1088382936,98569.0,-5183.0,-0.04135536900000002,-3.457852607999998,83871540.8,10422827.0,-713134.0,-0.074173774,-6.968945380000001,-19538169400,26.420905689,0.6668454509999999,0.022298686000000005,2.770129687,-94.7587864,46.86,0.09999999999999999,-0.00339514,-0.28750534299999975,-248,114,10,0,4779983.58,2768399.58,0.20422329313025317,52,32,20,48,4,0,52,0,0,32,20,0,0,48,4
3,1,2016,113760,2233336.0,2266211.0,2233336.0,2266211.0,103398.0,11302346.0,24.102918477,3171974734,3293450.0,1767738.0,1266846.0,56523.0,114359.0,102743.0,127475.0,3221969.0,51.800000000000004,31.9,316.2,87.2,248.2,64.6,1263809.0,83176.0,449363.0,493771.0,175296.0,62203.0,26.29,218300.0,298138.0,127.69999999999999,180.4,91.9,68071.08,1572045.0899999999,1640116.1700000002,16.080000000000002,383.91999999999996,8.709999999999999,32166.4,168252.0,46.92,4.2,8056,4,8,11867463.3,120076.94999999998,107880.15000000001,133848.75,229215.00000000003,313044.9,9.1455,25.308064399000003,37,0,0,6048.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,2233336.0,-8925.0,-0.22543533700000004,-14.167944606999997,-795487680,2266211.0,177833.0,0.04713679900000001,5.3187297749999995,1088382936,103398.0,4829.0,0.09387635400000002,9.76646465,83871540.8,11302346.0,879519.0,0.125171318,14.46853606,-19538169400,25.308064399000003,-1.11284129,0.25357973699999997,30.578494161,-94.7587864,46.92,0.06000000000000005,-0.044374473,-4.188021641000001,-248,114,10,0,4865495.09,2835854.09,0.20255776973984918,56,32,24,48,8,0,56,0,0,32,24,0,0,48,8
3,1,2017,113760,2101660.0,2582933.0,2101660.0,2582933.0,108253.0,11942596.0,22.739195666,3171974734,3330021.0,1786479.0,1265151.0,59035.0,119114.0,109178.0,133145.0,3261511.0,46.599999999999994,34.4,319.1,86.1,247.0,66.9,1279611.0,75656.0,442818.0,509993.0,182906.0,68238.0,23.27,230702.0,312410.0,123.0,179.29999999999998,97.7,60186.25,1622678.9200000002,1682865.1600000001,13.849999999999998,386.15000000000003,9.75,32166.4,168497.0,49.33,4.08,8056,4,12,12181447.92,121496.28000000001,111361.56000000001,135807.9,235316.03999999998,318658.2,9.945,23.193979580999997,36,0,0,6048.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,13920408,0.0,0.0,0.0,0.0,-8660158.0,0.0,0.0,0.0,0.0,-243361.0,0.0,0.0,0.0,0.0,-19218200,0.0,0.0,0.0,0.0,-81.2801056,0.0,0.0,0.0,0.0,-88,2101660.0,-131676.0,0.30222589599999994,41.417075407,-795487680,2582933.0,316722.0,0.14132368100000003,15.599374723,1088382936,108253.0,4855.0,-0.037975650000000014,-2.9844133919999987,83871540.8,11942596.0,640250.0,-0.8218918359999999,-49.640456167,-19538169400,23.193979580999997,-2.1140848180000003,-1.4212773929999998,-81.51981869500001,-94.7587864,49.33,2.41,0.17995220500000003,18.510328586,-248,114,10,0,4952699.92,2902289.92,0.2005427017882183,60,32,28,48,12,0,60,0,0,32,28,0,0,48,12
3,1,2018,135100,1978653.9848,2374712.8594,1978653.9848,2374712.8594,104982.15359999999,12642663.25,24.067764685,3776882284,4211840.5,2305092.0,1379907.75,79415.25,146489.75,138722.75,171366.75,4130604.25,62.099999999999994,47.44,390.73,112.69,306.65999999999997,80.68,1570381.25,88563.5,520474.75,628254.75,236822.25,96266.0,27.580000000000002,287297.75,390504.25,158.14,220.01999999999998,121.89000000000001,70984.81999999999,1997495.9100000001,2068480.75,17.169999999999998,482.83,13.43,0.0,548035.75,53.89,5.0,10070,5,20,12642663.25,146489.75,138722.75,171366.75,287297.75,390504.25,13.43,24.067764685,52,0,1,8063.0,0.0,3.0,416,38,332,0.0,0.0,0.0,0.0,17400510,0.0,0.0,0.0,0.0,-10825197.5,0.0,0.0,0.0,0.0,-304201.25,0.0,0.0,0.0,0.0,-24022750,0.0,0.0,0.0,0.0,-101.600132,0.0,0.0,0.0,0.0,-110,1978653.9848,-190559.0,-0.9595689170000001,-70.313065962,-994359600,2374712.8594,-221140.0,-0.08806571799999999,-7.8427766100000005,1360478670,104982.15359999999,-5533.0,-0.02804143,-2.1612096100000002,104839426.0,12642663.25,737167.0,0.12121767800000001,12.496785856999999,-24422711750,24.067764685,1.351165187,0.10739612800000001,11.04025019,-118.44848300000001,53.89,-1.15,-0.059322861000000005,-5.197018368999999,-310,136,12,0,6209336.409999999,3567877.16,0.6478663943987663,80,40,40,60,20,0,80,0,0,40,40,0,0,60,20
4,0,2002,348820,606988108.6200001,284966613.91,606988108.6200001,284966613.91,21932514.529999997,373965514.0,6.765777495,28090574775,31161034.971,14663197.703499999,10598763.7195,433489.1875399999,300897.09379,286594.68753,366334.76566000003,32266837.25,137.17000000000002,101.22,861.49,317.26,684.28,98.47,12321987.240000002,763283.7200000001,4183654.789999999,5054240.550000001,1670347.0200000003,650461.18,68.69,496119.78128,640235.2968899999,425.33000000000004,517.8800000000001,156.8,1066334.2399999998,16577428.42,17643762.66,67.77000000000001,1032.2299999999998,15.86,0.0,15554446.0,143.58999999999997,15.400000000000002,22141,0,0,523551719.6,421255.93129,401232.56253,512868.67191000003,694567.69378,896329.4156899999,22.204,9.472088493,0,0,0,18134.0,0.0,0.0,0,0,0,606988108.6200001,0.0,0.0,0.0,38281122,284966613.91,0.0,0.0,0.0,-23815434.5,21932514.529999997,0.0,0.0,0.0,-669242.75,373965514.0,0.0,0.0,0.0,-52850050,9.472088493,0.0,0.0,0.0,-223.52029039999996,143.58999999999997,0.0,0.0,0.0,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,47738463.39099999,28899415.660000004,6.260366708340212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2003,348820,590395067.6400001,282324741.82,590395067.6400001,282324741.82,20721172.623999998,372819895.0,7.144978508000001,28090574775,32791687.126000002,15509985.189,10976392.126,429029.25,302829.625,287221.25,368147.9375,33475248.009999994,135.42,99.41999999999999,865.0699999999999,310.71,688.53,100.77,12555604.08,771445.15,4248482.88,5128636.760000001,1727431.94,679607.39,68.33,527346.875,684933.8125,402.83,516.62,180.58,1096746.0100000002,16726413.83,17823159.840000004,68.76000000000002,1031.24,18.880000000000003,0.0,15414709.0,149.86999999999998,15.070000000000004,22141,0,0,510763256.15,414876.58629,393493.11253000004,504362.67441,722465.21878,938359.32319,25.8656,9.788620553,0,0,0,18134.0,0.0,0.0,0,0,0,590395067.6400001,-16593040.979999999,-0.23500122299999995,-19.64797418,38281122,282324741.82,-2641872.090000001,-0.001624842999999987,7.223458608,-23815434.5,20721172.623999998,-1211341.906,-0.5833573969999999,-38.10923775100001,-669242.75,372819895.0,-1145619.0,0.30956178300000015,76.11761945400002,-52850050,9.788620553,0.31653206,0.30628654099999997,78.199022189,-223.52029039999996,149.86999999999998,6.2799999999999985,0.5812433790000001,70.405472972,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,49518100.95599999,29282017.910000004,5.93145234331905,11,11,0,11,0,11,0,11,0,0,0,11,0,0,0
4,0,2004,348820,599704866.9600002,288970985.91,599704866.9600002,288970985.91,20970929.048,408443469.0,7.655624614,28090574775,34438870.5,16364272.25,11357905.5,424241.0,304481.5,287584.0,369585.25,34691796.0,133.70000000000002,97.66,868.63,304.09,692.8999999999999,103.10999999999999,12789874.75,779703.5,4314080.5,5202915.0,1784644.25,708531.5,68.02,558580.5,729652.75,380.33,515.39,204.37,993480.75,17074358.26,18067838.990000002,60.839999999999996,1039.1599999999999,22.01,0.0,15274972.0,149.93,14.63,22141,0,0,543229813.7700001,404960.395,382486.72,491548.3825,742912.0650000001,970438.1575,29.273299999999995,10.181980737999998,0,0,0,18134.0,0.0,0.0,0,0,0,599704866.9600002,9309799.319999998,0.07440793400000004,12.636517936000002,38281122,288970985.91,6646244.09,0.24108911599999996,27.045139444999997,-23815434.5,20970929.048,249756.424,0.24433883199999998,28.504069547,-669242.75,408443469.0,35623574.0,1.0866237780000003,136.132860089,-52850050,10.181980737999998,0.393360185,0.686266074,92.70761117999999,-223.52029039999996,149.93,0.06000000000000008,-0.004394644999999966,0.2779522259999969,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,51513228.760000005,29864233.010000005,5.629282604351001,22,22,0,22,0,22,0,22,0,0,0,22,0,0,0
4,0,2005,348820,608584615.27,283060625.14000005,608584615.27,283060625.14000005,20445398.467,410379309.0,7.601864359,28090574775,36019929.0,17188561.0,11723879.0,420766.0,307256.0,289002.0,372526.0,35875795.0,131.8,95.8,872.3000000000001,297.9,696.8000000000001,105.29999999999998,13021530.0,787574.0,4376600.0,5277665.0,1841347.0,738344.0,67.66999999999999,589788.0,774290.0,357.9,514.1,228.0,936844.0100000001,17509272.5,18446116.520000003,55.28,1044.72,26.42,1441625.5999999999,15135235.0,150.23000000000002,14.189999999999998,22141,0,0,529389308.6100001,396360.24,372812.58,480558.54,760826.52,998834.1000000001,34.0818,9.806405024999998,0,0,0,18134.0,0.0,0.0,0,0,0,608584615.27,8879748.31,0.10255947899999993,11.463068490999998,38281122,283060625.14000005,-5910360.77,-0.163042246,-15.341007672999996,-23815434.5,20445398.467,-525530.581,-0.16562778199999997,-14.987758673999998,-669242.75,410379309.0,1935840.0,0.011275312999999985,2.016612145000002,-52850050,9.806405024999998,-0.375575713,-0.427188128,-40.959471619,-223.52029039999996,150.23000000000002,0.30000000000000016,0.0037266409999999923,0.8641595570000002,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,53529201.5,30530802.5,5.360786353989651,33,33,0,33,0,33,0,33,0,0,0,33,0,0,0
4,0,2006,348820,623063480.99,284407249.66,623063480.99,284407249.66,21027265.755999997,427090027.0,7.728034779,28090574775,37865487.0,18132843.0,12152012.0,412038.0,305540.0,286199.0,369453.0,37189990.0,130.5,94.1,875.3,289.70000000000005,702.4,107.9,13263647.0,796996.0,4451432.0,5350528.0,1900088.0,764603.0,67.62,621100.0,819254.0,335.0000000000001,512.8,252.2,859721.4,18026986.57,18886708.0,49.69,1050.31,29.830000000000002,1441625.5999999999,14995498.0,147.68,13.75,22141,0,0,533862533.75,381925.0,357748.75,461816.25,776375.0,1024067.5,37.2875,9.660043471,0,0,0,18134.0,0.0,0.0,0,0,0,623063480.99,14478865.72,0.320418668,33.325718893,38281122,284407249.66,1346624.5199999998,0.25973946800000003,29.748102474,-23815434.5,21027265.755999997,581867.289,0.44056672599999996,47.305538081,-669242.75,427090027.0,16710718.0,0.19627882100000027,45.718981505,-52850050,9.660043471,-0.14636155399999995,-0.47062518599999986,-19.212208634,-223.52029039999996,147.68,-2.5500000000000003,-0.180366472,-16.355139294,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,55892473.56999999,31290633.57,5.083336589060459,44,44,0,44,0,44,0,44,0,0,0,44,0,0,0
4,0,2007,348820,630760140.81,290362546.46,630760140.81,290362546.46,21753176.632000003,463637394.0,8.360951725,28090574775,38653047.0,18597152.0,12331507.0,424322.0,321786.0,300280.0,390435.0,37983401.0,126.89999999999998,91.9,881.0999999999999,289.70000000000005,701.3000000000001,109.0,13463917.0,800212.0,4477014.0,5430939.0,1950676.0,805076.0,66.67,651994.0,862911.0,314.09999999999997,511.70000000000005,274.2,854814.09,18365970.0,19220784.06,49.959999999999994,1050.04,32.43,1441625.5999999999,14855761.0,145.78,13.310000000000002,22141,0,0,561001246.74,389361.06,363338.8,472426.35,788912.74,1044122.31,39.240300000000005,10.116751588,0,0,0,18134.0,0.0,0.0,0,0,0,630760140.81,7696659.819999999,0.17901647699999998,20.433003497999994,38281122,290362546.46,5955296.8,0.18723993599999997,19.566062576,-23815434.5,21753176.632000003,725910.8759999999,0.31995636,33.565234182,-669242.75,463637394.0,36547367.0,1.3025871940000002,179.98267632099993,-52850050,10.116751588,0.456708117,0.7658156099999999,102.554968047,-223.52029039999996,145.78,-1.9000000000000001,-0.133579543,-13.120202828999998,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,57019017.0,31829887.0,4.939533801233979,55,55,0,55,0,55,0,55,0,0,0,55,0,0,0
4,0,2008,348820,657725482.74,299006952.13,657725482.74,299006952.13,22369068.687,484597494.0,8.235955815,28090574775,39299931.0,19037111.0,12464726.0,465790.0,329886.0,301713.0,399308.0,38666833.0,130.4,92.6,876.8,288.4,700.0,111.60000000000001,13622039.0,807372.0,4572826.0,5461094.0,1969139.0,811608.0,67.11999999999999,673619.0,888495.0,304.9,505.3,289.79999999999995,1143505.6,18418816.669999998,19562322.25,66.43,1033.5700000000002,37.51999999999999,1441625.5999999999,14716024.0,146.01,12.87,22141,0,0,566979067.98,385966.62,353004.21,467190.36,788134.23,1039539.1499999999,43.89840000000001,9.636068306,0,0,0,18134.0,0.0,0.0,0,0,0,657725482.74,26965341.93,0.505906274,54.219122653000014,38281122,299006952.13,8644405.67,0.27679249800000005,29.13475682,-23815434.5,22369068.687,615892.0549999999,0.261565877,27.526515339,-669242.75,484597494.0,20960100.0,0.4001771159999999,42.697090052,-52850050,9.636068306,-0.48068328200000005,-0.4755118759999999,-41.064848438,-223.52029039999996,146.01,0.23000000000000004,0.015028186000000006,1.7448911800000002,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,57718747.67,32040855.67,4.824446554174651,66,66,0,66,0,66,0,66,0,0,0,66,0,0,0
4,0,2009,348820,610996351.5799999,296130447.29,610996351.5799999,296130447.29,22198264.901,534969836.0,9.524377497,28090574775,40016437.0,19534636.0,12611261.0,484654.0,311379.0,286814.0,384127.0,39359323.0,145.20000000000002,98.3,856.8,289.3,698.0999999999999,112.60000000000001,13740196.0,839152.0,4638329.0,5478931.0,1967913.0,815871.0,68.83999999999999,640868.0,848330.0,329.50000000000006,498.59999999999997,271.9,1855291.1600000001,17775201.26,19630492.43,108.30000000000001,991.7,27.769999999999992,1441625.5999999999,14576287.0,145.71,12.87,22141,0,0,625914708.12,364313.43,335572.38000000006,449428.58999999997,749815.5599999999,992546.0999999999,32.490899999999996,11.143521674,0,0,0,18134.0,0.0,0.0,0,0,0,610996351.5799999,-46729131.160000004,-0.748441516,-71.37214850800001,38281122,296130447.29,-2876504.8400000003,-0.11821181500000001,-11.445828065999999,-23815434.5,22198264.901,-170803.78600000002,-0.09846169499999999,-9.529212286000002,-669242.75,534969836.0,50372342.0,0.8537255780000002,93.955258479,-52850050,11.143521674,1.507453368,1.602167096,181.20664809000002,-223.52029039999996,145.71,-0.30000000000000004,-0.019657014,-1.8434731499999994,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,57791638.260000005,31515397.260000005,4.700787953503286,77,77,0,77,0,77,0,77,0,0,0,77,0,0,0
4,0,2010,348820,579208483.64,286735718.34000003,579208483.64,286735718.34000003,21905075.502,530929197.0,10.042680955,28090574775,39976222.0,19535301.0,12435350.0,505705.0,306402.0,282747.0,376081.0,39304497.0,0.0,0.0,0.0,283.29999999999995,700.4999999999999,116.2,13961600.0,861436.0,4745893.0,5573178.0,1981026.0,800067.0,70.14,628853.0,832046.0,340.29999999999995,491.8,267.9,2021078.0700000003,18022411.479999997,20043489.590000004,116.28999999999999,983.7100000000002,32.559999999999995,1441625.5999999999,14436550.0,142.69,12.650000000000002,22141,1,0,610568576.5500001,352362.29999999993,325159.05,432493.15,723180.95,956852.9,37.44400000000001,11.549083099,0,0,0,18134.0,0.0,1.0,0,0,0,579208483.64,-31787867.94,-0.605250018,-58.431365721,38281122,286735718.34000003,-9394728.95,-0.47043522599999993,-44.298795419,-23815434.5,21905075.502,-293189.399,-0.24057613900000002,-20.220506996999998,-669242.75,530929197.0,-4040639.0,-0.007990269999999976,1.4459032919999988,-52850050,11.549083099,0.4055614250000001,0.40759987499999994,43.862589648,-223.52029039999996,142.69,-3.02,-0.23107754100000003,-19.893485507,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,57998633.47999999,31984011.47999999,4.6246630803783155,88,88,0,88,0,88,0,88,0,0,0,88,0,0,0
4,0,2011,348820,584656925.09,274984839.53,584656925.09,274984839.53,20975849.751,546206660.0,10.197227885,28090574775,40562445.0,20115469.0,12386148.0,504691.0,308323.0,281970.0,382408.0,39905235.0,0.0,0.0,0.0,280.20000000000005,700.6999999999999,119.1,14129575.0,903368.0,4849628.0,5613847.0,1961365.0,801367.0,72.81,626192.0,844889.0,344.90000000000003,483.59999999999997,271.49999999999994,1916166.7599999998,18327565.09,20243731.830000002,109.08000000000001,990.9199999999998,40.36,1441625.5999999999,14296813.0,142.99999999999997,12.320000000000004,22141,1,1,611751459.1999999,345321.76,315806.39999999997,428296.96,701335.04,946275.6799999999,45.20319999999999,11.420895232000001,0,0,0,18134.0,0.0,1.0,0,0,0,584656925.09,5448441.45,0.133116864,14.297622466000002,38281122,274984839.53,-11750878.809999999,-0.442930179,-42.663463504,-23815434.5,20975849.751,-929225.7509999999,-0.4776821750000001,-45.87250044899999,-669242.75,546206660.0,15277463.0,0.325351429,34.573149371,-52850050,11.420895232000001,-0.12818786699999998,-0.09853126400000001,-8.143563917,-223.52029039999996,142.99999999999997,0.30999999999999994,0.036239111,4.011400668,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,58890010.09,32457140.090000004,4.520199850305933,99,88,11,99,0,99,0,88,11,0,0,99,0,0,0
4,0,2012,348820,594431396.6999999,271988579.86,594431396.6999999,271988579.86,21103944.866,573818069.0,10.491811221999999,28090574775,41176952.0,20280291.0,12662861.0,534254.0,312887.0,284535.0,388927.0,40535895.0,0.0,0.0,0.0,276.7,698.5000000000001,124.8,14305032.0,894945.0,4906874.0,5671013.0,2014759.0,817441.0,71.58,646403.0,867610.0,336.0,479.8999999999999,284.1,1689582.9900000002,18756898.909999996,20446481.92,95.3,1004.7,42.09000000000001,1441625.5999999999,14468738.0,141.14,11.99,22141,5,2,625461695.21,341046.83,310143.15,423930.43,704579.2699999999,945694.9,45.878099999999996,11.436074233,0,0,0,18134.0,0.0,2.0,0,0,0,594431396.6999999,9774471.610000001,0.181361517,18.844350289,38281122,271988579.86,-2996259.67,-0.10001118800000003,-9.634166975000001,-23815434.5,21103944.866,128095.11499999999,0.047920609,5.020402679,-669242.75,573818069.0,27611409.0,0.455761525,47.88076709500001,-52850050,11.436074233,0.015179001000000004,-0.024260870999999982,-0.07200535700000099,-223.52029039999996,141.14,-1.8599999999999997,-0.14703683399999998,-14.317723834000002,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,59933850.91,33061930.909999996,4.511972442539712,110,88,22,110,0,110,0,88,22,0,0,110,0,0,0
4,0,2013,348820,589621129.38,277493753.90000004,589621129.38,277493753.90000004,21408241.970000003,586403628.0,10.943541043999998,28090574775,41816960.0,20651452.0,12751559.0,556084.0,317888.0,284784.0,391553.0,41157620.0,167.1,103.3,829.6000000000001,273.5,696.5,130.0,14522831.0,901858.0,4945366.0,5709555.0,2082570.0,883482.0,70.51000000000002,658535.0,898548.0,326.90000000000003,477.6,295.5,1498945.73,19113137.340000004,20612083.090000004,82.94999999999999,1017.05,40.55999999999999,1441625.5999999999,14640155.0,141.56000000000003,11.88,22141,7,7,633315918.24,343319.04000000004,307566.72000000003,422877.2400000001,711217.7999999999,970431.8400000001,43.80480000000001,11.819024328,0,0,0,18134.0,0.0,2.0,0,0,0,589621129.38,-4810267.32,-0.07730585999999998,-7.466360876,38281122,277493753.90000004,5505174.039999999,0.20437706599999997,20.938641521,-23815434.5,21408241.970000003,304297.10400000005,0.173594175,17.930396925,-669242.75,586403628.0,12585559.0,0.38129625600000006,43.332866689,-52850050,11.819024328,0.38295009500000005,0.35721891,41.478785482000006,-223.52029039999996,141.56000000000003,0.4200000000000001,0.029596403999999996,3.3221595239999986,-242,0.0,0.0,0.0,0.0,-2187591120,0.0,0.0,0.0,0.0,2993053074,0.0,0.0,0.0,0.0,230646737.19999996,0.0,0.0,0.0,0.0,-53729965850,0.0,0.0,0.0,0.0,-260.58666259999995,0.0,0.0,0.0,0.0,-682,145,14,11,60930097.34,33635968.34,4.50140897836259,121,88,33,121,0,121,0,88,33,0,0,121,0,0,0
