CLUSTER_GT_NEW_11,RAIL_FLAG,Year,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
6,0,2007,16,62,6,212717549.7,208855470.6,-3862079.1,181749537.3,1870245.03,24046349.08,1.006065385,3441551.623,2.849525373,10.84679186,0.295776776,267266.8317,-1819607.657,-89368.70298,5235470.95,-1551558.626,106880.1205,2149082.916,226997.6837,-1355483.281,-90924.47216,4265386.656,-1273113.136,97381.5791,1972695.89
6,0,2008,16,62,6,208855470.6,213529103.2,4673632.59,204782408.6,23032871.26,23678083.97,0.837512712,3440075.318,3.322890991,11.07363761,0.299238618,-579870.1291,14279975.6,-149990.1203,10902128.1,629036.4999,81462.30517,25162742.25,-265679.8743,13166575.01,-89171.95337,9619491.744,522014.9177,79641.40921,23115239.71
6,0,2009,16,62,6,213529103.2,204277721.6,-9251381.61,172039972.1,-32742436.47,24081768.18,1.039589399,3416770.727,2.407827389,11.64506461,0.299841334,542547.0255,-13846028.7,-1211277.469,-21242881.16,2021989.037,-157207.5578,-33892858.83,1102298.141,-14496678.5,-1131980.158,-20018095.85,1938331.592,-136311.6914,-32858434.14
6,0,2010,16,62,6,204277721.6,202168724.8,-2108996.82,171945453.3,-94518.84127,22622524.75,1.076847127,3452670.952,2.845533773,11.21915326,0.30113091,-6057374.083,-2873485.42,-308185.974,11053312.86,-1539055.693,-149960.5164,125251.1713,-4954202.685,-2453330.491,-266759.8332,8933628.534,-1249785.174,-104069.1918,-165061.3037
6,0,2011,16,62,6,202168724.8,198463670.9,-3705053.86,183227975.3,11282522.09,21746861.33,1.115655674,3465759.477,3.612854073,11.81945333,0.302304583,-2974327.828,-2879130.982,719291.4724,16843554.47,1928098.937,-78833.20697,13558652.87,-2026685.363,928989.3134,662590.2549,10435191.89,1402096.809,-119660.8081,11232279.2
6,0,2012,16,62,6,198463670.9,189106334.7,-9357336.26,251234147.2,68006171.83,20739197.43,0.527996696,3452336.186,3.741373494,11.58976006,0.30020141,-2128432.372,79404808.82,975501.748,2426396.102,-789304.4213,-132508.4952,79756461.39,-2159725.523,67963226.02,931498.1473,2298704.563,-904963.7004,-122567.6742,67891333.5
6,0,2013,16,62,6,189106334.7,190277689.5,1171354.86,245999728.8,-5234418.357,20462994.46,0.605166213,3424958.864,3.624786416,11.3099969,0.294880491,479927.9723,-2633954.153,516364.699,-2017635.901,-799313.7572,-79444.43443,-4534055.574,645278.0142,-2555325.469,818273.3338,-2642126.793,-1379162.265,-121355.1775,-5418259.151
6,0,2014,16,62,6,190277689.5,196849233.9,6571544.36,243093052.8,-2906676.035,20751691.89,0.588775873,3461173.558,3.504693341,11.24899712,0.295992927,468163.1977,-579130.3795,353910.5505,-2191563.593,-140313.3457,-64296.66292,-2153230.233,460678.4247,-619111.7176,573392.182,-2999531.698,-242793.4597,-79309.7667,-3009100.841
6,0,2015,16,62,6,196849233.9,195714500.4,-1134733.52,221539931.9,-21553120.92,21899603.96,0.599741846,3492948.519,2.52133112,11.33861401,0.297118829,2682927.752,-1189668.5,606227.2728,-20247681.5,336492.791,-5608.085331,-17817310.27,3676210.303,-1101579.739,888755.0485,-25703386.31,687198.7397,-318.9617661,-21545010.3
6,0,2016,16,62,6,195714500.4,189112204.5,-6602295.87,211950617.4,-9589314.429,21681856.05,0.612593993,3492793.054,2.280978958,10.93224123,0.298626239,-567011.6003,-481414.7875,17091.95927,-6036998.39,-1385571.353,55318.45531,-8398585.716,-964131.225,-381921.3432,126276.3273,-6804042.272,-1627578.506,62082.58939,-9516821.094
6,0,2017,16,62,6,189112204.5,177200523,-11911681.51,220706629.3,8756011.883,22200240.65,0.638175177,3510418.449,2.599751242,10.64606792,0.296785986,807107.6939,-763383.8537,408056.6282,7843669.514,-889736.605,-100926.5607,7304786.817,1066495.109,-590798.7254,577794.5551,8629068.312,-788674.878,-137872.4898,8569980.924
6,0,2018,16,62,6,177200523,170206292.1,-6994230.83,227155645.8,6449016.445,22467051.54,0.689291981,3504554.629,2.886607344,10.32966259,0.294285243,385444.7056,-1039633.169,270233.9963,6052029.323,-922488.5076,-54542.18064,4691044.167,462586.2118,-1300266.536,479128.6602,7967832.578,-1057985.082,-102279.387,6277126.658
6,1,2002,16,62,6,0,47953836.85,0,46537929.71,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,2003,16,62,6,47953836.85,48685753.47,731916.61,48944139.8,2406210.089,6954320.529,1.063176135,3320641.746,1.625799849,11.70936755,0.346467266,-211120.313,325947.3505,496697.7355,1916458.361,-66573.7018,-207940.9948,2253468.437,-2344994.596,-3026830.279,1434940.479,6709910.093,135262.5404,-502078.1485,-2137597.779
6,1,2004,16,62,6,48685753.47,47000079.02,-1685674.442,48885267.87,-58871.92895,7623718.177,1.282268063,3398822.742,1.915939816,11.65779547,0.345373598,597761.0717,-2903621.133,554554.9954,2286288.18,-59943.05759,-215288.1222,259751.9345,639188.7907,-3621700.371,647401.5286,2604925.213,-68870.16271,-259816.9272,-375058.2716
6,1,2005,16,62,6,47000079.02,48176342.92,1176263.902,46257577.27,-2627690.595,4362391.794,1.347805917,3435157.623,2.33445385,11.52189974,0.335265967,-4568221.824,-698080.9021,574949.082,2870865.756,-91746.28362,-178293.7142,-2090527.886,-5216182.43,-809413.1265,624771.1323,3066138.246,-94759.23328,-198245.184,-2848697.391
6,1,2006,16,62,6,48176342.92,48802700.18,626357.255,50057254.6,3799677.325,4469485.59,1.294561032,3478754.623,2.651577123,11.47808818,0.320667236,938451.661,369245.0292,804205.4828,1996888.872,20046.88291,-219071.2052,3909766.722,912956.8408,353509.6822,782787.754,1942538.233,21239.31036,-213354.495,3591884.21
6,1,2007,16,62,6,48802700.18,52201762.62,3399062.44,45564679.76,-4492574.832,2663985.741,1.255132485,3456852.087,2.851580556,10.94079261,0.319265661,-4427950.572,-291838.2692,7744.505081,1168957.86,-424004.9615,12610.08214,-3954481.355,-5038420.967,-247270.3363,19578.83536,1242958.353,-477620.3485,8199.63167,-4489139.828
6,1,2008,16,62,6,52201762.62,55809630.96,3607868.34,48002628.07,2437948.304,2735877.366,1.292604486,3502069.097,3.325227653,11.02999072,0.324978336,9100.514262,-45329.3273,-39140.89744,2733151.264,105519.9887,14321.94199,2777623.484,-93744.3054,-493075.856,-106374.445,2962376.72,131791.0564,36975.13394,2514348.162
6,1,2009,16,62,6,55809630.96,51805001.81,-4004629.153,42172469.05,-5830159.022,2729094.91,1.365151087,3448607.479,2.409746387,11.66842463,0.323011503,271156.1828,-1732462.603,-275317.7069,-5551519.681,568232.1446,-55372.09398,-6775283.757,245463.6425,-1547591.174,-245455.3603,-4724923.888,482467.397,-40119.63917,-5858770.06
6,1,2010,16,62,6,51805001.81,50916376.59,-888625.213,53776277.74,11603808.69,8082502.498,1.494524558,3500849.761,2.848057968,11.38683274,0.324836031,15434529.48,-1149058.703,-3052.114547,2796562.6,-277517.098,-58095.15514,16743369.01,10566325.65,-799602.9212,-14839.94665,2114381.054,-224606.1055,-37849.03814,11579530.36
6,1,2011,16,62,6,50916376.59,53784297,2867920.41,59291571.15,5515293.411,9011357.922,1.601726754,3535885.863,3.615690325,11.83764052,0.324496172,1907705.598,-1478759.071,202057.686,4242678.691,381490.9563,-32067.55991,5223106.299,1985978.439,-1488390.726,219844.5779,4437849.361,396859.7177,-36847.95836,5473401.807
6,1,2012,16,62,6,53784297,56149341.23,2365044.227,62354853.2,3063282.048,9019883.077,1.474768258,3539024.226,3.74643842,11.74670016,0.324777641,174828.8217,1722862.488,308255.3721,666866.6566,-90313.04627,-34101.20854,2748399.083,-3788.10589,2106242.874,364804.5372,782336.2422,-147626.9446,-38686.55486,3018412.453
6,1,2013,16,62,6,56149341.23,54592803.06,-1556538.176,59732389.02,-2622464.179,8756044.698,1.57822958,3579873.923,3.630218968,11.3646263,0.321850661,67862.18655,-1689172.026,210977.6459,-604970.9278,-328591.7638,-25615.21305,-2369510.099,33582.24826,-1824198.321,237680.606,-664275.731,-377532.2113,-27720.76967,-2652533.127
6,1,2014,16,62,6,54592803.06,52627103.31,-1965699.74,57907010.74,-1825378.284,8943580.507,1.654943948,3640444.264,3.511134973,11.15740553,0.321067114,19310.93662,-1079621.361,158206.7761,-618511.4969,-141420.3895,-16824.76031,-1678860.295,10454.82299,-1161834.707,174048.4177,-669394.4346,-160377.5731,-18274.8097,-1845236.682
6,1,2015,16,62,6,52627103.31,50680044.34,-1947058.972,51497287.82,-6409722.912,9164046.217,1.785326093,3687958.003,2.525952995,11.42204815,0.320841943,419637.171,-1414031.37,222576.7984,-5411422.188,252184.1382,2055.757377,-5928999.693,422873.9747,-1574378.909,240882.4533,-5773070.708,271551.0084,2419.269259,-6406928.92
6,1,2016,16,62,6,50680044.34,48831141.15,-1848903.198,46680007.71,-4817280.111,8686078.93,1.991753879,3626971.441,2.283174571,10.92549953,0.319005068,-53963.77923,-2774561.422,47943.13517,-1561383.857,-443727.0304,14445.30415,-4771247.65,-60020.71319,-2821013.269,54203.28178,-1549333.428,-455379.5898,14263.60696,-4803125.894
6,1,2017,16,62,6,48831141.15,46402578.18,-2428562.969,48007636.78,1327629.071,8809904.321,2.054515345,3646768.325,2.600691054,10.74066335,0.317666105,89183.99496,-594562.9451,153910.1953,2026769.499,-144995.93,-34972.1856,1495332.629,72907.00377,-612183.9321,145225.6809,1890498.141,-135756.114,-33061.70883,1296311.96
6,1,2018,16,62,6,46402578.18,43280133.34,-3122444.835,47404081.96,-603554.8282,8508086.18,2.253274097,3665306.11,2.887536384,10.47606958,0.316217497,-397991.5252,-1555946.604,98804.7491,1583544.462,-199824.2562,-20944.72964,-492357.904,-433057.9233,-1333293.36,78116.96297,1247767.204,-146973.5708,-16114.14159,-630000.1849
7,0,2002,84,889,81,0,47290855.1,0,45193730.35,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,2003,93,983,90,47290855.1,52314133.23,3530214.131,50767708.71,4343658.39,2346673.473,0.543090627,496514.8344,1.57629754,6.329273598,0.145865466,3666215.527,-1736097.432,1227783.662,1792654.837,101383.5497,-239625.7886,4812314.355,3749519.835,-2160349.71,1182461.206,1789214.147,25403.88346,-242590.9714,4073288.178
7,0,2004,111,1176,108,52314133.23,68752196.16,1790078.84,71145427.51,5796751.975,2361184.457,0.558098768,504555.958,1.867120112,6.600177428,0.142656324,65083.50224,1086296.357,1484785.279,2565118.772,49864.80021,-239547.3906,5011601.319,300289.0955,1632737.839,1519579.455,2592703.976,15148.22206,-263706.6134,5491749.297
7,0,2005,120,1274,117,68752196.16,77238084.2,5639845.043,80064227.07,5848793.84,2452939.65,0.596903628,496831.0301,2.29539507,6.706389946,0.143256298,692266.2003,-1673502.715,2099853.172,4365324.772,207807.7666,-302837.7316,5388911.464,1124086.146,-2159425.248,2280032.567,4759790.033,192295.7573,-347985.4158,5432707.517
7,0,2006,147,1565,144,77238084.2,92797178.34,5933975.137,97415352.73,6183883.372,2436405.418,0.69098465,512847.4235,2.589474316,6.806822913,0.135126708,13228201.82,-1598242.518,2619268.745,2976550.433,-31659.642,-352862.8339,16841256,1760946.235,-621188.4284,2481429.564,2800342.304,110698.1054,-348344.409,5744044.454
7,0,2007,156,1664,153,92797178.34,101398325.6,4526658.822,107194281,5607063.196,2337122.005,0.656564219,489880.4362,2.830088712,7.273331294,0.131883083,1548409.836,-1269367.97,1096240.673,2665509.239,771208.4603,-176279.737,4635720.502,1802003.107,-1098541.288,1294744.352,2935465.086,859083.3634,-185691.4236,5406344.697
7,0,2008,156,1664,153,101398325.6,108834078.4,7435752.865,110386287.8,3192006.764,2273476.72,0.679108783,496723.3893,3.286170022,7.043849379,0.125635389,-177013.6544,-1884701.024,346455.1024,5176581.882,-384631.0872,-86964.47508,2989726.745,-241512.7016,-1902657.636,371502.5639,5393588.14,-340586.2808,-88327.32201,3101394.778
7,0,2009,156,1664,153,108834078.4,106622808.2,-2211270.184,98715096.26,-11671191.53,2398940.773,0.71344132,490869.5688,2.377026895,7.307516711,0.123839716,1230216.997,-1656324.832,-596807.625,-10881628.41,495520.5179,-119959.4693,-11528982.82,843247.6583,-1487830.662,-582712.2495,-10773269.09,439639.3983,-110266.5756,-11775701.22
7,0,2010,159,1698,156,106622808.2,107389608.6,729502.4729,105060451.1,6183260.83,2387029.85,0.709085125,492571.9535,2.818782712,7.602171434,0.122189194,-313815.0191,3635.925762,620330.1589,5895223.331,558400.8915,-171781.3271,6591993.961,-1272878.387,300559.5009,669040.0234,6054729.737,596609.319,-164799.3635,5920424.673
7,0,2011,159,1698,156,107389608.6,113825663.3,6436054.741,114638756.4,9578305.395,2438454.373,0.715423152,498346.1924,3.557480691,7.60368765,0.120936099,496798.0808,-8982.781841,463540.2212,8737574.851,-21329.40193,-78627.74951,9588973.22,692513.0897,171488.2319,427457.632,8184719.638,180823.742,-78696.93961,9501113.229
7,0,2012,159,1698,156,113825663.3,117128061.1,3302397.747,116631767.1,1993010.623,2431720.197,0.716044324,502305.7224,3.656891114,7.696736281,0.120746642,-152161.1009,807889.6958,628768.1848,1079807.709,186007.2193,-46933.73614,2503377.972,-161505.5227,288165.7704,623788.0868,1056500.932,236867.2396,-50805.88313,1945460.833
7,0,2013,159,1698,156,117128061.1,116874994.1,-253067.0109,114125598.5,-2506168.523,2422814.812,0.759336736,505295.0682,3.557042549,7.483640325,0.12076675,110633.1235,-1815667.582,801628.527,-1123538.058,-412458.6381,475.4878605,-2438927.14,205514.3398,-2034638.914,819153.8675,-1164354.451,-328680.8074,-3162.558168,-2532735.153
7,0,2014,159,1698,156,116874994.1,117734701.3,859707.2759,114018356.6,-107241.9824,2480187.769,0.760549147,509194.224,3.420644949,7.412629176,0.120448175,988049.1536,-74035.89618,736756.2071,-1571249.653,-120506.4542,-40289.95098,-81276.59373,882193.6124,-111890.4646,618596.2466,-1375129.034,-75466.09421,-45546.24827,-130665.4936
7,0,2015,159,1698,156,117734701.3,110909387.7,-6825313.592,101498120.6,-12520235.97,2531675.894,0.802986059,511709.6052,2.477127419,7.224847805,0.119248628,583863.9384,-1982784.692,802228.5327,-11871163.6,-333930.5571,-49469.58524,-12851255.97,558704.1188,-1899787.405,762988.6488,-11573309.76,-322052.7726,-46778.80049,-12565348.78
7,0,2016,159,1698,156,110909387.7,104404601,-6504786.752,98653423.17,-2844697.427,2586437.963,0.832113892,516991.8769,2.229468476,7.467693119,0.11853544,501181.9212,-1233083.549,802161.9649,-3482089.379,450047.2492,-25075.05632,-2986856.849,491911.0942,-1285108.526,713257.275,-3207370.502,463683.7271,-21070.49454,-2860421.195
7,0,2017,159,1698,156,104404601,101726810,-2677790.967,102251028.4,3597605.194,2617515.974,0.844697504,521317.367,2.493044674,7.228736475,0.118133082,363264.5,-412848.0842,727861.6279,3678334.409,-399400.4394,-42482.12947,3914729.884,284740.2648,-356898.9873,696377.6278,3436484.036,-420738.9505,-42358.79723,3557123.985
7,0,2018,159,1698,156,101726810,99094296.63,-2632513.393,106459811.5,4208783.125,2707619.441,0.862951515,533016.6633,2.793923859,7.098682799,0.116814058,125325.8518,-321925.1465,691361.3496,3749231.68,-194701.1515,-36133.86405,4013158.719,169975.6387,-166891.9725,675858.1655,3738865.685,-172664.0839,-36360.30829,4166950.835
8,0,2002,35,70,7,0,1279236311,0,1113047930,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2003,35,70,7,1279236311,1305480428,26244117.5,1182645199,69597268.94,65186067.82,0.665999813,8385207.269,1.649342545,11.75166939,0.536795712,29840029.4,16052275.14,15604788.27,54564852.85,-4561866.483,-12736228.45,98763850.73,21205768.8,226692.7988,14003894.75,49520709.8,-4135423.78,-11224373.42,59497625.6
8,0,2004,35,70,7,1305480428,1342383270,36902842,1263468721,80823522.51,65366939.39,0.609915183,8465907.244,1.937792927,11.50878617,0.517427605,4286830.257,21976710.63,21250967.92,61396792.92,-4597088.43,-12584111.5,91730101.8,2277667.879,20456469.29,19021084.59,53756295.08,-4025782.844,-10662211.49,71462786.89
8,0,2005,35,70,7,1342383270,1341426549,-956721.1,1312505505,49036783.66,63385913.07,0.655625023,8638269.737,2.348880467,11.30516968,0.496451846,-8375770.932,-26949633.41,22602053.93,80423085.84,-4686066.202,-11520221.16,51493448.06,-6600313.972,-24690617.66,21156992.82,74185751.4,-4370496.133,-10644532.79,39110130.59
8,0,2006,35,70,7,1341426549,1347453399,6026850.1,1319730742,7225237.125,64038501.55,0.768398388,8928830.964,2.656371728,11.06132539,0.480086403,3093137.461,-49159706.24,29653352.24,52969263.15,-4943580.461,-13276863.76,18335602.39,2752032.069,-60037332.47,29573909.1,52446796.95,-4778052.781,-12732115.74,-5092072.562
8,0,2007,35,70,7,1347453399,1354697204,7243805.4,1336119115,16388372.43,65702705.86,0.829105601,8938272.45,2.888498591,10.8263896,0.479102489,10395504.43,-30081261.9,7655280.625,36899650,-3493933.51,-3864506.405,17510733.24,9050824.24,-27230406.52,7050995.843,34635119.12,-3619219.053,-3498941.202,13199969.12
8,0,2008,35,70,7,1354697204,1410066477,55369272.1,1455035180,118916065.8,66579761.84,0.730516821,9002540.752,3.352172747,11.00006558,0.46992228,5297421.991,58181056.05,6284678.964,68951550.94,4993718.919,-5972912.62,137735514.3,4951742.516,40534494.12,6198969.746,67923366.54,5276531.079,-5969038.201,112912029.9
8,0,2009,35,70,7,1410066477,1362849100,-47217376.6,1260071778,-194963402,66504161.98,0.817730924,8970470.107,2.451459518,11.1119764,0.457941687,-1404657.808,-47614930.97,-3519922.9,-137064176.7,3093250.621,-7833688.667,-194344126.4,-1290857.776,-47412112.7,-3653927.429,-137738933.5,2816547.313,-7684117.964,-202541536.5
8,0,2010,35,70,7,1362849100,1320526173,-42322926.7,1290402892,30331113.84,62758380.64,0.864507672,8955938.427,2.89098836,11.43365955,0.452387311,-21059978.54,-24735180.59,4087484.092,73655173.42,6664871.427,-4184935.716,34427434.1,-20066147.66,-34589918.33,4535297.598,75479925.19,9111518.286,-4139561.243,26025323.33
8,0,2011,35,70,7,1320526173,1354096014,33569840.7,1313826381,23423488.51,61489710.74,1.164389726,9048175.423,3.631459288,11.75154138,0.439714201,-7459788.987,-83145913.29,10679338.08,105858822.9,6735919.744,-5794046.621,26874331.87,-7546402.092,-81607644.83,10048042.35,101721037.1,6207765.037,-5399309.01,18359195.37
8,0,2012,35,70,7,1354096014,1387912488,33816474.3,1527222840,213396459.2,60277341.9,0.758753507,9149289.939,3.759868835,11.67555268,0.438645025,-8895485.345,344020395.9,14440245.17,16402038.94,-1296684.896,-215291.8806,364455217.9,-8095258.305,192484059.4,14038236.47,16198600.41,-992454.6546,-236724.057,213139456.9
8,0,2013,35,70,7,1387912488,1385387097,-2525391.6,1499670653,-27552186.97,60975912.86,0.803565224,9233512.648,3.644342444,11.38628405,0.438026576,5579902.731,-23171444.66,12288733.27,-14778477.42,-6938986.308,16797.98833,-27003474.4,6220329.054,-23916001.46,13814170.6,-15964157.94,-7659224.513,-47302.70585,-27679149.24
8,0,2014,35,70,7,1385387097,1361739767,-23647329.2,1483227607,-16443045.89,60657330.32,0.829225382,9283130.494,3.515745165,11.30578566,0.437915725,-949583.826,-11768741.72,14486377.87,-17255538.32,-1623234.586,416514.3858,-16694206.2,-842692.1915,-11581839.56,15874553.85,-18753349.1,-1648836.407,509117.5109,-15806252.26
8,0,2015,35,70,7,1361739767,1344467031,-17272736.9,1356785989,-126441617.6,60759690.84,0.832849685,9261564.108,2.621029738,11.27360255,0.434645062,3663943.652,-3197708.217,12507253.36,-127639516,-456900.9777,642543.1936,-114480385,3972466.194,-2609300.302,13756483.69,-142296593.5,-25447.28468,760773.593,-125519645.6
8,0,2016,35,70,7,1344467031,1289114402,-55352628.5,1315726218,-41059771.33,61461164.09,0.860641563,9321851.751,2.347899024,11.28056011,0.434198137,4666694.463,-11168542.38,9674766.441,-45423042.4,-357878.4555,967467.0504,-41640535.28,4963645.633,-10616484.2,9942668.69,-46204665.29,-184641.5488,1039705.379,-39925798.43
8,0,2017,35,70,7,1289114402,1244614036,-44500366.4,1377236651,61510432.62,62134308.55,0.860880906,9366447.699,2.635529223,11.13339992,0.436078339,3572459.334,2814196.128,11706823.68,46543349.7,-3300585.898,463454.4855,61799697.43,2788383.578,2771548.35,12103512.19,47484458.37,-4092329.798,454859.9294,61958782.93
8,0,2018,35,70,7,1244614036,1211048589,-33565446.81,1444842239,67605588.66,62330122.56,0.852094646,9425271.958,2.976743765,11.01319013,0.435500967,704890.7863,4418096.5,9565047.204,49282553.04,-2438963.357,551386.5094,62083010.69,189275.6934,5122105.081,10715758.81,54134371.52,-3162968.755,607046.3133,68280046.98
8,1,2002,35,70,7,0,1045891169,0,1022343907,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,2003,35,70,7,1045891169,1046287152,395982.577,1091217874,68873966.36,62620961.24,1.132704531,8465245.76,1.617445667,11.94449516,0.460076665,26170639.11,-1062028.366,13593585.15,42324205.44,-2062476.005,-9263445.299,69700480.03,25305504.47,-457134.4031,13178500.38,42220119.05,-2136076.709,-9236946.423,59568121.86
8,1,2004,35,70,7,1046287152,1098706253,52419100.92,1157753303,66535429.02,62805887.97,1.137699233,8618505.707,1.909397655,11.82296697,0.447244248,4389209.748,4289341.081,17113223.61,49956286.7,-2017578.219,-8977441.05,64753041.87,4252878.067,3349218.971,17932268.77,52815167.35,-2228984.755,-9585119.375,56083670.55
8,1,2005,35,70,7,1098706253,1124010215,25303962.23,1201315970,43562667.52,62494233.47,1.224517942,8709300.052,2.326943565,11.72335703,0.42208548,3347881.062,-34527820.2,18457594.46,66894578.05,-2109570.261,-8303117.039,43759546.07,3534217.701,-34061542.65,18237170.48,66445764.63,-2229283.511,-8363659.133,35056162.23
8,1,2006,35,70,7,1124010215,1163256995,39246780.54,1244726940,43410969.69,64571836.74,1.291403654,8989254.324,2.635119886,11.59031052,0.410883679,8141854.119,-23370757.35,24810874.55,44779781.67,-2032964.878,-9876391.324,42452396.8,8538329.22,-24886591.67,25561588.15,45957914.01,-1890341.623,-9869928.389,33405951.82
8,1,2007,35,70,7,1163256995,1169329605,6072609.247,1282389542,37662601.99,69244620.13,1.349740457,9058712.346,2.855605552,11.47187377,0.404528661,27569043.76,-21991271.28,6060142.546,30663846.37,-2425018.987,-3090128.511,36786613.91,29053906.43,-25513285.63,6618271.866,33217950.66,-2501895.141,-3212346.195,34291758.89
8,1,2008,35,70,7,1169329605,1224327481,54997876.84,1326893389,44503846.63,70787330.93,1.453338518,9095541.115,3.324819758,11.60453062,0.403802917,9645107.775,-32755591.19,5995470.309,60533738.4,3124304.749,-4738179.225,41804850.81,9898746.75,-32778250.86,6162651.448,62847267.93,3353485.544,-4980054.18,39240528.7
8,1,2009,35,70,7,1224327481,1207729168,-16598313.48,1142932908,-183960481,70626087.18,1.597588733,9044430.472,2.416187483,11.7501726,0.394714936,3145398.539,-52836128.69,-1181658.521,-120964211.6,2961571.109,-6176293.157,-175051322.3,3698138.255,-55918278.67,-1497854.688,-127011081.9,3145106.533,-6376510.588,-190553323.2
8,1,2010,35,70,7,1207729168,1203028012,-4701156.093,1214617690,71684782.74,70727757.22,1.613171595,9085454.588,2.857458129,12.0482468,0.391930998,587510.6067,28922.81431,5156036.133,66350791.46,6474049.342,-3944178.929,74653131.43,2644061.702,3167076.637,3671174.73,59699621.16,5572363.034,-3069514.528,69270675.95
8,1,2011,35,70,7,1203028012,1254826437,51798425.52,1282519935,67902244.85,70931481.86,1.734470364,9213784.804,3.610568419,12.3687546,0.386211423,1174279.6,-41798219.15,9264233.549,98477707.39,6633998.503,-4821747.233,68930252.65,946797.4926,-27128568.76,8260491.681,85369492.33,4512044.932,-4058012.829,64404082.79
8,1,2012,35,70,7,1254826437,1276778218,21951781.03,1294092804,11572868.89,72492414.97,1.793742618,9294529.321,3.732431993,12.26206001,0.383207357,9522725.518,-21753611.18,12282531.09,14213926.79,-2523057.025,846.74517,11743361.94,9018288.181,-21743833.45,12396096.74,14478775.19,-2566598.246,-9859.528636,11552459.58
8,1,2013,35,70,7,1276778218,1276873107,94889.11,1274034406,-20058398.56,74070742.17,1.856951624,9387690.996,3.626904115,11.89357167,0.38391551,8204295.403,-13598126.88,10825151.2,-12814355.73,-8104975.46,-101135.283,-15589146.75,7984067.989,-17901590.64,11115560.49,-13002157.57,-8138287.996,-115990.8336,-20189140.93
8,1,2014,35,70,7,1276873107,1307746256,30873148.01,1269660469,-4373936.882,75876069.99,1.881027674,9468151.185,3.495735088,11.86413617,0.38468885,12138543.97,-11054510.88,12287101.96,-16247609.03,-653773.9878,297271.9594,-3232976.011,12140943.2,-11967215.11,12216715.84,-16354509.67,-712033.818,302162.6793,-4065518.429
8,1,2015,35,70,7,1307746256,1285903674,-21842581.6,1119522513,-150137955.7,76827396.97,2.032122623,9541314.38,2.5572788,11.92962854,0.389258162,3359966.232,-42932419.46,11001776.48,-129079571.8,1163719.613,704014.7007,-155782514.2,3041069.051,-40917967.91,10413664.34,-124710729.3,1328277.305,707730.7776,-149425784
8,1,2016,35,70,7,1285903674,1257592963,-28310711.13,1080921200,-38601312.77,77710897.38,2.090668469,9637150.905,2.299910594,11.89435201,0.394823344,6330210.91,-16036459.79,7629717.623,-41702315.21,-694744.0149,959853.5086,-43513736.98,4662781.809,-14006576.51,6613442.163,-36130519.96,-569790.2877,829350.0142,-37883279.38
8,1,2017,35,70,7,1257592963,1226162068,-31430895.05,1128124213,47203013.05,79481143.1,2.116855705,9690487.29,2.581501334,11.72941731,0.393111561,11993952.88,-10533454.43,9907006.225,45367439.24,-3593015.74,367173.7309,53509101.9,10288100.5,-12514680.67,9783609.081,43473431.29,-4109685.949,282238.7987,47417626.83
8,1,2018,35,70,7,1226162068,1206113031,-20049036.79,1179318631,51194417.49,80186994.92,2.15134469,9751599.842,2.905664432,11.56977226,0.394202707,5554691.816,-7181074.144,9111091.23,47127201.19,-2756789.216,485129.6673,52340250.55,5126130.123,4250294.498,6410801.188,36964772.64,-1987959.695,430378.7383,51581163.68
9,0,2002,44,172,16,0,459905841.4,0,417423584.4,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,2003,44,172,16,459905841.4,447513879.8,-12391961.68,409228119,-8195465.413,25157155.44,0.762031518,3546004.299,1.70297124,6.181608566,0.509725793,-2847977.345,-20154620.41,9581039.031,21228150.92,785165.3273,-6403052.423,2188705.097,-3757061.475,-26978001.21,9085033.897,18807792.05,402691.7063,-5755920.385,-13635524.74
9,0,2004,44,172,16,447513879.8,453316155.6,5802275.82,409413782.6,185663.6049,26205923.04,1.117158941,3649292.379,1.981383758,6.318859028,0.479249714,5072352.578,-30592017.43,10308121.8,19906749.53,738699.7753,-5728390.135,-294483.8803,4468213.841,-28251674.16,9796540.426,19030740.29,665494.9596,-5523651.748,-5207482.128
