,CLUSTER_APTA,RAIL_FLAG,Year,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GasPrice_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,Total_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GasPrice_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_Total_FAC_cumsum
76,22.0,0,2010,60.0,26.0,24,197534294.884,192570177.547,-4964117.336999921,191492398.11977232,23890772.60663607,14529505.46984486,0.5886812010634812,3582726.207581448,2.9030696105002733,7.5746348619203445,0.33474134826876073,-1835642.1079967944,26209154.79798736,1271783.1620137892,10660566.826710103,1048602.498716629,-600197.7409712139,36754267.4364598,-1753994.2111812772,15057280.433226194,1326806.523755238,9117272.841663014,740354.2518993706,-596947.2327263902,23296984.15837154,17785772.61088027,13086364.495492585,11734761.99443088,37339560.750610225,-227359.65407409286,-6205296.594396695,73513803.60294342,174784404.93611974,179483813.0515074,180835415.55256912,155230616.79638976,192797537.2010741,198775474.14139667,119056373.94405657
77,22.0,0,2011,60.0,26.0,24,192570177.547,196110361.75899997,3540184.2119998927,200435024.95586324,8942626.836090885,13814069.788714338,0.6494972255492976,3532581.7613788024,3.63353429122998,7.690309451757842,0.33121996744490484,-1786978.9575161631,-4777883.625022455,885972.0406867088,15244825.678547855,455694.0424312953,-418687.09097217344,9602942.088155247,-1550122.3878429236,-4576003.0235997485,789190.7689234432,14415074.161396805,253688.4179576561,-389201.1007444681,8557906.016306411,15998793.653364107,8308480.87047013,12620734.035117587,52584386.42915808,228334.38835720246,-6623983.685368868,83116745.69109866,180111568.10563588,187801880.88852984,183489627.72388238,143525975.3298419,195882027.37064278,202734345.44436884,112993616.06790131
78,22.0,0,2012,60.0,26.0,24,196110361.75899997,193435964.71,-2674397.048999966,200822614.14057115,387589.18470794987,12722011.25678607,0.6572836267054113,3555357.866144312,3.7644007856729704,7.84379848897217,0.3295880091368193,-3521948.261153073,383910.0693651751,1279112.0760118878,2427576.9226203803,595232.125555743,-130233.74628428051,1033649.1861157736,-2639304.092216153,5571234.453972893,-1709414.9644776166,-3048265.5156203024,2206013.4897091743,7325.813340353743,-1436400.8178363906,12476845.392211035,8692390.939835304,13899846.111129474,55011963.351778455,823566.5139129455,-6754217.4316531485,84150394.87721443,180959119.31778896,184743573.7701647,179536118.59887055,138424001.35822156,192612398.19608706,200190182.14165315,109285569.83278558
79,22.0,0,2013,60.0,26.0,24,193435964.71,186868019.69499987,-6567945.015000091,192394932.88341695,-8427681.257154152,12550763.766589426,0.7355603601911451,3577463.013680708,3.6437590593227593,7.735493883069744,0.3275607375325333,-483396.66618819925,-5721942.512023976,1131436.7246301991,-2211518.16245759,-270738.43780415354,-96703.14163990902,-7652862.195483664,-469742.57269101596,-6478679.903404031,1145747.668321046,-2237947.831537566,-285709.04443948355,-101349.57340311915,-8530565.328319399,11993448.726022836,2970448.4278113283,15031282.835759673,52800445.18932086,552828.076108792,-6850920.573293057,76497532.68173076,174874570.96897703,183897571.26718855,171836736.8592402,134067574.50567901,186315191.6188911,193718940.26829293,110370487.01326911
80,22.0,0,2014,60.0,26.0,24,186868019.69499987,182024413.6150002,-4843606.079999689,189953839.0537109,-2441093.8297060803,12665547.14059656,0.7565950870178346,3587961.0937407007,3.516152184517856,7.5851144991347885,0.3256455906506168,780901.0801160617,-1455591.7925226155,1487431.9449598112,-2416042.7405949663,-360878.9550477013,-120624.72928536506,-2084805.192374913,722772.430716427,-1856622.183664324,1235248.9767244202,-2248903.794225131,-226663.4584782497,-66925.8007790854,-2554020.58153612,12774349.806138897,1514856.6352887128,16518714.780719485,50384402.448725894,191949.12106109067,-6971545.302578422,74412727.48935585,169250063.8088613,180509556.97971147,165505698.8342807,131640011.1662743,181832464.4939391,188995958.9175786,107611686.12564434
81,22.0,0,2015,60.0,26.0,24,182024413.6150002,175802969.26700002,-6221444.348000195,175107830.14761525,-14846008.906095635,13038927.321476692,0.772046574546178,3574756.048213747,2.660887687539496,7.457146644411124,0.32673713540448485,1913586.0769383998,-583316.3665817041,1342272.969729562,-16318971.29527558,-244992.17555448745,-133618.44742337894,-14025039.238167156,1988732.156734389,-334654.3391002398,1392521.1947986863,-17555226.404623408,-199767.8442057888,-137613.66969931524,-14989000.877054468,14687935.883077297,931540.2687070087,17860987.750449046,34065431.15345031,-53043.054493396776,-7105163.750001801,60387688.251188695,161115033.38392273,174871428.998293,157941981.51655096,141737538.1135497,175856012.32149342,182908133.0170018,115415281.01581132
82,22.0,0,2016,60.0,26.0,24,175802969.26700002,167569244.98999992,-8233724.277000057,169171587.84932697,-5936242.298288271,13689479.84598992,0.8116201581893088,3608190.571740437,2.3660073542804962,7.208863372553698,0.3267688430059384,2418258.555157086,-2538382.0036530183,1250077.7314222523,-6287723.246979563,-760318.7028652516,-112923.62854818895,-6031011.295466812,2621995.216153627,-2453630.522198901,1282725.0875354009,-6474442.167031691,-807830.2809226761,-105059.63182387163,-6034099.652146079,17106194.43823438,-1606841.7349460097,19111065.4818713,27777707.906470746,-813361.7573586483,-7218087.37854999,54356676.955721885,150463050.55176553,169176086.72494593,148458179.5081286,139791537.08352917,168382606.74735856,174787332.3685499,113212568.03427804
83,22.0,0,2017,60.0,26.0,24,167569244.98999992,158147003.97199985,-9422241.018000064,176581476.08532113,7409888.23599416,14060048.204112805,0.8150412402217598,3682277.814308605,2.6370164839471006,6.856715587299253,0.3236545404971599,685069.2361386385,1006369.0718773212,1312510.1449527151,6013952.548306207,-1109582.9915463098,-118103.18819102197,7790214.821537753,712908.3723147808,1304119.2596635926,1131132.6442771105,5451874.148642962,-1073514.469372367,-116631.71953206367,7292285.309866153,17791263.67437302,-600472.6630686885,20423575.626824014,33791660.45477695,-1922944.7489049581,-7336190.566741012,62146891.77725964,140355740.29762682,158747476.63506854,137723428.34517583,124355343.51722291,160069948.7209048,165483194.53874087,96000112.1947402
84,22.0,0,2018,60.0,26.0,24,158147003.97199985,156682093.89600006,-1464910.0759998332,185500027.3544905,8918551.26916926,14715269.80622208,0.8356658012633201,3689153.703560269,2.994849239707354,6.489825316970122,0.32377171316511993,1713787.2597708143,-475483.1395420519,1046493.072256969,6591664.017010087,-954430.625203208,-108852.74796621037,7813177.836326425,2058127.3116355976,-461356.89379410463,1171828.7694326204,7399505.022542997,-1127403.7735664232,-122149.16708146516,8778334.344638323,19505050.934143834,-1075955.8026107403,21470068.69908098,40383324.471787035,-2877375.374108166,-7445043.314707222,69960069.61358607,137177042.96185622,157758049.6986108,135212025.19691908,116298769.42421302,159559469.27010822,164127137.21070728,86722024.28241399
85,22.0,1,2002,19.0,6.0,4,0.0,9206308.599999994,0.0,7224397.8377827825,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9206308.599999994,9206308.599999994,9206308.599999994,9206308.599999994,9206308.599999994,9206308.599999994,9206308.599999994
86,22.0,1,2003,19.0,6.0,4,9206308.599999994,9842049.794999983,635741.194999989,10737746.23094797,3513348.393165186,2250400.6849152492,0.761305277301253,2940461.4017496,1.8112072986560543,5.856012764116987,0.4923905602152898,244517.7864013161,3595663.6845628945,180818.23666003128,495521.0407371725,21118.08331537887,-84003.53184882387,4453635.299827918,132610.8845962756,2872103.2236341224,145156.56000760267,412690.48680272966,17511.163415223466,-66723.92529072994,3460717.981565596,244517.7864013161,3595663.6845628945,180818.23666003128,495521.0407371725,21118.08331537887,-84003.53184882387,4453635.299827918,9597532.008598667,6246386.110437089,9661231.558339952,9346528.75426281,9820931.711684605,9926053.326848807,5388414.495172065
87,22.0,1,2004,19.0,6.0,4,9842049.794999983,13203670.382499987,3361620.5875000036,13461111.867324075,2723365.6363761057,3034065.277730268,0.6363465244193347,2957451.100779993,2.0952691313679748,5.969261298575863,0.4803935504615929,980890.2617038442,435950.3527582176,196107.4304508445,419686.49359300884,22752.772044216035,-86970.47054190998,1968416.8400082143,1099443.8123108787,988579.4172249244,218278.02442983942,486987.6598681733,25869.61375093475,-95792.8912086364,2618436.3249148168,1225408.0481051602,4031614.037321112,376925.6671108758,915207.5343301813,43870.855359594905,-170974.00239073386,6422052.1398361325,11978262.334394827,9172056.345178876,12826744.715389112,12288462.848169805,13159799.527140392,13374644.38489072,6781618.242663855
88,22.0,1,2005,19.0,6.0,4,13203670.382499987,15269304.689999996,2065634.307500009,15607990.920690475,2146879.0533664017,3396654.570604776,0.6137591378717878,3219671.6998161636,2.46348170003819,6.139937221461835,0.4541855706156592,930903.7683082031,69779.86925040808,245894.2242480729,699733.2697304703,17543.5453598417,-99937.99418275316,1863916.6827143263,1108030.967540901,119429.25873145525,252723.02896447468,749455.5525491548,18642.98386455932,-101402.73828422524,2044166.561296673,2156311.8164133634,4101393.90657152,622819.8913589487,1614940.8040606515,61414.400719436606,-270911.996573487,8285968.822550459,13112992.873586632,11167910.783428475,14646484.798641047,13654363.885939345,15207890.28928056,15540216.686573483,6983335.867449537
89,22.0,1,2006,21.0,8.0,6,15269304.689999996,16804686.097999994,862272.408000002,16269589.386535887,40661.9405728532,3523761.111878211,0.7735691385028203,3447363.1492945394,2.7695470848974195,6.511004830960642,0.4301935920592425,434180.0412126622,-1154058.590588839,274624.9684467729,601030.2457577245,75058.51006643554,-120552.77420075225,110282.40069402306,410757.5398278616,-980933.4591739528,152897.60000809352,473546.8898608765,46809.55091200279,-62416.180862062414,9629.612668150836,2590491.8576260256,2947335.315982681,897444.8598057216,2215971.049818376,136472.91078587214,-391464.77077423927,8396251.223244483,14214194.24037397,13857350.782017313,15907241.238194272,14588715.048181618,16668213.187214121,17196150.86877423,8408434.874755511
90,22.0,1,2007,21.0,8.0,6,16804686.097999994,17920903.928000018,1116217.8300000196,16646849.117004633,377259.7304687453,3338524.582205013,0.9550754125327676,3463705.3793840725,3.0176660891270872,5.986389084375267,0.4220708344833469,117021.05915264365,-103353.28586727759,97974.2725207669,491465.31516829133,-157658.35777915898,-50429.227615759846,395019.7755794343,107985.15335387328,-92409.52783906383,97392.87525365152,467068.2879742379,-152941.32427941865,-49835.73399446587,328090.75331172376,2707512.916778669,2843982.0301154032,995419.1323264885,2707436.3649866674,-21185.446993286838,-441893.9983899991,8791270.998823917,15213391.01122135,15076921.897884615,16925484.79567353,15213467.56301335,17942089.374993306,18362797.92639002,9129632.929176101
91,22.0,1,2008,21.0,8.0,6,17920903.928000018,19787381.714999992,1866477.7869999744,17654411.622710075,1007562.5057054408,3551996.9708257006,0.9686376235128124,3414589.0194255267,3.4737734222309147,6.4835798995239164,0.4201431641500816,156034.13645002837,-76488.64637169385,1401.5846422556451,863349.600284033,156043.27295539668,-42229.35605292129,1058110.591907116,152259.95825448574,-72511.27079034067,2162.414862146417,819124.9606232722,146904.78686862654,-40378.34411276596,968954.0342581272,2863547.0532286977,2767493.3837437094,996820.7169687442,3570785.9652707004,134857.82596210984,-484123.35444292036,9849381.590731032,16923834.661771294,17019888.33125628,18790560.998031247,16216595.749729292,19652523.88903788,20271505.069442913,9938000.12426896
92,22.0,1,2009,23.0,10.0,8,19787381.714999992,20959738.410000026,-178730.30499996513,16269528.661255196,-2282087.468798677,3637031.988167168,1.1501788742348469,3296095.2965273866,2.6167737390287664,6.710242901262492,0.420575640500257,14027.3912844868,-814842.1969546925,-118347.81875050113,-1782824.3441754347,91460.50171361947,-48065.17911596858,-2658591.645998487,18760.312459183973,-638283.256193581,-115355.57801489587,-1593591.4081656802,85993.15364219298,-39610.69252590217,-2314181.357566141,2877574.4445131845,1952651.186789017,878472.898218243,1787961.6210952657,226318.3276757293,-532188.533558889,7190789.944732545,18082163.965486843,19007087.22321101,20081265.511781782,19171776.78890476,20733420.082324296,21491926.943558916,13768948.465267481
93,22.0,1,2010,23.0,10.0,8,20959738.410000026,18066379.0,-2893359.4100000286,16743374.612918815,473845.9516636207,3325356.764235932,1.2138109139746942,3197251.336664194,3.0246451687371034,6.625116141027258,0.4047509576787234,112979.35716633778,-534165.8983172317,65802.34838203702,1076503.7430218204,-3779.0921209821086,-71788.06998075121,645552.3881512803,198274.06899113613,-192843.16855933907,23449.159242885034,465224.0909851754,3951.658091247644,-24209.857087496304,466315.25576710573,2990553.8016795223,1418485.2884717854,944275.24660028,2864465.364117086,222539.2355547472,-603976.6035396402,7836342.3328838255,15075825.198320478,16647893.711528216,17122103.75339972,15201913.635882914,17843839.764445253,18670355.603539642,10230036.667116174
94,22.0,1,2011,32.0,14.0,10,18066379.0,17733878.604999993,-971531.3950000056,19694750.48499702,1365022.1856504793,3150182.566441681,1.250300194200206,3263397.5937640974,3.734303655425361,7.3614987258929965,0.39703059462610896,-7345.057215480307,-205030.25794686255,93064.10643534108,1353647.1515794005,207515.04660462574,-50005.53013880606,1391845.4593181743,77713.73288249562,-180519.0194820638,86251.74647107211,1234513.6490468609,193618.92497736705,-46556.84824521199,1321279.2754216006,2983208.744464042,1213455.0305249228,1037339.3530356211,4218112.515696486,430054.28215937293,-653982.1336784463,9228187.792202,14750669.860535951,16520423.57447507,16696539.251964372,13515766.089303507,17303824.32284062,18387860.73867844,8505690.812797993
95,22.0,1,2012,32.0,14.0,10,17733878.604999993,19511203.897999983,1777325.2929999928,20463365.03894365,768614.5539466294,3034949.3597993865,1.2241576654303232,3271225.7140864176,3.892796592990437,7.124490855983843,0.3878268307400034,457684.7988886096,-126930.68060582035,151042.27918751154,278519.06385299104,-63554.79394405284,-12744.629162177649,684016.0382170868,462248.8858688858,-67436.43445314904,163586.17149695946,301059.3131678758,-76670.39417153428,-14172.98796243631,751962.297745795,3440893.543352652,1086524.3499191024,1188381.6322231325,4496631.579549477,366499.4882153201,-666726.762840624,9912203.830419086,16070310.354647331,18424679.54808088,18322822.26577685,15014572.318450507,19144704.409784663,20177930.66084061,9599000.067580897
96,22.0,1,2013,32.0,14.0,10,19511203.897999983,19324894.668000016,-186309.22999996637,19923737.081103276,-539627.9578403756,2968556.05827829,1.2916667940486897,3257698.6764637143,3.7415517680302193,7.318382636297331,0.3822600535060337,43121.39118574939,-540514.1763866328,149217.93782687114,-253158.1523894025,77128.92112189803,-3820.1976453390807,-528024.2762868825,75564.08645709662,-581569.0714483828,162876.18666635646,-276407.76660749066,83337.85638602822,-3429.2492939526915,-542498.9047216785,3484014.934538401,546010.1735324695,1337599.5700500037,4243473.427160075,443628.40933721815,-670546.960485963,9384179.554132203,15840879.733461615,18778884.494467545,17987295.09795001,15081421.240839941,18881266.258662798,19995441.628485978,9940715.113867814
97,22.0,1,2014,32.0,14.0,10,19324894.668000016,18875217.200000014,-449677.46800000046,19432735.58125587,-491001.49984740117,2958651.318580063,1.3918112740153614,3266821.066418312,3.616993829219872,7.113729612013843,0.3826516751565349,24739.655921047997,-385571.6241786008,186422.1672334865,-229124.2762053707,-62576.26797751816,-7799.762727858915,-473910.1079348503,25618.041146887594,-404732.5032921355,199229.43617575962,-236691.0846827389,-66059.04949671148,-8366.339698423812,-500061.9003501371,3508754.590459449,160438.54935386876,1524021.7372834901,4014349.1509547043,381052.1413597,-678346.723213822,8910269.446197351,15366462.609540565,18714778.650646146,17351195.462716524,14860868.04904531,18494165.058640312,19553563.923213836,9964947.753802663
98,22.0,1,2015,32.0,14.0,10,18875217.200000014,17998447.265000015,-876769.935,18215180.52737962,-1217555.0538762491,3013749.2218407225,1.4693694944726738,3321220.1676369836,2.8548561300793924,7.0436525304726025,0.37926071242834136,200065.58946605798,-108373.3263040172,194693.3777182789,-1450622.570335975,-29591.6983884272,-23779.633799402134,-1217608.2616434435,227396.8436987504,-106388.36726939103,215079.64980343613,-1498145.6145695872,-29062.550397748764,-26435.01514175372,-1247051.3075318057,3708820.1799255074,52065.22304985156,1718715.115001769,2563726.5806187293,351460.4429712728,-702126.3570132242,7692661.184553908,14289627.085074509,17946382.041950163,16279732.149998246,15434720.684381286,17646986.82202874,18700573.62201324,10305786.080446107
99,22.0,1,2016,32.0,14.0,10,17998447.265000015,17502539.62300001,-495907.64200000506,17746592.65245267,-468587.874926951,3188567.599556812,1.519752212132978,3379261.4077310287,2.5155691662244077,6.611844811561304,0.3782822022346416,299893.36250689137,-48921.23280633753,167242.50197721878,-709655.1269715396,-137285.8302110979,-14851.095300568682,-443577.4208054193,346244.0207992622,-76669.0054055001,179121.8224015487,-752755.9771425109,-148267.30852931822,-16261.427050449709,-486571.7866591242,4008713.5424323985,3143.9902435140248,1885957.6169789878,1854071.4536471898,214174.6127601749,-716977.4523137929,7249083.763748489,13493826.080567613,17499395.632756498,15616582.006021023,15648468.169352822,17288365.010239836,18219517.075313803,10253455.859251522
100,22.0,1,2017,32.0,14.0,10,17502539.62300001,17785609.022999983,283069.3999999714,17891627.200721726,145034.54826905532,3229228.452241691,1.6567465462768547,3389107.2842813437,2.8127894335251704,6.296133099564531,0.3801218266334751,118897.16390748948,-533302.5075755428,179221.12244692282,619737.5567648356,-84691.87481281732,-5481.806980596559,294379.65375029924,85517.29378895622,-742467.6582745938,200867.06872375464,685030.1695068553,-78790.10879663867,-5122.216679294298,139910.87338544347,4127610.706339888,-530158.5173320287,2065178.7394259106,2473809.0104120253,129482.73794735759,-722459.2592943894,7543463.417498789,13657998.316660095,18315767.540332012,15720430.283574073,15311800.012587957,17656126.285052627,18508068.282294374,10242145.605501194
101,22.0,1,2018,34.0,16.0,12,17785609.022999983,16677668.789800012,-1175493.2179999729,17826972.433532827,-132207.75198890374,3098290.832936223,1.7525213450963577,3576437.4554400663,3.1897007861354023,6.076369834502349,0.3723627928540842,-10247.33882479178,-819840.3288345647,138928.96097677687,801266.4273728711,-100743.32908680801,-7750.651285635055,1613.7403178254608,53551.177064090916,-1171584.0258344614,169938.6188937245,927313.2591199472,-103170.27324736275,-8256.507984801061,-141770.73635910626,4117363.367515096,-1349998.8461665935,2204107.7004026873,3275075.437784896,28739.408860549578,-730209.9105800245,7545077.157816614,12560305.422284916,18027667.635966606,14473561.089397326,13402593.352015115,16648929.380939463,17407878.70038004,9132591.6319834
102,23.0,0,2002,59.0,35.0,32,0.0,218480277.23400003,0.0,182066336.14098948,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218480277.23400003,218480277.23400003,218480277.23400003,218480277.23400003,218480277.23400003,218480277.23400003,218480277.23400003
103,23.0,0,2003,59.0,35.0,32,218480277.23400003,197426376.37100005,-21053900.862999987,180558392.55143905,-1507943.5895504653,11777425.176211065,0.4767481312269246,1902126.9494772127,1.5858957148095358,6.650669975661207,0.2746573154183005,3695185.122778885,-13292892.364451872,6227909.520816312,8394659.216858292,180063.88360332823,-2241315.9554432067,2963609.4241621243,2367989.6561762383,-14652094.2786504,5048184.471847946,7444190.7105605425,50813.692333824314,-1767027.8418188074,-3161777.816396946,3695185.122778885,-13292892.364451872,6227909.520816312,8394659.216858292,180063.88360332823,-2241315.9554432067,2963609.4241621243,193731191.24822116,210719268.73545194,191198466.85018373,189031717.15414175,197246312.48739672,199667692.32644325,194462766.94683793
104,23.0,0,2004,59.0,35.0,32,197426376.37100005,200866527.62299985,3440151.2519998117,207940421.32741955,27382028.77598053,11367923.987215774,0.3961313275384647,1949981.387720104,1.8807792308382385,6.756168570309832,0.2536076294869074,319347.3632586313,15174495.186811157,5821282.13562141,9323276.294644082,342320.49879571947,-1709122.7190032806,29271598.76012789,449793.95279173896,14121313.50668724,5395412.922029668,8683342.527602252,286390.18044500443,-1554224.313575507,25946071.49079069,4014532.4860375165,1881602.8223592844,12049191.656437721,17717935.511502374,522384.3823990477,-3950438.6744464873,32235208.184290014,196851995.13696232,198984924.80064055,188817335.96656212,183148592.11149746,200344143.2406008,204816966.29744634,168631319.43870983
105,23.0,0,2005,59.0,35.0,32,200866527.62299985,218308616.60900003,17442088.986000195,217011184.06078395,9070762.733364377,11357579.66087455,0.4937744846403043,1985840.2924230918,2.3005966420830197,6.852762320680137,0.2389676485431767,1325890.652835929,-9568451.066700555,5711818.940185736,12427190.014432576,343928.3155071576,-1511228.392776031,8729148.463484855,1679546.9634224728,-10758053.27065305,6038763.046751493,13323228.027605984,351972.69754362904,-1564694.7313062844,7377169.205964824,5340423.138873446,-7686848.244341271,17761010.596623458,30145125.52593495,866312.6979062053,-5461667.067222519,40964356.64777487,212968193.47012657,225995464.8533413,200547606.01237658,188163491.0830651,217442303.91109383,223770283.67622253,177344259.96122515
106,23.0,0,2006,63.0,38.0,34,218308616.60900003,231240853.54400003,12932236.934999956,234942467.1674913,17931283.106707398,11113490.833658293,0.4884728352753104,2010131.8879735617,2.604841612936209,7.097612959177863,0.22401019765648825,761938.5575459172,3200374.7272312506,6862212.763397101,8581324.020251786,395613.62968907226,-1620611.7946601496,18180851.90345496,865246.1624464238,2762726.26599413,6891854.536789615,8631478.466118297,389027.29428333463,-1609049.6189243759,16326041.918402614,6102361.696419363,-4486473.51711002,24623223.36002056,38726449.54618674,1261926.3275952777,-7082278.861882668,59145208.55122983,225138491.84758067,235727327.06111005,206617630.18397948,192514403.99781328,229978927.21640477,238323132.4058827,172095644.9927702
107,23.0,0,2007,63.0,38.0,34,231240853.54400003,234819251.44100004,3578397.89700002,235187570.0747997,245102.90730835497,11256470.994322034,0.5691729770609737,2035623.7227290303,2.833005333163276,7.266732360507975,0.21812638374920135,1062152.6943679315,-8807107.41813538,3019218.2318043336,6310444.310030354,603526.237025018,-834807.3999203302,1353426.6551719066,1294579.329815078,-10454615.238609286,3248416.633415963,6442573.324810194,590274.5891256364,-876125.7312492039,-692413.7631606436,7164514.390787294,-13293580.9352454,27642441.591824893,45036893.856217094,1865452.5646202955,-7917086.261802998,60498635.206401736,227654737.05021274,248112832.37624544,207176809.84917516,189782357.58478296,232953798.87637976,242736337.70280305,174320616.2345983
108,23.0,0,2008,63.0,38.0,34,234819251.44100004,260946263.50500005,26127012.064,251144167.55098245,15956597.476182764,11558106.355441565,0.5793446577733958,2028505.4886997216,3.2920527973723703,7.42316073086357,0.2124246887559943,2959689.75265858,-1227748.8601067015,2129718.241936366,11926461.603881205,647373.1592196226,-670206.8577744616,15765287.039814452,3032279.061240275,-1396923.6583691866,2187046.9555097,12131861.69154558,683567.5031178033,-681234.0768612568,15262861.381581353,10124204.143445874,-14521329.795352101,29772159.83376126,56963355.4600983,2512825.723839918,-8587293.11957746,76263922.2462162,250822059.36155418,275467593.30035216,231174103.67123878,203982908.04490176,258433437.78116015,269533556.6245775,184682341.25878388
109,23.0,0,2009,63.0,38.0,34,260946263.50500005,242652098.32199988,-18294165.18300017,216917657.91358024,-34226509.63740222,11040043.680201055,0.6521212690197825,2016164.64221051,2.3920740501620164,7.210823266963722,0.2078123058547013,-1459374.9474978459,-7935558.40805392,294767.9909929598,-25804245.29331384,-1008592.9849364534,-662245.331091536,-36575248.97390061,-1178318.6194092159,-7521258.204764487,289946.21596299665,-24243595.42080805,-951347.8738197928,-621935.7345636777,-34811978.615507305,8664829.195948027,-22456888.20340602,30066927.82475422,31159110.166784458,1504232.7389034647,-9249538.450668996,39688673.272315584,233987269.12605184,265108986.52540588,212585170.49724567,211492988.1552154,241147865.5830964,251901636.77266887,202963425.0496843
110,23.0,0,2010,63.0,38.0,34,242652098.32199988,236307597.98900002,-6344500.3329998525,230262904.16478157,13345246.251201302,11068651.163573217,0.6867045076874642,1982816.8767322316,2.8330145582822417,7.723814773104542,0.20436729852510904,1247760.0434211069,-3699423.867152861,2267968.1471940367,13309741.650456864,1997146.0084393288,-518979.6255047539,14604212.35685392,1096496.2871859546,-3271460.698378789,1963296.5577796688,12170647.037427874,1839617.3809930263,-453350.31380662776,12943897.169488575,9912589.239369133,-26156312.070558883,32334895.971948255,44468851.817241326,3501378.7473427933,-9768518.07617375,54292885.6291695,226395008.7496309,262463910.0595589,203972702.01705176,191838746.1717587,232806219.24165723,246076116.06517377,182014712.35983053
111,23.0,0,2011,63.0,38.0,34,236307597.98900002,247157170.762,10849572.77299998,251648269.05406156,21385364.889279973,11162622.81764292,0.7041278197851508,1985057.304984784,3.5689916438731646,7.75234829786978,0.20109958062550687,216470.95511328126,988539.8557862188,1756946.5018067132,19072274.412135806,127114.24415936985,-508193.2574686756,21653152.7115326,352259.0363352861,914000.1119550344,1807794.121600917,18724241.477174573,91142.583685648,-504072.4414713703,20883098.84163727,10129060.194482414,-25167772.214772664,34091842.473754965,63541126.229377136,3628492.991502163,-10276711.333642427,75946038.3407021,237028110.56751758,272324942.97677267,213065328.28824502,183616044.53262287,243528677.77049783,257433882.09564242,171211132.4212979
112,23.0,0,2012,63.0,38.0,34,247157170.762,256708245.92,9551075.157999953,261383121.7807597,9734852.726698134,11268162.900512105,0.6450006058149313,2025526.1031964663,3.678883641187389,7.795871163601508,0.19961569225948372,-24032.478675525235,10554839.289098738,2054207.3098375075,2601991.391946191,177685.87007193032,-150007.0423024964,15214684.339976516,137231.65163803686,4747829.943329817,2129893.1652976437,2625384.0305872327,243542.69651034442,-149028.76066509553,9586378.8682285,10105027.715806888,-14612932.925673926,36146049.78359247,66143117.621323325,3806178.8615740933,-10426718.375944924,91160722.68067862,246603218.2041931,271321178.8456739,220562196.13640752,190565128.29867667,252902067.0584259,267134964.2959449,165547523.23932135
113,23.0,0,2013,63.0,38.0,34,256708245.92,254346609.25999996,-2361636.659999988,259346081.7432544,-2037040.0375052856,11408502.190496566,0.6689137398519842,2079333.0544716716,3.5589679186449565,7.709034696629972,0.19638697515171089,514092.33158996026,-3026701.1953707123,4365572.368154592,-2836159.544207341,-247530.1020512193,-490272.3897295622,-1720998.5316144822,488910.8123627529,-3116290.5402429188,4218794.114245845,-2953345.408905622,-230060.38561343175,-445048.6293517264,-2448291.7624904364,10619120.047396848,-17639634.12104464,40511622.15174706,63306958.07711598,3558648.759522874,-10916990.765674487,89439724.14906414,243727489.21260312,271986243.3810446,213834987.10825288,191039651.18288398,250787960.50047708,265263600.02567446,164906885.1109358
114,23.0,0,2014,63.0,38.0,34,254346609.25999996,250942975.83000007,-3403633.429999909,256572423.35594976,-2773658.3873045915,11449993.531038638,0.6919464565980642,2101020.614342585,3.421335623985272,7.6061045802215235,0.19500280928162697,1234391.5964159959,-2765013.837221149,3045733.021127868,-3486052.937877911,-518238.0303326301,-113773.89083502055,-2602954.0787227564,1285087.731205027,-2884975.8978860895,3021916.423812788,-3476964.4489631783,-600394.3635049658,-118327.83196824447,-2899822.880395076,11853511.643812845,-20404647.95826579,43557355.17287493,59820905.139238074,3040410.729190244,-11030764.656509507,86836770.07034138,239089464.18618724,271347623.7882659,207385620.65712515,191122070.69076198,247902565.10080984,261973740.4865096,164106205.7596587
