CLUSTER_GT,RAIL_FLAG,Year,CLUSTER_APTA,CLUSTER_APTA_HML,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
4,1,2005,92.0,9,188403253.05499995,199525620.57299978,11122367.517999891,216513743.9097071,33612843.01731186,11131913.59130258,0.6660575660700875,5648861.770725502,2.364358564634551,6.176098742906867,0.3607079269225135,30397928.100439172,-239147.3256449487,7695009.184684879,9046763.515925122,174987.08602399437,-1169087.750248299,45906452.81117972,18350060.938126806,-344072.0612586878,7600807.4882188095,8975797.268687924,150452.3237594899,-1120202.9402223006,32458317.520811148
4,1,2006,92.0,9,199525620.57299978,213075261.774,13549641.201000186,228808362.53726467,12294618.627557557,11730228.141992632,0.7888128917327449,5853256.416246136,2.669794979804636,6.368862250647872,0.3513362853129759,9526379.353525195,-11575073.2093117,9344670.051889805,6160225.25088378,434833.23014272004,-1319370.9409046618,12571663.736225123,10255436.811999215,-15477748.420676144,11181247.983505527,7423685.948984365,521462.2324809153,-1609465.9287363773,10242946.491081504
4,1,2007,92.0,9,213075261.774,233647548.5000001,20572286.726000108,250480957.35502377,21672594.817759063,11850703.590227166,0.710108963624354,5961753.686012495,2.8945931719500972,6.127106747354115,0.34650501872426603,3318016.6602980876,10878891.13249157,4843509.057844122,4493257.365226779,-561771.3752235324,-726065.9382763936,22245836.90236081,4721355.583114059,8235163.239775707,5278857.956855832,4885343.092433214,-637115.1106900134,-811009.9437299707,20746540.234951824
4,1,2008,92.0,9,233647548.5000001,246747522.65,13099974.14999991,263764967.86685422,13284010.511830458,12785571.836716024,0.7542078674275617,5970449.960777488,3.3692624916036733,6.203273037161782,0.3384807212324721,4824126.386862824,-4294033.546914083,3050311.7041962883,9704389.387132702,197942.24769021847,-711734.3267519723,12771001.85221565,7782256.291668996,-11107033.146624448,4611419.234751542,13055090.443985388,-91282.02336932484,-966440.288581151,10563773.052064186
4,1,2009,102.0,10,246747522.65,243711794.03999996,-14384069.610000066,250618051.05612466,-30450812.654069774,12641308.58164471,0.8263470000718883,5969810.6840344565,2.464029362997132,6.269486185054511,0.32776970462791993,-77864.90875478691,-9243726.649856219,-206959.6785627473,-19416079.97068826,213198.353758853,-825312.4290609522,-29556745.283163227,47910.87078652237,-9349610.446771376,-237010.12644379967,-20277737.70281644,212747.38768363858,-847112.6365092258,-31326966.721475452
4,1,2010,102.0,10,243711794.03999996,246077163.8120002,2365369.7720002197,241498809.86600465,-9119241.190119997,11152312.034823548,0.9089322483575827,5900475.495763105,2.908314293913357,6.442451990288996,0.3255451271262226,-2903640.195120929,-12977870.351084584,-1492086.0911779117,10368793.470794173,410394.9583391951,-328866.1132430071,-6923274.321493142,-2869077.3593605817,-15521667.081938652,-1859802.5564955436,10977126.993552929,450560.2535903239,-296381.43946838705,-9374093.531462321
4,1,2011,102.0,10,246077163.8120002,254122673.67999998,8045509.867999824,253655635.827771,12156825.96176638,10241677.967053771,0.9356608525849114,5918325.194824595,3.6301286218453988,6.644416840270599,0.319887703702265,-2799741.3063969817,-3700378.61689044,4152576.5781057733,15031350.21043292,340311.33054504014,-690345.0375126427,12333773.158283098,-3481920.4026268343,-5740228.108189435,4735318.36286606,17149615.693158828,298884.04820388625,-804843.6316454117,11116570.321538577
4,1,2012,102.0,10,254122673.67999998,248794470.06,-5328203.619999934,251737848.3256115,-1917787.5021594893,10187806.69164994,1.0212992114621116,6046820.1279020365,3.7679741495949783,6.57378896438817,0.32496942828936,787794.3672655278,-9338327.734267673,4472035.88385887,2630762.085855192,-155599.22452514543,18843.04035077186,-1584491.581462598,614494.1284392017,-9617670.216626335,4522363.247614468,2712925.749405507,-164458.59078308108,14558.179790890747,-1907474.0113981112
4,1,2013,102.0,10,248794470.06,253465713.65,4671243.589999985,246847450.65491912,-4890397.670692427,10420113.679984951,1.1239630847429152,6172892.355089551,3.63788492417266,6.505696891032821,0.32513438020010427,4226411.410146936,-10659270.917573947,4020207.0990762333,-2335668.3692006534,-154224.8519435466,-593.9591638571928,-4903139.588658564,4271389.135219967,-10615895.786673144,3945024.2548901346,-2338024.7454531905,-160289.63375239645,7399.1050759283535,-4876641.054188349
4,1,2014,102.0,10,253465713.65,265944664.2600001,12478950.610000046,261629862.23417723,14782411.579258144,11283034.278656261,1.0740095544144204,6270455.4998886855,3.5157235890219987,6.443966870200001,0.32896990384299785,6784186.427809952,6479499.25644495,5568049.320982772,-2364924.2583343377,-93434.96466099283,-40574.80096613749,16332800.981275784,6966215.935352708,4889209.69975915,5396040.361041006,-2327996.3060601437,-98861.28117085682,-42196.82966334455,14738079.029113848
4,1,2015,102.0,10,265944664.2600001,270272084.6,4327420.339999858,253699595.03635466,-7930267.197822595,11965458.152762389,1.0848652211784917,6400475.146106922,2.6736771395392376,6.196267239873143,0.33188324056751856,6633698.754426923,-1107488.7414771593,5986173.054068866,-18871477.846792366,-682497.1941132218,-50585.25334230865,-8092177.227229484,2793323.5352871427,-1679857.4365630571,1010966.7989912168,-9389465.67945798,-747309.3655571032,82074.94947782706,-9161920.448967123
4,1,2016,102.0,10,270272084.6,270989389.8849998,717305.2849999256,250938412.01378855,-2761183.0225661173,12362674.298630985,1.1238573241668626,6597610.01615671,2.3768870551835,5.855756812156173,0.329464820204207,5498661.093935048,-5458596.37017628,5720010.531949127,-7636247.321192565,-1036296.7489662559,-20713.384820847456,-2933182.1992711467,3315366.7308234773,-4472117.941074154,3661831.097613116,-4950552.080694296,-335818.5789698883,20107.749735259364,-2773355.1758029144
4,1,2017,102.0,10,270989389.8849998,269146985.4919999,-1842404.3929999303,261777062.70539823,10838650.691609714,12476371.322876174,1.1534120797408884,6693421.665018465,2.6565787790745494,5.697317825405608,0.3303675027556553,2245661.4379817005,-3038602.2149876757,5801699.859903868,7745054.984968761,-563151.3064490025,-23105.880767812367,12167556.880650034,1643361.365964849,-2769585.164746964,5358975.367290782,7186910.18662479,-558522.813310694,-22488.250213230822,10817121.333388047
4,1,2018,102.0,10,269146985.4919999,264191299.71799996,-4955685.773999998,270236320.5902952,8459257.884896962,12454879.736097861,1.2118166665574552,6843408.25716207,3.0103497563805437,5.484350398893005,0.32831676019188905,-88600.71444748723,-5114312.598064875,4953578.386145912,8972154.562496634,-640528.1491753691,-23420.24898251117,8058871.237971827,154567.84230881382,-4574503.662821233,4777759.169018812,8760202.332686767,-639263.8388557121,-19503.95744002948,8444080.622380283
5,0,2002,70.0,8,0.0,1279236310.5,0.0,1123303219.4896822,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,2003,70.0,8,1279236310.5,1305480427.9999995,26244117.499999613,1244217981.8828254,120914762.39314352,65186067.817533836,0.6942282895659533,8385207.269069703,1.6493425446447256,11.751669392372209,0.5367957115126343,30281531.779978167,58276477.10648468,22015794.45137348,43478316.95266285,-3224708.6272541657,-7700677.750371976,143126733.91287416,24231007.537836667,47138795.2352131,20069150.770007763,39281632.357031494,-2956926.9569666926,-6848896.549979763,114759875.21796253
5,0,2004,70.0,8,1305480427.9999995,1342383269.9999998,36902842.000000104,1301014615.7011282,56796633.818302795,65366939.39425651,0.7081731607424663,8465907.24400743,1.9377929268258631,11.50878616644799,0.517427604645677,4351973.02935301,-13326343.140119761,30000734.81602359,48907127.97724813,-3249679.2994813095,-7608140.167372186,59075673.21565147,3860802.461208294,-12694267.873863596,29239215.170306187,47101469.04926275,-3296480.7570539033,-7414104.231557006,49525140.81440647
5,0,2005,70.0,8,1342383269.9999998,1341426548.9000008,-956721.0999991745,1343963430.2985733,42948814.59744479,63385913.07016274,0.7516903759654097,8638269.737320984,2.348880466728403,11.30516967992085,0.4964518455297958,-8488542.756836666,-31065838.752711803,31910694.83456093,63982763.90981981,-3312340.5008976795,-6963317.426687525,46063419.307245955,-14955106.956019185,-21517162.002499018,30534454.68824841,59198902.375406876,-3110795.059196803,-7201478.448493177,30850221.73302338
5,0,2006,70.0,8,1341426548.9000008,1347453398.9999995,6026850.099998921,1413685519.1810105,69722088.88243718,64038501.55123037,0.762160075923101,8928830.963919358,2.6563717283782764,11.061325391863203,0.48008640299049815,3138328.242582084,-6831536.324814459,41906173.73637356,42225959.36855417,-3495690.2155959466,-8027156.340750489,68916078.46635005,1912811.1945065681,-4094282.3578375583,41805785.255482756,41574121.42560594,-3558162.67612661,-7918183.959195132,61853782.76700824
5,0,2007,70.0,8,1347453398.9999995,1354697204.399999,7243805.39999941,1428035531.1492834,14350011.968272865,65702705.85689927,0.8064040011555601,8938272.450367734,2.8884985912332843,10.826389599652492,0.4791024892694462,10541588.431034625,-31231944.983473994,10787456.509979717,29448391.3145892,-2472527.3177223937,-2333478.719786133,14739485.23462207,10251580.828446236,-36830260.44501803,13805885.533447783,32847115.304239444,-2869813.7639077143,-2854495.488935525,10311837.294077039
5,0,2008,70.0,8,1354697204.399999,1410066476.5,55369272.10000089,1504986289.0112803,76950757.86199708,66579761.84237022,0.8039700838712688,9002540.752244078,3.352172747262223,11.000065584743005,0.4699222799023961,5371940.902031375,2758791.7538721585,8859404.177020915,54904490.08879036,3521442.3338900656,-3607846.5176971136,71808222.73790678,6686891.502163089,4261185.526040733,9768350.432675019,56521022.367760204,3440645.0304941563,-3727336.9971349724,73069971.55055562
5,0,2009,70.0,8,1410066476.5,1362849099.9000006,-47217376.59999919,1327617601.5806332,-177368687.43064734,66504161.98426559,0.8814084153076338,8970470.107458595,2.4514595184640573,11.111976402765006,0.45794168700152377,-1423681.3673975803,-52374362.09280325,-4932149.151559912,-110803596.55480886,2180180.7150884783,-4732938.372758844,-172086546.82423982,-1253463.4236658637,-53386384.56363501,-4797392.03547981,-115248284.10044034,2185123.1741680205,-4868286.481594475,-182383888.45158413
5,0,2010,70.0,8,1362849099.9000006,1320526173.2000005,-42322926.70000015,1336817731.9843657,9200130.403732851,62758380.63510493,0.9322678836530709,8955938.42679767,2.8909883600980466,11.433659551089969,0.45238731055155806,-21347008.651767347,-35542418.81968956,5780340.562715858,58633281.837330215,4697094.310261475,-2528947.2891095644,9692341.949740952,-22635808.14543812,-49977120.788727835,6357005.962262077,72511311.70579357,6260734.425256798,-3315992.7554141227,3283391.860295482
5,0,2011,70.0,8,1320526173.2000005,1354096013.8999987,33569840.69999808,1391924433.3631766,55106701.37881078,61489710.74033471,0.987975480425943,9048175.423095014,3.6314592879930045,11.751541380474928,0.4397142006660747,-7563082.058286125,-34803786.1079818,15055994.184032321,84058444.44815429,4748475.560892926,-3499539.5545014897,57996506.47231034,-7214347.010265016,-29729993.79661341,13716264.341466721,77195824.52554654,4368320.923891772,-3229367.6052159457,52113503.134821236
5,0,2012,70.0,8,1354096013.8999987,1387912488.1999998,33816474.30000125,1399604797.0382674,7680363.675090656,60277341.90310974,1.0138703270079905,9149289.938975705,3.759868835311398,11.675552680411,0.43864502503039016,-9018333.084158352,-15800131.310605574,20368140.060931683,13108637.979711482,-918448.4977895037,-129946.17127643607,7609918.9768128125,-9426444.232783971,-15958617.162355568,20749972.62194248,13515721.56563016,-1078073.2820452491,-122195.83529673232,7565772.917516569
5,0,2013,70.0,8,1387912488.1999998,1385387096.6000001,-2525391.599999726,1373897599.4885366,-25707197.549730748,60975912.85927551,1.0620585210188822,9233512.648095509,3.644342444410033,11.386284050789333,0.43802657607222883,5657899.334484517,-31142940.3914546,17330495.660721537,-11840373.001732422,-4907633.009167966,10091.60012408311,-24892459.807023536,5973899.996039061,-32614460.827130314,18406265.912422568,-12333814.313433357,-5123938.729883531,-15149.587746658057,-25749666.329646777
5,0,2014,70.0,8,1385387096.6000001,1361739767.4000006,-23647329.199999556,1355949953.4187596,-17947646.06977679,60657330.31893102,1.0998484730418514,9283130.494050063,3.515745164570634,11.305785657056912,0.43791572478020774,-962769.7607835915,-22508441.729085226,20430900.497050613,-13827155.908007326,-1153629.2828544541,251129.45897051663,-17769966.724711105,-856725.0128009834,-21011084.684432626,18212445.420036707,-12894264.023309791,-1560446.5618804186,162428.7926116767,-17810946.95683583
5,0,2015,70.0,8,1361739767.4000006,1344467030.5000002,-17272736.90000026,1265472553.4527273,-90477399.96603231,60759690.83666318,1.1162863173037618,9261564.10842473,2.6210297379584335,11.273602549674646,0.4346450620402284,3715123.6138231433,-8758464.054091219,17634249.513722684,-103181882.67915216,-325449.44569897733,387493.46346797096,-90528929.58792897,5298786.256227288,-3285963.2867755704,21295496.887348775,-113238328.54208499,-904840.0529177053,357448.772170756,-90175741.82137822
5,0,2016,70.0,8,1344467030.5000002,1289114402.0000002,-55352628.49999994,1226390663.5101285,-39081889.94259907,61461164.09460428,1.156188813791705,9321851.751135197,2.347899023909906,11.280560107448467,0.4341981367390948,4732227.046140216,-23495063.256708484,13638855.05720317,-36480389.929622635,-255387.53012198722,583428.2796833538,-41276330.333424516,4939618.825121093,-22382691.642053053,13047750.051581396,-35064273.99081508,-207147.3659742007,584854.1795390008,-38494223.40841734
5,0,2017,70.0,8,1289114402.0000002,1244614035.6000001,-44500366.4000002,1280681308.748395,54290645.23826653,62134308.54977467,1.1556840735149816,9366447.698894458,2.6355292234815946,11.133399918656714,0.4360783387166907,3622635.2300542565,879676.356470909,16509538.629770054,37115047.27148972,-2340262.575222145,279517.37111718144,56066152.28367964,787873.8006031441,-6615104.2053227965,19342339.100263752,44103125.87837419,-3594065.191432834,266475.8557813134,54527555.44132172
5,0,2018,70.0,8,1244614035.6000001,1211048588.7899997,-33565446.81000045,1336858328.228705,56177019.4803099,62330122.561279096,1.154905625015294,9425271.957539545,2.9767437653946702,11.013190126039424,0.435500966699081,715101.3737871283,2123820.0229186118,13485277.60271117,39282352.95403919,-1726100.3030157392,332545.74738810223,54212997.397827506,279861.71616230987,3644107.6285558958,13487347.385225434,40255490.31324735,-1845822.5194365052,356034.9565565681,56559114.56469927
5,1,2002,70.0,8,0.0,1045891169.0479994,0.0,1048596394.0916522,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,2003,70.0,8,1045891169.0479994,1046287151.625,395982.5770006641,1126030982.2020183,77434588.1103659,62620961.239059895,1.2799612191208978,8465245.759577464,1.6174456666119172,11.94449515663057,0.4600766651253399,26543007.053124644,3544783.287158879,19178543.948456306,33733680.74746726,-1458333.2428657515,-5601547.373141851,75940134.42019856,26333806.895184897,4372131.9932747055,19190197.407174326,34815115.10296648,-1534325.35534014,-5742337.932893423,71477550.15534315
5,1,2004,70.0,8,1046287151.625,1098706252.5450006,52419100.92000046,1174069795.7919977,48038813.58997946,62805887.973474726,1.3247292547929317,8618505.70725696,1.909397655416325,11.822966966852627,0.44724424805526825,4451860.835240157,-15354408.85583456,24156781.161437195,39791292.9516036,-1426656.9064806667,-5428074.2972021345,46190794.88876455,4354191.128402746,-16958375.762619313,25596288.084189754,42385921.09909698,-1545748.1742355316,-5793462.784856426,41710494.84074946
5,1,2005,70.0,8,1098706252.5450006,1124010214.775999,25303962.23099841,1221933678.8474228,47863883.0554253,62494233.47160154,1.3784619484498464,8709300.052248843,2.32694356478661,11.7233570326231,0.42208548009321456,3394998.776460726,-30353107.742873758,26056670.905030128,53215490.02035749,-1491658.270400782,-5019259.748991448,45803133.93958183,3641981.103946406,-28854115.118756093,26053645.094633084,53755610.2541049,-1608167.93526184,-5125070.343240627,42561756.72259866
5,1,2006,70.0,8,1124010214.775999,1163256995.3120003,39246780.53600144,1261137289.4410148,39203610.5935918,64571836.74094588,1.4628411906426153,8989254.323662523,2.6351198863286727,11.590310524799873,0.4108836791262173,8256448.736397965,-33022666.993040964,35060184.57440743,35696159.35906476,-1438179.8627564874,-5971886.985955356,38580058.828119256,6783317.229484609,-29009264.374423005,33798658.751849465,33746190.831065744,-886082.9500455179,-5229208.894341233,34235438.85265671
5,1,2007,70.0,8,1163256995.3120003,1169329604.5589998,6072609.246999608,1289571679.183184,28434389.742169276,69244620.12788415,1.5241782241753306,9058712.34647446,2.8556055515151666,11.47187377081094,0.40452866089657796,27963448.61994581,-28442901.17761564,8535199.921594262,24474045.69678106,-1716502.2453044727,-1865906.55405513,28947384.26134584,29038758.231027566,-29952819.509222765,8473743.72610132,24646834.073811572,-2102798.0172727723,-1669328.7622754918,26820935.85860537
5,1,2008,70.0,8,1169329604.5589998,1224327481.4010003,54997876.842000306,1312647746.5213954,23076067.338211417,70787330.92564179,1.6289837352958283,9095541.11462483,3.324819758043872,11.604530621242084,0.40380291710899296,9781621.805010641,-43251484.98768696,8448658.670909965,48197629.95477912,2202256.426574172,-2862254.6724120136,22516427.197173707,30453680.655439984,-206014150.17200264,15732091.06357774,158908049.11895722,29157298.30767407,-5160901.635430446,-23606256.521216232
5,1,2009,70.0,8,1224327481.4010003,1207729167.9230003,-16598313.477999926,1159485596.8804336,-153162149.6409617,70626087.18384841,1.7430015540468817,9044430.471959624,2.4161874826328096,11.750172599264488,0.39471493577572153,3192736.434041812,-49699462.35674566,-1646211.8478754396,-97803751.21070886,2087015.9688456685,-3732020.270404025,-147601693.2828479,3825958.4211800983,-51306403.96021401,-2081961.6588542582,-101974689.39288986,2207609.0221602875,-3832662.0723424815,-157104926.9732437
5,1,2010,70.0,8,1207729167.9230003,1203028011.83,-4701156.093000535,1214452749.8937144,54967153.01328072,70727757.22375263,1.7694347887927324,9085454.58797286,2.8574581293883794,12.048246804696245,0.3919309983613321,601356.5269909818,-5878888.4146028645,7289882.295660692,52814257.149178654,4561791.527634816,-2384321.505497554,57004077.579365365,1458434.1429065624,-7687518.753180408,6594231.99475699,52027558.517928265,4763340.653576175,-2188893.5427074973,52921199.57791659
5,1,2011,70.0,8,1203028011.83,1254826437.3500006,51798425.52000091,1286662433.7404342,72209683.84671979,70931481.86428043,1.8326497421526455,9213784.803704085,3.6105684192601295,12.36875460015896,0.38621142293960375,1190850.797302452,-23568821.46913158,13059548.18958494,78185359.8543078,4676122.088916281,-2912627.3467216976,70630432.11425966,-9010916.540218912,-23290069.01236245,14094738.362370059,89610750.27455096,3662964.9446082544,-2857784.182227446,-25919531.48624049
5,1,2012,70.0,8,1254826437.3500006,1276778218.38,21951781.029999413,1291655753.5599275,4993319.819493314,72492414.97050413,1.9016446736971395,9294529.321330482,3.7324319933058185,12.262060012267241,0.3832073574363702,9657050.675773269,-29944217.882399354,17320463.03095106,11361191.130513635,-1784570.8383475346,469.272890116903,6610385.389379292,8910830.855872126,-30544548.19856163,17004050.955992065,11404453.119682716,-1781980.5476059942,513.634116069763,4988931.064591045
5,1,2013,70.0,8,1276778218.38,1276873107.4900007,94889.11000053585,1234837678.9848597,-56818074.5750678,74070742.16616559,2.05645770454856,9387690.995834533,3.626904115499389,11.893571671078385,0.38391551016286435,8319362.928612015,-61592373.89204809,15265561.591092864,-10265965.355834594,-5730115.601667922,-61041.59398414407,-54064571.92382699,8275164.632132577,-64288509.60411483,15591603.50128402,-10475212.232357705,-5857290.357629229,-63830.51438567093,-56885009.11118737
5,1,2014,70.0,8,1276873107.4900007,1307746255.500001,30873148.010000296,1242216275.3019238,7378596.317063892,75876069.9871378,2.0659035480760486,9468151.185183665,3.4957350880019664,11.864136166963434,0.384688850381261,12308770.356565176,-7356693.680176517,17324860.0846406,-13019799.699326612,-465130.2153045855,179228.61293822335,8971235.459333654,12037450.1680253,-8516007.706021398,16865268.981457744,-12702237.876574006,-484240.3495936893,178363.0997725124,7556894.982109889
5,1,2015,70.0,8,1307746255.500001,1285903673.9,-21842581.60000096,1104969244.642252,-137247030.65967178,76827396.96576251,2.2371400541545667,9541314.380264044,2.5572787996883695,11.929628536558253,0.3892581622979824,3407122.7443807013,-61810423.19489737,15508377.767176442,-104389625.65733458,819962.5053656908,424553.2429438658,-146040032.59236586,3073306.2832992137,-57813365.01340098,14395337.669883698,-98210944.83262727,893849.2197380749,414786.013435992,-136840996.06133527
5,1,2016,70.0,8,1285903673.9,1257592962.77,-28310711.130000204,1069280318.4123591,-35688926.22989256,77710897.37638356,2.309584459730529,9637150.904887468,2.299910594235374,11.894352005424189,0.3948233439699174,6421196.747289915,-24455549.410349734,10750457.259792168,-33486640.85297484,-492707.47808154725,578846.6018325414,-40684397.132489145,4697224.369921171,-21061831.00333666,9275470.235141367,-28677928.868740253,-418571.46230320004,496710.4994230299,-35261898.85834026
5,1,2017,70.0,8,1257592962.77,1226162067.7200003,-31430895.049999595,1112164836.4360838,42884518.0237245,79481143.09861265,2.343387158115344,9690487.289710656,2.5815013341068966,11.729417314886456,0.3931115613622281,12162754.967124622,-12228518.608349325,13966166.427633462,36177491.539762646,-2546527.235349519,221446.20255755875,47752813.29338011,9874626.520454902,-7936255.314037964,12391391.532192241,30773493.521465525,-2387867.1600860474,169128.92373570477,43014820.8153456
5,1,2018,70.0,8,1226162067.7200003,1206113030.9299998,-20049036.7900004,1161093645.770554,48928809.33447047,80186994.91662444,2.375933139912075,9751599.842078488,2.9056644316446802,11.56977225879706,0.394202706755169,5632481.602095087,-6182902.7211510725,12844564.046815496,37569529.60898858,-1950680.4860608235,292585.24055114813,48205577.291237324,5785020.328236813,-3581201.621043008,13090112.105211608,35463557.230717026,-2085875.6979838612,257196.98933230806,49158393.416761994
6,0,2002,10.0,1,0.0,1323822038.0000014,0.0,1218556021.5373132,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,2003,10.0,1,1323822038.0000014,1281862733.000001,-41959305.00000048,1179855181.275572,-38700840.26174116,270698672.69999975,1.1073814139999998,26042245.26999999,1.64,31.36,0.7788039910085592,-28469690.312024806,-59663801.861803584,19911987.21130813,43213761.0892567,-5419548.0668416135,-9716419.641743917,-40143711.58184558,-27446414.236524794,-57519326.79553391,19196297.651440043,41660544.05842962,-5224755.154939828,-9367185.784615677,-47731344.57904856
6,0,2004,10.0,1,1281862733.000001,1289530121.9999988,7667388.999997854,1228660551.842964,48805370.56739187,285674876.3000005,1.163845083,26563773.749999993,1.9299999999999997,31.0,0.7576962999033687,23778281.819314722,-32153108.739243176,28794905.414881952,47955523.00541709,-5397392.612321562,-9154476.977099435,53823731.910947315,21561267.018192288,-29155250.50378823,26110155.86120063,43484295.6431349,-4894156.112732853,-8300941.338612797,41278383.79584347
6,0,2005,10.0,1,1289530121.9999988,1349312532.0000005,59782410.00000167,1340843035.2370956,112182483.39413166,292395695.2999999,1.1174133089999998,27081157.49999996,2.35,30.68,0.738640230756752,10275869.51331084,27156251.42180124,28171817.136320706,62333652.807024695,-4827510.143946485,-8317009.477707552,114793071.2568046,10042178.926098939,26538672.507139638,27531142.54611837,60916080.51217731,-4717724.4290881045,-8127866.6683156295,104239458.10902226
6,0,2006,10.0,1,1349312532.0000005,1305932854.9999986,-43379677.00000191,846129523.0763764,-494713512.16071916,271397714.4999995,2.482136063,27655014.75000005,2.6800000000000006,30.180000000000003,0.7158000494831266,-33889155.74886595,-512650198.9565367,32074046.590230495,45421487.80676583,-7884361.471919293,-10424033.608590253,-487352215.38891226,-34401040.42884901,-520393613.54557973,32558514.636477157,46107564.61324098,-8003452.188691109,-10581485.24732116,-505454827.30258936
6,0,2007,10.0,1,1305932854.9999986,1255878227.0,-50054627.99999857,1393968380.7807047,547838857.7043283,302119347.6999997,1.1973471130000002,27714120.0,2.86,30.4,0.7114034086331262,48686515.80802311,726525577.6159935,3127399.3879351947,22162847.072045725,3371782.025645738,-1948158.9500865215,801925962.959552,33260383.67361903,496328789.5870241,2136495.1222536354,15140635.649974154,2303446.0769178476,-1330892.4054572545,546929653.3527949
6,0,2008,10.0,1,1255878227.0,1279870177.000001,23991950.000000954,1443365251.6556728,49396870.87496805,307251216.0000004,1.2414850570000002,27956797.669999957,3.3499999999999996,30.42,0.6998131405405582,7241063.676345235,-23768779.676469732,12327044.68843205,54020136.91227336,294431.548797602,-4932798.72827223,45181098.42110406,7916715.173325052,-25986604.61042969,13477260.536455084,59060665.210769705,321904.46239081497,-5393069.897540479,43500582.67795648
6,0,2009,10.0,1,1279870177.000001,1245049720.0000021,-34820456.99999881,1298786179.219836,-144579072.4358368,311985807.69999975,1.283937033,27734538.00000004,2.43,30.610000000000003,0.6930675084306094,6697850.215328126,-22864055.906531267,-11394240.3032098,-102805545.90209755,2853376.6181690777,-2928181.399792571,-130440796.67813398,7423819.817934611,-25342255.485024497,-12629244.34764091,-113948479.66515605,3162649.6868379265,-3245562.4427878675,-148176416.3609028
6,0,2010,10.0,1,1245049720.0000021,1222463994.9999998,-22585725.000002384,1279571355.9128594,-19214823.306976557,284108756.3,1.3352360650000001,27553600.74999996,2.86,30.93,0.6940865115999312,-39148736.388935395,-26288623.643441577,-9096564.552565716,52913050.743288055,4678506.992629408,430867.8123145649,-16511499.036706246,-45558313.67779039,-30592695.25858271,-10585888.064402165,61576172.9692219,5444489.625320001,501411.09925167804,-18631319.310472365
6,0,2011,10.0,1,1222463994.9999998,1189791728.0000012,-32672266.99999857,1291823786.7061105,12252430.793251038,276891484.3,1.466797719,27682634.670000013,3.6300000000000003,31.3,0.6861391782666084,-10689707.159704521,-62705970.67426643,6415615.480538226,80922385.76873834,5312950.294141674,-3294415.280853345,15960858.428591777,-8206005.821076358,-48136544.12432913,4924978.504325978,62120463.98958685,4078512.1977112275,-2528973.9529658654,10311051.607710829
6,0,2012,10.0,1,1189791728.0000012,1198669782.0,8878053.999998808,1315487403.9747498,23663617.268639326,275254101.49999976,1.4718510250000003,27909105.42000003,3.7699999999999996,31.509999999999998,0.6863024806231975,-2406195.0891943877,-2336984.687093033,10910468.498644128,12555858.573765326,2932113.247759378,65975.41394027056,21721235.957820624,-2621364.6302145505,-2545965.2160414625,11886116.944487393,13678642.980800124,3194312.0464240178,71875.14318495794,23741919.713435065
6,0,2013,10.0,1,1198669782.0,1202744794.9999988,4075012.999998808,1281032328.7120721,-34455075.26267767,279698963.9000004,1.5580801290000004,28818049.080000035,3.6500000000000004,29.930000000000003,0.6642937252268252,6572041.392481714,-38845795.907403834,43821519.966696255,-10714373.4018306,-21993657.36777104,-8924419.345245868,-30084684.663068052,7526759.324333829,-44488909.77645105,50187455.36099876,-12270846.315557078,-25188667.536155466,-10220866.319852754,-46160722.91178831
6,0,2014,10.0,1,1202744794.9999988,1192647739.9999998,-10097054.999999046,1270387229.4941187,-10645099.217953444,282626037.69999975,1.6077871640000003,29110612.08000001,3.539999999999999,30.2,0.6659050371218506,4281510.969846245,-22034178.378812652,13688229.503133355,-10104210.194625253,3812242.5994597403,658231.4018066395,-9698174.09919513,4699555.670025751,-24185585.10390234,15024741.738866607,-11090780.485139892,4184468.1585501377,722500.8036498104,-9852053.77854689
6,0,2015,10.0,1,1192647739.9999998,1160473735.9999983,-32174004.00000143,1160966250.575706,-109420978.91841269,280202617.09999955,1.638033347,29378317.829999972,2.55,30.17,0.6680474802060518,-3500506.313403237,-13140586.432238683,12294551.577161057,-99027477.91146037,-419288.55268732755,867932.8910689726,-102925374.74156488,-3721422.7150924876,-13969886.7707587,13070458.789329095,-105277086.43374659,-445749.78715918434,922707.9990207972,-108440038.96300526
