CLUSTER_GT_8_GROUPS,RAIL_FLAG,Year,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
100,0,2002,100,100,100,1,0,1323822038,0,1187317429,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,2003,100,100,100,1,1323822038,1281862733,-41959305,1158936553,-28380875.69,270698672.7,1.104170008,26042245.27,1.64,31.36,0.778803991,-28082922.29,-46146692.1,14124304,54215725.47,-7667983.387,-16068715.92,-29626284.23,-26902392.49,-44206810.46,13530556.61,51936643.58,-7345642.186,-15393230.74,-43127016.8
100,0,2004,100,100,100,1,1281862733,1289530122,7667389,1209144863,50208310.15,285674876.3,1.160469932,26563773.75,1.93,31,0.7576963,23448791.19,-24811238.08,20403669.55,60199747.08,-7636450.289,-15140382.98,56464136.47,20850831.24,-22062328.66,18143087.5,53530041.56,-6790385.694,-13462935.8,38236972.26
100,0,2005,100,100,100,1,1289530122,1349312532,59782410,1312702254,103557390.2,292395695.3,1.11417281,27081157.5,2.35,30.68,0.738640231,10134208.72,20844082.15,19963910.07,78352948.81,-6830822.576,-13758456.74,108705870.4,9654236.727,19856873.79,19018388.04,74642030.5,-6507304.125,-13106834.69,91071315.75
100,0,2006,100,100,100,1,1349312532,1305932855,-43379677,919512569.7,-393189683.8,271397714.5,2.474937868,27655014.75,2.68,30.18,0.715800049,-33429604.68,-415268798,22722998.2,56992628.75,-11151315.13,-17236749.88,-397370840.8,-33077856.62,-410899317.8,22483905.61,56392949.3,-11033980.4,-17055383.88,-410065610
100,0,2007,100,100,100,1,1305932855,1255878227,-50054628,1372355124,452842553.9,302119347.7,1.193874806,27714120,2.86,30.4,0.711403409,48005815.55,529632174.7,2222413.569,27751882.09,4777283.532,-3228023.118,609161546.3,35686881.83,393721481.7,1652112.551,20630378.32,3551368.744,-2399669.253,451058671.9
100,0,2008,100,100,100,1,1255878227,1279870177,23991950,1434579221,62224096.92,307251216,1.23788475,27956797.67,3.35,30.42,0.699813141,7141347.543,-18329109.26,8750575.764,67859071.04,416959.5767,-8166898.823,57671945.85,7705027.031,-19775859.03,9441274.548,73215310.35,449870.9508,-8811526.93,52717060.22
100,0,2009,100,100,100,1,1279870177,1245049720,-34820457,1271907797,-162671423.2,311985807.7,1.280213615,27734538,2.43,30.61,0.693067508,6605638.696,-17629690.99,-8110317.466,-127145920.1,4042488.789,-4850610.43,-147088411.5,7305460.961,-19497436.24,-8969550.161,-140616161.2,4470762.843,-5364499.447,-168604254.7
100,0,2010,100,100,100,1,1245049720,1222463995,-22585725,1277960561,6052763.659,284108756.3,1.331363881,27553600.75,2.86,30.93,0.694086512,-38619573.46,-20278483.33,-6473349.714,66464209.53,6630325.393,714362.8967,8437491.315,-27704342.68,-14547080.69,-4643756.59,47679118.96,4756365.499,512459.1682,6420384.095
100,0,2011,100,100,100,1,1222463995,1189791728,-32672267,1325199798,47239236.56,276891484.3,1.462544006,27682634.67,3.63,31.3,0.686139178,-10543551.44,-48545290.81,4557232.709,101937935.2,7530370.561,-5456555.097,49480141.16,-10066044.86,-46346724.62,4350840.336,97321271.2,7189327.839,-5209433.34,42265733.09
100,0,2012,100,100,100,1,1189791728,1198669782,8878054,1351530138,26330340.28,275254101.5,1.467582656,27909105.42,3.77,31.51,0.686302481,-2373186.301,-1798838.849,7745711.317,15709721.84,4154240.792,109374.3429,23547023.15,-2653702.868,-2011466.108,8661273.803,17566650.33,4645282.462,122302.6643,26467099.43
100,0,2013,100,100,100,1,1198669782,1202744795,4075013,1293005928,-58524210.05,279698963.9,1.553561697,28818049.08,3.65,29.93,0.664293725,6481550.859,-30007636.98,30989413.36,-13373133.05,-31025509.95,-14758415.51,-51693731.27,7337981.505,-33972654.06,35084156.09,-15140173.26,-35125022.25,-16708498.08,-77440462.12
100,0,2014,100,100,100,1,1202744795,1192647740,-10097055,1282916499,-10089429.02,282626037.7,1.603124581,29110612.08,3.54,30.2,0.665905037,4222614.367,-16993389.86,9714655.354,-12612409.12,5402006.056,1091395.522,-9175127.688,4643397.821,-18686780.89,10682720.61,-13869235.49,5940315.874,1200153.068,-8769680.714
100,0,2015,100,100,100,1,1192647740,1160473736,-32174004,1147281912,-135634587,280202617.1,1.63328305,29378317.83,2.55,30.17,0.66804748,-3452507.16,-10125959.54,8726892.215,-122429758.1,-593703.5794,1439181.222,-126435854.9,-3703691.356,-10862665.04,9361809.771,-131337030.1,-636897.9739,1543887.618,-133978375.2
100,0,2016,100,100,100,1,1160473736,1162084609,1610873,1098237811,-49044100.76,279086354.6,1.669841802,29437697.5,2.31,29.88,0.671404373,-1558370.396,-11783679.49,1867682.979,-35223903.41,-5572279.365,2194902.715,-50075646.97,-1526268.343,-11540938.54,1829209.161,-34498299.53,-5457491.759,2149688.251,-46938695.56
100,0,2017,100,100,100,1,1162084609,1100306571,-61778038,1125332203,27094392.53,274821215.5,1.747762813,29668394.67,2.64,30,0.672815188,-6009155.131,-24484579.93,7247312.247,49662214.95,2316839.255,923235.0245,29655866.41,-5490124.808,-22369766.92,6621338.256,45372727.5,2116726.293,843492.2049,27865029.56
100,0,2018,100,100,100,1,1100306571,1107464474,7157903,1171382806,46050602.25,274036302.4,1.734851894,29807700.84,2.92,30.01,0.674687691,-1058920.562,3842684.736,4112719.248,36497883.77,182639.2395,1160372.038,44737378.47,-1090004.182,3955483.142,4233444.263,37569244.91,188000.443,1194433.67,47280097.4
100,1,2002,100,100,100,1,0,2028458449,0,2340374912,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,2003,100,100,100,1,2028458449,1999850730,-28607719,2352039404,11664491.21,503552796.7,1.408186361,26042245.27,1.64,31.36,0.778803991,40885376.8,-94510466.94,21642307.62,83073361.25,-11749453.66,-24621679.99,14719445.08,32399802.82,-74895249.43,17150545.12,65831863,-9310907.997,-19511562.3,-3797535.09
100,1,2004,100,100,100,1,1999850730,2115153452,115302722,2470541592,118502188.7,521860484,1.430069088,26563773.75,1.93,31,0.7576963,24187329.8,-13346075.03,31832030.36,93918408.77,-11913725.47,-23620708.5,101057259.9,28362648.28,-15649930.57,37327009.18,110130999.1,-13970322.81,-27698214.43,86022592.14
100,1,2005,100,100,100,1,2115153452,2507212523,392059071,2786105887,315564294.6,527998936.7,1.247053949,27081157.5,2.35,30.68,0.738640231,8343075.898,126215288.5,32745829.34,128518525.7,-11204265.57,-22567326.48,262051127.4,10046806.08,151989571.2,39432818.47,154763149.9,-13492276.1,-27175774.94,282838985.1
100,1,2006,100,100,100,1,2507212523,2603647775,96435252,2890830748,104724861.4,539962610.1,1.270117423,27655014.75,2.68,30.18,0.715800049,18982509.5,-18880186.88,42222527.62,105900322.7,-20720712.42,-32028306.36,95476154.12,20821331.71,-20709097.17,46312593.88,116158811.7,-22727913.12,-35130865.65,66190893.71
100,1,2007,100,100,100,1,2603647775,2751026060,147378285,2976922438,86091689.34,543107372.8,1.259450822,27714120,2.86,30.4,0.711403409,5094902.415,9092914.201,4430842.001,55329127.97,9524504.719,-6435733.029,77036558.28,5693774.044,10161725.32,4951657.778,61832696.1,10644046.41,-7192210.309,78054082.92
100,1,2008,100,100,100,1,2751026060,2818659239,67633179,3104360239,127437801.8,558408346.9,1.323874256,27956797.67,3.35,30.42,0.699813141,25851162.25,-56659004.51,19168309.04,148646635.3,913358.1877,-17889753.17,120030707.1,27446437.42,-60155431.56,20351185.35,157819618.9,969721.5197,-18993729.8,107271969
100,1,2009,100,100,100,1,2818659239,2717269400,-101389839,2721094000,-383266239,562176551.3,1.395293206,27734538,2.43,30.61,0.693067508,6388841.431,-62454096.59,-17861359.43,-280013573.9,8902776.687,-10682503.7,-355719915.5,6883582.055,-67290431.79,-19244511.63,-301697331.7,9592192.028,-11509737.97,-395667270.8
100,1,2010,100,100,100,1,2717269400,2812782058,95512658,2829187553,108093552.4,552453534.1,1.420829668,27553600.75,2.86,30.93,0.694086512,-15912402.52,-21246629.17,-14127817.4,145055382,14470410.31,1559067.408,109798010.6,-15665385.06,-20916805.41,-13908503.08,142803603.1,14245777.73,1534865.099,109604590.9
100,1,2011,100,100,100,1,2812782058,2875478447,62696389,2945993151,116805597.8,542784230.6,1.552072105,27682634.67,3.63,31.3,0.686139178,-16670188.13,-107804365,10485791.36,234550217,17326719.88,-12555053.02,125333122.1,-15535967.34,-100469477.6,9772349.947,218591684.8,16147829.41,-11700821.38,105900887.1
100,1,2012,100,100,100,1,2875478447,2926682201,51203754,3007627246,61634095.23,541132314.1,1.557083829,27909105.42,3.77,31.51,0.686302481,-2949010.958,-4172789.673,18719768.7,37967121.05,10039933.53,264334.9742,59869357.63,-3035937.405,-4295788.802,19271561.49,39086257.94,10335875.37,272126.6374,61914243.21
100,1,2013,100,100,100,1,2926682201,3025842522,99160321,2897708884,-109918361.9,553170967.5,1.628288889,28818049.08,3.65,29.93,0.664293725,21759014.75,-58900642.51,75664011.77,-32651953.91,-75752145.5,-36034271.19,-105915986.6,22581248.92,-61126392.22,78523219.16,-33885812.73,-78614683.31,-37395941.71,-148727429.2
100,1,2014,100,100,100,1,3025842522,3134495496,108652974,2900207126,2498241.772,560050466.9,1.650360671,29110612.08,3.54,30.2,0.665905037,12616167.06,-18672972.92,24439945.51,-31730059.43,13590264.28,2745712.134,2989056.634,10544542.78,-15606797.28,20426810.28,-26519858.81,11358689.41,2294855.397,4416272.882
100,1,2015,100,100,100,1,3134495496,3047199074,-87296422,2535266547,-364940578.4,561246899.2,1.778263122,29378317.83,2.55,30.17,0.66804748,2252618.426,-107467495.1,22935862.3,-321767704.2,-1560361.147,3782430.393,-401824649.3,2045847.293,-97602896.93,20830546.03,-292232177.1,-1417133.32,3435235.587,-361820668.1
100,1,2016,100,100,100,1,3047199074,3069648697,22449623,2437283846,-97982701.28,560737093.9,1.804546237,29437697.5,2.31,29.88,0.671404373,-932070.1436,-21164549.84,4904205.641,-92491749.3,-14631821.47,5763426.878,-118552558.2,-770348.2051,-17492324.04,4053285.087,-76443659.9,-12093078.49,4763424.278,-94045770.81
100,1,2017,100,100,100,1,3069648697,3090688330,21039633,2531492953,94209107.29,563993926.6,1.861474679,29668394.67,2.64,30,0.672815188,5990410.271,-45323338.71,19143789.04,131182834.9,6119935.282,2438727.067,119552357.8,4720535.957,-35715492,15085601.89,103374103.1,4822603.669,1921754.652,95723479.68
100,1,2018,100,100,100,1,3090688330,3025899129,-64789201,2553585893,22092939.25,559394026.1,1.964316862,29807700.84,2.92,30.01,0.674687691,-8508916.993,-79734638.23,11552356.15,102520139.8,513021.5352,3259408.251,29601370.49,-6350617.663,-59509829.78,8622083.996,76515755.29,382892.867,2432654.546,23908547.39
A,0,2002,67,40,80,8,0,1279236311,0,1113047930,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0,2003,67,40,80,8,1279236311,1305480428,26244117.5,1182645199,69597268.94,65186067.82,0.665999813,8385207.269,1.649342545,11.75166939,0.536795712,29840029.4,16052275.14,15604788.27,54564852.85,-4561866.483,-12736228.45,98763850.73,21205768.8,226692.7988,14003894.75,49520709.8,-4135423.78,-11224373.42,59497625.6
A,0,2004,67,40,80,8,1305480428,1342383270,36902842,1263468721,80823522.51,65366939.39,0.609915183,8465907.244,1.937792927,11.50878617,0.517427605,4286830.257,21976710.63,21250967.92,61396792.92,-4597088.43,-12584111.5,91730101.8,2277667.879,20456469.29,19021084.59,53756295.08,-4025782.844,-10662211.49,71462786.89
A,0,2005,67,40,80,8,1342383270,1341426549,-956721.1,1312505505,49036783.66,63385913.07,0.655625023,8638269.737,2.348880467,11.30516968,0.496451846,-8375770.932,-26949633.41,22602053.93,80423085.84,-4686066.202,-11520221.16,51493448.06,-6600313.972,-24690617.66,21156992.82,74185751.4,-4370496.133,-10644532.79,39110130.59
A,0,2006,67,40,80,8,1341426549,1347453399,6026850.1,1319730742,7225237.125,64038501.55,0.768398388,8928830.964,2.656371728,11.06132539,0.480086403,3093137.461,-49159706.24,29653352.24,52969263.15,-4943580.461,-13276863.76,18335602.39,2752032.069,-60037332.47,29573909.1,52446796.95,-4778052.781,-12732115.74,-5092072.562
A,0,2007,67,40,80,8,1347453399,1354697204,7243805.4,1336119115,16388372.43,65702705.86,0.829105601,8938272.45,2.888498591,10.8263896,0.479102489,10395504.43,-30081261.9,7655280.625,36899650,-3493933.51,-3864506.405,17510733.24,9050824.24,-27230406.52,7050995.843,34635119.12,-3619219.053,-3498941.202,13199969.12
A,0,2008,67,40,80,8,1354697204,1410066477,55369272.1,1455035180,118916065.8,66579761.84,0.730516821,9002540.752,3.352172747,11.00006558,0.46992228,5297421.991,58181056.05,6284678.964,68951550.94,4993718.919,-5972912.62,137735514.3,4951742.516,40534494.12,6198969.746,67923366.54,5276531.079,-5969038.201,112912029.9
A,0,2009,67,40,80,8,1410066477,1362849100,-47217376.6,1260071778,-194963402,66504161.98,0.817730924,8970470.107,2.451459518,11.1119764,0.457941687,-1404657.808,-47614930.97,-3519922.9,-137064176.7,3093250.621,-7833688.667,-194344126.4,-1290857.776,-47412112.7,-3653927.429,-137738933.5,2816547.313,-7684117.964,-202541536.5
A,0,2010,67,40,80,8,1362849100,1320526173,-42322926.7,1290402892,30331113.84,62758380.64,0.864507672,8955938.427,2.89098836,11.43365955,0.452387311,-21059978.54,-24735180.59,4087484.092,73655173.42,6664871.427,-4184935.716,34427434.1,-20066147.66,-34589918.33,4535297.598,75479925.19,9111518.286,-4139561.243,26025323.33
A,0,2011,67,40,80,8,1320526173,1354096014,33569840.7,1313826381,23423488.51,61489710.74,1.164389726,9048175.423,3.631459288,11.75154138,0.439714201,-7459788.987,-83145913.29,10679338.08,105858822.9,6735919.744,-5794046.621,26874331.87,-7546402.092,-81607644.83,10048042.35,101721037.1,6207765.037,-5399309.01,18359195.37
A,0,2012,67,40,80,8,1354096014,1387912488,33816474.3,1527222840,213396459.2,60277341.9,0.758753507,9149289.939,3.759868835,11.67555268,0.438645025,-8895485.345,344020395.9,14440245.17,16402038.94,-1296684.896,-215291.8806,364455217.9,-8095258.305,192484059.4,14038236.47,16198600.41,-992454.6546,-236724.057,213139456.9
A,0,2013,67,40,80,8,1387912488,1385387097,-2525391.6,1499670653,-27552186.97,60975912.86,0.803565224,9233512.648,3.644342444,11.38628405,0.438026576,5579902.731,-23171444.66,12288733.27,-14778477.42,-6938986.308,16797.98833,-27003474.4,6220329.054,-23916001.46,13814170.6,-15964157.94,-7659224.513,-47302.70585,-27679149.24
A,0,2014,67,40,80,8,1385387097,1361739767,-23647329.2,1483227607,-16443045.89,60657330.32,0.829225382,9283130.494,3.515745165,11.30578566,0.437915725,-949583.826,-11768741.72,14486377.87,-17255538.32,-1623234.586,416514.3858,-16694206.2,-842692.1915,-11581839.56,15874553.85,-18753349.1,-1648836.407,509117.5109,-15806252.26
A,0,2015,67,40,80,8,1361739767,1344467031,-17272736.9,1356785989,-126441617.6,60759690.84,0.832849685,9261564.108,2.621029738,11.27360255,0.434645062,3663943.652,-3197708.217,12507253.36,-127639516,-456900.9777,642543.1936,-114480385,3972466.194,-2609300.302,13756483.69,-142296593.5,-25447.28468,760773.593,-125519645.6
A,0,2016,67,40,80,8,1344467031,1289114402,-55352628.5,1315726218,-41059771.33,61461164.09,0.860641563,9321851.751,2.347899024,11.28056011,0.434198137,4666694.463,-11168542.38,9674766.441,-45423042.4,-357878.4555,967467.0504,-41640535.28,4963645.633,-10616484.2,9942668.69,-46204665.29,-184641.5488,1039705.379,-39925798.43
A,0,2017,67,40,80,8,1289114402,1244614036,-44500366.4,1377236651,61510432.62,62134308.55,0.860880906,9366447.699,2.635529223,11.13339992,0.436078339,3572459.334,2814196.128,11706823.68,46543349.7,-3300585.898,463454.4855,61799697.43,2788383.578,2771548.35,12103512.19,47484458.37,-4092329.798,454859.9294,61958782.93
A,0,2018,67,40,80,8,1244614036,1211048589,-33565446.81,1444842239,67605588.66,62330122.56,0.852094646,9425271.958,2.976743765,11.01319013,0.435500967,704890.7863,4418096.5,9565047.204,49282553.04,-2438963.357,551386.5094,62083010.69,189275.6934,5122105.081,10715758.81,54134371.52,-3162968.755,607046.3133,68280046.98
A,1,2002,67,40,80,8,0,1045891169,0,1022343907,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,1,2003,67,40,80,8,1045891169,1046287152,395982.577,1091217874,68873966.36,62620961.24,1.132704531,8465245.76,1.617445667,11.94449516,0.460076665,26170639.11,-1062028.366,13593585.15,42324205.44,-2062476.005,-9263445.299,69700480.03,25305504.47,-457134.4031,13178500.38,42220119.05,-2136076.709,-9236946.423,59568121.86
A,1,2004,67,40,80,8,1046287152,1098706253,52419100.92,1157753303,66535429.02,62805887.97,1.137699233,8618505.707,1.909397655,11.82296697,0.447244248,4389209.748,4289341.081,17113223.61,49956286.7,-2017578.219,-8977441.05,64753041.87,4252878.067,3349218.971,17932268.77,52815167.35,-2228984.755,-9585119.375,56083670.55
A,1,2005,67,40,80,8,1098706253,1124010215,25303962.23,1201315970,43562667.52,62494233.47,1.224517942,8709300.052,2.326943565,11.72335703,0.42208548,3347881.062,-34527820.2,18457594.46,66894578.05,-2109570.261,-8303117.039,43759546.07,3534217.701,-34061542.65,18237170.48,66445764.63,-2229283.511,-8363659.133,35056162.23
A,1,2006,67,40,80,8,1124010215,1163256995,39246780.54,1244726940,43410969.69,64571836.74,1.291403654,8989254.324,2.635119886,11.59031052,0.410883679,8141854.119,-23370757.35,24810874.55,44779781.67,-2032964.878,-9876391.324,42452396.8,8538329.22,-24886591.67,25561588.15,45957914.01,-1890341.623,-9869928.389,33405951.82
A,1,2007,67,40,80,8,1163256995,1169329605,6072609.247,1282389542,37662601.99,69244620.13,1.349740457,9058712.346,2.855605552,11.47187377,0.404528661,27569043.76,-21991271.28,6060142.546,30663846.37,-2425018.987,-3090128.511,36786613.91,29053906.43,-25513285.63,6618271.866,33217950.66,-2501895.141,-3212346.195,34291758.89
A,1,2008,67,40,80,8,1169329605,1224327481,54997876.84,1326893389,44503846.63,70787330.93,1.453338518,9095541.115,3.324819758,11.60453062,0.403802917,9645107.775,-32755591.19,5995470.309,60533738.4,3124304.749,-4738179.225,41804850.81,9898746.75,-32778250.86,6162651.448,62847267.93,3353485.544,-4980054.18,39240528.7
A,1,2009,67,40,80,8,1224327481,1207729168,-16598313.48,1142932908,-183960481,70626087.18,1.597588733,9044430.472,2.416187483,11.7501726,0.394714936,3145398.539,-52836128.69,-1181658.521,-120964211.6,2961571.109,-6176293.157,-175051322.3,3698138.255,-55918278.67,-1497854.688,-127011081.9,3145106.533,-6376510.588,-190553323.2
A,1,2010,67,40,80,8,1207729168,1203028012,-4701156.093,1214617690,71684782.74,70727757.22,1.613171595,9085454.588,2.857458129,12.0482468,0.391930998,587510.6067,28922.81431,5156036.133,66350791.46,6474049.342,-3944178.929,74653131.43,2644061.702,3167076.637,3671174.73,59699621.16,5572363.034,-3069514.528,69270675.95
A,1,2011,67,40,80,8,1203028012,1254826437,51798425.52,1282519935,67902244.85,70931481.86,1.734470364,9213784.804,3.610568419,12.3687546,0.386211423,1174279.6,-41798219.15,9264233.549,98477707.39,6633998.503,-4821747.233,68930252.65,946797.4926,-27128568.76,8260491.681,85369492.33,4512044.932,-4058012.829,64404082.79
A,1,2012,67,40,80,8,1254826437,1276778218,21951781.03,1294092804,11572868.89,72492414.97,1.793742618,9294529.321,3.732431993,12.26206001,0.383207357,9522725.518,-21753611.18,12282531.09,14213926.79,-2523057.025,846.74517,11743361.94,9018288.181,-21743833.45,12396096.74,14478775.19,-2566598.246,-9859.528636,11552459.58
A,1,2013,67,40,80,8,1276778218,1276873107,94889.11,1274034406,-20058398.56,74070742.17,1.856951624,9387690.996,3.626904115,11.89357167,0.38391551,8204295.403,-13598126.88,10825151.2,-12814355.73,-8104975.46,-101135.283,-15589146.75,7984067.989,-17901590.64,11115560.49,-13002157.57,-8138287.996,-115990.8336,-20189140.93
A,1,2014,67,40,80,8,1276873107,1307746256,30873148.01,1269660469,-4373936.882,75876069.99,1.881027674,9468151.185,3.495735088,11.86413617,0.38468885,12138543.97,-11054510.88,12287101.96,-16247609.03,-653773.9878,297271.9594,-3232976.011,12140943.2,-11967215.11,12216715.84,-16354509.67,-712033.818,302162.6793,-4065518.429
A,1,2015,67,40,80,8,1307746256,1285903674,-21842581.6,1119522513,-150137955.7,76827396.97,2.032122623,9541314.38,2.5572788,11.92962854,0.389258162,3359966.232,-42932419.46,11001776.48,-129079571.8,1163719.613,704014.7007,-155782514.2,3041069.051,-40917967.91,10413664.34,-124710729.3,1328277.305,707730.7776,-149425784
A,1,2016,67,40,80,8,1285903674,1257592963,-28310711.13,1080921200,-38601312.77,77710897.38,2.090668469,9637150.905,2.299910594,11.89435201,0.394823344,6330210.91,-16036459.79,7629717.623,-41702315.21,-694744.0149,959853.5086,-43513736.98,4662781.809,-14006576.51,6613442.163,-36130519.96,-569790.2877,829350.0142,-37883279.38
A,1,2017,67,40,80,8,1257592963,1226162068,-31430895.05,1128124213,47203013.05,79481143.1,2.116855705,9690487.29,2.581501334,11.72941731,0.393111561,11993952.88,-10533454.43,9907006.225,45367439.24,-3593015.74,367173.7309,53509101.9,10288100.5,-12514680.67,9783609.081,43473431.29,-4109685.949,282238.7987,47417626.83
A,1,2018,67,40,80,8,1226162068,1206113031,-20049036.79,1179318631,51194417.49,80186994.92,2.15134469,9751599.842,2.905664432,11.56977226,0.394202707,5554691.816,-7181074.144,9111091.23,47127201.19,-2756789.216,485129.6673,52340250.55,5126130.123,4250294.498,6410801.188,36964772.64,-1987959.695,430378.7383,51581163.68
B,0,2002,138,72,264,25,0,893020643.6,0,772160831.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,2003,138,72,264,25,893020643.6,869291994.9,-23728648.73,782395692.8,10234861.54,27817212.69,0.654196825,4390697.418,1.635312997,7.375440976,0.416534382,-984866.219,-20577323.52,19246586.93,37267557.08,562082.0352,-10297424.64,25216611.67,-9674972.918,-31695404.97,22353635.65,39808602.62,344099.4473,-10901098.29,-9529173.437
B,0,2004,138,72,264,25,869291994.9,866790424.8,-2501570.11,799900047.1,17504354.33,28183694.81,0.859108694,4507476.544,1.922066201,7.466262368,0.393480663,4011179.028,-37802404.44,20068538.19,40591054.88,567287.0369,-9132493.323,18303161.38,4364211.109,-32272605.18,17317506.45,35530822.38,596468.6278,-8032049.057,10100440.27
B,0,2005,138,72,264,25,866790424.8,892992563.6,26202138.8,823050614.4,23150567.23,27295930.76,0.815550552,4612700.772,2.341051679,7.491236259,0.376553186,-6030671.46,35094363.79,20326902.57,52366691.49,98804.78967,-8142208.28,93713882.9,-6489848.954,-30925197.06,17922436.26,49548257.69,381778.1719,-7286858.878,16296235.01
B,0,2006,138,72,264,25,892992563.6,908469076.2,15476512.62,898898651.3,75848036.9,27240497.86,0.740939975,4820372.49,2.64505209,7.585336452,0.353448452,1020518.964,34007632.57,24798475.75,35198018.99,1229069.272,-8664698.02,87589017.53,2191919.403,22952964.3,24028167.5,33999384.68,1278186.247,-8602585.227,66915522.1
B,0,2007,138,72,264,25,908469076.2,915517625.4,7048549.15,877542107.6,-21356543.65,27677835.92,0.868855132,4905388.99,2.872279988,7.338351764,0.344390357,5633704.527,-45121472.46,10210974.7,24777771.64,-2891596.766,-4010786.876,-11401405.24,5973890.856,-59618146.11,12780445.59,27985556.32,-3491916.622,-4986373.686,-28546875.66
B,0,2008,138,72,264,25,915517625.4,959670961.9,44153336.56,960027339.7,82485232.06,28227831.95,0.795066542,4968100.05,3.33205118,7.391019969,0.340171374,6768223.635,27159273.12,6242305.435,46422120.85,1180784.413,-3475582.324,84297125.13,7346473.653,26827372.93,6138385.673,44533029.54,1098028.081,-3458057.809,79016203.35
B,0,2009,138,72,264,25,959670961.9,894322738.9,-65348222.98,839298683.1,-120728656.6,27873059.69,0.882170922,4896511.245,2.42955419,7.596891175,0.332399544,-2839599.32,-16585410.21,-873799.5126,-94282217.07,3368645.109,-4274990.471,-115487371.5,-2123873.411,-26313109.42,-774503.9118,-90672796.22,3309104.234,-4153477.886,-124793959.6
B,0,2010,138,72,264,25,894322738.9,862986410.5,-31336328.47,829091746.4,-10206936.7,27114604.97,1.017062174,4884395.554,2.872234532,7.645094661,0.330997008,-12118325.13,-38410518.13,263128.1437,48874891.94,235747.1432,-1721768.59,-2876844.629,-9199134.26,-43413413.87,-289277.9751,43692974.62,173615.1526,-1171700.365,-11337217.4
B,0,2011,138,72,264,25,862986410.5,868895433.9,5909023.45,909118742.1,80026995.71,26081925.57,0.94750965,4913276.559,3.597104704,7.924750743,0.324759902,-10251481.78,21237546.52,8075628.096,67983936.25,3532510.605,-3168645.705,87409493.99,-8389460.53,19588697.98,7960189.416,60964797.79,3077973.685,-3175202.626,76906013.06
B,0,2012,138,72,264,25,868895433.9,866561897.2,-2333536.74,1008434330,99315588.28,25533923.43,0.79905272,4960752.871,3.724076144,7.778391813,0.324870358,-4691956.731,95561934.87,9278677.487,10318960.21,-1807565.752,-256875.3509,108403174.7,-3801102.185,91368960.12,7119059.787,5257998.619,-469936.8945,-159391.1663,97264375.63
B,0,2013,138,72,264,25,866561897.2,863026858.2,-3535039.01,954463847.7,-53970482.73,25917858.19,0.931393767,5061868.166,3.60665996,7.588759276,0.324040586,4132030.708,-38541432.09,11698191.35,-9521753.681,-1964159.257,-286329.5524,-34483452.53,4970067.83,-57829722.73,12972931.67,-11197375.65,-2510958.785,-375425.0613,-54495151.96
B,0,2014,138,72,264,25,863026858.2,871727332.5,8700474.38,957657017.5,3193169.86,26227891.77,0.921291538,5161444.415,3.481294313,7.611273065,0.323396747,2671512.965,863075.5681,10682390.51,-10413609.46,220985.447,-274726.7229,3749628.308,2394403.319,1088741.139,11311058.11,-11535867.73,236498.3721,-301663.3465,2855575.793
B,0,2015,138,72,264,25,871727332.5,849759758.4,-21967574.19,848522379.4,-109134638.1,27110285.39,1.084845978,5232242.093,2.593429888,7.429942866,0.324183667,9701363.135,-33195465.46,10368411.88,-81579374.45,-2921865.481,-272266.4195,-97899196.79,11616378.72,-37294451.06,11383541.57,-91681837.68,-2872623.994,-285645.6884,-109432886
B,0,2016,138,72,264,25,849759758.4,810690681.4,-39069076.91,823581845.9,-24940533.53,27600219.43,1.080652736,5302510.106,2.318400298,7.092027199,0.325711246,5198709.427,-2333400.077,8485361.52,-29012186.34,-5014332.064,43200.73393,-22632646.8,4397974.239,-4382189.862,7786294.926,-27831646.57,-4976435.399,65469.13977,-24851688.37
B,0,2017,138,72,264,25,810690681.4,775619565.3,-35071116.14,868017539.7,44435693.81,28139323.84,1.079963634,5396519.394,2.603799526,6.956355248,0.324403071,3811375.226,1759353.843,8941709.135,30321555.45,-1992314.801,-162682.2528,42678996.6,4618968.228,2868466.684,8890724.05,30262724.84,-2001904.159,-203285.83,44177001.31
