CLUSTER_APTA_HML,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_APTA,CLUSTER_GT,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
2,0,2008,1995060,1026939276.1620001,498706906.79399997,1026939276.1620001,498706906.79399997,36557832.569699995,799335058.0,53.534408797000005,62335902428,75932714.0,45370249.0,21575057.0,1177659.0,1806359.0,1729556.0,2070980.0,74109900.0,857.0999999999999,562.8000000000001,5280.299999999999,1637.3,4253.200000000001,809.5,28274547.0,2057406.0,9601211.0,11044865.0,3964909.0,1606156.0,489.56999999999994,3648223.0,4770820.0,2164.4,3108.9,1426.7,2365482.5000000005,36404121.859999985,38769604.42000001,406.85,6393.149999999999,226.49999999999997,1888876.8,18122861.0,936.7800000000003,79.56000000000009,136977,0,0,935222017.8599999,2113440.03,2023580.52,2423046.6,4268420.910000001,5581859.400000003,265.0049999999999,62.635258294,0,0,0,94758.0,2019.0,1.0,0,0,0,1026939276.1620001,68269421.865,4.81136772,518.5027204809999,236646936,498706906.79399997,8381492.547999997,0.3263638969999999,59.91125032200001,-147222686.0,36557832.569699995,487192.1575,0.60539137,72.11615602399999,-4137137.0,799335058.0,57656175.0,5.524427663,631.3341342969999,-326709400,62.635258294,-1.5631582129999997,-1.57286958,-81.835253288,-1381.7617951999985,936.7800000000003,-6.289999999999997,-0.27754503799999986,-13.29804868100002,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,112048081.35999998,64389914.359999985,15.441938227774086,408,408,0,408,0,408,0,408,0,0,0,408,0,0,0
2,0,2009,1995060,949146680.0969999,492994009.67300004,949146680.0969999,492994009.67300004,36162898.246300004,825171239.0,58.93863212999998,62335902428,76773195.0,46077089.0,21480700.0,1197654.0,1718035.0,1645489.0,1978401.0,74962104.0,930.6999999999996,589.8000000000001,5180.299999999999,1632.2,4244.4,823.4000000000002,28429960.0,2097970.0,9808607.0,11011947.0,3911499.0,1599937.0,490.52000000000004,3485654.0,4587739.0,2286.5000000000005,3070.6999999999994,1342.7999999999995,3754247.45,34992737.64999999,38746985.11000001,634.0200000000001,6165.98,165.20000000000013,1888876.8,17967675.0,935.1299999999998,79.56000000000009,136977,0,0,965450349.63,2010100.9500000002,1925222.1300000006,2314729.1699999995,4078215.18,5367654.63,193.28400000000016,68.95819959500001,0,0,0,94758.0,2019.0,1.0,0,0,0,949146680.0969999,-77792596.065,-3.833732846999999,-350.257203014,236646936,492994009.67300004,-5712897.120999998,0.37499075100000007,62.803626268,-147222686.0,36162898.246300004,-394934.32340000005,0.5136271530000003,72.62091701100002,-4137137.0,825171239.0,25836181.0,1.9519046000000002,261.51100614699993,-326709400,68.95819959500001,6.322941301000002,5.785637449000002,717.9852528370001,-1381.7617951999985,935.1299999999998,-1.6499999999999995,-0.14174550299999997,-9.998015292000002,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,111496566.72999999,63153331.72999999,15.116533987484555,476,476,0,476,0,476,0,476,0,0,0,476,0,0,0
2,0,2010,1995060,936179134.0199997,485907720.8,936179134.0199997,485907720.8,35849573.18699999,823497192.0,59.125949875999986,62335902428,78182712.0,46485642.0,21996256.0,1257443.0,1748254.0,1673175.0,2021605.0,76385151.0,0.0,0.0,0.0,1636.5999999999997,4301.9,861.5,29078719.0,2209411.0,10099040.0,11268714.0,3909038.0,1592516.0,518.14,3499677.0,4612725.0,2352.5,3090.7,1356.7999999999997,3951644.0900000003,35440572.629999995,39392216.74,664.5800000000002,6135.420000000002,195.05000000000018,1895059.2,17856206.0,923.64,78.20000000000002,136977,0,0,947021770.8000002,2010492.1000000003,1924151.2500000002,2324845.7499999986,4024628.5500000007,5304633.75,224.3074999999999,67.99484235999998,0,0,0,94758.0,2019.0,1.0,0,0,0,936179134.0199997,-12967546.077000003,-0.5946803349999998,-42.99171946600003,236646936,485907720.8,-7086288.873000001,-0.836161024,-61.91123139499997,-147222686.0,35849573.18699999,-313325.05929999996,-0.02919153000000015,19.44896699400001,-4137137.0,823497192.0,-1674047.0,-0.13756809399999967,27.85918936299998,-326709400,67.99484235999998,-0.9633572349999998,-0.7153305600000002,-6.007334489000006,-1381.7617951999985,923.64,-11.490000000000007,-0.805755442,-70.69122813899997,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,113623284.62999998,64519291.62999999,14.801304263235158,544,544,0,544,0,544,0,544,0,0,0,544,0,0,0
2,0,2011,1995060,979581705.0509999,479846987.97700006,979581705.0509999,479846987.97700006,35703832.802400015,879939689.0,66.078163518,62335902428,78803603.0,46943398.0,21961099.0,1320467.0,1757369.0,1681209.0,2049013.0,77010109.0,0.0,0.0,0.0,1616.4999999999998,4306.300000000001,877.1999999999999,29227512.0,2291508.0,10253911.0,11253796.0,3867667.0,1560630.0,533.1600000000001,3527529.0,4698997.0,2356.500000000001,3044.3000000000006,1399.1999999999998,3633813.8000000003,35771820.17,39405634.019999996,618.4900000000001,6181.510000000001,245.37999999999988,1895059.2,17700408.0,918.7500000000001,76.16,136977,0,0,985532451.68,1968253.28,1882954.0800000008,2294894.5599999996,3950832.48,5262876.6400000015,274.82559999999984,74.00754314699999,0,0,0,94758.0,2019.0,2.0,0,0,0,979581705.0509999,43402571.03100001,3.079158649000001,332.6694954789999,236646936,479846987.97700006,-6060732.822999999,-0.637488773,-56.243871813,-147222686.0,35703832.802400015,-145740.3846,-0.3172197670000002,-25.90724826200001,-4137137.0,879939689.0,56442497.0,6.253765499,1048.2849133759998,-326709400,74.00754314699999,6.012700786999999,1.377145373,540.5739201309998,-1381.7617951999985,918.7500000000001,-4.89,-0.31942601400000004,-28.008154372999993,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,114575423.17,64999332.17,14.529515610807984,612,544,68,612,0,612,0,544,68,0,0,612,0,0,0
2,0,2012,1995060,996796496.4469999,471992706.99200004,996796496.4469999,471992706.99200004,35212320.205,932502428.0,71.66296646400001,62335902428,79465775.0,47388186.0,22119595.0,1314523.0,1793849.0,1710204.0,2069061.0,77686355.0,0.0,0.0,0.0,1599.1999999999998,4287.600000000002,913.1999999999997,29464218.0,2319231.0,10298977.0,11293909.0,3947199.0,1604902.0,531.6800000000001,3591722.0,4799351.0,2307.3999999999996,3037.2000000000007,1455.4,3232967.77,36297403.09999998,39530370.88999999,556.8599999999999,6243.14,253.7900000000002,1895059.2,17784035.0,914.01,74.12000000000013,136977,0,0,1016427646.5199999,1955295.4099999988,1864122.3599999999,2255276.490000001,3914976.9800000004,5231292.590000002,276.6311,78.11263344599999,0,0,0,94758.0,2019.0,5.0,0,0,0,996796496.4469999,17214791.395999998,0.18307396800000006,47.763709095999985,236646936,471992706.99200004,-7854280.985,-1.441328325,-128.26349584100004,-147222686.0,35212320.205,-491512.5974000001,-1.0662947950000001,-92.41122827000001,-4137137.0,932502428.0,52562739.0,5.303408538999999,630.388317722,-326709400,78.11263344599999,4.105090299,3.2740673029999994,481.6420294489999,-1381.7617951999985,914.01,-4.74,-0.3725017779999999,-32.46700293399999,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,115763178.09999998,65761621.09999998,14.48348215494134,680,544,136,680,0,680,0,544,136,0,0,680,0,0,0
2,0,2013,1995060,978016712.029,474670534.56,978016712.029,474670534.56,35717909.9878,957976917.0,73.45143585800001,62335902428,81195828.0,48473702.0,22466307.0,1405342.0,1816698.0,1730840.0,2103987.0,79331540.0,1054.6999999999996,635.2,5109.900000000001,1586.1999999999998,4271.700000000001,942.0999999999998,30015106.0,2310650.0,10457130.0,11478152.0,4075542.0,1693632.0,522.4799999999999,3671756.0,4939047.0,2243.2000000000007,3034.700000000001,1522.1000000000001,2964172.1500000004,36748961.57999999,39713133.74999999,508.91000000000014,6291.090000000001,245.90000000000018,1895059.2,17875071.0,908.4,73.43999999999991,136977,8,0,1034615070.3600001,1962033.8399999999,1869307.2,2272305.9599999995,3965496.48,5334170.76,265.57200000000006,79.327550731,0,0,0,94758.0,2019.0,9.0,0,0,0,978016712.029,-18779784.418,-0.6383385199999998,-54.16816036000001,236646936,474670534.56,2677827.5680000004,0.6816237179999999,73.477156261,-147222686.0,35717909.9878,505589.7827999999,1.0738518849999998,112.77580215399999,-4137137.0,957976917.0,25474489.0,1.7311956369999997,215.56813896599996,-326709400,79.327550731,1.2149172850000007,1.7428016070000005,232.32763349899992,-1381.7617951999985,908.4,-5.610000000000001,-0.3925204290000001,-37.467128163999995,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,117944789.58,66764067.58,14.356890641090725,748,544,204,748,0,748,0,544,204,0,0,748,0,0,0
2,0,2014,1995060,974965352.0440003,482688460.60400003,974965352.0440003,482688460.60400003,36675466.0578,963553386.0,74.10897868100001,62335902428,82000705.0,48888573.0,22592278.0,1446071.0,1857875.0,1771254.0,2126813.0,80141999.0,1039.6000000000001,631.1000000000003,5129.1,1569.3000000000004,4259.600000000001,971.0999999999998,30319898.0,2324487.0,10514601.0,11592591.0,4149086.0,1739133.0,520.28,3740570.0,5064484.0,2200.3,3022.4,1577.3000000000004,2506909.3100000005,37463440.74,39970350.089999996,428.7099999999999,6371.29,236.7900000000001,1895059.2,18000915.0,900.82,72.08000000000007,136977,51,8,1021366589.1600002,1969347.5000000005,1877529.2400000002,2254421.7799999993,3965004.2,5368353.039999998,250.9974,78.55551739700002,0,0,0,94758.0,2019.0,12.0,0,0,0,974965352.0440003,-3051359.9850000003,0.1975554559999999,26.416418636999992,236646936,482688460.60400003,8017926.043999999,1.2373133909999996,129.33172787700002,-147222686.0,36675466.0578,957556.0700000001,1.7721514070000006,185.50302295100002,-4137137.0,963553386.0,5576469.0,0.836685428,105.88929700100003,-326709400,78.55551739700002,-0.7720333340000002,-0.6319350800000001,-36.984068109,-1381.7617951999985,900.82,-7.580000000000003,-0.5403434149999999,-51.13613182599999,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,119464145.74,67783338.74,14.330797725699039,816,544,272,816,0,816,0,544,272,0,0,816,0,0,0
2,0,2015,1995060,951113598.7199998,498494090.09,951113598.7199998,498494090.09,37952954.888500005,950521652.0,75.46191388299997,62335902428,82832241.0,49200999.0,22801612.0,1510899.0,1925298.0,1836463.0,2213582.0,80966112.0,980.0999999999999,601.5000000000001,5218.299999999999,1557.7000000000003,4246.699999999999,995.6000000000001,30654569.0,2307602.0,10520922.0,11770591.0,4233918.0,1821536.0,511.6699999999999,3878838.0,5213755.0,2105.0,3040.4999999999995,1654.5000000000007,2140039.41,38172294.98,40312334.41,369.96,6430.039999999997,175.26000000000008,1895059.2,18120854.0,898.5699999999999,72.08000000000007,136977,59,59,1007552951.1200004,2040815.88,1946650.7799999998,2346396.9200000004,4111568.28,5526580.300000001,185.77560000000005,79.989628717,543,0,0,94758.0,2019.0,18.0,0,0,0,951113598.7199998,-23851753.323999997,-1.6122493420000008,-152.03720728000002,236646936,498494090.09,15805629.486,2.051733837999999,217.14081286899994,-147222686.0,37952954.888500005,1277488.8307,2.248126924,237.12394759700004,-4137137.0,950521652.0,-13031734.0,-0.7626506150000002,-48.37000920200001,-326709400,79.989628717,1.4341113200000002,0.8495987380000003,111.29420736600001,-1381.7617951999985,898.5699999999999,-2.2500000000000004,-0.19597616300000012,-18.661445904,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,121004535.97999999,68826863.98,14.31203703289134,884,544,340,816,68,884,0,544,340,0,0,816,68,0,0
2,0,2016,1995060,910584866.5010002,514775495.988,910584866.5010002,514775495.988,39124706.2449,930722716.0,76.05878180599998,62335902428,83518672.0,49551559.0,22982896.0,1560199.0,1995239.0,1908666.0,2289918.0,81645382.0,919.8000000000003,587.2999999999998,5293.200000000001,1548.5000000000005,4230.000000000002,1021.5,30956900.0,2251268.0,10503825.0,11827161.0,4414217.0,1960429.0,500.96000000000004,4037390.0,5440300.0,2016.8000000000002,3011.599999999999,1771.6000000000008,1994261.0100000002,38948614.07999999,40942875.03999999,342.83000000000004,6457.169999999999,156.7900000000001,1895059.2,18199250.0,900.2099999999998,71.3999999999999,136977,62,118,977258851.7999998,2095000.9499999997,2004099.2999999998,2404413.899999999,4239259.500000001,5712314.999999999,164.62949999999995,79.86172089599998,787,0,0,94758.0,2019.0,23.0,0,0,0,910584866.5010002,-40528732.219000004,-2.60684755,-229.64150376800004,236646936,514775495.988,16281405.898,2.1650841459999994,234.17528879600002,-147222686.0,39124706.2449,1171751.3564,2.046169476,223.11824946800007,-4137137.0,930722716.0,-19798936.0,-1.5545108660000002,-135.461742919,-326709400,79.86172089599998,-0.1279078210000001,0.4077821010000001,73.50525158100002,-1381.7617951999985,900.2099999999998,1.6399999999999997,0.11590369299999995,12.661767412999994,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,122467286.08,69905514.07999998,14.273782040590374,952,544,408,816,136,952,0,544,408,0,0,816,136,0,0
2,0,2017,1995060,872242616.2039998,519957415.57000005,872242616.2039998,519957415.57000005,39637179.022300005,902041413.0,76.70728977900002,62335902428,84402624.0,50027130.0,23083077.0,1618334.0,2064876.0,1974602.0,2371800.0,82510459.0,891.4000000000001,567.5999999999999,5340.400000000001,1534.3999999999996,4215.700000000001,1049.9,31312287.0,2194822.0,10437809.0,12099297.0,4522649.0,2057710.0,478.87999999999994,4181268.0,5642745.0,1934.2999999999997,2986.1000000000004,1879.5999999999997,1811410.739999999,39693221.14999999,41504631.940000005,310.96000000000015,6489.039999999998,175.75999999999988,1895059.2,18304241.0,899.4600000000003,69.36000000000007,136977,67,180,920082241.26,2106173.5200000005,2014094.0399999996,2419235.9999999995,4264893.359999999,5755599.9,179.27519999999996,78.241435577,1120,12,0,94758.0,2019.0,31.0,0,0,0,872242616.2039998,-38342250.297,-2.4063651280000005,-221.75647174199997,236646936,519957415.57000005,5181919.581999999,0.7097129049999998,79.22129592300007,-147222686.0,39637179.022300005,512472.7774,0.7498280629999998,84.554392897,-4137137.0,902041413.0,-26250616.0,-1.9616905949999992,-178.505226783,-326709400,78.241435577,-0.8365995220000001,-1.1679313809999996,-99.11533678699998,-1381.7617951999985,899.4600000000003,-0.7499999999999998,-0.03635316799999999,-1.7156181480000026,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,124095845.14999999,71005508.14999999,14.2302574799877,1020,544,476,816,204,1020,0,544,476,0,0,816,204,0,0
2,0,2018,1995060,819761259.1429999,511673227.308,819761259.1429999,511673227.308,38848911.2083,875580701.75,104.751939465,62335902428,85237195.75,50471448.25,23203533.75,1674260.25,2134589.0,2042104.75,2452295.5,83329084.25,855.1899999999999,549.45,5394.6900000000005,1521.690000000001,4200.960000000001,1077.8300000000004,31654410.0,2138404.0,10384022.75,12317541.5,4649047.75,2165394.0,459.96999999999997,4328814.5,5851215.0,1850.5399999999995,2959.92,1990.0400000000006,1641268.99,40348316.489999995,41989585.52,279.75,6520.249999999999,198.46000000000004,0.0,18402583.25,904.78,68.0,136977,68,247,875580701.75,2134589.0,2042104.75,2452295.5,4328814.5,5851215.0,198.46000000000004,104.751939465,1377,10,40,94758.0,2019.0,42.0,5913,2978,4936,819761259.1429999,-52481357.064,-4.712505305,-215.11926334699996,236646936,511673227.308,-8284188.264999998,-1.6086339699999992,1.1453636620000154,-147222686.0,38848911.2083,-788267.8136999999,-1.9775373259999995,-6.159046696000003,-4137137.0,875580701.75,-24626222.75,-2.211779645,-206.52690523300006,-326709400,104.751939465,26.912564304999997,1.1815979410000002,2687.9992747830006,-1381.7617951999985,904.78,5.3199999999999985,0.3693682019999999,44.30244510700001,-1496,0.0,0.0,0.0,0.0,-13523290560,0.0,0.0,0.0,0.0,18502509912,0.0,0.0,0.0,0.0,1425816193.6000018,0.0,0.0,0.0,0.0,-332148879800,0.0,0.0,0.0,0.0,-1610.8993687999994,0.0,0.0,0.0,0.0,-4216,1552,130,68,125585512.23999998,72002726.48999996,14.189372524496369,1088,544,544,816,272,1088,0,544,544,0,0,816,272,0,0
2,1,2002,274460,47575301.626399994,14041946.9203,47575301.626399994,14041946.9203,652668.3153,42758793.0,13.201766727,15657930137,17144905.4059,10814697.6881,4713377.8278,191188.98438500002,237040.68752,237156.82815000002,250910.23439000003,17757460.75,98.94999999999999,64.16,737.12,242.67000000000002,554.72,102.59,7269899.34,583630.33,2587127.6100000003,2808699.47,905575.22,384866.76999999996,73.90999999999998,385979.40627,496779.53127,365.46,424.64,109.91,518823.41,8734343.91,9253167.33,49.33,850.6699999999998,12.450000000000001,0.0,4845509.0,176.01999999999998,12.600000000000001,18124,0,0,59862310.199999996,331856.96252000006,332019.5594000001,351274.32814,540371.16877,695491.3437699999,17.43,18.482473416999998,0,0,0,16128.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,31320918,0.0,0.0,0.0,0.0,-19485355.5,0.0,0.0,0.0,0.0,-547562.25,0.0,0.0,0.0,0.0,-43240950,0.0,0.0,0.0,0.0,-182.8802376,0.0,0.0,0.0,0.0,-198,47575301.626399994,0.0,0.0,0.0,-1789847280,14041946.9203,0.0,0.0,0.0,2448861606,652668.3153,0.0,0.0,0.0,188710966.79999998,42758793.0,0.0,0.0,0.0,-43960881150,18.482473416999998,0.0,0.0,0.0,-213.20726939999997,176.01999999999998,0.0,0.0,0.0,-558,201,17,0,25879249.315899994,16004243.250000002,2.7586924948392175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2003,274460,47859440.1076,14318611.2291,47859440.1076,14318611.2291,657914.6886,34269663.0,13.834730504000001,15657930137,17544469.3765,11058678.251,4781080.688,208849.0625,236468.25,235088.6875,252340.0625,17927344.080000002,100.26999999999998,65.25,734.6299999999999,237.38,556.85,105.79,7266053.619999999,578251.77,2580129.6499999994,2811713.2,914307.1300000001,381651.94,73.05,403764.375,521718.875,351.40000000000003,424.65999999999997,123.97,558410.84,8734568.5,9292979.33,52.15,847.85,14.42,0.0,4839810.0,177.92000000000002,12.330000000000002,18124,0,0,46949438.31000001,323961.50252000004,322071.5019,345705.88564000005,553157.1937700001,714754.85877,19.7554,18.953580791,0,0,0,16128.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,31320918,0.0,0.0,0.0,0.0,-19485355.5,0.0,0.0,0.0,0.0,-547562.25,0.0,0.0,0.0,0.0,-43240950,0.0,0.0,0.0,0.0,-182.8802376,0.0,0.0,0.0,0.0,-198,47859440.1076,284138.4812000001,1.277204179,474.234525191,-1789847280,14318611.2291,276664.3088,1.3573543969999997,411.55592144699995,2448861606,657914.6886,5246.373299999999,1.156009279,380.486501574,188710966.79999998,34269663.0,-8489130.0,-1.216299816,inf,-43960881150,18.953580791,0.47110737400000025,-0.8537756559999999,inf,-213.20726939999997,177.92000000000002,1.9,0.20139237,21.154808265999996,-558,201,17,0,26279037.8765,16000622.120000001,2.6685328049483954,9,9,0,9,0,0,9,0,0,9,0,0,0,9,0
2,1,2004,274460,53311258.5579,14355233.7756,53311258.5579,14355233.7756,704935.1629,35645108.0,11.531115803000002,15657930137,17950324.5,11306396.0,4850099.25,226587.75,235688.0,232799.25,253582.75,18099254.75,101.72999999999999,66.4,732.02,232.02,559.02,109.03,7261606.5,572780.0,2572491.5,2814993.25,922984.5,378357.25,72.21,421474.5,546529.5,337.44,424.62,138.0,540107.07,8800271.92,9340378.98,49.51,850.49,17.02,0.0,4834111.0,168.52,11.97,18124,0,0,47407993.64,313465.04,309623.0025,337265.0575,560561.085,726884.235,22.636599999999998,15.336384019,0,0,0,16128.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,31320918,0.0,0.0,0.0,0.0,-19485355.5,0.0,0.0,0.0,0.0,-547562.25,0.0,0.0,0.0,0.0,-43240950,0.0,0.0,0.0,0.0,-182.8802376,0.0,0.0,0.0,0.0,-198,53311258.5579,5451818.4503,2.071794693,491.40271400399996,-1789847280,14355233.7756,36622.54649999994,0.207376456,28.404573102,2448861606,704935.1629,47020.4743,0.534512183,69.84401319499999,188710966.79999998,35645108.0,1375445.0,0.196713784,25.824432735000002,-43960881150,15.336384019,-3.6171967719999993,-2.1417670869999994,-101.728793284,-213.20726939999997,168.52,-9.400000000000002,-0.328386096,-30.223780561999995,-558,201,17,0,26750596.42,16061878.42,2.584129891394372,18,18,0,18,0,0,18,0,0,18,0,0,0,18,0
2,1,2005,274460,60584375.923,15415641.9979,60584375.923,15415641.9979,766343.5087,39104681.0,10.198407528999999,15657930137,18331015.0,11539165.0,4913855.0,244012.0,235739.0,231395.0,255574.0,18263056.0,102.70000000000002,67.4,729.9,226.89999999999998,561.0,112.1,7259565.0,567681.0,2567414.0,2817208.0,931880.0,375382.0,71.35,439484.0,571855.0,323.1,424.8,152.1,496510.57000000007,8901502.75,9398013.32,44.529999999999994,855.47,20.8,522470.4,4828412.0,165.73,11.61,18124,0,0,50445038.49,304103.31,298499.55,329690.46,566934.36,737692.95,26.831999999999997,13.155945712999998,0,0,0,16128.0,2019.0,1.0,0,0,0,0.0,0.0,0.0,0.0,31320918,0.0,0.0,0.0,0.0,-19485355.5,0.0,0.0,0.0,0.0,-547562.25,0.0,0.0,0.0,0.0,-43240950,0.0,0.0,0.0,0.0,-182.8802376,0.0,0.0,0.0,0.0,-198,60584375.923,7273117.365099999,1.6582861969999998,201.787999213,-1789847280,15415641.9979,1060408.2223,0.9216938269999999,126.16504379300001,2448861606,766343.5087,61408.345799999996,0.961231094,124.250718818,188710966.79999998,39104681.0,3459573.0,0.617375212,68.43980656800001,-43960881150,13.155945712999998,-2.180438306,-1.3157415000000001,-107.729207664,-213.20726939999997,165.73,-2.79,-0.038452074,-0.15075469299999966,-558,201,17,0,27232517.75,16161067.75,2.509567041979452,27,27,0,27,0,0,27,0,0,27,0,0,0,27,0
