CLUSTER_APTA_HML,RAIL_FLAG,Year,CLUSTER_APTA,CLUSTER_GT,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
2,1,2012,359,31,79252400.59859999,85426704.23140004,6174303.632800053,84599352.56604931,3509462.656295003,4117415.937981882,1.1288462105264532,2774373.875252393,3.6698835539758,8.336866364791224,0.3058764424038434,2355728.3331642966,-330378.9060286847,852000.9566760756,665451.9889451549,9285.826486895552,-24719.961382943064,3527368.2378608123,1991148.7889493862,55203.05002307935,812541.3680900482,664172.8822222275,11778.831037562275,-25382.264027327987,3482103.601857132
2,1,2013,359,31,85426704.23140004,89532577.02039999,4105872.788999946,85152181.62559603,552829.0595467318,5093806.88748122,1.2032143413696534,2783813.4301953455,3.5616466127066198,8.070921105381695,0.3099351191806416,3509040.3751754626,-3003352.9046462756,1337527.9909751113,-677676.4586364962,-166587.907241838,68962.36447937068,1067913.4601054466,3125882.5338371275,-2830356.3706864137,992251.3046801866,-667377.0565427755,-128916.41781699097,61345.06607548305,607097.92611836
2,1,2014,406,34,89532577.02039999,89518730.76389997,-1207868.9396000209,87536445.20047817,56786.23961445101,5375386.741388995,1.2372492025352857,2766471.4886323838,3.428632206811113,7.9307038241774235,0.3139178918618439,787880.7287962171,-624291.871905143,1063568.673056648,-879893.3186877044,-3257.118079631571,-21507.136467655087,322499.95671255304,301403.7895631443,-351901.44049085735,836499.6251875015,-747050.7674481921,34367.85612823781,-16532.823325215537,41137.67671699973
2,1,2015,406,34,89518730.76389997,89090788.18659997,-427942.57729999674,80265447.24855702,-7270997.951921179,5594282.887609273,1.281107921570464,2795778.6263971557,2.5159823804089276,7.571331729029865,0.31251792937178485,685370.884886751,-1768789.7715552258,1204635.291246722,-7043041.182793169,-229089.29726185117,-25052.995592579184,-7175967.071069475,1364685.2597649756,-2660658.7018106645,1179292.1327704077,-6914446.870743897,-214320.79691181442,-25548.97499008963,-7294690.4948501345
2,1,2016,454,38,89090788.18659997,89293520.03900002,-1527350.147599943,82447446.2169808,270765.648436486,5607649.746879575,1.2353028491130305,2791236.1870071315,2.251706592245043,7.333736588710685,0.31206797017107574,954045.1851844286,1464097.562422515,1030007.3477236249,-2409574.0161763425,-319775.5073693555,-26617.015432499407,692183.5563525349,914623.8778944317,997345.1344871174,975324.8700217635,-2289143.120350823,-302778.9688837639,-24606.144732364173,244890.68601747922
2,1,2017,454,38,89293520.03900002,87737298.0852,-1556221.9538000214,84481983.93593493,2034537.71895413,5462664.556704821,1.274450878109311,2807019.682988332,2.5267810660565018,7.083345343383143,0.30754981943553616,623713.9969184013,-1527796.435898944,1095069.670443986,2625421.7794527696,-268041.4213576386,-41572.95000193386,2506794.6395566473,639991.1622427035,-1846649.4062314068,995056.987253492,2510067.063567445,-226813.63606274698,-37114.451815366796,2000706.191618631
2,1,2018,476,41,87737298.0852,86474359.46819998,-1330491.6018000194,88520436.57696088,3970899.656225955,5436565.973875322,1.3082515044962604,2853492.8558001732,2.8665426411037935,6.782039359995566,0.30619564240913144,1125471.7175506821,-612963.7669061433,959599.5476995307,2903250.2825037995,-272976.76008293865,-36121.420191475285,4066259.6005735155,-286057.4202550508,1030911.948957396,868513.1490822393,2631954.8661846174,-243698.570608625,-30724.317134645025,3907521.3921665126
3,0,2002,2757,194,0.0,137967527.6749,0.0,120006600.58557566,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,2003,3177,227,137967527.6749,160121686.53939995,5043301.690100008,148419980.02536124,13278265.42002558,2316803.370968969,0.6219016590645132,638249.8913401071,1.5902389366184528,6.176335394835927,0.20018569239928619,4998988.608290899,1489248.0587239943,4750607.311683894,4212733.11029752,392128.59494074614,-565057.4267595107,15278648.257177759,4142079.653745626,1245792.2078614833,4349331.410207113,3749912.5207421617,310175.009779736,-519025.3823107322,12688292.38808996
3,0,2004,3538,254,160121686.53939995,179774267.39859992,-6056479.565000039,184735305.52722597,13216968.116692655,2131292.513313287,0.6517989310028866,614585.290644106,1.876528991723334,6.2899004621198715,0.19410134339634846,-2214916.276127634,-241314.29651276598,6402586.35692483,6058444.6762603065,447160.46259211865,-589119.2282735296,9862841.694863416,-1516769.5717564255,1045385.6197443919,6542866.445663312,6837084.440600205,994565.2798176559,-686164.0973766225,11710639.398347337
3,0,2005,3898,284,179774267.39859992,201545568.3582,12467474.858400032,217382281.76034418,23086935.759272214,2205862.541416574,0.6173014139102527,618380.6507663847,2.292429211483598,6.748144349504584,0.18086785237195618,1998624.5802320156,895311.5018481067,7395813.951541787,8978643.396981422,429856.72131525475,-559510.1763766863,19138739.97554163,3008471.3395980364,2595997.525697834,7960345.05089011,9768502.229472846,350480.909988368,-596861.2963746868,22361964.948487002
3,0,2006,4388,327,201545568.3582,238969129.10930002,20608480.93710004,254765069.0369597,15625670.185860518,2204737.687597372,0.7263816360070188,633788.6412794909,2.5893716051449163,6.961068376601443,0.1619396868672286,17102237.51185541,-7232441.301565947,9159619.110906659,6247338.559241054,503774.57821327413,-627973.6945422797,25152554.76410814,-14963144.877959963,38763609.590827756,-7818185.479626104,-4525210.358874546,2367444.9138911604,1801156.3976035963,-296184665.40551764
3,0,2007,4615,344,238969129.10930002,259135324.7859,9926048.07629996,277519213.8027756,11676440.097654488,2183501.8222114732,0.6741811536901362,618207.7450148421,2.830591465136015,6.885368817025464,0.15550227414172924,3702901.6251932774,-2469006.013766102,3653325.810308915,5511798.992302871,54354.716300220425,-232525.69514571998,10220849.43519361,4445491.376940805,-2651109.138900569,3953020.8798006745,5950896.632333595,208570.9911834639,-230430.6437036019,11460975.710697684
3,0,2008,4615,344,259135324.7859,276204407.77409995,17069082.98820002,288886489.6066673,11367275.80389155,2147386.202108347,0.7025686299723302,610896.2431716326,3.2832486017194817,6.974585913763091,0.1507815878128696,997724.0902725483,-3090936.992811154,1369733.8910165185,10384688.003669597,52593.21241002537,-136393.2998289356,9577408.904728536,1893881.576735262,-2789201.492562579,1608961.428610189,10803445.910882242,-25674.750777769375,-124136.8689957209,11244946.591355568
3,0,2009,4649,347,276204407.77409995,277608933.7314,1404525.9573000136,260734114.17442912,-28152375.43223803,2158098.911120481,0.7481965004825711,601232.1546371352,2.3728261993627813,7.044175651975557,0.14770406228393246,2813132.35413028,-8004491.168556158,-1096926.5435612001,-22334575.872840937,266721.38934534456,-194846.30923195925,-28550986.150714807,2449785.657889465,-7202185.20073187,-1054455.046941269,-22520155.021061145,343914.14732000337,-169279.96871304585,-28339912.463798434
3,0,2010,4714,352,277608933.7314,283615007.4904,5085093.440400002,276353408.9479254,14652640.147807121,2048725.6229510235,0.7409571669146103,583609.2005373234,2.814554958232807,7.227855215573441,0.1435424275556849,10567.765707800065,186428.2107195704,2525142.097666685,12295872.009545328,803828.8275101866,-235155.1803551178,15586683.730794525,4391440.9124794,-2132730.623336483,1576417.0702776883,10243996.54620813,645653.4594609855,-72137.2172826203,13327501.835180823
3,0,2011,4813,360,283615007.4904,298711144.64790004,14344901.157499995,298519090.38797176,21062100.685981955,2022522.3552078165,0.7332068174774289,578248.4136007078,3.5541042963504776,7.347933242741981,0.14313577054672738,95564.96764813959,919873.0751155264,1933937.8579728876,18287814.9782654,497101.93715119344,-80081.69621880991,21654211.119934272,178055.311251192,-924080.6375213636,1977767.9984058535,20047732.77385538,-177736.47021838804,-39638.289790612005,21201444.61324447
3,0,2012,4813,360,298711144.64790004,305030641.8197999,6319497.17189991,291778867.66127944,-6740222.726692078,1984535.8603583032,0.8156670245473121,579840.0752237247,3.657524310719992,7.180868884402952,0.14245334522497002,-1367305.3643598866,-9287823.615650276,2782960.9552096203,2311110.721813062,-522588.84589902457,-73487.72930690553,-6157133.878193299,-1638433.1540238287,-9760359.695844106,3108569.8538762922,2276551.1457771948,-632712.056025246,-93838.82045251911,-7704839.904113083
3,0,2013,4813,360,305030641.8197999,303492436.38850003,-1538205.4312999467,287420509.7771495,-4358357.884130335,1994355.4576602944,0.8222873142347027,592389.3792812852,3.5544000511601164,7.209563093070562,0.14103671649610916,-405179.79144896026,-5437399.319857032,4084518.780924924,-2381502.838846324,75067.68833719679,-51206.94702192765,-4115702.4279120825,-454532.5768774958,-5056095.081792595,3344599.133258911,-2247368.5224736645,87229.12663993376,-32189.962885451725,-4383756.9553161785
3,0,2014,4813,360,303492436.38850003,303940876.8087999,448440.42030001327,287627766.3919639,207256.61481460446,2003445.6131424645,0.8401805854244748,588182.7533439728,3.417957575786467,7.283704382383917,0.14052345640829011,2832055.787675125,-2541019.8169551473,2866856.0764623773,-3244641.1296072793,310666.5232307292,-87200.94137923668,136716.49942646673,2881343.2800489394,-2428598.0522546796,2683976.3789326497,-3070734.2384731206,223867.0089681817,-82597.76240725428,126616.58920598685
3,0,2015,4813,360,303940876.8087999,291290383.06700003,-12650493.741800008,264161399.63503554,-23466366.756928355,2023750.9782845764,0.8643813555251714,590321.5058601997,2.4748676349514964,7.036201794763684,0.13936464719410074,2055970.7340543917,-3856500.61148156,3237066.394708042,-24770681.541146703,-779711.2134619849,-104882.01087537818,-24218738.24820309,2322099.9974444807,-4651416.807233584,2964965.899751042,-23257574.574045505,-746945.0089343487,-97496.26391050016,-23563618.81380565
3,0,2016,4813,360,291290383.06700003,272434949.84919995,-18855433.217800014,253862571.92702734,-10298827.70800818,2035574.4739303663,0.9283820439916696,599427.1024489545,2.2271648390720054,6.91967429961467,0.13905839072959691,719925.2850044243,-7415208.436920519,3124073.889751828,-7454493.450801098,-319476.54117830057,-19275.018666554624,-11364454.272810025,606322.2355109154,-6876819.714752449,3585662.878684624,-7450023.1562172845,-115737.02588283777,-48232.92535136526,-10740481.2262784
3,0,2017,4813,360,272434949.84919995,261723507.42509994,-10711442.42409994,259275998.96703583,5413427.040008573,2047249.664140385,0.9631778983707353,607758.0557415215,2.4982253757728965,6.822932481332671,0.13885964902470144,184782.67417941746,-5011679.739597481,2667670.2367264745,7854830.116595263,-179829.79639701947,-80061.1383429185,5435712.353163909,175185.1232837533,-3357420.160114985,2112699.541036858,6876894.966383842,-313928.69583355065,-80003.73474751532,5315559.444834489
3,0,2018,4813,360,261723507.42509994,256999268.79139996,-4654283.441200025,270506375.8186822,11590812.974017227,2080257.6938421796,0.9681955765363268,611497.299147668,2.806445735458951,6.730740023466498,0.137733884535075,987762.5891590958,-1507483.5833884259,2560666.727121538,7904298.122656632,-199587.00559141967,-60436.47205992855,9685220.37789703,1113369.5199218213,20059.94668101656,2615456.1367009496,8074946.955061502,-168112.71822966717,-64906.86611791254,11522707.658637142
3,1,2002,66,4,0.0,506671.001,0.0,475776.01324623387,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2003,66,4,506671.001,449077.9919999998,-57593.0090000002,473651.46548102,-2124.547765213865,13684.262240704402,3.2079511321720617,600939.2415189152,1.546483142105068,7.181375864591864,0.05855887454953325,-5025.038411596883,-30989.223998683337,18525.811417353878,15161.919510589305,-172.58648566396232,-1007.8902488635349,-3507.008216864536,-3855.2508119142744,-25941.605146235113,15802.729986395958,12934.95315154967,-199.436686185013,-865.938258825092,-2869.0224272186324
3,1,2004,100,7,449077.9919999998,543248.1450000001,54178.15300000032,523615.7507440022,46911.60550463068,16781.205426085486,3.397011466497058,624138.9131057294,1.8611602871868191,7.132736246313313,0.05290454791234357,25506.30512581415,-13759.300251488241,15336.283190489645,18907.464284516547,-208.6592486322977,-817.6760285298558,44964.41707216995,28207.634162420247,-16117.190938807578,16082.571343682233,19997.73630703732,-384.8907800689931,-874.254589632548,45971.98998311885
3,1,2005,100,7,543248.1450000001,677557.5559999999,134309.41099999967,649758.1331355067,126142.38239150436,18041.329757440784,3.410776520594565,667352.5179060299,2.301210160137776,7.088682266370188,0.048254973920007806,1374826.7490519835,-26879.79119540911,20224.129052814424,28477.082434611722,-159.07824178049026,-861.9074507516871,1395627.18365147,107227.75356383393,-21793.877337207014,16972.351086706214,24458.342221787716,44.1279040131151,-766.3150476313492,125435.44504681797
3,1,2006,100,7,677557.5559999999,606866.4100000001,-70691.14599999963,640893.2400625095,-8864.893072996972,17949.946377175755,3.1032173609000675,735016.6373254266,2.58480641913172,6.764414844958204,0.045292581174394976,-17104.537169793788,-38499.934498787276,33038.70163701421,20814.437096565045,-1957.6669690045348,-959.8222126148871,-4668.822116621973,-20956.935224800083,-45251.795901041514,37661.19362562067,23206.551645029846,-2395.7336607263583,-1128.1735570781166,-10247.65101609192
3,1,2007,100,7,606866.4100000001,600250.9220000003,-6615.487999999968,666912.019802185,26018.779739675447,17990.309819956557,3.308393147044236,726387.306829096,2.7877192982224868,7.391790582873091,0.043076773496488335,26533.17898658284,-18253.450404355826,15522.07139853042,11528.773049478172,3374.8585088348077,-578.7641911259523,38126.667347943905,8561.191126918371,-18627.911696425257,19708.836732943862,13308.174786702672,3834.4721085096185,-765.9833189735122,25008.5487287648
3,1,2008,100,7,600250.9220000003,588532.0769999996,-11718.845000000569,639991.6838945318,-26920.335907653207,20970.44204668963,3.8697172199726415,734737.5033286741,3.283252813895719,7.311219075611849,0.04158567828641939,23908.125526205647,-64711.8661838604,-915.383834851483,26722.382669421997,-114.26883657264648,-367.0609047318191,-15478.07156438962,53392.60937749366,-119797.10805031721,-2591.332780298294,44063.17054096856,-1286.4378735475614,-701.2371219507808,-28263.388861965712
3,1,2009,100,7,588532.0769999996,573519.966,-15012.110999999626,515266.53488087805,-124725.14901365376,16474.809454919505,4.233698148909985,720780.0688401628,2.3535139565723284,7.443219525653826,0.03899802613945641,-46167.419285627824,-20662.17918356424,-6758.711808380514,-48779.41366342027,896.9607731703265,-421.54005736880066,-121892.30322519012,-47502.942729831964,-21098.95481215367,-6916.641626807341,-49696.996934071685,924.569083739231,-434.1819945295819,-125172.34811347525
3,1,2010,100,7,573519.966,541144.7850000001,-32375.180999999822,546684.4554159656,31417.92053508757,20661.814380108415,4.278342180864938,737189.395946785,2.781472254376581,7.407253216220202,0.03689985811283645,21811.03766005882,-15783.39710224359,5426.443580160273,24928.214899268387,-38.25582432021963,-413.38085581100023,35930.66235711254,18827.35425950424,-14213.660073979092,4655.487671254343,22574.10053157378,-54.68678069550833,-370.67507257011334,31085.505912735076
3,1,2011,100,7,541144.7850000001,535075.8600000002,-6068.925000000047,590799.4603107967,44115.00489483109,18537.573064853263,4.317997960252738,742740.6925655578,3.5221689876397866,7.707765616553063,0.034409239525479494,-4856.555761806857,9116.467146811168,2935.1810620393057,35181.650511129614,1954.1694170061837,-342.53569471979415,43988.37668045843,-13418.831768529739,8444.1831264407,3988.1850407399456,42966.16636591967,2505.3805018249,-370.0783715637001,43688.99609160029
3,1,2012,100,7,535075.8600000002,562428.3440000002,27352.483999999997,647977.9832929539,57178.52298215724,21475.089410729055,4.024173821014996,744151.6001078964,3.6177020435943414,7.478888731777209,0.03576615749219138,21316.981159219034,21549.40796281354,5669.812800206306,3864.8365739035016,-1605.1626349209973,206.7634599897833,51002.639321212024,24052.89359766089,23975.083128778453,6319.126535881337,4378.362798236968,-1780.5342196165636,233.5911412151937,57442.47991264534
3,1,2013,100,7,562428.3440000002,544517.0050000004,-17911.338999999818,608184.8572758698,-39793.1260170841,21705.611404565552,4.343568232653483,740465.3566322784,3.518352225150302,7.167316138107007,0.0364095952758526,5153.559922524194,-32193.667066453112,-1853.7074497209696,-4330.207716369863,-2118.0088901029285,84.99332560234394,-35257.03787451976,6862.90998724889,-37051.250485507146,-2022.6964047559636,-4996.31704444562,-2680.0241836627283,94.25211403780864,-39687.80800493168
3,1,2014,100,7,544517.0050000004,555022.6669999998,10505.66199999943,576446.3827582175,-31738.47451765233,21318.9065147454,4.695488246570745,753275.6007718341,3.393461711448295,6.932070227724108,0.03557981629321886,-9319.944255515675,-13089.029023003235,-1225.830394413867,-5320.994850575138,-822.7775851817238,217.59137531739714,-29560.984733372363,-9329.476665675418,-14625.97020622576,-1171.172565634115,-6120.659485324078,-730.2744624119889,239.0788676191666,-31471.446384712304
3,1,2015,100,7,555022.6669999998,585323.9709999997,30301.303999999953,571723.0713503768,-4723.311407840636,22623.448719441843,4.352383852066691,775688.0717013633,2.395416475576122,6.979523577367697,0.03578478829546378,4389.14116022507,37814.809031557925,5624.713682162429,-48013.11354279759,768.5993556623647,206.7839606146896,790.933647425747,1794.3555845193866,23196.826562459806,3890.947620122119,-34281.78060688136,552.3571168215392,123.98231511733708,-4649.923061773092
3,1,2016,100,7,585323.9709999997,597725.0210000002,12401.050000000505,516571.02136291045,-55152.0499874664,22312.045242328448,4.930110142817445,792547.2755230563,2.189071926818456,6.389376360412208,0.03490684361765648,3610.8771563879486,-47988.1349278733,8471.07527944447,-12812.612746482167,-3606.7735924283634,60.931225987645256,-52264.637604964286,3947.69543970382,-50322.62647119611,7399.929826746515,-12595.423746008666,-3643.2974258667923,61.67238915534412,-55084.28725758476
3,1,2017,100,7,597725.0210000002,644457.1829999998,46732.16199999964,599682.7446625672,83111.72329965667,21131.574898388586,5.1450381214237835,786430.1940250191,2.4583938497030062,6.060220598996809,0.03382949609472916,11402.302725933137,37259.005302119716,8438.933420269272,16629.17179966344,-2176.4638627288564,-75.325345719343,71477.6240395359,8882.283690490964,55051.81084185318,6639.1853447242165,14761.611208180746,-2139.1726495302983,-83.99513606115242,83012.05256480811
3,1,2018,100,7,644457.1829999998,581062.3840000001,-63394.79899999971,671688.2430402243,72005.49837765723,23102.485149124983,5.210197655525521,805892.7340246924,2.7092820134801725,5.68772047495357,0.03423351259232246,2452.1598643157527,14664.16279263379,7695.824075433541,16530.893560346376,-2823.0788465946466,-51.060494520159374,38468.90095161541,3440.158821770977,46040.897532445284,7689.856625087949,18023.50381815937,-3109.369144996692,-79.54927481030303,71879.73585438164
