,CLUSTER_GT_8_GROUPS,RAIL_FLAG,Year,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CLUSTER_APTA_GROUPED,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,GasPrice_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,Total_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_GasPrice_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_Total_FAC_cumsum
92,B,1,2009,129,68,242,23,355244549.1,342357774.9,-24235115.2,331913882.8,-47013875.35,9901276.118999999,0.9224370890000001,5199763.554,2.435570717,7.187544298,0.315791614,319862.1836,-12109860.49,-655318.9903,-34924606.88,1084222.412,-1598450.515,-47884152.28,785170.7805,-11523451.04,-617313.8437,-34981419.19,959458.5645,-1636320.622,-48708720.72,38818826.9859,-16887203.502,32068352.776700005,39504778.93,1962457.7792999998,-14253790.195,81213422.77,303538947.9141,359244978.40199995,310289422.12329996,302852995.96999997,340395317.1207,356611565.09499997,261144352.13
93,B,1,2010,129,68,242,23,342357774.9,343093034.3,735259.3640000001,343158547.4,11244664.54,9781066.938,1.006819308,5199097.784,2.8830350080000002,7.244905395,0.315878143,13398790.44,-12659805.9,-915808.7682,18571110.26,427131.8912,-676552.0003,18144865.92,8639873.241,-14032542.15,-1247206.778,17963151.57,504379.3799,-582990.7318,10724400.84,52217617.4259,-29547009.402000003,31152544.008500006,58075889.19,2389589.6705,-14930342.1953,99358288.69,290875416.8741,372640043.702,311940490.29150003,285017145.11,340703444.62950003,358023376.4953,243734745.61
94,B,1,2011,138,72,264,25,343093034.3,357398150.6,13666085.29,371233006.7,26488105.63,9326012.603,1.041091448,5232537.596,3.611498937,7.487075961,0.311980304,538887.1905,-4583472.299,3512805.988,26819947.88,1154174.743,-1322274.221,26120069.28,12013596.59,3688007.415,796715.978,9629299.096,1109678.587,-749192.0379,24789695.88,52756504.616399996,-34130481.701000005,34665349.99650001,84895837.07,3543764.4135,-16252616.416299999,125478357.97,304641645.9836,391528632.301,322732800.6035,272502313.53000003,353854386.1865,373650767.0163,231919792.63000003
95,B,1,2012,138,72,264,25,357398150.6,358799166.9,1401016.334,370940320.8,-292685.88899999997,9349081.587000001,1.128642927,5303218.913,3.7406286989999997,7.448004108999999,0.316150179,2721650.769,-10958822.61,3952007.6139999996,4381811.423,-202030.4416,-22396.25252,-127779.4973,2375312.975,-10415140.84,3735172.617,4051725.3039999995,-82506.58558,42750.63481,-370667.9604,55478155.3854,-45089304.311000004,38617357.61050001,89277648.493,3341733.9719,-16275012.66882,125350578.4727,303321011.5146,403888471.21099997,320181809.2895,269521518.40699995,355457432.9281,375074179.56882,233448588.42729998
96,B,1,2013,138,72,264,25,358799166.9,365319222.4,6520055.45,370462397.4,-477923.3689,9624825.627,1.185344142,5348073.569,3.616998326,7.295509899,0.316613085,7403843.753,-5679340.761,3882903.579,-3968218.223,-998826.9882,102030.78300000001,742392.1434,7337539.504,-6553302.522000001,3779708.617,-4113200.255,-1024042.854,95374.14177,-390670.4041,62881999.138399996,-50768645.072000004,42500261.189500004,85309430.27,2342906.9836999997,-16172981.88582,126092970.6161,302437223.26159996,416087867.472,322818961.2105,280009792.13,362976315.4163,381492204.28581995,239226251.78389996
97,B,1,2014,138,72,264,25,365319222.4,383015431.2,17696208.85,383347865.2,12885467.76,10343936.85,1.154829924,5414535.047,3.4939634539999997,7.21352407,0.320445634,8898013.002999999,4281739.802,4656317.395,-4268470.357,-36432.34895,-92171.91399,13438995.58,9555483.046,3225745.2389999996,4697059.381,-4421897.073,-74820.37005,-96102.46117000001,12785017.63,71780012.1414,-46486905.27,47156578.5845,81040959.913,2306474.6347499997,-16265153.79981,139531966.1961,311235419.0586,429502336.46999997,335858852.6155,301974471.287,380708956.56525,399280584.99981,243483465.0039
98,B,1,2015,138,72,264,25,383015431.2,391173338.5,8157907.272999999,356600534.7,-26747330.49,10867862.32,1.181598414,5539047.11,2.611938861,6.973755933,0.321791122,8443638.706,-3412595.211,5138474.238,-35365073.3,-1090538.5790000001,-92404.80191000001,-26378498.95,9157413.484,-3366583.09,5309457.347,-36650505.25,-1109942.846,-87170.13231,-26829509.94,80223650.8474,-49899500.481000006,52295052.8225,45675886.613000005,1215936.0557499996,-16357558.60172,113153467.2461,310949687.6526,441072838.981,338878285.6775,345497451.88699996,389957402.44425,407530897.10172,278019871.2539
99,B,1,2016,138,72,264,25,391173338.5,388762565.3,-2410773.214,345982794.6,-10617740.14,11035536.12,1.220265931,5694360.9629999995,2.32868123,6.586911636,0.318716292,5593442.606000001,-5710864.547,4800635.153,-13364381.73,-2299956.094,-38755.4672,-11019880.08,5232406.728,-5752703.7129999995,4409379.192,-12311902.24,-2157879.616,-37040.492,-10655147.54,85817093.4534,-55610365.028000005,57095687.975499995,32311504.883000005,-1084020.0382500004,-16396314.06892,102133587.1661,302945471.8466,444372930.328,331666877.3245,356451060.417,389846585.33825004,405158879.36892,286628978.13390005
100,B,1,2017,138,72,264,25,388762565.3,384083434.1,-4679131.151000001,360911904.0,14929109.46,11155910.3,1.246908867,5791752.424,2.612122954,6.418723711,0.318960358,2451263.214,-3155540.6739999996,5028515.261,14254869.05,-1022210.6490000001,-128666.8465,17428229.36,1786419.659,-2926070.289,4438643.427,12708274.16,-963760.1337,-114397.3617,14826843.3,88268356.6674,-58765905.70200001,62124203.236499995,46566373.933000006,-2106230.6872500004,-16524980.91542,119561816.5261,295815077.4326,442849339.80200005,321959230.8635,337517060.167,386189664.78725004,400608415.01542,264521617.57390004
101,B,1,2018,138,72,264,25,384083434.1,377512686.4,-6570747.742000001,374485123.0,13573218.94,11125038.57,1.303631192,5921642.762,2.954013972,6.188935054,0.317390635,647802.0854,-4824304.463,4270317.539,15673302.44,-1252959.597,-104255.464,14409902.54,689996.0173,-4462264.089,3982024.671,14602701.18,-1153404.722,-85834.12207,13489185.79,88916158.7528,-63590210.16500001,66394520.77549999,62239676.373,-3359190.2842500005,-16629236.37942,133971719.0661,288596527.6472,441102896.565,311118165.6245,315273010.02699995,380871876.68425,394141922.77941996,243540967.33389997
102,C,0,2002,90,18,200,18,0.0,307523066.2,0.0,283737648.8,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307523066.2,307523066.2,307523066.2,307523066.2,307523066.2,307523066.2,307523066.2
103,C,0,2003,90,18,200,18,307523066.2,313170779.7,5647713.52,271596259.5,-12141389.34,18569277.86,0.53273418,3253547.5710000005,1.6009891790000002,8.984564506,0.407201645,-445029.885,-19168851.34,2336060.0919999997,12074959.31,-722106.4414,-2236204.852,-8161173.109,730457.2475,-25518553.75,3948532.87,11606291.92,-323885.9378,-2584231.692,-14968708.91,-445029.885,-19168851.34,2336060.0919999997,12074959.31,-722106.4414,-2236204.852,-8161173.109,313615809.585,332339631.03999996,310834719.608,301095820.39,313892886.1414,315406984.552,321331952.809
104,C,0,2004,90,18,200,18,313170779.7,311584385.7,-1586393.97,269274462.9,-2321796.55,17980835.9,0.686626293,3307085.329,1.891968156,8.673687604,0.39914379299999997,-1679195.199,-16341897.78,3031132.473,14668635.3,-973863.3177,-1961875.126,-3257063.65,-1274136.277,-15256057.63,4318072.367,12776916.62,-554924.8184,-2331666.809,-4851030.929,-2124225.084,-35510749.12,5367192.5649999995,26743594.61,-1695969.7591,-4198079.978,-11418236.759,313708610.784,347095134.82,306217193.135,284840791.09,313280355.4591,315782465.678,323002622.459
105,C,0,2005,90,18,200,18,311584385.7,304196417.9,-7387967.8,321779833.3,52505370.37,17303476.76,0.400838828,3361083.59,2.294999133,8.350830161000001,0.39316246299999996,-4858961.811000001,55443208.5,3118054.047,18293664.57,-1194837.154,-1650768.145,69150360.0,-1400279.1719999998,35989916.67,4851432.935,15797377.25,-487408.8194,-2245668.482,49990966.44,-6983186.8950000005,19932459.380000003,8485246.612,45037259.18,-2890806.9131,-5848848.123,57732123.241,311179604.79499996,284263958.52,295711171.288,259159158.71999997,307087224.8131,310045266.023,246464294.65899998
106,C,0,2006,90,18,200,18,304196417.9,300199106.7,-3997311.1989999996,297843181.9,-23936651.36,17164056.96,0.632991468,3443284.983,2.614127749,7.807773893999999,0.386915829,-9772102.77,-26397277.76,3530381.172,12149313.25,-1418104.267,-1643619.7580000001,-23551410.14,-7049478.337,-31143392.72,5011312.076,12487401.08,-1157033.65,-2085459.814,-26559606.7,-16755289.665,-6464818.379999999,12015627.784,57186572.43,-4308911.1800999995,-7492467.881,34180713.100999996,316954396.365,306663925.08,288183478.916,243012534.26999998,304508017.8801,307691574.581,266018393.59899998
107,C,0,2007,90,18,200,18,300199106.7,305286661.9,5087555.1680000005,283470745.4,-14372436.49,18206771.01,0.892530928,3616083.397,2.871548782,7.750933863999999,0.37418304700000005,1346092.131,-20565751.16,3447090.9510000004,8809140.666000001,40508.54945,-1742306.9640000002,-8665225.83,-5647307.765,-3989383.2169999997,301889.9563,-3101470.876,-1240024.239,-696140.3463,-31873877.83,-15409197.533999998,-27030569.54,15462718.735,65995713.096,-4268402.63065,-9234774.845,25515487.270999998,320695859.43399996,332317231.44,289823943.16499996,239290948.80399996,309555064.53064996,314521436.745,279771174.62899995
108,C,0,2008,90,18,200,18,305286661.9,321418546.8,16131884.94,297021647.8,13550902.4,18097010.31,0.968096388,3573293.611,3.318245862,7.748085108,0.37088734,1258237.015,-3376454.655,1017013.745,15080390.36,42969.75895,-1148497.278,12873658.94,1397141.949,-1846160.19,1205266.617,13912834.87,54367.89365,-1172548.738,12346966.72,-14150960.518999998,-30407024.195,16479732.479999999,81076103.456,-4225432.8717,-10383272.123,38389146.210999995,335569507.319,351825570.995,304938814.32,240342443.344,325643979.6717,331801818.92300004,283029400.589
109,C,0,2009,90,18,200,18,321418546.8,296409088.2,-25009458.6,260189665.8,-36831982.09,18053177.34,0.985494001,3576431.357,2.421924915,7.86174616,0.36254803399999996,-289480.2318,-7077366.085,-1892171.437,-31337285.02,810362.4168,-1276264.9840000002,-41062205.34,50233.93419,-5071460.316000001,-1640445.976,-29756472.77,890840.5524,-1304677.51,-38217057.1,-14440440.750799997,-37484390.28,14587561.042999998,49738818.436000004,-3415070.4549000002,-11659537.107,-2673059.129000008,310849528.9508,333893478.48,281821527.157,246670269.764,299824158.6549,308068625.307,299082147.329
110,C,0,2010,90,18,200,18,296409088.2,290974503.1,-5434585.165,286538594.9,26348929.12,18022028.41,0.7772629529999999,3657979.85,2.858838048,8.276804882999999,0.35152648299999995,-105088.3022,19955630.25,2868984.664,16256652.31,2117981.667,-1152433.1090000002,39941727.48,-190115.6929,8403597.156,2868779.1380000003,14775157.6,1778003.3280000002,-1286492.4109999998,24908335.86,-14545529.052999998,-17528760.03,17456545.707,65995470.74600001,-1297088.7879000003,-12811970.216000002,37268668.35099999,305520032.153,308503263.13,273517957.393,224979032.35400003,292271591.8879,303786473.31600004,253705834.74900004
111,C,0,2011,90,18,200,18,290974503.1,304043279.8,13068776.7,307089195.5,20550600.58,17442301.95,0.803314669,3664766.333,3.5928592810000004,8.637220536000001,0.343334259,-1969633.074,-3190097.0530000003,2071342.8480000002,23293411.69,1832357.3369999998,-803825.1407,21233556.6,-1720214.6930000002,-2493107.788,1908308.196,21988302.88,1638690.899,-771378.9163,19792682.18,-16515162.126999997,-20718857.083,19527888.555,89288882.436,535268.5490999995,-13615795.356700001,58502224.95099999,320558441.927,324762136.883,284515391.245,214754397.36400002,303508011.25090003,317659075.1567,245541054.84900004
112,C,0,2012,90,18,200,18,304043279.8,315280221.5,11236941.72,323299574.1,16210378.65,16687894.07,0.727136599,3689125.791,3.710171597,8.563456994,0.34102637700000005,-2989136.472,16271296.45,2884749.472,3337762.633,-221284.9678,-358036.6301,18925350.48,-3087445.602,13669379.97,2859984.691,3326307.582,-197025.3011,-360822.6959,15847042.75,-19504298.598999996,-4447560.633000001,22412638.027,92626645.069,313983.5812999995,-13973831.986800002,77427575.431,334784520.099,319727782.133,292867583.473,222653576.431,314966237.9187,329254053.4868,237852646.069
113,C,0,2013,90,18,200,18,315280221.5,303375788.4,-11904433.09,315156959.0,-8142615.1,16457947.09,0.7840591109999999,3668455.35,3.592128101,8.305029659,0.340572631,657888.8371,-6643850.938999999,3469014.3230000003,-3453131.349,-1403948.7040000001,-425307.4094,-7799335.242000001,655185.6962,-6893728.051,3526278.012,-3533112.354,-1477454.455,-419783.9484,-8557200.672,-18846409.761899997,-11091411.572,25881652.349999998,89173513.72,-1089965.1227000006,-14399139.396200001,69628240.189,322222198.1619,314467199.972,277494136.04999995,214202274.67999998,304465753.52269995,317774927.7962,233747548.21099997
114,C,0,2014,90,18,200,18,303375788.4,298875893.0,-4499895.43,316117646.7,960687.6842,16755664.65,0.790966603,3722611.3789999997,3.4558364139999997,8.47263721,0.338542846,1762586.7619999999,-987102.4715,3848869.56,-4146480.0289999996,1053436.504,-333357.0196,1197953.3059999999,1710944.5219999999,-1073526.1809999999,3759366.318,-4135414.4469999997,1024097.181,-324779.709,642386.0039,-17083822.9999,-12078514.0435,29730521.909999996,85027033.691,-36528.61870000069,-14732496.415800001,70826193.49499999,315959715.9999,310954407.0435,269145371.09000003,213848859.30900002,298912421.6187,313608389.4158,228049699.505
115,C,0,2015,90,18,200,18,298875893.0,293305630.9,-5570262.09,293328228.1,-22789418.54,17461895.13,0.7845997859999999,3758139.142,2.578585876,8.150843755,0.340365505,4235793.311000001,1337032.533,3746361.873,-27986098.91,-1503951.178,-317684.4394,-20488546.81,4548713.02,1682378.3190000001,4036635.95,-31188193.96,-1538223.6530000002,-330728.2073,-23136323.78,-12848029.688899998,-10741481.5105,33476883.782999996,57040934.781,-1540479.7967000008,-15050180.855200002,50337646.68499999,306153660.58889997,304047112.4105,259828747.11699998,236264696.11899996,294846110.6967,308355811.75519997,242967984.21499997
116,C,0,2016,90,18,200,18,293305630.9,284590272.8,-8715358.09,290848708.7,-2479519.469,18177856.38,0.785897968,3806310.7830000003,2.306197555,8.122613413,0.343633685,4547317.885,542113.1264,3317799.062,-10230674.96,-223130.9082,-248329.8243,-2294905.621,5196669.416999999,488236.0282,3936931.3619999997,-11526644.6,-272961.8986,-301749.7766,-2847857.72,-8300711.803899998,-10199368.384100001,36794682.845,46810259.821,-1763610.7049000007,-15298510.679500002,48042741.06399999,292890984.6039,294789641.18410003,247795589.955,237780012.979,286353883.50490004,299888783.4795,236547531.73600003
117,C,0,2017,90,18,200,18,284590272.8,269989756.0,-14600516.76,302570493.8,11721785.11,18539438.06,0.8073520479999999,3860189.265,2.576203065,7.806774149,0.341813828,2043538.924,-2189388.026,3556610.238,10186402.58,-1663558.4309999999,-337887.8636,11595717.43,1904049.39,-2429392.336,3651745.1939999997,10539610.75,-1616135.483,-328092.4102,11400490.92,-6257172.879899997,-12388756.410100002,40351293.083,56996662.401,-3427169.1359000006,-15636398.543100003,59638458.49399999,276246928.8799,282378512.4101,229638462.917,212993093.599,273416925.1359,285626154.5431,210351297.506
118,C,0,2018,90,18,200,18,269989756.0,236268380.3,-33721375.76,281362388.9,-21208104.85,17102087.66,4.5273304219999995,3906496.957,2.926538537,7.512345067,0.341700481,-16798762.15,-29039304.75,3020041.635,11073442.12,-1210022.975,-291832.5252,-33246438.64,-12346940.35,-22551389.58,3344542.038,11868870.88,-1214979.6809999999,-308208.1554,-21537667.84,-23055935.029899996,-41428061.1601,43371334.717999995,68070104.521,-4637192.110900001,-15928231.068300003,26392019.853999987,259324315.3299,277696441.4601,192897045.58200002,168198275.779,240905572.41090003,252196611.36830002,209876360.44600004
119,C,1,2002,20,4,46,4,0.0,374856.6,0.0,1000047.661,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374856.6,374856.6,374856.6,374856.6,374856.6,374856.6,374856.6
120,C,1,2003,20,4,46,4,374856.6,632413.795,257557.195,993569.3145,-6478.346224,218183.1781,2.209117462,5853311.958,1.5459959090000002,7.590071595,0.24115382300000002,20694.92291,-24113.84663,2249.4470969999998,13169.86562,-197.1675543,-274.3899289,11528.83152,-10628.16587,-29659.68377,3864.957696,30035.801910000002,159.0838604,-250.3400463,-6486.97668,20694.92291,-24113.84663,2249.4470969999998,13169.86562,-197.1675543,-274.3899289,11528.83152,611718.8720900001,656527.6416300001,630164.3479030001,619243.92938,632610.9625543001,632688.1849289001,620884.96348
121,C,1,2004,20,4,46,4,632413.795,1367863.382,735449.5875,1754155.6369999999,760586.3222,138130.4364,0.881983682,4463326.774,1.8445462990000001,7.449990714,0.212112355,9422.365158,142537.3992,13912.896659999999,32861.52645,-3392.1022049999997,-2237.4908149999997,193104.5945,24994.19735,682965.5059,9178.567579999999,45118.21354,-787.2703038,-882.8919489,761106.5292,30117.288068,118423.55257000001,16162.343756999999,46031.39207,-3589.2697593,-2511.8807438999997,204633.42602,1337746.093932,1249439.82943,1351701.038243,1321831.98993,1371452.6517593,1370375.2627439,1163229.95598
122,C,1,2005,20,4,46,4,1367863.382,2303418.69,935555.3075,2461940.752,707785.1155,416817.2892,0.440728468,5662283.902000001,2.2653375330000003,7.466072016,0.232426563,253995.0613,108016.4942,11797.91533,87557.6437,-1723.9998719999999,-1438.547851,458204.5668,419533.6807,153778.75699999998,13404.71249,122500.7827,-523.7493291000001,-909.0680616000001,707559.7647,284112.349368,226440.04677000002,27960.259087,133589.03577000002,-5313.2696313,-3950.4285948999996,662837.99282,2019306.340632,2076978.64323,2275458.430913,2169829.65423,2308731.9596313,2307369.1185949,1640580.69718
123,C,1,2006,20,4,46,4,2303418.69,2887907.098,584488.4079999999,2437534.081,-24406.67124,516563.7259,0.554838501,5929301.51,2.5511785369999997,7.471351026000001,0.23577231699999998,78341.65632000001,-190955.4906,18397.72591,88051.70306,-2088.585959,-2296.307148,-10549.29847,224466.9445,-494912.9125,27642.14912,217252.1992,3309.282251,-2164.3337469999997,-25666.74729,362454.005688,35484.556170000025,46357.984997,221640.73883000002,-7401.8555903,-6246.735742899999,652288.69435,2525453.092312,2852422.54183,2841549.113003,2666266.35917,2895308.9535903004,2894153.8337429003,2235618.40365
124,C,1,2007,30,6,67,6,2887907.098,4367867.416999999,-2296.17,6020084.7129999995,43147.2812,551834.8606,0.570879084,6011731.796,2.814541372,7.558918089,0.24019341100000002,20848.41027,-57331.495220000004,-7376.922549,93226.09591,1267.620293,2416.370389,53050.07909,17057.14687,-46903.515889999995,-6335.075019,76324.39721,930.0681392999999,2074.259884,44920.48744,383302.415958,-21846.93904999998,38981.062448,314866.83474,-6134.2352973,-3830.3653538999993,705338.77344,3984565.0010419996,4389714.35605,4328886.354552,4053000.5822599996,4374001.652297299,4371697.782353899,3662528.6435599993
125,C,1,2008,30,6,67,6,4367867.416999999,7217702.087,2849834.67,8167638.469,2147553.7569999998,555324.7769,0.7518901929999999,4444836.827,3.225512513,8.282874442,0.293446999,585638.3989,-137627.7268,58723.94138,218599.4455,35048.93429,-33317.8531,727065.1402,1775236.9130000002,-130383.9991,207098.4781,330130.3954,61033.033489999994,-95561.0641,1891496.517,968940.814858,-159474.66585,97705.00382799999,533466.28024,28914.698992699996,-37148.2184539,1432403.91364,6248761.2721420005,7377176.75285,7119997.083172,6684235.80676,7188787.3880073,7254850.3054539,5785298.17336
126,C,1,2009,30,6,67,6,7217702.087,7336788.377,119086.29,7355780.304,-811858.1646,696208.1672,0.8724736670000001,3111443.187,2.2927646530000003,9.332175129,0.325128531,128520.3362,-145973.6496,59037.084460000005,-739152.2344,84074.82644,-62934.654429999995,-676428.2913,165545.9478,-189812.0527,78000.15732,-891831.0495,104787.1867,-78548.35418,-910005.8568,1097461.151058,-305448.31545,156742.088288,-205685.95415999996,112989.5254327,-100082.8728839,755975.6223399999,6239327.225942001,7642236.69245,7180046.2887120005,7542474.3311600005,7223798.8515673,7436871.2498839,6580812.75466
127,C,1,2010,30,6,67,6,7336788.377,8621796.648,1285008.271,8134903.211,779122.9061,771258.3309,0.8369111309999999,3124265.813,2.72923225,9.718151736,0.32544125,209562.8992,72323.09193,-21220.24051,412722.4723,48661.77819,5624.427916,727674.4291,248020.5485,75152.57024,-17683.34693,420440.5835,49853.42286,3339.128018,780340.4924,1307024.0502580001,-233125.22352,135521.847778,207036.51814000006,161651.30362269998,-94458.4449679,1483650.0514399998,7314772.597742,8854921.87152,8486274.800222,8414760.12986,8460145.3443773,8716255.0929679,7138146.59656
128,C,1,2011,30,6,67,6,8621796.648,9264505.126,642708.478,8828217.699,693314.4879,769158.444,0.852279395,2956319.48,3.454335622,10.18617323,0.322542606,-91317.45781,36953.66631,52342.51266,705658.3559,56680.50282,-38349.891560000004,721967.6883,-56041.449929999995,-154346.7998,71919.36545,803642.0563,70008.66888,-41867.35298,637415.9961,1215706.592448,-196171.55721,187864.360438,912694.87404,218331.80644269998,-132808.3365279,2205617.73974,8048798.533552,9460676.68321,9076640.765562,8351810.25196,9046173.3195573,9397313.462527901,7058887.38626
129,C,1,2012,30,6,67,6,9264505.126,9822162.098,557656.9720000001,9018419.456,190201.7572,735080.2072,0.7783304129999999,2903154.213,3.5249127560000004,9.900936508,0.326702817,-132614.7769,259412.7929,78575.40162,66810.69586,-52669.356,3524.915097,223039.6725,-128098.2813,235938.0526,69151.87509,58222.263660000004,-48339.00857,3326.855732,193315.4359,1083091.8155480002,63241.23569,266439.762058,979505.5699,165662.45044269998,-129283.42143090001,2428657.41224,8739070.282451998,9758920.86231,9555722.335942,8842656.528099999,9656499.6475573,9951445.5194309,7393504.685759999
130,C,1,2013,30,6,67,6,9822162.098,11147190.59,1325028.495,9075774.087000001,57354.630829999995,768855.9025,0.798529225,2866380.163,3.409930785,10.45109598,0.324673231,73804.91307000001,-136700.691,167696.3474,-108124.2696,85457.53788999999,-28133.13947,54000.69827000001,68120.26139,-118030.0477,153993.5395,-99189.84896,78153.95572,-25693.22913,33893.75292,1156896.7286180002,-73459.45530999999,434136.10945800005,871381.3003,251119.98833269998,-157416.56090090002,2482658.11051,9990293.861382,11220650.04531,10713054.480542,10275809.2897,10896070.6016673,11304607.1509009,8664532.47949
131,C,1,2014,30,6,67,6,11147190.59,10083015.75,-1064174.845,9048626.062,-27148.02416,898974.6115,0.882519356,2728926.236,3.252710731,10.21427637,0.326770195,477846.1918,-368756.7218,119914.4386,-170151.8911,-57165.45175,-8994.558093000001,-7307.992373,168032.1352,-136536.862,49030.93146,-79433.92637999999,-24402.77778,-3837.524656,-29115.75654,1634742.920418,-442216.17711,554050.548058,701229.4092,193954.53658269998,-166411.11899390002,2475350.118137,8448272.829582,10525231.92711,9528965.201942,9381786.3408,9889061.2134173,10249426.8689939,7607665.631863
132,C,1,2015,30,6,67,6,10083015.75,9970157.935,-112857.81300000001,7956229.753,-1092396.3090000001,832478.8311,0.872504623,2913779.666,2.289357599,9.707352551,0.32482963,-181618.8565,45472.75548,84240.01647999999,-1083429.746,-74981.19814,5324.217176,-1204992.812,-161811.4108,28688.042589999997,76465.89766,-972785.9374,-67724.25646,4771.355004999999,-1088153.922,1453124.063918,-396743.42163,638290.564538,-382200.33680000005,118973.33844269998,-161086.9018179,1270357.3061370002,8517033.871082,10366901.356630001,9331867.370462,10352358.2718,9851184.5965573,10131244.8368179,8699800.628863
133,C,1,2016,30,6,67,6,9970157.935,10528154.63,557996.693,8371936.165,415706.4123,1002856.099,0.853783561,2972905.841,2.0640979319999997,10.46061778,0.324263183,572846.3725,60164.411739999996,37448.92897,-308276.0496,127586.2051,1771.7630940000001,491541.6318,467191.0737,55857.49174,29297.4658,-243587.9062,105510.4085,1437.878731,416869.19700000004,2025970.4364180001,-336579.00989,675739.493508,-690476.3864000001,246559.5435427,-159315.13872390002,1761898.9379370003,8502184.193582,10864733.63989,9852415.136492,11218631.0164,10281595.0864573,10687469.768723901,8766255.692063
134,C,1,2017,30,6,67,6,10528154.63,11477864.48,949709.855,9112203.816,740267.6503,1090673.778,0.7868560259999999,2833347.708,2.327048449,9.700203113999999,0.327603144,260549.9016,355609.2318,51284.48915,395892.2117,-146570.0184,1876.8387739999998,918642.6547,208557.697,285434.4876,42400.85737,320713.2033,-118336.776,1498.181066,741458.4174,2286520.338018,19030.221910000022,727023.9826580001,-294584.1747000001,99989.5251427,-157438.2999499,2680541.592637,9191344.141982,11458834.25809,10750840.497342,11772448.6547,11377874.954857301,11635302.7799499,8797322.887363
135,C,1,2018,30,6,67,6,11477864.48,11304085.31,-173779.176,9365098.802000001,252894.9864,1023759.083,0.753251806,3132602.874,2.621002601,9.171303319,0.323124912,-136446.6418,13039.59242,60741.94494,425464.3514,-82060.96486000001,1464.204879,282202.48699999996,-86546.22579,29158.24968,49739.05386,321627.8218,-62604.923879999995,1521.010744,254304.3464,2150073.6962180003,32069.814330000023,787765.927598,130880.1766999999,17928.560282699997,-155974.09507090002,2962744.0796370003,9154011.613782,11272015.49567,10516319.382402001,11173205.1333,11286156.7497173,11460059.4050709,8341341.230363
136,D,0,2002,196,84,889,81,0.0,47290855.1,0.0,45193730.35,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47290855.1,47290855.1,47290855.1,47290855.1,47290855.1,47290855.1,47290855.1
137,D,0,2003,217,93,983,90,47290855.1,52314133.23,3530214.131,50767708.71,4343658.39,2346673.473,0.543090627,496514.8344,1.57629754,6.3292735979999994,0.145865466,3666215.527,-1736097.4319999998,1227783.662,1792654.8369999998,101383.5497,-239625.7886,4812314.355,3749519.835,-2160349.71,1182461.206,1789214.1469999999,25403.88346,-242590.9714,4073288.1780000003,3666215.527,-1736097.4319999998,1227783.662,1792654.8369999998,101383.5497,-239625.7886,4812314.355,48647917.702999994,54050230.66199999,51086349.567999996,50521478.393,52212749.6803,52553759.018599994,47501818.875
138,D,0,2004,259,111,1176,108,52314133.23,68752196.16,1790078.84,71145427.51,5796751.975,2361184.457,0.558098768,504555.958,1.8671201119999998,6.600177427999999,0.142656324,65083.502239999994,1086296.357,1484785.279,2565118.772,49864.80021,-239547.3906,5011601.319,300289.0955,1632737.8390000002,1519579.455,2592703.976,15148.22206,-263706.6134,5491749.297,3731299.0292399996,-649801.0749999997,2712568.941,4357773.608999999,151248.34991,-479173.1792,9823915.674,65020897.13076,69401997.235,66039627.219,64394422.551,68600947.81008999,69231369.33919999,58928280.485999994
