ID,Year,estimated_effects
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2009,0.9346624780025246
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2010,0.9346624780025217
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2011,0.9346624780025221
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2012,0.9346624780025247
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2013,0.9346624780025254
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2014,0.9346624780025197
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2015,0.9346624780025202
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2016,0.9346624780025232
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2017,0.9346624780025237
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2018,0.9346624780025237
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2002,0.9109594630273417
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2003,0.9109594630273408
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2004,0.9109594630273339
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2005,0.9109594630273394
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2006,0.9109594630273384
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2007,0.9109594630273364
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2008,0.9109594630273421
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2009,0.9109594630273363
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2010,0.910959463027342
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2011,0.9109594630273379
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2012,0.9109594630273454
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2013,0.91095946302734
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2014,0.9109594630273367
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2015,0.9109594630273412
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2016,0.9109594630273332
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2017,0.9109594630273323
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2018,0.9109594630273431
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2004,1.081867833650212
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2005,1.0818678336502143
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2006,1.0818678336502134
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2007,1.0818678336502097
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2008,1.081867833650214
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2009,1.0818678336502154
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2010,1.0818678336502172
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2011,1.0818678336502134
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2012,1.0818678336502152
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2013,1.0818678336502172
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2014,1.0818678336502112
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2015,1.0818678336502137
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2016,1.0818678336502114
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2017,1.081867833650211
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2018,1.0818678336502097
"Missoula, MT Metro Area-Bus",2002,0.8616248390153827
"Missoula, MT Metro Area-Bus",2003,0.8616248390153849
"Missoula, MT Metro Area-Bus",2004,0.8616248390153793
"Missoula, MT Metro Area-Bus",2005,0.8616248390153817
"Missoula, MT Metro Area-Bus",2006,0.8616248390153833
"Missoula, MT Metro Area-Bus",2007,0.8616248390153821
"Missoula, MT Metro Area-Bus",2008,0.8616248390153836
"Missoula, MT Metro Area-Bus",2009,0.8616248390153831
"Missoula, MT Metro Area-Bus",2010,0.8616248390153816
"Missoula, MT Metro Area-Bus",2011,0.8616248390153836
"Missoula, MT Metro Area-Bus",2012,0.8616248390153822
"Missoula, MT Metro Area-Bus",2013,0.8616248390153862
"Missoula, MT Metro Area-Bus",2014,0.8616248390153822
"Missoula, MT Metro Area-Bus",2015,0.8616248390153839
"Missoula, MT Metro Area-Bus",2016,0.8616248390153839
"Missoula, MT Metro Area-Bus",2017,0.8616248390153829
"Missoula, MT Metro Area-Bus",2018,0.8616248390153846
"Mobile, AL Metro Area-Bus",2005,-0.04489622285459802
"Mobile, AL Metro Area-Bus",2006,-0.044896222854600515
"Mobile, AL Metro Area-Bus",2007,-0.04489622285460168
"Mobile, AL Metro Area-Bus",2008,-0.04489622285460189
"Mobile, AL Metro Area-Bus",2009,-0.044896222854601944
"Mobile, AL Metro Area-Bus",2010,-0.04489622285460086
"Mobile, AL Metro Area-Bus",2011,-0.04489622285459913
"Mobile, AL Metro Area-Bus",2012,-0.04489622285460257
"Mobile, AL Metro Area-Bus",2013,-0.044896222854602014
"Mobile, AL Metro Area-Bus",2014,-0.04489622285460548
"Mobile, AL Metro Area-Bus",2015,-0.044896222854601334
"Mobile, AL Metro Area-Bus",2016,-0.04489622285460344
"Mobile, AL Metro Area-Bus",2017,-0.0448962228546001
"Mobile, AL Metro Area-Bus",2018,-0.04489622285459807
"Modesto, CA Metro Area-Bus",2002,0.527324468425315
"Modesto, CA Metro Area-Bus",2003,0.5273244684253124
"Modesto, CA Metro Area-Bus",2004,0.5273244684253141
"Modesto, CA Metro Area-Bus",2005,0.5273244684253173
"Modesto, CA Metro Area-Bus",2006,0.5273244684253129
"Modesto, CA Metro Area-Bus",2007,0.5273244684253106
"Modesto, CA Metro Area-Bus",2008,0.5273244684253141
"Modesto, CA Metro Area-Bus",2009,0.527324468425312
"Modesto, CA Metro Area-Bus",2010,0.5273244684253121
"Modesto, CA Metro Area-Bus",2011,0.52732446842531
"Modesto, CA Metro Area-Bus",2012,0.5273244684253163
"Modesto, CA Metro Area-Bus",2013,0.5273244684253129
"Modesto, CA Metro Area-Bus",2014,0.5273244684253142
"Modesto, CA Metro Area-Bus",2015,0.5273244684253127
"Modesto, CA Metro Area-Bus",2016,0.527324468425312
"Modesto, CA Metro Area-Bus",2017,0.5273244684253117
"Modesto, CA Metro Area-Bus",2018,0.5273244684253098
"Montgomery, AL Metro Area-Bus",2005,-0.015172638514570763
"Montgomery, AL Metro Area-Bus",2006,-0.015172638514567016
"Montgomery, AL Metro Area-Bus",2007,-0.015172638514570985
"Montgomery, AL Metro Area-Bus",2008,-0.01517263851457143
"Montgomery, AL Metro Area-Bus",2009,-0.015172638514569597
"Montgomery, AL Metro Area-Bus",2010,-0.015172638514567155
"Montgomery, AL Metro Area-Bus",2011,-0.015172638514570125
"Montgomery, AL Metro Area-Bus",2012,-0.015172638514572241
"Montgomery, AL Metro Area-Bus",2013,-0.015172638514569736
"Montgomery, AL Metro Area-Bus",2014,-0.015172638514568959
"Montgomery, AL Metro Area-Bus",2015,-0.015172638514566933
"Montgomery, AL Metro Area-Bus",2016,-0.015172638514569264
"Montgomery, AL Metro Area-Bus",2017,-0.01517263851456907
"Montgomery, AL Metro Area-Bus",2018,-0.015172638514571846
"Mount Vernon-Anacortes, WA Metro Area-Bus",2005,0.13366297762798052
"Mount Vernon-Anacortes, WA Metro Area-Bus",2006,0.13366297762798202
"Mount Vernon-Anacortes, WA Metro Area-Bus",2007,0.13366297762798018
"Mount Vernon-Anacortes, WA Metro Area-Bus",2008,0.13366297762798113
"Mount Vernon-Anacortes, WA Metro Area-Bus",2009,0.13366297762798057
"Mount Vernon-Anacortes, WA Metro Area-Bus",2010,0.1336629776279817
"Mount Vernon-Anacortes, WA Metro Area-Bus",2011,0.13366297762797863
"Mount Vernon-Anacortes, WA Metro Area-Bus",2012,0.13366297762797785
"Mount Vernon-Anacortes, WA Metro Area-Bus",2013,0.13366297762798152
"Mount Vernon-Anacortes, WA Metro Area-Bus",2014,0.1336629776279818
"Mount Vernon-Anacortes, WA Metro Area-Bus",2015,0.13366297762797946
"Mount Vernon-Anacortes, WA Metro Area-Bus",2016,0.1336629776279797
"Mount Vernon-Anacortes, WA Metro Area-Bus",2017,0.13366297762797846
"Mount Vernon-Anacortes, WA Metro Area-Bus",2018,0.13366297762798024
"Muncie, IN Metro Area-Bus",2004,0.9144807058827159
"Muncie, IN Metro Area-Bus",2005,0.9144807058827206
"Muncie, IN Metro Area-Bus",2006,0.9144807058827147
"Muncie, IN Metro Area-Bus",2007,0.9144807058827162
"Muncie, IN Metro Area-Bus",2008,0.9144807058827213
"Muncie, IN Metro Area-Bus",2009,0.9144807058827203
"Muncie, IN Metro Area-Bus",2010,0.9144807058827185
"Muncie, IN Metro Area-Bus",2011,0.9144807058827187
"Muncie, IN Metro Area-Bus",2012,0.9144807058827205
"Muncie, IN Metro Area-Bus",2013,0.9144807058827191
"Muncie, IN Metro Area-Bus",2014,0.9144807058827151
"Muncie, IN Metro Area-Bus",2015,0.9144807058827206
"Muncie, IN Metro Area-Bus",2016,0.9144807058827198
"Muncie, IN Metro Area-Bus",2017,0.9144807058827201
"Muncie, IN Metro Area-Bus",2018,0.9144807058827196
"Napa, CA Metro Area-Bus",2002,0.5168599986901863
"Napa, CA Metro Area-Bus",2003,0.5168599986901855
"Napa, CA Metro Area-Bus",2004,0.516859998690186
"Napa, CA Metro Area-Bus",2005,0.516859998690188
"Napa, CA Metro Area-Bus",2006,0.5168599986901865
"Napa, CA Metro Area-Bus",2007,0.516859998690186
"Napa, CA Metro Area-Bus",2008,0.516859998690185
"Napa, CA Metro Area-Bus",2009,0.5168599986901835
"Napa, CA Metro Area-Bus",2010,0.5168599986901886
"Napa, CA Metro Area-Bus",2011,0.5168599986901856
"Napa, CA Metro Area-Bus",2012,0.5168599986901861
"Napa, CA Metro Area-Bus",2013,0.5168599986901876
"Napa, CA Metro Area-Bus",2014,0.5168599986901885
"Napa, CA Metro Area-Bus",2015,0.5168599986901834
"Napa, CA Metro Area-Bus",2016,0.5168599986901862
"Napa, CA Metro Area-Bus",2017,0.5168599986901856
"Napa, CA Metro Area-Bus",2018,0.5168599986901827
"Naples-Marco Island, FL Metro Area-Bus",2005,0.23921423023866545
"Naples-Marco Island, FL Metro Area-Bus",2006,0.2392142302386694
"Naples-Marco Island, FL Metro Area-Bus",2007,0.239214230238667
"Naples-Marco Island, FL Metro Area-Bus",2008,0.23921423023866473
"Naples-Marco Island, FL Metro Area-Bus",2009,0.23921423023866828
"Naples-Marco Island, FL Metro Area-Bus",2010,0.2392142302386635
"Naples-Marco Island, FL Metro Area-Bus",2011,0.2392142302386634
"Naples-Marco Island, FL Metro Area-Bus",2012,0.23921423023866795
"Naples-Marco Island, FL Metro Area-Bus",2013,0.23921423023866561
"Naples-Marco Island, FL Metro Area-Bus",2014,0.23921423023866645
"Naples-Marco Island, FL Metro Area-Bus",2015,0.2392142302386696
"Naples-Marco Island, FL Metro Area-Bus",2016,0.2392142302386712
"Naples-Marco Island, FL Metro Area-Bus",2017,0.23921423023866717
"Naples-Marco Island, FL Metro Area-Bus",2018,0.23921423023866273
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2002,0.587436974968315
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2003,0.5874369749683139
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2004,0.5874369749683142
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2005,0.5874369749683154
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2006,0.5874369749683175
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2007,0.5874369749683157
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2008,0.5874369749683125
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2009,0.5874369749683164
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2010,0.587436974968317
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2011,0.5874369749683118
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2012,0.5874369749683158
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2013,0.5874369749683136
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2014,0.5874369749683129
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2015,0.5874369749683186
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2016,0.5874369749683183
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2017,0.5874369749683129
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2018,0.5874369749683137
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2007,0.08741673638369596
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2008,0.0874167363836928
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2009,0.08741673638369352
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2010,0.0874167363836923
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2011,0.08741673638369102
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2012,0.08741673638369285
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2013,0.08741673638369175
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2014,0.08741673638369232
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2015,0.0874167363836944
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2016,0.08741673638369121
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2017,0.08741673638369041
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2018,0.08741673638369385
"New Haven-Milford, CT Metro Area-Bus",2002,0.9198321560571217
"New Haven-Milford, CT Metro Area-Bus",2003,0.9198321560571209
"New Haven-Milford, CT Metro Area-Bus",2004,0.9198321560571178
"New Haven-Milford, CT Metro Area-Bus",2005,0.9198321560571204
"New Haven-Milford, CT Metro Area-Bus",2006,0.9198321560571197
"New Haven-Milford, CT Metro Area-Bus",2007,0.9198321560571183
"New Haven-Milford, CT Metro Area-Bus",2008,0.9198321560571224
"New Haven-Milford, CT Metro Area-Bus",2009,0.9198321560571171
"New Haven-Milford, CT Metro Area-Bus",2010,0.9198321560571182
"New Haven-Milford, CT Metro Area-Bus",2011,0.9198321560571224
"New Haven-Milford, CT Metro Area-Bus",2012,0.9198321560571217
"New Haven-Milford, CT Metro Area-Bus",2013,0.9198321560571219
"New Haven-Milford, CT Metro Area-Bus",2014,0.9198321560571188
"New Haven-Milford, CT Metro Area-Bus",2015,0.9198321560571209
"New Haven-Milford, CT Metro Area-Bus",2016,0.9198321560571212
"New Haven-Milford, CT Metro Area-Bus",2017,0.9198321560571212
"New Haven-Milford, CT Metro Area-Bus",2018,0.9198321560571185
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2002,0.7144500863448243
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2003,0.7144500863448223
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2004,0.7144500863448262
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2005,0.7144500863448202
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2006,0.7144500863448231
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2007,0.7144500863448211
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2008,0.7144500863448213
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2009,0.7144500863448205
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2010,0.7144500863448253
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2011,0.7144500863448227
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2012,0.7144500863448238
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2013,0.7144500863448217
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2014,0.7144500863448193
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2015,0.7144500863448209
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2016,0.7144500863448207
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2017,0.7144500863448213
"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2018,0.7144500863448233
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2007,1.5020466650101738
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2008,1.5020466650101771
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2009,1.502046665010173
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2010,1.5020466650101756
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2011,1.5020466650101734
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2012,1.5020466650101771
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2013,1.502046665010176
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2014,1.5020466650101751
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2015,1.502046665010173
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2016,1.5020466650101743
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2017,1.5020466650101745
"New Orleans-Metairie-Kenner, LA Metro Area-Rail",2018,1.5020466650101763
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2002,0.9352045823008036
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2003,0.9352045823008122
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2004,0.9352045823008053
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2005,0.935204582300806
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2006,0.9352045823008048
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2007,0.935204582300802
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2008,0.9352045823008031
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2009,0.9352045823008037
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2010,0.9352045823008047
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2011,0.9352045823007997
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2012,0.9352045823008037
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2013,0.9352045823007991
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2014,0.9352045823008099
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2015,0.9352045823008088
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2016,0.935204582300801
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2017,0.9352045823008068
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Bus",2018,0.9352045823008024
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2002,1.1479390495299948
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2003,1.1479390495299973
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2004,1.147939049529994
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2005,1.1479390495299888
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2006,1.147939049529992
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2007,1.147939049529989
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2008,1.1479390495299897
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2009,1.1479390495299957
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2010,1.1479390495299908
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2011,1.1479390495299917
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2012,1.1479390495299935
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2013,1.1479390495299888
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2014,1.1479390495299937
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2015,1.1479390495299975
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2016,1.1479390495299853
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2017,1.1479390495299922
"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area-Rail",2018,1.1479390495299928
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2010,0.14474414912796424
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2011,0.14474414912796102
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2012,0.14474414912796102
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2013,0.14474414912796438
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2014,0.14474414912796257
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2015,0.14474414912796119
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2016,0.14474414912796307
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2017,0.14474414912796418
"North Port-Bradenton-Sarasota, FL Metro Area-Bus",2018,0.14474414912795897
"Norwich-New London, CT Metro Area-Bus",2013,0.5380342222859782
"Norwich-New London, CT Metro Area-Bus",2014,0.5380342222859775
"Norwich-New London, CT Metro Area-Bus",2015,0.5380342222859752
"Norwich-New London, CT Metro Area-Bus",2016,0.5380342222859779
"Norwich-New London, CT Metro Area-Bus",2017,0.5380342222859771
"Norwich-New London, CT Metro Area-Bus",2018,0.5380342222859763
"Ocala, FL Metro Area-Bus",2011,-0.0395538888450514
"Ocala, FL Metro Area-Bus",2012,-0.03955388884505126
"Ocala, FL Metro Area-Bus",2013,-0.03955388884505351
"Ocala, FL Metro Area-Bus",2014,-0.03955388884505351
"Ocala, FL Metro Area-Bus",2015,-0.039553888845053634
"Ocala, FL Metro Area-Bus",2016,-0.03955388884504958
"Ocala, FL Metro Area-Bus",2017,-0.039553888845053564
"Ocala, FL Metro Area-Bus",2018,-0.039553888845055646
"Oklahoma City, OK Metro Area-Bus",2002,-0.029433829182949123
"Oklahoma City, OK Metro Area-Bus",2003,-0.02943382918295033
"Oklahoma City, OK Metro Area-Bus",2004,-0.029433829182950427
"Oklahoma City, OK Metro Area-Bus",2005,-0.029433829182946625
"Oklahoma City, OK Metro Area-Bus",2006,-0.029433829182944987
"Oklahoma City, OK Metro Area-Bus",2007,-0.029433829182951635
"Oklahoma City, OK Metro Area-Bus",2008,-0.029433829182947513
"Oklahoma City, OK Metro Area-Bus",2009,-0.029433829182951912
"Oklahoma City, OK Metro Area-Bus",2010,-0.029433829182944807
"Oklahoma City, OK Metro Area-Bus",2011,-0.029433829182949678
"Oklahoma City, OK Metro Area-Bus",2012,-0.029433829182948415
"Oklahoma City, OK Metro Area-Bus",2013,-0.02943382918294618
"Oklahoma City, OK Metro Area-Bus",2014,-0.029433829182950372
"Oklahoma City, OK Metro Area-Bus",2015,-0.029433829182946666
"Oklahoma City, OK Metro Area-Bus",2016,-0.029433829182948346
"Oklahoma City, OK Metro Area-Bus",2017,-0.02943382918295165
"Oklahoma City, OK Metro Area-Bus",2018,-0.029433829182948568
"Olympia, WA Metro Area-Bus",2002,0.9088877152283035
"Olympia, WA Metro Area-Bus",2003,0.9088877152283031
"Olympia, WA Metro Area-Bus",2004,0.9088877152283001
"Olympia, WA Metro Area-Bus",2005,0.9088877152283007
"Olympia, WA Metro Area-Bus",2006,0.9088877152283052
"Olympia, WA Metro Area-Bus",2007,0.9088877152283026
"Olympia, WA Metro Area-Bus",2008,0.9088877152283059
"Olympia, WA Metro Area-Bus",2009,0.9088877152283037
"Olympia, WA Metro Area-Bus",2010,0.9088877152282978
"Olympia, WA Metro Area-Bus",2011,0.9088877152283023
"Olympia, WA Metro Area-Bus",2012,0.9088877152283034
"Olympia, WA Metro Area-Bus",2013,0.9088877152283013
"Olympia, WA Metro Area-Bus",2014,0.9088877152282983
"Olympia, WA Metro Area-Bus",2015,0.9088877152282989
"Olympia, WA Metro Area-Bus",2016,0.9088877152283024
"Olympia, WA Metro Area-Bus",2017,0.9088877152283044
"Olympia, WA Metro Area-Bus",2018,0.9088877152282999
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2002,0.12239350170361105
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2003,0.12239350170361146
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2004,0.12239350170361202
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2005,0.12239350170361103
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2006,0.12239350170361432
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2007,0.12239350170360895
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2008,0.12239350170361235
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2009,0.12239350170361382
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2010,0.12239350170361145
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2011,0.12239350170360888
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2012,0.12239350170361335
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2013,0.12239350170360992
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2014,0.12239350170361042
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2015,0.12239350170361354
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2016,0.12239350170361198
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2017,0.1223935017036121
"Omaha-Council Bluffs, NE-IA Metro Area-Bus",2018,0.12239350170360813
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2002,0.5604680529148527
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2003,0.5604680529148566
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2004,0.560468052914856
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2005,0.5604680529148559
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2006,0.5604680529148567
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2007,0.5604680529148571
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2008,0.5604680529148567
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2009,0.5604680529148558
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2010,0.5604680529148568
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2011,0.5604680529148509
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2012,0.5604680529148547
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2013,0.5604680529148531
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2014,0.5604680529148579
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2015,0.5604680529148551
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2016,0.5604680529148585
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2017,0.5604680529148547
"Orlando-Kissimmee-Sanford, FL Metro Area-Bus",2018,0.5604680529148567
"Orlando-Kissimmee-Sanford, FL Metro Area-Rail",2014,0.02109184144792592
