CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
3.0,1,2013,100,666133.0009999999,562428.3440000002,544517.0050000004,-17911.338999999818,640655.6711783913,-13299.763748028025,24076.116653216042,4.533158871863401,776442.4856645017,3.7858055922108567,25205.703516148526,6.946162378945102,1225.7160295609103,3.8232258406005624,0.0,0.0,0.6466396340571033,0.0,12878.769705474675,-19907.95036035141,-216.0662993513168,-3948.4649016491776,-540.2591581764023,-1335.551470146201,2163.1193428264633,-110.66370117308246,0.0,0.0,0.0,0.0,-11017.06684254645,-11420.39595557977,-6490.943044420047,0.0,-17911.338999999818
3.0,1,2014,100,666133.0009999999,544517.0050000004,555022.6669999998,10505.66199999943,611621.3310190394,-29034.340159352025,24073.784434311827,4.597922785821009,776616.0782191284,3.5820937929367043,25292.825836116837,6.859828101760716,1241.562346731775,3.5512128937446232,0.0,0.0,0.6466396340571033,0.0,-21426.24238866277,-3962.857054945661,-143.1961467824349,-5536.157004731331,-882.7433149683839,-518.9444419975916,8318.052911878694,65.72634512625159,0.0,0.0,0.0,0.0,-24086.361095083223,-24020.18264876005,34525.84464875948,0.0,10505.66199999943
3.0,1,2015,100,666133.0009999999,555022.6669999998,585323.9709999997,30301.303999999953,601941.9558389351,-9679.375180104216,24576.34844318582,4.234259515721845,784468.6619650046,2.530914366908839,26264.01503068299,6.99340837926749,1250.781477645683,3.8323367846476053,0.0,0.8860242610919676,0.6466396340571033,0.0,11482.623164125469,25127.188626590614,647.2033371326133,-33334.86968837061,-7836.891241862968,482.01809752724495,5257.610439407727,-67.58636550269804,0.0,-5235.34699503318,0.0,0.0,-3478.0506259857893,-6304.226538059669,36605.530538059626,0.0,30301.303999999953
3.0,1,2016,100,666133.0009999999,585323.9709999997,597725.0210000002,12401.050000000505,562427.110128965,-39514.8457099701,24429.409498038007,4.628296644342175,795147.0663254888,2.2872237580757537,27014.83844788648,6.525897429888778,1260.6724843247257,3.8261311161192566,0.0,1.7720485221839353,0.6466396340571033,0.0,8662.820363274168,-30746.61275541227,972.1299339571323,-9729.610871546192,-5277.10109940707,-2273.0463173845187,6390.595775418642,14.610319778720928,0.0,-5626.599826517406,0.0,0.0,-37612.814477838794,-37312.871681894874,49713.92168189537,0.0,12401.050000000505
3.0,1,2017,100,666133.0009999999,597725.0210000002,644457.1829999998,46732.16199999964,622770.7002975062,60343.59016854116,24685.176631135982,4.325876378905075,805251.4214317119,2.4910583745314243,27652.259777774474,6.139533370453748,1259.5714897866915,4.906438802601825,0.0,2.7720485221839355,0.6466396340571033,0.0,27414.219867695378,32894.55057682989,968.3893342868141,8325.250685554536,-5993.118749861547,-1369.4073066270653,883.9377219947769,-241.5612138983175,0.0,-6269.580089413647,0.0,0.0,56612.68082656081,55466.16117814365,-8733.999178144008,0.0,46732.16199999964
3.0,1,2018,100,666133.0009999999,644457.1829999998,581062.3840000001,-63394.79899999971,612333.8998460328,-10436.800451473311,25700.07504919099,4.633988478967575,813487.9042220415,2.7028149036561544,28384.050607585425,5.74293740486819,1267.1769366660071,5.715118150331663,0.0,3.772048522183935,0.6466396340571033,0.23938462703486432,6221.437462940286,-12867.35468616618,884.4302145077389,8909.943036220004,-6395.227206458503,-1776.2947010522953,5410.139995769913,-186.99815777953484,0.0,-6759.757047239963,0.0,-5812.296586257865,-12371.977675516398,-12232.101561558731,-51162.69743844098,0.0,-63394.79899999971
10.0,0,2002,100,1201007994.0000014,0.0,1201007994.0000014,0.0,1148480139.4354985,0.0,253905652.10000002,0.979563485,25697520.38999998,1.9740000000000002,42439.07499999996,31.709999999999997,31155.962969999986,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
10.0,0,2003,100,1201007994.0000014,1201007994.0000014,1127691152.9999998,-73316841.00000167,1045351966.199548,-103128173.23595047,232535029.09999964,1.1512130359999997,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,31155.58490999999,3.5,0.0,0.0,0.0,0.0,-82139262.42750148,-63564073.8374562,2078195.7339985492,25316430.247703906,13450768.866064334,-3093223.716938903,-15218.471373582912,0.0,0.0,0.0,0.0,0.0,-107966383.60550337,-107844930.19084516,34528089.19084349,0.0,-73316841.00000167
10.0,0,2004,100,1201007994.0000014,1127691152.9999998,1109237034.0000017,-18454118.999998093,1105699653.8684926,60347687.6689446,243107287.39999998,1.20597552,26563773.749999993,2.5669,39531.590000000004,31.0,31155.840259999975,3.5,0.0,0.0,0.0,0.0,41132215.48918287,-18385875.46113188,2904799.878138808,25486898.051403314,16424694.404528704,-2987267.199611206,9651.524209571993,0.0,0.0,0.0,0.0,0.0,64585116.686720185,65101091.009270005,-83555210.0092681,0.0,-18454118.9999981
10.0,0,2005,100,1201007994.0000014,1109237034.0000017,1185413968.9999993,76176934.99999762,1208241102.4014895,102541448.5329969,254087771.4,1.1702642379999997,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,31156.65259,3.5,0.0,0.0,0.0,0.0,40195052.49653401,11901921.492034018,2779559.421181271,32756744.630556196,14675791.558151806,-2612279.892296641,30201.139876582216,0.0,0.0,0.0,0.0,0.0,99726990.84603725,102869501.52770284,-26692566.527705222,0.0,76176934.99999762
10.0,0,2006,100,1201007994.0000014,1185413968.9999993,1159540668.9999998,-25873299.999999523,862032382.8115364,-346208719.58995306,252268420.80000016,2.8162655390000007,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,31153.47280000002,3.7000000000000006,0.0,0.0,0.0,0.0,-6843936.913563098,-365863705.79837084,3229362.31645437,21619198.963571586,24335169.709670123,-4359107.345422107,-126334.62811884371,-83621.9374281906,0.0,0.0,0.0,0.0,-328092975.63320696,-339667845.74355674,313794545.7435572,0.0,-25873299.999999523
10.0,0,2007,100,1201007994.0000014,1159540668.9999998,1100711966.9999993,-58828702.00000048,1242463447.0020626,380431064.1905261,256261700.60000035,1.230985498,27714120.0,3.4605999999999995,36660.58,30.400000000000002,31160.222179999986,3.6,0.0,0.0,0.0,0.0,14766900.14947547,487649288.85121876,321229.2619400328,6940602.631592666,-7247941.961064654,1881126.3407557565,262331.94598508236,40900.5504023633,0.0,0.0,0.0,0.0,504614437.7703055,511727052.80644476,-570555754.8064452,0.0,-58828702.00000048
10.0,0,2008,100,1201007994.0000014,1100711966.9999993,1112567173.9999998,11855207.000000477,1286812574.9029818,44349127.9009192,260943220.70000005,1.242132803,27956797.669999957,3.9194999999999998,36716.94000000002,30.420000000000005,31153.651349999993,3.7000000000000006,0.0,0.0,0.0,0.0,16173786.530293029,-3581670.9390224856,1245758.903132652,25920140.17132028,-609692.1614996503,162215.7210702656,-242380.1484216332,-38824.11247901491,0.0,0.0,0.0,0.0,39029333.964393444,39289377.82784874,-27434170.827848263,0.0,11855207.000000477
10.0,0,2009,100,1201007994.0000014,1112567173.9999998,1079011273.9999983,-33555900.00000143,1210190298.4154673,-76622276.4875145,261208990.79999962,1.298489488,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,31159.80654999999,3.8999999999999995,0.0,0.0,0.0,0.0,912943.5693398613,-17915026.922027957,-1151561.6735834572,-63419887.803064056,13673171.905170588,1558623.178328747,229544.58590345262,-78483.15022588272,0.0,0.0,0.0,0.0,-66190676.3101587,-66246966.558892824,32691066.558891393,0.0,-33555900.00000143
10.0,0,2010,100,1201007994.0000014,1079011273.9999983,1055804062.9999982,-23207211.00000012,1135726892.6201317,-74463405.79533553,234440206.99999973,1.3328625240000003,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,31244.94554000001,3.8999999999999995,0.0,0.0,0.0,0.0,-90022992.05230962,-10423104.621406827,-915903.3317215462,28524428.67758359,3100918.9879809627,2547095.972838786,3078872.2974125496,0.0,0.0,0.0,0.0,0.0,-64110684.06962209,-66391917.41894143,43184706.41894131,0.0,-23207211.00000012
10.0,0,2011,100,1201007994.0000014,1055804062.9999982,1024067732.9999994,-31736329.999998808,1145549380.6771028,9822488.056971073,228510747.49999994,1.410313236,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,31144.61575,3.8999999999999995,0.0,0.0,0.0,0.0,-21569658.48079906,-22310421.100628622,640185.8194202543,42600652.26509748,11763620.085195195,2882268.489410796,-3540040.963958469,0.0,0.0,0.0,0.0,0.0,10466606.113737576,9131264.625947032,-40867594.62594584,0.0,-31736329.999998804
10.0,0,2012,100,1201007994.0000014,1024067732.9999994,1032661299.000001,8593566.00000155,1142799833.602719,-2749547.0743837357,227959423.99999982,1.369100306,27909105.42000003,4.109300000000001,33963.31,31.51,31315.142419999996,4.1,1.0,0.0,0.0,0.0,-1991273.647776831,11614719.935463157,1083111.0310690128,2092995.3901515536,2001590.173936818,1585773.9221109515,5855935.286348367,-72240.18792641291,-24249918.925595682,0.0,0.0,0.0,-2079307.0222190656,-2457966.881861167,11051532.881862717,0.0,8593566.00000155
10.0,0,2013,100,1201007994.0000014,1032661299.000001,1031511812.0000011,-1149486.9999998808,1055490581.8950537,-87309251.70766532,232024741.20000002,1.631481463,28818049.080000035,3.9420000000000006,33700.32,29.93,31500.784160000017,4.2,2.0,0.0,1.0,0.0,14813160.828972686,-68548587.07716203,4302835.529728017,-8139480.900421238,2899353.5884229634,-11952169.60880151,6393546.190367166,-36423.84168346351,-24453414.52658616,0.0,5580057.942271371,0.0,-79141121.8748922,-78894730.84618865,77745243.84618877,0.0,-1149486.9999998808
10.0,0,2014,100,1201007994.0000014,1031511812.0000011,1020949725.9999985,-10562086.000002623,1040712634.4528757,-14777947.442178011,232003465.0999997,1.627628074,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,31916.70970999998,4.2,3.0,0.0,1.0,0.0,-76214.27722120465,988945.064618142,1352691.904014057,-9547102.808092019,1322660.6750485913,2054126.998053032,14226586.67848876,0.0,-24426194.680029366,0.0,0.0,0.0,-14104500.445120007,-14442220.14407081,3880134.144068187,0.0,-10562086.000002623
10.0,0,2015,100,1201007994.0000014,1020949725.9999985,997331165.7000012,-23618560.29999721,953900561.2436866,-86812073.20918918,232760764.6000004,1.681151878,29378317.829999972,2.7030000000000003,34173.339999999975,30.169999999999998,32286.709980000007,4.1,4.0,0.0,1.0,0.0,2684358.7904576943,-13374274.151219094,1213276.5900336888,-58787364.38603237,-6420609.719314111,-225649.75754906712,12362473.448485723,36012.02341833682,-24176084.535034463,0.0,0.0,0.0,-86687861.69675365,-85163530.66378267,61544970.36378546,0.0,-23618560.29999721
10.0,0,2016,100,1201007994.0000014,997331165.7000012,999255569.6999992,1924403.9999979734,904105633.2829808,-49794927.96070576,232107589.3,1.687565261,29437697.49999995,2.4255,35302.049999999996,29.879999999999995,32486.114870000023,4.5,5.0,0.0,1.0,0.0,-2255684.675160417,-1556955.43029874,261305.82176123615,-18295810.12403005,-11620771.587288711,-2128779.7867702674,6433049.017683063,-140703.29005735705,-23616797.142259803,0.0,0.0,0.0,-52921147.19642104,-52062065.551412836,53986469.55141081,0.0,1924403.9999979734
10.0,0,2017,100,1201007994.0000014,999255569.6999992,942661585.6000004,-56593984.09999883,893257730.1684077,-10847903.114573121,230935447.4000001,1.7337943710000001,29668394.669999976,2.6928000000000005,35945.81999999998,30.000000000000004,32921.028710000035,4.5,6.0,0.0,1.0,0.0,-4068003.8274233723,-11082405.911737138,1012556.409659325,18006512.98618365,-6492044.202655071,883908.0555426945,13973862.86427979,0.0,-23662367.0195992,0.0,0.0,0.0,-11427980.645749323,-11989558.750388153,-44604425.34961068,0.0,-56593984.09999883
10.0,0,2018,100,1201007994.0000014,942661585.6000004,935808062.5999997,-6853523.000000715,838019814.5084409,-55237915.65996683,230662401.5,1.7232403280000002,29807700.83999996,2.9199999999999995,36801.50000000002,30.010000000000005,33405.50098,4.6,7.0,0.0,1.0,1.0,-898155.0124576387,2387410.021385371,573095.4586772406,13473370.339179562,-7964858.553008687,69459.08645827268,14491008.72263812,-33249.38814713639,-22322221.751980048,0.0,0.0,-57602438.19234329,-57826579.26959823,-58292986.89802155,51439463.898020834,0.0,-6853523.000000715
10.0,1,2002,100,2028458449.0000012,0.0,2028458449.0000012,0.0,2129167960.028999,0.0,474570591.5000003,1.761002458,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,31155.962969999982,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2028458449.0000012,1999850729.9999993,-28607719.000001907,2216558744.488605,87390784.45960593,503552796.7000007,1.9292153139999997,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,31155.58490999999,3.5,0.0,0.0,0.0,0.0,99237212.29541174,-76950471.71148151,3509996.3666895553,42758522.08397051,22717855.241781455,-5224341.398740014,-25703.43993781017,0.0,0.0,0.0,0.0,0.0,86023069.43769392,83257205.8333113,-111864924.83331321,0.0,-28607719.000001907
10.0,1,2004,100,2028458449.0000012,1999850729.9999993,2115153451.9999995,115302722.00000024,2381127803.3712845,164569058.88267946,521860484.00000006,1.9019918869999999,26563773.749999993,2.5669,39531.590000000004,31.0,31155.84025999998,3.5,0.0,0.0,0.0,0.0,58381083.29566846,12248157.051118322,5151380.447869671,45198538.214952625,29127600.236590344,-5297628.2326545175,17116.040757061095,0.0,0.0,0.0,0.0,0.0,144826247.05430198,148479508.31904122,-33176786.319040984,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2115153451.9999995,2507212522.9999957,392059070.9999962,2688783258.71968,307655455.34839535,527998936.70000035,1.608699594,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,31156.65259,3.5,0.0,0.0,0.0,0.0,20024090.018301833,152624156.29257637,5300214.944636149,62462340.65207318,27984596.820680257,-4981237.249045382,57589.17463648948,0.0,0.0,0.0,0.0,0.0,263471750.6538589,273290034.0273426,118769036.97265357,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2507212522.9999957,2603647774.9999986,96435252.00000286,2856778376.819388,167995118.09970808,539962610.0999992,1.587646779,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,31153.47280000002,3.7,0.0,0.0,0.0,0.0,45674616.87398381,13320357.109711347,6830270.144318399,45725736.15310184,51470156.28378776,-9219739.948537406,-267204.3437916603,-176864.76977687923,0.0,0.0,0.0,0.0,153357327.5027972,156650582.57727116,-60215330.5772683,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2603647774.9999986,2751026060.0000033,147378285.00000477,2922772569.151818,65994192.332429886,543107372.7999997,1.523935495,27714120.0,3.4605999999999995,36660.58,30.4,31160.222179999982,3.6,0.0,0.0,0.0,0.0,12211297.073151834,42792693.896821685,721292.3836784015,15584519.872416293,-16274623.620169993,4223905.67449999,589043.580562399,91838.63050118557,0.0,0.0,0.0,0.0,59939967.49146179,60146644.00413015,87231640.99587461,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2751026060.0000033,2818659238.999998,67633178.99999475,3041099009.2256618,118326440.07384396,558408346.8999993,1.5489328799999997,27956797.669999957,3.9195,36716.94000000002,30.42,31153.651349999993,3.7,0.0,0.0,0.0,0.0,62280457.74786399,-17672567.480236206,3113544.0603372194,64782598.19823971,-1523812.8367357613,405428.20409437106,-605784.3693222807,-97033.69127278819,0.0,0.0,0.0,0.0,110682829.83296824,111373400.6079844,-43740221.60798964,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2818659238.999998,2717269399.9999986,-101389838.99999952,2859272313.976752,-181826695.24890995,562176551.3,1.632493051,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,31159.80654999999,3.9,0.0,0.0,0.0,0.0,15315870.705152884,-58832468.95299351,-2917450.76286451,-160672592.96331695,34640616.061304264,3948730.219965905,581545.0814470962,-198834.96624717885,0.0,0.0,0.0,0.0,-168134585.577552,-168527066.335362,67137227.33536246,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2717269399.9999986,2812782058.0000014,95512658.00000286,2913825188.7849345,54552874.80818272,552453534.0999991,1.6339541180000001,27553600.74999996,3.2889999999999997,35213.00000000003,30.93,31244.94554000001,3.9,0.0,0.0,0.0,0.0,-37931109.1189342,-985747.0057689169,-2306515.378119218,71832944.72053908,7809030.805288552,6414340.714162056,7753510.720284493,0.0,0.0,0.0,0.0,0.0,52586455.45745185,51843560.570884176,43669097.429118685,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2812782058.0000014,2875478446.9999957,62696388.99999428,2945284297.9455023,31459109.16056776,542784230.6000009,1.7392984160000005,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,31144.615750000004,3.9,0.0,0.0,0.0,0.0,-39735518.26856508,-71214429.72942494,1705527.8055425736,113492980.89447068,31339621.31074461,7678690.940360085,-9431071.594585659,0.0,0.0,0.0,0.0,0.0,33835801.35854228,30368197.154753868,32328191.84524041,0.0,62696388.99999428
10.0,1,2012,100,2028458449.0000012,2875478446.9999957,2929500930.999995,54022483.99999952,2978716876.4602523,33432578.514750004,542311539.3999997,1.696475268,27909105.42000003,4.109300000000001,33963.31,31.51,31315.14242,4.1,0.0,1.0,0.0,0.0,-2017890.956890909,29780690.921249066,3041266.046361106,5876919.016304113,5620262.429342939,4452692.520138893,16442873.025198117,-202843.12911715356,0.0,-30161097.13575006,0.0,0.0,32832872.73683611,32640196.742249552,21382287.25774997,0.0,54022483.99999952
10.0,1,2013,100,2028458449.0000012,2929500930.999995,3028731445.999999,99230515.00000381,2953472558.0805826,-25244318.379669666,554417452.2000009,1.7577276439999996,28818049.080000035,3.942,33700.32,29.93,31500.784160000017,4.2,0.0,2.0,1.0,0.0,52578542.403668255,-42714673.43871431,12206481.159393262,-23090452.696088374,8225019.224413909,-33906462.87447811,18137505.041788213,-103328.82449030627,0.0,-30727742.797496688,15829764.272901144,0.0,-23565348.529103007,-24827218.316762134,124057733.31676595,0.0,99230515.00000381
10.0,1,2014,100,2028458449.0000012,3028731445.999999,3137384053.9999976,108652607.99999857,2984991718.4959965,31519160.415413857,561346639.0999998,1.748585942,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,31916.709709999985,4.2,0.0,3.0,1.0,0.0,30463639.927116636,6583517.773704077,3971782.444733636,-28032263.088678196,3883604.5620651124,6031340.56314693,41772192.95127523,0.0,0.0,-31768578.69903792,0.0,0.0,32905236.434325505,32322315.655346125,76330292.34465244,0.0,108652607.99999857
10.0,1,2015,100,2028458449.0000012,3137384053.9999976,3049980992.999996,-87403061.00000143,2720252837.985968,-264738880.51002836,562540968.5000002,1.8840690440000003,29378317.829999972,2.7030000000000003,34173.339999999975,30.17,32286.709980000003,4.1,0.0,4.0,1.0,0.0,5377390.065587147,-97178046.32047364,3728405.551933312,-180653890.102935,-19730568.54548147,-693422.9307226533,37989948.06261158,110665.1435890239,0.0,-32908243.601537723,0.0,0.0,-283957762.6774294,-278254554.95885575,190851493.95885432,0.0,-87403061.00000143
10.0,1,2016,100,2028458449.0000012,3049980992.999996,3072351667.999999,22370675.00000286,2615318979.152626,-104933858.83334208,562018756.3000002,1.893895443,29437697.49999995,2.4255000000000004,35302.049999999996,29.88,32486.11487000002,4.5,0.0,5.0,1.0,0.0,-2281548.454241315,-6776310.954550351,799110.4831990653,-55951197.60512312,-35537977.43836506,-6510112.298932133,19673181.693063192,-430290.73500004417,0.0,-31991466.702885162,0.0,0.0,-119006612.01283492,-117653135.2140028,140023810.21400565,0.0,22370675.000002846
10.0,1,2017,100,2028458449.0000012,3072351667.999999,3093336562.0000005,20984894.00000143,2668988613.0543103,53669633.901684284,565251751.3000003,1.8978347699999998,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,32921.028710000035,4.5,0.0,6.0,1.0,0.0,14232576.531374052,-2731811.2833482483,3113246.969536426,55363554.51546204,-19960702.186273787,2717699.526679191,42964605.0332876,0.0,0.0,-32226114.29774762,0.0,0.0,63473054.808969654,63048519.34054142,-42063625.34053999,0.0,20984894.00000143
10.0,1,2018,100,2028458449.0000012,3093336562.0000005,3028681761.0000014,-64654800.99999905,2484872501.758065,-184116111.2962451,560645667.8000007,1.9555512670000001,29807700.83999996,2.9199999999999995,36801.50000000002,30.01,33405.50098,4.6,0.0,7.0,1.0,1.0,-20326485.973376513,-39636545.75703357,1880608.2298496373,44212758.555365145,-26136620.553491853,227929.44465615012,47552130.88848436,-109107.6050947826,0.0,-32446226.337529313,0.0,-189021946.83928642,-213803505.94745716,-213389107.74676546,148734306.74676642,0.0,-64654800.99999905
