CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,MDBF_Total,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,MDBF_Total_log_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
3.0,0,2018,4718,239160627.06530005,272852981.1119999,269214239.45120007,-3274810.9888000414,273645529.34582686,1583683.0370678108,2086274.6403776433,0.9706378286327035,635574.1094850588,2.8135945087261933,28019.195689784203,7.002042096250929,2303.5570128553936,5.071003576085825,0.0,4.2000315604099745,0.0,0.0,0.5551442925065967,9374.284729857354,0.055370600899889315,2317972.930551803,890273.6840391258,472781.436879339,4146915.310157502,-1293974.6711512378,-106483.86755567337,499693.20257791184,96489.54097295248,0.0,-4756724.424324802,0.0,0.0,87439.71418357479,43383.27125781863,-1310110.0513202273,1087656.0762680857,1121354.800194958,-4396165.788995,0.0,-3274810.9888000414
3.0,1,2002,66,506671.001,0.0,506671.001,0.0,427994.0943672894,0.0,13624.400948208173,4.124143605851655,582204.3851084058,1.8787828355978875,33117.00264425366,7.211009195215417,1154.2541700068084,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,2926.7525276308256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001
3.0,1,2003,66,506671.001,506671.001,449077.9919999998,-57593.0090000002,425881.77259881044,-2112.321768478956,13684.262240704402,4.3582081568023145,600939.2415189152,2.1186819046839425,31686.88329383106,7.181375864591864,1154.235175373836,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,2443.8193061514353,0.0,-11134.515133468918,-17487.39851547252,3369.3113565656663,8852.57551507137,7936.765798187604,-102.49922169532215,-1.7253845825285448,0.0,0.0,0.0,0.0,0.0,0.0,1056.3620100865269,0.0,-7511.12357530812,-7103.021645394032,-50489.98735460617,0.0,-57593.0090000002
3.0,1,2004,66,506671.001,449077.9919999998,503256.14500000014,54178.15300000032,509169.0266590836,83287.25406027318,16594.30720360341,4.455232141732853,618990.9705861717,2.4764436938179935,30048.27367289216,7.150733338752891,1154.2660378902053,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,2528.8859743464322,0.0,64031.65657754767,-3130.592957871318,2791.882949904691,10712.124355650494,8479.279661446619,-123.7186412798676,2.461763017832649,0.0,0.0,0.0,0.0,0.0,0.0,-140.523898240725,0.0,82622.5698101754,84474.34546957279,-30296.19246957246,0.0,54178.15300000032
3.0,1,2005,100,666133.0009999999,503256.14500000014,677557.5559999999,14839.410999999818,614391.9610623146,22349.851922244656,20756.04789726478,3.6476116277033563,711732.4476043637,2.9527350033383195,28991.948688136454,6.980125744378185,1213.0972412494534,2.1604178142196564,0.0,0.0,0.0,0.0,0.0,3150.591242620938,0.0,11248.562238768152,-8725.625462648104,3321.0844377819863,14889.558587113703,9419.953668430444,67.7643114379427,-0.8768526992050552,0.0,0.0,0.0,0.0,0.0,0.0,-888.8407744964169,0.0,29331.580153688505,30436.213903086064,-15596.802903086245,159461.99999999988,174301.4109999997
3.0,1,2006,100,666133.0009999999,677557.5559999999,606866.4100000001,-70691.14599999963,585613.2469623991,-28778.714099915524,18167.845810797524,3.8721048754930396,742045.9594385943,3.2293761157616023,27431.941071965815,6.718066502563202,1213.0019191256251,2.73399516292693,0.0,0.0,0.0,0.0,0.0,2817.5886491650244,0.0,-37867.49965814309,-18539.166177174506,5979.052216857475,10010.972289614308,13506.14415844663,-1156.0954196641478,-10.113904968636813,375.85699632350475,0.0,0.0,0.0,0.0,0.0,1144.6780531812492,0.0,-26556.171445527216,-28371.371364416234,-42319.774635583395,0.0,-70691.14599999963
3.0,1,2007,100,666133.0009999999,606866.4100000001,600250.9220000003,-6615.487999999968,632264.7173299815,46651.470367582464,19705.3262800144,3.8717883134665305,761612.1428629792,3.3652778671756565,26682.202869713623,7.12560691982591,1213.2758612622924,3.0339011864989405,0.0,0.0,0.0,0.0,0.0,2037.1632807781782,0.0,90033.6035713183,-4234.104466018902,2825.5584313757968,4125.5754840993395,5820.498455503532,1984.2970955063545,23.803215164408876,178.9422931842086,0.0,0.0,0.0,0.0,0.0,2105.6273497524207,0.0,102863.80142988544,97867.45233367971,-104482.94033367967,0.0,-6615.487999999968
3.0,1,2008,100,666133.0009999999,600250.9220000003,588532.0769999996,-11718.845000000569,647464.1620814579,15199.444751476374,21919.351213021353,4.581169733547641,761007.4164634314,3.836858779226733,27123.69050405694,7.1306310661825325,1212.866023332685,2.7222704785346608,0.0,0.0,0.0,0.0,0.0,7881.9233600812295,0.0,63852.79930236555,-38195.7833992465,-170.43571517936115,13458.902515169411,-3773.5791026585257,-70.65107147716765,-42.6611595882959,-140.05815351171884,0.0,0.0,0.0,0.0,0.0,-8671.477329731704,0.0,26247.055886141687,16134.389327117366,-27853.234327117934,0.0,-11718.845000000569
3.0,1,2009,100,666133.0009999999,588532.0769999996,573519.966,-15012.110999999626,490706.58249193535,-156757.5795895226,18035.541422484257,4.817187796695828,754305.7368566402,2.7453274117897966,26653.020082180425,7.271049840991139,1213.413218340388,2.885499591845022,0.0,0.0,0.0,0.0,0.0,9818.351633069184,0.0,-101893.59465509854,-14587.74433989437,-1254.6956136224032,-31655.88167793349,3870.0397926513156,528.1340153515725,79.69534724005047,66.1605324514464,0.0,0.0,0.0,0.0,0.0,-366.2056384098643,0.0,-145214.09223726427,-136914.09924905666,121901.98824905703,0.0,-15012.110999999626
3.0,1,2010,100,666133.0009999999,573519.966,541144.7850000001,-32375.180999999822,544382.8893893582,53676.30689742297,22180.53209812895,4.863957308842806,763701.6567619464,3.1928987380839877,26325.394659116493,7.281665166923624,1215.779975694547,3.2759675608685237,0.0,0.0,0.0,0.0,0.0,4514.0402577828945,0.0,55347.12984956736,-6526.866257514065,991.6196454739834,14170.22181243727,2126.4385427925863,-26.145526137458774,183.3976517819743,228.60055437680583,0.0,0.0,0.0,0.0,0.0,4027.811769306219,0.0,70522.20804208469,71368.75712777692,-103743.93812777674,0.0,-32375.180999999822
3.0,1,2011,100,666133.0009999999,541144.7850000001,535075.8600000002,-6068.925000000047,579751.2410737512,35368.35168439294,19965.890512696078,4.6937424226325195,768024.4640547327,3.936873096707004,25333.263027430035,7.606555510736511,1212.0633962560792,3.0119222431377484,0.0,0.0,0.0,0.0,0.0,2548.6148717123474,0.0,-10482.296699617116,13298.704792385553,540.3354630182525,19492.559285880496,7695.415658470826,1149.916970657395,-299.6895925894501,-145.48151882119464,0.0,0.0,0.0,0.0,0.0,3595.0533337366387,0.0,34844.5176931214,35526.26003163679,-41595.185031636836,0.0,-6068.925000000047
3.0,1,2012,100,666133.0009999999,535075.8600000002,562428.3440000002,27352.483999999997,676679.6024338423,96928.36136009109,23893.99347685779,4.233400432377543,776885.7128565366,3.9305142316606223,25251.256844427237,7.3568172461703325,1220.5726059876047,3.2896517646030876,0.0,0.0,0.0,0.0,0.6466396340571033,1662.81835508536,0.0,52967.913239899135,22141.87776675961,1037.6952838314978,-93.29248887254208,982.360486298898,-947.484367796844,781.9415075911152,141.7310038098113,0.0,0.0,0.0,0.0,767.5423004004201,10944.832385669648,0.0,88725.11711759074,92542.73571206126,-65190.251712061254,0.0,27352.483999999997
3.0,1,2013,100,666133.0009999999,562428.3440000002,544517.0050000004,-17911.338999999818,638907.4623695129,-37772.14006432943,24076.116653216042,4.533158871863401,776442.4856645017,3.7858055922108567,25205.703516148526,6.946162378945102,1225.71602956091,3.8232258406005624,0.0,0.0,0.0,0.0,0.6466396340571033,12449.144142699846,0.0,13040.329940009897,-19981.19078014266,-344.18993105433924,-3598.133945568302,-528.1573317188438,-1252.0346459088578,442.57583950963095,303.7612205527024,0.0,0.0,0.0,0.0,0.0,-18880.44160360652,0.0,-30797.48123792729,-31649.509142288633,13738.170142288815,0.0,-17911.338999999818
3.0,1,2014,100,666133.0009999999,544517.0050000004,555022.6669999998,10505.66199999943,598398.3919184617,-40509.0704510512,24073.784434311827,4.597922785821009,776616.0782191284,3.5820937929367043,25292.825836116837,6.859828101760716,1241.5623467317748,3.5512128937446232,0.0,0.0,0.0,0.8860242610919676,0.6466396340571033,6264.914379827488,0.0,-21659.818172115014,-3977.660761605104,-228.06982180186816,-5045.662069476963,-862.3836405768102,-486.5056628678233,1641.7070916527894,-180.24313618753482,0.0,0.0,0.0,-7678.269608023767,0.0,3860.4436118777116,0.0,-34616.462169124374,-34112.299058918135,44617.961058917565,0.0,10505.66199999943
3.0,1,2015,100,666133.0009999999,555022.6669999998,585323.9709999997,30301.303999999953,582701.0748537823,-15697.317064679373,24576.34844318582,4.234259515721845,784468.6619650046,2.530914366908839,26264.01503068299,6.99340837926749,1250.7814776456826,3.8323367846476053,0.0,0.0,0.0,1.7720485221839353,0.6466396340571033,12129.180103873838,0.0,11635.87354549032,25225.376581961722,1032.018473534843,-30450.601239715113,-7657.1615507621755,451.6138135773589,1039.8595210874853,185.5763487424391,0.0,0.0,0.0,-8008.64440109846,0.0,-2594.536026138847,0.0,-9140.62493332042,-12179.250056968085,42480.55405696803,0.0,30301.303999999953
3.0,1,2016,100,666133.0009999999,585323.9709999997,597725.0210000002,12401.050000000505,536949.0911048006,-45751.98374898169,24429.409498038007,4.628296644342175,795147.0663254888,2.2872237580757537,27014.83844788648,6.525897429888778,1260.6724843247257,3.8261311161192566,0.0,0.0,0.0,2.7720485221839355,0.6466396340571033,12484.569244486025,0.0,8764.662232047802,-30857.813984843782,1550.4609771577207,-8870.153493439197,-5155.857816708515,-2130.7783652998364,1280.1255479804413,-40.02517126609948,0.0,0.0,0.0,-9391.757445400075,0.0,-406.7849454351779,0.0,-45257.92246520672,-44520.45595026933,56921.505950269835,0.0,12401.050000000505
3.0,1,2017,100,666133.0009999999,597725.0210000002,644457.1829999998,46732.16199999964,594000.7969310256,57051.70582622497,24685.176631135982,4.325876378905075,805251.4214317119,2.4910583745314243,27652.259777774474,6.139533370453748,1259.5714897866915,4.906438802601825,0.0,0.0,0.0,3.772048522183935,0.6466396340571033,12955.309869056437,0.0,27737.68911331469,33036.72457208892,1544.5016500600452,7579.449427023641,-5855.459026895319,-1283.474654436864,151.09813388988277,663.2874748614339,0.0,0.0,0.0,-9590.737257331073,0.0,202.6757520552317,0.0,54185.75518463058,52992.1427327087,-6259.980732709064,0.0,46732.16199999964
3.0,1,2018,100,666133.0009999999,644457.1829999998,581062.3840000001,-63394.79899999971,574925.1483987676,-19075.64853225796,25700.07504919099,4.633988478967575,813487.9042220415,2.7028149036561544,28384.050607585425,5.74293740486819,1267.176936666007,5.715118150331663,0.0,0.0,0.0,4.772048522183935,0.6466396340571033,13621.588553669053,0.23938462703486432,6301.082466464255,-12908.744832990036,1410.4300606325558,8111.830820263297,-6248.246630588644,-1664.8335681791154,1107.985958282221,513.350571833217,0.0,0.0,0.0,-10340.573505542987,0.0,-1953.8024842687034,-6277.02737280763,-21948.548516901574,-21459.466118977645,-41935.33288102206,0.0,-63394.79899999971
10.0,0,2002,100,1201007994.0000014,0.0,1201007994.0000014,0.0,1077374584.7040339,0.0,253905652.10000002,0.979563485,25697520.38999998,1.9740000000000002,42439.07499999996,31.709999999999997,31155.962970000004,3.5,0.0,0.0,0.0,0.0,0.0,5193.300445889841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
10.0,0,2003,100,1201007994.0000014,1201007994.0000014,1127691152.9999998,-73316841.00000167,978961983.0474423,-98412601.65659153,232535029.09999964,1.1512130359999997,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,31155.584910000005,3.5,0.0,0.0,0.0,0.0,0.0,5060.4998607212065,0.0,-83044998.66940881,-63796002.193850785,3313901.146826945,23041423.396646798,13138333.48729062,-2899083.6197772487,-81399.77999873352,0.0,0.0,0.0,0.0,0.0,0.0,349056.8152276617,0.0,-109978769.41704357,-109705874.79782939,36389033.79782772,0.0,-73316841.00000167
10.0,0,2004,100,1201007994.0000014,1127691152.9999998,1109237034.0000017,-18454118.999998093,1034930232.1083065,55968249.06086421,243107287.39999998,1.20597552,26563773.749999993,2.5669,39531.590000000004,31.0,31155.84026,3.5,0.0,0.0,0.0,0.0,0.0,5190.27492901215,0.0,41610986.83449174,-18454257.86392579,4633169.659971916,23195024.560322486,16042562.178531488,-2799783.7307640933,51625.85974275957,0.0,0.0,0.0,0.0,0.0,0.0,-320283.0449617313,0.0,63959044.45340878,64471246.491477415,-82925365.49147551,0.0,-18454118.999998093
10.0,0,2005,100,1201007994.0000014,1109237034.0000017,1185413968.9999993,76176934.99999762,1130303347.459668,95373115.3513614,254087771.4,1.1702642379999997,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,31156.65259,3.5,0.0,0.0,0.0,0.0,0.0,5117.063163830429,0.0,40662861.413445294,11946794.906639121,4433318.461007226,29802107.172418013,14334567.7075773,-2448308.2972762436,161554.77492931002,0.0,0.0,0.0,0.0,0.0,0.0,176786.36911475487,0.0,99069682.50785479,102220795.4831617,-26043860.483164087,0.0,76176934.99999762
10.0,0,2006,100,1201007994.0000014,1185413968.9999993,1159540668.9999998,-25873299.999999523,806694502.8530933,-323608844.60657465,252268420.80000016,2.8162655390000007,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,31153.4728,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,4200.972869275606,0.0,-6921944.111480669,-366997298.6437059,5151074.850376846,19678891.755596843,23767376.254136585,-4085658.2846341156,-675578.806706911,229465.56151223922,0.0,0.0,0.0,0.0,0.0,2626081.9769224282,0.0,-327227589.44798267,-339387161.64181924,313513861.6418197,0.0,-25873299.999999523
10.0,0,2007,100,1201007994.0000014,1159540668.9999998,1100711966.9999993,-58828702.00000048,1163797834.2727306,357103331.4196373,256261700.60000035,1.230985498,27714120.0,3.4605999999999995,36660.58,30.400000000000002,31160.222179999997,3.6,0.0,0.0,0.0,0.0,0.0,4612.673709410321,0.0,14936789.741886511,489819202.77245086,512012.91293992504,6321106.489061255,-7081011.096829691,1762828.5530843877,1403925.1920848102,-112212.2882828793,0.0,0.0,0.0,0.0,0.0,-1215442.1579515603,0.0,506347200.11844355,513299439.0713755,-572128141.071376,0.0,-58828702.00000048
10.0,0,2008,100,1201007994.0000014,1100711966.9999993,1112567173.9999998,11855207.000000477,1203481128.322418,39683294.049687386,260943220.70000005,1.242132803,27956797.669999957,3.9194999999999998,36716.94000000002,30.420000000000005,31153.65135,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,4401.6534369043375,0.0,16360043.520707915,-3595080.759458143,1986140.5562515825,23588328.537605215,-595610.7611708294,152021.55367606512,-1295893.9498938192,106529.56449562311,0.0,0.0,0.0,0.0,0.0,578354.3503457201,0.0,37284832.61255934,37532185.88670663,-25676978.88670615,0.0,11855207.000000477
10.0,0,2009,100,1201007994.0000014,1112567173.9999998,1079011273.9999983,-33555900.00000143,1138149767.9760942,-65331360.34632373,261208990.79999962,1.298489488,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,31159.806550000005,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,4313.440077943094,0.0,923384.1596272199,-17981664.973337553,-1834779.1719937713,-57924292.452725925,13355403.663268954,1460616.6924071654,1228398.7801630949,215364.30139874222,0.0,0.0,0.0,0.0,0.0,252688.4835226442,0.0,-60304880.517669424,-60396067.078679025,26840167.078677595,0.0,-33555900.00000143
10.0,0,2010,100,1201007994.0000014,1079011273.9999983,1055804062.9999982,-23207211.00000012,1078201743.587644,-59948024.388450146,234440206.99999973,1.3328625240000003,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,31244.945540000004,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,3926.3797249995796,0.0,-91007418.88864754,-10462002.645672271,-1459386.2869857247,25955051.932396095,3029180.5688591558,2386862.2742895843,16596040.397851637,0.0,0.0,0.0,0.0,0.0,0.0,1138577.4814226562,0.0,-53823095.16648641,-56833112.819756076,33625901.81975596,0.0,-23207211.00000012
10.0,0,2011,100,1201007994.0000014,1055804062.9999982,1024067732.9999994,-31736329.999998808,1047170973.5166047,-31030770.07103944,228510747.49999994,1.410313236,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,31144.61575,3.8999999999999995,1.0,0.0,0.0,0.0,0.0,3854.054536101603,0.0,-21813665.956240486,-22393194.773633257,1020503.0695631396,38739876.11926268,11490381.516044946,2700918.3392244973,-18821080.739481483,0.0,-20377723.402158327,0.0,0.0,0.0,0.0,220215.38087446976,0.0,-29233770.44654382,-30386162.250125278,-1350167.7498735301,0.0,-31736329.999998808
10.0,0,2012,100,1201007994.0000014,1024067732.9999994,1032661299.000001,8593566.00000155,1074757984.341589,27587010.824984312,227959423.99999982,1.369100306,27909105.42000003,4.109300000000001,33963.31,31.51,31315.142419999996,4.1,2.0,0.0,0.0,0.0,0.0,4416.0210766935925,0.0,-2014014.3767042246,11658523.803143179,1726789.5347627385,1906514.8098393595,1955304.9809202885,1486053.309085783,31791267.949172836,198233.0928474244,-19765191.04203272,0.0,0.0,0.0,0.0,-1562409.99617337,0.0,27381072.064861294,26978371.584265653,-18384805.584264103,0.0,8593566.00000155
10.0,0,2013,100,1201007994.0000014,1032661299.000001,1031511812.0000011,-1149486.9999998808,1024331038.087478,-50426946.25411093,232024741.20000002,1.631481463,28818049.080000035,3.9420000000000006,33700.32,29.93,31500.784160000003,4.2,3.0,0.0,0.0,0.0,1.0,4745.949829204932,0.0,14983719.253822008,-68796894.68537624,6866279.289055658,-7417556.495680878,2832280.4592928886,-11205198.097707255,34947164.95210752,99943.45637377322,-19931052.603967458,0.0,0.0,0.0,2227336.9817256043,-834332.239895325,0.0,-46228309.7302497,-48451797.13205349,47302310.132053606,0.0,-1149486.9999998808
10.0,0,2014,100,1201007994.0000014,1031511812.0000011,1020949725.9999985,-10562086.000002623,1081175906.7021968,56844868.614718795,232003465.0999997,1.627628074,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,31916.709710000006,4.2,4.0,0.0,0.0,0.0,1.0,4222.620990845059,0.0,-77085.48368794927,992655.5342685493,2156741.0833142498,-8700865.527223615,1292085.2139148158,1924927.4792297562,79857142.30208145,0.0,-19908866.73732681,0.0,0.0,0.0,0.0,1352817.6294380939,0.0,58889551.49400854,57243362.98268359,-67805448.98268622,0.0,-10562086.00000263
10.0,0,2015,100,1201007994.0000014,1020949725.9999985,997331165.7000012,-23618560.29999721,1056268756.6390083,-24907150.063188553,232760764.6000004,1.681151878,29378317.829999972,2.7030000000000003,34173.339999999975,30.169999999999998,32286.70998,4.1,5.0,0.0,0.0,0.0,1.0,4604.200747715316,0.0,2715085.646839128,-13424098.40616414,1934385.7836966666,-53694633.68505483,-6272736.321482642,-211471.6352371751,70019900.68754505,-98800.4198895748,-19705011.42496298,0.0,0.0,0.0,0.0,-990328.4640636627,0.0,-19727708.238774154,-23519713.92889855,-98846.37109865993,0.0,-23618560.29999721
10.0,0,2016,100,1201007994.0000014,997331165.7000012,999255569.6999992,1924403.9999979734,1037014160.3552147,-19254596.28379357,232107589.3,1.687565261,29437697.49999995,2.4255,35302.049999999996,29.879999999999995,32486.11487,4.5,6.0,0.0,0.0,0.0,1.0,5162.6501768277785,0.0,-2281440.8862795266,-1562789.6593004707,416498.0406058114,-16680914.740237424,-11353840.58218964,-1995143.4222831016,36298819.07833396,386152.5373747362,-19249157.440481257,0.0,0.0,0.0,0.0,-1279991.525955799,0.0,-17301808.60041271,-18180230.01826007,20104634.018258043,0.0,1924403.9999979734
10.0,0,2017,100,1201007994.0000014,999255569.6999992,942661585.6000004,-56593984.09999883,1095816277.5421581,58802117.18694341,230935447.4000001,1.7337943710000001,29668394.669999976,2.6928000000000005,35945.81999999998,30.000000000000004,32921.02871000001,4.5,7.0,0.0,0.0,0.0,1.0,5327.47640952293,0.0,-4114411.104879461,-11123734.333886435,1614283.9978744504,16390598.601181706,-6342540.899411461,828341.1975637336,81031219.96198,0.0,-19286299.72265295,0.0,0.0,0.0,0.0,-352233.7583528774,0.0,58645223.939416714,56661080.77933893,-113255064.87933776,0.0,-56593984.099998824
10.0,0,2018,100,1201007994.0000014,942661585.6000004,935808062.5999997,-6853523.000000715,1102106490.2792392,6290212.737081051,230662401.5,1.7232403280000002,29807700.83999996,2.9199999999999995,36801.50000000002,30.010000000000005,33405.500980000004,4.6,8.0,0.0,0.0,0.0,1.0,5681.200007388976,1.0,-908417.2698948063,2396374.5215616147,913556.5576040898,12266275.10501007,-7781614.638318596,65094.20059015674,85536823.41061585,91233.0665890922,-18193998.040332258,0.0,0.0,0.0,0.0,-679565.2128676216,-62208126.496619426,11497635.203938164,5411073.036620415,-12264596.036621131,0.0,-6853523.000000716
10.0,1,2002,100,2028458449.0000012,0.0,2028458449.0000012,0.0,2017737388.6292558,0.0,474570591.5000003,1.761002458,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,31155.96297,3.5,0.0,0.0,0.0,0.0,0.0,37476.947919134516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2028458449.0000012,1999850729.9999993,-28607719.000001907,2091313115.3822722,73575726.75301647,503552796.7000007,1.9292153139999997,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,31155.58491,3.5,0.0,0.0,0.0,0.0,0.0,52722.52085645483,0.0,100399261.51265185,-77233482.31164058,5597057.483392489,38916118.959583245,22190163.347134456,-4896445.895675412,-137481.24268119741,0.0,0.0,0.0,0.0,0.0,0.0,-7753270.159513502,0.0,77081921.69325136,73966664.54937473,-102574383.54937664,0.0,-28607719.000001907
10.0,1,2004,100,2028458449.0000012,1999850729.9999993,2115153451.9999995,115302722.00000024,2245611768.8957067,154298653.5134344,521860484.00000006,1.9019918869999999,26563773.749999993,2.5669,39531.590000000004,31.0,31155.84026,3.5,0.0,0.0,0.0,0.0,0.0,53634.17101747177,0.0,59058222.4586945,12294230.293845976,8216476.383679396,41134123.1825101,28449925.84933987,-4965144.510458614,91553.44796203727,0.0,0.0,0.0,0.0,0.0,0.0,-384639.68269299524,0.0,143894747.42288026,147550489.97550738,-32247767.97550714,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2115153451.9999995,2507212522.9999957,392059070.9999962,2532597900.7814713,286986131.8857646,527998936.70000035,1.608699594,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,31156.65259,3.5,0.0,0.0,0.0,0.0,0.0,55949.87143159902,0.0,20254086.7218748,153216766.78031227,8453692.546488442,56828277.39288572,27333932.64041507,-4668567.30149895,308061.4236675518,0.0,0.0,0.0,0.0,0.0,0.0,-1002912.62034271,0.0,260723337.5838022,270313736.3021605,121745334.69783568,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2507212522.9999957,2603647774.9999986,96435252.00000286,2693693644.195289,161095743.41381788,539962610.0999992,1.587646779,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,31153.4728,3.7,0.0,0.0,0.0,0.0,0.0,49978.02759163272,0.0,46201525.18277495,13370443.317428146,10894792.62900028,41621884.9605895,50269243.438638784,-8641380.887872212,-1428884.4983646062,485331.660049564,0.0,0.0,0.0,0.0,0.0,3177234.009153661,0.0,155950189.81139806,159481007.6895697,-63045755.68956685,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2603647774.9999986,2751026060.0000033,147378285.00000477,2759493045.450735,65799401.25544596,543107372.7999997,1.523935495,27714120.0,3.4605999999999995,36660.58,30.4,31160.22218,3.6,0.0,0.0,0.0,0.0,0.0,47152.923493662056,0.0,12351220.378081527,42954489.19918012,1149680.487444209,14193495.136290379,-15899794.87559563,3958278.2757442323,3152391.9775840677,-251962.93888280785,0.0,0.0,0.0,0.0,0.0,1700383.1707056628,0.0,63308180.81055174,63599832.53635844,83778452.46364632,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2751026060.0000033,2818659238.999998,67633178.99999475,2867007195.8761,107514150.42536497,558408346.8999993,1.5489328799999997,27956797.669999957,3.9195,36716.94000000002,30.42,31153.65135,3.7,0.0,0.0,0.0,0.0,0.0,44993.018040447976,0.0,63000504.102282,-17738628.011638775,4963991.119277991,58954666.129103474,-1488618.9800073202,379949.7674077206,-3238847.3406633157,266250.95108819735,0.0,0.0,0.0,0.0,0.0,1447671.4813542122,0.0,106546939.21820417,107184263.47424537,-39551084.474250615,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2818659238.999998,2717269399.9999986,-101389838.99999952,2708990563.388994,-158016632.48710585,562176551.3,1.632493051,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,31159.80655,3.9,0.0,0.0,0.0,0.0,0.0,46727.33366303712,0.0,15491433.43428932,-59050771.76792862,-4648364.058838402,-146749648.83011532,33835558.7022267,3700433.403845039,3112115.52146966,545619.7091505642,0.0,0.0,0.0,0.0,0.0,-1195879.8882913361,0.0,-154959503.7741924,-155351909.02767998,53962070.02768046,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2717269399.9999986,2812782058.0000014,95512658.00000286,2785999507.140142,77008943.75114775,552453534.0999991,1.6339541180000001,27553600.74999996,3.2889999999999997,35213.00000000003,30.93,31244.94554,3.9,0.0,0.0,0.0,0.0,0.0,47061.37951273533,0.0,-38361641.16252973,-989443.0251979278,-3675166.1414113566,65362494.43424337,7628372.256317671,6010824.887768041,41793736.37781483,0.0,0.0,0.0,0.0,0.0,0.0,-217168.00125457818,0.0,77552009.62575032,77244287.67279793,18268370.327204928,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2812782058.0000014,2875478446.9999957,62696388.99999428,2725396463.1015706,-60603044.03857136,542784230.6000009,1.7392984160000005,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,31144.61575,3.9,0.0,0.0,1.0,0.0,0.0,50946.52061197669,0.0,-40186492.184579656,-71478071.68484764,2718736.1981208166,103207434.31104317,30611682.698086128,7195553.522598862,-50141498.85515548,0.0,0.0,0.0,-37344452.72102758,0.0,0.0,-2502302.0251050144,0.0,-57919410.74086639,-61185637.14566485,123882026.14565912,0.0,62696388.99999427
