,Unnamed: 0,CBSA,Mode,Year,MNAME,PROBLEM_FLAG,PROBLEM_FLAG2,NOTE,UPT_ADJ,VRM_ADJ,FARE_ADJ,FARE_per_UPT,FARE_per_UPT_2018,FARE_PER_UPT_LATEST_YEAR,FARE_NORMALIZED,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_APTA_EXTENDED,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5,UPT_ADJ_COMPETING,VRM_ADJ_COMPETING,VRH_ADJ_COMPETING,FARE_ADJ_COMPETING,FARE_per_UPT_COMPETING,AVG_SPEED_COMPETING,UPT_ADJ_COMPETING_LAGGED_1,UPT_ADJ_COMPETING_LAGGED_2,UPT_ADJ_COMPETING_LAGGED_3,VRM_ADJ_COMPETING_LAGGED_1,VRM_ADJ_COMPETING_LAGGED_2,VRM_ADJ_COMPETING_LAGGED_3,VRH_ADJ_COMPETING_LAGGED_1,VRH_ADJ_COMPETING_LAGGED_2,VRH_ADJ_COMPETING_LAGGED_3,AVG_SPEED_COMPETING_LAGGED_1,AVG_SPEED_COMPETING_LAGGED_2,AVG_SPEED_COMPETING_LAGGED_3,MAINTENANCE,MAINTENANCE_NYC,MAINTENANCE_WMATA,RESTRUCTURE,Mechanical_Failures,Other_Failures,Total_Failures,MDBF_Mechanical,MDBF_Total,PBS_Flag_Update,POP_CENSUSTRACT_updated,_merge
2338,2328,31100,Bus,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,525240370.4,138422303.1,397725965.1,0.757226572,0.825376963,0.782089405,1.055348606,4127773292,13052921.0,6573134.0,1916852.0,132001.0,25136.0,25771.0,37133.0,31154,12862222.0,,0.0,0.0,23.7,64.6,11.7,4227028.0,371482.0,1441544.0,1550203.0,564003.0,299796.0,8.79,57271.0,82406.0,31.5,41.2,27.3,659736.67,5817661.75,6477398.42,10.19,89.81,3.99,,,11.44,1.09,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,0,2346031017.0,27398.24,28090.39,40474.97,62425.39,89822.54,4.3491,0,0,0,,,0.0,,0,0,0,525240370.4,720649.0,0.0013729789999999999,0.137392165,3480102,138451580.6,-2354143.3,-0.01686043,-1.6719088080000002,-2165039.5,12100873.04,-15939.89,-0.0013163839999999999,-0.131551837,-60840.25,11.44,-0.18,-0.015611765,-1.549053356,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,5850000,74.1,10.1,6,2.6,0.9,1.2,5.1,,2002,140805723.9,148584665.0,156150690.4,11.62,11.81,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116962927.7,29946804.41,1147520.432,559316176.6,4.782,26.1,104053558.1,101431813.7,98403452.21,26024822.56,24685241.05,24608911.48,965029.7714,915267.7974,876974.7374,26.97,26.97,28.06,0.0,0,0.0,0.0,15575.0,22178.0,37753.0,8887.467293739968,3666.52459672079,0.0,10684048.0,both
2339,2328,31100,Bus,2012,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,525240370.4,138422303.1,397725965.1,0.757226572,0.825376963,0.782089405,1.055348606,4127773292,13052921.0,6573134.0,1916852.0,132001.0,25136.0,25771.0,37133.0,31154,12862222.0,,0.0,0.0,23.7,64.6,11.7,4227028.0,371482.0,1441544.0,1550203.0,564003.0,299796.0,8.79,57271.0,82406.0,31.5,41.2,27.3,659736.67,5817661.75,6477398.42,10.19,89.81,3.99,,,11.44,1.09,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,0,2346031017.0,27398.24,28090.39,40474.97,62425.39,89822.54,4.3491,0,0,0,,,0.0,,0,0,0,525240370.4,720649.0,0.0013729789999999999,0.137392165,3480102,138451580.6,-2354143.3,-0.01686043,-1.6719088080000002,-2165039.5,12100873.04,-15939.89,-0.0013163839999999999,-0.131551837,-60840.25,11.44,-0.18,-0.015611765,-1.549053356,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,5850000,74.1,10.1,6,2.6,0.9,1.2,5.1,,2002,140805723.9,148584665.0,156150690.4,11.62,11.81,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116962927.7,29946804.41,1147520.432,559316176.6,4.782,26.1,104053558.1,101431813.7,98403452.21,26024822.56,24685241.05,24608911.48,965029.7714,915267.7974,876974.7374,26.97,26.97,28.06,0.0,0,0.0,0.0,15575.0,22178.0,37753.0,8887.467293739968,3666.52459672079,0.0,10684048.0,both
2340,2329,31100,Bus,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,524867872.6,139238970.0,388943420.1,0.741031106,0.800313594,0.782089405,1.023301926,4127773292,13131431.0,6670871.0,1927309.0,141549.0,25254.0,25718.0,37474.0,30360,12940754.0,17.6,11.3,71.1,23.2,64.8,12.0,4251495.0,362552.0,1433843.0,1561886.0,591912.0,301302.0,8.53,58869.0,85536.0,31.3,40.5,28.2,587636.83,5944864.33,6532501.17,9.0,91.0,3.83,,,11.4,1.08,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,1,2269504915.0,27274.32,27775.44,40471.92,63578.52,92378.88,4.1364,0,0,0,,,0.0,,0,0,0,524867872.6,-372497.8,-0.000709447,-0.070919492,3480102,139238970.0,787389.4,0.005671,0.568711023,-2165039.5,12217909.62,117036.58,0.009625275,0.9671746790000001,-60840.25,11.4,-0.04,-0.003502631,-0.34965035,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,5969527,74.1,9.9,5.8,2.6,0.9,1.5,5.1,,2002,138451580.6,140805723.9,148584665.0,11.44,11.62,11.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121674406.1,32272024.58,1267401.465,612527370.9,5.0342,25.46,116962927.7,104053558.1,101431813.7,29946804.41,26024822.56,24685241.05,1147520.432,965029.7714,915267.7974,26.1,26.97,26.97,0.0,0,0.0,0.0,15008.0,21654.0,36662.0,9277.649920042644,3797.9098248868036,0.0,10752006.0,both
2341,2329,31100,Bus,2013,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,524867872.6,139238970.0,388943420.1,0.741031106,0.800313594,0.782089405,1.023301926,4127773292,13131431.0,6670871.0,1927309.0,141549.0,25254.0,25718.0,37474.0,30360,12940754.0,17.6,11.3,71.1,23.2,64.8,12.0,4251495.0,362552.0,1433843.0,1561886.0,591912.0,301302.0,8.53,58869.0,85536.0,31.3,40.5,28.2,587636.83,5944864.33,6532501.17,9.0,91.0,3.83,,,11.4,1.08,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,1,2269504915.0,27274.32,27775.44,40471.92,63578.52,92378.88,4.1364,0,0,0,,,0.0,,0,0,0,524867872.6,-372497.8,-0.000709447,-0.070919492,3480102,139238970.0,787389.4,0.005671,0.568711023,-2165039.5,12217909.62,117036.58,0.009625275,0.9671746790000001,-60840.25,11.4,-0.04,-0.003502631,-0.34965035,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,5969527,74.1,9.9,5.8,2.6,0.9,1.5,5.1,,2002,138451580.6,140805723.9,148584665.0,11.44,11.62,11.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121674406.1,32272024.58,1267401.465,612527370.9,5.0342,25.46,116962927.7,104053558.1,101431813.7,29946804.41,26024822.56,24685241.05,1147520.432,965029.7714,915267.7974,26.1,26.97,26.97,0.0,0,0.0,0.0,15008.0,21654.0,36662.0,9277.649920042644,3797.9098248868036,0.0,10752006.0,both
2342,2330,31100,Bus,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,512426242.0,139449701.4,390594145.0,0.762244618,0.807979295,0.782089405,1.033103492,4127773292,13262220.0,6775305.0,1867962.0,145356.0,25919.0,26757.0,40286.0,30108,13072846.0,17.3,11.0,71.7,22.8,64.7,12.5,4287974.0,359840.0,1423708.0,1570890.0,616925.0,316611.0,8.39,60514.0,88098.0,30.4,40.4,29.2,499289.08,6077451.17,6576740.25,7.59,92.41,3.71,,,11.26,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,2,2239700239.0,27474.14,28362.42,42703.16,64144.84,93383.88,3.9326,0,0,0,,,0.0,,0,0,0,512426242.0,-12441630.6,-0.023989777,-2.370430969,3480102,139449701.4,210731.4,0.001512307,0.15134513,-2165039.5,12383528.35,165618.73,0.013464354,1.3555406380000001,-60840.25,11.26,-0.14,-0.012356733,-1.228070175,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6132784,74.6,9.7,5.8,2.5,1,1.3,5.1,,2002,139238970.0,138451580.6,140805723.9,11.4,11.44,11.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120162379.4,32366127.64,1276753.334,617268424.2,5.1370000000000005,25.35,121674406.1,116962927.7,104053558.1,32272024.58,29946804.41,26024822.56,1267401.465,1147520.432,965029.7714,25.46,26.1,26.97,0.0,0,0.0,0.0,14924.0,19834.0,34758.0,9343.989640846958,4012.017417572933,0.0,10849167.0,both
2343,2330,31100,Bus,2014,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,512426242.0,139449701.4,390594145.0,0.762244618,0.807979295,0.782089405,1.033103492,4127773292,13262220.0,6775305.0,1867962.0,145356.0,25919.0,26757.0,40286.0,30108,13072846.0,17.3,11.0,71.7,22.8,64.7,12.5,4287974.0,359840.0,1423708.0,1570890.0,616925.0,316611.0,8.39,60514.0,88098.0,30.4,40.4,29.2,499289.08,6077451.17,6576740.25,7.59,92.41,3.71,,,11.26,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,2,2239700239.0,27474.14,28362.42,42703.16,64144.84,93383.88,3.9326,0,0,0,,,0.0,,0,0,0,512426242.0,-12441630.6,-0.023989777,-2.370430969,3480102,139449701.4,210731.4,0.001512307,0.15134513,-2165039.5,12383528.35,165618.73,0.013464354,1.3555406380000001,-60840.25,11.26,-0.14,-0.012356733,-1.228070175,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6132784,74.6,9.7,5.8,2.5,1,1.3,5.1,,2002,139238970.0,138451580.6,140805723.9,11.4,11.44,11.62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120162379.4,32366127.64,1276753.334,617268424.2,5.1370000000000005,25.35,121674406.1,116962927.7,104053558.1,32272024.58,29946804.41,26024822.56,1267401.465,1147520.432,965029.7714,25.46,26.1,26.97,0.0,0,0.0,0.0,14924.0,19834.0,34758.0,9343.989640846958,4012.017417572933,0.0,10849167.0,both
2344,2331,31100,Bus,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,481975887.0,138631010.3,393203806.6,0.815816345,0.8647653259999999,0.782089405,1.1057115990000002,4127773292,13340068.0,6800138.0,1871726.0,157848.0,26957.0,27546.0,41280.0,31602,13151916.0,15.7,10.7,73.6,22.4,64.8,12.8,4315637.0,347617.0,1429119.0,1587073.0,617647.0,334181.0,8.05,62544.0,90892.0,28.7,40.4,30.9,402178.08,6188917.58,6591095.67,6.1,93.9,3.03,,,11.2,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,3,2256402678.0,28574.42,29198.76,43756.8,66296.64,96345.52,3.2118,0,0,0,,,0.0,,0,0,0,481975887.0,-30450355.0,-0.061262697000000005,-5.9423879,3480102,138631010.3,-818691.1,-0.005888172,-0.5870870229999999,-2165039.5,12380319.76,-3208.59,-0.000259135,-0.025910144,-60840.25,11.2,-0.06,-0.005342844,-0.53285968,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6239543,75.3,9.1,5.1,2.6,0.9,1.4,5.4,,2002,139449701.4,139238970.0,138451580.6,11.26,11.4,11.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,114935124.9,31773357.72,1265318.627,638209484.8,5.5528,25.11,120162379.4,121674406.1,116962927.7,32366127.64,32272024.58,29946804.41,1276753.334,1267401.465,1147520.432,25.35,25.46,26.1,0.0,0,0.0,0.0,14446.0,17468.0,31914.0,9596.498013290877,4343.89328507865,0.0,10921327.0,both
2345,2331,31100,Bus,2015,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,481975887.0,138631010.3,393203806.6,0.815816345,0.8647653259999999,0.782089405,1.1057115990000002,4127773292,13340068.0,6800138.0,1871726.0,157848.0,26957.0,27546.0,41280.0,31602,13151916.0,15.7,10.7,73.6,22.4,64.8,12.8,4315637.0,347617.0,1429119.0,1587073.0,617647.0,334181.0,8.05,62544.0,90892.0,28.7,40.4,30.9,402178.08,6188917.58,6591095.67,6.1,93.9,3.03,,,11.2,1.06,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,3,2256402678.0,28574.42,29198.76,43756.8,66296.64,96345.52,3.2118,0,0,0,,,0.0,,0,0,0,481975887.0,-30450355.0,-0.061262697000000005,-5.9423879,3480102,138631010.3,-818691.1,-0.005888172,-0.5870870229999999,-2165039.5,12380319.76,-3208.59,-0.000259135,-0.025910144,-60840.25,11.2,-0.06,-0.005342844,-0.53285968,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6239543,75.3,9.1,5.1,2.6,0.9,1.4,5.4,,2002,139449701.4,139238970.0,138451580.6,11.26,11.4,11.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,114935124.9,31773357.72,1265318.627,638209484.8,5.5528,25.11,120162379.4,121674406.1,116962927.7,32366127.64,32272024.58,29946804.41,1276753.334,1267401.465,1147520.432,25.35,25.46,26.1,0.0,0,0.0,0.0,14446.0,17468.0,31914.0,9596.498013290877,4343.89328507865,0.0,10921327.0,both
2346,2332,31100,Bus,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,437545084.2,137441616.8,370967092.5,0.847837414,0.890229284,0.782089405,1.1382704829999999,4127773292,13310447.0,6812400.0,1866650.0,155628.0,27900.0,28885.0,41675.0,31804,13125329.0,15.0,9.9,75.0,22.2,64.5,13.3,4337807.0,341816.0,1399650.0,1598523.0,628593.0,369225.0,7.88,65950.0,95358.0,27.6,39.8,32.6,330208.42,6327190.92,6657399.33,4.96,95.04,2.65,,,11.18,1.05,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,4,2120614495.0,29295.0,30329.25,43758.75,69247.5,100125.9,2.7825,0,0,0,,,1.0,,0,0,0,437545084.2,-44430802.8,-0.096714336,-9.218470052,3480102,137441616.8,-1189393.5,-0.008616579000000001,-0.85795631,-2165039.5,12296891.54,-83428.22,-0.006761586,-0.673877748,-60840.25,11.18,-0.02,-0.001787311,-0.17857142899999998,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6325470,75,9.6,5.1,2.5,0.8,1.4,5.5,,2002,138631010.3,139449701.4,139238970.0,11.2,11.26,11.4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,119051261.1,33389080.65,1321661.686,637195933.1,5.3523,25.26,114935124.9,120162379.4,121674406.1,31773357.72,32366127.64,32272024.58,1265318.627,1276753.334,1267401.465,25.11,25.35,25.46,0.0,0,0.0,0.0,13295.0,17211.0,30506.0,10337.84255735239,4505.396210581525,1.0,10944789.0,both
2347,2332,31100,Bus,2016,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,437545084.2,137441616.8,370967092.5,0.847837414,0.890229284,0.782089405,1.1382704829999999,4127773292,13310447.0,6812400.0,1866650.0,155628.0,27900.0,28885.0,41675.0,31804,13125329.0,15.0,9.9,75.0,22.2,64.5,13.3,4337807.0,341816.0,1399650.0,1598523.0,628593.0,369225.0,7.88,65950.0,95358.0,27.6,39.8,32.6,330208.42,6327190.92,6657399.33,4.96,95.04,2.65,,,11.18,1.05,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,4,2120614495.0,29295.0,30329.25,43758.75,69247.5,100125.9,2.7825,0,0,0,,,1.0,,0,0,0,437545084.2,-44430802.8,-0.096714336,-9.218470052,3480102,137441616.8,-1189393.5,-0.008616579000000001,-0.85795631,-2165039.5,12296891.54,-83428.22,-0.006761586,-0.673877748,-60840.25,11.18,-0.02,-0.001787311,-0.17857142899999998,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6325470,75,9.6,5.1,2.5,0.8,1.4,5.5,,2002,138631010.3,139449701.4,139238970.0,11.2,11.26,11.4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,119051261.1,33389080.65,1321661.686,637195933.1,5.3523,25.26,114935124.9,120162379.4,121674406.1,31773357.72,32366127.64,32272024.58,1265318.627,1276753.334,1267401.465,25.11,25.35,25.46,0.0,0,0.0,0.0,13295.0,17211.0,30506.0,10337.84255735239,4505.396210581525,1.0,10944789.0,both
2348,2333,31100,Bus,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,408614709.5,135432115.4,336543497.1,0.823620612,0.8400930240000001,0.782089405,1.074164947,4127773292,13353907.0,6897835.0,1842580.0,169507.0,30222.0,30716.0,43981.0,34793,13170174.0,14.1,9.4,76.6,21.9,64.5,13.6,4348543.0,338393.0,1394729.0,1594040.0,649289.0,372092.0,7.78,69992.0,99303.0,25.9,39.6,34.5,296919.42,6445840.58,6742760.0,4.4,95.6,2.95,,,11.03,1.02,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,5,1860197757.0,30826.44,31330.32,44860.62,71391.84,101289.06,3.009,0,0,0,,,1.0,,0,0,0,409357533.1,-28187551.1,-0.066590812,-6.442204956,3480102,135746824.5,-1694792.3,-0.012407656000000001,-1.233099799,-2165039.5,12307487.87,10596.33,0.000861337,0.08617080199999999,-60840.25,11.03,-0.15,-0.013507634,-1.341681574,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6434177,75.4,9.6,4.8,2.3,0.7,1.5,5.7,,2002,137441616.8,138631010.3,139449701.4,11.18,11.2,11.26,1,1,1,0,0,0,0,0,0,0,0,0,1,1,120688088.0,35970178.28,1449355.263,661292492.0,5.4794,24.82,119051261.1,114935124.9,120162379.4,33389080.65,31773357.72,32366127.64,1321661.686,1265318.627,1276753.334,25.26,25.11,25.35,0.0,0,0.0,0.0,12212.0,16071.0,28283.0,11090.084785456927,4788.463578828271,1.0,11003240.0,both
2349,2333,31100,Bus,2017,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",,,,408614709.5,135432115.4,336543497.1,0.823620612,0.8400930240000001,0.782089405,1.074164947,4127773292,13353907.0,6897835.0,1842580.0,169507.0,30222.0,30716.0,43981.0,34793,13170174.0,14.1,9.4,76.6,21.9,64.5,13.6,4348543.0,338393.0,1394729.0,1594040.0,649289.0,372092.0,7.78,69992.0,99303.0,25.9,39.6,34.5,296919.42,6445840.58,6742760.0,4.4,95.6,2.95,,,11.03,1.02,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,5,1860197757.0,30826.44,31330.32,44860.62,71391.84,101289.06,3.009,0,0,0,,,1.0,,0,0,0,409357533.1,-28187551.1,-0.066590812,-6.442204956,3480102,135746824.5,-1694792.3,-0.012407656000000001,-1.233099799,-2165039.5,12307487.87,10596.33,0.000861337,0.08617080199999999,-60840.25,11.03,-0.15,-0.013507634,-1.341681574,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6434177,75.4,9.6,4.8,2.3,0.7,1.5,5.7,,2002,137441616.8,138631010.3,139449701.4,11.18,11.2,11.26,1,1,1,0,0,0,0,0,0,0,0,0,1,1,120688088.0,35970178.28,1449355.263,661292492.0,5.4794,24.82,119051261.1,114935124.9,120162379.4,33389080.65,31773357.72,32366127.64,1321661.686,1265318.627,1276753.334,25.26,25.11,25.35,0.0,0,0.0,0.0,12212.0,16071.0,28283.0,11090.084785456927,4788.463578828271,1.0,11003240.0,both
2350,2334,31100,Bus,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",1.0,,MSA definition changed in 2012. New CBSA code is 31080,396573883.4,134752148.4,310156232.4,0.782089405,0.782089405,0.782089405,1.0,4127773292,13379096.75,6964976.75,1823258.5,179361.25,32199.25,32424.0,45809.25,37085.25,13197161.0,13.25,8.83,78.15,21.63,64.43,13.95,4362137.5,334375.5,1383671.0,1593540.25,667547.5,383003.25,7.67,73875.0,103378.25,24.35,39.3,36.35,285076.09,6486569.0,6771645.09,4.21,95.79,3.4,,,10.96,1.0,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,6,1671244051.0,32199.25,32424.0,45809.25,73875.0,103378.25,3.4,0,0,0,,,1.0,,0,0,0,398002306.7,-11355226.4,-0.028131137,-2.773914117,3480102,135427370.0,-319454.5,-0.002356084,-0.235331103,-2165039.5,12357390.83,49902.96,0.004046485,0.405468285,-60840.25,10.96,-0.07,-0.006366551999999999,-0.63463282,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6537189,75.625,9.725,4.575,2.125,0.6,1.575,5.875,,2002,135746824.5,137441616.8,138631010.3,11.03,11.18,11.2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,114537927.1,37083339.48,1506986.794,672833995.5,5.8743,24.61,120688088.0,119051261.1,114935124.9,35970178.28,33389080.65,31773357.72,1449355.263,1321661.686,1265318.627,24.82,25.26,25.11,0.0,0,0.0,0.0,13443.0,16928.0,30371.0,10023.964025887079,4436.869000032926,1.0,11061691.0,both
2351,2334,31100,Bus,2018,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",1.0,,MSA definition changed in 2012. New CBSA code is 31080,396573883.4,134752148.4,310156232.4,0.782089405,0.782089405,0.782089405,1.0,4127773292,13379096.75,6964976.75,1823258.5,179361.25,32199.25,32424.0,45809.25,37085.25,13197161.0,13.25,8.83,78.15,21.63,64.43,13.95,4362137.5,334375.5,1383671.0,1593540.25,667547.5,383003.25,7.67,73875.0,103378.25,24.35,39.3,36.35,285076.09,6486569.0,6771645.09,4.21,95.79,3.4,,,10.96,1.0,2012,https://newsroom.uber.com/la/uber-la-officially-launched/,1,6,1671244051.0,32199.25,32424.0,45809.25,73875.0,103378.25,3.4,0,0,0,,,1.0,,0,0,0,398002306.7,-11355226.4,-0.028131137,-2.773914117,3480102,135427370.0,-319454.5,-0.002356084,-0.235331103,-2165039.5,12357390.83,49902.96,0.004046485,0.405468285,-60840.25,10.96,-0.07,-0.006366551999999999,-0.63463282,-22,0.0,0.0,0.0,0.0,-198871920,0.0,0.0,0.0,0.0,272095734,0.0,0.0,0.0,0.0,20967885.2,0.0,0.0,0.0,0.0,-62,11,5,A,10,12,,6537189,75.625,9.725,4.575,2.125,0.6,1.575,5.875,,2002,135746824.5,137441616.8,138631010.3,11.03,11.18,11.2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,114537927.1,37083339.48,1506986.794,672833995.5,5.8743,24.61,120688088.0,119051261.1,114935124.9,35970178.28,33389080.65,31773357.72,1449355.263,1321661.686,1265318.627,24.82,25.26,25.11,0.0,0,0.0,0.0,13443.0,16928.0,30371.0,10023.964025887079,4436.869000032926,1.0,11061691.0,both
