,CBSA,MNAME,MODE,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge
3241,41060.0,"St. Cloud, MN Metro Area",Bus,2013,2111857.9392000004,1255089.3552,1356434.6784,2002,2018,0.6422944712435702,,,191306.0,157722.0,25788.0,1213.0,26768.0,27285.0,26839.0,8902,183531.0,13.6,8.5,77.9,23.2,63.8,13.0,72873.0,5565.0,19735.0,30172.0,11334.0,6067.0,7.64,55513.0,69156.0,29.9,50.9,19.2,5513.83,102612.42,108126.25,5.1,94.9,3.52,2566.4,15174.0,14.94,1.08,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,0,0,4394848.358,28909.44,29467.8,28986.12,59954.04,74688.48,3.8016,0,0,0,,,0.0,,0,0,0,4,3,E,33,,103297,79.3,7.9,1.5,4.7,0.5,0.6,5.6,,0.6936780289430559,1253.7959330738936,both
3242,41060.0,"St. Cloud, MN Metro Area",Bus,2014,2047644.1656,1293925.0392,1361876.46,2002,2018,0.6650942985501309,,,192418.0,153668.0,27137.0,1047.0,26564.0,27334.0,27011.0,21229,183813.0,14.6,8.7,76.8,23.1,63.5,13.4,72884.0,4749.0,20036.0,31439.0,11909.0,4751.0,6.52,55390.0,67544.0,31.9,48.8,19.3,4678.83,104756.25,109435.08,4.28,95.72,3.36,2566.4,14898.0,15.02,1.06,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,0,0,4330767.143,28157.84,28974.04,28631.66,58713.4,71596.64,3.5616,0,0,0,,,0.0,,0,0,0,4,3,E,33,,99627,79.1,7.7,1.1,4.5,0.8,0.6,6.2,,0.7049999564631388,1237.9057722166644,both
3243,41060.0,"St. Cloud, MN Metro Area",Bus,2015,1926527.6928,1318433.232,1290861.1632,2002,2018,0.6700454750919633,,,194418.0,154223.0,28616.0,909.0,27686.0,28682.0,26202.0,25662,186664.0,14.5,8.1,77.4,23.2,63.3,13.5,74617.0,4319.0,21780.0,31967.0,11167.0,5384.0,5.79,54157.0,68555.0,29.7,51.8,18.5,4130.67,105595.33,109726.0,3.76,96.24,2.4,2566.4,14959.0,15.13,1.06,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,0,0,4104938.499,29347.16,30402.92,27774.12,57406.42,72668.3,2.544,0,0,0,,,0.0,,0,0,0,4,3,E,33,,105658,81,6.7,1.5,3.8,0.7,1.1,5.3,,0.7102482035974812,1250.203952145938,both
3244,41060.0,"St. Cloud, MN Metro Area",Bus,2016,1820180.6976000003,1330839.8184,1228928.64,2002,2018,0.6751684827887715,,,195644.0,154930.0,29284.0,1021.0,28882.0,29659.0,31461.0,23984,187504.0,10.9,8.7,80.4,23.2,62.4,14.4,74834.0,3938.0,21671.0,29822.0,13827.0,5576.0,5.26,56620.0,72341.0,28.9,48.9,22.2,4322.75,106811.75,111134.5,3.89,96.11,2.15,2566.4,14583.0,14.76,1.05,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,0,0,3871125.216,30326.1,31141.95,33034.05,59451.0,75958.05,2.2575,0,0,0,,,0.0,,0,0,0,4,3,E,33,,103242,80.1,7.6,1.6,3.6,0.1,1.2,5.7,,0.7089269069282101,1245.9984938663733,both
3245,41060.0,"St. Cloud, MN Metro Area",Bus,2017,1658592.9096000001,1378968.4775999999,1088597.4888000002,2002,2018,0.6563379612315691,,,197759.0,156778.0,27573.0,500.0,30407.0,30858.0,31123.0,30952,189345.0,11.1,7.2,81.7,23.3,62.3,14.4,76342.0,4018.0,21618.0,31424.0,13264.0,6018.0,5.26,61943.0,77934.0,27.4,47.3,25.3,3927.42,108318.17,112245.58,3.5,96.5,2.41,2566.4,14484.0,14.26,1.02,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,1,0,3331108.315,31015.14,31475.16,31745.46,63181.86,79492.68,2.4582,0,0,0,,,0.0,,0,0,0,4,3,E,33,,107799,81.5,8.1,1.1,3.4,0.5,0.5,4.9,,0.6694647204562004,1259.4013563199203,both
3246,41060.0,"St. Cloud, MN Metro Area",Bus,2018,1552740.4512,1370818.4736000001,987465.6516,2002,2018,0.6359502329168147,,,199651.75,158340.75,26456.75,137.25,31849.75,32001.5,32184.25,35758.5,190935.75,10.35,6.23,83.43,23.38,62.0,14.63,77527.25,3982.75,21551.0,32089.25,13506.75,6397.5,5.14,66551.0,83075.25,26.08,45.38,28.55,3431.73,110081.09,113512.82,3.02,96.98,2.72,,14315.75,14.29,1.0,2017,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,1,1,2962396.955,31849.75,32001.5,32184.25,66551.0,83075.25,2.72,0,0,0,,,0.0,,88,0,65,4,3,E,33,,110612.75,82.325,8.7,0.75,3.2,0.65,0,4.4,,0.6359502329168147,1271.4266626033423,both
3247,41180.0,"St. Louis, MO-IL Metro Area",Bus,2002,32838940.0,19648508.0,23587188.0,2002,2018,0.7182688600789185,,,2558046.844,1805312.281,639226.6875,7498.15625,26966.09375,26612.67188,27114.1875,48374.07813,2661127.41,9.8,6.36,83.83,24.83,64.04,11.13,1063369.88,62604.22,373179.09,430286.28,138618.09,58682.19,5.89,44511.32813,56970.34375,39.7,48.53,11.76,78943.92,1371433.33,1450377.25,5.44,94.56,1.36,,483183.0,16.41,1.4,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,100411208.8,37752.53125,37257.74063,37959.8625,62315.85938,79758.48125,1.904,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1285266.891,82.925,9.375,2.2,1.3,0.1,0.9,3.2,,1.005576404110486,2763.9078082005212,both
3248,41180.0,"St. Louis, MO-IL Metro Area",Rail,2002,14943289.0,5097368.0,9604616.0,2002,2018,0.642737753382137,,,2558046.844,1805312.281,639226.6875,7498.15625,26966.09375,26612.67188,27114.1875,48374.07813,2661127.41,9.8,6.36,83.83,24.83,64.04,11.13,1063369.88,62604.22,373179.09,430286.28,138618.09,58682.19,5.89,44511.32813,56970.34375,39.7,48.53,11.76,78943.92,1371433.33,1450377.25,5.44,94.56,1.36,,483183.0,16.41,1.4,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,100411208.8,37752.53125,37257.74063,37959.8625,62315.85938,79758.48125,1.904,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1285266.891,82.925,9.375,2.2,1.3,0.1,0.9,3.2,,0.8998328547349917,2763.9078082005212,both
3249,41180.0,"St. Louis, MO-IL Metro Area",Bus,2003,32092395.0,19671469.0,23684279.0,2002,2018,0.7380028508311705,,,2614438.625,1839766.875,657678.25,10147.375,26702.625,26252.3125,27494.25,43109.6875,2679601.38,10.18,6.64,83.18,24.79,63.73,11.49,1070928.5,67063.13,371809.63,429713.88,142711.63,59630.25,6.26,45895.6875,59080.625,38.48,48.28,13.24,85061.58,1366442.83,1451504.42,5.86,94.14,1.55,,477674.0,16.03,1.37,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98599574.04,36582.59625,35965.66813,37667.1225,62877.09187999999,80940.45625,2.1235,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1294890.438,83.05,9.25,2.2,1.3,0.1,0.9,3.2,,1.0110639056387036,2763.9229272813227,both
3250,41180.0,"St. Louis, MO-IL Metro Area",Rail,2003,14613085.0,5408164.0,9931774.0,2002,2018,0.6796493690415132,,,2614438.625,1839766.875,657678.25,10147.375,26702.625,26252.3125,27494.25,43109.6875,2679601.38,10.18,6.64,83.18,24.79,63.73,11.49,1070928.5,67063.13,371809.63,429713.88,142711.63,59630.25,6.26,45895.6875,59080.625,38.48,48.28,13.24,85061.58,1366442.83,1451504.42,5.86,94.14,1.55,,477674.0,16.03,1.37,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98599574.04,36582.59625,35965.66813,37667.1225,62877.09187999999,80940.45625,2.1235,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1294890.438,83.05,9.25,2.2,1.3,0.1,0.9,3.2,,0.9311196355868732,2763.9229272813227,both
3251,41180.0,"St. Louis, MO-IL Metro Area",Bus,2004,31900016.0,19361185.0,22148001.0,2002,2018,0.6942943539589447,,,2671773.5,1874692.5,676572.0,12877.5,26418.5,25870.75,27864.0,37626.25,2698251.5,10.58,6.93,82.5,24.75,63.4,11.85,1078655.0,71599.5,370422.5,429240.5,146770.5,60622.0,6.64,47254.25,61169.5,37.28,48.0,14.73,87567.75,1358610.5,1446178.25,6.05,93.95,1.83,,472165.0,15.94,1.33,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,89585885.97,35136.605,34408.0975,37059.12,62848.1525,81355.435,2.4339,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1304345.25,83.1,9.2,2.2,1.3,0.1,0.9,3.2,,0.9234114907653964,2763.924803657498,both
3252,41180.0,"St. Louis, MO-IL Metro Area",Rail,2004,14960105.0,4473140.0,9376280.0,2002,2018,0.6267522854953224,,,2671773.5,1874692.5,676572.0,12877.5,26418.5,25870.75,27864.0,37626.25,2698251.5,10.58,6.93,82.5,24.75,63.4,11.85,1078655.0,71599.5,370422.5,429240.5,146770.5,60622.0,6.64,47254.25,61169.5,37.28,48.0,14.73,87567.75,1358610.5,1446178.25,6.05,93.95,1.83,,472165.0,15.94,1.33,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,89585885.97,35136.605,34408.0975,37059.12,62848.1525,81355.435,2.4339,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1304345.25,83.1,9.2,2.2,1.3,0.1,0.9,3.2,,0.8335805397087788,2763.924803657498,both
3253,41180.0,"St. Louis, MO-IL Metro Area",Bus,2005,33176356.0,19516967.0,25022009.0,2002,2018,0.7542120961084454,,,2725336.0,1907734.0,693697.0,15284.0,26217.0,25574.0,28275.0,33019,2716197.0,10.9,7.2,81.9,24.7,63.1,12.2,1085710.0,75826.0,369106.0,428371.0,150968.0,61439.0,6.98,48716.0,63344.0,36.0,47.8,16.2,80551.58,1367784.33,1448335.92,5.56,94.44,2.25,52633.6,466656.0,13.9,1.29,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98084257.32,33819.93,32990.46,36474.75,62843.64,81713.76,2.9025,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1314475,83.3,9,2.2,1.3,0.1,0.9,3.2,,0.9729336039798946,2763.8639793172138,both
3254,41180.0,"St. Louis, MO-IL Metro Area",Rail,2005,16103245.0,4466037.0,10955146.0,2002,2018,0.6803067332081205,,,2725336.0,1907734.0,693697.0,15284.0,26217.0,25574.0,28275.0,33019,2716197.0,10.9,7.2,81.9,24.7,63.1,12.2,1085710.0,75826.0,369106.0,428371.0,150968.0,61439.0,6.98,48716.0,63344.0,36.0,47.8,16.2,80551.58,1367784.33,1448335.92,5.56,94.44,2.25,52633.6,466656.0,13.9,1.29,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98084257.32,33819.93,32990.46,36474.75,62843.64,81713.76,2.9025,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1314475,83.3,9,2.2,1.3,0.1,0.9,3.2,,0.8775956858384755,2763.8639793172138,both
3255,41180.0,"St. Louis, MO-IL Metro Area",Bus,2006,34563185.0,19781870.0,25968040.0,2002,2018,0.7513208056491322,,,2793988.0,1948312.0,717897.0,18985.0,25685.0,24938.0,28521.0,24907,2736961.0,11.5,7.5,81.0,24.7,62.7,12.6,1095451.0,81292.0,367507.0,429086.0,154611.0,62955.0,7.42,49765.0,65176.0,35.0,47.3,17.7,73276.75,1386375.08,1459651.83,5.02,94.98,2.54,52633.6,461147.0,14.0,1.25,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98847472.5,32106.25,31172.5,35651.25,62206.25,81470.0,3.175,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1321905,82.8,9.1,2.5,1.4,0.2,0.8,3.2,,0.9391510070614152,2764.0616163840546,both
3256,41180.0,"St. Louis, MO-IL Metro Area",Rail,2006,18706545.0,5016549.0,12644186.0,2002,2018,0.675923106057265,,,2793988.0,1948312.0,717897.0,18985.0,25685.0,24938.0,28521.0,24907,2736961.0,11.5,7.5,81.0,24.7,62.7,12.6,1095451.0,81292.0,367507.0,429086.0,154611.0,62955.0,7.42,49765.0,65176.0,35.0,47.3,17.7,73276.75,1386375.08,1459651.83,5.02,94.98,2.54,52633.6,461147.0,14.0,1.25,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98847472.5,32106.25,31172.5,35651.25,62206.25,81470.0,3.175,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1321905,82.8,9.1,2.5,1.4,0.2,0.8,3.2,,0.8449038825715813,2764.0616163840546,both
3257,41180.0,"St. Louis, MO-IL Metro Area",Bus,2007,34241485.0,20182571.0,24732618.0,2002,2018,0.722299806798683,,,2802282.0,1958744.0,713797.0,17508.0,26475.0,25659.0,29427.0,30814,2746451.0,11.0,7.7,81.3,24.5,62.7,12.8,1094448.0,81800.0,367038.0,423463.0,160472.0,61675.0,7.47,52465.0,68378.0,32.9,48.0,19.1,77704.58,1384531.08,1462235.67,5.31,94.69,2.82,52633.6,455638.0,13.99,1.21,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,89779403.34,32034.75,31047.39,35606.67,63482.65,82737.38,3.4122,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1340134,82.4,8.6,2.6,1.6,0.2,1,3.7,,0.8739827662264064,2763.7496103282856,both
3258,41180.0,"St. Louis, MO-IL Metro Area",Rail,2007,23754462.0,6597050.0,17049269.0,2002,2018,0.7177291154815462,,,2802282.0,1958744.0,713797.0,17508.0,26475.0,25659.0,29427.0,30814,2746451.0,11.0,7.7,81.3,24.5,62.7,12.8,1094448.0,81800.0,367038.0,423463.0,160472.0,61675.0,7.47,52465.0,68378.0,32.9,48.0,19.1,77704.58,1384531.08,1462235.67,5.31,94.69,2.82,52633.6,455638.0,13.99,1.21,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,89779403.34,32034.75,31047.39,35606.67,63482.65,82737.38,3.4122,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1340134,82.4,8.6,2.6,1.6,0.2,1,3.7,,0.8684522297326709,2763.7496103282856,both
3259,41180.0,"St. Louis, MO-IL Metro Area",Bus,2008,37446296.0,21248658.0,28503800.0,2002,2018,0.7611914406701267,,,2813373.0,1969508.0,710859.0,18657.0,27314.0,26491.0,30704.0,33211,2748936.0,11.3,7.5,81.2,24.1,63.0,12.9,1109251.0,79210.0,368242.0,441549.0,156921.0,63329.0,7.14,53189.0,70545.0,32.1,47.4,20.5,95348.5,1359359.83,1454708.33,6.55,93.45,3.23,52633.6,450129.0,14.07,1.17,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,101193794.9,31957.38,30994.47,35923.68,62231.13,82537.65,3.7791,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1380963,81.4,9.3,2.7,1.7,0.2,0.9,3.7,,0.8905939855840481,2763.967738474207,both
3260,41180.0,"St. Louis, MO-IL Metro Area",Rail,2008,22658347.0,6839014.0,16983630.0,2002,2018,0.7495529131052676,,,2813373.0,1969508.0,710859.0,18657.0,27314.0,26491.0,30704.0,33211,2748936.0,11.3,7.5,81.2,24.1,63.0,12.9,1109251.0,79210.0,368242.0,441549.0,156921.0,63329.0,7.14,53189.0,70545.0,32.1,47.4,20.5,95348.5,1359359.83,1454708.33,6.55,93.45,3.23,52633.6,450129.0,14.07,1.17,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,101193794.9,31957.38,30994.47,35923.68,62231.13,82537.65,3.7791,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1380963,81.4,9.3,2.7,1.7,0.2,0.9,3.7,,0.8769769083331631,2763.967738474207,both
3261,41180.0,"St. Louis, MO-IL Metro Area",Bus,2009,30780746.0,18899965.0,29676866.0,2002,2018,0.9641373214281421,,,2825769.0,1967717.0,725730.0,18580.0,26467.0,25118.0,29946.0,23643,2757700.0,12.6,7.6,79.9,23.8,62.9,13.3,1111547.0,84608.0,372810.0,437093.0,155818.0,61218.0,7.61,51691.0,68086.0,34.0,46.9,19.1,143621.5,1309320.92,1452942.42,9.88,90.12,2.33,52633.6,444620.0,14.16,1.17,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,105362410.1,30966.39,29388.06,35036.82,60478.47,79660.62,2.7261,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1328691,82.2,9,2.5,1.6,0.3,0.8,3.5,,1.1280406660709261,2765.623927047169,both
3262,41180.0,"St. Louis, MO-IL Metro Area",Rail,2009,18136118.0,6225627.0,17661058.0,2002,2018,0.9738058607691017,,,2825769.0,1967717.0,725730.0,18580.0,26467.0,25118.0,29946.0,23643,2757700.0,12.6,7.6,79.9,23.8,62.9,13.3,1111547.0,84608.0,372810.0,437093.0,155818.0,61218.0,7.61,51691.0,68086.0,34.0,46.9,19.1,143621.5,1309320.92,1452942.42,9.88,90.12,2.33,52633.6,444620.0,14.16,1.17,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,105362410.1,30966.39,29388.06,35036.82,60478.47,79660.62,2.7261,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1328691,82.2,9,2.5,1.6,0.3,0.8,3.5,,1.139352857099849,2765.623927047169,both
3263,41180.0,"St. Louis, MO-IL Metro Area",Bus,2010,27197453.0,20429024.0,27852011.0,2002,2018,1.024066885969065,,,2815168.0,1954654.0,715904.0,18097.0,26543.0,25458.0,30451.0,31635,2762465.0,,0.0,0.0,23.8,62.9,13.3,1112442.0,85344.0,384556.0,427117.0,155671.0,59754.0,7.67,50912.0,67609.0,34.8,45.0,20.2,144536.67,1354637.5,1499174.17,9.64,90.36,2.78,52633.6,439111.0,14.24,1.15,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,97311224.4,30524.45,29276.7,35018.65,58548.8,77750.35,3.197,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1304601,83,7.7,2.6,1.9,0.2,0.8,3.7,,1.1776769188644245,2766.0408196657263,both
3264,41180.0,"St. Louis, MO-IL Metro Area",Rail,2010,15776273.0,6076267.0,17020608.0,2002,2018,1.0788738252691241,,,2815168.0,1954654.0,715904.0,18097.0,26543.0,25458.0,30451.0,31635,2762465.0,,0.0,0.0,23.8,62.9,13.3,1112442.0,85344.0,384556.0,427117.0,155671.0,59754.0,7.67,50912.0,67609.0,34.8,45.0,20.2,144536.67,1354637.5,1499174.17,9.64,90.36,2.78,52633.6,439111.0,14.24,1.15,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,97311224.4,30524.45,29276.7,35018.65,58548.8,77750.35,3.197,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1304601,83,7.7,2.6,1.9,0.2,0.8,3.7,,1.2407048990594927,2766.0408196657263,both
3265,41180.0,"St. Louis, MO-IL Metro Area",Bus,2011,30006521.0,21748931.0,29047275.0,2002,2018,0.968032082093089,,,2813680.0,1954742.0,711438.0,16864.0,26986.0,26180.0,29936.0,27728,2757578.0,,0.0,0.0,23.5,62.8,13.7,1105266.0,88836.0,373392.0,429164.0,153732.0,60142.0,8.04,51164.0,69925.0,34.1,45.5,20.4,127331.33,1368860.67,1496192.0,8.51,91.49,3.53,52633.6,433602.0,14.1,1.12,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98798552.16,30224.32,29321.6,33528.32,57303.68,78316.0,3.9536,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1305261,83.3,8.1,2.4,1.8,0.2,0.8,3.5,,1.0841959319442598,2772.893421847302,both
3266,41180.0,"St. Louis, MO-IL Metro Area",Rail,2011,16505238.0,6302034.0,17250918.0,2002,2018,1.0451783851889926,,,2813680.0,1954742.0,711438.0,16864.0,26986.0,26180.0,29936.0,27728,2757578.0,,0.0,0.0,23.5,62.8,13.7,1105266.0,88836.0,373392.0,429164.0,153732.0,60142.0,8.04,51164.0,69925.0,34.1,45.5,20.4,127331.33,1368860.67,1496192.0,8.51,91.49,3.53,52633.6,433602.0,14.1,1.12,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,98798552.16,30224.32,29321.6,33528.32,57303.68,78316.0,3.9536,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1305261,83.3,8.1,2.4,1.8,0.2,0.8,3.5,,1.170599791411672,2772.893421847302,both
3267,41180.0,"St. Louis, MO-IL Metro Area",Bus,2012,32221882.0,21805510.0,32432935.0,2002,2018,1.0065499898485135,,,2819381.0,1959745.0,719137.0,16868.0,26919.0,26192.0,29605.0,30584,2760219.0,,0.0,0.0,23.3,62.6,14.1,1108723.0,95764.0,369595.0,425025.0,157677.0,60662.0,8.64,52243.0,70369.0,34.1,44.5,21.4,108457.25,1368080.58,1476537.83,7.34,92.66,3.61,52633.6,434894.0,14.14,1.09,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,108414237.3,29341.71,28549.28,32269.45,56944.87,76702.21,3.9349,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1319188,82.4,8.1,2.3,1.7,0.3,0.9,4.2,,1.0971394889348798,2767.0186585383385,both
3268,41180.0,"St. Louis, MO-IL Metro Area",Rail,2012,17128317.0,6297940.0,17633173.0,2002,2018,1.0294749332348299,,,2819381.0,1959745.0,719137.0,16868.0,26919.0,26192.0,29605.0,30584,2760219.0,,0.0,0.0,23.3,62.6,14.1,1108723.0,95764.0,369595.0,425025.0,157677.0,60662.0,8.64,52243.0,70369.0,34.1,44.5,21.4,108457.25,1368080.58,1476537.83,7.34,92.66,3.61,52633.6,434894.0,14.14,1.09,2014,https://www.uber.com/blog/st-louis/st-louis-your-uber-is-arriving-now/,0,0,108414237.3,29341.71,28549.28,32269.45,56944.87,76702.21,3.9349,0,0,0,2018.0,2019.0,1.0,https://www.stlouis-mo.gov/government/departments/street/streets-sidewalks-traffic/bicycling/st-louis-dockless-bike-share.cfm,0,0,0,9,4,B,23,,1319188,82.4,8.1,2.3,1.7,0.3,0.9,4.2,,1.1221276772259647,2767.0186585383385,both
