CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_SQRD,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
2.0,0,2013,1460,775175948.335,924998751.344,901293466.8970001,-14705768.077999782,893421509.6960533,-6166901.826801705,10974008.557176655,1.0012309524552785,2604001.6821166435,3.8448609384878267,28694.584507300096,7.822128000174413,3535.0718698082796,4.234413682060698,0.0,0.0,0.0,0.16141851909719568,0.0,5684360.833413675,-7587602.907298741,1931992.6032579378,-7114336.561076588,-1622525.2576371233,-918967.7401732508,3102616.2111099954,-38816.293858312485,0.0,0.0,0.0,330006.2096671093,0.0,-6233272.902595302,-6210442.725033289,-8495325.352966493,0.0,-14705768.077999782
2.0,0,2014,1460,775175948.335,901293466.8970001,898301472.8610001,-2991994.035999773,901628457.6778153,8206947.981762363,11133178.653367553,0.9832175168533568,2638903.291299023,3.627644951217986,28785.970101423394,7.8399068014612965,3551.0141955126187,4.31157083527303,0.1740095112789887,0.0,0.1740095112789887,0.22216570314121056,0.0,11515230.392855603,3677870.5435644155,1450016.0161656681,-9966292.898438463,-1091162.7674637474,89337.71079269948,5049279.412103284,-58126.68046827056,-2262117.7044489356,0.0,-269591.7532375682,275214.54561821255,0.0,8409656.817042895,8305693.095497768,-11297687.131497543,0.0,-2991994.035999773
2.0,0,2015,1460,775175948.335,898301472.8610001,874386371.7710003,-23915101.090000026,850333729.0370188,-51294728.64079655,11438945.188183004,0.9927047528736843,2674970.8782925513,2.6712297369424536,29920.84054258167,7.662197479355309,3573.868364358915,4.471602536399921,1.0051284668732805,0.0,1.3531474894312583,0.45977936203197806,0.0,21314169.81228009,-3211429.6591856773,1430409.9631977603,-49776938.65425373,-12080211.44167401,-1298829.4408332815,6738242.405610458,-106589.4454442237,-11576086.272024734,0.0,-1903250.493513888,1103978.6153350314,0.0,-49366534.61050619,-49894586.54097674,25979485.4509767,0.0,-23915101.090000026
2.0,0,2016,1460,775175948.335,874386371.7710003,831101604.7650001,-43284767.00600018,830002565.57918,-20331163.457838997,11826026.435773836,1.0152434784279054,2709702.8414624482,2.366249599123015,30761.736169879758,7.452193678192266,3593.386497917079,4.995083273923698,1.935052365730467,0.0,4.293328322035006,0.6133781120909058,0.0,21933978.75049766,-5622164.793765646,1336574.1370170282,-18065472.92306691,-7835942.144478099,-934090.6818168734,5599416.63415816,-342993.2390995674,-12879898.65117532,0.0,-4689621.784250058,712793.5571625729,0.0,-20787421.138817064,-20927313.70594648,-22357453.300053705,0.0,-43284767.00600018
2.0,0,2017,1460,775175948.335,831101604.7650001,796946299.074,-34155305.690999955,838798407.9401689,8795842.360989155,11978443.46095979,1.0010605889681312,2748222.9127671346,2.576443694820354,30890.803533521605,7.195606772672121,3611.8388221305872,5.173873081059596,2.8716101520825443,0.0,9.099990839848019,0.7145378936726631,0.0,7436029.998517703,4859993.8613524595,1350086.4936193258,12419082.044529516,-1514691.5912666358,-1701424.2015757365,5236692.941268163,-128166.91308531677,-12315628.898910403,0.0,-7360839.967401925,514418.9864465245,0.0,8795552.75349367,8517604.187537046,-42672909.87853701,0.0,-34155305.690999955
2.0,0,2018,1460,775175948.335,796946299.074,779101994.5979999,-17844304.475999866,836757945.0906892,-2040462.849479881,12322329.423096787,0.9853391626985053,2781939.6529495628,2.8552461162336047,31293.679821101265,6.955952790573819,3643.772131009733,5.43883562079246,3.853661821527547,0.0,15.825262813458107,0.8155793919328117,0.44189802835441444,12538959.745601417,5721795.7501482945,1181315.360276998,14500765.9087997,-3612967.3694183626,-1412940.6905020631,7978911.233001884,-169771.63613933715,-12624698.89855102,0.0,-9909755.852832308,492074.9226384837,-17218337.379346415,-2534648.906322725,-3136902.768954337,-14707401.707045533,0.0,-17844304.475999866
2.0,1,2002,201,47549753.65639998,0.0,47549753.65639998,0.0,40081680.72363771,0.0,2962620.500087268,1.2225813885152361,2768260.2377233375,1.9579725613818946,35534.37869641477,7.673255781850791,3833.398906135667,3.545075284782501,0.0,0.0,0.0,0.31426638102022403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47549753.65639998,47549753.65639998
2.0,1,2003,201,47549753.65639998,47549753.65639998,47844293.070099965,294539.41369997925,44413592.677812725,4331911.954175019,3069353.140649307,0.9557803670348208,2812675.2337543448,2.225024537957592,34842.31732651696,7.716691766543552,3833.4299394039303,3.545075284782501,0.0,0.0,0.0,0.31426638102022403,0.0,1005038.6425370136,3930616.2912780177,103635.05621056783,1006877.075971851,328245.0081913473,15259.115972737898,446.88271935774304,0.0,0.0,0.0,0.0,0.0,0.0,6390118.072880892,6755277.8869783925,-6460738.473278413,0.0,294539.41369997925
2.0,1,2004,201,47549753.65639998,47844293.070099965,53311258.55789999,5466965.4878000235,47895661.30035371,3482068.622540985,2965571.8303362145,0.886580362503479,2858440.030140535,2.5315490838163157,33861.27356754455,7.763855150630868,3833.503138391115,3.545075284782501,0.0,0.0,0.0,0.31426638102022403,0.0,1252285.8891218323,1126306.7363813838,112314.0611560158,1072345.1384420462,472741.310610322,16183.270179010377,900.9541262594556,0.0,0.0,0.0,0.0,0.0,0.0,4053077.3600168694,4165397.2848971873,1301568.2029028356,0.0,5466965.4878000235
2.0,1,2005,201,47549753.65639998,53311258.55789999,60584375.92299997,7273117.365099977,53960279.39489191,6064618.094538193,3115605.899751638,0.8430277804746522,2911574.7844292494,2.9875062627911007,32998.760173915885,7.786114961541614,3833.1659704719946,3.545075284782501,0.0,0.0,0.0,0.31426638102022403,0.0,3277727.7211588137,716018.7067579555,141892.79140581388,1593649.5888032333,462014.8135052033,8698.700914390025,-4855.0345757794275,0.0,0.0,0.0,0.0,0.0,0.0,6195147.287969631,6405744.36198882,867373.0031111563,0.0,7273117.365099977
2.0,1,2006,223,48222862.65639998,60584375.92299997,67601348.81599995,6343863.892999992,59622919.18173313,5343613.865567854,3332052.559270405,0.9329552839113114,2950352.495489417,3.276444635288689,31639.586665481038,7.864203537673248,3848.735064545398,3.592566592456484,0.0,0.0,0.0,0.30987975779195603,0.0,3411015.9285418745,472713.3597958406,184480.98877945924,1028164.2278312781,879405.6544736634,49117.048701546424,13003.22681222661,-3194.1212963236367,0.0,0.0,0.0,0.0,0.0,6034706.313639565,6198387.802401088,145476.09059890488,673108.9999999994,7016972.892999991
2.0,1,2007,291,50040839.14539998,67601348.81599995,73316847.37140007,3897522.06640012,64917363.93437361,2995050.8327397835,3688771.5562192425,1.0440432220022693,2910074.403018272,3.474539778209914,31981.679489931626,7.649168084740646,3844.9030630470006,3.9449465481141273,0.0,0.0,0.0,0.2986218707600081,0.0,4693975.5442161765,-1391897.9623927341,57222.61764037249,782596.3208750157,-365546.7256696244,-129019.7157493952,-16532.370510513592,-17634.675882520223,0.0,0.0,0.0,0.0,0.0,3613163.032526776,3652576.4375461373,244945.62885398325,1817976.4890000005,5715498.55540012
2.0,1,2008,315,54527477.73839998,73316847.37140007,87176871.44920002,9373385.484799935,78997858.522389,10468110.273389017,3844795.964356122,0.9984873882784927,2878055.1955216597,3.8662530575266914,31978.221566709675,7.629975244320223,3659.058544402208,3.9786946315963214,0.0,0.0,0.0,0.27405061851002227,0.0,9349418.128260778,-555203.5743510941,12057.448590683076,1505332.8300484316,257180.2779843006,86213.49163946275,-6882.205610501392,754.55907043146,0.0,0.0,0.0,0.0,0.0,10648870.95563249,10558254.113604818,-1184868.6288048837,4486638.5929999985,13860024.077799933
2.0,1,2009,337,55878564.73839998,87176871.44920002,78474456.00700001,-10053502.442199994,72921426.71085453,-6795664.072418452,3737945.6825557007,1.2345932732828953,2816597.3206021353,2.800347443126009,30658.125813502847,7.891399292064894,3660.877198611562,4.061314568680134,0.0,0.0,0.0,0.2674243526110272,0.0,461726.48272832605,-4904328.034869158,-65324.38385982901,-5076100.313085917,1229678.9865308388,213859.8621045054,129730.89614665863,-4848.907843179186,0.0,0.0,0.0,0.0,0.0,-8015605.412147753,-7779505.055286089,-2273997.3869139035,1351087.0,-8702415.442199994
2.0,1,2010,337,55878564.73839998,78474456.00700001,74495052.89839998,-3979403.108600043,74962565.76685813,2041139.0560035973,3599620.5089564314,1.235674596373878,2828939.492030946,3.268655940849018,29918.112165179133,7.905276842074176,3655.3401107994605,4.015218325516432,0.0,0.0,0.0,0.2674243526110272,0.0,674871.5305243384,-472141.76405387174,25784.18350192195,2251632.4819856784,700833.9592895103,26082.028212720452,-79801.39248999716,4615.936560711497,0.0,0.0,0.0,0.0,0.0,3131876.9635310126,3421372.648381754,-7400775.756981796,0.0,-3979403.108600043
2.0,1,2011,360,56347892.73839998,74495052.89839998,79082697.5986,4118316.700200029,83469199.86471027,7848100.391424392,3824630.4857204217,1.257362723213648,2841861.0807875316,3.9951573831001355,29378.86967531039,8.337755687527677,3665.222383725969,4.072701021168237,0.0,0.0,0.0,0.26519694479748357,0.0,4549876.273619299,-757762.1261990705,57148.971014800554,2895179.065473179,565839.9819332643,257456.98524019154,180760.60663108734,-5530.174525438643,0.0,0.0,0.0,0.0,0.0,7742969.583187313,7891394.932882847,-3773078.2326828185,469328.00000000006,4587644.700200029
2.0,1,2012,382,57999202.73839998,79082697.5986,86028458.23140004,5294450.632800041,92263586.90572004,6946970.914041492,4088068.0343569787,1.2171979060267388,2851080.6311976872,4.006915914938787,29030.290235902932,8.343374577133567,3660.9014958767116,4.403890325447018,0.0,0.0,0.0,0.33500335652262103,0.0,5486335.932993118,482640.4727951123,91415.24081933378,48139.55481338956,386904.2297117559,2839.3152642546156,219891.6030646164,-16905.032397726845,0.0,0.0,0.0,23676.221501802764,0.0,6724937.538565656,6606342.14862827,-1311891.5158282293,1651310.0000000002,6945760.632800039
2.0,1,2013,382,57999202.73839998,86028458.23140004,90347608.02039999,4319149.788999945,99315755.93174054,7052169.026020506,4798329.239344784,1.3089969873020253,2894332.609567271,3.8571358582175552,29658.135093688477,8.175030864979716,3670.4986451720456,4.3651136396911125,0.0,0.0,0.0,0.5038421627587728,0.0,9121509.59716362,-1917542.7164002373,135310.7244897256,-634842.7966730825,-637204.7832584293,-103877.79229221941,373027.0814042408,-1132.5130368263592,0.0,0.0,0.0,107823.53050207547,0.0,6443070.331898865,6208140.637538448,-1888990.8485385033,0.0,4319149.788999945
2.0,1,2014,382,57999202.73839998,90347608.02039999,89102602.08079997,-1245005.9396000213,100782056.02621008,1466300.094469532,4839542.573348493,1.3211285305728553,2921395.119711562,3.6478412418504966,29624.502444110945,8.183271199136819,3687.1824865303224,4.417692874361539,0.0,0.23810481129004854,0.0,0.5051361115797333,0.0,1949653.300018889,130319.8917364201,116096.57008057914,-948085.721385865,-70295.51603588604,-5616.86591274672,548830.5630124097,-4593.006333261998,0.0,-213865.0305943748,0.0,1626.644570539284,0.0,1504070.829156702,1478970.447601536,-2723976.387201558,0.0,-1245005.9396000213
2.0,1,2015,429,59954803.892599985,89102602.08079997,89928537.18659997,-1129666.0483999974,95265598.58927657,-7295854.279079237,4765521.446663856,1.3499546323814964,2936998.142771817,2.6821814435822895,30998.55018290603,7.930966825816324,3684.0064717743235,4.575939954142721,0.0,1.222012032797974,0.0,0.6614412952136212,0.0,970719.6004056747,-715709.2355801765,128066.37996405619,-4997210.994426323,-1611587.798112134,-142491.7868216557,578596.8119363555,-11972.0995195105,0.0,-860481.8014724089,0.0,56342.64689701538,0.0,-6605728.276729107,-6504214.478275194,5374548.429875197,1955601.1541999993,825935.1058000016
2.0,1,2016,429,59954803.892599985,89928537.18659997,88374005.03900002,-1554532.147599942,95740317.07555781,474718.4862812383,4835019.098190398,1.303839422571065,2960109.6406231234,2.3778430296347723,31757.83323343993,7.450648007125026,3695.2449783375737,5.250103388099826,0.0,2.2220120327979735,0.0,0.7611591200056044,0.0,2361800.8725168225,1334478.5866443294,112253.01441708024,-1860906.5637051912,-639111.1564033258,-205986.39802944832,444690.97053945344,-45447.07180855374,0.0,-947763.2669124573,0.0,41784.99369760118,0.0,595793.98095631,597599.4351184412,-2152131.582718383,0.0,-1554532.147599942
2.0,1,2017,453,62012126.892599985,88374005.03900002,87984651.0852,-2446676.9538000217,98866647.96015532,1050210.636715815,4670677.424958636,1.2843094815982945,2992316.83995862,2.58893744114846,31621.21727782736,7.295272980155293,3664.834387937012,5.470317263476096,0.0,3.2146465305286664,0.0,0.8104013187813588,0.0,563703.8439656458,-170427.06417134436,116683.50347100056,1358767.7202262785,125939.66528298377,-161471.47392321686,393193.9612183811,-21437.908983829988,0.0,-931379.9417431328,0.0,55751.95263010138,0.0,1329324.2579728672,1375876.5103373213,-3822553.4641373423,2057323.000000001,-389353.95380002056
2.0,1,2018,475,62079679.87739998,87984651.0852,86796528.46819998,-1255675.6018000199,101900327.3977153,2966126.4527599914,4711448.764938389,1.2658660751748978,3015744.4941639886,2.8728320563110707,31758.584871932067,7.09497160591043,3689.085317165464,5.799033503385353,0.0,4.21441295951408,0.0,0.8425758795905489,0.5424426389199085,2955340.3363830387,610755.4686479009,104184.01401354843,1692265.0785298464,-185355.73257385183,-171376.01622980222,740712.1719401778,-26928.48603632115,0.0,-927276.5126561781,0.0,11907.729019765622,-2696638.392918204,2107589.658119919,2394689.584972143,-3650365.186772164,67552.98479999996,-1188122.61700002
3.0,0,2002,2044,102852225.8883,0.0,102852225.8883,0.0,97271352.34688224,0.0,2333532.5857476885,0.8871490487872395,603153.588038163,1.927699504660683,33560.36332132189,6.317720415111302,2431.663750453178,3.3377334784743966,0.0,0.0,0.0,0.027570001285918393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102852225.8883,102852225.8883
3.0,0,2003,2467,123716227.4886,102852225.8883,128187371.34870002,4471143.860100018,124412064.57559642,7656690.503084105,2111545.3714053975,0.8226354020861075,569244.0111207888,2.1677232809794935,32748.33445040794,6.322794314858508,2401.3957594854223,3.244436146175703,0.0,0.0,0.0,0.022920485514006588,0.0,1778783.6799072537,2038457.788044198,376492.4256877569,2048017.560741975,1152128.1204804,123149.44792165056,1478.0163082869071,0.0,0.0,0.0,0.0,0.0,0.0,7518507.039091517,8016761.700059997,-3545617.8399599763,20864001.600299995,25335145.460400004
3.0,0,2004,2890,160122136.79580003,128187371.34870002,167462529.73980004,2869249.083899984,168000839.7928382,9636092.314941835,2202443.94879978,0.8454330167043097,588390.195539669,2.49486191956559,30486.57469505441,6.779492659221536,2443.347961809565,3.13873051678319,0.0,0.0,0.0,0.017709206589069066,0.0,2166772.1644905857,-780252.657559915,559866.7142321535,3056265.364722976,2006833.6041506059,146833.25925578797,2913.5507736263244,0.0,0.0,0.0,0.0,0.0,0.0,7159232.00006582,7572176.156941101,-4702927.073041118,36405909.30720001,39275158.39109997
3.0,0,2005,3377,182830167.35000002,167462529.73980004,193159928.45570004,2989368.1617000084,199618457.78615242,8441020.350081338,2043216.7223834344,0.810558496191538,607534.114252182,2.9644755358270864,29204.1425587299,6.937663654076122,2349.6687492231313,3.1447816781961166,0.0,0.0,0.0,0.015509672397617042,0.0,-808184.0627987521,375313.1077681419,769271.7169379154,5278832.122439782,2494804.327916457,240397.3982568444,-24283.483498545243,0.0,0.0,0.0,0.0,0.0,0.0,8326151.127021842,8939636.922626842,-5950268.760926832,22708030.554199994,25697398.715900004
3.0,0,2006,4129,212198754.35990003,193159928.45570004,237101146.00530002,15036240.539700016,247134817.32094982,17451260.967662025,1940857.1112156387,0.834419666011234,607128.9711335525,3.249377120065441,27652.31867202105,6.943235772127932,2317.4543701284106,3.58241031644399,0.0,0.0,0.0,0.013363113315880333,0.0,7000743.253084735,-193546.0439869532,943043.4136187722,3271758.63543971,4134905.4771850924,226468.55758614713,58551.60868589661,-51141.966017601095,0.0,0.0,0.0,0.0,0.0,15390782.935595805,16038498.125863666,-1002257.5861636474,29368587.00989999,44404827.5496
3.0,0,2007,4421,224382304.1132,237101146.00530002,259434200.52420002,9678740.765599985,269766239.56621873,9348704.339573188,1960097.3785710759,0.8452449023260414,606495.9866956507,3.4350938224481156,27961.720738617198,7.096967154935745,2316.015798550162,3.6679166818942717,0.0,0.0,0.0,0.012637520642311582,0.0,6877167.275284572,171434.81612452597,392279.4617504024,2404403.1732246713,-922619.3689876072,134654.6733640505,-99525.9405975281,-19051.819912844643,0.0,0.0,0.0,0.0,0.0,8938742.270250244,8983617.855043957,695122.9105560287,12183549.7533,21862290.518899977
3.0,0,2008,4421,224382304.1132,259434200.52420002,279267294.39189994,19833093.867700003,280582408.6577214,10816169.091502856,1981005.5694479037,0.8311812313940854,609090.0258612277,3.8560763733517884,28146.457964559653,7.083847595611781,2315.9173239525967,3.7050316355946253,0.0,0.0,0.0,0.012637520642311582,0.0,2967803.77288942,1592869.3045996113,147361.20141050653,5802714.4418426175,-557927.8017062288,8607.595878589205,-14361.772847579665,-541.0385108863686,0.0,0.0,0.0,0.0,0.0,9946525.703556046,10244944.077204004,9588149.790496016,0.0,19833093.867700003
3.0,0,2009,4488,235672221.97320002,279267294.39189994,283924143.32739997,-6107751.92450002,278996947.555499,-11144402.698142521,1968125.9513628904,0.8670860507270974,591260.083943591,2.7839258525520862,26476.987853431812,7.144627010773257,2282.8178631475,3.6980478670736923,0.0,0.0,0.0,0.012032118067450734,0.0,4974508.202861824,-4905779.46027856,-120423.0956628974,-16372260.058672924,5351989.599355374,156206.3261418181,772225.7792784476,9239.589424028098,0.0,0.0,0.0,0.0,0.0,-10134293.117552884,-10183900.111036088,4076148.1865360667,11289917.860000001,5182165.935499987
3.0,0,2010,4519,236443202.97320002,283924143.32739997,287477942.9192,3149786.5918000005,287844120.09680676,8757476.886691019,1932981.2884092806,0.8551384791426357,595881.8172999353,3.235901047433978,26468.458416179157,7.341023501541203,2267.720380256412,4.070621633741414,0.0,0.0,0.0,0.02851030994011732,0.0,1323554.177972587,1556836.345790085,310157.22587945365,7994796.984615308,-363135.90524268127,481194.1049438059,-2187974.99034817,-64203.60214390292,0.0,0.0,0.0,23090.217760139658,0.0,9074314.559226623,9092181.517187936,-5942394.925387938,770981.0000000007,3920767.5918000014
3.0,0,2011,4618,237276984.88130003,287477942.9192,306766044.1356,17465211.30830001,311331427.6010268,21560793.830715008,1909923.382423407,0.8144849023981336,598648.9891082252,3.9916963864609105,26287.97724574485,7.481722072948803,2300.8896013236804,3.9032654303687213,0.0,0.0,0.0,0.02841012584247175,0.0,-157238.0935563689,4502258.980330975,207768.10432577532,11559185.75713337,803561.6362191922,332757.4168835302,4537859.664751679,15653.195346962928,0.0,0.0,0.0,0.0,0.0,21801806.661435127,22369128.734338176,-4903917.426038165,833781.9080999994,18298993.216400012
3.0,0,2012,4652,237702386.88130003,306766044.1356,316137858.0867999,8946411.951199923,308428013.1492217,-3325552.935511686,1916327.8809747738,0.84402678227623,603171.1772781248,4.000416384312793,25842.772528506797,7.329057311330956,2287.5025379152576,3.797125285283524,0.0,0.0,0.0,0.039812650281571486,0.0,893241.0658504921,-3044924.086689927,286026.5530913658,117067.23304808252,1761849.2779045377,-330195.7784185374,-1538653.5940706972,24083.39808055743,0.0,0.0,0.0,14991.1142610881,0.0,-1816514.8169430369,-1652678.572855058,10599090.524054984,425401.9999999998,9371813.951199925
3.0,0,2013,4718,239160627.06530005,316137858.0867999,311980827.6151,-3282601.7769999104,300196754.40059525,-7528442.541326779,1916547.6196574904,0.9025390611604112,610874.2454246251,3.8283298568874953,25787.915505409812,7.287017404794524,2274.912255051172,3.731620750989858,0.0,0.0,0.0,0.039569899594786094,0.0,1664280.1145214823,-7155876.7391806925,451711.61798144935,-2322818.188785599,-12537.877492595462,108235.60347368584,-141943.182371709,19501.850343230108,0.0,0.0,0.0,0.0,0.0,-7389446.801510746,-7385415.377654066,4102813.600654154,1458240.1839999994,-1824361.5929999119
3.0,0,2014,4718,239160627.06530005,311980827.6151,312845374.9923,-342804.6228000298,304589937.61365676,3074395.6568118413,1949381.290284019,0.8991981054606777,616124.1188592428,3.631818258500365,26220.050410555577,7.426745184109024,2292.328532803068,3.877792356769997,0.0,0.0,0.0,0.05523244006377907,0.0,5921564.132019624,366148.25691041356,289861.11925349187,-3410774.2600515797,-1539452.9696726217,63271.86272054971,1769817.1590459165,-38107.881728678105,0.0,0.0,0.0,34606.06973301113,0.0,3456933.488230126,3615943.463066278,-3958748.085866309,0.0,-342804.6228000303
3.0,0,2015,4718,239160627.06530005,312845374.9923,300692598.5868,-12393546.609199982,284400156.0617186,-20284916.202715896,2002994.146279538,0.921832807145823,621471.855619057,2.635865482361472,27083.248592067128,7.239661260801577,2295.560824246497,3.9384176367781514,0.5655118773215627,0.0,0.5655118773215627,0.11733913276342829,0.0,5113624.277126394,-2243680.9646477783,337091.63877284084,-18053971.991646875,-3494523.3448357596,-377299.633601653,956762.2733513609,-3266.324193994282,-2745972.5701196203,0.0,-327255.98586885165,86372.53020658264,0.0,-20752120.095457345,-20725978.77588666,8332432.166686663,0.0,-12393546.609199982
3.0,0,2016,4718,239160627.06530005,300692598.5868,281586223.76699996,-18823400.978199974,272233766.8177898,-11913930.66046186,2048037.9517926401,0.9835097307489237,625889.1873426825,2.347258920277229,27453.8381079022,7.058734577847204,2299.612842287301,4.443415961281933,1.3434361666424026,0.0,2.4756813765208014,0.19872578018046091,0.0,3861445.17938567,-5275126.573032665,306787.94570805394,-5902774.7869692715,-1337769.5831693972,-261428.11233007707,1274978.5338463702,-124930.01092068436,-3686564.1107165534,0.0,-1067027.0519009593,136820.71456931368,0.0,-12075587.8555302,-11813053.657752458,-7010347.32044752,0.0,-18823400.978199974
3.0,0,2017,4718,239160627.06530005,281586223.76699996,272852981.1119999,-8559887.945199985,273264859.0451087,1154529.1209531424,2071173.6047788502,0.974934731584196,630508.5422415505,2.560844372730261,27691.21091366403,7.054592923091693,2298.717022781441,4.731987520823741,2.2239333920991813,0.0,6.039386569556567,0.40715299819318873,0.0,2840197.5098239956,695380.5906735619,262170.964687056,4257634.071877818,-1118102.088758376,-90739.30280160223,255928.37928803993,-62404.39379273292,-4005028.988484289,0.0,-1873408.2994874048,321206.5603459181,0.0,1482835.0033719821,1381146.478316326,-9941034.423516314,0.0,-8559887.945199987
3.0,0,2018,4718,239160627.06530005,272852981.1119999,269214239.45120007,-3274810.9888000414,273247328.5765977,426979.0959068524,2086274.6403776433,0.9706378286327035,635574.1094850588,2.8135945087261933,28019.195689784203,7.002042096250929,2303.5570128553936,5.071003576085825,3.206070242634226,0.0,11.469390204289976,0.5551442925065967,0.055370600899889315,2282989.1803069073,887005.3859313902,273499.72536765045,4676301.168338935,-1311619.0209562513,-112960.08130214308,1384786.7875917472,-75496.64917087008,-4320155.895478922,0.0,-2790532.9204911427,222312.2750475714,-1066223.7624748033,49906.19271007005,63365.23277662253,-3338176.221576667,0.0,-3274810.9888000414
3.0,1,2002,66,506671.001,0.0,506671.001,0.0,419106.86902678723,0.0,13624.400948208173,4.124143605851655,582204.3851084058,1.8787828355978875,33117.00264425366,7.211009195215417,1154.2541700068086,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001
3.0,1,2003,66,506671.001,506671.001,449077.9919999998,-57593.0090000002,415731.56003978295,-3375.308987004253,13684.262240704402,4.3582081568023145,600939.2415189152,2.1186819046839425,31686.88329383106,7.181375864591864,1154.2351753738362,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,-11020.622362698456,-17434.10097421479,1947.6543362066448,9983.796736757378,8047.112669211968,-108.8481791281896,-9.619427645280687,0.0,0.0,0.0,0.0,0.0,0.0,-8594.627201510726,-8184.074380120715,-49408.93461987949,0.0,-57593.0090000002
3.0,1,2004,66,506671.001,449077.9919999998,503256.14500000014,54178.15300000032,496557.3364999876,80825.77646020462,16594.30720360341,4.455232141732853,618990.9705861717,2.4764436938179935,30048.27367289216,7.150733338752891,1154.2660378902049,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,63217.23566306445,-3121.2629250451505,1614.0133650805624,12085.814390227786,8597.357731974798,-131.40130727016617,12.43797548330745,0.0,0.0,0.0,0.0,0.0,0.0,82274.19489351558,84170.01187299327,-29991.858872992954,0.0,54178.15300000032
3.0,1,2005,100,666133.0009999999,503256.14500000014,677557.5559999999,14839.410999999818,602797.3125516803,23645.91719641701,20756.04789726478,3.6476116277033563,711732.4476043637,2.9527350033383195,28991.948688136454,6.980125744378185,1213.097241249453,2.1604178142196564,0.0,0.0,0.0,0.0,0.0,11102.67659496175,-8698.77609514777,1919.8009026974141,16804.90625322757,9551.12111964265,72.09795216979376,-0.9433174679367085,0.0,0.0,0.0,0.0,0.0,0.0,30750.88341008347,31889.244123500543,-17049.833123500724,159461.99999999988,174301.4109999997
3.0,1,2006,100,666133.0009999999,677557.5559999999,606866.4100000001,-70691.14599999963,573625.3755650002,-29171.93698667993,18167.845810797524,3.8721048754930396,742045.9594385943,3.2293761157616023,27431.941071965815,6.718066502563202,1213.0019191256254,2.73399516292693,0.0,0.0,0.0,0.0,0.0,-37482.888660304016,-18481.92010991537,3454.6102950054474,11288.315804938538,13694.399670472827,-1228.327232466471,-58.83834673957034,-294.3341866303093,0.0,0.0,0.0,0.0,0.0,-29108.98276563892,-30533.961694969024,-40157.184305030605,0.0,-70691.14599999963
3.0,1,2007,100,666133.0009999999,606866.4100000001,600250.9220000003,-6615.487999999968,618411.7308296293,44786.35526462915,19705.3262800144,3.8717883134665305,761612.1428629792,3.3652778671756565,26682.202869713623,7.12560691982591,1213.2758612622922,3.0339011864989405,0.0,0.0,0.0,0.0,0.0,88381.23394268366,-4221.138475969679,1633.4720615861092,4649.649345282268,5901.284553652505,2109.104776586633,136.152270979073,-140.0806747115071,0.0,0.0,0.0,0.0,0.0,98449.67780008906,95253.19992644206,-101868.68792644203,0.0,-6615.487999999968
3.0,1,2008,100,666133.0009999999,600250.9220000003,588532.0769999996,-11718.845000000569,642678.7105250902,24266.979695460803,21919.351213021353,4.581169733547641,761007.4164634314,3.836858779226733,27123.69050405694,7.1306310661825325,1212.866023332685,2.7222704785346608,0.0,0.0,0.0,0.0,0.0,62966.60351195303,-38081.84350765584,-98.74145487295074,15183.43234274084,-3825.3318787116814,-74.76344983241597,-224.62646109039525,109.96068465768228,0.0,0.0,0.0,0.0,0.0,35954.68978718828,27000.988444192084,-38719.833444192656,0.0,-11718.845000000569
