,CLUSTER_GT_NEW_11,Mode,Year,Unnamed: 0,CLUSTER_GT_ORIGINAL,CLUSTER_APTA,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
190,6,Rail,2014,4973,16,62,83720,0,52627103.32,19805788.87,52627103.32,19805788.87,932833.7096,687505690.9,35.6405,687505690.9,6916237057,8341800,6073235,1622397,93845,115716,111691,128875,8141771,54.2,31.1,314.6,84.1,250.3,65.6,3343612,378763,1191424,1211735,397674,164016,46.05,223757,300027,130.9,172.3,96.8,253478.83,4007854.33,4261333.17,23.95,376.05,13.98,229715.2,2436084,67.59,4.24,8055,4,1,728756032.4,122658.96,118392.46,136607.5,237182.42,318028.62,14.8188,37.77893,0,0,0,8063,0,0,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,52627103.32,-1965699.74,-0.239715309,-22.5242627,-795487680,19805788.87,87691.859,-0.038032815,-3.075495044,1088382936,932833.7096,10431.9808,0.063138615,6.771720382,83871540.8,89610436,627511,0.077393445,9.064255394,-19538169400,6.116399907,0.32210872,0.242340223,26.26880408,-94.7587864,67.59,-1.18,-0.100901935,-9.782765811,-248,24,16,62,8008,19718097.01,19769794.86,19585326.71,33.871,31.8186,34.166,68.77,69.04,75.05,1,0,0,36.58068,34.682274,38.26592,0,0,0,0,0,0,0,0,0,0,0
191,6,Rail,2015,4977,16,62,83720,0,50680044.34,20166649.26,50680044.34,20166649.26,945404.2896,697185133.2,37.155,697185133.2,6916237057,8346492,6047665,1619407,100743,120097,116665,131740,8146865,53.4,29.9,316.7,83.5,249.4,67.1,3345265,379208,1179591,1215408,399631,171427,46.49,229421,309729,127.4,171.3,101.3,223680.41,4043029.83,4266710.26,21.05,378.95,10.05,229715.2,2437494,68.74,4.24,8055,4,5,739016241.2,127302.82,123664.9,139644.4,243186.26,328312.74,10.653,39.3843,54,0,0,8063,0,1,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,50680044.34,-1947058.972,0.101938992,12.79207716,-795487680,20166649.26,360860.391,0.175618842,18.51653275,1088382936,945404.2896,12570.58,0.062982309,6.363934628,83871540.8,90785857,1175421,0.019258964,1.983507343,-19538169400,6.149733836,0.033333929,-0.082680027,-5.427133912,-94.7587864,68.74,1.15,0.11282108,12.11433364,-248,24,16,62,8008,19805788.87,19718097.01,19769794.86,35.6405,33.871,31.8186,67.59,68.77,69.04,4,1,0,37.77893,36.58068,34.682274,0,0,0,0,0,0,0,0,0,0,0
192,6,Rail,2016,4981,16,62,83720,0,48831141.14,20097564.81,48831141.14,20097564.81,949189.9016,774412558.2,41.5689,774412558.2,6916237057,8329601,6029062,1619941,107885,125768,120880,137261,8131030,49.5,28.5,322,83.2,248.4,68.4,3348603,366073,1187106,1216900,409683,168841,44.31,238469,321691,121.7,170.3,108,220053.24,4055911.93,4275965.17,20.72,379.28,9.08,229715.2,2437277,68.09,4.2,8055,4,9,813133186.1,132056.4,126924,144124.05,250392.45,337775.55,9.534,43.647345,147,0,0,8063,0,4,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,48831141.14,-1848903.198,-0.159400615,-15.57727764,-795487680,20097564.81,-69084.455,-0.010599323,-0.982927026,1088382936,949189.9016,3785.612,0.034253019,3.501405231,83871540.8,99728086,8942229,0.176928082,18.60892941,-19538169400,6.722366439,0.572632603,0.29841372,31.51252389,-94.7587864,68.09,-0.65,-0.045348818,-4.458255935,-248,24,16,62,8008,20166649.26,19805788.87,19718097.01,37.155,35.6405,33.871,68.74,67.59,68.77,4,4,1,39.3843,37.77893,36.58068,54,0,0,0,0,0,0,0,0,0,0
193,6,Rail,2017,4985,16,62,83720,0,46402578.18,20232067.22,46402578.18,20232067.22,937786.496,765303085.2,42.9854,765303085.2,6916237057,8337242,6009744,1627017,111155,128690,123763,143674,8138847,50.2,29.2,320.6,82.6,247.2,70.2,3387825,359763,1192581,1245388,414060,176033,43.29,243852,329445,120.6,167.9,111.5,212924.07,4076113.09,4289037.17,20.36,379.64,10.33,229715.2,2432966,69.05,4.08,8055,4,13,780609146.9,131263.8,126238.26,146547.48,248729.04,336033.9,10.5366,43.845108,123,0,0,8063,0,4,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,46402578.18,-2428562.969,-0.2210762,-21.23188981,-795487680,20232067.22,134502.418,0.004866871,0.647710394,1088382936,937786.496,-11403.4056,-0.048565402,-4.79796124,83871540.8,97919895,-1808191,-0.109802168,-8.038350973,-19538169400,6.704598315,-0.017768124,-0.004676116,4.383227688,-94.7587864,69.05,0.96,0.052957175,5.389655193,-248,24,16,62,8008,20097564.81,20166649.26,19805788.87,41.5689,37.155,35.6405,68.09,68.74,67.59,4,4,4,43.647345,39.3843,37.77893,147,54,0,0,0,0,0,0,0,1,0
194,6,Rail,2018,4989,16,62,83720,0,43280133.34,19643519.69,43280133.34,19643519.69,909996.6912,799362061.1,47.4294,799362061.1,6916237057,8338750,5990604.75,1632457.5,115393,132299.25,126979,149864,8140751,49.76,29.38,320.88,82.08,246.06,71.89,3418076,351746.75,1198566,1267127,419855.75,180780.5,42.02,250151.25,338251,118.36,165.86,115.81,193758.28,4100444.82,4294203.1,18.31,381.69,11.48,0,2429678.5,69.45,4,8055,4,17,799362061.1,132299.25,126979,149864,250151.25,338251,11.48,47.4294,203,1,2,8063,0,4,383,348,313,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,43280133.34,-3122444.835,-0.185245401,-17.85695379,-795487680,19643519.69,-588547.536,-0.075732645,-7.412445544,1088382936,909996.6912,-27789.8048,-0.095176132,-9.327149124,83871540.8,98799309,879414,-0.092026483,-6.636083337,-19538169400,6.947148552,0.242550237,0.014008407,3.842497566,-94.7587864,69.45,0.4,0.020319584,2.040367028,-248,24,16,62,8008,20232067.22,20097564.81,20166649.26,42.9854,41.5689,37.155,69.05,68.09,68.74,4,4,4,43.845108,43.647345,39.3843,123,147,54,0,0,0,0,0,0,4,1
195,7,Bus,2002,72172,84,889,915800,2,64321845.74,35230341.01,64321845.74,35230341.01,2625118.904,88310957.33,53.4043,88310957.33,8106383473,7034930.016,4857890.328,1714044.891,61637.17188,671242.9532,661548.5938,762462.6563,7594718.47,367.12,246.49,2186.39,755.45,1725.12,319.44,3168916.52,223868.19,994698.36,1274473.14,478936.52,196940.3,185.9,1050374.484,1372043.797,1296.87,1253.05,250.13,225701.31,3879293.09,4104994.41,163.32,2636.68,38.67,0,786379,383.72,39.2,56427,0,0,123635340.3,939740.1344,926168.0313,1067447.719,1470524.278,1920861.316,54.138,74.76602,0,0,0,28240,4038,2,0,0,0,64321845.74,0,0,0,97442856,35230341.01,0,0,0,-60621106,2625118.904,0,0,0,-1703527,28827448,0,0,0,-134527400,30.26196511,0,0,0,-568.9607392,383.72,0,0,0,-616,0,0,0,0,-5568413760,0,0,0,0,7618680552,0,0,0,0,587100785.6,0,0,0,0,-1.36767E+11,0,0,0,0,-663.3115048,0,0,0,0,-1736,196,84,889,56056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14
196,7,Bus,2003,79394,93,983,1009820,1,65494085.52,39941006.77,65494085.52,39941006.77,2731774.832,110102300.7,9874.2191,110102300.7,8583704949,7967882.125,5435129.375,1928067.625,78494.9375,716023.875,713059.75,798528.0625,8353907.54,449.8,283.4,2366.28,829.73,1910.51,359.85,3403477.66,249488.92,1093469.34,1350920.11,500731.36,208868.1,219.26,1189790.688,1558659.063,1413.01,1383.93,303.18,263498.01,4153482.19,4416980.18,195.7,2904.3,49.58,0,891469,681.18,42.47,62474,0,0,150840151.9,980952.7088,976891.8576,1093983.446,1630013.242,2135362.916,67.9246,13527.68016,0,0,0,30258,4038,2,0,0,0,65494085.52,-4207496.219,1.99673122,365.2960062,107883162,39941006.77,1950526.763,3.319650021,592.540467,-67116224.5,2731774.832,-99709.0716,-0.863465471,342.3822702,-1886047.75,37046524,5068693,-2.614916837,964.5452283,-148941050,4514.591203,-3.845778601,-5.218171132,806.9421219,-629.9208184,681.18,255.51,4.182948467,2485.271822,-682,0,0,0,0,-6165029520,0,0,0,0,8434967754,0,0,0,0,650004441.2,0,0,0,0,-1.51421E+11,0,0,0,0,-734.3805946,0,0,0,0,-1922,217,93,983,62065,35230341.01,763757592.7,766606272.4,53.4043,112.1291,113.0531,383.72,393.77,391.91,0,27,26,74.76602,112.1291,115.314162,0,1848,1620,0,2,2,0,5,0,24,18
197,7,Bus,2004,94842,111,1176,1205980,2,81670523.51,48107470.22,81670523.51,48107470.22,3519046.76,135576947.7,8997.4244,135576947.7,9904673237,9760544.25,6605517,2376226.75,103679.5,832013.25,824812.5,925682.75,9961211,571.05,346.73,2782.34,959.82,2298.86,441.63,4013217,297032.75,1319799,1578613.75,580124.5,237647,264.59,1461114.5,1901484.75,1654.71,1659.52,386,308755.06,4885972.57,5194727.66,228.71,3471.29,69.71,0,1183887,510.59,49.21,74568,0,0,180317340.4,1106577.623,1097000.625,1231158.057,1943282.285,2528974.718,92.7143,11966.57446,0,0,0,36311,4038,2,0,0,0,81670523.51,1528453.898,-0.410645539,36.74469888,128763774,48107470.22,713202.684,-0.475394885,42.21451024,-80106461.5,3519046.76,216507.5181,3.190795009,2087.41415,-2251089.25,45674289,-2001092,6.542282715,139722.4056,-177768350,3994.115888,-526.0844047,6.034343693,137350.1973,-751.8409768,510.59,-249.93,-3.667075026,-128.8404758,-814,0,0,0,0,-7358261040,0,0,0,0,10067542158,0,0,0,0,775811752.4,0,0,0,0,-1.80728E+11,0,0,0,0,-876.5187742,0,0,0,0,-2294,259,111,1176,74089,39941006.77,41843141.31,770418283.5,9874.2191,59.0977,117.9027,681.18,423.73,433.67,0,3,30,13527.68016,80.45942,118.018172,0,0,1848,0,0,2,0,0,5,31,27
198,7,Bus,2005,100096,120,1274,1283480,3,90113982.35,51998288.41,90113982.35,51998288.41,3923021.584,165147086.9,7432.9069,165147086.9,10558630304,10771926,7244061,2680409,115602,892920,879460,985432,10726371,622.4,380,2997.5,1007.9,2505.4,486.7,4294087,316397,1435533,1674513,614373,253271,286.08,1648249,2148320,1726.6,1806.9,466.5,308589.65,5285271.67,5593861.34,230.78,3769.22,92.01,149484.8,1231975,533.24,51.6,80613,0,0,213039742.2,1151866.8,1134503.4,1271207.28,2126241.21,2771332.8,118.6929,9588.449901,0,0,0,42366,4038,2,0,0,0,90113982.35,5597415.84,3.943159291,631.174357,139204080,51998288.41,1742449.19,2.361117546,443.7043176,-86601580,3923021.584,243041.8242,3.026241261,523.3086576,-2433610,55155987,7861267,3.173076879,410.5493037,-192182000,3200.14531,-795.4603503,-1.899941192,-6.997654578,-812.801056,533.24,-7.39,-0.666707671,-47.94228501,-880,0,0,0,0,-7954876800,0,0,0,0,10883829360,0,0,0,0,838715408,0,0,0,0,-1.95382E+11,0,0,0,0,-947.587864,0,0,0,0,-2480,280,120,1274,80104,48107470.22,49311165.32,50681595.37,8997.4244,9889.5969,76.3777,510.59,763.05,507.01,0,6,9,11966.57446,13543.05796,98.08502,0,58,53,0,1,0,0,2,0,38,34
199,7,Bus,2006,119748,147,1565,1549820,7,107307260.7,61495886.24,107307260.7,61495886.24,4411410.347,205280089.1,95.6882,205280089.1,12045552588,12937693,8647580,3291674,137572,1063190,1040890,1153795,12468738,766.9,471.5,3661.2,1177.1,3104.4,618.5,4959614,351010,1681518,1919954,703089,304043,341.15,2090999,2711841,2045.6,2235.8,618.6,328523.36,6190641.82,6519165.15,257.77,4642.23,127.49,169331.2,1394165,669.53,61.25,98754,0,0,256600111.4,1328987.5,1301112.5,1442243.75,2613748.75,3389801.25,159.3625,119.61025,0,0,0,48413,4038,2,0,0,0,107307260.7,6359326.382,11.100855,302038.5558,170524998,61495886.24,1909165.831,1.349589721,inf,-106086935.5,4411410.347,50790.7632,1.70382436,404.413251,-2981172.25,69251065,7038318,5.937114863,inf,-235422950,46.42212511,-3161.473502,-5.523986288,inf,-995.6812936,669.53,16.46,0.610551828,inf,-1078,0,0,0,0,-9744724080,0,0,0,0,13332690966,0,0,0,0,1027426375,0,0,0,0,-2.39343E+11,0,0,0,0,-1160.795133,0,0,0,0,-3038,343,147,1565,98158,51998288.41,52831158.99,54126717.22,7432.9069,9007.9667,9899.8653,533.24,546.83,799.77,0,3,9,9588.449901,11977.11676,13553.53173,0,57,112,0,0,1,0,0,2,19,44
200,7,Bus,2007,124391,156,1664,1622080,3,116581839.6,69601093.58,116581839.6,69601093.58,4971875.638,225029011,97.6531,225029011,13467196350,14237902,9691913,3493034,144702,1175669,1159945,1255420,13713636,797.2,504.1,3898.4,1250,3286.1,663.9,5467228,405900,1838267,2102302,786393,334366,380.87,2303624,3004625,2085.3,2395.6,719.1,362279.59,6804027.01,7166306.6,272.63,4927.37,147.86,184460.8,1475686,739.62,62.92,104797,0,0,272285103.3,1422559.49,1403533.45,1519058.2,2787385.04,3635596.25,178.9106,118.160251,0,0,0,54461,4038,2,0,0,0,116581839.6,5200090.471,3.977874176,710.9325934,180965304,69601093.58,4007479.694,3.940934523,631.6515207,-112582054,4971875.638,288706.7953,3.120967236,inf,-3163693,75107384,3969570,2.034561836,321.1859245,-249836600,43.16716416,-4.867324064,-3.536948785,-107.6323498,-1056.641373,739.62,25.91,0.724034161,inf,-1144,0,0,0,0,-10341339840,0,0,0,0,14148978168,0,0,0,0,1090330030,0,0,0,0,-2.53996E+11,0,0,0,0,-1231.864223,0,0,0,0,-3224,364,156,1664,104179,61495886.24,68017803.74,69158360.1,95.6882,7460.3772,9035.0852,669.53,657.99,672.02,0,9,12,119.61025,9615.920201,12004.77763,0,36,76,0,1,0,0,1,0,21,22
201,7,Bus,2008,124443,156,1664,1622080,0,124743214.9,68955390,124743214.9,68955390,5050090.639,250227706.6,100.5883,250227706.6,13467196350,14314168,9734083,3533013,151621,1219530,1206493,1312638,13809181,806.3,490.3,3903.3,1240.9,3285.9,673.2,5498335,403647,1863635,2107341,799532,324180,380.61,2393673,3124395,1999.1,2418.3,782.6,445931.64,6774990.19,7220921.79,335.79,4864.21,171.07,184460.8,1463434,727.62,60.84,104797,0,0,292766416.7,1426850.1,1411596.81,1535786.46,2800597.41,3655542.15,200.1519,117.688311,0,0,0,54461,4038,2,0,0,0,124743214.9,8161375.263,2.827334254,335.3825265,180965304,68955390,-645703.5738,-0.06917097,22.86542994,-112582054,5050090.639,78215.0013,0.62404892,78.20598388,-3163693,83984031,8876647,6.296306752,831.350916,-249836600,44.54925108,1.382086913,1.720908742,350.0857674,-1056.641373,727.62,-12,-0.693154086,-53.95998133,-1144,0,0,0,0,-10341339840,0,0,0,0,14148978168,0,0,0,0,1090330030,0,0,0,0,-2.53996E+11,0,0,0,0,-1231.864223,0,0,0,0,-3224,364,156,1664,104179,69601093.58,65267508.24,71743302.74,97.6531,102.5551,7467.8768,739.62,710.24,698.83,0,3,12,118.160251,126.47715,9623.569793,0,16,36,0,0,1,0,0,1,15,21
202,7,Bus,2009,124495,156,1664,1622080,0,121930708.8,71042281.34,121930708.8,71042281.34,5198694.039,259195480.4,106.7987,259195480.4,13467196350,14417088,9844218,3537699,150529,1150555,1118784,1268513,13879064,883.3,515.5,3801.3,1237.5,3279.7,682.8,5515963,415289,1882873,2110262,781326,326213,382.67,2292934,2989943,2105.3,2380.7,714,705658.67,6495073,7200731.68,527.06,4672.94,124.02,184460.8,1451182,723.73,60.84,104797,0,0,303258712,1346149.35,1308977.28,1484160.21,2682732.78,3498233.31,145.1034,124.954479,0,0,0,54461,4038,2,0,0,0,121930708.8,-2812506.071,-1.763689576,-150.7034674,180965304,71042281.34,2086891.333,1.302855868,154.7662518,-112582054,5198694.039,148603.4003,1.518809718,179.3624619,-3163693,87091316,3107285,0.384482577,84.56733201,-249836600,46.48688545,1.937634369,2.148172169,282.003333,-1056.641373,723.73,-3.89,-0.215884692,-15.82767944,-1144,0,0,0,0,-10341339840,0,0,0,0,14148978168,0,0,0,0,1090330030,0,0,0,0,-2.53996E+11,0,0,0,0,-1231.864223,0,0,0,0,-3224,364,156,1664,104179,68955390,69601093.58,65267508.24,100.5883,97.6531,102.5551,727.62,739.62,710.24,0,0,3,117.688311,118.160251,126.47715,0,0,16,0,0,0,0,0,0,12,15
203,7,Bus,2010,126599,159,1698,1651100,1,123479558.4,71075795.59,123479558.4,71075795.59,5149913.802,263266661.8,106.1252,263266661.8,13560210832,14691820,10001200,3554849,147866,1188189,1157743,1303313,14168077,0,0,0,1251.5,3339.2,709.3,5564890,432621,1905614,2111947,787694,327014,401.38,2318883,3066538,2159,2377.2,763.8,729927.84,6512760.95,7242688.78,552.51,4747.49,149.78,185491.2,1442601,754.57,60.95,106813,0,0,302756661.1,1366417.35,1331404.45,1498809.95,2666715.45,3526518.7,172.247,122.04398,0,0,0,56480,4038,2,0,0,0,123479558.4,1511551.725,0.575730472,77.91339784,184445406,71075795.59,9445.911,0.800779599,106.2372174,-114747093.5,5149913.802,-50588.6972,-0.295293622,-10.47687687,-3224533.25,88336269,1244953,1.045717084,157.3803724,-254641150,46.6948278,0.207942355,-0.426587327,33.07317016,-1076.961399,754.57,17.53,1.093536452,124.3583795,-1166,0,0,0,0,-10540211760,0,0,0,0,14421073902,0,0,0,0,1111297916,0,0,0,0,-2.58881E+11,0,0,0,0,-1255.55392,0,0,0,0,-3286,371,159,1698,106189,71042281.34,68955390,69601093.58,106.7987,100.5883,97.6531,723.73,727.62,739.62,0,0,0,124.954479,117.688311,118.160251,0,0,0,0,0,0,0,0,0,4,13
204,7,Bus,2011,126652,159,1698,1651100,1,131054348.7,71811884.13,131054348.7,71811884.13,5187442.415,278112845.2,105.1494,278112845.2,13560210832,14767945,10073726,3529686,157018,1221159,1185798,1336219,14259561,0,0,0,1236.9,3342.9,720.2,5569350,429753,1907654,2141551,776037,314355,403.64,2367836,3135732,2121.5,2375.2,803.3,666718.39,6558680.73,7225399.19,508.21,4791.79,189.01,185491.2,1430279,757.36,59.36,106813,0,0,311486386.6,1367698.08,1328093.76,1496565.28,2651976.32,3512019.84,211.6912,117.767328,0,0,0,56480,4038,2,0,0,0,131054348.7,7574790.35,4.90875945,725.296428,184445406,71811884.13,736088.5339,1.749155927,280.5554469,-114747093.5,5187442.415,37528.6129,1.511793154,261.2405698,-3224533.25,93289250,4952981,3.163581153,339.7273466,-254641150,44.82463333,-1.870194472,-1.577506752,-141.9506845,-1076.961399,757.36,2.79,0.240448387,30.40370739,-1166,0,0,0,0,-10540211760,0,0,0,0,14421073902,0,0,0,0,1111297916,0,0,0,0,-2.58881E+11,0,0,0,0,-1255.55392,0,0,0,0,-3286,371,159,1698,106189,71075795.59,73658243.11,71458925.57,106.1252,108.0339,101.9107,754.57,736.39,740.2,0,1,1,122.04398,126.189679,119.037159,0,0,0,0,1,0,0,0,0,1,4
205,7,Bus,2012,126705,159,1698,1651100,2,134930684.4,71039220.38,134930684.4,71039220.38,5156380.905,298889227.5,112.2747,298889227.5,13560210832,14819975,10072328,3589159,163202,1224969,1200622,1344410,14306002,0,0,0,1226.1,3327.5,746.4,5609943,434093,1942599,2114568,797702,320981,404.6,2413155,3180677,2080.1,2383.5,836.4,599562,6593588.35,7193150.36,459.52,4840.48,194.49,185491.2,1429092,752.58,57.77,106813,0,0,325789258,1335216.21,1308677.98,1465406.9,2630338.95,3466937.93,211.9941,122.379423,0,0,0,56480,4038,2,0,0,0,134930684.4,3876335.71,1.375922215,161.4024341,184445406,71039220.38,-772663.7472,-1.270114592,-87.89022708,-114747093.5,5156380.905,-31061.5102,-0.953292895,-62.72626214,-3224533.25,100286321,6997071,4.19453235,463.2587698,-254641150,46.96795355,2.143320219,1.730025827,228.3737173,-1076.961399,752.58,-4.78,-0.317992671,-23.42170909,-1166,0,0,0,0,-10540211760,0,0,0,0,14421073902,0,0,0,0,1111297916,0,0,0,0,-2.58881E+11,0,0,0,0,-1255.55392,0,0,0,0,-3286,371,159,1698,106189,71811884.13,71075795.59,73658243.11,105.1494,106.1252,108.0339,757.36,754.57,736.39,0,0,1,117.767328,122.04398,126.189679,0,0,0,0,0,1,0,0,0,1,1
206,7,Bus,2013,126758,159,1698,1651100,4,135367130.9,71798287.01,135367130.9,71798287.01,5173605.714,315793657.4,125.8574,315793657.4,13560210832,15086829,10298007,3597589,175476,1249604,1220541,1376905,14563351,977.7,552.7,3769.7,1222.9,3311.8,765.3,5701900,438076,1970796,2148880,801214,342934,400.2594488,2433352,3258983,2071.8,2349,879.2,560085.11,6595722.17,7155807.25,428,4872,188.94,185491.2,1432295,754.62,57.24,106813,0,0,341057150,1349572.32,1318184.28,1487057.4,2628020.16,3519701.64,204.0552,135.925992,0,0,0,56480,4038,3,0,0,0,135367130.9,436446.5113,0.660612705,78.13907554,184445406,71798287.01,759066.6288,1.223108339,145.5471491,-114747093.5,5173605.714,17224.8093,1.044001123,125.6850239,-3224533.25,105918575,5632254,3.83282987,491.3032295,-254641150,50.80282725,3.834873706,2.899145728,376.3459089,-1076.961399,754.62,2.04,0.177904197,24.69190047,-1166,0,0,0,0,-10540211760,0,0,0,0,14421073902,0,0,0,0,1111297916,0,0,0,0,-2.58881E+11,0,0,0,0,-1255.55392,0,0,0,0,-3286,371,159,1698,106189,71039220.38,71811884.13,71075795.59,112.2747,105.1494,106.1252,752.58,757.36,754.57,0,0,0,122.379423,117.767328,122.04398,0,0,0,0,0,0,0,0,0,1,1
207,7,Bus,2014,126811,159,1698,1651100,3,136748669.6,73775453.42,136748669.6,73775453.42,5280290.379,313320109.3,114.0128,313320109.3,13560210832,15127918,10352621,3578663,175464,1287013,1258922,1406205,14594935,967.3,535.2,3797.5,1211,3300.4,788.6,5722300,445791,1943487,2161374,822119,349529,407.4040494,2503175,3330993,2008,2367.1,924.9,470099.07,6697067.91,7167167.02,357.96,4942.04,181.41,185491.2,1429301,761.62,56.18,106813,14,0,332119315.8,1364233.78,1334457.32,1490577.3,2653365.5,3530852.58,192.2946,120.853568,0,0,0,56480,4038,3,0,0,0,136748669.6,1381538.615,0.939027384,107.6427103,184445406,73775453.42,1977166.411,1.769923521,208.450482,-114747093.5,5280290.379,106684.6653,1.340941593,152.2766572,-3224533.25,106625497,706922,-1.348435826,-61.08417936,-254641150,47.35299067,-3.449836589,-2.956472957,-212.1012512,-1076.961399,761.62,7,0.433005774,49.86670365,-1166,0,0,0,0,-10540211760,0,0,0,0,14421073902,0,0,0,0,1111297916,0,0,0,0,-2.58881E+11,0,0,0,0,-1255.55392,0,0,0,0,-3286,371,159,1698,106189,71798287.01,71039220.38,71811884.13,125.8574,112.2747,105.1494,754.62,752.58,757.36,0,0,0,135.925992,122.379423,117.767328,0,0,0,0,0,0,0,0,0,0,1
