,CLUSTER_APTA,Mode,Year,Unnamed: 0,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
129,23,Rail,2012,8922,14,8,105580,1,18294539.45,9376587.77,18294539.45,9376587.77,345990.6664,66832067.3,27.1109,66832067.3,4028301077,4551898,2967997,1216364,67480,86660,83734,99570,4436422,0,0,0,65.1,189.8,45.1,1791124,151569,597501,697029,248636,96389,23.85,172676,228232,93,133.6,73.4,180042.92,2233756.66,2413799.58,21.92,278.08,11.19,77619.2,724134,107.37,3.27,6042,0,0,72846953.36,94459.4,91270.06,108531.3,188216.84,248772.88,12.1971,29.550881,0,0,0,4036,2019,1,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,18294539.45,669993.7768,0.122306319,12.55384963,-596615760,9376587.77,162177.1,0.133781741,14.01049498,816287202,345990.6664,9470.5792,0.196570627,20.57128783,62903655.6,27269885,919433,0.17024567,17.71323372,-14653627050,19.64339036,-0.591719996,-0.033513616,-2.942276327,-71.0690898,107.37,-2.05,-0.062835579,-6.131184064,-186,14,8,69,6011,9214410.67,8896958.117,8278689.446,26.5964,26.5119,33.8295,109.42,106.66,108.88,0,0,0,29.787968,30.488685,39.580515,0,0,0,0,0,0,0,0,0,0,0
130,23,Rail,2013,8925,14,8,105580,1,18832928.18,10018424.64,18832928.18,10018424.64,373006.14,70459689.24,25.2054,70459689.24,4028301077,4534720,2932491,1226074,75523,89414,86085,101407,4419151,35.1,22.2,242.8,64,189.5,46.5,1783380,155431,585630,699550,248709,94060,26.19,175571,236336,90.7,132.2,77.1,170504.83,2226513.24,2397018.09,20.54,279.46,10.9,77619.2,728686,99.13,3.24,6042,0,0,76096464.38,96567.12,92971.8,109519.56,189616.68,255242.88,11.772,27.221832,0,0,0,4036,2019,1,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,18832928.18,538388.724,0.382829355,45.88949656,-596615760,10018424.64,641836.872,0.46132788,54.98253451,816287202,373006.14,27015.4736,0.68492921,83.65897878,62903655.6,28946013,1676128,0.144093877,14.97670567,-14653627050,19.64523791,0.00184755,-0.266385443,-20.03485647,-71.0690898,99.13,-8.24,-0.223924516,-21.12690325,-186,14,8,69,6011,9376587.77,9214410.67,8896958.117,27.1109,26.5964,26.5119,107.37,109.42,106.66,0,0,0,29.550881,29.787968,30.488685,0,0,0,0,0,0,0,0,0,0,0
131,23,Rail,2014,13182,15,9,151640,2,19170693.42,10233315.86,19170693.42,10233315.86,386511.5582,71727766.72,28.7627,71727766.72,4929904564,5548219,3369783,1649443,97112,115675,107369,131786,5402382,54,31.6,314.3,85.2,249.3,65.5,2168784,186037,736212,831550,297327,117658,33.67,229496,312313,124.9,175.8,99.3,176487.51,2700308.91,2876796.42,23.52,376.48,14.17,107635.2,993180,105.08,4.24,8055,4,1,76031432.72,122615.5,113811.14,139693.16,243265.76,331051.78,15.0202,30.488462,0,0,0,6053,2019,1,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,19170693.42,-239846.4456,-0.087964092,-8.105732272,-795487680,10233315.86,133817.966,0.085073882,9.927571541,1088382936,386511.5582,3341.1992,0.137721112,15.57895168,83871540.8,29713291,767278,0.192854265,20.43600202,-19538169400,22.49700285,2.851764937,0.224741959,24.06503463,-94.7587864,105.08,-2.03,-0.052491542,-5.168450393,-248,15,9,92,8025,10018424.64,9376587.77,9214410.67,25.2054,27.1109,26.5964,99.13,107.37,109.42,0,0,0,27.221832,29.550881,29.787968,0,0,0,0,0,0,0,0,0,1,1
132,23,Rail,2015,13186,15,9,151640,1,18326774.59,10126257.9,18326774.59,10126257.9,395045.7809,72300421.94,33.5524,72300421.94,4929904564,5559957,3357263,1655627,91918,120797,114657,137690,5415338,50.6,30.3,319.1,84.2,248.5,67.3,2181148,183211,738694,836282,296058,126903,34.3,237931,318425,119.2,178.1,102.7,147866.75,2741351.75,2889218.49,19.8,380.2,10.43,107635.2,995042,104.99,4.24,8055,4,5,76638447.26,128044.82,121536.42,145951.4,252206.86,337530.5,11.0558,35.565544,0,0,0,6053,2019,1,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,18326774.59,-843918.8273,0.223384555,41.06033742,-795487680,10126257.9,-107057.963,0.756995801,127.4951984,1088382936,395045.7809,8534.2227,0.77653372,132.0082661,83871540.8,29401988,-311303,-0.106852029,inf,-19538169400,24.94138889,2.444386044,0.201526828,inf,-94.7587864,104.99,-0.09,-0.020433646,-2.02303845,-248,15,9,92,8025,10233315.86,18301848.44,17671693.99,28.7627,27.2164,29.1485,105.08,111.14,119.32,4,1,1,30.488462,29.232832,31.629233,0,36,36,0,0,0,0,0,0,1,1
133,23,Rail,2016,13190,15,9,151640,1,17550833.05,10143842.11,17550833.05,10143842.11,396358.3187,68623158.83,32.0883,68623158.83,4929904564,5560653,3355318,1658483,94098,123013,115864,141126,5417878,49,29.9,321.2,83.7,247.4,68.9,2201307,172472,767827,815731,312214,133063,31.88,243321,326233,116.4,175.3,108.3,134864,2772253.25,2907117.26,17.81,382.19,9.32,107635.2,992028,105.61,4.2,8055,4,9,72054316.77,129163.65,121657.2,148182.3,255487.05,342544.65,9.786,33.692715,0,0,0,6053,2019,1,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,17550833.05,-775941.5416,-0.016867674,-0.075921878,-795487680,10143842.11,17584.2098,-0.011268984,-0.267754828,1088382936,396358.3187,1312.5378,-0.028386068,-2.225735017,83871540.8,28475808,-926180,-0.079970564,-7.468780288,-19538169400,23.09604365,-1.845345245,-0.101017867,-9.500159899,-94.7587864,105.61,0.62,0.017563674,1.794357406,-248,15,9,92,8025,10126257.9,10233315.86,18301848.44,33.5524,28.7627,27.2164,104.99,105.08,111.14,4,4,1,35.565544,30.488462,29.232832,0,0,36,0,0,0,0,0,0,1,1
134,23,Rail,2017,13194,15,9,151640,1,16314430.83,10450778.99,16314430.83,10450778.99,403602.4139,64082080.79,31.0311,64082080.79,4929904564,5572327,3358420,1667347,98642,128032,121176,147672,5426436,46.1,30.5,323.4,82.8,246.1,71.1,2209766,170024,749970,839143,318266,132363,29.96,252980,338085,110.7,175.3,114,115573.01,2798900.49,2914473.5,15.57,384.43,10.42,107635.2,990314,106.95,4.08,8055,4,13,65363722.41,130592.64,123599.52,150625.44,258039.6,344846.7,10.6284,31.651722,36,0,0,6053,2019,2,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,16314430.83,-1236402.221,-0.05570442,-4.54542398,-795487680,10450778.99,306936.8767,0.156058898,16.79804495,1088382936,403602.4139,7244.0952,0.108381078,11.31260453,83871540.8,27341987,-1133821,-0.402405688,-33.59087121,-19538169400,21.68973273,-1.406310916,-0.462651416,-39.74375208,-94.7587864,106.95,1.34,0.047069624,4.870011784,-248,15,9,92,8025,10143842.11,10126257.9,10233315.86,32.0883,33.5524,28.7627,105.61,104.99,105.08,4,4,4,33.692715,35.565544,30.488462,0,0,0,0,0,0,0,0,0,1,1
135,23,Rail,2018,13198,15,9,151640,1,15237150.04,9818884.667,15237150.04,9818884.667,386298.8045,59972910.22,34.5192,59972910.22,4929904564,5581256.5,3360260.25,1674709,102595,132350.25,125461.75,153440.5,5433489.5,43.53,30.86,325.59,82.01,244.86,73.15,2221150,165503.25,743860.5,851564.25,326844,133378,27.92,261571.75,348926,105.73,174.61,119.69,108053.46,2825044.73,2933098.19,14.67,385.33,11.82,0,988275,106.81,4,8055,4,17,59972910.22,132350.25,125461.75,153440.5,261571.75,348926,11.82,34.5192,36,1,3,6053,2019,3,357,145,308,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,15237150.04,-1077280.788,-0.346048836,-30.89625659,-795487680,9818884.667,-631894.319,-0.28923105,-26.43939857,1088382936,386298.8045,-17303.6094,-0.285967172,-26.16156629,83871540.8,26260076.25,-1081910.75,-0.47961116,-39.29957776,-19538169400,23.33125347,1.641520742,-0.212772832,-8.481710203,-94.7587864,106.81,-0.14,-0.002118331,-0.209682052,-248,15,9,92,8025,10450778.99,10143842.11,10126257.9,31.0311,32.0883,33.5524,106.95,105.61,104.99,4,4,4,31.651722,33.692715,35.565544,36,0,0,0,0,0,0,0,0,4,1
136,24,Bus,2002,49080,87,57,693040,4,215860129.3,143884634.1,215860129.3,143884634.1,10167002.96,645315759.8,73.2702,657225421,28259981818,24288074.39,13909054.73,8655459.609,281911.8906,606092.1719,564594.8907,687405.5157,25451976.81,269.11,196.45,1933.38,640.04,1506.87,253.11,10609985.69,694340.1551,3529246.74,4323854.11,1512596.13,553158.61,154.20875,994105.0001,1263741.438,1002.68,1121.02,276.35,744538.1,13352875.42,14097413.49,133.79,2366.21,34.07,0,4044113,361.03,35,50353,0,0,903442063.7,848529.0407,790432.847,962367.7219,1391747,1769238.013,47.698,102.57828,0,0,0,34252,0,0,0,0,0,215860129.3,0,0,0,87002550,143884634.1,0,0,0,-54125987.5,10167002.96,0,0,0,-1521006.25,143588762,0,0,0,-120113750,29.00386299,0,0,0,-508.00066,361.03,0,0,0,-550,0,0,0,0,-4971798000,0,0,0,0,6802393350,0,0,0,0,524197130,0,0,0,0,-1.22114E+11,0,0,0,0,-592.242415,0,0,0,0,-1550,87,57,600,50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12
137,24,Bus,2003,49105,87,57,693040,4,217825883.3,149253146.2,217825883.3,149253146.2,11256252.2,666458171.7,547.8225,666458171.7,28259981818,25251522.44,14433814.06,8903934.563,322929.4375,606513.3125,563270.4375,690048.9375,25986743.8,275.49,196.59,1927.16,629.41,1509.51,261.15,10703970.27,699912.6721,3593916.21,4327680.59,1518544.52,566047.65,155.0425,1038382,1332448.25,967.12,1123.48,309.49,772921.18,13458084.43,14231005.59,138.07,2361.93,39.25,0,3971179,357.82,34.25,50353,0,0,913047695.3,830923.2382,771680.4995,945367.0444,1422583.34,1825454.103,53.7725,750.516825,0,0,0,34252,0,0,0,0,0,217825883.3,1965754.055,-2.727194503,-54.24762492,87002550,149253146.2,5368512.083,2.153816355,416.9251372,-54125987.5,11256252.2,1089249.245,3.393895255,794.8621501,-1521006.25,145015917,1427155,0.995489418,273.4853626,-120113750,171.0790097,142.0751467,3.181146502,2109.817554,-508.00066,357.82,-3.21,-1.23923532,-18.79447815,-550,0,0,0,0,-4971798000,0,0,0,0,6802393350,0,0,0,0,524197130,0,0,0,0,-1.22114E+11,0,0,0,0,-592.242415,0,0,0,0,-1550,87,57,600,50050,143884634.1,82257019.71,79820911.4,73.2702,69.5831,65.9844,361.03,339.27,339.5,0,24,24,102.57828,69.5831,67.304088,0,254,186,0,1,2,0,5,0,21,18
138,24,Bus,2004,52625,89,59,734460,4,229352347.5,141876387.6,229352347.5,141876387.6,10317483.76,689844058.9,73.2387,668043538.9,28456617131,26567282.5,15136891,9271388.5,367397,627873.25,582108,718487.75,26867548.75,299.81,204.73,1995.11,645.89,1573,281.27,10928885.75,710705.8641,3704414.5,4386178.5,1541990,587056,160.035,1124579.25,1457278.75,975.38,1172.33,352.48,752171.74,13825124.82,14577296.57,137.2,2462.8,48.72,0,3987807,366.4,34.58,52370,0,0,917492598.3,835071.4225,774203.64,955588.7075,1495690.403,1938180.737,64.7976,97.407471,0,0,0,36271,0,0,0,0,0,229352347.5,6047375.125,4.934909157,11473.36189,90482652,141876387.6,-9953747.668,-3.418162814,-148.2346871,-56291027,10317483.76,-1109744.443,-3.807235636,-73.5214357,-1581846.5,145435814,-599486,-3.865195532,-59.6527485,-124918300,21.76268394,-149.4149385,-9.474220345,-230.0343052,-528.3206864,366.4,-6.49,0.387773645,288.5552946,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,149253146.2,143884634.1,82257019.71,547.8225,73.2702,69.5831,357.82,361.03,339.27,0,0,24,750.516825,102.57828,69.5831,0,0,254,0,0,1,0,0,5,24,21
139,24,Bus,2005,52651,89,59,734460,3,236711345.4,150047403.9,236711345.4,150047403.9,10487492.75,763378885.5,75.8888,731559225.5,28456617131,27519694,15651120,9526090,407535,630266,583558,721650,27410198,303.6,206.1,1990,635.2,1575.8,289,11027333,717183,3765220,4393527,1550296,601107,161.32,1170769,1526474,936.5,1176.5,387,710994.82,14079860.77,14790855.58,127.36,2472.64,59.8,482924.8,3912675,375.32,33.54,52370,0,0,984758762.5,813043.14,752789.82,930928.5,1510292.01,1969151.46,77.142,97.896552,0,0,0,36271,0,0,0,0,0,236711345.4,7358997.91,1.064353638,116.8766343,90482652,150047403.9,8171016.329,2.73221232,1297.669384,-56291027,10487492.75,170008.9878,1.963090097,1336.07393,-1581846.5,159841283,14405469,1.756398239,inf,-124918300,22.17535051,0.412666566,-0.029092341,inf,-528.3206864,375.32,8.92,0.769230014,110.8413785,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,141876387.6,150206948.3,144549246.6,73.2387,549.9417,75.6933,366.4,372.59,377.03,0,1,1,97.407471,752.636025,105.049842,0,0,0,0,0,0,0,0,0,24,24
140,24,Bus,2006,52677,89,59,734460,2,246144283.2,152518179.2,246144283.2,152518179.2,10634326.34,784150545,75.1849,784150545,28456617131,28634165,16256087,9815668,451866,622364,572800,716036,27980931,312.7,208.9,1978.5,620.1,1581.1,298.8,11112905,727440,3843187,4376517,1556942,608819,165.58,1213543,1590757,901.5,1179.5,419,661340.91,14455338.92,15116679.83,116.94,2483.06,67.55,482924.8,3837543,376.19,32.5,52370,0,0,980188181.3,777955,716000,895045,1516928.75,1988446.25,84.4375,93.981125,0,0,0,36271,0,0,0,0,0,246144283.2,9432937.873,1.421521487,165.637038,90482652,152518179.2,2470775.292,0.747175902,89.89751513,-56291027,10634326.34,146833.5902,0.674716049,81.38086776,-1581846.5,173992616,14151333,4.419531826,12774.94381,-124918300,22.23273432,0.057383805,2.179044878,11250.51645,-528.3206864,376.19,0.87,0.072751954,11.8657008,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,150047403.9,141876387.6,150206948.3,75.8888,73.2387,549.9417,375.32,366.4,372.59,0,0,1,97.896552,97.407471,752.636025,0,0,0,0,0,0,0,0,0,1,24
141,24,Bus,2007,52703,89,59,734460,2,249611958.2,155071901.9,249611958.2,155071901.9,10993819.85,883262019.9,85.1162,883262019.9,28456617131,29100398,16498102,9965740,479425,655641,610874,745527,28439329,300.9,206.2,1992.8,622.8,1576.6,300.6,11249978,728414,3852508,4456941,1570228,641887,165.52,1269980,1674689,851.2,1187.5,461.3,681293.52,14621278.17,15302571.66,117.49,2482.51,73.57,482924.8,3762411,377.7,31.46,52370,0,0,1068747044,793325.61,739157.54,902087.67,1536675.8,2026373.69,89.0197,102.990602,0,0,0,36271,0,0,0,0,0,249611958.2,3467674.94,0.057349227,8.811926872,90482652,155071901.9,2553722.733,0.739572571,98.06196539,-56291027,10993819.85,359493.5194,0.684753451,79.17774075,-1581846.5,190564046,16571430,4.843086577,2353.945396,-124918300,23.46722214,1.234487822,3.940134377,2242.765224,-528.3206864,377.7,1.51,0.055890285,34.78843471,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,152518179.2,150047403.9,141876387.6,75.1849,75.8888,73.2387,376.19,375.32,366.4,0,0,0,93.981125,97.896552,97.407471,0,0,0,0,0,0,0,0,0,1,1
142,24,Bus,2008,52729,89,59,734460,2,261378872.5,156911455.7,261378872.5,156911455.7,11158552.84,989465526.3,88.1424,989465526.3,28456617131,29430835,16679216,10107021,479438,680174,630615,771312,28776243,300.7,206.9,1992.5,617.1,1576.5,306.4,11324679,732573,3894972,4478555,1603633,614946,164.1,1334040,1736821,808.6,1186,505.4,892734.9,14556392.31,15449127.25,148.7,2451.3,85.58,482924.8,3687279,369.12,30.42,52370,0,0,1157674666,795803.58,737819.55,902435.04,1560826.8,2032080.57,100.1286,103.126608,0,0,0,36271,0,0,0,0,0,261378872.5,11766914.37,1.378128591,144.5753097,90482652,156911455.7,1839553.798,-0.359223226,-19.33619311,-56291027,11158552.84,164732.9871,0.100239982,13.32423982,-1581846.5,212743278,22179232,2.295427263,256.5604853,-124918300,23.49396436,0.026742222,0.043266802,22.61258767,-528.3206864,369.12,-8.58,-0.460349879,-33.415969,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,155071901.9,152518179.2,150047403.9,85.1162,75.1849,75.8888,377.7,376.19,375.32,0,0,0,102.990602,93.981125,97.896552,0,0,0,0,0,0,0,0,0,0,1
143,24,Bus,2009,52755,89,59,734460,1,240807530.3,154270061.2,240807530.3,154270061.2,10987875.48,1008584264,95.2166,1008584264,28456617131,29864268,16966281,10134530,490939,645316,598111,731654,29201500,335.6,216,1948.9,615.2,1572.4,312.4,11369149,764941,3962585,4463812,1559649,618162,170.08,1266307,1658972,867.4,1167.9,464.7,1452072.03,13953702.9,15405774.93,239.11,2360.89,61.87,482924.8,3612147,368,30.42,52370,0,0,1180043588,755019.72,699789.87,856035.18,1481579.19,1940997.24,72.3879,111.403422,0,0,0,36271,0,0,0,0,0,240807530.3,-20571342.26,-1.739445548,-162.0730786,90482652,154270061.2,-2641394.557,0.014839254,14.28121259,-56291027,10987875.48,-170677.3659,0.100189839,19.40742156,-1581846.5,214486967,1743689,-0.382978368,4.403683498,-124918300,25.28122386,1.787259499,1.35646718,202.8563506,-528.3206864,368,-1.12,-0.08597274,-5.573136043,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,156911455.7,155071901.9,152518179.2,88.1424,85.1162,75.1849,369.12,377.7,376.19,0,0,0,103.126608,102.990602,93.981125,0,0,0,0,0,0,0,0,0,0,0
144,24,Bus,2010,52781,89,59,734460,0,242620250.4,152144509.7,242620250.4,152144509.7,11003542.2,1005273836,94.2096,1005273836,28456617131,30866286,17221867,10608398,524498,667444,618408,764464,30212015,0,0,0,628.9,1629,342.1,11729411,793726,4113172,4631578,1583426,607509,179.52,1297472,1708718,921.3,1192.2,486.5,1515884.24,14271172.64,15787056.91,245.33,2354.67,73.26,489107.2,3580732,358.73,29.9,52370,0,0,1156064911,767560.6,711169.2,879133.6,1492092.8,1965025.7,84.249,108.34104,0,0,0,36271,0,0,0,0,0,242620250.4,1812720.15,-0.170774029,-9.792611745,90482652,152144509.7,-2125551.416,-0.677127778,-58.83761369,-56291027,11003542.2,15666.7226,-0.018434134,7.826686954,-1581846.5,213963298,-523669,-0.26213063,-9.979310884,-124918300,24.58154692,-0.699676936,-0.539643572,-29.47806067,-528.3206864,358.73,-9.27,-0.658794128,-60.34378706,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,154270061.2,156911455.7,155071901.9,95.2166,88.1424,85.1162,368,369.12,377.7,0,0,0,111.403422,103.126608,102.990602,0,0,0,0,0,0,0,0,0,0,0
145,24,Bus,2011,52807,89,59,734460,0,257069666.2,151387908.4,257069666.2,151387908.4,11049647.49,1102877597,97.7593,1102877597,28456617131,31166139,17425049,10615391,563947,673397,627367,772786,30496809,0,0,0,622.5,1629.6,347.9,11804692,830266,4185033,4629549,1557889,601955,184.68,1314421,1749968,910.1,1186.3,503.6,1378726.97,14481577,15860304.01,223.59,2376.41,92.56,489107.2,3504988,358.83,29.12,52370,0,0,1235222909,754204.64,702651.04,865520.32,1472151.52,1959964.16,103.6672,109.490416,0,0,0,36271,0,0,0,0,0,257069666.2,14449415.8,1.351409077,149.9201491,90482652,151387908.4,-756601.299,-0.060627322,-3.590114572,-56291027,11049647.49,46105.2897,-0.077378285,-5.697366217,-1581846.5,232118465,18155167,2.095698396,222.2549659,-124918300,24.60285861,0.021311687,0.057024632,17.0998122,-528.3206864,358.83,0.1,0.017843821,3.9494589,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,152144509.7,154270061.2,156911455.7,94.2096,95.2166,88.1424,358.73,368,369.12,0,0,0,108.34104,111.403422,103.126608,0,0,0,0,0,0,0,0,0,0,0
146,24,Bus,2012,52833,89,59,734460,0,258416843,149687652.9,258416843,149687652.9,10907225.58,1197096701,107.5668,1197096701,28456617131,31489499,17666444,10686464,568575,689741,638205,781243,30828357,0,0,0,616.3,1622.5,361.2,11939491,840127,4257465,4625182,1602397,614320,184.86,1340548,1788743,892.5,1178.6,528.9,1189791.27,14743056.81,15932848.07,195.75,2404.25,95.22,489107.2,3528751,357.35,28.34,52370,0,0,1304835404,751817.69,695643.45,851554.87,1461197.32,1949729.87,103.7898,117.247812,0,0,0,36271,0,3,0,0,0,258416843,1347176.783,-0.398457057,-29.13314912,90482652,149687652.9,-1700255.553,-0.759441293,-67.46893472,-56291027,10907225.58,-142421.9082,-0.669412446,-57.99322847,-1581846.5,256889393,24770928,3.269441635,412.7236241,-124918300,27.12572806,2.52286945,2.961972976,432.0110929,-528.3206864,357.35,-1.48,-0.08989757,-7.760624154,-572,0,0,0,0,-5170669920,0,0,0,0,7074489084,0,0,0,0,545165015.2,0,0,0,0,-1.26998E+11,0,0,0,0,-615.9321116,0,0,0,0,-1612,89,59,624,52054,151387908.4,152144509.7,154270061.2,97.7593,94.2096,95.2166,358.83,358.73,368,0,0,0,109.490416,108.34104,111.403422,0,0,0,0,0,0,0,0,0,0,0
