RAIL_FLAG,Year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,YEARS_2002_2014_BUS_FAC,YEARS_AFTER_2014_BUS_FAC,YEARS_2002_2014_RAIL_FAC,YEARS_AFTER_2014_RAIL_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,YEARS_2002_2014_BUS_FAC_scaled,YEARS_AFTER_2014_BUS_FAC_scaled,YEARS_2002_2014_RAIL_FAC_scaled,YEARS_AFTER_2014_RAIL_FAC_scaled,Total_FAC_scaled
0,2012,4521001987.014601,4570835011.341599,48485098.34799873,5077524896.731348,-64636669.1840365,4.4039941322033517e+17,4252287277.715239,5.185285553869487e+16,16921502767.588358,68753061150.50911,1936738399.6523366,45210019870.145996,0.0,0.0,0.0,-31393860.637645934,170849198.76941797,-100969271.55889988,49384258.98342936,24908018.985734187,25796347.705576483,-175543358.842166,0.0,0.0,0.0,-36968666.59455291,-30568687.040664233,153664266.75714365,-99771135.08523148,51519971.80048378,22909410.772664964,20698089.299804144,-183088585.68823949,0.0,0.0,0.0,-64636669.18403877
0,2013,4521001987.014601,4549985926.0342,28983939.019598164,5042980079.413217,-98156953.22472909,4.4716658992478925e+17,4551132027.633216,5.316130092235362e+16,16394794236.471378,66199092736.80596,1907706062.925297,49731021857.1606,0.0,0.0,0.0,-13048309.543854725,43692453.68073169,-41368000.477697216,25942590.465279594,-2808886.6621091333,-1030937.1054904802,-88640642.03635994,0.0,0.0,0.0,-77261731.67951025,-14293958.405824196,40475204.67218986,-47449436.65076761,30353128.99337069,-3169926.577485506,-1258491.076546287,-102813474.17965479,0.0,0.0,0.0,-98156953.22471774
0,2014,4521001987.014601,4521001987.014601,0.0,5141137032.637946,0.0,4.508484960296651e+17,4669954977.941198,5.376601313764416e+16,15828247221.669016,66465904806.86928,1908838432.378314,54252023844.17519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2015,4521001987.014601,4419639238.0346985,-101837832.50230177,4666007875.955616,-475623853.37370867,4.497649815372529e+17,4852942398.218247,5.431582506617002e+16,11644420618.304092,66026615807.65092,1911222483.644003,54252023844.17519,4521001987.014601,0.0,0.0,20146645.134873323,-44384913.63595724,38852182.73663913,-212380943.8888196,-4675536.508494888,2190047.472128393,0.0,-217012019.18113,0.0,0.0,-417264537.87075925,42715219.12638756,-76332490.60839468,41492125.538228944,-239420777.29026976,-3635892.2299226704,3040255.055562716,0.0,-243482292.96530303,0.0,0.0,-475623853.373711
0,2016,4521001987.014601,4278740851.423499,-242909639.24850142,4380348318.75386,-761428685.8168061,4.503163553860451e+17,4951685996.526633,5.457798528521698e+16,10455446300.662874,65262656791.24008,1916223520.9416652,54252023844.17519,9042003974.029202,0.0,0.0,38092053.90767919,-81098559.1594327,67704529.2332858,-279707536.5490139,-12923319.435767628,6792060.474952088,0.0,-423607273.09554774,0.0,0.0,-684748044.6238495,44377777.41030492,-93480209.1217246,74869187.91199298,-311002366.92204964,-13853996.363871528,7700930.984688373,0.0,-470040009.7161418,0.0,0.0,-761428685.8168015
0,2017,4521001987.014601,4100260838.8516,-421509266.60040003,4257826517.261611,-884052620.6244711,4.465423486676646e+17,5038879824.748133,5.508736557633498e+16,11781878383.650206,64765401388.78783,1917160723.981347,54252023844.17519,13563005961.043798,0.0,0.0,43039631.082100436,-104624218.82873265,105511412.09088825,-204301314.54764426,-18267640.21957347,7672596.655901089,0.0,-620285775.5168276,0.0,0.0,-791255309.2838856,53673852.496953934,-117217528.67306635,120809581.8781181,-230273113.5518991,-21043194.109893188,8314524.673857904,0.0,-698316743.338546,0.0,0.0,-884052620.6244748
0,2018,4521001987.014601,4006900562.6270003,-514495432.38180125,4140679419.5848513,-1000913943.4473889,4.457060603447028e+17,6175983700.804694,5.545779512855126e+16,13222434234.897429,64208296932.83094,1919034645.2251456,54246379885.73519,18082126628.578403,0.0,0.0,29356227.888640445,-117204403.07567753,137190384.52961853,-128075799.03499901,-24144934.09173357,9501687.6751894,0.0,-807439530.6575667,0.0,0.0,-900816366.7665372,157812963.44532415,16399231.946350973,273954384.50771666,-170287043.40750238,-59747438.29501856,3700956.746786851,0.0,-1222746998.391046,0.0,0.0,-1000913943.4473879
1,2002,4779965162.9648,3322864013.6624007,-1457101149.3023994,3390808984.642266,-1391916678.5708804,1.56591340651292e+18,5707319889.404256,9.280601967042691e+16,6718991823.455318,117455496876.49207,3288027001.0841503,0.0,0.0,0.0,0.0,-329224383.69712216,812286678.0011983,-445646912.4722168,-587889970.338577,52627817.0547303,567666725.3864361,0.0,0.0,-1311021028.33552,0.0,-1241201074.4010668,-393569370.53015447,1013857999.4166178,-532492231.87189484,-685703961.1674689,60092030.39957855,674432483.2278924,0.0,0.0,-1528533628.0454566,0.0,-1391916678.5708854
1,2003,4779965162.9648,3290112562.6605997,-1489852600.3042006,3466650240.618383,-1316075422.5947635,1.6624920348880648e+18,6192196318.185214,9.410023093830733e+16,7822061112.098922,116222733007.3656,3192284891.5186043,0.0,0.0,4779965162.9648,0.0,-243092392.8684795,632109048.2290733,-398264607.7584949,-507525401.8592844,39096941.62995732,469398286.2199739,0.0,0.0,-1217098321.8231173,0.0,-1225376448.230358,-295349449.8377571,887668248.1540124,-489063070.3667463,-596162158.4243509,41895918.935010366,566682138.27173,0.0,0.0,-1431747049.3266773,0.0,-1316075422.5947788
1,2004,4810086419.9648,3481029493.6328998,-1329056926.3319,3646197268.2687497,-1169499818.5729125,1.7201130934699686e+18,6254707314.114979,9.617986872936602e+16,9263729516.935034,115163145582.26431,3109571515.7799144,0.0,0.0,9620172839.9296,0.0,-228092242.25754896,626414518.432518,-335917545.97235674,-416326243.07557505,25236656.58769602,378412472.0247968,0.0,0.0,-1127694368.1428938,0.0,-1077966752.4033651,-267685877.4965256,799537517.3630615,-392907739.58247733,-474248034.8869701,25455391.619466238,425419057.20928425,0.0,0.0,-1285070132.798751,0.0,-1169499818.5729122
1,2005,4810086419.9648,3919417140.2779946,-890669279.6868055,3978427576.058385,-837269510.783278,1.7402165791199882e+18,5807790277.251811,9.808706989371606e+16,11277163355.366693,114012684128.28795,3025453488.4669824,0.0,0.0,14430259259.8944,0.0,-193424185.29205865,779448781.5993656,-268865698.5872099,-292511287.7408338,12714253.154498443,295340643.68665344,0.0,0.0,-1027992495.0298998,0.0,-695289988.2094713,-236396204.55088526,973000512.7839798,-334422477.06524974,-357571594.86369157,14956144.37937726,360460313.0807115,0.0,0.0,-1257296204.5475364,0.0,-837269510.7832943
1,2006,4815860300.309799,4076451268.2299986,-739409032.079801,4124869578.1836834,-696040569.8057077,1.780559887990101e+18,6117286211.763712,1.0028402862009251e+17,12843092456.109032,112381830815.16867,2927358232.305745,0.0,0.0,19263441201.239197,0.0,-153713799.6619655,692084097.7282231,-190821139.29945704,-205604970.37500617,-5315721.016320803,199647198.07812572,0.0,0.0,-926702214.9649316,0.0,-590426549.5113448,-180987100.90725517,894242396.7417923,-239292020.15935734,-255420815.41175044,-6434374.743445906,241898002.9430257,0.0,0.0,-1150046658.2687027,0.0,-696040569.8056931
1,2007,4824070734.8578,4258519593.7329035,-565551141.1248966,4310859206.262423,-517871246.3942703,1.796024855015901e+18,6067497016.913265,1.0059162635705485e+17,13807651374.641083,112878330465.33023,2907365607.8072267,0.0,0.0,24120353674.288998,0.0,-121360324.6754023,687580531.0918934,-176771236.3010881,-155762902.52371174,-857334.8314750178,177954251.9708571,0.0,0.0,-822802476.2488973,0.0,-412019491.5178161,104045390.95743313,2939433518.4343104,-553720582.7175907,-513243136.0559218,-89133217.39565574,375357532.5136098,0.0,0.0,-2780610752.130485,0.0,-517871246.39429945
1,2008,4824070734.8578,4408490336.127198,-415580398.73060167,4466054779.850425,-362675672.80626756,1.846090939319723e+18,6401448637.8425045,1.0143258779439634e+17,16129883808.207087,113214328466.79874,2858449925.912872,0.0,0.0,28944424409.1468,0.0,-71505566.21945487,557658344.5781102,-149150236.71988517,-40468290.02903487,2770236.0799233355,131470037.63364787,0.0,0.0,-714466933.8632094,0.0,-283692408.5399007,-229593234.11088112,2042608498.6439745,-201311023.79833612,-120304335.58614615,21454907.39025167,217754194.4328681,0.0,0.0,-2093284679.7780006,0.0,-362675672.8062696
1,2009,4839397613.8578005,4278745630.545999,-560651983.3118012,4222383962.7834053,-621375445.26774,1.857865994207845e+18,6850702953.245622,1.0078077669349686e+17,11753396861.48144,114147836176.53798,2827867452.4726763,0.0,0.0,33875783297.004597,0.0,-59432946.56024626,400727397.2159791,-169257541.8470247,-270846950.44964874,11786488.733963838,97672992.64465907,0.0,0.0,-605114635.4761363,0.0,-594465195.7384646,-63699226.977404244,412978613.8237713,-176873530.705462,-281605309.3333338,13078530.641341345,103449569.554977,0.0,0.0,-628704092.2716175,0.0,-621375445.2677277
1,2010,4839397613.8578005,4371684873.945401,-467712739.91239864,4401615957.402849,-442143450.64829755,1.827712874423322e+18,6988532027.588027,1.0023384320237365e+17,13852736190.80818,115626343736.03612,2822664319.357046,0.0,0.0,38715180910.862404,0.0,-64665343.301502824,353280876.5277351,-180217030.94071618,-156345028.22240296,27825404.413406853,92814374.09145468,0.0,0.0,-490470149.4208706,0.0,-417776896.85289705,-69481088.54165483,400271603.72844744,-194867875.77570823,-171382374.9723471,30797963.18860571,99606264.68833323,0.0,0.0,-537087942.9639724,0.0,-442143450.64829654
1,2011,4841002524.8578005,4501393746.588597,-339608778.2692035,4515825723.010961,-329265254.3644454,1.797539881992466e+18,7564191004.707244,1.0077317307519648e+17,17543543203.880314,117282645044.47601,2786180025.9641366,0.0,0.0,43569022723.7202,0.0,-80781846.41416053,165621737.47885373,-157750719.85897928,22039298.20634726,45741757.018090814,58479492.54800778,0.0,0.0,-372845236.7356608,0.0,-319495517.75750047,-85870577.84385237,144287183.07775134,-153825716.66606715,21559957.394930426,46535858.44975383,60182661.57220698,0.0,0.0,-362134620.34916824,0.0,-329265254.3644452
1,2012,4843302399.8578005,4578364842.185405,-264937557.67239636,4674932579.411598,-172496447.2600293,1.7945308117246433e+18,7703590542.4881935,1.0164835744706378e+17,18201542856.51047,117798334174.25948,2786961959.011219,0.0,0.0,48433023998.577995,0.0,-72665052.72254829,123064544.61544484,-124472542.57516913,50949985.422421694,51224504.95875115,58818137.05430071,0.0,0.0,-251988191.65594256,0.0,-165068614.9027427,-75058445.57142445,123721800.88790289,-131428718.33230272,52617436.78064713,54604425.64890568,64042447.68023774,0.0,0.0,-260995394.35399458,0.0,-172496447.2600284
1,2013,4843302399.8578005,4687032706.625405,-156269693.23239458,4689637195.696202,-157791830.97542357,1.8343372025859236e+18,8034067932.684336,1.0464257259800606e+17,17635959876.717,112278099984.73405,2717980953.173055,0.0,0.0,53276326398.43581,0.0,-33898475.944832526,29034649.058127463,-38994096.991584904,25806641.61176596,-8737184.711700765,-4905800.252472386,0.0,0.0,-127676977.59562945,0.0,-159371244.82633787,-34411940.10582194,30142807.78243334,-38808732.99654076,25859534.508662727,-8255732.905077112,-4885446.845015349,0.0,0.0,-127432320.4140535,0.0,-157791830.97541258
1,2014,4844496422.5409,4844496422.5409,0.0,4849564944.467887,0.0,1.8589228681728924e+18,8117474955.377683,1.0573397335834115e+17,17073055855.713226,113097668648.08641,2723559118.3284073,0.0,0.0,58133957070.4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2015,4844496422.5409,4744123938.877598,-100372483.66330205,4495512997.972198,-354051946.4956884,1.8638753274314327e+18,8726118561.990427,1.0672656762930965e+17,12383818038.738297,113004896612.51479,2731354280.3306136,0.0,0.0,58133957070.4908,4844496422.5409,13767200.799771242,-161672097.4918021,35787805.33461432,-236795740.69591403,-992083.4061240671,7146688.527908696,0.0,0.0,0.0,-17059867.1345573,-359818094.0661174,14928847.520541307,-159435926.37148649,35312871.73093856,-234176717.61280638,-836654.6037046751,7005373.699988717,0.0,0.0,0.0,-16849740.859145597,-370769058.8503545
1,2016,4844496422.5409,4737661354.734998,-108565149.80590364,4396383301.224872,-455138943.40743554,1.8632586884691837e+18,8912340087.109507,1.070300817145522e+17,11182714071.133951,111923632081.91095,2743515874.6051598,0.0,0.0,58133957070.4908,9688992845.0818,24849377.024384342,-206097613.90013218,52082465.85942817,-305220624.1204768,-12645700.77502945,18322373.48707413,0.0,0.0,0.0,-34059658.04214242,-462769380.4668982,23267419.71947177,-203298246.86086008,50910885.1377954,-298350077.84687436,-12125057.58614997,17718569.659297,0.0,0.0,0.0,-33262435.630111773,-487872496.95302624
1,2017,4844496422.5409,4724174741.330194,-122957184.21070419,4459858937.368492,-392133745.5451821,1.8765115530321434e+18,9133090657.14383,1.0790397005308576e+17,12692280398.216362,111984652481.97493,2748341738.2871995,0.0,0.0,58133957070.4908,14533489267.6227,45297041.38947909,-264767750.93881735,84417599.74179688,-219599825.6349528,-11992449.273868447,22768353.507041886,0.0,0.0,0.0,-50999584.28085273,-394876615.49018013,44294139.900942616,-263726572.90846458,81316914.47016625,-215124556.86219242,-11541114.487036828,22612586.423431654,0.0,0.0,0.0,-49965142.08202285,-443196638.34367156
1,2018,4844496422.5409,4632182073.020199,-214976188.50550166,4455431633.85369,-396692886.61330926,1.8632580765371732e+18,9506965150.80448,1.0847760584523782e+17,14125657997.903751,111745344711.20753,2754915050.7483563,0.0,0.0,58133957070.4908,19377985690.1636,42918364.92564539,-353220345.7871963,108415775.2191396,-143692998.3614312,-14545591.637120277,28833104.846383747,0.0,0.0,0.0,-67879856.66378605,-399171547.4583708,43909900.98938487,-352400586.38985217,109256343.59483558,-143203375.607472,-14848389.9592303,28276502.545933153,0.0,0.0,0.0,-67683281.78690316,-464794135.8631915
