,CBSA,MNAME,Mode,Year,TNC_FLAG,YEARS_SINCE_TNC,Cluster,TRIPS_SHARE_2017,TNC_REV_PER_CAPITA_EACH_CLUSTER
231,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2012,1,1,cluster_2,0.5802185163887291,0.1849910564116918
232,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2013,1,2,cluster_2,0.5802185163887291,1.2591111799734191
233,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2014,1,3,cluster_2,0.5802185163887291,4.796756714871388
234,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2015,1,4,cluster_2,0.5802185163887291,18.080109761041765
235,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2016,1,5,cluster_2,0.5802185163887291,31.6329325318046
236,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2017,1,6,cluster_2,0.5802185163887291,83.99818420703703
237,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Bus,2018,1,7,cluster_2,0.5802185163887291,118.5873364048104
238,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2012,1,1,cluster_2,0.5802185163887291,0.1849910564116918
239,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2013,1,2,cluster_2,0.5802185163887291,1.2591111799734191
240,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2014,1,3,cluster_2,0.5802185163887291,4.796756714871388
241,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2015,1,4,cluster_2,0.5802185163887291,18.080109761041765
242,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2016,1,5,cluster_2,0.5802185163887291,31.6329325318046
243,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2017,1,6,cluster_2,0.5802185163887291,83.99818420703703
244,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",Rail,2018,1,7,cluster_2,0.5802185163887291,118.5873364048104
245,17020,"Chico, CA Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
246,17020,"Chico, CA Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
247,17020,"Chico, CA Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
248,17020,"Chico, CA Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
249,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
250,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
251,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
252,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
253,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
254,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
255,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
256,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
257,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
258,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
259,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
260,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
261,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
262,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Rail,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
263,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Rail,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
264,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Rail,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
265,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Rail,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
266,17460,"Cleveland-Elyria-Mentor, OH Metro Area",Rail,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
267,17780,"College Station-Bryan, TX Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
268,17780,"College Station-Bryan, TX Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
269,17780,"College Station-Bryan, TX Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
270,17780,"College Station-Bryan, TX Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
271,17780,"College Station-Bryan, TX Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
272,17820,"Colorado Springs, CO Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
273,17820,"Colorado Springs, CO Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
274,17820,"Colorado Springs, CO Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
275,17820,"Colorado Springs, CO Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
276,17820,"Colorado Springs, CO Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
277,17860,"Columbia, MO Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
278,17860,"Columbia, MO Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
279,17860,"Columbia, MO Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
280,17860,"Columbia, MO Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
281,17860,"Columbia, MO Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
282,17900,"Columbia, SC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
283,17900,"Columbia, SC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
284,17900,"Columbia, SC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
285,17900,"Columbia, SC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
286,17900,"Columbia, SC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
287,18140,"Columbus, OH Metro Area",Bus,2013,1,0,cluster_4,0.19781483611270845,1.127545841173414
288,18140,"Columbus, OH Metro Area",Bus,2014,1,1,cluster_4,0.19781483611270845,0.890716167247998
289,18140,"Columbus, OH Metro Area",Bus,2015,1,2,cluster_4,0.19781483611270845,2.8820326080432657
290,18140,"Columbus, OH Metro Area",Bus,2016,1,3,cluster_4,0.19781483611270845,4.510742800180206
291,18140,"Columbus, OH Metro Area",Bus,2017,1,4,cluster_4,0.19781483611270845,11.243681836236822
292,18140,"Columbus, OH Metro Area",Bus,2018,1,5,cluster_4,0.19781483611270845,15.741907532864262
293,18580,"Corpus Christi, TX Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
294,18580,"Corpus Christi, TX Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
295,18580,"Corpus Christi, TX Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
296,18580,"Corpus Christi, TX Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
297,18580,"Corpus Christi, TX Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
298,18700,"Corvallis, OR Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
299,18700,"Corvallis, OR Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
300,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
301,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
302,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
303,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2012,1,0,cluster_3,0.09833237492811961,0.07602154620682516
304,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2013,1,1,cluster_3,0.09833237492811961,0.342582448907718
305,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2014,1,2,cluster_3,0.09833237492811961,1.127543419211018
306,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2015,1,3,cluster_3,0.09833237492811961,4.2145805949330235
307,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2016,1,4,cluster_3,0.09833237492811961,7.305899936093346
308,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2017,1,5,cluster_3,0.09833237492811961,19.282230596194164
309,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Bus,2018,1,6,cluster_3,0.09833237492811961,27.04008592074581
310,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2012,1,0,cluster_3,0.09833237492811961,0.07602154620682516
311,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2013,1,1,cluster_3,0.09833237492811961,0.342582448907718
312,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2014,1,2,cluster_3,0.09833237492811961,1.127543419211018
313,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2015,1,3,cluster_3,0.09833237492811961,4.2145805949330235
314,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2016,1,4,cluster_3,0.09833237492811961,7.305899936093346
315,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2017,1,5,cluster_3,0.09833237492811961,19.282230596194164
316,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",Rail,2018,1,6,cluster_3,0.09833237492811961,27.04008592074581
317,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
318,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
319,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
320,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
321,19380,"Dayton, OH Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
322,19380,"Dayton, OH Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
323,19380,"Dayton, OH Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
324,19380,"Dayton, OH Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
325,19380,"Dayton, OH Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
326,19500,"Decatur, IL Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
327,19500,"Decatur, IL Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
328,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
329,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
330,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
331,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
332,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
333,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2013,1,0,cluster_3,0.09833237492811961,0.342582448907718
334,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2014,1,1,cluster_3,0.09833237492811961,1.127543419211018
335,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
336,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
337,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
338,19740,"Denver-Aurora-Broomfield, CO Metro Area",Bus,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
339,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2013,1,0,cluster_3,0.09833237492811961,0.342582448907718
340,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2014,1,1,cluster_3,0.09833237492811961,1.127543419211018
341,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
342,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
343,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
344,19740,"Denver-Aurora-Broomfield, CO Metro Area",Rail,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
345,19780,"Des Moines-West Des Moines, IA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
346,19780,"Des Moines-West Des Moines, IA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
347,19780,"Des Moines-West Des Moines, IA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
348,19780,"Des Moines-West Des Moines, IA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
349,19780,"Des Moines-West Des Moines, IA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
350,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2013,1,0,cluster_3,0.09833237492811961,0.342582448907718
351,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2014,1,1,cluster_3,0.09833237492811961,1.127543419211018
352,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
353,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
354,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
355,19820,"Detroit-Warren-Livonia, MI Metro Area",Bus,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
356,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2013,1,0,cluster_3,0.09833237492811961,0.342582448907718
357,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2014,1,1,cluster_3,0.09833237492811961,1.127543419211018
358,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
359,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
360,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
361,19820,"Detroit-Warren-Livonia, MI Metro Area",Rail,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
362,20260,"Duluth, MN-WI Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
363,20260,"Duluth, MN-WI Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
364,20500,"Durham-Chapel Hill, NC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
365,20500,"Durham-Chapel Hill, NC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
366,20500,"Durham-Chapel Hill, NC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
367,20500,"Durham-Chapel Hill, NC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
368,20500,"Durham-Chapel Hill, NC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
369,20740,"Eau Claire, WI Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
370,20740,"Eau Claire, WI Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
371,20940,"El Centro, CA Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
372,20940,"El Centro, CA Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
373,20940,"El Centro, CA Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
374,20940,"El Centro, CA Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
375,21060,"Elizabethtown, KY Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
376,21060,"Elizabethtown, KY Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
377,21060,"Elizabethtown, KY Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
378,21140,"Elkhart-Goshen, IN Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
379,21140,"Elkhart-Goshen, IN Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
380,21140,"Elkhart-Goshen, IN Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
381,21340,"El Paso, TX Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
382,21340,"El Paso, TX Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
383,21340,"El Paso, TX Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
384,21340,"El Paso, TX Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
385,21340,"El Paso, TX Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
386,21340,"El Paso, TX Metro Area",Rail,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
387,21500,"Erie, PA Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
388,21500,"Erie, PA Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
389,21500,"Erie, PA Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
390,21500,"Erie, PA Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
391,21660,"Eugene-Springfield, OR Metro Area",Bus,2018,1,0,cluster_4,0.19781483611270845,15.741907532864262
392,21780,"Evansville, IN-KY Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
393,21780,"Evansville, IN-KY Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
394,22020,"Fargo, ND-MN Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
395,22020,"Fargo, ND-MN Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
396,22020,"Fargo, ND-MN Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
397,22020,"Fargo, ND-MN Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
398,22180,"Fayetteville, NC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
399,22180,"Fayetteville, NC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
400,22180,"Fayetteville, NC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
401,22180,"Fayetteville, NC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
402,22180,"Fayetteville, NC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
403,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
404,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
405,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
406,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
407,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
408,22380,"Flagstaff, AZ Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
409,22380,"Flagstaff, AZ Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
410,22380,"Flagstaff, AZ Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
411,22380,"Flagstaff, AZ Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
412,22380,"Flagstaff, AZ Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
413,22420,"Flint, MI Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
414,22420,"Flint, MI Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
415,22420,"Flint, MI Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
416,22420,"Flint, MI Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
417,22420,"Flint, MI Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
418,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
419,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
420,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
421,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
422,22660,"Fort Collins-Loveland, CO Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
423,23060,"Fort Wayne, IN Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
424,23060,"Fort Wayne, IN Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
425,23060,"Fort Wayne, IN Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
426,23060,"Fort Wayne, IN Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
427,23420,"Fresno, CA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
428,23420,"Fresno, CA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
429,23420,"Fresno, CA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
430,23420,"Fresno, CA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
431,23420,"Fresno, CA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
432,23540,"Gainesville, FL Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
433,23540,"Gainesville, FL Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
434,23540,"Gainesville, FL Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
435,23540,"Gainesville, FL Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
436,23540,"Gainesville, FL Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
437,24340,"Grand Rapids-Wyoming, MI Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
438,24340,"Grand Rapids-Wyoming, MI Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
439,24340,"Grand Rapids-Wyoming, MI Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
440,24340,"Grand Rapids-Wyoming, MI Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
441,24340,"Grand Rapids-Wyoming, MI Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
442,24500,"Great Falls, MT Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
443,24500,"Great Falls, MT Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
444,24500,"Great Falls, MT Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
445,24580,"Green Bay, WI Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
446,24580,"Green Bay, WI Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
447,24580,"Green Bay, WI Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
448,24580,"Green Bay, WI Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
449,24580,"Green Bay, WI Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
450,24660,"Greensboro-High Point, NC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
451,24660,"Greensboro-High Point, NC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
452,24660,"Greensboro-High Point, NC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
453,24660,"Greensboro-High Point, NC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
454,24660,"Greensboro-High Point, NC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
455,24860,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
456,24860,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
457,24860,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
458,24860,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
459,24860,"Greenville-Mauldin-Easley, SC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
460,25060,"Gulfport-Biloxi, MS Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
461,25060,"Gulfport-Biloxi, MS Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
462,25060,"Gulfport-Biloxi, MS Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
463,25260,"Hanford-Corcoran, CA Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
