MNAME,Year,Unnamed: 0,Id2,Cluster_upt,upt,VRM,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,CBSA Code,Pop_TSD,Tot_Emp_TSD,Tot_Retail_TSD,gasPrice,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor:MSA,Unemployment_Rate_MSA,Unnamed: 0_log,Id2_log,Cluster_upt_log,upt_log,VRM_log,Total_HH_log,HH_0Veh_log,HH_1Veh_log,HH_2Veh_log,HH_3Veh_log,HH_4+Veh_log,CBSA Code_log,Pop_TSD_log,Tot_Emp_TSD_log,Tot_Retail_TSD_log,gasPrice_log,HH_MED_INC_log,HH_MEAN_INC_log,INC_U35_log,INC_35_100_log,INC_100P_log,Tot_Pop_log,Tot_Instate_Pop_log,Tot_Outstate_Pop_log,Tot_NonUSA_POP_log,Total_Median_Income_Individual_log,Native_Instate_Med_Inc_Indiv_log,Native_Outstate_Med_Inc_Indiv_log,Total_Pop_Poverty_log,Pop_Below100_Poverty_log,Pop_Below150_Poverty_log,Pop_Above150_Poverty_log,Age_under18_log,Age_18to64_log,Age_over64_log,Unnamed: 44_log,Unnamed: 45_log,Unnamed: 46_log,Unnamed: 47_log,Total_Labor_MSA_log,Unemployment_Labor_MSA_log,Employment_Labor:MSA_log,Unemployment_Rate_MSA_log
"Salem, OR Metro Area",2005,3897,41420,2,2679016.667,312999.5,133824,6321,44316,55157,19477,8553,41420.0,58201.0,43484.0,5612.0,2.4773333330000002,43295,56032,41.2,47.9,10.9,360857,178826,129048,3079,21609,21405,25274,356967,16.1,9.4,74.5,26.6,61.3,12.1,,,,,183380.1667,11591.75,171788.4167,6.325,8.268218880067506,10.631543277584262,1.0986122886681098,14.800960743129862,12.653960066965103,11.804288255261582,8.751790892775563,10.69912362959944,10.91795707309181,9.877040902521145,9.054154288786854,10.631543277584262,10.97167499739026,10.680171330023866,8.6328406149422,1.2462657164203286,10.675815530970514,10.933696081870927,3.742420221041966,3.8897773964808264,2.4765384001174837,12.796239808131352,12.094174137032594,11.767947456182215,8.03268487596762,9.980911449500931,9.971426535544321,10.137571043888672,12.785401420889901,2.8390784635086144,2.341805806147327,4.324132656254979,3.3178157727231046,4.131961425793407,2.5726122302071057,,,,,12.119322143782366,9.358135181700538,12.05402468419008,1.991293154903131
"Salem, OR Metro Area",2006,3901,41420,2,2755800.0,531265.5,135614,8485,42331,54058,22630,8110,41420.0,58692.2,44271.0,5396.0,2.800166667,45289,55379,37.8,50.1,12.1,384600,187282,145175,3087,21745,21926,23778,373130,14.2,11.2,74.6,25.5,62.3,12.2,,,,,186867.5833,10289.5,176578.0833,5.5083333329999995,8.269244521183056,10.631543277584262,1.0986122886681098,14.82921870241291,13.183019057561978,11.817575267839576,9.04617302576227,10.653298580213615,10.897831321694126,10.027075926780746,9.000976444070345,10.631543277584262,10.98007915583497,10.698107702026707,8.593598522618644,1.335044925507372,10.72084153655026,10.921973796724952,3.6584202466292277,3.933784497209659,2.5726122302071057,12.85996171223744,12.14037612083188,11.88570207845486,8.035278911144667,9.987185111557695,9.9954740331485,10.076558117215898,12.829684843401726,2.7212954278522306,2.501435951739211,4.3254562831854875,3.2771447329921766,4.147885329150131,2.580216829592325,,,,,12.138160885681378,9.238976418512514,12.081524119027442,1.8730834070064235
"Salem, OR Metro Area",2007,3905,41420,2,2891700.0,538356.5,138677,8464,46937,53224,20335,9717,41420.0,59183.4,43445.0,5258.0,3.0535,43730,55811,38.7,49.2,12.1,386714,186025,144755,2596,21415,22272,24100,374450,14.2,11.8,74.1,25.7,61.7,12.6,,,,,190236.6667,10071.5,180165.1667,5.3,8.270269111436624,10.631543277584262,1.0986122886681098,14.877355468257448,13.196278116604052,11.839909978004744,9.043695294567236,10.756582860913136,10.88228348976168,9.920147993429236,9.181735114965848,10.631543277584262,10.988413272632798,10.679274066616875,8.567696173589344,1.3995807054456246,10.685812511742123,10.929744179012097,3.681351187693145,3.9160150266976834,2.5726122302071057,12.865443266602588,12.13364172787257,11.882804845353384,7.862112211662748,9.971893585200188,10.011130461551485,10.090008612393838,12.83321623225747,2.7212954278522306,2.5494451709255714,4.318820558770089,3.2846635654062037,4.138361447638875,2.6100697927420065,,,,,12.15602944681575,9.217564217065503,12.101634852366313,1.840549633397487
"Salem, OR Metro Area",2008,3909,41420,2,2981075.0,578355.3333,138343,9932,40957,54520,22192,10742,41420.0,59674.6,44319.0,5332.0,3.5060000000000002,48392,60631,36.4,49.0,14.6,391680,196018,143319,5104,23472,23910,25283,381191,14.8,9.3,75.9,25.6,61.6,12.8,,,,,195081.5833,12546.91667,182534.6667,6.433333332999999,8.271292652979412,10.631543277584262,1.0986122886681098,14.907794867135625,13.267945451299019,11.837498616005758,9.203617826215355,10.620302430396258,10.906341227535142,10.007532202822729,9.282009658666542,10.631543277584262,10.996678505618153,10.699191321421166,8.581669210600602,1.5054098420100528,10.787110454145898,11.012578085491866,3.6216707044204863,3.912023005428146,2.747270914255491,12.87820301196736,12.185966872289905,11.87283517141889,8.537975730598767,10.063606103428887,10.082093883082601,10.137927063592189,12.851058464183101,2.760009940032921,2.33214389523559,4.3425058765115985,3.2809112157876537,4.136765278106052,2.624668592163159,,,,,12.181178251995897,9.43730992838957,12.114700866882554,2.00597438975312
"Salem, OR Metro Area",2009,3913,41420,2,3019780.917,625887.0833,137767,8519,46791,49571,21513,11373,41420.0,60165.8,44175.0,5007.0,2.653916667,44915,57845,38.1,47.6,14.3,396103,205103,134440,3946,21781,22699,23707,383689,15.7,10.8,73.5,26.0,60.5,13.5,,,,,198298.75,21413.58333,176885.1667,10.79166667,8.272315147956022,10.631543277584262,1.0986122886681098,14.920695173829667,13.34692685342814,11.833326389984736,9.050171619823361,10.753467527122861,10.811181437184764,9.976459164991951,9.339085327866744,10.631543277584262,11.00487598415099,10.695936934169936,8.518791912779934,1.2957996517296904,10.71254935769243,10.965539585892435,3.66612246699132,3.883623530906448,2.72785282839839,12.889432082019004,12.231272446551916,11.8088807200738,8.280711075662847,9.988839219635631,10.030120203469494,10.073567822907728,12.857590213867798,2.8154087194227095,2.468099531471619,4.310799125385514,3.295836866004329,4.119037174812473,2.6741486494265287,,,,,12.197535053791006,9.971827432937465,12.083261678673036,2.4673930675779774
"Salem, OR Metro Area",2010,3917,41420,2,3714212.417,698101.4167,143114,9543,45279,54868,23158,10266,41420.0,60657.0,46149.0,4839.0,3.0811666669999997,45584,58065,37.7,48.8,13.5,391721,193907,143355,5175,22745,22858,25403,379230,,,,26.0,60.6,13.4,,,,,191734.9167,20861.08333,170873.8333,10.89166667,8.273336598504486,10.631543277584262,1.0986122886681098,15.127677482087158,13.456121099777453,11.871403781854056,9.163667963777751,10.720620712877064,10.91270380499174,10.050138752861821,9.236690147298965,10.631543277584262,11.013006810042912,10.739652239930999,8.484669999710677,1.4063828953349093,10.727333994019004,10.969335573610264,3.655839600035736,3.9080149840306073,2.6741486494265287,12.878307683509433,12.175139098760248,11.87308632603378,8.551787836180736,10.03214458474439,10.037100191860048,10.142661920922865,12.845900797076421,,,,3.295836866004329,4.120661870539474,2.667228206581955,,,,,12.163874270378356,9.945688595571722,12.04868659845884,2.475837874975099
"Salem, OR Metro Area",2011,3921,41420,2,3856978.167,675894.8333,139316,9674,47230,52963,20873,8576,41420.0,61148.2,46616.0,4942.0,3.794333333,45652,58708,37.9,47.8,14.3,394865,206182,139931,4763,22247,22323,25357,383195,,,,25.8,60.6,13.6,,,,,190886.6667,19578.91667,171307.75,10.26666667,8.274357006756292,10.631543277584262,1.0986122886681098,15.165394835827579,13.423794250400114,11.844507191087027,9.177300517897983,10.762805735649291,10.877367716459647,9.946259644379998,9.056839480990421,10.631543277584262,11.021072058445931,10.749720560454843,8.505727713306959,1.567434664884116,10.728824601278935,10.980348316039725,3.6609942506244004,3.8877303128591016,2.72785282839839,12.886301745821852,12.23651940293738,11.848911869308333,8.46884293047519,10.010007395913801,10.013417611908324,10.140849541087894,12.856301886611,,,,3.288401887516811,4.120661870539474,2.681021528714291,,,,,12.159440401550297,9.882259660202106,12.051222762984322,2.4218485141167214
"Salem, OR Metro Area",2012,3925,41420,2,3717558.333,668219.25,142746,11660,42129,57722,21017,10218,41420.0,61639.4,46073.0,4901.0,3.993583333,45656,57837,38.2,47.4,14.4,396338,198520,143501,4802,22520,22952,24217,387397,,,,25.6,60.3,14.1,,,,,185794.25,18153.41667,167640.8333,9.766666667,8.275376374836407,10.631543277584262,1.0986122886681098,15.128577917646377,13.412373113743412,11.868829111535602,9.364005219520333,10.648515354973062,10.963410986589126,9.953134492425542,9.23200401161221,10.631543277584262,11.029072778705665,10.738004078558598,8.497398564088058,1.6081537548565874,10.728912214902909,10.965401278088198,3.6686767467964168,3.879499813722586,2.7343675094195836,12.890025184631781,12.198650166964532,11.87410425136692,8.476996001664824,10.022203486241112,10.041203925899962,10.094851437314311,12.867207867319093,,,,3.2809112157876537,4.115779842942166,2.714694743820879,,,,,12.132400539911293,9.80666915278969,12.029585037913355,2.376454941591461
"Salem, OR Metro Area",2013,3929,41420,2,3556971.25,671759.5,142174,10051,46733,54657,20534,10199,41420.0,62130.6,46671.0,5074.0,3.831583333,47232,58848,36.4,48.3,15.3,400408,203475,144276,3826,22630,22422,25524,387689,19.4,10.8,69.8,25.2,60.6,14.2,,,,,182008.9167,15811.666669999999,166197.25,8.7,8.276394704863307,10.631543277584262,1.0986122886681098,15.084420249382028,13.417657157170613,11.864813972175,9.215526898663482,10.752227230148003,10.908850868984608,9.929886026390658,9.230142999272362,10.631543277584262,11.037009995180682,10.750899692107502,8.532081803909987,1.5751742261611175,10.76284807982274,10.98273012019061,3.6216707044204863,3.8979240810486444,2.791165107812717,12.900241803693064,12.22330334079184,11.879490341898611,8.249836485425702,10.027075926780746,10.01784249677353,10.147413643032866,12.867961330187347,3.0155349008501706,2.468099531471619,4.259859000699674,3.265759410767051,4.120661870539474,2.7212954278522306,,,,,12.111816451937187,9.668566585809584,12.020936631865498,2.272125885509337
"Salem, OR Metro Area",2014,3933,41420,2,3562396.833,676834.8333,141971,10397,44399,55904,21242,10029,41420.0,62621.8,47713.0,5107.0,3.7119166669999997,49508,61123,34.9,49.1,16.0,404026,212047,140189,3865,22820,22668,25488,394002,16.7,13.6,69.7,25.0,60.0,15.0,,,,,184631.4167,13384.58333,171246.8333,7.266666667000001,8.277411998949004,10.631543277584262,1.0986122886681098,15.085944424691668,13.425184031055819,11.863385134041662,9.24936875894366,10.700994748420316,10.931409100581469,9.963782708319883,9.21333588095598,10.631543277584262,11.044884708029583,10.772980134861644,8.53856321715243,1.5500947609212523,10.809909750211677,11.020659866725147,3.580737295494233,3.914021008090819,2.833213344056216,12.909236986393317,12.26456794312046,11.850753924362582,8.259975659768276,10.03543644366541,10.028753631368525,10.146002265529594,12.884113802464281,2.8735646395797834,2.681021528714291,4.258445572902527,3.258096538021482,4.110873864173311,2.772588722239781,,,,,12.12612219072621,9.501933535878948,12.050867103781657,2.1122313645431494
"Salem, OR Metro Area",2015,3937,41420,2,3556650.75,720780.0833,144600,8985,44522,55778,24063,11252,41420.0,63113.0,48681.0,5327.0,3.031583333,52448,67428,32.6,47.0,20.4,410091,217754,138683,5660,24870,24603,27274,398940,16.1,10.0,73.9,24.7,60.1,15.2,,,,,189257.25,11205.16667,178052.0833,5.933333332999999,8.278428259199071,10.631543277584262,1.0986122886681098,15.084330140599157,13.488090740897478,11.88173350431221,9.103423089630105,10.703761188563927,10.929152733448172,10.088472226749566,9.328390038749998,10.631543277584262,11.052697893967329,10.793064630891859,8.580731212220226,1.394159185399357,10.867596547865759,11.118830471424383,3.5145260669691587,3.871201010907891,3.0633909220278057,12.924136803752667,12.291125856563639,11.83995324276344,8.64135583403666,10.12145774507634,10.110664310328259,10.213725810701272,12.896568815264017,2.8390784635086144,2.3978952727983707,4.316153890523174,3.246490991901174,4.11251186617755,2.785011242238338,,,,,12.150867763480322,9.324219501296794,12.089837005601758,1.9363406979910855
"Salem, OR Metro Area",2016,3941,41420,2,3762510.25,781312.0833,146078,7479,46704,59720,20601,11574,,,,,,55903,69622,30.4,49.2,20.4,418139,226455,139262,3308,26060,25809,28200,406812,13.0,12.3,74.7,24.4,59.8,15.8,,,,,195776.1667,9884.916667,185891.25,5.041666667,8.279443487712665,10.631543277584262,1.0986122886681098,15.14059717806802,13.568731223396915,11.89190285024129,8.919988070968524,10.751606504306949,10.997438996322042,9.933143437443638,9.356602878954435,,,,,,10.931391212933782,11.150850251502822,3.4468078929142076,3.9160150266976834,3.0633909220278057,12.943571583660619,12.330305944548563,11.844119510703107,8.104401307921613,10.16819522292803,10.15851729271266,10.247112717290387,12.916108899381433,2.6390573296152584,2.5877640352277083,4.3267781604434035,3.2347491740244907,4.107589788972121,2.8213788864092133,,,,,12.184732386854538,9.198866464436273,12.132922483760371,1.7986799121278012
"Salem, OR Metro Area",2017,3945,41420,2,3656405.5,775342.4167,144978,8096,44511,56370,22634,13367,,,,,,56163,72806,29.7,47.9,22.4,424982,231797,133963,7410,26792,27078,29919,413687,16.1,10.8,73.1,24.6,59.8,15.6,,,,,199588.0,8641.25,190946.75,4.325,8.28045768658256,10.631543277584262,1.0986122886681098,15.111991392465066,13.561061328510133,11.884344183327977,8.999248901686114,10.70351409472317,10.939710120850858,10.02725265987006,9.50061907027523,,,,,,10.936031261234533,11.195567383408447,3.4242626545931514,3.8897773964808264,3.152736022363656,12.959804447106533,12.35362158172287,11.80532638612195,8.910720661951359,10.195895938351995,10.206513798722508,10.306282432088414,12.932867345502338,2.8390784635086144,2.468099531471619,4.3054155323020415,3.242592351485517,4.107589788972121,2.8094026953624978,,,,,12.204015531120437,9.064418244562233,12.159755109394924,1.6724127115954888
"Salt Lake City, UT Metro Area",2005,3974,41620,2,1083175.3329999999,228746.1667,342724,18436,100797,134509,60789,28193,41620.0,394783.0,245729.0,29679.0,2.303083333,48993,63515,33.2,51.0,15.8,1017572,609200,288450,7294,24514,23815,28557,1014360,9.4,8.5,82.1,29.2,62.8,8.0,,,,,542618.9167,21872.75,520746.1667,4.033333333,8.287780027088433,10.636360126569123,1.0986122886681098,13.895408331750787,12.340372597050132,12.744683655304101,9.82211479407039,11.520873793152724,11.809393824702628,11.015180580742769,10.246864468330871,10.636360126569123,12.88609405887119,12.411988651177758,10.298228697281317,1.1948563755787383,10.799453120615684,11.059047121645987,3.5322256440685598,3.9512437185814275,2.8213788864092133,13.83293093819712,13.319903541498842,12.572280506484365,8.894944460956886,10.107040454085334,10.078112902695612,10.25969238599024,13.829769415553779,2.341805806147327,2.2512917986064953,4.420044701861403,3.407841924380824,4.155753190350744,2.1972245773362196,,,,,13.204164384578286,9.993042566735957,13.163019918301888,1.6160824550865438
"Salt Lake City, UT Metro Area",2006,3977,41620,2,1236476.75,235643.75,351280,19429,102646,144004,57234,27967,41620.0,396367.6,253814.0,29758.0,2.595916667,53587,67076,29.5,51.9,18.6,1067190,648568,286209,10070,24702,23415,30272,1050678,10.3,8.0,81.6,29.9,62.0,8.1,,,,,560982.5,16412.91667,544569.5833,2.925,8.288534459413917,10.636360126569123,1.0986122886681098,14.027777371442848,12.370080653300391,12.769341751963498,9.874573542371486,11.539051196496382,11.877603300177558,10.954920878352576,10.238816278455262,10.636360126569123,12.890099865384215,12.444360934170836,10.300886886231925,1.27979894253663,10.889080441396876,11.113596492217914,3.417726683613366,3.9684033388642534,2.975529566236472,13.880540520824578,13.382523676461815,12.564481086095057,9.217415285648144,10.114679972730583,10.061174828371723,10.318011505132638,13.86494717980158,2.424802725718295,2.1972245773362196,4.414009680526933,3.4307561839036995,4.143134726391533,2.2082744135228043,,,,,13.237446772307592,9.705884831413032,13.207752842522376,1.3673663512343717
"Salt Lake City, UT Metro Area",2007,3980,41620,2,1032133.75,236608.3333,359981,16764,103409,148268,60924,30616,41620.0,397952.2,258527.0,31292.0,2.845,57294,72264,26.1,52.9,21.0,1095693,663164,293684,11653,26302,25585,31140,1077564,8.4,7.8,83.8,29.5,62.0,8.5,,,,,577601.4167,14523.583330000001,563077.8333,2.508333333,8.289288323000317,10.636360126569123,1.0986122886681098,13.847139788205329,12.374165677339258,12.793809309182251,9.72704865890033,11.54645694817902,11.90678347053664,11.017398878493408,10.329310689232171,10.636360126569123,12.894089689412873,12.462759284279436,10.351149709344082,1.3467736029576074,10.955968638860549,11.188095196882943,3.299533727885655,3.9871304779149512,3.091042453358316,13.906898510427045,13.404779106983582,12.590263043359483,9.363404747703019,10.17743828010161,10.14980060587698,10.346280557910271,13.890214423966556,2.2407096892759584,2.174751721484161,4.440295542797857,3.417726683613366,4.143134726391533,2.2512917986064953,,,,,13.266641050589396,9.583597894905896,13.24117492094288,1.2551410908053235
"Salt Lake City, UT Metro Area",2008,3983,41620,2,1277877.3329999999,377263.3333,364078,19684,100439,148432,63756,31767,41620.0,399536.8,263477.0,31795.0,3.2710000000000004,60012,75776,25.2,51.3,23.5,1112866,662725,307101,9587,27421,27051,31546,1101589,8.4,8.0,83.5,29.6,61.8,8.6,,,,,585624.6667,19990.91667,565633.75,3.416666667,8.290041618704489,10.636360126569123,1.0986122886681098,14.060711708292244,12.840701370076658,12.805126156037664,9.887612203377838,11.517315813271521,11.907888956962092,11.062834260914231,10.366214772811087,10.636360126569123,12.898063657985281,12.481725152016848,10.367095774693004,1.4518479918593297,11.002316484402073,11.235550095507087,3.265759410767051,3.9569963710708773,3.1986731175506815,13.922450126262017,13.40411691074567,12.63493521894434,9.168267595554275,10.2191008899166,10.20551621869483,10.359233776285055,13.912265148650224,2.2407096892759584,2.1972245773362196,4.436751534363128,3.4210000089583352,4.139955073474153,2.2617630984737906,,,,,13.28043607041601,9.903083304338834,13.245703830856824,1.485385263839593
"Salt Lake City, UT Metro Area",2009,3986,41620,2,1208549.5,445946.6667,369005,19700,101862,148815,65356,33272,41620.0,401121.4,252271.0,29681.0,2.324,57138,72993,28.1,50.5,21.4,1130293,683980,310200,13069,26696,26515,29936,1116831,9.9,8.5,81.5,29.3,62.1,8.6,,,,,581894.25,41266.66667,540627.5833,7.1,8.290794347381356,10.636360126569123,1.0986122886681098,14.004932265592286,13.007956884879746,12.81856818305307,9.888424674859083,11.531384052194168,11.910465922482247,11.08761982884766,10.41250153627285,10.636360126569123,12.902021896621129,12.438263149477264,10.298296080455764,1.2011688769932016,10.953242174756578,11.198132524971777,3.370738174177447,3.9415818076696905,3.109060958860994,13.93798833383951,13.4356854184411,12.644975753446007,9.478074806618269,10.192306478524971,10.185503603361282,10.306850452552423,13.926006663874876,2.388762789235098,2.2512917986064953,4.412798293340635,3.4111477125153233,4.144720769547168,2.2617630984737906,,,,,13.274045727696855,10.62783458298497,13.20048778471568,2.0918640616783932
"Salt Lake City, UT Metro Area",2010,3989,41620,2,1240033.1670000001,421100.75,369754,20246,105920,149841,63058,30689,41620.0,402706.0,264044.0,28744.0,2.8130833330000002,57419,71469,29.1,49.5,21.4,1128988,686280,302301,13082,26031,26265,29539,1112169,,,,29.4,62.0,8.6,,,,,575832.0,44359.91667,531472.0833,7.708333333,8.29154650988391,10.636360126569123,1.0986122886681098,14.030649491233872,12.950629769923859,12.820595903132055,9.915761913411517,11.57044881221388,11.917336684599634,11.051826075060216,10.331692147613781,10.636360126569123,12.905964529355467,12.483874822148183,10.266219118057391,1.3384381356064503,10.958147953675056,11.177033060214024,3.40452517175483,3.9219733362813143,3.109060958860994,13.936833099948815,13.4390424438275,12.619181796690091,9.479068956510876,10.16708182945882,10.176030606145105,10.293500556085371,13.921823619805902,,,,3.414442608412176,4.143134726391533,2.2617630984737906,,,,,13.263572967084484,10.700114105588039,13.183407832584285,2.164280421578588
"Salt Lake City, UT Metro Area",2011,3992,41620,2,1411574.583,499489.0833,375903,22982,112994,150763,61068,28096,41620.0,404290.6,259357.0,28932.0,3.464833333,57005,71817,29.4,49.3,21.3,1145905,683308,315712,11899,26316,25923,31076,1130488,,,,29.3,61.9,8.8,,,,,573574.5833,38130.25,535444.3333,6.666666667,8.292298107063221,10.636360126569123,1.0986122886681098,14.160217073240622,13.121343023620414,12.837089070623612,10.04251009118493,11.635098848927905,11.923470979265765,11.019759651431075,10.243418088056579,10.636360126569123,12.909891678762023,12.465964625650443,10.27273809117664,1.4962318861961659,10.950911804434805,11.18189041999606,3.414442608412176,3.9180050771056933,3.104586678466073,13.951706148459824,13.43470245205634,12.66258885203214,9.38429367909962,10.177970397179921,10.162924459547607,10.344223274726211,13.93816084044495,,,,3.4111477125153233,4.141546163706395,2.2823823856765264,,,,,13.259644999892908,10.548789434900163,13.190854078318075,2.0368819273045182
"Salt Lake City, UT Metro Area",2012,3995,41620,2,1618467.333,645485.5,380362,23497,108771,153845,63572,30677,41620.0,405875.2,244013.0,27227.0,3.557583333,60061,77274,27.9,48.6,23.5,1161715,689949,322071,10771,26863,26838,31732,1146949,,,,29.1,61.9,9.0,,,,,584230.4167,30892.91667,553337.5,5.291666667,8.293049139768444,10.636360126569123,1.0986122886681098,14.296990786509822,13.377759575029994,12.848881338886972,10.064670590127518,11.597009227341852,11.943707381062183,11.059944130888676,10.331301064308054,10.636360126569123,12.913803465976077,12.404980879678519,10.212001134567842,1.5167925122087822,11.003132641016187,11.255125767000317,3.3638415951183864,3.903990833730882,3.1986731175506815,13.965408780325719,13.4443744101797,12.682530402015708,9.28470545393149,10.198542379317322,10.197611332567385,10.365112427854497,13.952616803182273,,,,3.40452517175483,4.141546163706395,2.302585092994046,,,,,13.278052444792124,10.338314571983059,13.223725208970421,1.8392260065199588
"Salt Lake City, UT Metro Area",2013,3998,41620,2,1899864.25,973607.5833,366765,18727,107077,153197,60110,27654,41620.0,407459.8,248750.0,27946.0,3.4788333330000003,61520,80117,25.7,49.4,24.9,1140483,689710,302241,13413,27383,27035,31671,1124872,12.4,9.4,78.2,28.9,61.8,9.3,,,,,598126.6667,26550.08333,571576.5833,4.433333333,8.293799608846818,10.636360126569123,1.0986122886681098,14.45729352056902,13.788764636660144,12.812479321502156,9.837775009170747,11.581312819835654,11.939486481373125,11.003948132061856,10.227561822428779,10.636360126569123,12.917700010716873,12.42420767511326,10.238065138296543,1.4993625957714949,11.027133858923879,11.29125582691202,3.2846635654062037,3.919991175077323,3.254242968705492,13.946963291673496,13.444027948255517,12.618983299971251,9.504054216659682,10.217714180210022,10.204924590220244,10.363188288785967,13.933180698359338,2.5952547069568657,2.341805806147327,4.37197629882038,3.3978584803966405,4.139955073474153,2.33214389523559,,,,,13.301559499612019,10.18682582922748,13.256155506809062,1.6925528190832573
"Salt Lake City, UT Metro Area",2014,4001,41620,2,2028121.667,980178.0833,376913,19972,110030,155329,61502,30080,41620.0,409044.4,259509.0,27944.0,3.397916667,62642,82403,25.2,48.6,26.2,1153340,693429,309706,10705,28228,27964,31523,1138589,11.4,8.1,80.5,28.6,61.6,9.8,,,,,604236.25,22594.08333,581642.1667,3.733333333,8.294549515143679,10.636360126569123,1.0986122886681098,14.522621128550355,13.795490572013414,12.839772323696698,9.902136640465171,11.608517423253087,11.953307164981952,11.026841233092684,10.311649022192036,10.636360126569123,12.921581431309612,12.466550516491074,10.237993571703798,1.4811309440221776,11.045207222238172,11.319389258408677,3.265759410767051,3.903990833730882,3.3032169733019514,13.958173505742547,13.44940557636782,12.643381968224427,9.278559610953327,10.248105097311578,10.238709007255688,10.35850443947354,13.945301212744935,2.517696472610991,2.2082744135228043,4.400603020246817,3.3877743613300146,4.136765278106052,2.379546134130174,,,,,13.311722197805253,10.025487609822648,13.273612423045584,1.5546296758686828
"Salt Lake City, UT Metro Area",2015,4004,41620,2,2029139.417,999000.3333,377058,20710,106734,154015,64260,31339,41620.0,410629.0,264309.0,28777.0,2.474166667,65792,83088,23.8,48.2,28.0,1170266,708053,313428,11837,30271,30051,32974,1155916,10.2,8.3,81.5,28.5,61.8,9.7,,,,,614874.1667,21036.0,593838.1667,3.416666667,8.29529885950246,10.636360126569123,1.0986122886681098,14.523122821440502,13.814511392264434,12.840156952859248,9.938420239076152,11.5781044059952,11.944811772102836,11.070708194329034,10.352650515910012,10.636360126569123,12.925447844707,12.484877935669285,10.267366485323363,1.2453546422006514,11.094268728675615,11.327667601443988,3.2108436531709366,3.8958936234982624,3.367295829986474,13.972742485867315,13.470275640953798,12.655328138126606,9.37906997525067,10.317978471851605,10.31068449348905,10.403504977585515,13.960404526328807,2.4159137783010487,2.2300144001592104,4.412798293340635,3.3843902633457743,4.139955073474153,2.3702437414678603,,,,,13.329174545209618,9.954038071134029,13.294363798550513,1.485385263839593
"Salt Lake City, UT Metro Area",2016,4007,41620,2,1980489.417,1005856.417,386481,20254,108988,157697,64906,34636,,,,,,68196,88236,21.8,48.2,30.0,1186187,704128,326017,13290,30603,30127,35759,1171790,9.1,8.4,82.5,28.3,61.6,10.1,,,,,632730.1667,20267.25,612462.9167,3.2166666669999997,8.2960476427647,10.636360126569123,1.0986122886681098,14.4988550573553,13.821350886992434,12.864840574126925,9.91615695563679,11.599002238687582,11.968437090562528,11.08071075511935,10.452677753845103,,,,,,11.130155854594246,11.38778165516267,3.126760535960395,3.8958936234982624,3.4339872044851463,13.986255361997706,13.464716856990394,12.694707873548495,9.494842393421333,10.328885998351742,10.313210250896933,10.48458522928745,13.97404390557178,2.312535423847214,2.2407096892759584,4.42484663185681,3.3775875160230218,4.136765278106052,2.4069451083182885,,,,,13.357800913760535,9.91681090123455,13.325245308155464,1.439044926584471
"Salt Lake City, UT Metro Area",2017,4010,41620,2,1973139.75,1006857.667,396869,19208,105081,159109,71944,41527,,,,,,71510,90790,21.1,46.3,32.6,1203105,712163,326015,14826,31759,31414,36513,1186170,8.9,6.9,84.2,27.8,61.8,10.4,,,,,647339.6667,20288.41667,627051.25,3.125,8.296795865770052,10.636360126569123,1.0986122886681098,14.495137120524175,13.822345811304462,12.891364050124535,9.863134198186913,11.562496276735974,11.977351065901901,11.183657217197519,10.634123177507066,,,,,,11.17760656300284,11.416315440734046,3.095577608523707,3.856510295497887,3.5145260669691587,14.000417104125797,13.476063500949252,12.694701738899074,9.604205122018026,10.365962915361072,10.355040764837048,10.505451027673455,13.986241030271353,2.2925347571405443,2.066862759472976,4.44500143383527,3.3603753871419,4.139955073474153,2.4336133554004498,,,,,13.380627967679914,9.917854682776222,13.348785149476361,1.4170660197866443
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2005,4056,41940,4,7093811.583,3116294.25,597597,28284,174934,243959,98290,52130,41940.0,1251464.0,577626.0,58851.0,2.4773333330000002,76478,98823,22.3,39.8,37.9,1726057,789211,302195,20347,36139,33323,47045,1721465,8.4,6.4,85.2,25.7,64.2,10.1,,,,,,,,,8.308199063206446,10.644019147757733,1.6094379124341003,15.774733494880161,14.952155434372322,13.30067356607493,10.250086907777256,12.072169755337546,12.404759556410392,11.495687745483892,10.861515060390364,10.644019147757733,14.039825423022625,13.266683610620587,10.982781096817838,1.2462657164203286,11.244771472325993,11.501095769216649,3.1484533605716547,3.708682081410116,3.6609942506244004,14.361350753768914,13.578790258286158,12.618831092465804,9.920737905942655,10.49515556414622,10.4140331370948,10.758881125458977,14.358686811347845,2.2407096892759584,2.0014800002101243,4.456670177669648,3.2846635654062037,4.177459468932607,2.4069451083182885,,,,,,,,
