,Id2,Cluster_upt,Geography_x,Year,RailBus,upt,VRM,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,CBSA Code,Pop_TSD,Tot_Emp_TSD,Tot_Retail_TSD,gasPrice,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,MNAME,,,,,Geog_Blank,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor:MSA,Unemployment_Rate_MSA,Geography_y,Geography_Blank
1371,20260,3,"Duluth, MN-WI Metro Area",2007,DemandResponse,2004.166667,14417.91667,119962,9915,38887,44592,18416,8152,20260,16812.5,26649,1244,2.821583333,102933,12553,2403,20.3,42615,54266,41.4,46.5,12.1,276222,197646,73293,726,22091,22734,20741,18979,263182,14.5,7.5,78,20.6,64.1,15.3,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143721.1667,7882.416667,135838.75,5.483333333,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1372,20260,3,"Duluth, MN-WI Metro Area",2008,Bus,268313.1667,147156.6667,118337,11513,37823,41434,18461,9106,20260,16780,26647,1121,3.2295,101973,13339,2501,19.4,44669,56178,40.3,46.8,12.9,275336,204485,65165,1478,22763,22492,24015,13979,260917,13.3,8.9,77.8,20.1,64.4,15.5,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",145258.9167,9009.083333,136249.8333,6.2,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1373,20260,3,"Duluth, MN-WI Metro Area",2008,DemandResponse,2043.25,15341.83333,118337,11513,37823,41434,18461,9106,20260,16780,26647,1121,3.2295,101973,13339,2501,19.4,44669,56178,40.3,46.8,12.9,275336,204485,65165,1478,22763,22492,24015,13979,260917,13.3,8.9,77.8,20.1,64.4,15.5,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",145258.9167,9009.083333,136249.8333,6.2,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1374,20260,3,"Duluth, MN-WI Metro Area",2009,Bus,264457,146410.3333,119840,8890,35914,46148,20494,8394,20260,16747.5,26054,965,2.33225,100187,12841,2859,19.4,44597,55908,39.8,47.7,12.5,277637,204123,67506,982,22198,21606,24043,24219,265433,15.2,8.6,76.2,20,64.1,15.9,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",146682.5,13061,133621.5,8.891666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1375,20260,3,"Duluth, MN-WI Metro Area",2009,DemandResponse,2099.833333,16054.25,119840,8890,35914,46148,20494,8394,20260,16747.5,26054,965,2.33225,100187,12841,2859,19.4,44597,55908,39.8,47.7,12.5,277637,204123,67506,982,22198,21606,24043,24219,265433,15.2,8.6,76.2,20,64.1,15.9,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",146682.5,13061,133621.5,8.891666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1376,20260,3,"Duluth, MN-WI Metro Area",2010,Bus,264257.25,149290,121010,10754,38311,45027,17936,8982,20260,16715,24915,1003,2.778083333,102481,12058,1855,20.7,42083,55716,42,45,13,280035,202302,71005,1017,22277,21956,24934,24265,270007,,,,20.5,63.7,15.8,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",144904.5833,11851.66667,133052.9167,8.191666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1377,20260,3,"Duluth, MN-WI Metro Area",2010,DemandResponse,2132.5,17092.33333,121010,10754,38311,45027,17936,8982,20260,16715,24915,1003,2.778083333,102481,12058,1855,20.7,42083,55716,42,45,13,280035,202302,71005,1017,22277,21956,24934,24265,270007,,,,20.5,63.7,15.8,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",144904.5833,11851.66667,133052.9167,8.191666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1378,20260,3,"Duluth, MN-WI Metro Area",2011,Bus,272039.9167,150886.75,116198,11056,34604,44098,17937,8503,20260,16682.5,25603,1017,3.531833333,102460,11822,2589,19.8,46110,57539,39.5,45.7,14.8,279761,206320,65321,1059,22679,23207,22215,19833,268070,,,,20.2,64.1,15.7,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143517.75,10634.83333,132882.9167,7.4,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1379,20260,3,"Duluth, MN-WI Metro Area",2011,DemandResponse,2107.083333,17414.25,116198,11056,34604,44098,17937,8503,20260,16682.5,25603,1017,3.531833333,102460,11822,2589,19.8,46110,57539,39.5,45.7,14.8,279761,206320,65321,1059,22679,23207,22215,19833,268070,,,,20.2,64.1,15.7,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143517.75,10634.83333,132882.9167,7.4,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1380,20260,3,"Duluth, MN-WI Metro Area",2012,Bus,271791.1667,150320.0833,116531,9743,36871,44058,17172,8687,20260,16650,25799,950,3.613333333,100762,12789,2508,19.7,46848,57408,37.7,49.1,13.2,279452,206615,67220,1228,23529,24327,22326,16621,268927,,,,20.1,63.9,16,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",142466.8333,9405.666667,133061.1667,6.608333333,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1381,20260,3,"Duluth, MN-WI Metro Area",2012,DemandResponse,2223.833333,18226.33333,116531,9743,36871,44058,17172,8687,20260,16650,25799,950,3.613333333,100762,12789,2508,19.7,46848,57408,37.7,49.1,13.2,279452,206615,67220,1228,23529,24327,22326,16621,268927,,,,20.1,63.9,16,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",142466.8333,9405.666667,133061.1667,6.608333333,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1382,20260,3,"Duluth, MN-WI Metro Area",2013,Bus,266251.6667,146053.0833,115589,10919,36757,43426,15849,8638,20260,16617.5,26534,957,3.518416667,104983,11756,3241,19.9,46385,59302,38.6,45.7,15.7,279887,205791,67964,1600,23320,23673,22721,14883,269518,17,9,74,20.2,63.4,16.4,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143300.3333,8796.166667,134504.1667,6.141666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1383,20260,3,"Duluth, MN-WI Metro Area",2013,DemandResponse,2149.166667,19457,115589,10919,36757,43426,15849,8638,20260,16617.5,26534,957,3.518416667,104983,11756,3241,19.9,46385,59302,38.6,45.7,15.7,279887,205791,67964,1600,23320,23673,22721,14883,269518,17,9,74,20.2,63.4,16.4,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143300.3333,8796.166667,134504.1667,6.141666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1384,20260,3,"Duluth, MN-WI Metro Area",2014,Bus,258358.75,143463.0833,116768,10417,35905,43694,18525,8227,20260,16585,26788,882,3.3645,103185,13365,1662,20.6,50275,62843,34.9,48.2,16.9,280218,205463,67681,1508,25204,25554,25358,11250,269772,16.2,7.1,76.7,20.2,62.8,17,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143402.1667,7460.666667,135941.5,5.2,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1385,20260,3,"Duluth, MN-WI Metro Area",2014,DemandResponse,2335.583333,20557.41667,116768,10417,35905,43694,18525,8227,20260,16585,26788,882,3.3645,103185,13365,1662,20.6,50275,62843,34.9,48.2,16.9,280218,205463,67681,1508,25204,25554,25358,11250,269772,16.2,7.1,76.7,20.2,62.8,17,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143402.1667,7460.666667,135941.5,5.2,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1386,20260,3,"Duluth, MN-WI Metro Area",2015,Bus,254305.4167,147468.9167,116212,10074,36356,41921,19451,8410,20260,16552.5,27349,842,2.40275,106241,11051,2643,20.1,50566,64985,35.3,45.9,18.8,279601,201577,69981,1910,25608,25366,26523,23243,269617,13.5,8.8,77.8,19.7,62.7,17.6,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",142828.6667,7060.333333,135768.3333,4.941666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1387,20260,3,"Duluth, MN-WI Metro Area",2015,DemandResponse,2518.333333,21152.16667,116212,10074,36356,41921,19451,8410,20260,16552.5,27349,842,2.40275,106241,11051,2643,20.1,50566,64985,35.3,45.9,18.8,279601,201577,69981,1910,25608,25366,26523,23243,269617,13.5,8.8,77.8,19.7,62.7,17.6,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",142828.6667,7060.333333,135768.3333,4.941666667,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1388,20260,3,"Duluth, MN-WI Metro Area",2016,Bus,233696.1667,151287.75,116967,9664,35340,43407,18778,9778,,,,,,107503,12421,2406,20.2,51294,66342,34.5,46,19.5,279227,203621,67815,1454,26812,27148,26038,35949,269255,14.4,9.9,75.7,19.8,62.4,17.8,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",144298.9167,8051.083333,136247.8333,5.575,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1389,20260,3,"Duluth, MN-WI Metro Area",2016,DemandResponse,2557.75,21857.25,116967,9664,35340,43407,18778,9778,,,,,,107503,12421,2406,20.2,51294,66342,34.5,46,19.5,279227,203621,67815,1454,26812,27148,26038,35949,269255,14.4,9.9,75.7,19.8,62.4,17.8,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",144298.9167,8051.083333,136247.8333,5.575,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1390,20260,3,"Duluth, MN-WI Metro Area",2017,Bus,232225.1667,161150.4167,117874,8482,38051,43553,19103,8685,,,,,,106323,9488,2737,21.9,54162,68868,32.4,47.5,20.1,278782,201575,69273,1532,28258,28740,27404,37136,267606,13.6,7.1,79.3,19.7,61.9,18.4,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143810.3333,6544.25,137266.0833,4.558333333,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1391,20260,3,"Duluth, MN-WI Metro Area",2017,DemandResponse,2532.25,20664.08333,117874,8482,38051,43553,19103,8685,,,,,,106323,9488,2737,21.9,54162,68868,32.4,47.5,20.1,278782,201575,69273,1532,28258,28740,27404,37136,267606,13.6,7.1,79.3,19.7,61.9,18.4,"Duluth, MN-WI Metro Area",,,,,"Duluth,MN-WIMetroArea",143810.3333,6544.25,137266.0833,4.558333333,"Duluth, MN-WI  Metro Area","Duluth,MN-WIMetroArea"
1392,20500,3,"Durham-Chapel Hill, NC Metro Area",2009,Bus,837807.9167,432514.6667,197618,13796,68929,74458,26360,14075,20500,34527.5,36417,2233,2.356333333,177192,29463,9130,22.6,49902,68593,36.4,42.6,21,501228,257706,181109,4783,25653,21472,34407,25086,473484,16,8.3,75.7,22.6,66.8,10.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",267203.4167,20553.5,246649.9167,7.675,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1393,20500,3,"Durham-Chapel Hill, NC Metro Area",2009,DemandResponse,48846.16667,259630.4583,197618,13796,68929,74458,26360,14075,20500,34527.5,36417,2233,2.356333333,177192,29463,9130,22.6,49902,68593,36.4,42.6,21,501228,257706,181109,4783,25653,21472,34407,25086,473484,16,8.3,75.7,22.6,66.8,10.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",267203.4167,20553.5,246649.9167,7.675,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1394,20500,3,"Durham-Chapel Hill, NC Metro Area",2010,Bus,888263.125,442239.1667,198793,16168,69055,73461,28107,12002,20500,34798,48884,2100,2.7855,172358,24737,9100,22.4,47982,68179,37.1,43.1,19.8,505933,259085,177550,6397,25480,23126,31564,24547,480525,,,,22,66.6,11.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",262738.5,21376.75,241361.75,8.15,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1395,20500,3,"Durham-Chapel Hill, NC Metro Area",2010,DemandResponse,45069.91667,236150.4167,198793,16168,69055,73461,28107,12002,20500,34798,48884,2100,2.7855,172358,24737,9100,22.4,47982,68179,37.1,43.1,19.8,505933,259085,177550,6397,25480,23126,31564,24547,480525,,,,22,66.6,11.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",262738.5,21376.75,241361.75,8.15,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1396,20500,3,"Durham-Chapel Hill, NC Metro Area",2011,Bus,968975.875,444546.625,203088,15952,73154,75066,28586,10330,20500,35068.5,51486,2053,3.534416667,176709,25827,9499,22.8,48689,70964,37.1,41.4,21.5,512979,258125,185203,5792,26110,21477,35079,26962,490557,,,,22,66.6,11.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",265144.25,21087,244057.25,7.95,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1397,20500,3,"Durham-Chapel Hill, NC Metro Area",2011,DemandResponse,47841.70833,242208.1667,203088,15952,73154,75066,28586,10330,20500,35068.5,51486,2053,3.534416667,176709,25827,9499,22.8,48689,70964,37.1,41.4,21.5,512979,258125,185203,5792,26110,21477,35079,26962,490557,,,,22,66.6,11.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",265144.25,21087,244057.25,7.95,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1398,20500,3,"Durham-Chapel Hill, NC Metro Area",2012,Bus,895821.2917,392789.4583,207572,18057,71224,78176,28002,12113,20500,35339,51593,2229,3.623166667,180154,26788,11482,23.6,50262,73246,35.8,41.5,22.7,522826,263841,190921,5837,25430,20727,35002,21726,498686,,,,21.7,65.9,12.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",270786.5,19913.16667,250873.3333,7.366666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1399,20500,3,"Durham-Chapel Hill, NC Metro Area",2012,DemandResponse,43510.20833,227539.0833,207572,18057,71224,78176,28002,12113,20500,35339,51593,2229,3.623166667,180154,26788,11482,23.6,50262,73246,35.8,41.5,22.7,522826,263841,190921,5837,25430,20727,35002,21726,498686,,,,21.7,65.9,12.4,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",270786.5,19913.16667,250873.3333,7.366666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1400,20500,3,"Durham-Chapel Hill, NC Metro Area",2013,Bus,891650.375,387560,209290,13735,75850,77110,29698,12897,20500,35609.5,53545,2367,3.533,186749,25834,11301,22.8,53492,79146,32.7,43,24.3,534578,269205,194798,7372,27081,23276,37181,32652,510288,16.9,8.9,74.2,21.5,65.9,12.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",272853.4167,17115.83333,255737.5833,6.258333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1401,20500,3,"Durham-Chapel Hill, NC Metro Area",2013,DemandResponse,43648.20833,228815.0417,209290,13735,75850,77110,29698,12897,20500,35609.5,53545,2367,3.533,186749,25834,11301,22.8,53492,79146,32.7,43,24.3,534578,269205,194798,7372,27081,23276,37181,32652,510288,16.9,8.9,74.2,21.5,65.9,12.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",272853.4167,17115.83333,255737.5833,6.258333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1402,20500,3,"Durham-Chapel Hill, NC Metro Area",2014,Bus,939793.875,415347.9583,213163,16227,74799,78127,30170,13840,20500,35880,55817,2472,3.407083333,191700,24836,10940,23.5,51988,78110,33.3,43.4,23.3,542710,272842,195549,6394,29304,24387,37156,29955,517596,16.3,9.9,73.7,21.5,65.4,13.1,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",275743.5,14189.16667,261554.3333,5.133333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1403,20500,3,"Durham-Chapel Hill, NC Metro Area",2014,DemandResponse,44520.125,277392.5833,213163,16227,74799,78127,30170,13840,20500,35880,55817,2472,3.407083333,191700,24836,10940,23.5,51988,78110,33.3,43.4,23.3,542710,272842,195549,6394,29304,24387,37156,29955,517596,16.3,9.9,73.7,21.5,65.4,13.1,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",275743.5,14189.16667,261554.3333,5.133333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1404,20500,3,"Durham-Chapel Hill, NC Metro Area",2015,Bus,954827.9167,455610,215294,14601,78042,81834,28772,12045,20500,36150.5,54200,2462,2.41425,202191,29654,12394,23.4,54160,80006,32.3,41.9,25.8,552493,282535,193747,6602,27610,23070,36651,31832,527988,15.9,9.5,74.5,21.1,65.3,13.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",281372.4167,14046.08333,267326.3333,4.983333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1405,20500,3,"Durham-Chapel Hill, NC Metro Area",2015,DemandResponse,47966.16667,352649.4583,215294,14601,78042,81834,28772,12045,20500,36150.5,54200,2462,2.41425,202191,29654,12394,23.4,54160,80006,32.3,41.9,25.8,552493,282535,193747,6602,27610,23070,36651,31832,527988,15.9,9.5,74.5,21.1,65.3,13.6,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",281372.4167,14046.08333,267326.3333,4.983333333,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1406,20500,3,"Durham-Chapel Hill, NC Metro Area",2016,Bus,913070.7083,458540.375,217853,15652,75676,81838,31763,12924,,,,,,205402,24020,12667,24.6,56182,82641,30.5,43,26.5,559535,275855,208851,7990,31092,26287,37467,26442,534580,14.9,7.7,77.5,21.1,64.6,14.3,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",289617.1667,12925.33333,276691.8333,4.466666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1407,20500,3,"Durham-Chapel Hill, NC Metro Area",2016,DemandResponse,50500.75,362591.4167,217853,15652,75676,81838,31763,12924,,,,,,205402,24020,12667,24.6,56182,82641,30.5,43,26.5,559535,275855,208851,7990,31092,26287,37467,26442,534580,14.9,7.7,77.5,21.1,64.6,14.3,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",289617.1667,12925.33333,276691.8333,4.466666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1408,20500,3,"Durham-Chapel Hill, NC Metro Area",2017,Bus,959362.7917,464909.3333,224437,15379,75957,86193,33384,13524,,,,,,217584,24121,9041,25.2,61271,88648,29.1,41.1,29.8,567428,281526,203977,9832,31663,26019,41985,29136,543108,14.9,9,76.1,20.7,64.5,14.8,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",294247.3333,11650.75,282596.5833,3.966666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1409,20500,3,"Durham-Chapel Hill, NC Metro Area",2017,DemandResponse,50570.41667,360480.4167,224437,15379,75957,86193,33384,13524,,,,,,217584,24121,9041,25.2,61271,88648,29.1,41.1,29.8,567428,281526,203977,9832,31663,26019,41985,29136,543108,14.9,9,76.1,20.7,64.5,14.8,"Durham-Chapel Hill, NC Metro Area",,,,,"Durham-ChapelHill,NCMetroArea",294247.3333,11650.75,282596.5833,3.966666667,"Durham-Chapel Hill, NC  Metro Area","Durham-ChapelHill,NCMetroArea"
1410,20940,2,"El Centro, CA Metro Area",2005,Bus,6209.958333,20457.04167,44987,5030,13934,16560,6213,3250,20940,35096.5,15412,2444,2.477333333,39890,6217,1492,18.8,35533,47574,49.2,41.1,9.7,144523,73613,18345,2473,16050,19252,18257,19667,144356,21.5,15.5,63,32.5,56.6,10.9,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",60592.16667,9671.916667,50920.25,15.95,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1411,20940,2,"El Centro, CA Metro Area",2005,DemandResponse,2287.25,13472.20833,44987,5030,13934,16560,6213,3250,20940,35096.5,15412,2444,2.477333333,39890,6217,1492,18.8,35533,47574,49.2,41.1,9.7,144523,73613,18345,2473,16050,19252,18257,19667,144356,21.5,15.5,63,32.5,56.6,10.9,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",60592.16667,9671.916667,50920.25,15.95,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1412,20940,2,"El Centro, CA Metro Area",2006,Bus,9696.708333,29179.83333,45204,3163,14683,16948,8054,2356,20940,34995.2,16173,2396,2.800166667,46090,5005,224,16.8,37086,52262,45.8,43.3,10.9,160301,88773,17771,1517,17420,20525,21578,16653,150359,18.1,18.5,63.4,29.5,60.3,10.2,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",63023.66667,9719.25,53304.41667,15.375,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1413,20940,2,"El Centro, CA Metro Area",2006,DemandResponse,2527.541667,22716.41667,45204,3163,14683,16948,8054,2356,20940,34995.2,16173,2396,2.800166667,46090,5005,224,16.8,37086,52262,45.8,43.3,10.9,160301,88773,17771,1517,17420,20525,21578,16653,150359,18.1,18.5,63.4,29.5,60.3,10.2,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",63023.66667,9719.25,53304.41667,15.375,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1414,20940,2,"El Centro, CA Metro Area",2007,Bus,10591.79167,34804.125,46312,5447,17362,14523,6414,2566,20940,34893.9,16096,2424,3.0535,39477,7388,557,17.7,31912,47983,52.4,36.8,10.8,161867,97309,15562,2163,15410,14737,18204,20519,151097,21.6,15.9,62.6,29.3,60.4,10.3,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",65967.08333,11915,54052.08333,18,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1415,20940,2,"El Centro, CA Metro Area",2007,DemandResponse,1941.208333,20738.66667,46312,5447,17362,14523,6414,2566,20940,34893.9,16096,2424,3.0535,39477,7388,557,17.7,31912,47983,52.4,36.8,10.8,161867,97309,15562,2163,15410,14737,18204,20519,151097,21.6,15.9,62.6,29.3,60.4,10.3,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",65967.08333,11915,54052.08333,18,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1416,20940,2,"El Centro, CA Metro Area",2008,Bus,12921.125,2781.416667,46834,6026,13381,16159,7271,3997,20940,34792.6,16175,2470,3.506,41542,8337,384,19.6,37936,52219,47,41,12,163972,91922,15661,3840,15758,17266,21063,16793,153696,22.9,14.9,62.2,29.2,60,10.8,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",72433.58333,16336.66667,56096.91667,22.41666667,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1417,20940,2,"El Centro, CA Metro Area",2008,DemandResponse,1231.916667,9729.708333,46834,6026,13381,16159,7271,3997,20940,34792.6,16175,2470,3.506,41542,8337,384,19.6,37936,52219,47,41,12,163972,91922,15661,3840,15758,17266,21063,16793,153696,22.9,14.9,62.2,29.2,60,10.8,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",72433.58333,16336.66667,56096.91667,22.41666667,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1418,20940,2,"El Centro, CA Metro Area",2009,Bus,13640.66667,35204.83333,48540,5261,15107,15698,7413,5061,20940,34691.3,14995,2194,2.653916667,43400,5852,1024,19.3,38594,56096,46.4,38.1,15.5,166874,96565,17921,2963,17200,19706,23353,35902,156678,22.8,14.5,62.6,30.4,59.2,10.4,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",75568.83333,20679.91667,54888.91667,27.325,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1419,20940,2,"El Centro, CA Metro Area",2009,DemandResponse,1429.25,13635.875,48540,5261,15107,15698,7413,5061,20940,34691.3,14995,2194,2.653916667,43400,5852,1024,19.3,38594,56096,46.4,38.1,15.5,166874,96565,17921,2963,17200,19706,23353,35902,156678,22.8,14.5,62.6,30.4,59.2,10.4,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",75568.83333,20679.91667,54888.91667,27.325,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1420,20940,2,"El Centro, CA Metro Area",2010,Bus,12438.66667,27683,48206,4336,15876,15221,8645,4128,20940,34590,16455,2505,3.081166667,44672,5701,478,20.6,41802,54396,43.8,43.2,13,175234,101205,15195,2148,17857,18741,20551,18783,164909,,,,29.1,60.3,10.6,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",78664.41667,22686.66667,55977.75,28.81666667,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1421,20940,2,"El Centro, CA Metro Area",2010,DemandResponse,996.5833333,10497.08333,48206,4336,15876,15221,8645,4128,20940,34590,16455,2505,3.081166667,44672,5701,478,20.6,41802,54396,43.8,43.2,13,175234,101205,15195,2148,17857,18741,20551,18783,164909,,,,29.1,60.3,10.6,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",78664.41667,22686.66667,55977.75,28.81666667,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1422,20940,2,"El Centro, CA Metro Area",2011,Bus,37318.25,45828.54167,48790,4912,15793,18775,6657,2653,20940,34488.7,16804,2904,3.794333333,44476,7931,870,23.6,37843,55095,48.1,36.7,15.2,177057,97543,19893,1323,15402,19307,21133,13554,165440,,,,28.8,60.5,10.7,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",79455.25,22931.75,56523.5,28.85,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
1423,20940,2,"El Centro, CA Metro Area",2011,DemandResponse,2513.166667,17738.58333,48790,4912,15793,18775,6657,2653,20940,34488.7,16804,2904,3.794333333,44476,7931,870,23.6,37843,55095,48.1,36.7,15.2,177057,97543,19893,1323,15402,19307,21133,13554,165440,,,,28.8,60.5,10.7,"El Centro, CA Metro Area",,,,,"ElCentro,CAMetroArea",79455.25,22931.75,56523.5,28.85,"El Centro, CA  Metro Area","ElCentro,CAMetroArea"
