CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SCOOTER_SCOOTER_RAIL,MAINTENANCE,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SCOOTER_SCOOTER_RAIL_FAC,MAINTENANCE_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_2018_log_FAC_scaled,POP_EMP_log_FAC_scaled,GAS_PRICE_2018_log_FAC_scaled,TOTAL_MED_INC_INDIV_2018_log_FAC_scaled,Tot_NonUSA_POP_pct_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,YEARS_SINCE_TNC_BUS_FAC_scaled,YEARS_SINCE_TNC_RAIL_FAC_scaled,BIKE_SHARE_BUS_FAC_scaled,scooter_flag_BUS_FAC_scaled,BIKE_SCOOTER_SCOOTER_RAIL_FAC_scaled,MAINTENANCE_FAC_scaled,Total_FAC_scaled
3.0,0,2006,4360,196673740.50450003,232898605.22259998,17583183.904100016,245954663.98118648,21567420.417414755,2106156.200566256,0.9107034131999905,634137.9958693447,3.257506453808216,28007.75670351939,0.9604879963194385,7.054380173115589,0.16972758553898928,0.0,0.0,0.018031459298547575,0.0,0.0,0.0,6678011.210291067,484296.0488640482,6093614.02806395,2139555.878889042,4066895.728739058,35379.02088457926,234158.40158300704,-1247872.2669716696,0.0,0.0,0.0,0.0,0.0,0.0,18484038.050343104,8375183.37072178,1572051.1328972077,6263234.6043027155,2182464.8262027157,4168710.936965161,77808.76705204522,208826.99754458346,-1280860.2182714934,0.0,0.0,0.0,0.0,0.0,0.0,21567420.417414717
3.0,0,2007,4621,232898605.22259998,253126003.5137,9987250.69079997,266015109.47240636,8900874.849414114,2049086.5163951316,0.8513739275822677,611272.9615118614,3.435304682213288,28328.60285664374,0.9901950170217937,6.994362040662692,0.16112947869198144,0.0,0.0,0.01673556299435397,0.0,0.0,0.0,5914456.193267702,-603795.6103267923,2213341.6002427624,1509371.1151590182,-919252.2283730851,253175.6365966618,92046.21737858877,-372855.89746978343,0.0,0.0,0.0,0.0,0.0,0.0,8086487.026475042,6288346.980097645,-406369.85896569357,2334881.2625431567,1602741.196497712,-895117.7334827465,160072.28959870915,176705.36521954145,-360384.6520941777,0.0,0.0,0.0,0.0,0.0,0.0,8900874.849414146
3.0,0,2008,4621,253126003.5137,271870247.73829997,18744244.22460002,276104667.9776122,10089558.505205821,2061356.6816174635,0.8316068942546827,609137.7114908784,3.8570637256441467,28372.626871224064,1.0429950151976073,7.1015972745450515,0.15695422587886165,0.0,0.0,0.016615783118356556,0.0,0.0,0.0,2173713.231719127,1920245.4731342508,874355.356416242,3625048.3103543487,-395344.27092288947,487651.7982565104,55078.61544448047,-202157.38150654157,0.0,0.0,0.0,0.0,0.0,0.0,8538591.132895695,2658251.9061373943,2426027.4471120513,991345.3418470734,3883300.5700492915,-282692.6815321965,602078.1946338383,11468.969697682065,-200221.24273947996,0.0,0.0,0.0,0.0,0.0,0.0,10089558.505205657
3.0,0,2009,4686,271870247.73829997,277035202.4696,3395919.731299977,272205244.10281944,-5528401.434779777,2099236.9014812717,0.8745769197557653,604798.0766007731,2.7927003730177677,27004.815235723603,1.0299338751860814,7.211450941825021,0.1540324977611566,0.0,0.0,0.017326316054025515,0.0,0.0,0.0,4516874.45416736,-5119254.770226275,-834091.6688176239,-10355297.607286988,4857673.496664798,-22516.137024928164,234407.33346225304,-310250.5726577262,0.0,0.0,0.0,0.0,0.0,0.0,-7032455.471719259,5202527.120993871,-4565250.765759008,-1510103.1113979607,-12523340.217180468,6626535.652106846,304592.5592811515,1069925.6353320715,-133288.308156053,0.0,0.0,0.0,0.0,0.0,0.0,-5528401.434779556
3.0,0,2010,4686,277035202.4696,281650149.85649997,4502245.940500016,280681506.3837694,8379833.020510125,2060758.7121412794,0.848638145276219,595620.2799444587,3.250522951579228,26781.75550607701,1.0543427855112888,7.344998904192663,0.15038443503528184,0.0,0.0,0.03215363460164406,0.0,0.0,0.0,717125.6319594303,1213344.5044115537,1719098.2615050792,4996219.106362193,-57875.224036587635,300360.9632305076,398178.40096566547,-459837.6375566974,0.0,0.0,-111167.50249990348,0.0,0.0,0.0,8715446.504341422,-5323053.105845403,5985288.0833628485,2402496.6229287693,5603616.145282617,-653119.7640094297,853564.4133345315,184759.9408871869,-568964.2877848286,0.0,0.0,-104755.02764650743,0.0,0.0,0.0,8379833.0205097925
3.0,0,2011,4717,281650149.85649997,299166227.6806,16873644.82410001,293392850.81589603,12063421.089012576,2038494.254266078,0.8145588263631647,591955.0048646928,3.9932787589087706,26623.237504750923,1.0194597574815687,7.461671012193119,0.14964396772977046,0.0,0.0,0.030829995025474354,0.0,0.0,0.0,-73370.71164080255,3196247.6840041867,1280058.276175808,7223031.722342757,566238.8166168178,-281140.0070349242,322584.1378601729,-118085.4626555178,0.0,0.0,0.0,0.0,0.0,0.0,12115564.455668079,95184.4499379582,2746846.7957159737,1260197.0260035398,7234357.164930417,785517.0524834329,-321556.7079830121,399812.47999440366,-136937.17206971368,0.0,0.0,0.0,0.0,0.0,0.0,12063421.089013007
3.0,0,2012,4816,299166227.6806,303608180.21369994,2924421.0030999184,291163935.13240623,-3689483.8222962297,2036935.191059364,0.8820544857656549,604253.2838571942,4.005516439127656,26257.70792258317,1.0990447516704105,7.374769146895028,0.14949791074532592,0.0,0.0,0.03945374501830977,0.0,0.0,0.0,-2175052.0165345063,-5219636.839481843,1801995.4395919938,81558.80100537922,1636167.8990794262,596888.4323227888,-223438.61164324483,-137504.21348046736,0.0,0.0,-72174.49178728621,0.0,0.0,0.0,-3711195.600927787,-2096437.2623011896,-5313889.399434842,1841276.0128494648,97792.61974678855,1538982.2033604463,768522.1873130442,-299726.6799190931,-151269.60874703253,0.0,0.0,-74733.89516377049,0.0,0.0,0.0,-3689483.822296187
3.0,0,2013,4850,303608180.21369994,300104970.364,-3503209.849699906,285400226.89117175,-5763708.241234388,2014034.2873338666,0.9263024267267833,607735.9211817699,3.853682256510279,26138.15396617256,1.1923140762077722,7.415393564669443,0.14709543782121212,0.0,0.0,0.040140865082824495,0.0,0.0,0.0,-296057.45915784047,-7319770.4352607485,2927211.4308394836,-1448663.8195592563,171790.79686787823,831868.5477255143,115746.22765218015,-217251.18488355284,0.0,0.0,0.0,0.0,0.0,0.0,-5235125.895776395,-640895.6775762709,-7119898.00773999,2655631.0266511394,-1377884.3947836824,16208.171142352468,782408.7234390248,113394.4143536158,-192672.4967205403,0.0,0.0,0.0,0.0,0.0,0.0,-5763708.241234355
3.0,0,2014,4850,300104970.364,299037360.32359993,-1067610.0404000347,286695978.706863,1295751.8156912646,2008186.639050527,0.9282949830754975,599186.6187329784,3.638358510417152,26478.427632118106,1.1575391378513937,7.40664982576636,0.14584084709844336,0.0,0.0,0.061240671814626724,0.0,0.0,0.0,4289812.42461858,-681589.8292589254,1847621.1277667868,-2112141.5602015033,-1487863.2532732475,-237320.97254262172,65974.28260002653,-176311.59828057588,0.0,0.0,-166610.39681477135,0.0,0.0,0.0,1341570.2246140516,4494852.239196797,-923723.8570594208,1731757.2934217947,-1883280.7267957304,-1633876.704045846,-287256.6346755434,112584.65439946577,-144588.55199547432,0.0,0.0,-170715.89675499484,0.0,0.0,0.0,1295751.815691049
3.0,0,2015,4914,299037360.32359993,287551724.9571,-11485635.366499977,271580972.91222465,-15115005.794638285,2027336.1274110877,0.9563533599079199,597279.3375763847,2.641157343090343,27300.306257613836,1.1564329870955397,7.201372301105093,0.1445979675730828,0.5561367608035136,0.0,0.11544291335585184,0.0,0.0,0.0,3975110.8452633144,-3047631.3278662283,1974276.0940754698,-11184568.671384528,-3087594.0592569825,10349.653492971749,-379266.3511225702,-188907.78507572925,-3298366.3902714443,0.0,-421953.45963018877,0.0,0.0,0.0,-15648551.45177608,3882255.8030700353,-2981034.2380715758,1857407.4278033352,-10686679.809055181,-2935442.9299683277,-73466.85899641704,-432879.133296827,-180231.20987733273,-3087136.5013536345,0.0,-477798.3448922236,0.0,0.0,0.0,-15115005.794638148
3.0,0,2016,4914,287551724.9571,269606515.7925,-17945209.164599985,261406168.29599223,-10174804.616232345,2066869.4084083664,1.01675634136372,606041.8843060896,2.3544450203429577,27765.269465477526,1.2644805422602983,7.112330396779466,0.14495758764864985,1.3524199896252365,0.0,0.19798034939102996,0.0,0.0,0.0,2424419.8032850744,-5075105.942958342,1886319.6899724822,-3655071.6352346446,-1474924.5552452954,1028960.5278249659,-149165.4319540427,-65904.31695632808,-4526132.044019748,0.0,-630632.8247370962,0.0,0.0,0.0,-10237236.730023121,1103720.3420152839,-4654888.808056734,1734271.670441327,-3314729.4376951563,-1107058.207430535,874654.3019591026,-292426.609158829,-68312.22626135075,-4120807.345683664,0.0,-329228.2963617201,0.0,0.0,0.0,-10174804.616232283
3.0,0,2017,4914,269606515.7925,261134106.4427999,-8472409.349699995,259687205.7186832,-1718962.5773092331,2083917.6320887513,1.017253067641062,611670.3845828391,2.567960953429089,28143.816813485577,1.2821944748128817,6.969530346509335,0.14554862502981508,2.239997473226127,0.0,0.40497567328280915,0.0,0.0,0.0,1771598.2835802694,-421933.03061540273,1580760.6363585668,2616998.1436352725,-1017714.8355222652,193214.10661611558,-227305.57294553428,-147843.6609283672,-4789833.671362355,0.0,-1421780.3574733124,0.0,0.0,0.0,-1863839.9586568687,1782565.8499867877,-391650.8804947386,1492521.1962188655,2529215.892829853,-968254.9944454271,280686.0387429504,-237403.91735635122,-150391.46143454613,-4612404.738688562,0.0,-1443845.5626682006,0.0,0.0,0.0,-1718962.5773093712
3.0,0,2018,4914,261134106.4427999,257785286.5195,-3348819.9233000204,258823838.60637173,-863367.1123114923,2102825.4866193924,1.015642165509302,617746.2804522621,2.829091399182661,28559.016262982354,1.326662219992006,6.858426725909946,0.1452110438585534,3.232207455874717,0.0,0.5688103818588556,0.08296055186588717,0.0,0.0,1481327.3697336405,760469.8251732204,1637741.8892072323,2879427.1085234736,-1246798.5054505144,354516.0576629716,-186768.314532063,-119272.03103264334,-5114501.093083603,0.0,-1148417.7134476332,-1000778.5353894635,0.0,0.0,-1703053.9426353443,1555684.642168769,1229588.6427723696,1581759.7208295716,2865995.2166007906,-1074523.287203118,395654.2711966242,-178379.32129730156,-120782.08264562678,-5085706.225916269,0.0,-1042556.631763528,-990102.0570537938,0.0,0.0,-863367.1123115153
3.0,1,2002,66,0.0,506671.001,0.0,414045.8514011206,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,2003,66,506671.001,449077.9919999998,-57593.00900000021,415757.0418909783,1711.190489857705,13684.262240704402,4.394893051057866,600939.2415189152,2.1186819046839425,31686.883293831066,0.1797944034977397,7.181375864591864,0.05855887454953325,0.0,0.0,0.0,0.0,0.0,0.0,-8061.858892272692,-19207.063067394265,12413.729456341262,6391.5213345701595,7836.950339886544,1997.1757219337142,-110.15655052020026,-1962.4948967890057,0.0,0.0,0.0,0.0,0.0,0.0,-702.1965542439957,-5095.328852701394,-14576.465976374993,10013.352476409764,5155.8874526139825,6345.813823860642,1630.7745955434846,-155.52864959993127,-1607.3143798942242,0.0,0.0,0.0,0.0,0.0,0.0,1711.1904898573302
3.0,1,2004,66,449077.9919999998,503256.14500000014,54178.153000000326,479954.6512306384,64197.60933966009,16781.205426085486,4.518025250713406,624138.9131057294,2.4753431819584693,30095.351506782845,0.29349677809473723,7.132736246313313,0.052904547912343565,0.0,0.0,0.0,0.0,0.0,0.0,43432.86711453864,-3211.6972406266586,10280.418246273026,7727.346235397784,8372.475297669745,1598.0143922159366,-132.9848125741977,-1592.2602006948364,0.0,0.0,0.0,0.0,0.0,0.0,66474.17903219923,43845.064510823024,-4488.949214978598,9723.023921536398,7394.901825069977,7967.793185185015,1541.9453467578537,-243.64380517468902,-1542.5264295587126,0.0,0.0,0.0,0.0,0.0,0.0,64197.609339660274
3.0,1,2005,66,503256.14500000014,518095.5559999999,14839.410999999818,505805.436113702,25850.78488306363,16761.38918892487,4.709847273140831,645478.566613767,2.975860986391929,28559.592611056443,0.4004653779852709,7.1481774190755285,0.048007080357306414,0.0,0.0,0.0,0.0,0.0,0.0,7579.784043356065,-9309.809570565281,12235.057503509648,10732.50402468375,9301.309420987765,1696.5775995952092,72.99304180121334,-1607.0340217733483,0.0,0.0,0.0,0.0,0.0,0.0,30701.38204159393,5091.725145305126,-9849.36069920047,11579.552487939154,10179.393421079048,8812.022083053287,1622.3245773616366,-39.06903623579137,-1545.8030962373,0.0,0.0,0.0,0.0,0.0,0.0,25850.784883064694
3.0,1,2006,66,518095.5559999999,492193.41000000015,-25902.145999999775,504790.6970618325,-1014.7390518694447,14958.87600636023,4.916836756433241,660732.9950193483,3.2559410721909376,26736.163642571366,0.4767037432651276,7.101259232032478,0.04425567436407655,0.0,0.0,0.0,0.0,0.0,0.0,-9499.483404569459,-19660.31136351457,17801.11054560242,5519.025290311269,11333.75041066657,1330.9431223450442,-451.6489278224401,-1583.3623077299583,0.0,0.0,0.0,0.0,0.0,0.0,4790.023365288951,-16941.968089007307,-20333.462108955886,19227.857517597622,5907.854507208144,12156.770770884203,1473.9498962289156,-768.4230622571515,-1737.318483568036,0.0,0.0,0.0,0.0,0.0,0.0,-1014.739051869492
3.0,1,2007,66,492193.41000000015,466929.92200000014,-25263.487999999998,527730.7595764197,22940.06251458716,12781.101352463822,4.795528983129959,663189.058320472,3.392231110014252,25815.486009041462,0.6047653878492593,7.841866136525477,0.04214792896630669,0.0,0.0,0.0,0.0,0.0,0.0,25052.07545694049,228.2297376071292,8522.583639657212,2380.1549303587967,5129.638033122819,2094.2245965019115,2313.576122846276,-1006.0183679309632,0.0,0.0,0.0,0.0,0.0,0.0,44714.464149105006,-1157.626720729444,1259.2978765491669,10520.228545018419,2678.4758178851475,6175.396484220037,2356.085408185449,2367.6296392370477,-1259.424535780137,0.0,0.0,0.0,0.0,0.0,0.0,22940.06251458569
3.0,1,2008,66,466929.92200000014,475954.0769999997,9024.154999999548,531897.2269457064,4166.467369286722,15999.261388677976,5.623669316365657,657562.3978607751,3.872558418475054,26491.21811669314,0.7165193913267928,7.5371333154357165,0.04019281005768258,0.0,0.0,0.0,0.0,0.0,0.0,45703.14778111287,-36139.32622698606,-1363.689588601211,7650.699434811379,-4286.161040319549,1667.9881640402898,-1129.3973059873654,-662.1725662761353,0.0,0.0,0.0,0.0,0.0,0.0,11441.08865179412,29464.899421537957,-26955.316479841265,-1086.6419880013966,6720.233047622414,-3841.225754073441,1353.7915831201547,-992.793107440968,-496.479353636524,0.0,0.0,0.0,0.0,0.0,0.0,4166.4673692869255
3.0,1,2009,66,475954.0769999997,453462.966,-22491.1109999997,417204.5573760929,-114692.66956961357,11455.335298415808,5.954910213836371,653580.9141628677,2.776723109399271,25898.79759383012,0.623821295919303,7.628475398058205,0.03744654133262973,0.0,0.0,0.0,0.0,0.0,0.0,-72763.0379882642,-14440.912442712217,-4553.925185825601,-18622.5705450714,3882.235266819909,-1433.7931411321445,450.9934606516698,-753.6555699147799,0.0,0.0,0.0,0.0,0.0,0.0,-108234.66614544904,-77149.38333695197,-15285.331772314119,-4820.965699133825,-19712.97232402242,4112.9495095196135,-1516.5308394091153,479.3428552645981,-799.7779625660495,0.0,0.0,0.0,0.0,0.0,0.0,-114692.6695696133
3.0,1,2010,66,453462.966,434065.78500000027,-19397.18099999972,436795.03582906834,19590.47845297547,12182.957233552985,6.0081054261528015,661078.5097484688,3.223498892463028,25533.522687173296,0.6842831557590066,7.771889144129137,0.034948507054878314,0.0,0.0,0.0,0.0,0.0,0.0,12200.889803263774,-2803.6190053679484,1862.5834708077837,8020.995876496829,2196.9353756695773,847.6127076556917,532.7666812776296,-703.0717690659434,0.0,0.0,0.0,0.0,0.0,0.0,22155.093140737885,10970.711971664297,-2808.6229256814318,1583.0136142564215,7493.879871895205,1813.191143854266,768.0301935717041,406.5966214648688,-636.3220380503117,0.0,0.0,0.0,0.0,0.0,0.0,19590.478452975025
3.0,1,2011,66,434065.78500000027,434673.8600000001,608.0749999997934,477022.1472069233,40227.11137785493,12734.122809522545,5.829634299524364,671155.1124041252,3.9730576403205795,24456.58088110123,0.6454030310802058,8.02050870561014,0.03214354005153562,0.0,0.0,0.0,0.0,0.0,0.0,5147.6951218857885,14694.536829468083,1325.0259605545634,11272.55072426616,6624.298728262649,-618.2656694702524,910.4770699834718,-619.3944769871576,0.0,0.0,0.0,0.0,0.0,0.0,38736.92428796289,5004.10551390314,15684.556527964593,1352.1180530502677,11639.008856908733,6884.761860411175,-621.2808028999781,911.6769754208069,-627.8356069033933,0.0,0.0,0.0,0.0,0.0,0.0,40227.11137785534
3.0,1,2012,66,434673.8600000001,457610.3440000002,22936.484000000128,525846.7102811898,48824.56307426645,13830.055455883044,5.208460547633668,675713.4699652026,3.9754468715878155,24179.800180679358,0.7648249440254866,7.67496706611251,0.03378879047880796,0.0,0.0,0.0,0.0,0.8186735682702428,0.0,20131.858742802524,24681.863245711294,3257.6156422439826,18.30069076429784,1655.218458510073,1683.633308359726,-1160.7290755854624,354.33791315652854,0.0,0.0,0.0,0.0,-6454.410449607464,0.0,44167.68847635486,22400.393826887906,27146.905592181804,3524.3416926790696,32.85734242633363,1815.3991679178282,1911.7718816370534,-1260.1887156581176,399.74968193440264,0.0,0.0,0.0,0.0,-7146.667395739116,0.0,48824.563074267164
3.0,1,2013,66,457610.3440000002,451974.00500000035,-5636.338999999862,511018.43306013924,-14828.277221050463,14795.38702424374,5.5622533241105705,670053.0302753863,3.836519709545726,24486.033985124053,0.8021645524773533,7.542351810299112,0.0345569413412196,0.0,0.0,0.0,0.0,0.8138911300484064,0.0,11786.979655881023,-19372.24147186111,-1816.8923779940926,-2035.6660632743071,-2025.5947477146158,565.2091159886473,-493.35233113116635,153.81075847952638,0.0,0.0,0.0,0.0,0.0,0.0,-13237.747461627183,22583.74454092349,-28960.094723503444,-2550.4233490433153,-3075.9288417977396,-2956.5010568174903,1077.3183069216777,-1157.1546010421673,210.76250331025312,0.0,0.0,0.0,0.0,0.0,0.0,-14828.277221048735
3.0,1,2014,66,451974.00500000035,455522.6669999997,3548.6619999994,482151.3551799891,-28867.077880150144,14474.201810088962,5.8097060735868125,691972.8349214793,3.6347172146814057,24663.528915416722,0.9390105810564615,7.131104451128776,0.03357306503376408,0.0,0.0,0.0,0.0,0.854011504489069,0.0,-18172.832627803306,-3490.1745752277957,-1149.222265286556,-2933.729954244556,-1019.4103560832275,1656.6127703026978,-819.1341825101305,370.1397026420984,0.0,0.0,0.0,0.0,0.0,0.0,-25557.75148820975,-20556.36039607626,-3867.1381907402615,-1340.2613662083304,-3272.846984614923,-1129.1428536960943,1850.3450794063517,-954.9913816707272,403.3182134489672,0.0,0.0,0.0,0.0,0.0,0.0,-28867.07788015128
3.0,1,2015,66,455522.6669999997,490103.9709999998,34581.304000000026,497312.79758270516,15161.442402716057,15819.658091794472,5.413953580668999,713127.0357415118,2.572810646327288,25776.87083672464,0.7047317739255627,7.197849915775982,0.033711259852356006,0.0,0.8772867498161183,0.0,0.0,0.8772867498161183,0.0,8697.272211517215,29219.106349182563,3110.2700163714894,-18158.0145849879,-6862.160388632693,-3524.544460943954,471.13213168371067,409.90412885291556,0.0,4284.3425304075645,0.0,0.0,0.0,0.0,17647.307933451833,-12085.575921188436,54450.12009745582,2122.675627833513,-23273.906669794786,-8948.453811461723,-3433.5741215541,1664.711441195751,465.2386717252982,0.0,4200.207088503493,0.0,0.0,0.0,0.0,15161.442402714827
3.0,1,2016,66,490103.9709999998,533155.0210000002,43051.050000000476,476347.7213291151,-20965.07625359005,16522.351912083035,5.936757203841931,738031.9893171941,2.3309761280438592,26302.121812530273,0.6633566777764185,6.354283841315786,0.033102018367992904,0.0,1.8004547039264858,0.0,0.0,0.9002273519632429,0.0,7730.4876701210615,-23943.213994829675,4944.178258535649,-5278.68471195896,-3344.3755800111885,-720.7296487305391,-2709.4521582297157,186.9022318380921,0.0,4730.129687227169,0.0,0.0,0.0,0.0,-18404.758246039273,8939.745380226268,-26801.86400534917,4674.933824185843,-5514.144649832329,-3450.3925820065183,-747.0173621293798,-2972.834617233621,207.76138337358464,0.0,4698.736375176473,0.0,0.0,0.0,0.0,-20965.07625358885
3.0,1,2017,66,533155.0210000002,549339.1829999998,16184.161999999626,511001.4241209618,34653.7027918467,17652.176026121295,5.843542146130604,750636.8451545327,2.5271283448136184,27121.520008925334,0.7201668815086323,6.092946810680041,0.032759971243149014,0.0,2.804702126213307,0.0,0.0,0.9023510631066534,0.0,20725.681404076004,6643.102006802075,5268.021963838761,4801.922941864451,-5628.329514167725,948.8604832059694,-1007.4152049797979,-81.19418738679971,0.0,5715.919794032993,0.0,0.0,0.0,0.0,37386.56968728648,19196.158785734402,6532.502655467177,4466.344866256431,4420.706398350492,-4970.49090190974,814.2344021764745,-934.0155155059842,-79.36894980603527,0.0,5207.631051082997,0.0,0.0,0.0,0.0,34653.70279184622
3.0,1,2018,66,549339.1829999998,538150.3840000001,-11188.798999999759,498816.85014410334,-12184.57397685849,17906.341997644136,6.137854911874931,757406.5330901064,2.7316671753960797,27912.185356192313,0.7477947545958907,5.746196726294691,0.033017496272411906,0.0,3.793645948608767,0.0,0.0,0.8968229743043834,0.0,755.5196142145069,-20197.03537390976,4911.162978241938,4847.619598072544,-5495.813660161568,511.542518803829,-1480.2255550456825,-11.149874126540503,0.0,5889.429126744753,0.0,0.0,0.0,0.0,-10268.950627165983,-1680.092358908034,-17135.486871540754,3353.4514255909794,3683.879741296416,-4003.6071504392876,333.7053094743717,-1185.1389413298866,-10.714817664353314,0.0,4459.429686662105,0.0,0.0,0.0,0.0,-12184.573976858443
10.0,0,2002,100,0.0,1323822038.0000014,0.0,1275746777.5006926,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2003,100,1323822038.0000014,1281862733.000001,-41959305.00000048,1209476213.5014124,-66270563.999280214,270698672.69999975,1.517112537,26042245.26999999,2.2467999999999995,41148.63500000003,3.0865949941727546,31.36,0.7788039910085592,0.0,0.0,0.0,0.0,0.0,0.0,-46996933.09300493,-39481323.678502016,13388739.592507504,18332762.530726694,14300137.681693606,-5974495.549699127,-3436942.8728931295,-18871617.42182531,0.0,0.0,0.0,0.0,0.0,0.0,-68739672.81099787,-45308817.091308184,-38063166.15452163,12907820.007735137,17674255.097439893,13786480.945855953,-5759893.428331887,-3313488.8966694763,-18193754.479478884,0.0,0.0,0.0,0.0,0.0,0.0,-66270563.9992791
10.0,0,2004,100,1281862733.000001,1289530121.9999988,7667388.999997854,1264522631.6767924,55046418.17537999,285674876.3000005,1.547913961,26563773.749999993,2.5669,39531.590000000004,2.9462506947296014,31.0,0.7576962999033687,0.0,0.0,0.0,0.0,0.0,0.0,39777355.01964199,-11025394.119627666,19338482.68891564,19028267.312921096,18006631.461424842,-5664696.721331375,-3422965.8290285105,-17781867.854101207,0.0,0.0,0.0,0.0,0.0,0.0,58255811.95881124,37585965.15434173,-10417989.808235858,18273098.754919827,17979973.5758647,17014621.06572915,-5352620.692671466,-3234389.8761201743,-16802239.99844454,0.0,0.0,0.0,0.0,0.0,0.0,55046418.17538336
10.0,0,2005,100,1289530121.9999988,1349312532.0000005,59782410.00000167,1357655797.665712,93133165.98891973,292395695.2999999,1.4414631680000003,27081157.49999996,3.0314999999999994,38116.91999999998,2.8229971403892486,30.68,0.738640230756752,0.0,0.0,0.0,0.0,0.0,0.0,17130207.12971525,39685436.374103844,18921892.480806064,24982481.28308573,16455179.604234004,-5005971.158735226,-3061290.174044284,-16160474.873735642,0.0,0.0,0.0,0.0,0.0,0.0,92947460.66542833,17164432.601113006,39764726.294957936,18959697.66815665,25032395.285416503,16488056.397528157,-5015972.889678343,-3067406.509853805,-16192762.85871895,0.0,0.0,0.0,0.0,0.0,0.0,93133165.98892115
10.0,0,2006,100,1349312532.0000005,1305932854.9999986,-43379677.00000191,921491113.8787106,-436164683.7870015,271397714.4999995,3.1026700789999992,27655014.75000005,3.349999999999999,36028.75000000002,2.660956197655333,30.180000000000003,0.7158000494831266,0.0,0.0,0.0,0.0,0.0,0.0,-55875473.44190613,-416028731.8280926,21536219.77071968,16174509.88906958,26712562.220324554,-6882229.003001699,-5001674.452015072,-20242253.478470944,0.0,0.0,0.0,0.0,0.0,0.0,-439607070.3233693,-55437935.03437299,-412770977.7975813,21367578.277013835,16047853.793585207,26503386.866362453,-6828337.029784102,-4962508.346746914,-20083744.515480936,0.0,0.0,0.0,0.0,0.0,0.0,-436164683.78700477
10.0,0,2007,100,1305932854.9999986,1255878227.0,-50054627.99999857,1410985411.204669,489494297.3259584,302119347.6999997,1.4487900059999999,27714120.0,3.4606,36660.58,2.6754587641106062,30.4,0.7114034086331262,0.0,0.0,0.0,0.0,0.0,0.0,81944208.5250789,578130041.3225491,2107162.365443928,5148486.847360233,-7875760.284265426,597815.0320376765,2135686.196650987,-3794329.915751036,0.0,0.0,0.0,0.0,0.0,0.0,658393310.0891063,60922889.338724725,429821132.7540808,1566607.597038137,3827734.7491569445,-5855375.027629676,444456.2916329965,1587814.150172545,-2820962.5272195586,0.0,0.0,0.0,0.0,0.0,0.0,489494297.32595694
10.0,0,2008,100,1255878227.0,1279870177.000001,23991950.000000954,1454113744.107355,43128332.90268612,307251216.0000004,1.4525375169999997,27956797.669999957,3.9195,36716.94000000002,2.921433689146378,30.42,0.6998131405405582,0.0,0.0,0.0,0.0,0.0,0.0,12062313.688686375,-1363243.9884913352,8295654.800447287,19421069.85702737,-671094.3975602315,9786485.644405939,186573.0113361963,-9596246.555833975,0.0,0.0,0.0,0.0,0.0,0.0,38121512.060017906,13646559.441903979,-1542290.3601167465,9385193.360540818,21971803.342991684,-759234.904993736,11071827.637759754,211077.22408533253,-10856602.839485282,0.0,0.0,0.0,0.0,0.0,0.0,43128332.9026858
10.0,0,2009,100,1279870177.000001,1245049720.0000021,-34820456.99999881,1394533601.6100838,-59580142.4972713,311985807.69999975,1.5022063280000002,27734538.00000004,2.8430999999999997,35494.290000000015,2.9125114919949855,30.610000000000003,0.6930675084306094,0.0,0.0,0.0,0.0,0.0,0.0,11155455.101461956,-18096188.885326624,-7691332.152312205,-48580434.76397848,15170855.15723414,-360311.671725918,1807444.765968265,-5700913.646512902,0.0,0.0,0.0,0.0,0.0,0.0,-52295426.095194906,12709402.221088037,-20616975.38294585,-8762729.359818932,-55347655.463183634,17284144.70565955,-410502.8364389355,2059220.5619724581,-6495046.943600419,0.0,0.0,0.0,0.0,0.0,0.0,-59580142.497267716
