CLUSTER_APTA,RAIL_FLAG,Year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,Tot_NonUSA_POP_pct,PCT_HH_NO_VEH,TSD_POP_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SCOOTER_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,Tot_NonUSA_POP_pct_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SCOOTER_RAIL_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_2018_log_FAC_scaled,POP_EMP_log_FAC_scaled,GAS_PRICE_2018_log_FAC_scaled,TOTAL_MED_INC_INDIV_2018_log_FAC_scaled,Tot_NonUSA_POP_pct_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,YEARS_SINCE_TNC_BUS_FAC_scaled,YEARS_SINCE_TNC_RAIL_FAC_scaled,BIKE_SHARE_BUS_FAC_scaled,scooter_flag_BUS_FAC_scaled,BIKE_SCOOTER_RAIL_FAC_scaled,Total_FAC_scaled
22.0,0,2010,94043101.02900001,192570177.54700002,-2282451.2479999857,195761323.24274665,1287755.0777763948,16306887.018563414,0.8566238371673861,3911940.188903912,3.22995377898175,27175.771123732462,1.0383639601981456,8.570697628045568,0.3184693424248139,0.0,0.0,0.0,0.0,0.0,-1617232.340009179,661216.5803716236,437092.5327106537,1474769.0207632019,75900.35752133747,-29735.56978885579,288689.711827289,-143790.86095883296,0.0,0.0,0.0,0.0,0.0,1146909.432437305,-1598905.9017987293,786387.3233315479,516798.1490355961,1426978.3425409752,92888.18581152662,-38467.69863663924,275327.39733914146,-173250.71984708664,0.0,0.0,0.0,0.0,0.0,1287755.0777763329
22.0,0,2011,91760649.78100003,196110361.75899994,391027.8199999742,196876463.99813837,-543507.2056208542,15040971.99142999,0.8926246092012227,3773496.0965038175,3.965714805215668,26220.70845647638,1.1580544702845497,8.492202538536207,0.322067919296622,0.0,0.0,0.0,0.0,0.0,-1927628.8028881408,-2140002.581454887,394561.55273044,2026613.9831378695,964763.8198292567,184938.47553312924,2431.5122859802213,-76237.13604705042,0.0,0.0,0.0,0.0,0.0,-570559.1768731138,-2347431.6774018425,-2072481.2763217932,754258.6580808919,2571976.68699825,382155.20001982537,429701.86526739236,-46661.108262100985,-215025.55400165563,0.0,0.0,0.0,0.0,0.0,-543507.2056210329
22.0,0,2012,92151677.60100001,193435964.70999998,-3809015.411000002,193131914.04440436,-4153788.6542565096,12864228.340596538,0.893640399164485,3741190.3584655076,3.95645177256928,26292.692836172944,1.1629522875896334,8.85875038196517,0.32079423339277896,0.0,0.0,0.0,0.0,0.0,-4291176.055461798,-506474.6916268864,495531.46657371323,-8351.200376156063,-35780.542936649,-53179.45788093957,281229.34819785354,-123161.92196068796,0.0,0.0,0.0,0.0,0.0,-4241363.055471729,-4232696.808573592,-463511.1811768986,481355.6485423231,-8233.8422714177,-38971.65673165434,-42414.627348927366,270965.5369215943,-120281.72361775547,0.0,0.0,0.0,0.0,0.0,-4153788.6542563285
22.0,0,2013,88342662.19000001,186868019.69499987,-6894237.875000062,191291052.68244335,-2473081.260342691,12146918.655739928,0.9141058319474998,3707740.5940546794,3.8025831572267665,26559.632312887745,1.3250545109554366,8.589659192079413,0.31918866062570533,0.0,0.0,0.0,0.0,0.0,-1049267.8966862722,-1235776.2450922155,408415.3810043047,-377930.5151386465,-404015.57303323725,318251.91103204736,-160722.75844894254,-134754.93227266218,0.0,0.0,0.0,0.0,0.0,-2635800.6286358275,-961683.3145187421,-1183205.381523489,396292.50439406314,-368878.9956263564,-391134.6679438956,315790.3763239884,-150707.0571029376,-129554.72434513702,0.0,0.0,0.0,0.0,0.0,-2473081.2603425053
22.0,0,2014,81448424.31499994,182024413.6150002,-4357528.85999984,191151619.64386642,-1052847.1142992768,11836773.261559173,0.9051530973285868,3685007.604283042,3.5792673321059816,26415.19664442505,1.2670506254820786,8.256802678058659,0.3146843422250942,0.49447059349167694,0.0,0.0,0.0,0.0,-153960.75757999596,189432.4022321666,448993.8773023585,-533220.8699968006,290403.9206339041,-91742.65482821947,-196967.3499961513,-89191.53741066845,-970436.5391494462,0.0,0.0,0.0,0.0,-1106689.5087926178,-126801.9111534309,211316.66653321055,459205.18744601053,-541535.105445182,290349.5993336715,-94306.33326384575,-205703.97614485212,-91782.08190718546,-953589.159697901,0.0,0.0,0.0,0.0,-1052847.1142995046
22.0,0,2015,77090895.4550001,175802969.26700002,-881538.9780000523,181510758.07544756,-4048766.6648069434,11794307.093046311,0.8666259114997861,3588481.11889373,2.5963363233388583,27218.165519469658,1.3662376890271335,8.242670424957254,0.31576088220463583,1.4079921156624737,0.0,0.32681937213593365,0.0,0.0,702794.4656286259,946561.4840008405,439080.9051510855,-2487182.881154273,-1114171.1658251137,108107.87648145224,23803.94702032827,-82019.1711262757,-1742655.9600365488,0.0,-616561.536200258,0.0,0.0,-3822242.03606023,763847.1991876422,1042825.5778896508,477390.2620521097,-2665158.2293440574,-1193127.8533874901,110502.58543683992,22454.525070936943,-87983.73338217264,-1878661.5892523793,0.0,-640855.4090779137,0.0,0.0,-4048766.6648068335
22.0,0,2016,76209356.47700006,167569244.98999992,-1325494.4170000926,176376001.36185718,-2010595.6747856513,12712236.863483066,0.8663109770564011,3654158.630335228,2.3040509599749295,28236.18656032499,1.379172592739171,8.089599056190963,0.3152291508476754,2.414814950215998,0.0,0.7936008386090079,0.0,0.0,2094744.7173377518,244777.56843212695,665000.2951475546,-871557.4354832338,-1085781.0681887022,26702.482412554036,-104768.78836439304,-95873.51190657442,-1836336.5520442545,0.0,-887308.6053178268,0.0,0.0,-1850400.8979750355,2300455.216015998,240044.23914961488,706905.0704411622,-927172.4765132538,-1212586.92874281,55286.93877901534,-128194.02173674398,-94593.9355831673,-1950058.4322520068,0.0,-1000681.3443434373,0.0,0.0,-2010595.6747856294
22.0,0,2017,74883862.05999994,158147003.97199985,-4327347.478000021,175778458.0255938,385143.8423607582,13537370.811943982,0.8582876825562058,3799563.7154556457,2.5114567989799808,28663.5156806872,1.3376316831654305,7.616117003766887,0.31143213417251475,3.4377954124979864,0.0,0.8059521489642573,0.0,0.0,1165496.638047539,743734.2675486127,532038.589285509,634221.2271766275,-325406.914395427,-57919.17213410557,-294710.07119962515,-124449.19833647649,-1804397.5099109903,0.0,0.0,0.0,0.0,468607.856081487,1073508.662370545,714686.6425142628,504431.7202954984,614480.7537545416,-290010.958641876,-54794.308097434434,-305752.27804685326,-127496.33717172567,-1743910.0546160894,0.0,0.0,0.0,0.0,385143.8423608693
22.0,0,2018,70556514.58199993,156682093.89600006,287199.71400007,176232314.85122022,1363398.4919119487,14563333.099133648,0.8006000371260922,3762553.6002958156,2.7807132813798723,29109.420152783834,1.327855917275441,7.200904188053194,0.3123351921217723,4.426947076204995,0.0,0.8640434684617027,0.48831444047534683,0.0,2269139.8765468276,1984826.978989154,360047.0412202618,700577.7908425285,-535316.0999863418,-35885.81926593841,-231371.36704833724,-112367.51451669613,-1700125.9779810992,0.0,-105959.55754292023,-1301704.096035713,0.0,1291861.2552219639,2135776.420438887,1998411.7742007133,377279.06630941154,693680.9144077679,-527066.5023106529,-33117.20417029303,-242875.82513319445,-117458.30888678218,-1666846.7458070912,0.0,-48412.00120742758,-1205973.0959295947,0.0,1363398.491911744
22.0,1,2002,0.0,9206308.599999994,0.0,5880647.90545438,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1,2003,299808.59999999974,9842049.794999983,-127358.80499999979,9849789.534097029,-74640.6223765274,251803.91249999983,3.4888447970000005,6420358.893,2.1235000000000004,38218.29063,0.6310219984381998,7.52,0.24979075678747695,0.0,0.0,0.0,0.0,0.0,-58935.54763968623,9854.641428229203,691.9836011823597,2962.941390255879,4538.257735031827,4.686118430456814,188.62099352193357,167.91744208622237,0.0,0.0,0.0,0.0,0.0,-40526.49893094941,-108545.91617753165,18150.015148207294,1274.4768985498954,5457.066247214836,8358.441779661758,8.63076765588293,347.39710365171294,309.26585606482126,0.0,0.0,0.0,0.0,0.0,-74640.62237652543
22.0,1,2004,172449.79499999995,13203670.382499987,775820.5874999999,13250148.237737099,816952.9615365807,277470.5850000002,0.5147539870000002,6449525.5,2.4339,36521.46750000001,0.6312871642273487,7.610000000000001,0.25048407225683056,0.0,0.0,0.0,0.0,0.0,9829.861496426058,279841.85119779623,690.9803345879286,2219.2660075829817,3231.7432560102916,0.9337650172669762,122.06136435617451,90.39326723245871,0.0,0.0,0.0,0.0,0.0,296027.0906890099,27127.701192172706,772286.1734235402,1906.914767129125,6124.560874183837,8918.718276014517,2.576933396399566,336.8556332728722,249.46043686962562,0.0,0.0,0.0,0.0,0.0,816952.9615365793
22.0,1,2005,948270.3824999998,15269304.689999996,840171.3075000001,15907918.294121083,958837.7664191234,563654.3324999999,0.32001770799999996,6483971.329999995,2.9025000000000003,34925.46000000003,0.633492295336515,7.69,0.251314027439065,0.0,0.0,0.0,0.0,0.0,473150.3710504731,123190.5559624889,4466.806527027764,16513.908873726392,17482.55604134031,42.70046747381768,596.5929652270619,595.0476813482504,0.0,0.0,0.0,0.0,0.0,636038.5395691015,713281.376417484,185711.63565501192,6733.778736589197,24894.968644604396,26355.21897357402,64.37160377952159,899.3729635113247,897.0434245751355,0.0,0.0,0.0,0.0,0.0,958837.7664191294
22.0,1,2006,1788441.69,16804686.097999997,573998.4079999984,16130843.128386756,-44153.597548497375,640941.6299999998,0.5247826179999999,6502475.419999998,3.175,33105.0,0.627952864264351,7.8,0.2515490160363717,0.0,0.0,0.0,0.0,0.0,136186.76240005594,-214868.44532894748,4502.159834603287,16366.701720659028,39572.43749045489,-202.28870516385834,1547.3004292119358,317.6792556928465,0.0,0.0,0.0,0.0,0.0,-16577.692903436586,362724.5077750457,-572288.0087227904,11991.20737692482,43591.63637423105,105398.5912964043,-538.7826960264217,4121.133190003685,846.1178577183306,0.0,0.0,0.0,0.0,0.0,-44153.59754848896
22.0,1,2007,2362440.0979999984,17920903.928000018,-43822.1699999976,16241232.004057456,18874.163385385647,655435.3049999998,0.557475035,6466373.249999999,3.4122000000000012,32320.310000000027,0.6532601902769993,7.79,0.2541129539134281,0.0,0.0,0.0,0.0,0.0,30364.43595388007,-44066.926929248126,-11575.77292640108,17685.089153911227,23283.07619218888,1221.1683382078543,-185.72189605353364,4582.662772046833,0.0,0.0,0.0,0.0,0.0,21308.010658543673,26896.144106668115,-39033.50679154041,-10253.562992161102,15665.059846504018,20623.63264256929,1081.6838373953678,-164.50833756986594,4059.221073510003,0.0,0.0,0.0,0.0,0.0,18874.163385375414
22.0,1,2008,2318617.928000001,19787381.71499999,-264053.21300000115,17122881.269309975,-258440.00932755577,542836.5075000002,0.617693276,6356576.0,3.7790999999999997,31560.749999999975,0.8037314326649506,8.21,0.2590629385484203,0.0,0.0,0.0,0.0,0.0,-236639.30550517497,-76769.98864370266,-34768.740635751725,25131.95546851539,22653.08242108997,7135.202921144464,7668.581870066742,8691.093842463642,0.0,0.0,0.0,0.0,0.0,-276898.1182613563,-220864.86071494105,-71652.47891799698,-32451.04629324262,23456.65202235968,21143.02137177588,6659.568223407205,7157.391976779504,8111.7430043093,0.0,0.0,0.0,0.0,0.0,-258440.00932754908
22.0,1,2009,2054564.7149999996,20959738.410000026,101467.69499999867,16864836.095892623,192569.0286180398,558363.5924999996,0.4584209239999999,6194677.499999996,2.7261,28716.480000000003,0.7085147351943494,8.71,0.26286080622931585,0.0,0.0,0.0,0.0,0.0,33360.87265360813,197977.5317095497,-46236.9064544124,-67869.70518046265,80880.7536731923,-3990.8651348333824,8092.133949656592,5906.2503934981105,0.0,0.0,0.0,0.0,0.0,208120.0656097964,30868.09924805755,183184.35974830197,-42782.01689078393,-62798.3811214945,74837.2249600543,-3692.661830125293,7487.477815109248,5464.9266889204255,0.0,0.0,0.0,0.0,0.0,192569.02861803977
22.0,1,2010,3507119.4099999983,18066379.0,-130174.40999999642,16992996.52015075,141182.07414514665,875415.9386569608,1.369751262869634,4222327.953307651,3.161557806715797,29392.17783208442,0.8259425984085588,7.361986828329862,0.27431589988644767,0.0,0.0,0.0,0.0,0.0,454899.9491417955,-170572.23238034878,11910.652555567125,56203.4258294747,-17493.498290045485,-7676.739500610733,-1036.488040678436,-108.11119039160258,0.0,0.0,0.0,0.0,0.0,326126.9581247658,213538.01712800228,-94647.37713806817,-12765.217134497678,45650.322351747054,-15333.12082976829,-4125.659253376948,1630.1963340243146,7234.912687078218,0.0,0.0,0.0,0.0,0.0,141182.07414514077
22.0,1,2011,3376945.000000002,17733878.604999993,144873.60499999975,19260538.505475942,135957.8738582034,800136.3176391979,1.1822962355261353,4412652.602715547,3.9110726155149105,27988.952128790952,0.8764704906452353,8.297130521817797,0.2740820260209886,0.0,0.0,0.0,0.0,0.0,-111375.22857683414,94934.02143327199,3144.6734376231966,75906.8315063962,66995.28213181585,4380.3915164990185,20516.57575484349,-41.32652374918598,0.0,0.0,0.0,0.0,0.0,154461.22067987185,-95796.40371333112,83295.29244303337,2842.9812720313366,65674.31617899935,58241.32240076353,3747.25278769236,18155.972567748428,-202.8600787384903,0.0,0.0,0.0,0.0,0.0,135957.87385819876
22.0,1,2012,3521818.6050000014,19511203.897999983,-99421.70700000087,20496771.775075864,132838.11651241197,888459.3407160382,1.247827435388504,4401223.980362607,3.8887657786152507,28166.97075798422,0.9828755499290404,8.4202507875757,0.27222793161835146,0.0,0.0,0.0,0.0,0.0,270673.7944937265,-120183.34644776612,13848.119676345706,-2078.3373656201816,-9127.448020125752,7551.316028307643,3919.0921543798986,-4863.436120001475,0.0,0.0,0.0,0.0,0.0,159739.75439924147,220370.19353298814,-95055.59950548189,11300.176879446892,-1762.2797705972794,-7349.49090016304,6917.274060633705,2410.518430388818,-3992.6762147992927,0.0,0.0,0.0,0.0,0.0,132838.11651241608
22.0,1,2013,3422396.898000001,19324894.668000016,-137994.22999999905,20095650.775758386,-470583.78406938293,831897.3585508642,1.4999995525417662,4533943.104317435,3.748144164381719,28473.38441861828,0.9747690073735865,8.052797940088595,0.2711719883587618,0.0,0.0,0.0,0.0,0.0,-102213.48467685876,-364881.269603562,10899.252916632498,-13757.115344338554,-14463.889114190648,382.3339379501167,-12066.38510033306,-2843.0650388244803,0.0,0.0,0.0,0.0,0.0,-498943.6220235361,-95294.9212566376,-345069.1259913116,9944.092492101545,-13076.815575445522,-13096.296849057628,83.83606253934158,-11516.857105240178,-2557.6958463209917,0.0,0.0,0.0,0.0,0.0,-470583.78406937263
22.0,1,2014,3284402.6680000015,18875217.200000018,130440.53200000036,19818559.128564544,52447.61148190743,833046.629042004,1.4440787163934639,4556149.9804659095,3.5126851514142055,28132.95434104966,0.9120396943239216,8.068305417294223,0.27118388272254274,0.0,0.6703851173463972,0.0,0.0,0.0,6606.370427426123,43078.30389758006,12887.320868027444,-22470.026298261986,16381.72619548405,-4195.33884302719,375.4612766169316,32.37144496472956,0.0,4139.051777726329,0.0,0.0,0.0,56835.24074654338,5384.8841152738905,40084.833464448355,11158.078051088902,-19473.420897355787,14597.172943134956,-3682.879675974805,724.399287713074,205.27008559099613,0.0,3449.274107982402,0.0,0.0,0.0,52447.611481901986
22.0,1,2015,3414843.200000002,17998447.265000015,-79649.93500000448,19420356.405883577,-39666.189576234436,808348.7035098951,1.3581852936843155,4676809.697647921,2.4944950906677064,28853.859517026147,0.967600975538107,8.451328949452204,0.2703058092951661,0.0,1.6886483689792846,0.0,0.0,0.3113516310207155,-41601.80327205252,125695.61235288331,17478.499095838903,-116153.91109869335,-33545.83841653304,4321.778429442178,8762.076825479278,-2075.1016113789615,0.0,6419.34719712598,0.0,0.0,-294.19158813312777,-30993.532086030016,-18458.15664976483,50496.41748746522,10005.195619583374,-76745.25298532506,-19240.572919293318,4614.161528091992,6694.59413335117,-950.3108967820442,0.0,4208.6527884864,0.0,0.0,-290.9176820443508,-39953.869785795294
22.0,1,2016,3335193.264999998,17502539.62300001,-323846.64199999743,19615550.19893753,-95542.00684805214,779416.7762772338,1.2912307125295106,4884020.0243980065,2.222315584982299,30308.601614274896,1.0961362936133057,7.844730999494266,0.26898665767999524,0.0,2.7207586109706297,0.0,0.0,1.0,-6429.772376550362,-41707.02434035699,29832.773796577323,-36927.15400113763,-62910.85922169492,10062.327834740849,-18190.920331640395,-2870.8958097804184,0.0,6269.618334906611,0.0,0.0,-665.14936907025,-123537.05548400107,-5566.56129183896,-48542.132471636774,17326.4198956811,-21524.923013202202,-40807.40793221142,8159.39823382029,-7380.050582704774,-278.98628277833774,0.0,3584.7024326136043,0.0,0.0,-512.4658357980073,-95936.83731031277
22.0,1,2017,3011346.623,17785609.022999983,899098.3999999977,19602028.55099907,523063.36614300776,850952.4831918176,1.0992588013652584,4912330.9779483415,2.426477285294766,30598.55725678732,1.0774548460917435,7.545460988537287,0.2680666924509492,0.0,3.7172663573508524,0.0,0.0,1.0,235319.67605581586,320412.7114833434,20962.590776294353,25147.148096040015,-10984.789921784071,-1221.5629536435176,-6777.7237107166275,-2107.348845585653,0.0,5660.839567664431,0.0,0.0,0.0,586411.5405474197,201780.08454201274,289359.73643297516,19025.175145591566,24318.13998843936,-7821.267744421391,-1018.6979289295657,-6054.499312464964,-1964.5067926263698,0.0,5439.201812438315,0.0,0.0,0.0,523063.3661430148
22.0,1,2018,3910445.0229999977,16677668.789800012,-3822.217999999295,18958081.82737834,-33890.6615610437,753303.0205909385,0.8840831109367433,5306375.810540669,2.69094986904768,31621.883515244484,1.0723879348064553,7.401846988096628,0.2669665792602343,0.0,4.792499064626282,0.0,0.0,1.7924990646262822,-152640.05737345616,66662.88237215354,14991.55942550016,38110.27746346582,-35870.68936039852,1904.328125953812,-11959.844755612912,-2752.86351686932,0.0,7350.9976381668885,0.0,0.0,-857.4983272361936,-75060.90830832123,-116134.03350507282,66400.64594943025,15215.591410296202,32434.159187919344,-26257.744470475845,1425.8419496560423,-10122.115319586854,-2519.2979241046287,0.0,6305.399724408489,0.0,0.0,-639.1085635221757,-34367.000398101256
23.0,0,2002,0.0,214654048.23400003,0.0,176698864.21168214,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0,2003,118353001.42400001,197426376.37100005,-20773197.08299999,187477788.87649852,3614529.869442287,9272334.127405105,0.6033802093051894,1411617.6215728738,2.1458811050894977,39047.390442910604,0.9399542015415723,7.0996254684615785,0.2737353392226096,0.0,0.0,0.0,0.0,0.0,7273950.3736957135,-5305225.324013249,4156157.2111672116,1266835.4276389,1764332.3898465007,630580.1342662608,-267204.4000718497,-1774695.0404943177,0.0,0.0,0.0,0.0,0.0,7744730.772035021,4788827.487557361,-5663245.60548848,2987147.3760844767,1065147.5306121795,1473921.943366576,419140.8896851479,-217727.37490665147,-1238682.3774682651,0.0,0.0,0.0,0.0,0.0,3614529.8694423446
23.0,0,2004,101605908.341,200866527.62299982,2387966.2319999216,204082764.81188723,10680185.617475737,8138049.1935221255,0.6447775759970873,1325452.2708121785,2.4931057516370685,37256.270054357636,1.2182180286290256,6.775030142153986,0.2379549469597711,0.0,0.0,0.0,0.0,0.0,1241811.3276861338,2623764.945489279,3737320.7889461797,1327596.6665605577,1985324.2013538387,417459.82711558766,-139881.9375501284,-1170582.6941074003,0.0,0.0,0.0,0.0,0.0,10022813.125494074,1327023.2805489388,3383822.0003438876,3600982.429189412,1288251.524467348,1918461.8769846,397060.904690729,-129833.55561758007,-1105582.8431316207,0.0,0.0,0.0,0.0,0.0,10680185.617475715
23.0,0,2005,103993874.57299992,218308616.60900003,3594593.906000009,224076305.39443314,5977497.8441419015,8037639.283366463,0.6613410269524819,1351995.3637470803,2.9618099252616985,35493.08017974603,1.353412951672424,6.633487759733439,0.22237593568319886,0.0,0.0,0.0,0.0,0.0,1390568.5425616205,-1761068.4420242724,3682544.445596457,1790808.640882607,1912277.1609897725,369895.470343836,-108087.37826177156,-1022695.809784123,0.0,0.0,0.0,0.0,0.0,6254242.630304143,1661987.7508508181,-2888859.4193719234,3929119.6434803177,1935253.609712917,2111385.6149693555,390640.2094631286,-90894.57269480078,-1071134.9922679423,0.0,0.0,0.0,0.0,0.0,5977497.844141873
23.0,0,2006,107588468.47899996,231240853.544,5454209.0950000305,246499093.75879952,6708067.423643422,7852215.881165043,0.685685993980071,1387381.2058447832,3.2503001448090254,33206.32366631045,1.495163101654209,6.437136720367107,0.20792393385650412,0.0,0.0,0.0,0.0,0.0,41713.44413142747,-803419.3397336937,4147053.8431510217,1020960.8468911827,2865466.0393937742,345797.658304329,-192124.38217518944,-1032587.1125697345,0.0,0.0,0.0,0.0,0.0,6392860.997392992,53627.37020024563,-881471.9036766902,4342207.129755534,1077752.9578862889,3036645.4699485297,364214.9268974461,-206184.86377117,-1078723.6635966278,0.0,0.0,0.0,0.0,0.0,6708067.4236435555
23.0,0,2007,113042677.57399997,234819251.44100004,2710931.2069999822,239824829.6900253,-1906967.8279759437,7904258.4543564515,0.7577372189813265,1418859.639078983,3.413818162494447,33380.38426982139,1.6292861529071951,6.668016364459669,0.20182948311850551,0.0,0.0,0.0,0.0,0.0,608165.9893375166,-4436643.60745314,1992769.2140191027,575293.5846922616,-249347.80739239894,287092.9498310284,189895.54790488956,-536987.09152407,0.0,0.0,0.0,0.0,0.0,-1569761.2205847003,867964.8637641075,-5293355.805033721,2274353.8464168715,635876.9994384729,-297909.2299064803,316175.480865242,208346.2984664244,-618420.2819869904,0.0,0.0,0.0,0.0,0.0,-1906967.8279760717
23.0,0,2008,115753608.78099996,260946263.50500005,11273970.554000057,253206668.040128,7703583.585418226,8202832.823529086,0.7155137437230958,1429874.2665505684,3.8415276424966733,33186.25346501044,1.617493987418734,7.194485128772118,0.19792156092470822,0.0,0.0,0.0,0.0,0.0,3146152.2524648607,1356522.283617905,1062268.1254083763,1450387.5932520188,168333.55148421388,43894.682960305625,483772.1084035469,-314024.0996806687,0.0,0.0,0.0,0.0,0.0,7397306.497910533,3295208.5366498926,1415349.9981138417,1068739.1299516936,1538927.950850837,173220.3941149176,48637.825366038174,482473.30097988114,-318973.55060885404,0.0,0.0,0.0,0.0,0.0,7703583.58541825
23.0,0,2009,127027579.33500004,242652098.32199988,-7357931.953000081,233224968.91629225,-9260996.925310636,7994445.292689742,0.8310015473731878,1431541.620550074,2.7809407913225552,31680.0449143521,1.602680862333471,6.7319402448093575,0.19379927146158507,0.0,0.0,0.0,0.0,0.0,-271448.1630348994,-6404653.185498118,119827.67594670568,-4182965.4820382074,2560429.694279624,-29546.429195311823,-494419.38500641816,-358723.1603532521,0.0,0.0,0.0,0.0,0.0,-9061498.434900358,-370546.65043512266,-6466428.521396884,83011.39787910358,-4197123.789892847,2549622.7849045345,-23197.05709043694,-492679.1240620777,-343655.96521642414,0.0,0.0,0.0,0.0,0.0,-9260996.925310155
23.0,0,2010,119669647.38199995,236307597.989,-163444.97999994364,237355414.6789463,818606.1095954054,7696557.590374535,0.8645810504996858,1427346.0233531483,3.2378885111376703,31357.953630479693,1.5083573916929072,7.653173580988063,0.19054279910101485,0.0,0.0,0.0,0.0,0.0,-1597825.5711843553,-1499357.4927845742,1135935.29323153,1860189.4983259505,339323.411559226,-187483.3994514912,836286.0986069137,-240262.15544615957,0.0,0.0,0.0,0.0,0.0,646805.6828573704,-1585860.0728154709,-1378681.7922081933,1122058.2619536899,1878926.1144387187,354023.0900442205,-177076.20508681092,849388.1138394696,-244171.40057054337,0.0,0.0,0.0,0.0,0.0,818606.1095950808
23.0,0,2011,119506202.402,247157170.762,4929787.102999987,248120858.83187795,4956669.9275086615,7668645.659915862,0.8296394041187682,1453468.8540662574,3.9864856453258555,30968.30285317321,1.6463477015599242,7.53617581784431,0.1876239762499412,0.0,0.0,0.0,0.0,0.0,-647097.2450709129,1237180.698643169,1253836.6767702184,2659787.3887046482,586785.6600563041,324446.6531600883,-128870.0134802499,-290534.40413786063,0.0,0.0,0.0,0.0,0.0,4995535.414645463,-494057.99873830326,1235507.7675262413,1234333.611565767,2579316.7802047366,498496.6370206239,337369.29038392025,-146548.9111038344,-287747.2493505413,0.0,0.0,0.0,0.0,0.0,4956669.92750861
23.0,0,2012,124435989.505,256708245.91999996,6433236.514999995,250740956.07240987,3662280.346206409,7621991.024274799,0.8141929167045402,1458909.480664995,3.9957934687351155,30369.957402162272,1.4856859311811488,7.4578604474339825,0.18692967561574403,0.0,0.0,0.0,0.0,0.0,903281.857755396,985872.2205779345,1386730.7816324811,25196.672137058515,968417.5879866036,-386550.17781976965,-106255.83022983474,-22486.179265163195,0.0,0.0,0.0,0.0,0.0,3754206.9327744227,862690.3697111151,932753.1813567093,1429563.7588304793,23484.40521521229,939556.2828735625,-406850.8093399854,-94097.6870106304,-24819.155429769915,0.0,0.0,0.0,0.0,0.0,3662280.346206693
23.0,0,2013,130869226.01999998,254346609.26,342307.4700000314,249914839.792029,103922.21112301433,7646466.43084899,0.8233864270367256,1518194.7786743618,3.8366978956739457,31080.52479881351,1.667664895983125,7.386441665786052,0.1830110877275228,0.0,0.0,0.08622768295638454,0.0,0.0,146090.675016882,-1013997.2602591784,3264383.9151906567,-559042.5372303955,-1206170.3696983976,502397.8464453256,-56650.1114500984,-488325.3403767054,0.0,0.0,-276153.019749313,0.0,0.0,312533.79788904416,49721.586447872905,-1675455.9997016313,3950499.1074250103,-749721.130232752,-1423741.1996800052,769209.2838630796,-11092.967102816387,-542469.4624561148,0.0,0.0,-263027.0074400934,0.0,0.0,103922.2111225499
23.0,0,2014,131211533.49000001,250942975.83000007,-2062437.3000000254,251055423.6656388,-752879.3003423614,7816154.828525187,0.8750694163714793,1541031.918183344,3.620054799844745,31266.30977721424,1.7145439365373591,7.224229999259497,0.1822603716617267,0.0,0.0,0.08557085799820889,0.0,0.0,1749835.310771199,-3074447.7221572855,1961061.9031498218,-820002.9593211561,-296352.1664041634,111536.08324353577,-207826.81114546058,-55874.704279848185,0.0,0.0,0.0,0.0,0.0,-632071.0661434383,1571075.4260608342,-2886639.3733039997,1746392.4130334633,-753618.4557824275,-268164.9392615858,82961.57133714028,-195273.61996514484,-49612.32246058728,0.0,0.0,0.0,0.0,0.0,-752879.3003423079
