,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2577,"Niles-Benton Harbor, MI Metro Area-Bus",2003,0,34,12.4499731,11.95272262,0.473158631,12.32857018,1.138954168,10.28670631,9.58,6.96141651,3.1,0,0,0,0,-2.526872722,0.156173667,12.29379944,-1.78E-15,255242.4576,218336.9646,155238.2286,0.605055975,226062.2675,2.1235,29338.97813,1054.127097,0.995192394,0.835893627,1.000291306,1.068348013,0.998269729,-0.79,1.000000547,0,0,0,0,0,0.954540409,1.062627881,1.000465927,1.0174702,1.006451649,0.994196086,1.00000398,1,1,1,1,1,204406.9872,1.248697322,1.033156909,50835.4704,7007.046945,204406.9872,0,1,1.208622121,7308.803006,-9292.258092,12801.57654,95.23867537,3571.030943,1318.762082,-1186.360624,0.813479034,0,0,0,0,0,6777.503966,44057.96643,0,50835.4704,3
2578,"Niles-Benton Harbor, MI Metro Area-Bus",2004,0,34,12.49010835,11.97437156,0.422241041,12.33957591,1.233696641,10.26054529,8.75,6.961390948,3.1,0,0,0,0,-2.526872722,0.118327877,12.37178048,0,265695.0738,236044.6454,158635.6356,0.525376158,228564,2.4339,28581.3675,1054.100126,1.001811214,0.892387907,1.000892701,1.083183745,0.997456813,-0.83,0.999996328,0,0,0,0,0,1.01759667,1.033856906,1.001428925,1.022774882,1.009480611,0.993903114,0.999973306,1,1,1,1,1,255242.4576,1.040951714,1.081102532,10452.6162,17707.68077,204406.9872,0,1,0.962861413,20167.83332,4491.417357,8641.719989,364.7223123,5813.116772,2419.85439,-1556.184088,-6.813410929,0,0,0,0,0,20700.80971,-10248.19351,0,10452.6162,3
2579,"Niles-Benton Harbor, MI Metro Area-Bus",2005,0,34,12.65127924,12.12424676,0.39209494,12.35369815,1.361617373,10.23484889,7.93,6.961454007,3.1,0,0,0,0,-2.526872722,0.103493239,12.547786,-1.78E-15,312161.5224,281470.3646,184285.4754,0.480078223,231814.75,2.9025,27856.26,1054.166662,1.012516331,0.928604522,1.001144467,1.103688968,0.997495611,-0.82,1.000009058,0,0,0,0,0,1.128356339,1.019908935,1.001833927,1.03087254,1.00931145,0.993976349,1.000065854,1,1,1,1,1,265695.0738,1.174886376,1.192445455,46466.4486,45425.71917,204406.9872,0,1,0.985274854,48974.34917,34103.64689,5289.705931,487.2653813,8202.681704,2474.006515,-1600.454377,17.49712767,0,0,0,0,0,51131.80935,-4665.360753,0,46466.4486,3
2580,"Niles-Benton Harbor, MI Metro Area-Bus",2006,0,34,12.74880744,12.05745242,0.394900856,12.36691696,1.429114358,10.20265652,6.84,6.961373025,3.5,0,0,0,0,-2.526872722,0.235562968,12.51324447,0,344140.2432,271913.9125,172378.2762,0.484237031,234899.42,3.175,26973.75,1054.081216,0.994490847,1.007156217,1.001070028,1.049571184,0.996854631,-1.09,0.999988367,0.4,0,0,0,0,0.947603074,0.998166818,1.001716505,1.016172793,1.011679058,0.992000903,0.999915435,0.99985892,1,1,1,1,312161.5224,1.102442865,0.966048106,31978.7208,-9556.452083,204406.9872,0,1,1.14118789,-10265.8979,-16356.30432,-572.2488205,535.8269063,5048.523582,3645.752569,-2497.01026,-26.39787119,-44.03968786,0,0,0,0,-10598.47503,42577.19583,0,31978.7208,3
2581,"Niles-Benton Harbor, MI Metro Area-Bus",2007,0,34,12.77401004,12.03300834,0.372187802,12.36189869,1.484373431,10.19131749,6.63,6.961372987,3.5,0,0,0,0,-2.526872722,0.250582732,12.52342731,0,352923.714,274696.9217,168215.7048,0.450905439,233723.58,3.4122,26669.61,1054.081176,0.997972699,0.942484161,0.999594219,1.038666656,0.99888862,-0.21,0.999999995,0,0,0,0,0,0.980496864,1.014963524,0.999349132,1.013221206,1.004098222,0.998453889,0.99999996,1,1,1,1,1,344140.2432,1.02552294,1.010234891,8783.4708,2783.009214,204406.9872,0,1,1.015133127,3641.966377,-6711.814109,5149.5509,-223.9898147,4549.94891,1410.363049,-532.0789326,-0.013624771,0,0,0,0,0,3522.237825,5261.232975,0,8783.4708,3
2582,"Niles-Benton Harbor, MI Metro Area-Bus",2008,0,34,12.55381356,12.092404,0.477326926,12.35836841,1.564252244,10.13906469,5.8,6.961727702,4,0,0,0,0,-2.526872722,0.019827594,12.53398596,0,283172.0736,277612.7293,178509.7314,0.611760284,232899.92,3.7791,25311.78,1054.455496,1.004936061,1.282489439,0.999714422,1.053813152,0.994872812,-0.83,1.000050955,0.5,0,0,0,0,1.049021767,0.933556967,0.999542079,1.019167841,1.019025655,0.993903114,1.000370493,0.999823653,1,1,1,1,352923.714,0.802360574,1.010614635,-69751.6404,2915.807566,204406.9872,0,1,0.793933846,5086.184272,17300.9439,-23449.32192,-161.6113424,6764.785478,6714.604789,-2151.735542,130.7558259,-62.23691496,0,0,0,0,3746.156415,-73497.79681,0,-69751.6404,3
2583,"Niles-Benton Harbor, MI Metro Area-Bus",2009,0,34,12.4310991,12.08982294,0.432941788,12.33877569,1.31536211,10.10047397,7.3,6.961012793,3.4,0,0,0,0,-2.526872722,-0.092567384,12.52366648,1.78E-15,250470.168,274762.6299,178049.5782,0.541786468,228381.17,2.7261,24353.55,1053.701211,0.999786555,0.907013128,0.998414619,0.840888747,0.996193858,1.5,0.999897309,-0.6,0,0,0,0,0.997922469,1.029449951,0.99746123,0.942557011,1.01401651,1.011113496,0.999253709,1.000211657,1,1,1,1,283172.0736,0.884515782,0.989733542,-32701.9056,-2850.099407,204406.9872,0,1,0.893691199,-2269.331639,-588.2987219,8339.403791,-718.9086628,-16266.25035,3969.084178,3147.031586,-211.3288213,59.93536242,0,0,0,0,-2907.174181,-29794.73142,0,-32701.9056,3
2584,"Niles-Benton Harbor, MI Metro Area-Bus",2010,0,34,12.27121265,11.99792257,0.536324985,12.32038857,1.434369984,10.08323288,8.17,6.963461612,3.1,0,0,0,0,-2.526872722,-0.15199351,12.42320616,1.78E-15,213460.689,248500.9976,162416.0304,0.709712085,224220.25,3.197,23937.25,1056.287148,0.992398535,1.238792372,0.99850981,1.09047537,0.998293041,0.87,1.000351791,-0.3,0,0,0,0,0.928626413,0.934629537,0.997617262,1.028690944,1.006238022,1.006430863,1.002560541,1.000105823,1,1,1,1,250470.168,0.852239972,0.904420655,-37009.479,-26261.63224,204406.9872,0,1,0.942305143,-23819.86213,-17876.95424,-16373.35075,-596.8048605,7186.225628,1562.438307,1610.739222,641.3390739,26.50548452,0,0,0,0,-23939.77464,-13069.70436,0,-37009.479,3
2585,"Niles-Benton Harbor, MI Metro Area-Bus",2011,0,34,12.3172188,11.99144556,0.50750354,12.3190192,1.600114585,10.03940385,8.41,6.962572913,4.1,0,0,0,0,-2.526872722,-0.175130065,12.49234886,-1.78E-15,223510.6458,266291.0354,161367.453,0.661139047,223913.42,3.9536,22910.72,1055.347955,0.999460156,0.94626123,0.999888854,1.115552195,0.995653276,0.24,0.999872377,1,0,0,0,0,0.99479474,1.019025844,0.999822352,1.040182264,1.015934197,1.001769916,0.999072374,0.999647338,1,1,1,1,213460.689,1.047081066,1.071589402,10049.9568,17790.03781,204406.9872,0,1,0.977129043,14995.40515,-1111.118327,4061.269727,-37.9208616,8577.333772,3401.324676,377.8073961,-198.0117191,-75.27951695,0,0,0,0,15281.52307,-5231.566269,0,10049.9568,3
2586,"Niles-Benton Harbor, MI Metro Area-Bus",2012,0,34,12.33779986,11.82231555,0.496768075,12.31372377,1.596332409,10.07790126,9.23,6.961320734,4.3,0,0,0,0,-2.526872722,-0.014484768,12.35228463,0,228158.4162,231487.3033,136258.3794,0.643401328,222730.83,3.9349,23809.96,1054.026046,0.985895778,0.978846521,0.999570142,0.997636309,1.003834631,0.82,0.999820156,0.2,0,0,0,0,0.872601261,1.007044908,0.999313196,0.999101416,0.986210427,1.006060155,0.998693221,0.999929458,1,1,1,1,223510.6458,1.020794403,0.869301901,4647.7704,-34803.7321,204406.9872,0,1,1.174268378,-29290.16682,-28474.97452,1574.611965,-153.5080136,-200.8431037,-3082.116343,1354.509199,-292.079029,-15.76697569,0,0,0,0,-29212.4165,33860.1869,0,4647.7704,3
2587,"Niles-Benton Harbor, MI Metro Area-Bus",2013,0,34,12.33289606,11.74659893,0.492871723,12.3076623,1.568949196,10.10853067,8.1,6.973145814,4.3,0,0,0,0,-2.526872722,0.053392224,12.27950383,0,227042.3064,215237.8953,126322.1934,0.637010517,221384.83,3.8016,24550.56,1066.575869,0.993595449,0.992156598,0.999507746,0.982846171,1.003039265,-1.13,1.001698683,0,0,0,0,0,0.940815056,1.002551178,0.999213881,0.9935124,0.989013155,0.991708579,1.012425332,1,1,1,1,1,228158.4162,0.99510818,0.929804323,-1116.1098,-16249.40809,204406.9872,0,1,1.070233654,-16144.5852,-13503.54312,582.0726357,-179.3595784,-1480.200431,-2506.741206,-1891.757586,2834.94409,0,0,0,0,0,-16015.7346,14899.6248,0,-1116.1098,3
2588,"Niles-Benton Harbor, MI Metro Area-Bus",2014,0,34,12.28180785,11.75228753,0.497256287,12.31735831,1.517673439,10.19536282,8.23,6.9911146,6.8,0,0,0,0,-2.526872722,0.023996062,12.25781179,-1.78E-15,215734.3812,210619.1992,127042.8432,0.644203852,223541.83,3.5616,26777.72,1085.932296,1.000484276,1.008895953,1.000787803,0.967318409,1.008589987,0.13,1.002576855,2.5,0,0,0,0,1.004594112,0.997136923,1.001258771,0.987886199,0.969166102,1.000958316,1.01894172,0.999118578,1,1,1,1,227042.3064,0.950194634,0.978541437,-11307.9252,-4618.696025,204406.9872,0,1,0.971031702,-4754.102227,1043.057733,-650.0396667,285.7943541,-2750.345291,-7000.599214,217.5782165,4300.571799,-200.1201582,0,0,0,0,-4872.00173,-6435.92347,0,-11307.9252,3
2589,"Niles-Benton Harbor, MI Metro Area-Bus",2015,0,34,12.15459714,11.76666451,0.544515401,12.31981754,1.265256033,10.20626782,8.59,6.973330182,4.2,0,0,0,0,-2.526872722,-0.005280989,12.15987813,-1.78E-15,189964.3824,190970.241,128882.5434,0.723772841,224092.25,2.544,27071.34,1066.772714,1.001223335,1.095039752,1.000199656,0.833681344,1.001069604,0.36,0.99745614,-2.6,0,0,0,0,1.011651618,0.969568645,1.000319116,0.941767102,0.996074429,1.002656048,0.981599371,1.000917504,1,1,1,1,215734.3812,0.880547557,0.906708608,-25769.9988,-19648.9582,204406.9872,0,1,0.971147371,-20591.01978,2513.654532,-6565.089531,68.84437857,-12562.83814,-846.8807238,573.0008129,-3969.648287,197.937179,0,0,0,0,-20126.16065,-5643.838154,0,-25769.9988,3
2590,"Niles-Benton Harbor, MI Metro Area-Bus",2016,0,34,12.04326216,11.77647508,0.571678459,12.31982905,1.18096003,10.18445841,8.3,6.97392608,3.5,0,0,0,0,-2.526872722,-0.093322123,12.13658428,0,169949.442,186573.1972,130153.1868,0.771237508,224094.83,2.2575,26487.3,1067.409187,1.000833759,1.049884831,1.000000935,0.933376328,0.997863135,-0.29,1.000085454,-0.7,0,0,0,0,1.007936195,0.982394174,1.000001494,0.980163018,1.007897404,0.997865524,1.000622482,1.000246938,1,1,1,1,189964.3824,0.894638457,0.976975241,-20014.9404,-4397.043867,204406.9872,0,1,0.915723208,-4345.012258,1507.59437,-3344.479949,0.283753635,-3768.320115,1500.225485,-405.4744817,118.2493374,46.90934231,0,0,0,0,-4373.884214,-15641.05619,0,-20014.9404,3
2591,"Niles-Benton Harbor, MI Metro Area-Bus",2017,0,34,11.98222703,11.77552961,0.576880034,12.32110524,1.240748222,10.16505843,8.6,6.962738612,4.6,0,0,0,0,-2.526872722,-0.161707514,12.14393454,1.78E-15,159886.7088,187949.6189,130030.1886,0.780474736,224381,2.4582,25978.38,1055.523005,0.999919716,1.009098777,1.000103588,1.050626771,0.998095139,0.3,0.998395815,1.1,0,0,0,0,0.999238481,0.996604329,1.000165588,1.014312556,1.007021868,1.002212884,0.988385059,0.999612078,1,1,1,1,169949.442,0.940789843,1.007377382,-10062.7332,1376.421765,204406.9872,0,1,0.933900487,1283.601261,-129.4198131,-577.092395,28.14163816,2432.410833,1193.362496,376.0783516,-1973.952793,-65.92705653,0,0,0,0,1253.781971,-11316.51517,0,-10062.7332,3
2592,"Niles-Benton Harbor, MI Metro Area-Bus",2018,0,34,11.9475852,11.82451512,0.570012951,12.32202441,1.313723668,10.14933149,8.75,6.956231084,5.25,1,0,0,0,-2.526872722,-0.233562708,12.18114791,0,154442.7456,195075.6643,136558.422,0.768289953,224587.34,2.72,25573,1048.669975,1.004159941,0.988096168,1.000074601,1.058815676,0.998452844,0.15,0.999065378,0.65,1,0,0,0,1.040259391,1.004500667,1.000119262,1.017496894,1.005688628,1.00110583,0.993227316,0.999770755,0.976320005,1,1,1,159886.7088,0.965951121,1.037914657,-5443.9632,7126.045419,204406.9872,0,1,0.930665652,6153.839369,6436.941537,719.5969093,19.06841337,2797.520752,909.5359454,176.807587,-1082.862128,-36.65316168,-3786.116485,0,0,0,6062.049794,-11506.01299,0,-5443.9632,3
2593,"Norwich-New London, CT Metro Area-Bus",2013,0,34,13.85408756,13.7781183,0.763685671,12.89993937,1.606473523,10.41895917,7.03,7.341474084,5.2,0,0,0,0,-2.680261664,-0.082065985,13.93615354,-1.78E-15,1039329.754,1128221.049,963297.196,1.146171745,400286.92,3.9852,33487.56,1541.984927,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1039329.754,1039329.754,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039329.754,1039329.754,3
2594,"Norwich-New London, CT Metro Area-Bus",2014,0,34,13.87308391,13.74249444,0.753774234,12.90376655,1.560877722,10.43147703,7.06,7.328096994,3.8,0,0,0,0,-2.680261664,-0.012736214,13.88582012,0,1059261.962,1072839.24,929584.8504,1.125005168,401821.83,3.763,33909.4,1521.481721,0.997414462,0.987021575,1.000296682,0.971617459,1.001201451,0.03,0.998177874,-1.4,0,0,0,0,0.971704111,1.006502404,1.000496669,0.989220818,0.995495141,1.000221068,0.986127607,1.000493936,1,1,1,1,1039329.754,1.019177944,0.950912271,19932.208,-55381.80857,1039329.754,0,1,1.071789596,-51694.43848,-29408.75964,6758.14178,516.2033173,-11203.12463,-4682.033999,229.7628835,-14417.99068,513.3624969,0,0,0,0,-51018.33682,70950.54482,0,19932.208,3
2595,"Norwich-New London, CT Metro Area-Bus",2015,0,34,13.81722268,13.66503173,0.767802058,12.90109557,1.294727168,10.44334718,6.35,7.328576406,5,0,0,0,0,-2.680261664,0.076034808,13.74118787,-5.33E-15,1001712.586,928371.0708,860294.9417,1.155024426,400750,2.65,34314.32,1522.211793,0.994363271,1.018610113,0.999793007,0.829486608,1.001137916,-0.71,1.000065421,1.2,0,0,0,0,0.939492338,0.990868775,0.999653521,0.938697959,0.995727738,0.994782288,1.000500769,0.99957682,1,1,1,1,1059261.962,0.945670308,0.865340338,-57549.376,-144468.1694,1039329.754,0,1,1.092830394,-149037.937,-64093.46515,-9672.359243,-367.0116038,-64934.92034,-4525.444455,-5526.924103,530.4460645,-448.2581787,0,0,0,0,-142639.8577,85090.48168,0,-57549.376,3
2596,"Norwich-New London, CT Metro Area-Bus",2016,0,34,13.77036559,13.7012901,0.791446092,12.89959246,1.215802556,10.42231111,6.8,7.319843186,5.5,0,0,0,0,-2.680261664,0.032771891,13.7375937,-1.78E-15,955857.8996,925040.3291,892060.2699,1.206585045,400148.08,2.373,33600,1508.967167,1.002653369,1.030794439,0.99988349,0.939041511,0.997985696,0.45,0.998808333,0.5,0,0,0,0,1.029646147,0.984657447,0.999805003,0.98141522,1.007616305,1.003321161,0.990921477,0.999823653,1,1,1,1,1001712.586,0.954223709,0.996412273,-45854.6864,-3330.741699,1039329.754,0,1,0.957659572,-2798.370234,29696.91875,-15368.82843,-195.3312801,-18616.60795,7629.34882,3326.848982,-9094.070468,-176.6486596,0,0,0,0,-3593.871013,-42260.81539,0,-45854.6864,3
2597,"Norwich-New London, CT Metro Area-Bus",2017,0,34,13.67405517,13.69705094,0.803102006,12.90476649,1.275530384,10.48544504,5.39,7.315607828,5.1,1,0,0,0,-2.680261664,-0.005961363,13.68001653,0,868092.8992,873283.3778,888286.6877,1.232455288,402223.83,2.5806,35789.76,1502.585439,0.999690602,1.014727363,1.000401101,1.049126256,1.006057575,-1.41,0.999421387,-0.4,1,0,0,0,0.996590126,0.99240686,1.000671515,1.014298002,0.9774857,0.989664717,0.995586839,1.0001411,0.976320005,1,1,1,955857.8996,0.908181958,0.944048979,-87765.0004,-51756.95129,1039329.754,0,1,0.962007287,-54326.3141,-3259.355251,-7257.962865,641.8725761,13666.85841,-21520.47173,-9879.06177,-4218.354338,134.8712772,-22634.7104,0,0,0,-53481.22584,-34283.77456,0,-87765.0004,3
2598,"Norwich-New London, CT Metro Area-Bus",2018,0,34,13.65544308,13.70675583,0.79117589,12.90229317,1.348073148,10.52707027,4.48,7.312305242,4.925,2,0,0,0,-2.680261664,-0.008043136,13.66348621,0,852085.288,858966.3698,896949.387,1.205988902,401230.23,2.85,37311,1497.62791,1.000708538,0.985149936,0.999808341,1.056872627,1.003969811,-0.91,0.999548556,-0.175,1,0,0,0,1.007850371,1.007829297,0.999679159,1.017392255,0.985098445,0.99331743,0.996557095,1.000061729,0.976320005,1,1,1,868092.8992,0.981560025,0.983605542,-16007.6112,-14317.00793,1039329.754,0,1,0.997920392,-13797.65469,6814.851255,6796.557012,-278.5201959,15098.09328,-12935.93396,-5801.091233,-2988.761446,53.58622509,-20556.43562,0,0,0,-14231.91285,-1775.698353,0,-16007.6112,3
2599,"Ocala, FL Metro Area-Bus",2012,0,34,12.96079223,12.98747106,0.613882175,13.02202468,1.598538732,10.01688722,5.94,6.738744746,4.8,0,0,0,0,-2.644684685,0.006501905,12.95429033,1.78E-15,425402,422645.0428,436904,0.847590162,452264.5,3.9458,22400.59,843.5000079,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,425402,425402,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425402,425402,3
2600,"Ocala, FL Metro Area-Bus",2013,0,34,12.96092151,13.00199751,0.610222112,13.03290847,1.57119592,10.04716876,5.5,6.746618361,7.3,0,0,0,0,-2.644684685,0.004443777,12.95647774,0,425457,423570.554,443297,0.840840226,457213.75,3.8124,23089.32,850.1755217,1.001118497,0.994037841,1.000835799,0.982895121,1.003023049,-0.44,1.00116841,2.5,0,0,0,0,1.011773461,1.00239628,1.001413083,0.993521941,0.989137258,0.996763272,1.008256206,0.999118578,1,1,1,1,425402,1.000129289,1.002189807,55,925.5112279,425402,0,1,0.997943989,1012.490055,5008.453876,1019.382202,601.1281889,-2755.779065,-4621.032336,-1376.910353,3512.206364,-374.958821,0,0,0,0,931.5484331,-876.5484331,0,55,3
2601,"Ocala, FL Metro Area-Bus",2014,0,34,12.98685747,13.10678059,0.621987903,13.04152744,1.52922519,10.02585473,5.59,6.74923851,5.5,0,0,0,0,-2.644684685,-0.049219434,13.0360769,0,436636,458664.699,492268,0.862627085,461171.5,3.6146,22602.38,852.4086525,1.008058999,1.019281161,1.000661323,0.973287399,0.997878603,0.09,1.000388365,-1.8,0,0,0,0,1.088095602,0.992335557,1.001118867,0.990073543,1.007717329,1.000663352,1.002739933,1.000635106,1,1,1,1,425457,1.026275276,1.082853127,11179,35094.14506,425402,0,1,0.947751245,35474.30183,37480.89058,-3260.891002,476.0298793,-4223.280533,3283.391729,282.2275761,1165.723512,270.2100894,0,0,0,0,35250.44301,-24071.44301,0,11179,3
2602,"Ocala, FL Metro Area-Bus",2015,0,34,12.91646772,13.10661197,0.629630133,13.04975344,1.268242539,10.0486194,5.79,6.754619205,6,1,0,0,0,-2.644684685,-0.028250405,12.94471813,1.78E-15,406958,418618.6907,492185,0.876916242,464980.75,2.5546,23122.84,857.0129606,0.999987135,1.012286784,1.000630754,0.829336678,1.002270596,0.2,1.00079723,0.5,1,0,0,0,0.999864143,0.995015007,1.001067827,0.939851729,0.991822688,1.001474712,1.005634803,0.999823653,0.976320005,1,1,1,436636,0.932030341,0.912690014,-29678,-40046.00833,425402,0,1,1.021190424,-38915.37262,-59.32022571,-2176.627458,466.2516774,-26262.90053,-3570.508895,643.9124561,2460.358004,-76.99929623,-10339.53835,0,0,0,-38122.68293,8444.682931,0,-29678,3
2603,"Ocala, FL Metro Area-Bus",2016,0,34,12.9428419,13.10649412,0.604380741,13.06779614,1.200115374,10.0303008,4.47,6.75322619,6.7,2,0,0,0,-2.644684685,0.024344899,12.918497,0,417834,407784.6703,492127,0.83011854,473446.42,2.3205,22703.1,855.8185677,0.999991008,0.959898056,1.001382609,0.946282227,0.998177004,-1.32,0.999793769,0.7,1,0,0,0,0.999905048,1.016648319,1.002343638,0.983937211,1.006629164,0.990321213,0.998546351,0.999753123,0.976320005,1,1,1,406958,1.026725117,0.974119597,10876,-10834.02046,425402,0,1,1.054003008,-10416.46801,-38.6414875,6775.166616,953.7622304,-6536.88062,2697.791168,-3938.859883,-591.5741668,-100.4684088,-9636.763456,0,0,0,-10532.23708,21408.23708,0,10876,3
2604,"Ocala, FL Metro Area-Bus",2017,0,34,12.9333386,13.09089954,0.55822486,13.0842206,1.255388091,10.11134446,4.4,6.762797932,5.9,3,0,0,0,-2.644684685,0.025389876,12.90794873,-1.78E-15,413882,403505.844,484512,0.747567568,481286.75,2.5092,24619.74,864.0591897,0.998810164,0.923631119,1.001256866,1.04605617,1.008079883,-0.07,1.001417358,-0.8,1,0,0,0,0.987513273,1.030642679,1.002133214,1.013224492,0.971191677,0.999484364,1.010045764,1.000282219,0.976320005,1,1,1,417834,0.990541698,0.989507143,-3952,-4278.826263,425402,0,1,1.001045523,-3828.325709,-5217.379104,12803.55332,891.3294682,5525.642225,-12037.09673,-215.4502891,4197.461655,117.9208354,-9894.307083,0,0,0,-4384.272444,432.272444,0,-3952,3
2605,"Ocala, FL Metro Area-Bus",2018,0,34,12.91327311,13.08249926,0.534551683,13.1013137,1.311031877,10.16493794,4.08,6.7722614,5.475,4,0,0,0,-2.644684685,0.016789382,12.89648373,0,405660,398906.0585,480459,0.706682936,489584.16,2.71,25975.25,872.2845085,0.999358311,0.957592041,1.00130639,1.044323971,1.005300332,-0.32,1.001399342,-0.425,1,0,0,0,0.993254322,1.015600969,1.002220153,1.013313861,0.98085514,0.997644976,1.009931565,1.000149919,0.976320005,1,1,1,413882,0.980134434,0.988600449,-8222,-4599.785512,425402,0,1,0.991436384,-4432.299277,-2791.914594,6456.960327,918.8813323,5510.367572,-7923.713087,-974.7020639,4110.496159,62.04882035,-9800.723743,0,0,0,-4718.069033,-3503.930967,0,-8222,3
2606,"Oklahoma City, OK Metro Area-Bus",2002,0,24,15.21735858,15.18247657,0.663298142,14.24543688,1.066089097,10.38619308,4.72,7.854168517,2.9,0,0,0,0,-3.41220003,0.23880285,14.97855573,1.78E-15,4062700,3199660.981,3923428,0.941184089,1537143.266,1.904,32408.05313,2575.451947,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4062700,4062700,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062700,4062700,2
2607,"Oklahoma City, OK Metro Area-Bus",2003,0,24,15.16153772,15.0828395,0.496206699,14.26881974,1.138954168,10.36037462,4.92,7.854167815,2.9,0,0,0,0,-3.41220003,0.122860651,15.03867707,0,3842130,3397929.295,3551353,0.642479021,1573509.608,2.1235,31582.01063,2575.450137,0.993437363,0.748089987,1.001641428,1.068348013,0.997514155,0.2,0.999999911,0,0,0,0,0,0.922855496,1.11545855,1.003038344,1.0174702,1.009355891,1.001474712,0.999999266,1,1,1,1,1,4062700,0.945708519,1.061965413,-220570,198268.3139,4062700,0,1,0.890526695,282977.0477,-313414.978,469073.4505,12343.88207,70976.18145,38010.17871,5991.31344,-2.980512265,0,0,0,0,0,251746.8831,-472316.8831,0,-220570,2
2608,"Oklahoma City, OK Metro Area-Bus",2004,0,24,14.92091605,15.06428272,0.499605777,14.30161804,1.233696641,10.32518413,5.13,7.854248779,2.9,0,0,0,0,-3.41220003,-0.141685478,15.06260153,0,3020448,3480203.212,3486059,0.648071435,1625973.75,2.4339,30489.9175,2575.658747,0.998769676,1.006850126,1.0022986,1.083183745,0.996603358,0.21,1.000010309,0,0,0,0,0,0.985159094,0.99777972,1.004264383,1.022774882,1.012773661,1.001548505,1.000084554,1,1,1,1,1,3842130,0.786138939,1.024212957,-821682,82273.91698,4062700,0,1,0.767554242,93689.57054,-57020.68842,-8530.604412,16384.31482,87504.05616,49078.068,5949.557205,324.8671913,0,0,0,0,0,93029.3297,-914711.3297,0,-821682,2
2609,"Oklahoma City, OK Metro Area-Bus",2005,0,24,14.82891094,14.97966992,0.53185618,14.3304038,1.361617373,10.29461571,5.3,7.854011532,2.9,0,0,0,0,-3.41220003,-0.190595156,15.0195061,1.78E-15,2754952,3333408.117,3203228,0.702088762,1673458.83,2.9025,29571.96,2575.047513,0.994383218,1.064551702,1.002012762,1.103688968,0.997039431,0.17,0.999969794,0,0,0,0,0,0.934095316,0.979131423,1.003741703,1.03087254,1.011086653,1.001253367,0.999752276,1,1,1,1,1,3020448,0.912100457,0.957819965,-265496,-146795.095,4062700,0,1,0.952267136,-121019.4524,-199061.6715,-63032.45244,11301.62085,93248.90067,33486.65784,3785.729381,-748.237241,0,0,0,0,0,-127402.6038,-138093.3962,0,-265496,2
