,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY_log,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_SQRD,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,WEIGHTED_POP_DENSITY,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,WEIGHTED_POP_DENSITY_ratio,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_diff,YEARS_SINCE_TNC_RAIL_diff,YEARS_SINCE_TNC_BUS_SQRD_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,WEIGHTED_POP_DENSITY_log_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_FAC_ratio,YEARS_SINCE_TNC_RAIL_FAC_ratio,YEARS_SINCE_TNC_BUS_SQRD_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
2203,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2008,0,24,16.57402077,15.88398139,0.509711122,14.42104232,1.564252244,10.34016091,8.02,7.871023074,2.5,0,0,0,0,0,-2.671339572,-0.023416911,16.59743768,0,15776321,16150113.18,7912713,0.664810198,1832225.25,3.7791,30950.01,2619.244921,0.998342502,1.227105693,1.000422846,1.053813152,1.001883823,0.15,0.999993096,-0.1,0,0,0,0,0,0.978984094,0.940141934,1.000729865,1.019676193,0.993078937,1.001101325,0.999942434,1.000075847,1,1,1,1,1,15578878,1.012673763,0.933722755,197443,-1146362.769,15747264,0,1,1.08455508,-1032402.446,-327404.2364,-932521.5115,11370.47576,306533.0135,-107822.3926,17157.40993,-896.8125833,1181.608351,0,0,0,0,0,-1032525.11,1229968.11,0,197443,2
2204,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2009,0,24,16.45852704,15.86462342,0.605865964,14.41909616,1.31536211,10.2875414,8.16,7.870860795,3.1,0,0,0,0,0,-2.671339572,-0.018655166,16.47718221,-3.55E-15,14055537,14320206.45,7761012,0.832838694,1828662.92,2.7261,29363.49,2618.819745,0.99878129,1.18864576,0.999865048,0.840888747,0.994911152,0.14,0.999979383,0.6,0,0,0,0,0,0.984529734,0.939022766,0.999767075,0.94109363,1.018974258,1.001027866,0.999828107,0.99954504,1,1,1,1,1,15776321,0.890926154,0.886693876,-1720784,-1829906.731,15747264,0,1,1.0047731,-1833390.306,-244063.8836,-961996.4098,-3674.698659,-929325.8063,299343.9919,16215.93985,-2711.842192,-7177.597132,0,0,0,0,0,-1787553.788,66769.7882,0,-1720784,2
2205,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2010,0,24,16.42634175,15.76254821,0.584754348,14.44293674,1.434369984,10.26081229,7.98,7.873441499,3.1,0,0,0,0,0,-2.671339572,-0.025285995,16.45162775,3.55E-15,13610358,13958897.48,7007896,0.794550096,1872783.17,3.197,28589,2625.589456,0.99356586,0.965154642,1.001653403,1.09047537,0.997401798,-0.18,1.000327881,0,0,0,0,0,0,0.921075917,1.013909496,1.00285776,1.029455486,1.009593776,0.998680009,1.002737574,1,1,1,1,1,1,14055537,0.968327144,0.974769291,-445179,-361308.9617,15747264,0,1,0.993391106,-304864.3367,-1109320.365,195505.4392,40167.34493,414012.6793,134845.6711,-18553.18221,38478.07556,0,0,0,0,0,0,-354631.1639,-90547.83611,0,-445179,2
2206,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2011,0,24,16.47101117,15.77042929,0.562371249,14.45034756,1.600114585,10.25464711,8.45,7.870869152,2.8,0,0,0,0,0,-2.671339572,-0.0460812,16.51709237,0,14232108,14903286.24,7063344,0.754828707,1886713.58,3.9536,28413.28,2618.84164,1.000499988,0.96172222,1.00051311,1.115552195,0.999399154,0.47,0.999673288,-0.3,0,0,0,0,0,1.006367721,1.014753369,1.000887458,1.041259109,1.00220472,1.003454874,0.997278729,1.000227558,1,1,1,1,1,13610358,1.045682119,1.067654968,621750,944388.7581,15747264,0,1,0.979419525,904184.2185,86666.96087,200798.6338,12078.61457,561551.2395,30007.02682,47022.07585,-37037.47494,3097.142004,0,0,0,0,0,920808.3306,-299058.3306,0,621750,2
2207,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2012,0,24,16.61703076,15.78124994,0.514273515,14.4604143,1.596332409,10.23773231,8.07,7.873586626,3.2,0,0,0,0,0,-2.671339572,0.053640764,16.56339,-3.55E-15,16469664,15609494.89,7140189,0.67242307,1905802.58,3.9349,27936.7,2625.970672,1.000686135,0.91447334,1.000696644,0.997636309,0.998350523,-0.38,1.000345257,0.4,0,0,0,0,0,1.008753193,1.031971519,1.001205702,0.999077826,1.006060517,0.997215396,1.002882866,0.99969667,1,1,1,1,1,14232108,1.157218874,1.047386102,2237556,706208.6426,15747264,0,1,1.104863684,666969.0766,124576.3814,455022.1081,17159.67608,-13124.47905,86253.93832,-39630.788,41029.26155,-4317.021905,0,0,0,0,0,674404.1219,1563151.878,0,2237556,2
2208,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2013,0,24,16.51189208,15.76252296,0.600413947,14.4440189,1.568949196,10.27038784,7.85,7.879504669,2.8,0,0,0,0,0,-2.671339572,0.035297092,16.47659499,-3.55E-15,14825986,14311799.79,7007719,0.822873217,1874810.92,3.8016,28864.08,2641.563293,0.998813339,1.167499258,0.998866187,0.982846171,1.003189723,-0.22,1.000751633,-0.4,0,0,0,0,0,0.985030198,0.94519599,0.998039418,0.993342576,0.98840272,0.998386914,1.006288892,1.000303422,1,1,1,1,1,16469664,0.900199664,0.916865017,-1643678,-1297695.093,15747264,0,1,0.981823549,-1400083.995,-246547.6157,-902603.6268,-32290.12363,-109645.535,-191003.3109,-26566.9782,103575.9401,4997.255046,0,0,0,0,0,-1369205.237,-274472.7626,0,-1643678,2
2209,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2014,0,24,16.48942773,15.77005504,0.597899872,14.44636811,1.517673439,10.25636239,8.24,7.882604451,3.7,0,0,0,0,0,-2.671339572,0.006874892,16.48255284,3.55E-15,14496643,14397321.94,7060701,0.818296134,1879220.42,3.5616,28462.06,2649.767372,1.000477847,0.995812765,1.000162642,0.967318409,0.998634379,0.39,1.000393398,0.9,0,0,0,0,0,1.006084883,1.00164635,1.000281236,0.987570023,1.005022678,1.002865969,1.003289109,0.999317637,1,1,1,1,1,14825986,0.977786098,1.005975639,-329343,85522.1516,15747264,0,1,0.971977911,90110.65361,90214.38996,24408.76719,4169.606438,-184286.6641,74466.14989,42490.81295,48764.28923,-10116.698,0,0,0,0,0,88594.74285,-417937.7428,0,-329343,2
2210,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2015,0,24,16.44043796,15.76937456,0.623111377,14.45792346,1.265256033,10.27973529,8.04,7.890352693,3.7,1,0,1,0,0,-2.671339572,0.054818714,16.38561924,0,13803571,13067243.58,7055898,0.864720875,1901061.42,2.544,29135.16,2670.385935,0.99995685,1.042166767,1.000799879,0.833681344,1.002278869,-0.2,1.000982955,0,1,0,1,0,0,0.999452086,0.983639053,1.001384115,0.940284242,0.991685598,0.998533451,1.008241773,1,0.983953735,1,0.998087659,1,1,14496643,0.952190862,0.907616266,-693072,-1330078.365,15747264,0,1,1.049111717,-1373387.136,-7942.919137,-237178.8088,20065.02772,-865678.0215,-120530.9194,-21260.03817,119478.0442,0,-232616.9744,0,-27722.52648,0,0,-1339254.015,646182.0149,0,-693072,2
2211,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2016,0,24,16.3685091,15.7521888,0.651915338,14.46971189,1.18096003,10.34127302,7.39,7.891190789,4.4,2,0,4,0,0,-2.671339572,0.083043933,16.28546516,0,12845563,11821909.18,6935673,0.919213253,1923604.58,2.2575,30984.45,2672.625751,0.998910181,1.046226023,1.000815361,0.933376328,1.005986314,-0.65,1.000106218,0.7,1,0,3,0,0,0.986253696,0.981329628,1.001412055,0.979647349,0.978257634,0.995241574,1.00088822,0.999469233,0.983953735,1,0.994273941,1,1,13803571,0.93059709,0.904698004,-958008,-1245334.396,15747264,0,1,1.028627324,-1370321.013,-189748.09,-257717.8032,19491.39724,-280939.2607,-300122.2985,-65683.26442,12260.60433,-7326.475797,-221495.7574,0,-79040.06473,0,0,-1315507.869,357499.8686,0,-958008,2
2212,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2017,0,24,16.30700778,15.75092005,0.648027061,14.48325381,1.240748222,10.35360985,7.91,7.890008083,4.9,3,0,9,1,0,-2.671339572,0.026318537,16.28068924,-3.55E-15,12079347,11765583.24,6926879,0.91176531,1949831.08,2.4582,31369.08,2669.465505,0.999919456,0.994035611,1.000935881,1.050626771,1.00119297,0.52,0.999850123,0.5,1,0,5,1,0,0.998978659,1.002547397,1.001622264,1.014691214,0.995602791,1.003823116,0.9987479,0.999620852,0.983953735,1,0.990474795,1.005481901,1,12845563,0.9403517,0.995235462,-766216,-56325.94035,15747264,0,1,0.944853495,-57231.80518,-13119.6961,32722.74687,20838.88958,188716.9166,-56484.62349,49110.07518,-16083.92719,-4870.367242,-206123.3073,0,-122356.6205,70418.10841,0,-61203.17827,-705012.8217,0,-766216,2
2213,"Louisville, Jefferson County, KY-IN Metro Area-Bus",2018,0,24,16.2624686,15.77268573,0.649488734,14.49244912,1.313723668,10.37955091,8.15,7.893120848,5.45,4,0,16,1,1,-2.671339572,0.035707382,16.22676122,-3.55E-15,11553148,11147893.64,7079300,0.914561728,1967843.07,2.72,32193.5,2677.790988,1.001381867,1.002255573,1.000634892,1.058815676,1.002505509,0.24,1.00039452,0.55,1,0,7,0,1,1.017684944,0.999044063,1.001101271,1.017960542,0.99077626,1.001762702,1.003302908,0.999582945,0.983953735,1,0.986690166,1,0.946292877,12079347,0.956438125,0.947500299,-526199,-617689.6029,15747264,0,1,1.009433058,-626284.9882,213622.5767,-11547.09506,13302.63593,216951.6143,-111416.7537,21292.29313,39896.97493,-5037.74841,-193828.4023,0,-160774.1047,0,-648746.9789,-634162.1063,107963.1063,0,-526199,2
2214,"Lubbock, TX Metro Area-Bus",2002,0,31,15.23230187,14.31800195,0.491124034,12.77151491,1.046616994,10.06688787,2,8.0017212,3.9,0,0,0,0,0,-2.727547559,0.073053764,15.15924811,-1.78E-15,4123866,3833343.086,1652833,0.634152031,352044.2188,1.848,23549.15938,2985.093229,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,4123866,4123866,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123866,4123866,3
2215,"Lubbock, TX Metro Area-Bus",2003,0,31,15.86231423,14.27437487,0.343334891,12.80335931,1.116779593,10.08410482,2,8.001683806,3.9,0,0,0,0,0,-2.727547559,0.626766364,15.23554787,0,7743111,4137273.798,1582275,0.409640759,363435.295,2.055,23958.13188,2984.98157,0.996952992,0.699079799,1.002493392,1.067037512,1.001710256,0,0.999995327,0,0,0,0,0,0,0.965472306,1.101530583,1.003819003,1.01726231,0.993868715,1,0.999960388,1,1,1,1,1,1,4123866,1.877633997,1.079286071,3619245,303930.7123,4123866,0,1,1.739699854,337799.4958,-142387.5842,418698.5197,15749.05673,71187.45335,-25284.59632,0,-163.3534648,0,0,0,0,0,0,326965.1328,3292279.867,0,3619245,3
2216,"Lubbock, TX Metro Area-Bus",2004,0,31,15.56148783,14.19177615,0.423389575,12.8335351,1.218082789,10.09171507,2.14,8.001621243,3.9,0,0,0,0,0,-2.727547559,0.418281321,15.14320651,-5.33E-15,5731499,3772340.723,1456833,0.527129111,374569.42,2.3807,24141.1625,2984.794764,0.994213496,1.233167924,1.002356865,1.090710107,1.000754678,0.14,0.999992181,0,0,0,0,0,0,0.935638418,0.948967261,1.003618531,1.025019098,0.997285193,1.001027866,0.999933727,1,1,1,1,1,1,7743111,0.74020623,0.91179383,-2011612,-364933.0749,4123866,0,1,0.811813177,-685342.0338,-498358.8768,-395152.164,28018.68731,193725.6499,-21021.04929,7958.878515,-513.1594055,0,0,0,0,0,0,-682990.1632,-1328621.837,0,-2011612,3
2217,"Lubbock, TX Metro Area-Bus",2005,0,31,15.0729082,14.21957201,0.651902457,12.86129618,1.354984276,10.09778379,3.93,8.001961011,3.9,0,0,0,0,0,-2.727547559,0.008788744,15.06411945,-7.11E-15,3516258,3485489.903,1497895,0.919188532,385113.58,2.8767,24288.12,2985.809415,1.00195859,1.539722506,1.002163167,1.112390955,1.000601357,1.79,1.000042462,0,0,0,0,0,0,1.022639659,0.861121728,1.003328489,1.033958728,0.997834509,1.013221895,1.000359994,1,1,1,1,1,1,5731499,0.613497097,0.923959462,-2215241,-286850.8197,4123866,0,1,0.663987087,-387076.7793,129759.1829,-795980.6756,19077.22994,194634.416,-12411.51186,75781.27523,2063.304145,0,0,0,0,0,0,-435826.27,-1779414.73,0,-2215241,3
2218,"Lubbock, TX Metro Area-Bus",2006,0,31,14.9719017,14.24946529,0.718593169,12.88763485,1.423108334,10.09888985,7,8.001202127,3.7,0,0,0,0,0,-2.727547559,-0.113908656,15.08581035,1.78E-15,3178441,3561919.251,1543348,1.051545003,395391.75,3.15,24315,2983.543631,1.002102263,1.102301673,1.002047902,1.050276641,1.000109535,3.07,0.999905163,-0.2,0,0,0,0,0,1.024368643,0.957301651,1.003157677,1.016756583,0.999604978,1.022783724,0.999196409,1.000151699,1,1,1,1,1,3516258,0.903927129,1.021927864,-337817,76429.3476,4123866,0,1,0.884531281,82003.9344,85686.43685,-150138.4123,11103.20671,58920.46999,-1388.999958,80113.45264,-2825.633732,533.4142011,0,0,0,0,0,77104.02623,-414921.0262,0,-337817,3
2219,"Lubbock, TX Metro Area-Bus",2007,0,31,14.85507182,14.266116,0.794676046,12.90454542,1.456566414,10.10839666,4.62,8.002135672,2.7,0,0,0,0,0,-2.727547559,-0.185439462,15.04051128,-1.78E-15,2827975,3404167.546,1569261,1.213723735,402134.92,3.2912,24547.27,2986.331139,1.001168515,1.105877539,1.001312154,1.023510564,1.000941372,-2.38,1.000116676,-1,0,0,0,0,0,1.013501048,0.951436657,1.002026221,1.008194943,0.996609781,0.982686881,1.000989428,1.000758727,1,1,1,1,1,3178441,0.889736509,0.9557116,-350466,-157751.7049,4123866,0,1,0.930967598,-139204.0013,42912.2839,-154355.7213,6440.223218,26047.14311,-10775.61122,-55028.72648,3144.838089,2411.569394,0,0,0,0,0,-140768.0667,-209697.9333,0,-350466,3
2220,"Lubbock, TX Metro Area-Bus",2008,0,31,14.8699414,14.24830675,0.841455206,12.91383582,1.554411342,10.15392949,5.07,8.002407375,3.4,0,0,0,0,0,-2.727547559,-0.137391511,15.00733291,-1.78E-15,2870340,3293075.877,1541561,1.319740222,405888.33,3.7323,25690.86,2987.142917,0.998751639,1.058865699,1.000719932,1.067175054,1.004504456,0.45,1.000033954,0.7,0,0,0,0,0,0.985758555,0.969855385,1.001112666,1.024154769,0.98386654,1.003307615,1.000287867,0.999469233,1,1,1,1,1,2827975,1.014980684,0.967365981,42365,-111091.6696,4123866,0,1,1.049220966,-91025.07438,-40274.44942,-85248.21698,3146.590734,68309.08287,-45625.02019,9353.853927,814.0796421,-1500.994952,0,0,0,0,0,-92288.19088,134653.1909,0,42365,3
2221,"Lubbock, TX Metro Area-Bus",2009,0,31,14.85954663,14.32315071,0.761194993,12.93490504,1.296342301,9.999671441,6.94,7.998376237,2.9,0,0,0,0,0,-2.727547559,-0.265086915,15.12463354,1.78E-15,2840658,3702923.759,1661365,1.140832973,414530.83,2.6559,22018.23,2975.121546,1.005252832,0.904617367,1.001631524,0.833976352,0.984808044,1.87,0.999496259,-0.5,0,0,0,0,0,1.062134315,1.053918856,1.002525139,0.938988838,1.056649792,1.013816881,0.995738773,1.000379292,1,1,1,1,1,2870340,0.989659065,1.124457467,-29682,409847.8822,4123866,0,1,0.880121419,356358.1255,178346.6106,154765.4495,7248.008429,-175122.7794,162604.163,39659.14696,-12231.16966,1088.695938,0,0,0,0,0,357235.2458,-386917.2458,0,-29682,3
2222,"Lubbock, TX Metro Area-Bus",2010,0,31,15.08769821,14.35952354,0.698410496,12.9611389,1.412205743,10.0461388,4.67,8.012221195,4.3,0,0,0,0,0,-2.727547559,-0.119062742,15.20676095,1.78E-15,3568650,4019872.34,1722906,1.010554383,425549.5,3.105,23065.55,3016.612379,1.002539443,0.917518511,1.002028145,1.089377198,1.004646888,-2.27,1.001730971,1.4,0,0,0,0,0,1.029728512,1.041936329,1.003145091,1.028666164,0.983538154,0.98348042,1.014774549,0.998938748,1,1,1,1,1,2840658,1.256275835,1.085594142,727992,316948.5817,4123866,0,1,1.157224162,239206.0371,84448.53584,119126.7696,8934.129282,81430.76669,-46762.47495,-46926.4758,41969.43946,-3014.653081,0,0,0,0,0,243143.684,484848.316,0,727992,3
2223,"Lubbock, TX Metro Area-Bus",2011,0,31,15.11931205,14.34456345,0.715646465,12.97307459,1.57492928,10.04675812,4.95,7.993156454,3.3,0,0,0,0,0,-2.727547559,-0.087640408,15.20695245,0,3683271,4020642.221,1697323,1.045508604,430659.17,3.8304,23079.84,2959.627311,0.998958177,1.02467885,1.000920882,1.115226509,1.000061648,0.28,0.997620542,-1,0,0,0,0,0,0.988023234,0.988785603,1.001429706,1.040492047,0.999778794,1.002056788,0.980006598,1.000758727,1,1,1,1,1,3568650,1.032118868,1.000191519,114621,769.8808343,4123866,0,1,1.031921227,4751.646542,-42740.88713,-40020.25755,5102.119143,144501.9444,-789.4070837,7339.956451,-71349.45327,2707.631546,0,0,0,0,0,683.4633059,113937.5367,0,114621,3
2224,"Lubbock, TX Metro Area-Bus",2012,0,31,15.13566699,14.37394679,0.756879495,12.97639439,1.56946972,10.02714972,5.85,8.002543258,3,0,0,0,0,0,-2.727547559,-0.09081749,15.22648448,-3.55E-15,3744006,4099945.473,1747936,1.131614119,432091.25,3.8041,22631.67,2987.54898,1.002048396,1.05761648,1.000255899,0.996533457,0.998048286,0.9,1.001174355,-0.3,0,0,0,0,0,1.023948015,0.973381303,1.000397454,0.998669117,1.007029008,1.006626171,1.009993387,1.000227558,1,1,1,1,1,3683271,1.016489419,1.019724026,60735,79303.25154,4123866,0,1,0.996827959,74667.31361,88207.02991,-98043.8754,1463.930478,-4902.00357,25889.7396,24405.98462,36808.35123,838.1567425,0,0,0,0,0,72648.93281,-11913.93281,0,60735,3
2225,"Lubbock, TX Metro Area-Bus",2013,0,31,15.1603632,14.42933852,0.789322721,13.01164558,1.534628156,10.12519487,5.45,8.014363952,1.9,0,0,0,0,0,-2.727547559,-0.060624856,15.22098806,1.78E-15,3837620,4077472.266,1847489,1.201904618,447594.67,3.6396,24963.12,3023.085323,1.00385362,1.042864454,1.002716563,0.977800423,1.009777969,-0.4,1.001477117,-1.1,0,0,0,0,0,1.045623417,0.978995641,1.004228433,0.99153699,0.965582989,0.997069053,1.012600822,1.000834631,1,1,1,1,1,3744006,1.025003699,0.994518657,93614,-22473.20662,4123866,0,1,1.030653054,-13208.94641,170814.3455,-78640.44715,15831.27759,-31685.56206,-128857.4953,-10973.48448,47177.55426,3124.865304,0,0,0,0,0,-20522.18035,114136.1804,0,93614,3
2226,"Lubbock, TX Metro Area-Bus",2014,0,31,15.18360352,14.40211764,0.761946358,13.01661205,1.48460005,10.10667653,5.56,8.048873038,3.2,0,0,0,0,0,-2.727547559,-0.064757155,15.24836068,-1.78E-15,3927852,4190624.978,1797877,1.142442124,449823.17,3.4132,24505.08,3129.265293,0.998113505,0.965316641,1.000381694,0.967400503,0.998171063,0.11,1.004305905,1.3,0,0,0,0,0,0.978314504,1.018074161,1.000594656,0.98787063,1.006636963,1.00080752,1.037233147,0.999014515,1,1,1,1,1,3837620,1.02351249,1.0277507,90232,113152.7114,4123866,0,1,0.995876227,109549.0666,-83220.69253,69361.76102,2282.064548,-46547.91421,25470.14107,3098.954487,142886.6706,-3781.918308,0,0,0,0,0,106496.643,-16264.64303,0,90232,3
2227,"Lubbock, TX Metro Area-Bus",2015,0,31,15.15364697,14.40536786,0.785787609,13.03755776,1.219353906,10.07708954,6.29,8.058846333,2.5,1,0,1,0,0,-2.727547559,-0.02846771,15.18211468,-1.78E-15,3811932,3922008.38,1803730,1.194134381,459344.42,2.385,23790.64,3160.640549,1.000225676,1.031289934,1.001609152,0.821334949,0.99707253,0.73,1.001239092,-0.7,1,0,1,0,0,1.0026212,0.984521357,1.002510316,0.937346355,1.010624973,1.005371207,1.010621082,1.000531049,0.983953735,1,0.998087659,1,1,3927852,0.970487686,0.935900588,-115920,-268616.5981,4123866,0,1,1.036955945,-250640.4296,10295.6854,-60797.82016,9860.151651,-246094.2461,41733.32277,21097.30437,41718.0391,2085.880151,-63027.35385,0,-7511.392884,0,0,-251773.0047,135853.0047,0,-115920,3
2228,"Lubbock, TX Metro Area-Bus",2016,0,31,15.12090311,14.4163829,0.813218773,13.04874304,1.141512123,10.17481918,4.83,8.0545748,2.4,2,0,4,0,0,-2.727547559,0.037506994,15.08339612,3.55E-15,3689136,3553330.311,1823708,1.25515515,464511.17,2.1315,26233.2,3147.164299,1.000764648,1.034909133,1.000857928,0.936161452,1.009698201,-1.46,0.999469957,-0.1,1,0,3,0,0,1.00891114,0.982211495,1.001339759,0.981190921,0.965691822,0.989343521,0.995485232,1.000075847,0.983953735,1,0.994273941,1,1,3811932,0.967786414,0.905997634,-122796,-368678.0683,4123866,0,1,1.068199696,-371749.4713,33968.66108,-67808.57015,5107.070433,-71698.92969,-130780.4422,-40621.77411,-17209.99046,289.1229191,-61167.27082,0,-21827.3483,0,0,-358330.6282,235534.6282,0,-122796,3
2229,"Lubbock, TX Metro Area-Bus",2017,0,31,15.07713472,14.43966505,0.806398,13.06346668,1.207765603,10.11366176,5.44,8.047891255,2.9,3,0,9,0,0,-2.727547559,-0.040515964,15.11765069,0,3531151,3677156.84,1866666,1.239825587,471401.08,2.346,24676.86,3126.193559,1.001614978,0.991612622,1.001128357,1.058040102,0.993989336,0.61,0.999170218,0.5,1,0,5,0,0,1.01892869,1.004472908,1.001763953,1.016292746,1.022086742,1.004486291,0.992944882,0.999620852,0.983953735,1,0.990474795,1,1,3689136,0.95717561,1.034848021,-157985,123826.5289,4123866,0,1,0.924943191,129214.1839,69830.51042,16501.16585,6507.463667,60106.15721,81480.99538,16550.53826,-26027.2888,-1398.727882,-59196.85367,0,-35139.77657,0,0,128559.0884,-286544.0884,0,-157985,3
2230,"Lubbock, TX Metro Area-Bus",2018,0,31,15.11731944,14.45194452,0.773504484,13.07796569,1.2753628,10.09558409,5.53,8.046609065,3.25,4,0,16,0,1,-2.727547559,0.02931568,15.08800376,-3.55E-15,3675939,3569740.565,1889729,1.167348397,478285.73,2.58,24234.75,3122.186474,1.000850399,0.959209328,1.001109889,1.055968805,0.99821255,0.09,0.99984068,0.35,1,0,7,0,1,1.00993913,1.021756005,1.001737017,1.016625919,1.006478515,1.00066065,0.998642652,0.999734581,0.983953735,1,0.986690166,1,0.946292877,3531151,1.041003061,0.970788226,144788,-107416.2751,4123866,0,1,1.072327634,-97066.93657,35096.56953,76823.73967,6133.669257,58708.63155,22876.61428,2332.853517,-4793.000567,-937.2330573,-56661.7845,0,-46999.03403,0,-189647.9622,-103151.1855,247939.1855,0,144788,3
2231,"Lynchburg, VA Metro Area-Bus",2006,0,33,13.84018854,13.75924704,0.692806141,12.79083413,1.443973473,10.20047618,8.77,6.701065132,3.2,0,0,0,0,0,-1.61656247,-0.571950844,14.41213938,-3.55E-15,1024984,1815985.456,945289,0.999318038,358911.58,3.2375,26915,812.2716053,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1024984,1024984,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024984,1024984,3
2232,"Lynchburg, VA Metro Area-Bus",2007,0,33,14.6205385,13.83030261,0.349868228,12.78130233,1.476112213,10.19045512,7.49,6.700613144,3.2,0,0,0,0,0,-1.61656247,-0.073626302,14.6941648,-3.55E-15,2236758,2407656.408,1014901,0.418880567,355506.75,3.3759,26646.62,811.9040997,1.005164205,0.505001626,0.999254795,1.022257154,0.999017589,-1.28,0.99993255,0,0,0,0,0,0,1.058898445,1.251558304,0.998859708,1.007870527,1.003586092,0.990651171,0.999521308,1,1,1,1,1,1,1024984,2.182236991,1.325812605,1211774,591670.9517,1024984,0,1,1.64596122,318714.2179,60369.96386,257843.2363,-1168.781338,8067.164002,3675.686812,-9582.399723,-490.6519515,0,0,0,0,0,0,333952.7069,877821.2931,0,1211774,3
2233,"Lynchburg, VA Metro Area-Bus",2008,0,33,14.88696403,13.89047424,0.297763538,12.81000488,1.581244178,10.22081665,6.49,6.69904294,3.5,0,0,0,0,0,-1.61656247,0.101237045,14.78572698,1.78E-15,2919619,2638514.441,1077844,0.346843273,365858.58,3.861,27468.09,810.6286763,1.004350709,0.851073389,1.002245667,1.071222204,1.002979409,-1,0.999765663,0.3,0,0,0,0,0,1.049656611,1.034680703,1.003441563,1.025976877,0.989212999,0.992688731,0.998338009,0.999772494,1,1,1,1,1,2236758,1.305290514,1.095884958,682861,230858.0332,1024984,0,1,1.19108344,209736.2941,111069.8226,77572.33958,7697.943632,58103.98711,-24127.91084,-16353.53978,-3717.472427,-508.875747,0,0,0,0,0,214471.4465,468389.5535,0,682861,3
2234,"Lynchburg, VA Metro Area-Bus",2009,0,33,14.86396119,13.92248697,0.317941988,12.78617732,1.324738055,10.1623642,8.44,6.706204473,3,0,0,0,0,0,-1.61656247,0.08792118,14.77604001,0,2853226,2613078.615,1112907,0.374296533,357244.08,2.7612,25908.48,816.4620447,1.002304654,1.067766691,0.998139926,0.837782092,0.994281039,1.95,1.001069038,-0.5,0,0,0,0,0,1.026118777,0.986883716,0.997151939,0.939346894,1.021099621,1.014412217,1.007615323,1.000379292,1,1,1,1,1,2919619,0.977259704,0.990359793,-66393,-25435.82653,1024984,0,1,0.986772399,-20414.62306,76256.87621,-38294.55228,-8315.252749,-177083.961,61602.85444,42078.18373,22233.84158,1107.38705,0,0,0,0,0,-28145.73279,-38247.26721,0,-66393,3
