RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_BUS,VRM_ADJ_RAIL,FARE_per_UPT_cleaned_2018_BUS,FARE_per_UPT_cleaned_2018_RAIL,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,713883688.9314893,0.0,13378352.20863712,0.0,0.9242591681285973,0.0,2412902.9857398923,0.35736541727276155,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,800855618.5135187,13314875.94389095,13026932.796544729,0.0,0.8726761567930796,0.0,2374560.06403818,0.3548065050909656,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,333222.7080082887,0.0,696187.4890504347,0.0,3813432.7056401493,-708547.4339598524,8570553.483100818,987634.3703583082,-52518.396030257514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13330478.608349105,13200212.273820939,-371353.2738209631,64490437.00000002,77319296.00000003
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,866652933.2666007,21861613.77865619,12498024.033456318,0.0,0.8578654345548248,0.0,2380930.337738726,0.3576984250748726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,-1024906.4510566075,0.0,4394260.68428617,0.0,4838516.9405761445,-1448095.7300891841,10510601.885674413,1667679.5431373129,-56689.749115789185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18350966.0843242,18556361.149667498,-5599665.149667651,27575194.000000004,40531889.999999836
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,915674899.0236359,22719818.395769,12247363.809401672,0.0,0.8701483600801563,0.0,2431976.7748505455,0.3513818746693334,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,1130028.5731642353,0.0,-1633029.777728147,0.0,5015586.570685229,-949584.5392701299,14450943.916786645,1620816.84771096,-44801.174993676825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19589960.416355114,19700754.58029764,1029044.4197027712,22919974.000000007,43649773.00000043
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,950557060.1727333,17427015.1905762,12189060.458303766,0.0,0.8745361144032591,0.0,2489143.4711173256,0.3498992384089256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,2564943.6904467964,0.0,-3657593.0869601876,0.0,6077172.732679284,-89397.05454642679,8488626.562548792,2678635.4590072725,7054.194302978359,-1216924.016395791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14852518.481082723,14991312.395224713,27752064.604775153,15747264.000000026,58490640.9999999
0,2.0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,964774633.0262004,3595317.8645722196,12139213.002662905,0.0,0.895757297618231,0.0,2506046.0194194596,0.34780737583798604,3.4551355017601795,31993.077300879882,7.428921805166348,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,3203987.1291996324,0.0,-4766119.072509794,0.0,2532438.1001266846,-1307541.7305647787,5638927.667571252,-725667.4234931808,-160289.52654214905,-1260882.7749158894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154852.368871781,3046981.230152053,-740259.2301522237,8688267.999999998,10994989.999999829
0,2.0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,989414785.5186024,24640152.49240177,12290406.974323366,0.0,0.8949319157018631,0.0,2511974.2483535623,0.34768094753883916,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,7121812.485159517,0.0,1576585.7601305763,0.0,1139909.2205346886,-87998.10727609014,11840986.614596244,448679.0228640365,316776.79456632945,-277775.0807671149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22078976.709808197,22469774.604157798,41133073.395842426,0.0,63602848.00000024
0,2.0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000037,919778595.0075533,-69636190.51104885,11963645.855133768,0.0,1.0103714186644657,0.0,2493193.3027503705,0.35148787587781644,2.8103374921298956,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,-6919273.326860623,0.0,-33592774.510672614,0.0,-1066143.7088672093,1543548.1077350683,-34035434.12978924,3635179.5877254093,177576.65968251426,-1630720.2636355048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71888041.5846822,-70072848.50161028,-9576761.498390121,0.0,-79649610.00000037
0,2.0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,935873725.2463773,13755132.121112993,11662173.301157078,0.0,1.0147581535574084,0.0,2506860.1969974237,0.3513498825254088,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637244312827,0.0,-6207014.640914518,0.0,767298.832821434,0.0,1896310.3287224963,182423.48767850755,14911706.62263572,1041614.2228321745,459276.92738579575,-7754.553763459303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13043861.22739815,13243691.561709575,-25727859.561709464,2308521.999999999,-10175645.999999883
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,956159915.284991,20286190.0386135,11462779.635000493,0.0,0.9974284523821851,0.0,2526455.2832451183,0.3441031962358014,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,-5889995.273819754,0.0,4048712.794084053,0.0,1545501.9265282985,-2583583.5668977587,20840077.88218427,1276611.6179775724,473238.30289521656,-825325.5057020648,0.0,0.0,0.0,0.0,0.0,0.0,-146479.21827437822,0.0,18738758.958975457,18681063.4497867,18673140.55021329,0.0,37354203.999999985
0,2.0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,951074556.8430649,-5085358.4419262055,11264859.97852807,0.0,0.992574394229256,0.0,2552570.2182420236,0.33060451780988964,4.025635842023475,28874.30950212684,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640213667568,0.0,-3436908.8120193905,0.0,31760.717496052035,0.0,2087529.430131979,-4690605.608985884,399674.9609267472,641022.138024328,51087.67600969583,18531.032348563855,0.0,0.0,0.0,0.0,0.0,0.0,-420579.39151501446,0.0,-5318487.857582922,-5333705.285926148,30491872.28592576,0.0,25158166.999999605
0,2.0,2013,1460,834611629.0000001,961216518.0,961216517.9999998,943429917.9999999,-17786599.999999646,943433097.8206381,-7641459.022426743,11263611.05969423,0.0,1.02084820166258,0.0,2586254.4538100096,0.32980914648163084,3.8688140678341774,29012.009098915678,8.061410663150488,4.209983574408115,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332918955767,0.0,2859690.6191149782,0.0,-7798464.848939362,0.0,3569289.2427819935,-313652.0809251044,-4364919.760555654,-306374.3822603692,-347710.0282496764,-489061.0474914603,0.0,0.0,0.0,0.0,0.0,0.0,-648997.0147039909,0.0,-7840199.301228646,-7836134.731799016,-9950465.26820063,0.0,-17786599.999999646
0,2.0,2014,1460,834611629.0000001,961216518.0,943429917.9999999,939315734.0,-4114183.9999997607,942818374.2195576,-614723.6010806579,11419119.683224887,0.0,1.0016930398073778,0.0,2619700.4193235864,0.3284601264596993,3.648912589689066,29100.59214070388,8.10393323624538,4.286909931253786,0.0,0.0,0.0,0.16161767259535742,0.0,0.0,0.27427024863560834,0.0,6515568.593977265,0.0,3482394.4997145967,0.0,2703293.2888610195,-563893.1918995819,-6179036.969108013,-234024.08051166148,68314.8285466235,-613685.9461476543,0.0,0.0,0.0,-4689347.184355836,0.0,0.0,-995508.0754409588,0.0,-505924.236364199,-574347.4189499259,-3539836.5810498353,0.0,-4114183.9999997607
0,2.0,2015,1460,834611629.0000001,961216518.0,939315734.0,913699509.0000002,-25616225.000000145,894614245.1355844,-48204129.08397293,11782498.880544942,0.0,1.0041721746130894,0.0,2653957.930823444,0.3292756080897387,2.6811130935646244,30303.426469331953,7.89858692563221,4.435976714625912,0.0,0.009690498812831658,0.0,1.0007329349109753,0.0,0.0,0.4943164397245658,0.0,12705383.804144291,0.0,-1947175.5125824637,0.0,2648913.883983547,335904.15712262713,-31064398.937011678,-2593014.714204376,-392206.67624373554,-1065921.6889583024,0.0,534945.435600171,0.0,-25361398.03448453,0.0,0.0,-2171107.098520607,0.0,-48370075.38115507,-48017854.28613841,22401629.28613826,0.0,-25616225.000000145
0,2.0,2016,1460,834611629.0000001,961216518.0,913699509.0000002,871357915.0,-42341593.999999925,859663839.9754571,-34950405.16012785,12159503.951854233,0.0,1.0184609172565577,0.0,2686779.490681187,0.32603077162588595,2.375580169433513,31096.219490803018,7.7279764475579835,4.946688749888003,0.0,0.009690498812831658,0.0,1.9321347378446365,0.0,0.0,0.6363086872349343,0.0,12309222.74971254,0.0,-3581815.23172963,0.0,2467364.132856154,-1283070.037873112,-11135438.185518509,-1588145.6810755087,-246506.59503809534,-3538397.0237838537,0.0,0.0,0.0,-28007602.155899443,0.0,0.0,-1401794.5036302304,0.0,-36006182.53197967,-35861028.656062044,-6480565.343937906,0.0,-42341593.999999925
0,2.0,2017,1460,834611629.0000001,961216518.0,871357915.0,831552342.0000001,-39805573.00000009,842321299.8598506,-13850278.655588068,12281198.976827214,0.0,1.0133404202490515,0.0,2723302.8340536105,0.32283668878671495,2.5871111280765544,31229.15029256711,7.447846200594936,5.1713650493599825,0.0,0.019440298860249883,0.0,2.8696980053701124,0.0,0.0,0.73091161422099,0.0,3763137.9382464765,0.0,2794796.8384182844,0.0,2501719.0852741175,-487577.69900485897,7622303.284563005,-312763.91394067404,-508709.5877335703,-1502187.8095598898,0.0,438955.4540915754,0.0,-26869250.096822735,0.0,0.0,-1011666.983109092,0.0,-13814428.771305552,-14151713.367811944,-25445205.632188153,0.0,-39596919.00000009
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,824632468.0286479,-21820641.281687718,12605880.249967996,0.0,1.0085579264681765,0.0,2755043.820597202,0.3266516078332754,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.02919009890766811,0.0,3.8596753736341722,0.0,0.0,0.8247575867409823,0.41079761662415076,6961380.508127921,0.0,3759697.7564474302,0.0,2172162.3623412293,680041.2111312791,8852873.035411956,-738018.564743988,-412081.23558392125,-1866706.869896579,0.0,435455.7723704923,0.0,-27322000.040593237,0.0,0.0,-967724.6838183127,-12522673.699328037,-21258478.974190306,-21584926.26584221,-421525.7341576989,0.0,-22006451.999999903
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,105437135.65637638,0.0,2436593.4779696306,0.0,0.9032781122438395,0.0,625427.9987299526,0.24101167174693017,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,123336800.19710654,3661867.4352540663,2233198.8911159504,0.0,0.858391245666022,0.0,606473.7860828445,0.23853130071381315,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,142744.48639822425,0.0,762555.7064331323,0.0,603056.7857856553,-149998.6220442077,1094902.4705316788,238794.73352987797,27216.169697100766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769056.517074018,2838093.6158245793,-3145400.615824564,13655748.0,13348441.000000015
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,173903774.80350304,4652581.077581791,2306245.577937355,0.0,0.8526077429221257,0.0,611693.8400438278,0.24408513500852574,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,1086601.115736197,0.0,263870.86853300594,0.0,797603.1645428429,-11717.84732439618,1481847.3268381523,365722.9656719916,22408.77149943472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3994796.6624167385,4094574.3147014277,-3273788.314701448,44950739.0,45771524.999999985
