CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_HINY_FAC,FARE_per_UPT_cleaned_2018_log_MIDLOW_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
3.0,0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,302272103.8869132,-5560949.531737368,1946060.6725757904,0.0,0.886742509388547,617901.4056732748,0.20234804564720724,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,1211577.2137079223,0.0,-6070318.7487389175,872841.1895566988,-50405.09726280655,-1377860.559773808,-10397.836342692579,17583.691329163466,246334.819116419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5107409.0473760115,-5110292.911113652,2318572.9111137763,0.0,-2791719.999999877
3.0,0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,303625205.13820255,1353101.2512893754,1979471.6415816392,0.0,0.8755863848710329,622817.909209027,0.19973660886183878,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,3607083.0109147597,0.0,439449.99751698424,527237.6615877984,-280709.99015255715,-2023366.1566703552,-309671.50593041716,21187.654843549877,-426567.62886503304,0.0,0.0,0.0,0.0,0.0,0.0,-82426.3989018467,0.0,1473091.1500978763,1536722.0378166498,-1705473.037816703,0.0,-168751.00000005338
3.0,0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,286424759.9241591,-17200445.214043587,2031768.266734026,0.0,0.9261074408920658,628390.2445736151,0.1967381472992254,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.0,0.018125427069981697,0.0,0.5885249025057373,0.0,0.0,0.11664877172432314,0.0,3500150.2413635026,0.0,-3802993.4395308127,604567.3169067333,-367045.2408622552,-10786286.947034743,-697564.3762232692,-101076.59158519898,32803.48075661365,0.0,0.0,0.0,-5799202.274098225,0.0,0.0,-205726.2396062782,0.0,-17512791.286953233,-17232254.8232011,5696553.823201104,0.0,-11535701.000000002
3.0,0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,272726889.8454021,-13697870.078756908,2070163.5346603047,0.0,0.9823149988138488,633203.8914855404,0.2006708018847058,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,0.0,0.018125427069981697,0.0,1.3895032207564944,0.0,0.0,0.19620894514568288,0.0,2339000.7512664027,0.0,-4173408.1098725884,555995.216031874,492477.2827503132,-3501279.160135842,-271427.9950488469,-79133.75890990999,-1384490.5133640084,0.0,0.0,0.0,-7824331.2415817045,0.0,0.0,-325886.14565188886,0.0,-14131134.893520763,-13860021.31875974,-4627909.681240248,0.0,-18487930.99999997
3.0,0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,266797724.89487624,-5040036.003602698,2092519.5821608345,0.0,0.9755344435858455,637940.4648803548,0.19912958800177846,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,0.0,0.018125427069981697,0.0,2.2760238037469716,0.0,0.0,0.42140254669565846,0.0,1841439.6311397378,0.0,483050.3583844923,472025.10830632166,-73748.04346098902,2512878.01526622,-226401.1636407209,-25018.825310855962,-671741.6749324194,0.0,0.0,0.0,-8322636.175841113,0.0,0.0,-765065.2175187945,0.0,-4839587.778507179,-4960278.111951828,-3433435.8880481706,0.0,-8393713.999999998
3.0,0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,262296826.02495357,-5433527.259445496,2110597.338198996,0.0,0.9756925012041106,643261.4569610275,0.19904869355537147,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,0.0,0.018125427069981697,0.0,3.2621241012143076,0.0,0.0,0.5760533646240482,0.06718717588404673,1945548.977364515,0.0,859368.962961911,496844.20312907733,-111624.83339143262,2755115.4600915317,-261546.5520657825,-31911.603255193295,-829124.5163590019,0.0,0.0,0.0,-8995031.212171337,0.0,0.0,-524844.7664203987,-791599.26908866,-5493904.242387286,-5570592.078863324,2339311.078863304,0.0,-3231281.0000000224
10.0,0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1111422768.7831404,0.0,253905652.00000006,0.9795634856000001,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
10.0,0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,1061498218.829451,-49924549.953689456,232535028.99999985,1.1512130358200001,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54015450.67503124,-20090299.626615208,0.0,3587465.2741654045,-585002.377064836,15622391.920281278,2697421.9744301094,-882552.8888066759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53666026.39864117,-53948673.06603894,-19368167.93396297,0.0,-73316841.0000019
10.0,0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1101704887.2168853,40206668.38743436,243107286.99999982,1.20597552096,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26550429.495931305,-5736147.565294729,0.0,5015918.332868907,-1617232.0658426806,15723104.563816667,3289436.118300179,-852344.0076432459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42373164.8721364,42713876.88442199,-61167995.88441984,0.0,-18454118.999997854
10.0,0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1157981272.4464512,56276385.22956586,254087770.99999955,1.1702642382000001,0.0,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25946555.495664533,3678704.2904381384,0.0,4799535.2574686855,-1039337.2043679015,20181814.50419592,2940725.847530877,-745272.0229331884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55762726.16799707,56661136.17230073,19515798.827696882,0.0,76176934.99999762
10.0,0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1172417909.7419138,14436637.295462608,252268421.00000003,1.202828105,0.0,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4450154.331383915,-3576077.023319173,0.0,5576662.23670626,2261262.8396775043,13347997.119227357,4862265.217882618,-1244223.6200352919,-1974609.1729602874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14803123.265795076,14778642.731650187,-40651942.73164971,0.0,-25873299.999999523
10.0,0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1183535588.0537984,11117678.311884642,256261700.99999994,1.23098549827,0.0,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9570920.469678164,-2983903.803032017,0.0,554226.9365336217,-479102.57165872003,4295137.068332209,-1463647.6845270053,535914.3968413707,966963.5088677686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10996508.321035393,10995567.399961658,-69824269.39996213,0.0,-58828702.00000047
10.0,0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1211635363.8318906,28099775.778092146,260943221.0000002,1.24213280256,0.0,27956797.669999957,0.698611198618527,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10479207.92513127,-1112376.725220513,0.0,2150012.925377279,-514957.8301197731,15987541.25954163,-122840.5910898942,46238.01930334211,-917140.2893421748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25995684.693581168,26133358.203299478,-14278151.203299,0.0,11855207.000000477
10.0,0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1166359399.334131,-45275964.49775958,261208990.99999958,1.29848948775,0.0,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592939.411679699,-5588855.467325283,0.0,-1985880.3608084708,3762675.0534480335,-39729141.807477295,2740840.5334068127,444071.5163266176,-1853264.2644393411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41616615.38518922,-41574019.19343923,8018119.1934378,0.0,-33555900.00000143
10.0,0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1118747092.37912,-47612306.95501089,234440206.99999973,1.3328625246499994,0.0,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59365233.61572188,-3244350.083787329,0.0,-1579591.743102621,2130406.817271559,17584378.70879111,623918.4985682674,725451.4129247299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43125020.005056165,-44046642.925786525,20839431.925786406,0.0,-23207211.00000012
10.0,0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1128268279.2116368,9521186.83251667,228510747.99999994,1.4103132355200003,0.0,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14061718.956553468,-6972323.64362037,0.0,1104664.566011239,-56426.16614364018,26194140.38491705,2359134.43416217,820805.4471574802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9388276.06593046,8985505.134118918,-40721835.13411772,0.0,-31736329.999998804
10.0,0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1110349282.0809891,-17918997.13064766,227959423.99999982,1.36910030643,0.0,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1293922.8338456366,3589183.3868755368,0.0,1869254.28865557,-1973982.6762450463,1296202.401434601,402876.2889379946,451783.30046447786,-1705845.8835442038,0.0,0.0,-18841573.545838572,0.0,0.0,0.0,0.0,0.0,-16206025.273105279,-16264098.802846609,24857664.80284816,0.0,8593566.000001552
10.0,0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1061893891.8259809,-48455390.25500822,232024740.99999997,1.6314814638000001,0.0,28818049.080000035,0.7081898861779363,3.9420000000000006,33700.32,29.93,4.2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9598221.753362793,-21771462.174155712,0.0,7434282.0188801875,481020.1384641471,-5050368.114671362,583378.0413135778,-3421219.967779706,-860438.7986610557,0.0,0.0,-18999684.47990317,0.0,0.0,0.0,-13483516.178415248,0.0,-45489787.76156554,-45065104.33411444,43915617.33411456,0.0,-1149486.9999998808
10.0,0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1040724284.7883474,-21169607.03763354,232003465.00000018,1.6276280739800004,0.0,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-49507.25958256559,306695.1744440318,0.0,2334716.8775662254,885986.1765703682,-5925324.007594964,266294.02272896614,585123.4901589637,0.0,0.0,0.0,-18978535.34771927,0.0,0.0,0.0,0.0,0.0,-20574550.873428244,-20563918.75196492,10001832.751962297,0.0,-10562086.000002623
10.0,0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,985145453.3057503,-55578831.48259711,232760765.0,1.6811518782800001,0.0,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1742889.8409782976,-4167932.7441748674,0.0,2093995.7547817302,1293360.955106033,-36831341.631793335,-1296596.262015294,-64327.74770607542,851389.8268716485,0.0,0.0,-18784206.092188943,0.0,0.0,0.0,0.0,0.0,-55162768.10014081,-54522791.10129296,30904231.101294152,0.0,-23618559.999998808
10.0,0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,948845433.7189051,-36300019.58684516,232107588.99999964,1.68756526155,0.0,29437697.49999995,0.7142650075002228,2.4255,35302.049999999996,29.879999999999995,4.5,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,-1465818.0623202696,-483268.40315616527,0.0,450836.68700809544,304744.7768983719,-11374981.904413769,-2351798.794338503,-607283.5940495057,-3319851.2958581457,0.0,0.0,-18349653.942026842,0.0,0.0,0.0,0.0,0.0,-37197074.53225674,-36749031.058193475,38673435.058195144,0.0,1924404.000001669
10.0,0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,937138892.706863,-11706541.012042046,230935446.9999999,1.7337943710600001,0.0,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-2644360.1276642163,-3451284.116979068,0.0,1747461.6569480647,514054.5521545921,11117928.566520497,-1311131.4026763265,251883.06598675757,0.0,0.0,0.0,-18385060.58392124,0.0,0.0,0.0,0.0,0.0,-12160508.389630938,-12328484.594027104,-44265499.40597516,0.0,-56593984.000002265
10.0,0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,889444401.3700815,-47694491.3367815,230662402.0000001,1.7232403280000002,0.0,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,-583514.1118166093,739990.7272560383,0.0,988898.216143815,-431957.66082232754,8324819.586795799,-1609842.6249420787,19799.160990501543,-785448.8237210135,0.0,0.0,-17343801.61498148,0.0,0.0,0.0,0.0,-37587610.74898036,-48268667.89407771,-47975561.78372924,41122038.78372948,0.0,-6853522.999999762
10.0,1,2002,100,2028458449.0000012,2929500931.0,0.0,2028458449.0000012,0.0,2524384564.490948,0.0,474570591.9999994,1.7610024586000002,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.71,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2929500931.0,2028458449.0000012,1999850729.9999993,-28607719.000001907,2616802564.3847413,92417999.8937931,503552796.99999994,1.92921531457,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63921234.41987299,-24191216.321439806,0.0,6059097.260159379,-988047.5570275426,26385646.925414115,4555846.773615242,-1490599.457233303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74251962.04336107,74262089.60442156,-102869808.60442346,0.0,-28607719.000001907
10.0,1,2004,100,2028458449.0000012,2929500931.0,1999850729.9999993,2115153451.9999995,115302722.00000024,2722483981.1878967,105681416.80315542,521860484.00000006,1.9019918870399999,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37731395.61879674,3791698.7494490095,0.0,8895243.979632664,-2868003.991031482,27883398.79776914,5833495.46103159,-1511549.3114952822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79755679.30415237,80765381.92743492,34537340.07256532,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2929500931.0,2115153451.9999995,2507212522.9999957,392059070.9999962,2865279933.1847944,142795951.9968977,527998936.9999998,1.60869959421,0.0,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12985655.030247677,46215358.997082144,0.0,9152014.634079177,-1981864.6585241875,38483780.56963936,5607535.844129191,-1421125.1911610388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109041355.22549231,110941093.82640979,281117977.17358637,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2929500931.0,2507212522.9999957,2603647774.9999986,96435252.00000286,2960059305.446759,94779372.2619648,539962610.0000004,1.58764677875,0.0,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29575133.226319067,4124772.3917179373,0.0,11794932.202634698,4782689.134511096,28231711.79813785,10283945.156059327,-2631598.0097623384,-4176401.6419117297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81985184.25770593,82935013.19193807,13500238.808064789,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2929500931.0,2603647774.9999986,2751026060.0000033,147378285.00000477,2995468227.261742,35408921.81498289,543107373.0000006,1.5239354946199999,0.0,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7925643.392323529,13200845.502911683,0.0,1244468.4078181565,-1075783.1769469434,9644356.916715594,-3286493.6427707463,1203349.1918225263,2171232.50238475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31027619.094258547,31145443.717660613,116232841.28234416,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2929500931.0,2751026060.0000033,2818659238.999998,67633178.99999475,3079118879.05275,83650651.791008,558408347.0,1.54893287952,0.0,27956797.669999957,0.698611198618527,3.9195,36716.94000000002,30.42,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40296937.49483445,-5494681.252136657,0.0,5373559.808902979,-1287041.8900974402,39957903.57417303,-307017.3464500031,115563.38068438336,-2292222.5907409145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76363001.17916985,76824424.6153847,-9191245.615389943,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2929500931.0,2818659238.999998,2717269399.9999986,-101389838.99999952,2968448261.9940505,-110670617.05869961,562176551.0000006,1.63249305102,0.0,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9939349.28845938,-18384315.11931045,0.0,-5031174.8875501575,9532636.815650031,-100652720.33020362,6943846.333644208,1125043.333581905,-4695195.547150384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101222530.11287908,-101309098.32045846,-80740.67954106629,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2929500931.0,2717269399.9999986,2812782058.0000014,95512658.00000286,2994323493.0513067,25875231.05725622,552453533.999999,1.6339541182000001,0.0,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000003,30.93,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24699726.018654257,-305842.68331508926,0.0,-3977879.0189224826,5364994.225373965,44282664.4491665,1571211.242277992,1826901.139058103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24062323.334984727,23685766.893771302,71826891.10623156,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2929500931.0,2812782058.0000014,2875478446.9999957,62696388.99999428,3028384393.152177,34060900.10087013,542784231.0,1.7392984156800004,0.0,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25875475.461248767,-22288278.32975493,0.0,2942951.9929634677,-150325.7216870158,69784167.99237877,6285002.342164077,2186719.028446505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32884761.843262106,31995837.759476364,30700551.240517914,0.0,62696388.99999428
10.0,1,2012,100,2028458449.0000012,2929500931.0,2875478446.9999957,2929500930.999995,54022483.99999952,3067760362.155093,39375969.002916336,542311539.0000002,1.6964752675200003,0.0,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1310933.9546296203,9205936.59467588,0.0,5248676.670287592,-5542743.3727120515,3639605.0262769423,1131235.8043494248,1268561.7379960257,-4789842.423474763,0.0,0.0,0.0,0.0,28468301.1929583,0.0,0.0,0.0,37318797.27572773,37387839.68562638,16634644.314373143,0.0,54022483.99999952
10.0,1,2013,100,2028458449.0000012,2929500931.0,2929500930.999995,3028731445.999999,99230515.00000381,3076535080.0890102,8774717.933917046,554417452.0000008,1.75772764368,0.0,28818049.080000035,0.7081898861779363,3.942,33700.32,29.93,4.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,34047136.440467544,-13318393.188758582,0.0,21089912.16840984,1364579.9884483365,-14327115.878313195,1654953.5813998566,-9705473.702240886,-2440932.243889657,0.0,0.0,0.0,0.0,29003143.78491314,0.0,-38250657.05093392,0.0,9117153.899502479,8379254.349128582,90851260.65087524,0.0,99230515.00000381
10.0,1,2014,100,2028458449.0000012,2929500931.0,3028731445.999999,3137384053.9999976,108652607.99999857,3123686658.612688,47151578.523677826,561346638.9999994,1.74858594174,0.0,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,19753687.392923083,2040849.296712532,0.0,6855210.325591259,2601438.1633663536,-17397973.480057042,781894.1781745271,1718043.2582750905,0.0,0.0,0.0,0.0,0.0,29985562.62081147,0.0,0.0,0.0,46338711.755797274,46418930.67543652,62233677.32456205,0.0,108652607.99999857
10.0,1,2015,100,2028458449.0000012,2929500931.0,3137384053.9999976,3049980992.999996,-87403061.00000143,3023119872.5996284,-100566786.01305962,562540969.0000007,1.8840690435600003,0.0,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.17,4.1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3491969.059405168,-30474947.865373366,0.0,6434860.329445741,3974505.2408348275,-113182912.90967527,-3984447.3565418175,-197679.51814189157,2616325.562895477,0.0,0.0,0.0,0.0,31061263.665683325,0.0,0.0,0.0,-100261063.7914678,-101007772.31591232,13604711.31591089,0.0,-87403061.00000143
10.0,1,2016,100,2028458449.0000012,2929500931.0,3049980992.999996,3072351667.999999,22370675.00000286,2998005317.2632513,-25114555.336377144,562018755.9999993,1.8938954433000004,0.0,29437697.49999995,0.7142650075002228,2.4255000000000004,35302.049999999996,29.88,4.5,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,-1482232.2886322737,-2103801.012416096,0.0,1378722.9088976248,931953.0051225323,-34786317.511089295,-7192136.239822213,-1857159.870617859,-10152578.89970898,0.0,0.0,0.0,0.0,30195941.003178056,0.0,0.0,0.0,-25067608.905088503,-25337703.978548456,47708378.97855131,0.0,22370675.000002857
10.0,1,2017,100,2028458449.0000012,2929500931.0,3072351667.999999,3093336562.0000005,20984894.00000143,3073418498.5769496,75413181.31369829,565251751.0000007,1.8978347704800003,0.0,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.0,4.5,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,9237630.483885253,-847739.0170127699,0.0,5372816.4222196145,1580532.95690426,34183633.698488206,-4031257.741180051,774449.8816507647,0.0,0.0,0.0,0.0,0.0,30417418.967811838,0.0,0.0,0.0,76687485.65276712,77283323.03620894,-56298429.03620751,0.0,20984894.00000143
10.0,1,2018,100,2028458449.0000012,2929500931.0,3093336562.0000005,3028681761.0000014,-64654800.99999905,2975847917.442247,-97570581.13470268,560645668.0000006,1.9555512670000001,0.0,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.01,4.6,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,-13218812.44798935,-12351023.584683172,0.0,3245061.6992620775,-1417465.6581982565,27317829.83664427,-5282685.880868589,64970.790682927676,-2577444.122132825,0.0,0.0,0.0,0.0,30625177.18749789,0.0,0.0,-123343448.31151876,-96937840.49130379,-98202911.88437583,33548110.88437678,0.0,-64654800.99999905
