CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,TSD_WA_EMP_PCT_LEHD,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_POW,YEARS_SINCE_TNC_RAIL_POW,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,TSD_WA_EMP_PCT_LEHD_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_POW_FAC,YEARS_SINCE_TNC_RAIL_POW_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
2.0,1,2013,290,57011928.999999985,81673687.0,81673687.00000003,85768165.99999997,4094478.9999999423,90440471.78988129,5707583.478368363,4862612.5704346225,1.250058703893384,2917601.6226869817,34.04254602428118,3.8547261390717016,29719.319661893907,8.199510983920575,4.380354557026127,0.0,0.0,7558939.462562978,-1432377.2427920515,401893.2005630719,-22265.62286959343,-467241.3785206555,-337186.9154364505,-120984.61018884259,-6753.509926771487,0.0,0.0,5574023.383391686,5314972.392698506,-1220493.3926985655,0.0,4094478.9999999423
2.0,1,2014,290,57011928.999999985,81673687.0,85768165.99999997,84117985.99999999,-1650179.9999999802,91576193.36670078,1135721.5768195016,4904447.609659306,1.2614354281215399,2945078.256791731,33.75997154909497,3.6457047931179454,29682.614953850454,8.201402916572075,4.447543507956028,0.0,0.2349181870341555,1662288.5214528774,99110.37118747813,335925.9106946452,-31778.456069518223,-694604.5220547332,-43238.02580192484,-9608.989609203181,-68303.59855232127,0.0,259.8070375478758,1250051.0182848475,1228773.5418683214,-2878953.5418683016,0.0,-1650179.9999999802
2.0,1,2015,290,57011928.999999985,81673687.0,84117985.99999999,82760977.00000003,-1357008.9999999716,87014953.10868508,-4561240.258015717,4977211.784673998,1.2778337219458034,2976106.336919764,33.34215714127472,2.670304746222497,31204.059856400225,7.951851918920337,4.584447344344374,0.0,1.4035317351408345,806358.7927101549,-648020.1556641121,366357.71885031677,-46442.860608895826,-3679433.74128396,-841099.1274346318,-191839.79559555292,-134691.80971140505,0.0,1324.8844797735928,-4367486.094258312,-4306648.159431767,2949639.159431795,0.0,-1357008.9999999718
2.0,1,2016,290,57011928.999999985,81673687.0,82760977.00000003,81652157.00000003,-1108819.999999999,87837562.2750773,822609.1663922258,5050092.680462525,1.2250585189097662,2998380.811708595,32.92103309416696,2.36845730098871,31958.851422673306,7.482956867325082,5.269407688345365,0.0,3.337111490665168,2004607.9198847087,1173566.7280504154,301039.3089962189,-49348.58391528396,-1327774.7236457234,-292734.891722491,-244102.5243711619,-517126.18610014487,0.0,2245.248701792139,1050372.2958783305,1040552.444640068,-2149372.444640067,0.0,-1108819.999999999
2.0,1,2017,290,57011928.999999985,81673687.0,81652157.00000003,78504089.99999999,-3148067.000000043,88446487.83563617,608925.56055887,5041073.941953198,1.2577969833949754,3021319.5660561216,32.727671996425954,2.5841557617845203,31693.827253182753,7.404936930129131,5.509938058752582,0.0,5.793268603572037,188668.63368975988,-414994.7707793847,311082.3402141029,-31701.136705711422,976037.5781735202,88077.53508634493,-177765.43684404704,-256077.15083454028,0.0,2856.339413628927,686183.9314136736,694424.0234961212,-3842491.023496164,0.0,-3148067.000000043
2.0,1,2018,290,57011928.999999985,81673687.0,78504089.99999999,76851197.00000004,-1652892.9999999441,92794336.05820017,4347848.222563996,5087908.412124013,1.2557276465082503,3045539.47900957,32.99220503003941,2.867404808737484,31798.715648167254,7.234377963250462,5.8615759225582424,0.0,8.67422230680862,2319643.06757713,255800.84325311723,276570.10061255126,35503.709848628474,1172924.3705004007,-60364.30821918723,-181148.5127994806,-313058.99656417797,0.0,3240.0627752069004,3509110.3369841888,3848837.363759509,-5501730.363759453,0.0,-1652892.9999999441
3.0,0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,89335113.52104622,0.0,2436593.4779696306,0.9032781122438395,625427.9987299526,31.23275616969181,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
3.0,0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,106190214.2823765,4483018.573827068,2233198.8911159504,0.858391245666022,606473.7860828445,31.09886944469027,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,401496.37664220366,702286.1029271971,1013214.7695511596,-74419.81062530077,1444806.377249147,659628.3101992062,135228.44861761233,0.0,0.0,0.0,4344188.165233889,4519936.456932697,-4827243.456932681,13655748.0,13348441.000000013
3.0,0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,156003576.6684956,6385151.912750355,2306245.577937355,0.8526077429221257,611693.8400438278,31.639578383715786,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,1755416.654261693,243821.42855711255,1340243.5836829308,27314.03957133354,1956029.4894628965,1010844.2358646387,111922.98230196295,0.0,0.0,0.0,6435702.874009587,6635074.107632321,-5814288.107632341,44950739.0,45771524.999999985
3.0,0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,189410581.4300728,5453275.658961155,2099012.6453733784,0.832919993749873,623605.4970942934,30.019921025288482,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,-2080245.2092166627,455504.47918590065,2095113.7422028645,-216013.83980052383,3696424.9511050284,1266728.548299331,158195.74134510272,0.0,0.0,0.0,5293897.855547723,5368699.202627985,-1538450.2026279923,27514218.0,31344466.999999993
3.0,0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,230019975.7129578,12855949.54379162,1996582.2992606508,0.8587490219638221,625346.506410734,29.46397054842978,3.25527416816923,27812.987350267256,7.024741965886544,3.5884451611100414,0.0,0.0,4567849.43352363,-266288.9738893103,2691866.917677698,-12260.488900518696,2414586.449847735,2127377.4884104584,233798.61417761384,-561515.121920689,0.0,0.0,11260833.110034565,11675093.73868399,1113880.2613160466,26468097.999999993,39257072.00000003
3.0,0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,250355418.27768508,7335525.191247797,2003873.1521186286,0.8553307482958121,623133.823903214,28.593633716047904,3.433478254874552,28098.797510458066,7.174146498245368,3.719708442017935,0.0,0.0,4644932.677513239,283771.55565359996,1051961.9645790437,-125942.04573925755,1747735.0089058415,-511650.50855813624,218455.23749872277,-290812.77829939657,0.0,0.0,6929213.253099966,6947115.57086411,1677621.4291358779,12183549.000000002,20808285.99999998
3.0,0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,263292284.7365593,8251946.419722802,2045451.3560733872,0.8367588098993162,631406.7649657473,27.784651097175345,3.8553356378928423,28303.270758760606,7.135702416409093,3.721821454539583,0.0,0.0,2568507.4367772043,1072900.2811956785,376059.80549481354,-181858.69340326067,4208906.280053333,-329063.48761641537,-54645.42931995445,71722.58058588886,0.0,0.0,7689250.594230772,7777968.158432803,10129302.841567218,4015598.999999997,21922870.0
3.0,0,2009,4061,235398184.0,298120651.0,265912325.0,271144146.99999994,-8016519.000000027,264696319.84763923,-10824483.555278424,2019529.288407386,0.8788058380979518,609605.2800536654,28.738810366936047,2.786362418891047,26722.04127340166,7.178415948952266,3.718743516729932,0.0,0.0,2159531.781623746,-3779831.964338744,-372625.3048885335,198113.7596395761,-12176319.958418155,2710146.3703320795,241757.62417567568,96510.58811735145,0.0,0.0,-10845302.41213133,-10925816.892896641,2946284.8928966145,13248340.999999993,5268808.999999962
3.0,0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,276086654.67515624,9226803.513991218,1978915.2493904748,0.8611925140160182,612874.2069129604,30.251034469938254,3.2463067363760847,26688.25603915409,7.435073328493428,4.076624109719761,0.0,0.0,982477.2491863559,1335885.4390332983,816649.8978900549,546826.7551318231,5912718.215871715,-157312.14391739623,730135.6701525596,-748854.0762115446,0.0,0.0,9371180.33770246,9485584.181432672,-6380514.1814326625,1770537.0000000014,4875607.000000015
3.0,0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,288434425.3922193,11658460.583284162,1946387.8468207,0.826897736791989,614648.4643480967,29.26367246591998,3.989888700422348,26432.95466378652,7.489976490692788,3.942773775740224,0.0,0.0,-344643.1020364457,2352395.0496514454,620960.4489066841,-301761.5099251961,8550780.550835216,321413.06705001934,272609.32846423355,230254.4860199453,0.0,0.0,11627118.632547121,11750990.309601316,4853239.690398702,1273013.9999999995,17877244.000000022
3.0,0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,296465124.1547546,1146268.0626490796,1935564.754765754,0.8282175769253152,608223.9675215333,26.911512212934195,3.9967645859037226,25928.146323228397,7.330939047953371,3.796474549141856,0.0,0.0,731220.2038267216,-321194.00629067037,821255.3898831444,-772926.007514472,90008.94411636342,951098.9661929643,-319593.0251826815,324637.3790465467,0.0,0.0,1567962.600879572,1679043.948374807,6684522.051625102,6209327.999999999,14572893.999999912
3.0,0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,292446738.1044489,-4018386.0503057986,1946060.6725757904,0.886742509388547,617901.4056732748,26.80643770166651,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.0,1612569.0147105353,-5768507.761917237,1442731.2174834488,-31219.33069539295,-1765451.7098228626,-20294.140626257704,96789.27321260418,273991.8275406205,0.0,0.0,-4117482.5844563795,-4120937.552007675,1329217.5520077972,0.0,-2791719.999999877
3.0,0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,294612372.99889785,2165634.8944489537,1979471.6415816392,0.8755863848710329,622817.909209027,26.413444032404758,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.0,4825843.584627705,407771.83498087147,860610.7624848103,-141813.55283123525,-2591748.3312783204,-824662.9603102771,118245.59485427113,-471535.2707753312,0.0,0.0,2190941.344963203,2295491.1271104775,-2464242.1271105325,0.0,-168751.00000005338
3.0,0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,279154650.0785162,-15457722.920381736,2031768.266734026,0.9261074408920658,628390.2445736151,25.57559513533442,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.5885249025057373,0.0,4624104.628985806,-3604424.6274641803,986936.4796798441,-351496.066153282,-13758762.091933522,-1865385.5191244404,-457239.09946490487,37698.371405695594,-1862981.5024844878,0.0,-16127673.328547673,-16002098.763611278,4466397.763611277,0.0,-11535701.000000002
3.0,0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,268984431.80651796,-10170218.271998154,2070163.5346603047,0.9823149988138488,633203.8914855404,26.365484032150654,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,1.8770532135808542,0.0,3077440.9011369497,-3964351.8974507414,907707.3544889851,324264.37562003586,-4481371.514615037,-721334.462300345,-352433.59493430523,-1533004.1541659632,-3988989.195479296,0.0,-10679130.439326083,-10471229.366389494,-8016701.633610482,0.0,-18487930.999999974
3.0,0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,267677690.06347713,-437778.9334732349,2092519.5821608345,0.9755344435858455,637940.4648803548,26.089239682071582,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,3.744516366556286,0.0,2424515.9586905213,450330.2433665636,770476.7767356774,-56308.46316722384,3226012.783540086,-602722.7957838281,-106633.2282524445,-743049.2038096574,-5478871.184902676,0.0,-200217.9100848309,-335377.4031739203,-8058336.596826075,0.0,-8393713.999999998
3.0,0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,267679825.61441267,-894217.2008937689,2110597.338198996,0.9756925012041106,643261.4569610275,26.021072848287968,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,6.153669327360585,0.0,2572267.829395233,807204.3674991234,810752.2054038978,-72439.58359387431,3537701.2420612094,-701017.8632486624,-144842.5579766844,-918279.9555606905,-6912875.990306189,0.0,-1061938.7781590282,-1126006.2840391807,-2105274.715960843,0.0,-3231281.0000000224
10.0,0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1142741028.4688878,0.0,253905652.00000006,0.9795634856000001,25697520.38999998,49.89003379854163,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
10.0,0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,1054105707.4823052,-88635320.98658264,232535028.99999985,1.1512130358200001,26042245.26999999,49.96290228067158,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,-69835305.5579757,-52789703.05985578,5853400.288818493,116267.45922319587,20066521.258335795,7271275.836489074,-4131236.1966611454,0.0,0.0,0.0,-93448779.97162604,-93154727.4523539,19837886.452351987,0.0,-73316841.0000019
10.0,0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1103023550.9750056,48917843.49270046,243107286.99999982,1.20597552096,26563773.749999993,49.49332722895923,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,34685640.77983788,-15219797.092313502,8187860.689202129,-703252.4848394596,20198525.678394083,8872157.867147723,-3989673.8276027427,0.0,0.0,0.0,52031461.60982611,52332720.46530768,-70786839.46530554,0.0,-18454118.999997854
10.0,0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1185923490.9657962,82899939.9907906,254087770.99999955,1.1702642382000001,27081157.49999996,49.053171170098544,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,33895966.16352189,9829282.949380992,7834344.219177963,-648418.8298242603,25941762.448029015,7929847.931984264,-3489028.5360417548,0.0,0.0,0.0,81293756.34622811,83366926.72869907,-7189991.728701457,0.0,76176934.99999762
10.0,0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1200998763.3887978,15075272.423001528,252268421.00000003,1.202828105,27655014.75000005,48.54784679008509,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,-5789952.674882946,-9504839.24460358,9103938.746507667,-795510.7777677259,17140930.89528166,13127462.493606143,-5820840.256680735,-2188558.3599406728,0.0,0.0,15272630.821519813,15068795.460112663,-40942095.460112184,0.0,-25873299.999999523
10.0,0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1211923945.4267046,10925182.037906885,256261700.99999994,1.23098549827,27714120.0,48.55486460721378,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,12474970.679608164,-7933835.087634529,903577.0327628464,10810.395847338528,5509783.789490595,-3933785.486274517,2514161.4866981064,1071879.4612268847,0.0,0.0,10617562.271724889,10548048.237315608,-69376750.23731609,0.0,-58828702.00000048
10.0,0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1248630993.4781578,36707048.05145311,260943221.0000002,1.24213280256,27956797.669999957,48.22029980148967,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,13661450.799895559,-2961525.7275633267,3506875.4730413663,-489112.7369451161,20539903.047869198,-330474.94143513055,216750.71633354333,-1016558.4989738342,0.0,0.0,33127308.13222226,33338632.523885455,-21483425.52388498,0.0,11855207.000000477
10.0,0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1181158138.2255497,-67472855.25260806,261208990.99999958,1.29848948775,27734538.00000004,48.268547576046856,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,771954.1313211649,-14829767.101826781,-3235347.2584021087,71313.04592614203,-50678968.55591397,7389674.189509972,2083052.3779743572,-2054065.7131848512,0.0,0.0,-60482154.88459607,-60120311.190576196,26564411.190574765,0.0,-33555900.00000143
10.0,0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1117413501.2585127,-63744636.96703696,234440206.99999973,1.3328625246499994,27553600.74999996,50.65481174049247,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,-76631974.80625078,-8623215.19480211,-2573692.39676684,3425978.2174990065,22597025.37270828,1679491.1103041067,3404664.631628468,0.0,0.0,0.0,-56721723.06567987,-58231984.11670745,35024773.11670733,0.0,-23207211.00000012
10.0,0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1125408936.989496,7995435.730983257,228510747.99999994,1.4103132355200003,27682634.670000013,50.252698255616174,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,-18268724.21964563,-18476361.01093647,1801298.5584537417,-563855.0993097248,33701045.50925767,6359312.875244606,3852923.4660336687,0.0,0.0,0.0,8405640.07909785,7554601.3366760425,-39290931.336674854,0.0,-31736329.99999881
10.0,0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1123835700.157945,-1573236.831551075,227959423.99999982,1.36910030643,27909105.42000003,47.29998592926283,4.109300000000001,33963.31,31.51,4.1,1.0,0.0,-1684115.1963712862,9591590.227619149,3048808.6567552267,-4009127.412597758,1662192.0271819097,1084310.642071229,2119391.042865155,-1890674.5295850676,-11228650.683056638,0.0,-1306275.2251180802,-1431569.4700882086,10025135.470089758,0.0,8593566.00000155
10.0,0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1042764651.4611725,-81071048.69677246,232024740.99999997,1.6314814638000001,28818049.080000035,46.97832648766375,3.9420000000000006,33700.32,29.93,4.2,2.8284271247461903,0.0,12512509.928322233,-56998656.05004203,12146026.35824304,-441177.096338144,-6470738.142920649,1570344.8773276485,-15938804.103658058,-953710.5541978825,-20608968.221116666,0.0,-75183173.00438051,-74493926.86736634,73344439.86736646,0.0,-1149486.9999998808
10.0,0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1016030481.4214711,-26734170.039701343,232003465.00000018,1.6276280739800004,29110612.08000001,46.79109036790771,3.7523999999999997,33580.79999999999,30.2,4.2,5.196152422706632,0.0,-64448.37887994031,817416.4736454113,3808516.796283695,-256543.70719543565,-7590850.223870481,716628.0246180792,2745550.3091428457,0.0,-26579086.36208353,0.0,-26402817.068339355,-26445672.224625915,15883586.224623293,0.0,-10562086.000002623
10.0,0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,931937582.4651237,-84092898.95634747,232760765.0,1.6811518782800001,29378317.829999972,46.60978923752646,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,8.0,0.0,2269488.6464852863,-11068095.137237512,3415611.1922527747,-245869.18927909163,-46980018.13401641,-3484785.504771367,-301491.8521526069,943765.9855332026,-31078075.691258192,0.0,-86529469.68444392,-84500045.73476394,60881485.73476513,0.0,-23618559.999998808
10.0,0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,872871129.1497278,-59066453.31539583,232107588.99999964,1.68756526155,29437697.49999995,46.35834642234609,2.4255,35302.049999999996,29.879999999999995,4.5,11.180339887498949,0.0,-1907787.3284223347,-1287188.6853031586,735010.0155110944,-333086.9582085561,-14560636.591705302,-6314976.452939325,-2843358.8438668083,-3679225.3308369624,-34364646.34114737,0.0,-64555896.51691872,-63211116.13580929,65135520.13581096,0.0,1924404.000001669
10.0,0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,841230627.6917338,-31640501.457993984,230935446.9999999,1.7337943710600001,29668394.669999976,46.23391307239533,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,14.696938456699067,0.0,-3441068.2284221984,-9169811.822905812,2850092.6212001555,-165169.18113873477,14276903.60094377,-3523725.235574625,1181213.7306005652,0.0,-38001280.93431906,0.0,-35992845.44961594,-36221781.50203224,-20372202.497970022,0.0,-56593984.000002265
10.0,0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,813848773.8834164,-27381853.808317423,230662402.0000001,1.7232403280000002,29807700.83999996,46.398990716148795,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,18.520259177452132,0.0,-759551.1828314462,1973053.9408592223,1612527.9475470372,206748.9117870664,10686739.949694302,-4325077.690319261,92809.25546813218,-870591.6494359814,-38910429.709133126,0.0,-30293770.226364054,-30683407.009792358,23829884.009792596,0.0,-6853522.999999762
10.0,1,2002,100,2028458449.0000012,2929500931.0,0.0,2028458449.0000012,0.0,2223594529.0260987,0.0,474570591.9999994,1.7610024586000002,25697520.38999998,49.89003379854163,1.9740000000000002,42439.07499999996,31.71,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2929500931.0,2028458449.0000012,1999850729.9999993,-28607719.000001907,2297140816.798714,73546287.77261543,503552796.99999994,1.92921531457,26042245.26999999,49.96290228067158,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,83605882.19491419,-63821341.68165204,9886178.385614397,196371.47394795317,33891618.36712082,12280918.1780815,-6977506.402785793,0.0,0.0,0.0,69062120.51524103,67092083.05629738,-95699802.05629928,0.0,-28607719.000001907
10.0,1,2004,100,2028458449.0000012,2929500931.0,1999850729.9999993,2115153451.9999995,115302722.00000024,2434401846.800547,137261030.00183296,521860484.00000006,1.9019918870399999,26563773.749999993,49.49332722895923,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,49258193.260804355,10119239.48264456,14520375.665693622,-1247149.976692694,35820123.45791645,15733910.246692002,-7075299.026127271,0.0,0.0,0.0,117129393.11093104,119497058.709819,-4194336.7098187655,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2929500931.0,2115153451.9999995,2507212522.9999957,392059070.9999962,2688023660.7402368,253621813.93968964,527998936.9999998,1.60869959421,27081157.49999996,49.053171170098544,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,16920442.18878927,125394817.73706442,14938953.272768646,-1236440.2595708705,49467162.302581795,15121064.941987459,-6653069.205166127,0.0,0.0,0.0,213952930.9784546,220361751.6812488,171697319.31874737,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2929500931.0,2507212522.9999957,2603647774.9999986,96435252.00000286,2812379888.000428,124356227.26019144,539962610.0000004,1.58764677875,27655014.75000005,48.54784679008509,3.3499999999999996,36028.75000000002,30.18,3.7,0.0,0.0,38569431.57644376,11005846.106995828,19255306.44212353,-1682546.8877199558,36253965.04546146,27765269.53444573,-12311381.481562799,-4628915.358563309,0.0,0.0,114226974.97762425,115991348.9057328,-19556096.905729935,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2929500931.0,2603647774.9999986,2751026060.0000033,147378285.00000477,2876814877.2043443,64434989.20391607,543107373.0000006,1.5239354946199999,27714120.0,48.55486460721378,3.4605999999999995,36660.58,30.4,3.6,0.0,0.0,10322385.9454398,35323324.13365032,2028903.6803883645,24273.80414269212,12371740.541545639,-8832973.350989845,5645331.0658586435,2406812.153210968,0.0,0.0,59289797.973246574,59652686.67605369,87725598.32395108,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2929500931.0,2751026060.0000033,2818659238.999998,67633178.99999475,2975715774.1059384,98900896.90159416,558408347.0,1.54893287952,27956797.669999957,48.22029980148967,3.9195,36716.94000000002,30.42,3.7,0.0,0.0,52574356.66036722,-14616697.239156952,8764786.887714146,-1222446.857992543,51335690.21564176,-825961.0173430772,541728.3422314663,-2540700.0251061195,0.0,0.0,94010756.9663559,94576452.20399505,-26943273.204000294,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2929500931.0,2818659238.999998,2717269399.9999986,-101389838.99999952,2814553943.8220253,-161161830.28391314,562176551.0000006,1.63249305102,27734538.00000004,48.268547576046856,2.8430999999999997,35494.290000000015,30.61,3.9,0.0,0.0,12945983.728114946,-48720963.72841062,-8196665.922185855,180669.69838618612,-128393814.1276828,18721542.31602568,5277357.599351875,-5203920.657811536,0.0,0.0,-153389811.0942121,-152655803.3051343,51265964.30513477,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2929500931.0,2717269399.9999986,2812782058.0000014,95512658.00000286,2854310221.8572693,39756278.03524399,552453533.999999,1.6339541182000001,27553600.74999996,50.65481174049247,3.2889999999999997,35213.00000000003,30.93,3.9,0.0,0.0,-32110051.115337435,-814866.3584871745,-6481318.372904415,8627626.049694642,56905990.74897513,4229455.161004535,8573952.139063857,0.0,0.0,0.0,38930788.25200914,38382109.53468668,57130548.465316184,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2929500931.0,2812782058.0000014,2875478446.9999957,62696388.99999428,2880143899.229574,25833677.372304916,542784231.0,1.7392984156800004,27682634.670000013,50.252698255616174,4.0656,34147.68000000002,31.299999999999997,3.9,0.0,0.0,-33637986.61033136,-58997947.37493494,4798864.149019628,-1502174.0891427177,89783416.70227276,16941932.488752376,10264626.151667593,0.0,0.0,0.0,27650731.41730333,25457815.91942649,37238573.08056779,0.0,62696388.99999428
10.0,1,2012,100,2028458449.0000012,2929500931.0,2875478446.9999957,2929500930.999995,54022483.99999952,2908763333.753244,28619434.52366972,542311539.0000002,1.6964752675200003,27909105.42000003,47.29998592926283,4.109300000000001,33963.31,31.51,4.1,0.0,1.0,-1706464.2173325429,24595375.659729835,8560745.83645403,-11257223.613940114,4667266.817337379,3044634.432523954,5951035.3350070845,-5308822.5367547255,0.0,41859.02067009072,28588406.73369499,28573074.82454375,25449409.17545577,0.0,54022483.99999952
10.0,1,2013,100,2028458449.0000012,2929500931.0,2929500930.999995,3028731445.999999,99230515.00000381,2888323460.3009706,-20439873.45227337,554417452.0000008,1.75772764368,28818049.080000035,46.97832648766375,3.942,33700.32,29.93,4.2,0.0,2.8284271247461903,44400290.0689546,-35353796.09436781,34456404.59159246,-1251551.4193376063,-18356486.712826066,4454826.364246672,-45215930.43712272,-2705529.83745275,0.0,77974.54714800314,-19493798.92916521,-20585596.501828194,119816111.50183201,0.0,99230515.00000381
10.0,1,2014,100,2028458449.0000012,2929500931.0,3028731445.999999,3137384053.9999976,108652607.99999857,2916463036.913436,28139576.61246538,561346638.9999994,1.74858594174,29110612.08000001,46.79109036790771,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,5.196152422706632,25740738.970589336,5441059.113951878,11182590.88197779,-753265.2406080555,-22288301.992718853,2104167.6963808103,8061502.021729585,0.0,0.0,104393.95498041224,29592885.40628289,29507505.55978881,79145102.44020976,0.0,108652607.99999857
