RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_BUS,FARE_per_UPT_cleaned_2018_RAIL,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2534418030.2620673,-23931585.529766206,63654979.010832,1.0331937282706827,0.0,10106162.130560195,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.5049977494070688,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,-16878356.137524474,388200.99597650405,0.0,12422149.35795367,2228051.8922533793,1638411.5991160986,-7001486.403951576,-1122240.3373918438,0.0,-14537716.609530414,0.0,0.0,0.0,0.0,-498097.25145383994,0.0,-23361082.8945525,-23419080.339942105,56564609.33994115,0.0,33145528.99999903
0,1.0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2496085633.4599214,-38332396.8021456,64440490.50185641,1.0525608051525281,0.0,10218543.93976726,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,1.3142978187952767,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,18570511.27799387,-9878758.762022408,0.0,11623927.25890655,-8661146.980069257,-1633450.7779262988,-16428343.69678702,-17311.89780687337,0.0,-31779636.556498796,0.0,0.0,0.0,0.0,0.0,0.0,-38204210.13421024,-38173238.787822634,35683757.787823536,0.0,-2489480.9999990985
0,1.0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2453777938.5891714,-42307694.87075031,64472290.6259952,1.0552857020000461,0.0,10358402.722098505,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,2.1833497858733715,0.0,0.0,0.0,0.0,0.4721236239140731,0.0,3403315.313456771,-2834683.371529215,0.0,13797885.173946735,-10799095.795141455,-2377860.9244699557,-3990830.038307043,-1783581.865720568,0.0,-34016683.07020506,0.0,0.0,0.0,0.0,-5384890.864204884,0.0,-43986425.44217469,-43721800.79750833,16077736.797506297,0.0,-27644064.000002045
0,1.0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2358273640.1739974,-95504298.41517416,65239258.51204985,1.0818127292498356,0.0,10472818.645738743,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,3.1833497858733715,0.0,0.0,0.0,0.0,0.7236305595667644,0.0,19595769.98290485,-16126734.492608225,0.0,11907607.246350825,-52651946.10879096,-9191224.541859763,-8067862.848061316,-1465009.0547200057,0.0,-38440414.986290805,0.0,0.0,0.0,0.0,-4605823.6699549,0.0,-99045638.4730303,-98140849.79989232,32905480.799894616,0.0,-65235368.99999772
0,1.0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2293144409.0997005,-65129231.07429726,66113243.24680118,1.104717302622811,0.0,10554924.899873944,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,4.183349785873372,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,18773097.61742828,-12814344.982883435,0.0,8976944.339226881,-22041617.571128324,-5910628.500726814,-8162436.689489666,-4604170.970276906,0.0,-37441708.86476795,0.0,0.0,0.0,0.0,-4467958.366803688,0.0,-67692823.98942162,-67012274.19630172,-55168959.80369901,0.0,-122181234.00000072
0,1.0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2295337181.141006,2192772.041305814,66222639.767624594,1.0654314734435388,0.0,10662889.412182815,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,5.183349785873371,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,9528376.093791855,19512542.463445686,0.0,10423098.182197817,14189535.325586854,-5848558.215460874,-8483052.472034194,-1698547.6464784998,0.0,-35571202.90762341,0.0,0.0,0.0,0.0,0.0,0.0,2052190.8234252443,1635025.8303547562,-94339811.83035539,0.0,-92704786.00000066
0,1.0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2227551519.1593614,-67785661.98164442,66335689.74926932,1.0328058269144271,0.0,10741812.06997656,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,6.183349785873371,0.0,0.0,0.0,0.0,1.0,0.5358203458960399,7352506.067065233,16028650.949255504,0.0,8068939.471617085,17408883.592364594,-5941732.258151798,-7789661.689091338,-2282620.5117497053,0.0,-34151959.961781085,0.0,0.0,0.0,0.0,-214669.5405252781,-65371730.52159605,-66893394.402592845,-67200731.28543907,12785237.285439821,0.0,-54415493.99999925
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,697344908.0458872,0.0,13378352.20863712,0.9242591681285973,0.0,2412902.9857398923,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,776945543.2224274,13708842.188221464,13026932.796544729,0.8726761567930796,0.0,2374560.06403818,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,526941.678423453,470163.13257901394,0.0,6653829.7520012455,5952194.9336641515,1525303.5048764374,-633944.5789423588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14494488.42260195,14305264.390834635,-794110.3908346711,64490437.00000002,78001591.00000001
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,823476197.3453844,20822870.342038296,12498024.033456318,0.8578654345548248,0.0,2380930.337738726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,-1179815.161656013,3448730.1160398982,0.0,8445531.52867217,7298690.107631351,2575631.718474976,-674126.6101314148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19914641.69903097,20148572.662021693,-6816176.662021873,27575194.000000004,40907589.999999814
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,870072600.5385405,21677272.312931422,12247363.809401672,0.8701483600801563,0.0,2431976.7748505455,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,1439530.8504586783,-1413310.6954956318,0.0,8753854.527859887,10028503.881757813,2503086.2396259937,-526093.2137454652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20785571.590461273,20932611.910560988,-202812.91056057025,22919974.000000007,43649773.00000043
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,907887279.2160511,21401450.94760163,12189060.458303766,0.8745361144032591,0.0,2489143.4711173256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,3142807.3912457763,-2996798.8990605413,0.0,10609032.784140483,5897992.096044881,4138159.495401144,175706.20127358916,-692650.9221090098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20274248.146936312,20427522.492466267,22315854.50753359,15747264.000000026,58490640.9999999
0,2.0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,921574320.7860187,4703582.901941622,12139213.002662905,0.895757297618231,0.0,2506046.0194194596,3.4551355017601795,31993.077300879882,7.428921805166348,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,3951859.0655924557,-3868886.58727378,0.0,4416995.816900014,3919995.388776719,-1118560.003431252,-1971330.4020290836,-716992.2292951924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613081.049239882,4524699.520638185,-2217977.520638356,8688267.999999998,10994989.999999827
0,2.0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,946976383.3830302,25402062.59701121,12290406.974323366,0.8949319157018631,0.0,2511974.2483535623,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,8700812.103311485,1180141.9580748398,0.0,1989588.9328040637,8223526.063559485,693687.9559110678,4187096.2768124966,-159416.87236432123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24815436.418109115,25382626.707047984,38220221.29295225,0.0,63602848.00000024
0,2.0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000037,896638833.3387424,-50337550.04428762,11963645.855133768,1.0103714186644657,0.0,2493193.3027503705,2.8103374921298956,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,-8297505.421759823,-27086663.99679063,0.0,-1850709.9370122685,-23810178.197613534,5616780.010448956,2418362.114529999,-927021.8508274739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53936937.27902478,-52954359.01541447,-26695250.98458592,0.0,-79649610.00000037
0,2.0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,913379420.3396261,14388812.801060716,11662173.301157078,1.0147581535574084,0.0,2506860.1969974237,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637244312827,0.0,-7405574.994952633,516592.71471383824,0.0,3312538.71842206,10350633.066073172,1610295.882583996,5994858.434000483,-6110.070994761287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14373233.749846159,14886453.781289766,-27370621.781289645,2308521.999999999,-10175645.999999883
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,935135676.3186228,21756255.97899664,11462779.635000493,0.9974284523821851,0.0,2526455.2832451183,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,-7082890.589889453,3208292.437440127,0.0,2693313.492877923,14450932.129651407,1972056.1602830493,6161411.300098967,-472162.07212795236,0.0,0.0,0.0,0.0,0.0,0.0,-101207.27365186045,0.0,20829745.584682204,20875462.819769166,16478741.18023082,0.0,37354203.999999985
0,2.0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,936526575.5309821,1390899.2123592095,11264859.97852807,0.992574394229256,0.0,2552570.2182420236,4.025635842023475,28874.30950212684,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640213667568,0.0,-4098040.8697076193,-18843.152422797735,0.0,3637840.8004826293,277910.05461967865,990321.5471893223,751885.9340676358,8151.787423244671,0.0,0.0,0.0,0.0,0.0,0.0,-290592.0312167484,0.0,1258634.0704353428,1104184.2631696532,24053982.736829966,0.0,25158166.999999605
0,2.0,2013,1460,834611629.0000001,961216518.0,961216517.9999998,943429917.9999999,-17786599.999999646,930959610.3274415,-5566965.203541241,11263611.05969423,1.02084820166258,0.0,2586254.4538100096,3.8688140678341774,29012.009098915678,8.061410663150488,4.209983574408115,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332918955767,0.0,3489657.55302808,-6273415.449325578,0.0,6257467.469705759,-3039529.9135965314,-470955.6008770754,-4315073.957577008,-279115.6841196044,0.0,0.0,0.0,0.0,0.0,0.0,-448413.2236653017,0.0,-5079378.806427262,-5065474.719801392,-12721125.280198257,0.0,-17786599.999999646
0,2.0,2014,1460,834611629.0000001,961216518.0,943429917.9999999,939315734.0,-4114183.9999997607,936323281.4752984,5363671.147857623,11419119.683224887,1.0016930398073778,0.0,2619700.4193235864,3.648912589689066,29100.59214070388,8.10393323624538,4.286909931253786,0.0,0.0,0.16161767259535742,0.0,0.0,0.0,0.27427024863560834,0.0,7902929.873554034,2762461.975236041,0.0,4711425.076415887,-4304086.476069319,-360068.2531859462,969222.1700642095,-349433.18176641973,0.0,0.0,-5167712.524099665,0.0,0.0,0.0,-687829.0272212182,0.0,5476909.632927606,5476226.904292521,-9590410.90429228,0.0,-4114183.9999997607
0,2.0,2015,1460,834611629.0000001,961216518.0,939315734.0,913699509.0000002,-25616225.000000145,894195647.6269885,-42127633.84831009,11782498.880544942,1.0041721746130894,0.0,2653957.930823444,2.6811130935646244,30303.426469331953,7.89858692563221,4.435976714625912,0.0,0.0,1.0007329349109753,0.0,0.0,0.0,0.4943164397245658,0.0,15482898.678998351,-1585380.9984204408,0.0,4616549.783960005,-21730237.28594698,-3996540.1917272788,-4867922.667217263,-607152.7965367927,0.0,0.0,-27948541.47048737,0.0,0.0,0.0,-1500088.7691514038,0.0,-42136415.71652917,-42086084.08187513,16469859.081874982,0.0,-25616225.000000145
0,2.0,2016,1460,834611629.0000001,961216518.0,913699509.0000002,871357915.0,-42341593.999999925,864332930.8927699,-29862716.734218504,12159503.951854233,1.0184609172565577,0.0,2686779.490681187,2.375580169433513,31096.219490803018,7.7279764475579835,4.946688749888003,0.0,0.0,1.9321347378446365,0.0,0.0,0.0,0.6363086872349343,0.0,14945673.280813986,-2901468.991645336,0.0,4300592.527542413,-7763462.452067484,-2447968.65850957,-2999257.646635261,-2010267.3416820322,0.0,0.0,-30864687.714719553,0.0,0.0,0.0,-968545.5834890571,0.0,-30709392.58039188,-30849699.61301192,-11491894.386988042,0.0,-42341593.999999925
0,2.0,2017,1460,834611629.0000001,961216518.0,871357915.0,831552342.0000001,-39805573.00000009,842490875.2553976,-21842055.637372542,12281198.976827214,1.0133404202490515,0.0,2723302.8340536105,2.5871111280765544,31229.15029256711,7.447846200594936,5.1713650493599825,0.0,0.0,2.8696980053701124,0.0,0.0,0.0,0.73091161422099,0.0,4575247.2874779655,2214299.700141423,0.0,4360424.01383796,5296970.3040589355,-481243.8312272884,-6396998.45084668,-853773.3828816052,0.0,0.0,-29610211.140208166,0.0,0.0,0.0,-698993.744029172,0.0,-21594279.24367663,-21915681.231541224,-17889891.76845886,0.0,-39805573.00000009
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,808685685.8997295,-33805189.35566758,12605880.249967996,1.0085579264681765,0.0,2755043.820597202,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.0,3.8596753736341722,0.0,0.0,0.0,0.8247575867409823,0.41079761662415076,8464475.145747632,2974828.1540543786,0.0,3785428.7794324527,6150131.846691421,-1137937.3866003782,-5211641.3750604065,-1060116.7391794391,0.0,0.0,-30109146.59171699,0.0,0.0,0.0,-668632.5749732079,-16556903.915716648,-33369514.65732117,-33550894.538435522,11530335.538435632,0.0,-22020558.999999903
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,93163129.10464111,0.0,2436593.4779696306,0.9032781122438395,1.7182818284590453,625427.9987299526,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,110386574.78011636,3706388.518130279,2233198.8911159504,0.858391245666022,1.7182818284590455,606473.7860828445,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,232912.94418601936,587622.2000997497,0.0,1053054.1743683734,760519.5152605227,368860.6326770612,358670.78161547886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361640.2482072045,3465371.38417121,-3773279.3841711963,13655748.0,13347840.000000013
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,159512423.02081332,4868714.868484324,2306245.577937355,0.8526077429221257,1.7182818284590453,611693.8400438278,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,1350532.6625111848,205398.59044936678,0.0,1392958.3504968386,1028978.8175744793,565027.3026997854,299849.29047754453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842745.0142092,4951633.33860168,-4127840.3386016996,44950739.0,45774531.999999985
0,3.0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,192437517.9478844,4188885.121031245,2099012.6453733784,0.832919993749873,1.718281828459045,623605.4970942934,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,-1696919.0988570235,384444.01441075996,0.0,2177551.2932684924,1941840.9099342728,708203.6098224223,424843.4183749037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939964.146953828,3988314.469230223,-79869.46923022793,27514218.0,31422662.999999993
0,3.0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,231042015.22797796,10475304.505141797,1996582.2992606508,0.8587490219638221,1.718281828459045,625346.506410734,3.25527416816923,27812.987350267256,7.024741965886544,3.5884451611100414,0.0,0.0,0.0,0.0,0.0,0.0,0.013768518722405865,0.0,3494447.4224408655,-250503.87448874337,0.0,2797805.2021949403,1271768.2880185833,1187658.778110598,652239.9614430546,-265626.33725110744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887789.440468194,9139766.605529368,3612470.3944706637,26468097.999999993,39220335.00000003
0,3.0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,250454270.02688622,6449513.991475278,2003873.1521186286,0.8553307482958121,1.7182818284590449,623133.823903214,3.433478254874552,28098.797510458066,7.174146498245368,3.719708442017935,0.0,0.0,0.0,0.0,0.0,0.0,0.01299949951920433,0.0,3654635.4908020585,230242.04745340697,0.0,1093233.845968608,921547.9851688232,-288186.93579346966,625330.1216433457,-138798.63776216263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6098003.917480608,6128179.5729014175,2574710.427098571,12183549.000000002,20886438.99999998
0,3.0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,260827351.33269554,5729714.0884543415,2045451.3560733872,0.8367588098993162,1.7182818284590453,631406.7649657473,3.8553356378928423,28303.270758760606,7.135702416409093,3.721821454539583,0.0,0.0,0.0,0.0,0.0,0.0,0.012764519486966282,0.0,2012525.923578117,910218.3146636708,0.0,390791.8430908096,2214613.856957418,-186600.84213165886,-92135.05672337857,29968.632420042144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5279382.67185502,5328149.404350022,12554875.595649993,4015598.999999997,21898624.0
