RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_HINY,VRM_ADJ_MIDLOW,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_HINY_log_FAC,VRM_ADJ_MIDLOW_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2578391703.7377377,-39990682.83509235,63654979.010832,0.0,1.0331937282706827,0.0,10106162.130560195,0.5556667393908061,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.0,0.5049977494070688,0.0,0.0,0.0,0.20578687227443668,0.0,-20998672.907603897,0.0,72033.92868518716,0.0,7140249.136103221,-4110629.122636708,3214791.1878136233,1010739.9168137375,-564913.5593996991,-2036804.0312908893,0.0,0.0,-20249372.97583405,0.0,0.0,0.0,-798304.4406167712,0.0,-37320882.86796624,-37206677.47232874,70352206.47232777,0.0,33145528.99999903
0,1.0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2544621962.2594075,-33769741.47833103,64440490.50185641,0.0,1.0525608051525281,0.0,10218543.93976726,0.5554845763010797,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,0.0,1.3142978187952767,0.0,0.0,0.0,0.20578687227443668,0.0,23242096.72969639,0.0,-2792041.0151779414,0.0,6681300.843502203,-148459.01841060075,-12481472.157935897,-1009620.9276848189,-1322348.072171888,-29973.31703508798,0.0,0.0,-44265391.25457481,0.0,0.0,0.0,0.0,0.0,-32125908.189792443,-32435033.070889086,29945552.070889983,0.0,-2489480.9999990985
0,1.0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2478927240.5380516,-65694721.72135542,64472290.6259952,0.0,1.0552857020000461,0.0,10358402.722098505,0.5549177180414916,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,0.0,2.1833497858733715,0.0,0.0,0.0,0.4721236239140731,0.0,4277453.714063676,0.0,-841620.6140618243,0.0,7930020.434417228,-567280.7914736822,-15559718.828740971,-1469957.206863808,-327363.91860842204,-3237252.9043515734,0.0,0.0,-47381340.645872705,0.0,0.0,0.0,-8630407.569172906,0.0,-65807468.33066499,-65355504.03590077,37711440.03589873,0.0,-27644064.000002045
0,1.0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2364630680.521815,-114296560.0162365,65239258.51204985,0.0,1.0818127292498356,0.0,10472818.645738743,0.5556199069237358,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,0.018557417611548017,3.1833497858733715,0.0,0.0,0.0,0.7236305595667644,0.0,24528207.155957103,0.0,-4457907.998202759,0.0,6844650.463918846,697644.886388113,-75563258.8286783,-5682720.005101653,-653096.4388271454,-2659163.6595441364,0.0,1456742.7993301626,-53543092.17260126,0.0,0.0,0.0,-7381790.358591398,0.0,-116413784.15595247,-115584306.88421327,50348937.88421557,0.0,-65235368.99999772
0,1.0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2290139323.793175,-74491356.72863986,66113243.24680118,0.0,1.104717302622811,0.0,10554924.899873944,0.5550432384951618,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,0.037114835223096034,4.183349785873372,0.0,0.0,0.0,0.9827746569155519,0.0,23503071.387942784,0.0,-3543409.8868643735,0.0,5160279.9447725145,-552192.2368171384,-31723316.613177847,-3653853.1785253827,-658618.1531817034,-8357502.185070782,0.0,1434081.406769854,-52152009.01345456,0.0,0.0,0.0,-7160832.536817934,0.0,-77704301.06442457,-77252177.97622874,-44929056.02377201,0.0,-122181234.00000072
0,1.0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2276567062.538547,-13572261.254627708,66222639.767624594,0.0,1.0654314734435388,0.0,10662889.412182815,0.5538005359420408,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,0.0531878990189827,5.183349785873371,0.0,0.0,0.0,0.9827746569155519,0.0,11982773.610751254,0.0,5317366.589856928,0.0,5991157.046986639,-1160538.6076161219,20492157.91209131,-3615858.0675507803,-688382.0121844277,-3084422.7350590914,0.0,1584377.7111363586,-49546608.6058755,0.0,0.0,0.0,0.0,0.0,-12727977.157463446,-13238098.97927882,-79466687.02072184,0.0,-92704786.00000066
0,1.0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2214961910.993467,-61605151.54508041,66335689.74926932,0.0,1.0328058269144271,0.0,10741812.06997656,0.5547824939235894,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,0.03214612759177333,6.183349785873371,0.0,0.0,0.0,1.0,0.5358203458960399,9223751.124713799,0.0,4367800.632526102,0.0,4638400.850659524,870894.4314747049,25152158.72470151,-3672893.894195703,-627459.5283409043,-4145184.0533999023,0.0,-1321907.457116769,-47569765.85088313,0.0,0.0,0.0,-344052.58604879683,-46338090.01564905,-59766347.62155861,-60278569.87142429,5863075.871425042,0.0,-54415493.99999925
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,715353435.0010368,0.0,0.0,13378352.20863712,0.0,0.9242591681285973,2412902.9857398923,0.35736541727276155,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,802424134.2920147,13286604.63706253,0.0,13026932.796544729,0.0,0.8726761567930796,2374560.06403818,0.3548065050909656,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,0.0,357979.69766095624,0.0,704733.5202159756,3819209.381474072,-744734.1123321503,8601379.447537212,941328.9321699492,-53628.79700597814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13317395.441086737,13179169.003148226,-350310.00314824516,64490437.00000002,77319296.00000003
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,868125072.170301,21765862.43497581,0.0,12498024.033456318,0.0,0.8578654345548248,2380930.337738726,0.3576984250748726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,0.0,-1048117.0826430441,0.0,4427504.482130467,4845850.053086012,-1521997.1945234716,10548420.212859457,1589486.574192208,-57886.89600679774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18251280.58725552,18456211.839466315,-5499515.8394664675,27575194.000000004,40531889.999999836
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,917178577.4429619,22735615.455402393,0.0,12247363.809401672,0.0,0.8701483600801563,2431976.7748505455,0.3513818746693334,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,0.0,1172394.944536449,0.0,-1639739.1539509362,5023187.169728697,-998041.0764649599,14503048.976267152,1544830.124952876,-45746.30695360465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19559934.678115673,19671713.14043042,1058085.8595699943,22919974.000000007,43649773.00000043
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,952069233.2150831,17370154.85828173,0.0,12189060.458303766,0.0,0.8745361144032591,2489143.4711173256,0.3498992384089256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,0.0,2646054.019607607,0.0,-3679749.529709508,6086384.814116786,-93902.40177742676,8519112.071509983,2552979.512612547,7216.39397037561,-1254129.6610140037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14783965.219316358,14924176.550525736,27819200.44947413,15747264.000000026,58490640.9999999
0,2.0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,966227205.172523,3581859.0695142336,0.0,12139213.002662905,0.0,0.895757297618231,2506046.0194194596,0.34780737583798604,3.4551355017601795,31993.077300879882,7.428921805166348,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,3308435.2538062865,0.0,-4796588.65518651,2536272.305439048,-1374109.388917449,5659144.90677974,-691759.4805310289,-163683.8089254537,-1299519.8555573039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178191.2769073304,3066428.3109052056,-759706.310905375,8688267.999999998,10994989.999999829
0,2.0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,991148076.1293771,24920870.95685409,0.0,12290406.974323366,0.0,0.8949319157018631,2511974.2483535623,0.34768094753883916,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,7343951.625037387,0.0,1590983.8103265327,1141636.720836312,-92399.46556382533,11883574.814682063,427602.8031617995,323526.75154098345,-286097.6892988848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22332779.370722372,22735000.05920502,40867847.94079519,0.0,63602848.00000024
0,2.0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000037,920718397.8362554,-70429678.29312146,0.0,11963645.855133768,0.0,1.0103714186644657,2493193.3027503705,0.35148787587781644,2.8103374921298956,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,-7116296.092167106,0.0,-33815426.55578893,-1067747.5418840006,1622897.9813608394,-34154929.06652439,3464605.0494023548,181370.94336423618,-1680725.987498348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72566251.26973532,-70699703.02583073,-8949906.97416966,0.0,-79649610.00000037
0,2.0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,936649217.9705058,13584529.0979843,0.0,11662173.301157078,0.0,1.0147581535574084,2506860.1969974237,0.3513498825254088,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637244312827,0.0,0.0,-6379156.060048602,0.0,776829.3376383681,1899187.3364935953,193597.1881877861,14965432.65148603,992691.377690861,469052.61305656825,-7772.268116480898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12909862.176388133,13114776.048682064,-25598944.048681945,2308521.999999999,-10175645.999999883
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,956636072.3509688,19986854.380463313,0.0,11462779.635000493,0.0,0.9974284523821851,2526455.2832451183,0.3441031962358014,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,0.0,-6060082.87259902,0.0,4077981.5794242807,1547839.181105853,-2715406.55288491,20915414.4454763,1216733.162525264,483308.91477576963,-850247.9353361671,0.0,0.0,0.0,0.0,0.0,0.0,-162205.70529786265,0.0,18453334.21718951,18388046.890940532,18966157.109059457,0.0,37354203.999999985
0,2.0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,951125206.0456197,-5510866.305349133,0.0,11264859.97852807,0.0,0.992574394229256,2552570.2182420236,0.33060451780988964,4.025635842023475,28874.30950212684,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640213667568,0.0,0.0,-3531920.272305253,0.0,33897.559019572975,2090686.3279946551,-4929009.350171129,401106.73847267806,610950.3041745366,52187.33374624135,19407.64153299749,0.0,0.0,0.0,0.0,0.0,0.0,-465734.1678780092,0.0,-5718427.885413706,-5734085.203050316,30892252.20304993,0.0,25158166.999999605
0,2.0,2013,1460,834611629.0000001,961216518.0,961216517.9999998,943429917.9999999,-17786599.999999646,943406415.7209336,-7718790.324686308,0.0,11263611.05969423,0.0,1.02084820166258,2586254.4538100096,0.32980914648163084,3.8688140678341774,29012.009098915678,8.061410663150488,4.209983574408115,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332918955767,0.0,0.0,2948397.3766040956,0.0,-7850783.427427352,3574730.4720661864,-329642.68918674684,-4380481.4622351965,-292127.62895544496,-355078.74719234556,-503915.92529893375,0.0,0.0,0.0,0.0,0.0,0.0,-718675.4527122017,0.0,-7907577.484337938,-7904675.446657025,-9881924.553342618,0.0,-17786599.999999646
0,2.0,2014,1460,834611629.0000001,961216518.0,943429917.9999999,939315734.0,-4114183.9999997607,942825138.4525762,-581277.2683575051,0.0,11419119.683224887,0.0,1.0016930398073778,2619700.4193235864,0.3284601264596993,3.648912589689066,29100.59214070388,8.10393323624538,4.286909931253786,0.0,0.0,0.0,0.16161767259535742,0.0,0.0,0.27427024863560834,0.0,0.0,6711897.714128988,0.0,3507441.8481398607,2707381.9952858505,-592582.8702826174,-6201044.505787307,-223124.19755904638,69780.12876491093,-632430.8435823265,0.0,0.0,0.0,-4710885.458537238,0.0,0.0,-1102389.0720398782,0.0,-465955.26146880334,-537323.2371481846,-3576860.7628515763,0.0,-4114183.9999997607
0,2.0,2015,1460,834611629.0000001,961216518.0,939315734.0,913699509.0000002,-25616225.000000145,894563996.1729771,-48261142.27959912,0.0,11782498.880544942,0.0,1.0041721746130894,2653957.930823444,0.3292756080897387,2.6811130935646244,30303.426469331953,7.89858692563221,4.435976714625912,0.0,0.009690498812831658,0.0,1.0007329349109753,0.0,0.0,0.4943164397245658,0.0,0.0,13096856.619484989,0.0,-1959415.2388399113,2652920.2245917115,353177.2525199549,-31173488.12106257,-2471872.9205358606,-400518.3395233073,-1098451.6395686457,0.0,479988.10832561273,0.0,-25477883.490351968,0.0,0.0,-2404204.2437246623,0.0,-48402891.78868465,-48058323.52421873,22442098.524218578,0.0,-25616225.000000145
0,2.0,2016,1460,834611629.0000001,961216518.0,913699509.0000002,871357915.0,-42341593.999999925,859541415.026722,-35022581.14625504,0.0,12159503.951854233,0.0,1.0184609172565577,2686779.490681187,0.32603077162588595,2.375580169433513,31096.219490803018,7.7279764475579835,4.946688749888003,0.0,0.009690498812831658,0.0,1.9321347378446365,0.0,0.0,0.6363086872349343,0.0,0.0,12681983.321963076,0.0,-3604972.46683264,2471096.4152472527,-1348471.2411973274,-11174981.436943663,-1513938.9824000944,-251722.03674270088,-3647059.0417456,0.0,0.0,0.0,-28136241.68517332,0.0,0.0,-1552295.737393223,0.0,-36076602.89121824,-35939787.82552386,-6401806.17447608,0.0,-42341593.999999925
0,2.0,2017,1460,834611629.0000001,961216518.0,871357915.0,831552342.0000001,-39805573.00000009,842023777.6940408,-14028077.858484719,0.0,12281198.976827214,0.0,1.0133404202490515,2723302.8340536105,0.32283668878671495,2.5871111280765544,31229.15029256711,7.447846200594936,5.1713650493599825,0.0,0.019440298860249883,0.0,2.8696980053701124,0.0,0.0,0.73091161422099,0.0,0.0,3877835.2827385804,0.0,2815017.200778076,2505503.27762948,-512412.42054589564,7649662.09891933,-298195.1669035464,-519502.3351538432,-1548275.6011614092,0.0,394328.4046213465,0.0,-26992661.15019167,0.0,0.0,-1120282.8527825014,0.0,-13994389.123178102,-14333719.043232564,-25263199.956767514,0.0,-39596919.00000009
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,825156647.8244767,-21008944.715433896,0.0,12605880.249967996,0.0,1.0085579264681765,2755043.820597202,0.3266516078332754,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.02919009890766811,0.0,3.8596753736341722,0.0,0.0,0.8247575867409823,0.41079761662415076,0.0,7173646.957820871,0.0,3787068.8897661045,2175447.3670790987,714881.5092073511,8884682.69039013,-703515.4130003654,-420828.26900409884,-1924085.8290124603,0.0,391184.5231707488,0.0,-27447490.584356274,0.0,0.0,-1071622.7647997858,-11736193.885420777,-20474325.972435664,-20806504.800951347,-1199947.1990485622,0.0,-22006451.999999903
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,105480661.03382984,0.0,0.0,2436593.4779696306,0.0,0.9032781122438395,625427.9987299526,0.24101167174693017,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,123382849.78207776,3663250.857408949,0.0,2233198.8911159504,0.0,0.858391245666022,606473.7860828445,0.23853130071381315,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,0.0,154232.14913509745,0.0,768788.9202617748,603971.2629517383,-157637.5534602157,1098838.5549969077,227595.29957161268,27795.95932286234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774373.631282727,2845357.3003492327,-3152664.3003492174,13655748.0,13348441.000000015
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,173996206.99751753,4680923.349566458,0.0,2306245.577937355,0.0,0.8526077429221257,611693.8400438278,0.24408513500852574,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,0.0,1123241.8436043316,0.0,265939.0794899642,798812.8725137454,-12283.556978454542,1487179.7583733904,348565.1124316921,22886.803228936456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4022966.9989384282,4125421.010244896,-3304635.0102449167,44950739.0,45771524.999999985
