RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,963845010.9952654,-4148905.9267592723,11462779.635000493,0.9974284523821851,2526455.2832451183,0.3441031962358014,4.0111020093807,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,-7133339.7067434965,3037029.6176947807,1635016.6628539565,-8925607.916339355,5558477.975390123,2778801.77645347,-1245649.589768027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22547.060363444023,0.0,-4317818.240821992,-4387921.942642243,41742125.942642234,0.0,37354203.999999985
0,2.0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,945819462.0654134,-18025548.929851763,11264859.97852807,0.992574394229256,2552570.2182420236,0.33060451780988964,4.025635842023475,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640213667568,0.0,-4125730.732618997,-26542.1759542886,2208435.6308483128,-16059595.294340927,107311.55762767108,316187.62594241055,35956.671163408406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64738.391150796444,0.0,-17608715.108483206,-17669733.995673448,42827900.99567308,0.0,25158166.999999605
0,2.0,2013,1460,834611629.0000001,961216518.0,961216517.9999998,943429917.9999999,-17786599.999999646,942192499.9279548,-3626962.137458589,11263611.05969423,1.02084820166258,2586254.4538100096,0.32980914648163084,3.8688140678341774,8.061410663150488,4.209983574408115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332918955767,0.0,3516707.1378490413,-5957093.809968425,3777777.928590215,-1081480.177764849,-1176080.8241439932,-2002050.1535710746,-740305.9241878458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99897.95848593366,0.0,-3762423.7816828624,-3752863.887178174,-14033736.112821475,0.0,-17786599.999999646
0,2.0,2014,1460,834611629.0000001,961216518.0,943429917.9999999,939315734.0,-4114183.9999997607,944308068.9001396,2115568.972184728,11419119.683224887,1.0016930398073778,2619700.4193235864,0.3284601264596993,3.648912589689066,8.10393323624538,4.286909931253786,0.0,0.0,0.0,0.0,0.16161767259535742,0.0,0.0,0.0,0.0,0.27427024863560834,0.0,7962145.432472312,2615576.585178582,2859888.190759322,-1934824.1462924217,-1666074.3345568401,416080.28255302296,-931591.788960237,0.0,0.0,0.0,0.0,-6705330.704572045,0.0,0.0,0.0,0.0,-153235.25708076125,0.0,2462634.259500932,2412184.9575260784,-6526368.95752584,0.0,-4114183.9999997607
0,2.0,2015,1460,834611629.0000001,961216518.0,939315734.0,913699509.0000002,-25616225.000000145,913165704.5118909,-31142364.38824857,11782498.880544942,1.0041721746130894,2653957.930823444,0.3292756080897387,2.6811130935646244,7.89858692563221,4.435976714625912,0.0,0.009690498812831658,0.0,0.0,1.0007329349109753,0.0,0.0,0.0,0.0,0.4943164397245658,0.0,15602030.938610476,-1509138.7777232998,2802353.9733378747,1181957.742280175,-8461929.313157447,-2258277.002812531,-1617371.9776839588,0.0,500624.2529220397,0.0,0.0,-36264442.41936897,0.0,0.0,0.0,0.0,-334191.316574008,0.0,-30358383.900169656,-30732544.56908205,5116319.569081897,0.0,-25616225.000000145
0,2.0,2016,1460,834611629.0000001,961216518.0,913699509.0000002,871357915.0,-42341593.999999925,873636725.0747998,-39528979.437090844,12159503.951854233,1.0184609172565577,2686779.490681187,0.32603077162588595,2.375580169433513,7.7279764475579835,4.946688749888003,0.0,0.009690498812831658,0.0,0.0,1.9321347378446365,0.0,0.0,0.0,0.0,0.6363086872349343,0.0,15058323.766484473,-2759079.6835419703,2610309.114461292,-4422595.873791765,-3008943.7252845215,-1408205.0459140216,-5386068.020827372,0.0,0.0,0.0,0.0,-40048268.40800193,0.0,0.0,0.0,0.0,-215773.57978038417,0.0,-39580301.456196204,-39721463.54087834,-2620130.459121605,0.0,-42341593.999999925
0,2.0,2017,1460,834611629.0000001,961216518.0,871357915.0,831552342.0000001,-39805573.00000009,836064219.6345764,-34036362.87350978,12281198.976827214,1.0133404202490515,2723302.8340536105,0.32283668878671495,2.5871111280765544,7.447846200594936,5.1713650493599825,0.0,0.019440298860249883,0.0,0.0,2.8696980053701124,0.0,0.0,0.0,0.0,0.73091161422099,0.0,4609992.488593362,2096029.7560402034,2646652.0754070957,-1677344.8144267143,2043671.3144093878,-2944742.2420747266,-2285501.9932801635,0.0,411097.90786823956,0.0,0.0,-38420530.74767165,0.0,0.0,0.0,0.0,-155722.54415733652,0.0,-33885670.921505585,-34117238.444311395,-5479680.555688693,0.0,-39596919.00000009
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,805748162.4950938,-34503547.32475989,12605880.249967996,1.0085579264681765,2755043.820597202,0.3266516078332754,2.8661268903790953,7.199429888269627,5.46755028277949,0.0,0.02919009890766811,0.0,0.0,3.8596753736341722,0.0,0.0,0.0,0.0,0.8247575867409823,0.41079761662415076,8528791.563246148,2815145.1053779894,2297975.192881169,2372119.8330893773,2371756.8465620335,-2390997.0389169226,-2842805.3934829133,0.0,407820.3273749765,0.0,0.0,-39067921.09436754,0.0,0.0,0.0,0.0,-148958.6517343045,-8146196.555250309,-34028955.75497374,-34297803.92513011,12291351.925130207,0.0,-22006451.999999903
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,113631656.2582645,0.0,2436593.4779696306,0.9032781122438395,625427.9987299526,0.24101167174693017,1.9327110653241693,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,130651351.74023454,2046948.6844182962,2233198.8911159504,0.858391245666022,606473.7860828445,0.23853130071381315,2.175428902625773,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,237227.8648208911,552958.0170610467,638085.7883349698,-515902.10147860594,293227.4498071793,160618.66985545875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423491.036293739,1485828.0516816014,-1793135.0516815865,13655748.0,13348441.000000015
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,182155528.71326494,3409778.8279484427,2306245.577937355,0.8526077429221257,611693.8400438278,0.24408513500852574,2.4979813251360663,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,1362058.6014656753,193704.49845465508,843941.4432625883,-35301.931741374974,396566.23444473726,133095.43902707408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899050.6319851717,2969125.838860951,-2148339.838860971,44950739.0,45771524.999999985
0,3.0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,212848412.13885316,-242751.87083725468,2099012.6453733784,0.832919993749873,623605.4970942934,0.23106518352019925,2.963679865403886,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,-1708444.6210699684,362770.0455055977,1319093.4911367903,-1276123.1192420206,747674.0577140823,188175.3174108234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-409431.8254719218,-415279.6281769412,4245528.628176935,27514218.0,31344466.999999993
0,3.0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,250351167.30843055,7239078.458695585,1996582.2992606508,0.8587490219638221,625346.506410734,0.22820859414647335,3.25527416816923,7.024741965886544,3.5884451611100414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013768518722405865,0.0,3524841.574615894,-244139.93659510714,1694697.736664488,-112545.21154108681,490550.334097905,279386.50009419577,-706179.79740223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005816.802012169,5158072.388691743,7630901.6113082925,26468097.999999993,39257072.00000003
0,3.0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,268336468.7108717,4308581.4589777095,2003873.1521186286,0.8553307482958121,623133.823903214,0.22073030793252674,3.433478254874552,7.174146498245368,3.719708442017935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299949951920433,0.0,3683356.5910455748,214488.76250801186,663007.289805647,-1161196.11598845,355730.4290927502,261897.68327161076,-364098.1745100077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3581838.156839084,3558061.191429191,5066675.808570798,12183549.000000002,20808285.99999998
0,3.0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,276750445.7423289,3289154.204132731,2045451.3560733872,0.8367588098993162,631406.7649657473,0.2142332512508587,3.8553356378928423,7.135702416409093,3.721821454539583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012764519486966282,0.0,2028608.0114720473,860313.1529715261,237140.4049856643,-1430285.5272121616,853639.1727390207,-62119.199623560635,95458.32651101491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566767.943238132,2565943.0159702953,15341327.984029723,4015598.999999997,21922870.0
0,3.0,2009,4061,235398184.0,298120651.0,265912325.0,271144146.99999994,-8016519.000000027,288416377.4425307,-1234820.1544123148,2019529.288407386,0.8788058380979518,609605.2800536654,0.2208146492497639,2.786362418891047,7.178415948952266,3.718743516729932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012046125215647373,0.0,1708927.7522461617,-3100793.14116619,-235810.87011187075,2504032.673137387,-2533366.0170982606,289426.7169552585,125379.31160097884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1204052.9153561406,-1226323.6519445656,-6753208.3480554605,13248340.999999993,5268808.999999964
0,3.0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,295612867.26002705,4681717.163370531,1978915.2493904748,0.8611925140160182,612874.2069129604,0.22330040009627147,3.2463067363760847,7.435073328493428,4.076624109719761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028423094628907665,0.0,704320.3426728306,1072506.240206583,513737.85116405145,1120826.454281136,1197137.52492628,868491.0617879116,-940889.8399483453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6989.764283100796,0.0,4511749.607287173,4742273.430490629,-1637203.430490615,1770537.0000000014,4875607.000000015
0,3.0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,298381082.407452,2033581.8880717955,1946387.8468207,0.826897736791989,614648.4643480967,0.21560801705150962,3.989888700422348,7.489976490692788,3.942773775740224,0.0,0.009298718196292266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827134687641826,0.0,-315753.1390268647,1896148.9346507313,391793.8129447273,-2515990.0764040216,1725076.2231547062,326831.55955746776,294968.6407480665,0.0,107869.76384274563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876139.5539436778,1850576.6990070841,14753653.300992932,1273013.9999999995,17877244.000000022
0,3.0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,301726738.9088276,-3719568.4628731036,1935564.754765754,0.8282175769253152,608223.9675215333,0.20287939749310768,3.9967645859037226,7.330939047953371,3.796474549141856,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,543543.8337946777,-286714.3704876641,518134.92772936414,-4003610.572863026,18326.28560454856,-374855.9869950552,413757.9191924092,0.0,104337.73814261827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4538.041005699151,0.0,-3039252.950512354,-2875461.657804646,11239027.657804558,6209327.999999999,14572893.999999912
0,3.0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,298854884.4377134,-2871854.4711144045,1946060.6725757904,0.886742509388547,617901.4056732748,0.20234804564720724,3.846750424908639,7.338880297896927,3.7100248896118644,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,1274278.6783165208,-4770529.9635058325,899205.7662157743,-170616.4508264103,-361387.771043113,118678.41650494252,349020.3968385472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2639409.5638764533,-2642367.9012433877,-149352.09875648865,0.0,-2791719.999999877
0,3.0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,301355081.029766,2500196.5920525617,1979471.6415816392,0.8755863848710329,622817.909209027,0.19973660886183878,3.633806426952659,7.44553066439346,3.876277225903572,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,3796745.4093623618,311368.8917395721,542843.6226143221,-957728.3124210559,-531115.4913543643,145371.3748234967,-590798.4569691829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10475.789908567484,0.0,2718675.305739034,2773216.1552762706,-2941967.155276324,0.0,-168751.00000005338
0,3.0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,290805954.20881397,-10549126.820952093,2031768.266734026,0.9261074408920658,628390.2445736151,0.1967381472992254,2.634110899841872,7.263707467462282,3.899855960568625,0.0,0.018125427069981697,0.0,0.0,0.0,0.5885249025057373,0.0,0.0,0.0,0.11664877172432314,0.0,3676814.222868887,-2955327.2762168534,622465.1695930392,-1227251.07680152,-2862483.7624051576,-537171.4798336403,52103.09487050856,0.0,0.0,0.0,0.0,0.0,-7433834.367993796,0.0,0.0,0.0,-26146.294069710973,0.0,-10639264.237651529,-10555256.06089128,-980444.9391087214,0.0,-11535701.000000002
0,3.0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,279088577.2238119,-11717376.985001957,2070163.5346603047,0.9823149988138488,633203.8914855404,0.2006708018847058,2.3486757765466972,7.091042686402311,4.460140486697988,0.0,0.018125427069981697,0.0,0.0,0.0,1.3895032207564944,0.0,0.0,0.0,0.19620894514568288,0.0,2455476.716142498,-3274131.4273671084,572456.985526597,1849083.3137007556,-920909.623908696,-412417.4367800317,-1929434.242645732,0.0,0.0,0.0,0.0,0.0,-10029790.260985896,0.0,0.0,0.0,-41417.73559739396,0.0,-11693626.153178213,-11597381.911201624,-6890549.088798359,0.0,-18487930.999999978
0,3.0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,269107824.6977723,-9070111.886795701,2092519.5821608345,0.9755344435858455,637940.4648803548,0.19912958800177846,2.5615476818083565,7.052877314548911,4.761915211870551,0.0,0.018125427069981697,0.0,0.0,0.0,2.2760238037469716,0.0,0.0,0.0,0.42140254669565846,0.0,1933355.1939971382,349530.87961984833,485996.49947367323,-252161.31058208167,655740.4179424339,-123378.62357679733,-932663.4275039779,0.0,0.0,0.0,0.0,0.0,-10668553.34786486,0.0,0.0,0.0,-97234.1700214664,0.0,-8684448.858666256,-8797588.708068226,403874.7080682268,0.0,-8393713.999999998
0,3.0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,260042149.52642733,-9996776.167262478,2110597.338198996,0.9756925012041106,643261.4569610275,0.19904869355537147,2.818343535176056,6.9794359227421445,5.12831738728231,0.0,0.018125427069981697,0.0,0.0,0.0,3.2621241012143076,0.0,0.0,0.0,0.5760533646240482,0.06718717588404673,2044021.1582103581,642594.5534924997,511543.2232236143,-371089.2290724442,718578.2991990768,-170297.36359015483,-1156472.1329277635,0.0,0.0,0.0,0.0,0.0,-11530477.6425675,0.0,0.0,0.0,-66786.21377086425,-504442.92687677627,-9855167.649197986,-9900318.968433354,6669037.9684333345,0.0,-3231281.0000000224
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1198464900.701317,0.0,253905652.00000006,0.9795634856000001,25697520.38999998,0.7031992213674026,1.9740000000000002,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
0,10.0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,1101739418.4054482,-96725482.29586887,232535028.99999985,1.1512130358200001,26042245.26999999,0.7019812107303405,2.2467999999999995,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56547332.68075609,-43168139.939443305,3693580.716121632,-2028461.0532913574,4071061.6080411766,-4893349.3953280365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98872640.74465597,-96930729.79681334,23613888.79681143,0.0,-73316841.0000019
0,10.0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1115418071.928445,13678653.522996902,243107286.99999982,1.20597552096,26563773.749999993,0.6983934181649077,2.5669,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27841036.19467944,-12409946.945680756,5164397.845986824,-5601101.256276046,4095907.6220471854,-4725629.2460684655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14364664.214688182,14000857.466968784,-32454976.466966636,0.0,-18454118.999997854
0,10.0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1153530388.3357236,38112316.40727854,254087770.99999955,1.1702642382000001,27081157.49999996,0.6960498952101299,3.0314999999999994,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27207709.854283605,7997976.679743264,4941600.662601869,-3601838.353012834,5249272.332217479,-4132782.627647494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37661938.54818588,37901118.759344645,38275816.24065297,0.0,76176934.99999762
0,10.0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1148596152.2189448,-4934236.116778851,252268421.00000003,1.202828105,27655014.75000005,0.700814212384599,3.3499999999999996,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4663436.75912083,-7746104.056489452,5741762.378856215,7864008.918538361,3480596.712651414,-6893705.00156701,-2761724.1016766187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4978601.908807921,-5070618.406172082,-20802681.59382744,0.0,-25873299.999999523
0,10.0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1156412986.8504863,7816834.631541491,256261700.99999994,1.23098549827,27714120.0,0.699781056604655,3.4605999999999995,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10032513.666523268,-6465082.453467248,570599.5763375517,-1661411.3903027242,1123100.642234562,2979508.096545156,1353087.5574421848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932315.6953127505,7891318.145729192,-66720020.14572967,0.0,-58828702.00000048
0,10.0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1169162427.725798,12749440.875311613,260943221.0000002,1.24213280256,27956797.669999957,0.698611198618527,3.9194999999999998,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10984938.714514116,-2412339.8329154807,2213575.5039823507,-1785628.1925785318,4163909.463792925,256822.3834081823,-1282942.2662173973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12138335.773986163,12135337.724141967,-280130.7241414897,0.0,11855207.000000477
0,10.0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1157376305.1126227,-11786122.613175154,261208990.99999958,1.29848948775,27734538.00000004,0.7070517472051521,2.8430999999999997,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621421.233803213,-12091734.229466954,-2044477.6970202727,13109308.436892597,-10542654.338713506,2468537.487267943,-2592008.918000228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11071608.025237206,-11215595.726647025,-22340304.273354404,0.0,-33555900.00000143
0,10.0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1098136824.59412,-59239480.51850271,234440206.99999973,1.3328625246499994,27553600.74999996,0.7119828236147823,3.2889999999999997,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62132380.3961175,-7027594.677656669,-1626208.445906773,7409541.192784296,4576842.864927935,4035202.1473858575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54764597.31458286,-55228422.30569752,32021211.305697404,0.0,-23207211.00000012
0,10.0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1079836773.4456577,-18300051.148462296,228510747.99999994,1.4103132355200003,27682634.670000013,0.7118492125651293,4.0656,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14732251.793936703,-15070950.810902221,1137307.4438733186,-195759.18437211646,6796735.17122322,4566685.700283123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17498233.473831378,-17594591.059083648,-14141738.94091516,0.0,-31736329.999998808
0,10.0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1072083698.2617985,-7753075.183859229,227959423.99999982,1.36910030643,27909105.42000003,0.7070256588618667,4.109300000000001,31.51,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1356017.861669828,7804205.366794639,1924512.9393218572,-6832500.530531799,339238.0511625325,2511646.6469229455,-2385826.904301848,0.0,0.0,-9281028.127061585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7275770.419363087,-7352661.367494004,15946227.367495554,0.0,8593566.00000155
0,10.0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1010472893.5015084,-61610804.760290146,232024740.99999997,1.6314814638000001,28818049.080000035,0.7081898861779363,3.9420000000000006,29.93,4.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10061381.595562778,-46660372.94249468,7654658.900484572,1669872.437012117,-1324777.6468399004,-18858083.054029744,-1203625.35058553,0.0,0.0,-9358910.79554888,0.0,0.0,0.0,0.0,0.0,0.0,-1713655.8747647079,0.0,-59733512.73120397,-59345267.33253264,58195780.332532756,0.0,-1149486.9999998808
0,10.0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1008895778.5025322,-1577114.9989761114,232003465.00000018,1.6276280739800004,29110612.08000001,0.7103362327597715,3.7523999999999997,30.2,4.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-51884.61529549804,665619.235854637,2403751.0012193723,3077214.394022663,-1554781.8897303576,3253872.8857727796,0.0,0.0,0.0,-9348493.104575025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1554702.0927314283,-1609951.8955813071,-8952134.104421316,0.0,-10562086.000002623
0,10.0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,990407116.3696368,-18488662.13289547,232760765.0,1.6811518782800001,29378317.829999972,0.7135012348669447,2.7030000000000003,30.169999999999998,4.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1826660.9485797405,-9022481.120558506,2155905.359659891,4494374.248347423,-9775044.144269992,-357213.73702763,1191363.4493009802,0.0,0.0,-9252769.927203447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18739204.923171543,-18709558.450827457,-4909001.549171351,0.0,-23618559.999998808
