RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,TTI_CONG_PER_COMMUTER_RAIL,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HINY,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HINY,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,TTI_CONG_PER_COMMUTER_RAIL_log_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HINY_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HINY_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2002,170,2217749582.0,2203565452.0,0.0,2217749582.0,0.0,1869291347.1234825,0.0,69431799.63651021,0.9102786428414076,0.0,9573567.143826585,0.5679150656233117,1.9989229721545723,39381.469965213546,9.917688029711911,3.943894077307056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217749582.0,2217749582.0
0,1.0,2003,170,2217749582.0,2203565452.0,2217749582.0,2150502598.9999995,-67246983.00000018,2023180126.3630707,44695210.691113114,69475683.83844686,0.9168707344014717,0.0,9715711.202587085,0.566331971270963,2.3077092528229817,38481.401179128,9.826644160485746,3.943894077307056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2211083.7177950316,-734571.0022550905,0.0,17134657.616498817,-3872347.7939823875,31001029.070916586,9846820.276690623,-1919849.1837415516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49784757.14755957,50128488.34619029,-121664152.34619023,0.0,-71535663.99999993
0,1.0,2004,180,2396974805.0,2389867700.0,2150502598.9999995,2410970010.0,81242188.0000003,2332177402.1308613,88023642.14122856,71765534.23904203,0.8811162918022641,0.0,9734314.782684496,0.5670800056848286,2.6074594940736557,38183.58992380748,9.786967609269468,3.9555663396720595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35426154.60346489,4203079.969214739,0.0,20345138.63439355,-2131232.3261649767,27996938.714443296,13432436.53900786,-1831120.719139727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88431190.82505172,89721610.48655352,-19417244.4865533,179225222.99999985,249529589.0000001
0,1.0,2005,190,2522641888.0,2541057031.0,2410970010.0,2568753503.9999986,32116410.999998577,2528938159.3419,40721920.18536544,70767074.60414761,0.908709006019361,0.0,9670224.811546005,0.5621325759866738,3.0629169958820954,37264.37843132749,9.582088124551113,3.982687664464881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27759571.93338445,-2085138.9634863152,0.0,23477896.519037325,-1567261.9337684757,40830637.68358344,12971642.926067814,-2730048.233406619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43138156.06464273,42786190.263146006,-10669779.263147425,125667082.9999998,157783493.9999984
0,1.0,2006,190,2522641888.0,2541057031.0,2568753503.9999986,2599108817.0000005,30355313.00000269,2590993205.387621,62055046.04572089,70624705.90615213,0.8978368338450172,0.0,9915449.723039184,0.5616796485483977,3.355692065332699,35771.54082711947,9.461948548410053,4.30155178767887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6536934.513753899,1402445.3416637122,0.0,31824918.525405407,-469698.1419710003,25689445.09531597,21002882.396365136,-3045939.691126121,-3691958.9811793882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66175160.030719824,66610550.66413432,-36255237.66413162,0.0,30355313.00000269
0,1.0,2007,190,2522641888.0,2541057031.0,2599108817.0000005,2608864140.999998,9755323.999997467,2619435990.856995,28442785.469373893,71582714.3552377,0.9208602306105821,0.0,9964969.76569808,0.5550867828387394,3.5310062793786834,36276.70610874326,9.294565235999123,4.4274885399032895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29619701.952213548,-3648736.534924727,0.0,8758839.525140664,-7189736.471503849,14677506.899093632,-7264036.294914388,-4046385.462813543,-1590665.116018179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29316488.496273167,29314191.238874644,-19558867.23887718,0.0,9755323.999997467
0,1.0,2008,190,2522641888.0,2541057031.0,2608864140.999998,2692308348.999999,83444208.00000104,2679843765.865024,60407775.008028656,71889164.49129106,0.9010416255067859,0.0,9988399.397412283,0.5581048095106869,3.9554554445044965,36238.91881751508,9.4554621860263,4.508747727850302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07104663719910444,0.0,14120822.716941329,2638968.156780911,0.0,5791333.9435312925,3308039.48819528,33624346.274210356,681001.9552360959,4005255.269840304,-965392.0091548129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3742400.732247837,0.0,59461975.063332915,59833142.512572,23611065.48742905,0.0,83444208.00000104
0,1.0,2009,190,2522641888.0,2541057031.0,2692308348.999999,2564111221.0,-128197127.99999961,2583375580.4014196,-96468185.46360385,70967398.25016546,0.9931869137659665,0.0,9910892.792191492,0.5605866487545621,2.9101362046971992,34545.635455789095,9.56712468936851,4.71934066604225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07104663719910444,0.0,-18826625.718636215,-13614375.297381299,0.0,-5455781.085429529,2969621.9604917546,-89744964.75899522,26963919.015223023,2847064.9572543018,-2596112.187866442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97457253.11533959,-97440891.0551509,-30756236.944848716,0.0,-128197127.99999961
0,1.0,2010,190,2522641888.0,2541057031.0,2564111221.0,2477369489.000001,-86741731.99999885,2553658110.664555,-29717469.736864395,67087317.041166835,1.011159790656542,0.0,9893600.100512411,0.56410963816295,3.3619635552803038,33716.16047501595,9.777768115309279,4.947970199525997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12768546400986416,0.0,-82250890.13817804,-2459603.0603344264,0.0,643241.7553375387,3773967.799111615,40469060.70237091,12834583.57225716,5308424.9731622245,-2684615.392813652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3191352.41528483,0.0,-27557182.20437149,-28936372.283823453,-57805359.71617538,0.0,-86741731.99999885
0,1.0,2011,190,2522641888.0,2541057031.0,2477369489.000001,2507911502.000001,30542012.999999788,2572426957.7861185,18768847.121563267,64589050.37874564,1.0324809727559339,0.0,9986664.09812566,0.5597171562192801,4.092877324958459,33057.754898560874,10.06543443647519,4.895036823554085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16867203705134062,0.0,-55020783.08459045,-2662157.6017816216,0.0,11568886.955237277,-4586606.132433101,55570077.00929005,9996155.179947395,6902456.761064695,634944.8998369755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2209570.791137329,0.0,20193403.19543389,18906281.89449781,11635731.105501976,0.0,30542012.999999788
0,1.0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2557217634.7158985,-15209323.070219927,63654979.010832,1.0331937282706827,0.0,10106162.130560195,0.5556667393908061,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.0,0.2858793277121701,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,-21273512.983104993,58594.549533020545,0.0,14617302.834975295,-4133841.3079882627,3192719.584602321,3013320.3657496953,-2625879.0238800845,-1184664.1585997473,0.0,0.0,-5247027.266286318,0.0,0.0,0.0,0.0,-1382075.237785026,0.0,-14965062.642784094,-15075597.938466724,48221126.93846576,0.0,33145528.99999903
0,1.0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2555283090.077974,-1934544.6379245669,64440490.50185641,1.0525608051525281,0.0,10218543.93976726,0.5554845763010797,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,0.0,1.0618527031689404,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,23555707.531643737,-2344338.1126720505,0.0,13678135.466812385,-149293.06103981205,-12396121.556728477,-2991631.482319138,-6151327.15780566,-18217.52283214085,0.0,0.0,-14468595.745847443,0.0,0.0,0.0,0.0,0.0,0.0,-1285681.640788598,-1491866.5828370552,-997614.417162041,0.0,-2489480.9999990994
0,1.0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2515509909.0179896,-39773181.05998466,64472290.6259952,1.0552857020000461,0.0,10358402.722098505,0.5549177180414916,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,0.0,2.2066128374698577,0.0,0.0,0.0,0.0,0.4721236239140731,0.0,4336391.668771373,-708677.5354715838,0.0,16237000.076339817,-570481.9619574423,-15453379.099648768,-4353560.573387979,-1513769.2254691785,-1882798.2666609047,0.0,0.0,-21166958.01089993,0.0,0.0,0.0,0.0,-14941508.510375867,0.0,-40017741.43876047,-39822217.8298232,12178153.82982115,0.0,-27644064.000002045
0,1.0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2425755401.2153254,-89754507.80266422,65239258.51204985,1.0818127292498356,0.0,10472818.645738743,0.5556199069237358,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,0.0,3.100890352336843,0.0,0.0,0.0,0.0,0.7236305595667644,0.0,24859372.102218103,-3738112.877362317,0.0,14011698.590645159,701597.6308743414,-75053467.8415107,-16822525.468446814,-3032634.0580624403,-1546509.1756981479,0.0,0.0,-16506694.075142777,0.0,0.0,0.0,0.0,-12779823.267984316,0.0,-89907098.44046992,-89828324.13986377,24592955.139866047,0.0,-65235368.99999772
0,1.0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2355473904.574863,-70281496.64046277,66113243.24680118,1.104717302622811,0.0,10554924.899873944,0.5550432384951618,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,0.0,5.289875643419109,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,23820705.56773529,-2971333.135646845,0.0,10563002.36382319,-555310.8287943135,-31507286.95936964,-10821664.383260835,-3061397.4002745743,-4860321.596629978,0.0,0.0,-38976175.84563673,0.0,0.0,0.0,0.0,-12397287.084379874,0.0,-70767069.30243431,-70308911.52565484,-51872322.47434589,0.0,-122181234.00000072
0,1.0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2338458916.606717,-17014987.96814529,66222639.767624594,1.0654314734435388,0.0,10662889.412182815,0.5538005359420408,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,0.0,8.168412800295178,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,12148365.73262655,4454903.785453904,0.0,12265025.850629805,-1167098.4611725972,20351055.211258486,-10705596.27973497,-3194049.3626104984,-1793093.6351171029,0.0,0.0,-48852128.363288395,0.0,0.0,0.0,0.0,0.0,0.0,-16492615.521954823,-16983778.852653913,-75721007.14734678,0.0,-92704786.00000066
0,1.0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2218997619.202817,-119461297.40390003,66335689.74926932,1.0328058269144271,0.0,10741812.06997656,0.5547824939235894,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,0.0,13.266696138599912,0.0,0.0,0.0,0.0,1.0,0.5358203458960399,9349674.866851073,3659346.9954285305,0.0,9494505.454969333,875823.747671792,24978730.8652309,-10879819.264710257,-2918169.884343082,-2409682.929184199,0.0,0.0,-82347861.04063132,0.0,0.0,0.0,0.0,-595645.6402855117,-66024126.60689134,-116817223.43589404,-115979566.15768716,61564072.1576879,0.0,-54415493.99999925
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,668281991.5275443,0.0,13378352.20863712,0.0,0.9242591681285973,2412902.9857398923,0.35736541727276155,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,751328218.4255202,17937535.45676289,13026932.796544729,0.0,0.8726761567930796,2374560.06403818,0.3548065050909656,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,910440.4254784477,0.0,728747.3892018732,7834253.564844277,-748937.5395460199,8542033.535388188,2802937.1223877226,-245629.3801162861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19348252.511923306,19193724.39604427,-6364865.396044299,64490437.00000002,77319296.00000003
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,818648937.4967625,26162623.182422526,12498024.033456318,0.0,0.8578654345548248,2380930.337738726,0.3576984250748726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,-1377334.6432992702,0.0,4520125.93682176,9945324.08290291,-1530581.205831963,10475612.749271905,4733339.939148259,-263938.1173260984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25741487.663332336,26141454.756017257,-13184758.75601741,27575194.000000004,40531889.999999836
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,873163490.6117444,29293688.81189726,12247363.809401672,0.0,0.8701483600801563,2431976.7748505455,0.3513818746693334,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,1960375.0444181068,0.0,-1658088.2985302822,10308035.074307112,-1003669.5097569167,14402737.532754458,4599285.020091961,-207795.67832799445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28400879.184956454,28711248.30060564,-7981449.300605237,22919974.000000007,43649773.00000043
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,919892784.1443655,29703258.12851864,12189060.458303766,0.0,0.8745361144032591,2489143.4711173256,0.3498992384089256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,4051678.511071636,0.0,-3741107.6768623176,12493738.030080698,-94425.35915535725,8460421.310637055,7609954.34411412,43767.06814748346,-731060.2925817872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28092965.93545153,28502560.55474704,14240816.445252825,15747264.000000026,58490640.9999999
