RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,TTI_CONG_PER_COMMUTER_RAIL,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,TTI_CONG_PER_COMMUTER_RAIL_log_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2484045305.274017,-61246110.43424745,64472290.6259952,1.0552857020000461,0.0,10358402.722098505,0.5549177180414916,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,0.0,0.0,2.1833497858733715,0.0,0.0,0.0,0.0,0.0,0.4721236239140731,0.0,4263723.3451569425,-732829.2555395365,0.0,15753939.442808157,-646423.8368812718,-17452161.030755583,-4354879.207128027,-1435180.8384061363,-2583116.642815024,0.0,0.0,0.0,-44156758.79492954,0.0,0.0,0.0,0.0,0.0,-10705368.295441905,0.0,-62049055.11393192,-61703885.21204599,34059821.21204394,0.0,-27644064.000002045
0,1.0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2356335636.4336214,-127709668.84039487,65239258.51204985,1.0818127292498356,0.0,10472818.645738743,0.5556199069237358,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,0.0,0.0,3.1833497858733715,0.0,0.0,0.0,0.0,0.0,0.7236305595667644,0.0,24451032.815585013,-3868419.4752201093,0.0,13595009.253938725,795421.9222640864,-84620456.42158581,-16827617.157750178,-2874388.380461525,-2121792.6744091054,0.0,0.0,0.0,-49899166.50672445,0.0,0.0,0.0,0.0,0.0,-9156553.017349144,0.0,-130526929.64171255,-129360170.0747572,64124801.07475948,0.0,-65235368.99999771
0,1.0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2276175015.3947353,-80160621.03888631,66113243.24680118,1.104717302622811,0.0,10554924.899873944,0.5550432384951618,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,0.0,0.0,4.183349785873372,0.0,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,23429051.36365427,-3074899.537460973,0.0,10248907.427083932,-629302.1709911409,-35566034.55423252,-10824942.159972664,-2901452.4022388165,-6668454.487371403,0.0,0.0,0.0,-48602754.82472447,0.0,0.0,0.0,0.0,0.0,-8882471.539633924,0.0,-83472352.88588774,-82792508.36031051,-39388725.63969022,0.0,-122181234.00000072
0,1.0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2263353206.607733,-12821808.787002526,66222639.767624594,1.0654314734435388,0.0,10662889.412182815,0.5538005359420408,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,0.0,0.0,5.183349785873371,0.0,0.0,0.0,0.0,0.0,0.9827746569155519,0.0,11944198.702311255,4610926.190427042,0.0,11900251.197110707,-1322755.0307358373,23005692.358788405,-10708837.280255597,-3027535.958568508,-2460625.744058818,0.0,0.0,0.0,-46174667.40057304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12233352.965554394,-12759547.192985263,-79945238.8070154,0.0,-92704786.00000066
0,1.0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2208097126.78856,-55256079.819172844,66335689.74926932,1.0328058269144271,0.0,10741812.06997656,0.5547824939235894,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,0.0,0.0,6.183349785873371,0.0,0.0,0.0,0.0,0.0,1.0,0.5358203458960399,9194411.161741763,3787508.3932416225,0.0,9212195.100677298,992811.819829653,28242069.344997488,-10883115.462914279,-2765606.6168504655,-3306809.744286563,0.0,0.0,0.0,-44332360.54479803,0.0,0.0,0.0,0.0,0.0,-426771.22918362555,-43636489.213090636,-53922156.99063577,-54422166.96221009,6672.962210844271,0.0,-54415493.99999925
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,664799349.7240311,0.0,13378352.20863712,0.0,0.9242591681285973,2412902.9857398923,0.35736541727276155,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,748451054.0416127,18580027.79706999,13026932.796544729,0.0,0.8726761567930796,2374560.06403818,0.3548065050909656,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,876908.8138962109,0.0,739463.2364774162,7600373.3658551015,-848659.053505089,9658815.755880518,2803792.9940103213,-233027.50179406218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20098222.190514326,19959679.366186332,-7130820.366186358,64490437.00000002,77319296.00000003
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,816715931.8952177,27035134.17947145,12498024.033456318,0.0,0.8578654345548248,2380930.337738726,0.3576984250748726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,-1363716.8314396439,0.0,4561091.418532809,9648130.507385459,-1734205.8751790135,11845781.116735512,4734785.454221406,-250474.0646326228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26665803.938268233,27079573.224586204,-14122877.224586356,27575194.000000004,40531889.999999836
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,872417560.0916408,30659347.543756995,12247363.809401672,0.0,0.8701483600801563,2431976.7748505455,0.3513818746693334,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,1917993.5849961021,0.0,-1666043.8037527252,10000072.867775364,-1137182.0997834445,16290988.860363288,4600689.104417968,-197246.503575942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29809272.01044061,30133249.38000021,-9403450.379999787,22919974.000000007,43649773.00000042
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,919406570.3582281,30005282.65072154,12189060.458303766,0.0,0.8745361144032591,2489143.4711173256,0.3498992384089256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,3980207.013242709,0.0,-3768071.7775618588,12120254.63356704,-106808.61345111113,9564671.838876968,7612281.763706579,40831.67749138453,-1001809.4785978773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28441557.057273827,28853383.301999044,13889993.698000817,15747264.000000026,58490640.9999999
0,2.0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,933836106.6324342,5677787.873347681,12139213.002662905,0.0,0.895757297618231,2506046.0194194596,0.34780737583798604,3.4551355017601795,31993.077300879882,7.428921805166348,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,5050435.31681102,0.0,-4918319.376418482,5044690.0434040995,-1565171.5924150057,6352387.694496743,-2046735.4012815356,-715059.8488399888,-1037594.1317330234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6164632.704023827,5990221.847337942,-3683499.8473381125,8688267.999999998,10994989.999999827
0,2.0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,965104285.8281368,31268179.19570308,12290406.974323366,0.0,0.8949319157018631,2511974.2483535623,0.34768094753883916,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,10974792.938074606,0.0,1649140.233027942,2272856.6710023135,-104989.36591024131,13344493.197258998,1278376.5699237068,1443775.916804534,-229455.2092872712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30628990.95089458,31375982.962741673,32226865.03725855,0.0,63602848.00000025
0,2.0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000037,895098804.1581324,-70005481.6700047,11963645.855133768,0.0,1.0103714186644657,2493193.3027503705,0.35148787587781644,2.8103374921298956,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,-10194968.664915936,0.0,-34706113.54232258,-2110373.4191456875,1851065.8655951212,-38241623.03252141,10336091.527404437,816926.2349851178,-1341772.9118816617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73590767.94280261,-71720791.54149403,-7928818.458506333,0.0,-79649610.00000037
0,2.0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,914820485.4749967,17342809.751802128,11662173.301157078,0.0,1.0147581535574084,2506860.1969974237,0.3513498825254088,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637244312827,0.0,-9033762.102264322,0.0,815597.7289789703,3785196.0083239553,226711.90705260448,16808820.07247411,2967096.359905344,2085388.798911945,-7394.02720521726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17647654.74617739,18111708.672211148,-30595876.67221103,2308521.999999999,-10175645.999999883
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,939505915.1785014,24685429.70350489,11462779.635000493,0.0,0.9974284523821851,2526455.2832451183,0.3441031962358014,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,-8737520.804495946,0.0,4195407.982134962,3075184.3260362605,-3093923.0997130335,23501365.9669237,3626993.276089078,2147140.9668362904,-680864.0538087286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201203.9177660698,0.0,23832580.6422365,23773711.41337786,13580492.586622111,0.0,37354203.999999985
