,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,PREDICT,EXP_PREDICT,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4,DIFF,PCT_DIFF,estimated_effects2
1878,"Las Vegas-Paradise, NV Metro Area-Bus",2007,0,21,60397551.0,17.978760747867696,16.620001753803987,0.6240508036486351,14.825161234624643,1.5455391865838686,10.484013477501653,7.63,2.7,0,0,0,0,0,0,0,0,0,0,4.378861390780171,0.05585560510992657,13.544043751977597,762259.5855361299,17.92290514275777,0.0,64280105.0,60788131.74424622,16518668.00000002,0.86647346654,2744641.0799999987,3.6905,35738.55999999997,0.997452149726352,0.9840831886564532,1.0021518113991532,1.0275662608164051,1.0016987321887216,0.3600000000000003,-0.19999999999999973,0.9727643338487414,1.0046904943792176,1.0091389559031612,1.0089656608014563,0.9973912949280073,1.0004911594105634,1.0012371525408401,61515552.99999998,1.0449406997934332,0.9942213267811887,2764552.0000000224,-353316.44923500717,45783823.99999995,0.0,0.9999999999999991,1.0510141663793924,-327321.07026994636,-1675417.0646180543,288538.3555809651,562187.926225573,551527.5822120092,-160475.9351175378,30213.942751963757,76104.12269513468,-355478.2786614679,3120030.2786614904,0.0,2764552.0000000224,2.0,-3491973.255753778,-0.05432432407746966,4.378861390780171
1879,"Las Vegas-Paradise, NV Metro Area-Bus",2008,0,21,60397551.0,18.02525818521739,16.656309645612968,0.6213045174267322,14.83828286567341,1.6305534030381756,10.467883042332833,6.98,2.8,0,0,0,0,0,0,0,0,0,0,4.378861390780172,0.05454710371558076,13.591849690721634,799585.2542851075,17.970711081501808,0.0,67339542.00000007,63764748.59907777,17129447.000000015,0.86135462829,2780892.5800000024,4.1067,35166.69000000003,1.0021845901310251,0.9955992585766317,1.0008850919623133,1.055006186314962,0.9984614255596451,-0.6499999999999995,0.09999999999999964,1.0238971872882219,1.0012740315349453,1.0037570923921155,1.0184699771036168,1.002372670901255,0.9991137950220057,0.9993819970933985,64280105.0,1.0475953951848722,1.0489670725094014,3059437.0000000745,2976616.8548315465,45783823.99999995,0.0,1.0000000000000018,0.9986923543203284,3102591.843858603,1536113.7080915675,81894.88083959628,241506.29345988706,1187252.0675680807,152515.53466311836,-56965.34903699618,-39725.291726651056,3147608.562446933,-88171.56244685827,0.0,3059437.0000000745,2.0,-3574793.400922306,-0.053086096144258035,4.378861390780172
1880,"Las Vegas-Paradise, NV Metro Area-Bus",2009,0,21,60397551.0,17.87750405553938,16.632907299959935,0.7340431766620159,14.830498425608168,1.411108917494329,10.414482561955559,7.7,3.3,0,0,0,0,0,0,0,0,0,0,4.378861390780173,0.018011305952516002,13.48063135880669,715423.505015622,17.859492749586863,0.0,58089996.99999992,57053086.36222851,16733232.0,1.0834875090000002,2759328.919999998,3.1005000000000003,33337.98,0.9985949861553398,1.1814547553946901,0.9994753813405693,0.8654171736203424,0.9948986361271598,0.7199999999999998,0.5,0.9848934361259566,0.9490750682105394,0.9977777451625366,0.9538574680615162,1.007876379279162,1.0009825600586932,0.9969138023833237,67339542.00000007,0.8626431851882784,0.8947433749163041,-9249545.000000156,-6711662.236849256,45783823.99999995,0.0,1.0000000000000009,0.964123579811089,-7314659.482386808,-1017269.0924718301,-3429261.5830835183,-149645.62296207072,-3107216.967457877,530391.7732770646,66165.14433989585,-207823.13402847238,-7087932.925601804,-2161612.0743983528,0.0,-9249545.000000156,2.0,-1036910.6377714053,-0.017850072152205597,4.378861390780173
1881,"Las Vegas-Paradise, NV Metro Area-Bus",2010,0,21,60397551.0,17.826297064522095,16.609128850576077,0.8136775441192655,14.846141577588815,1.5133674436833666,10.338783270602967,7.93,3.3,0,0,0,0,0,0,0,0,0,0,4.378861390780171,-0.018729290070461597,13.466164963812384,705148.3926489236,17.845026354592548,-7.105427357601002e-15,55190259.99999995,56233675.118408285,16340034.99999998,1.25618998685,2802832.9199999985,3.542,30907.40000000002,0.9985703972880366,1.1084873069992673,1.0010547961054117,1.072466784754373,0.9927313439815892,0.22999999999999954,0.0,0.9846525281095988,0.9637535015395572,1.0044806900987435,1.0222578467959846,1.0111837073375967,1.000313768468337,1.0,58089996.99999992,0.9500819908804613,0.9856377402859889,-2899736.99999997,-819411.2438202277,45783823.99999995,0.0,0.9999999999999973,0.9639261491970158,-775963.719825211,-891534.5960709887,-2105558.9868276245,260283.27439394058,1292958.2536052053,649661.5256898671,18226.809384389293,0.0,-834303.6237001222,-2065433.3762998478,0.0,-2899736.99999997,2.0,1043415.1184083372,0.01890578370908813,4.378861390780171
1882,"Las Vegas-Paradise, NV Metro Area-Bus",2011,0,21,60397551.0,17.872100067095115,16.555031389557122,0.78845426486857,14.85701401862186,1.6572371095673735,10.28710642660559,8.77,2.6,0,0,0,0,0,0,0,0,0,0,4.378861390780172,0.00342271250784789,13.489815963807093,722024.6646191312,17.86867735458727,3.552713678800501e-15,57776926.00000006,57579510.230730124,15479564.999999978,1.1999931899199998,2833472.829999999,4.2448,29350.720000000005,0.9967429079811685,0.9690008905456552,1.0007323411929103,1.095065918382547,0.9950016512925351,0.8399999999999999,-0.6999999999999997,0.9654246983957901,1.0117625422140555,1.0031120850114414,1.031456226102704,1.0076211828219992,1.0011464139035622,1.004336734176195,55190259.99999995,1.0468681611574238,1.0239329033624067,2586666.0000001118,1345835.1123218387,45783823.99999995,0.0,1.0000000000000018,1.0223991799712977,1372023.3856844893,-1908219.885114757,649177.7630546971,171756.7809235562,1736077.2972270213,420615.0614536689,63270.88140521171,239345.48673509134,1320863.1591261,1265802.8408740119,0.0,2586666.0000001118,2.0,-197415.7692699358,-0.0034168617636378853,4.378861390780172
1883,"Las Vegas-Paradise, NV Metro Area-Bus",2012,0,21,60397551.0,17.916459132282363,16.53586686076606,0.7836801357075681,14.875982091181466,1.6769283224575553,10.275479982506448,8.62,2.9,0,0,0,0,0,0,0,0,0,0,4.378861390780173,0.04872488972600318,13.488872851776186,721344.0345338661,17.867734242556363,3.552713678800501e-15,60397550.999999896,57525231.90025114,15185730.99999999,1.18951516989,2887731.330000002,4.3491,29011.440000000013,0.9988423743609963,0.9939449510596564,1.0012767082629006,1.0118819526647713,0.9988698042367802,-0.15000000000000036,0.2999999999999998,0.9876119878941971,1.002215811194418,1.0054356358711314,1.004248033292183,1.001709600311897,0.9997954214160276,0.9981471368269408,57776926.00000006,1.0453576398301259,0.999057332543096,2620624.999999836,-54278.33047898114,45783823.99999995,0.0,1.0000000000000009,1.04634399345931,-48323.07209219278,-715741.2587240774,128022.75940985695,314054.3314893038,245438.30516799612,98775.45071005239,-11819.92170735707,-107052.73843796762,-54464.42790014876,2675089.4278999846,0.0,2620624.999999836,2.0,-2872319.099748753,-0.047556880240868675,4.378861390780173
1884,"Las Vegas-Paradise, NV Metro Area-Bus",2013,0,21,60397551.0,17.90163237253497,16.550595666990517,0.7904635986127004,14.892153896752928,1.6363524449749818,10.25838050967908,8.21,3.2,0,0,0,0,0,0,0,0,0,0,,,13.491293327383158,723092.1473729352,,,59508657.000000075,,15411053.99999999,1.2044181546,2934810.830000001,4.1364,28519.560000000005,1.0008907187236373,1.008655907679742,1.0010871084323938,0.9758034515016664,0.9983358954660532,-0.40999999999999837,0.30000000000000027,1.0096262472631827,0.9968600220578856,1.0046324632920718,0.9913030465468938,1.002515388489319,0.9994409176758624,0.9981471368269408,60397550.999999896,0.9852826151841848,,-888893.9999998212,,45783823.99999995,0.0,,,152517.23372117837,581401.7600166884,-189646.97789772935,279789.43793853314,-525274.6897286052,151923.30456845587,-33767.203185298815,-111908.39799086563,,,0.0,,2.0,,,4.378861390780173
1885,"Las Vegas-Paradise, NV Metro Area-Bus",2014,0,21,60397551.0,17.959487167967566,16.56788994021148,0.7695460400997567,14.916686085393948,1.5958662324040056,10.259819837774073,9.13,3.1,0,0,0,0,0,0,0,0,0,0,,,13.512196934322898,738366.4905527898,,,63053060.000000015,,15679895.000000015,1.1587860290199998,3007698.580000002,3.9326,28560.639999999996,1.0010449335823879,0.9735376068554517,1.0016473230676437,0.975258256437784,1.000140307536227,0.9199999999999999,-0.10000000000000009,1.0113124001568456,1.0097448778074503,1.0070357291068222,0.9913221815166916,0.9997885583231108,1.0012556647008306,1.0006183850703725,59508657.000000075,1.0595611324248158,,3544402.9999999404,,45783823.99999995,0.0,,,1254311.3730722275,673185.7407804747,579904.5909504702,418686.7901627964,-516405.32363146025,-12582.610225506969,74722.9199887362,36799.2650467171,,,0.0,,2.0,,,4.378861390780173
1886,"Las Vegas-Paradise, NV Metro Area-Bus",2015,0,21,60397551.0,18.019644961880477,16.60565772453768,0.7565729727786279,14.941230371866892,1.437890109763541,10.284127722632633,8.26,3.6,0,0,0,0,0,0,0,0,0,0,,,13.507934374375314,735225.853193764,,,66962609.00000008,,16283415.000000004,1.13096083186,3082433.8300000024,3.2118,29263.420000000024,1.0022795772100426,0.9831419218017845,1.0016454248840818,0.9010091701718069,1.0023692311602845,-0.870000000000001,0.5,1.0248699142045024,1.0060326375857185,1.0070392108975277,0.9665633949875001,0.9964350896109443,0.9988140266473813,0.9969138023833237,63053060.000000015,1.0620041120922612,,3909549.000000067,,45783823.99999995,0.0,,,-210087.98390605726,1568124.1925313394,380376.2596505626,443843.7870744668,-2108280.2620494575,-224778.50865575302,-74779.24896106926,-194594.20349614642,,,0.0,,2.0,,,4.378861390780173
1887,"Las Vegas-Paradise, NV Metro Area-Bus",2016,0,21,60397551.0,17.981736165769203,16.675281173904885,0.7608619353803304,14.961206024570705,1.3303851666803739,10.290532377470077,8.79,4.0,1,1,0,0,0,1,0,0,0,0,,,13.531106719740738,752461.7101359896,,,64471650.000000015,,17457521.000000015,1.1401200709500001,3144626.5799999996,2.7824999999999998,29451.450000000008,1.0041927546937406,1.0056689344663619,1.0013369483105907,0.9252342426217494,1.000622770837759,0.5299999999999994,0.3999999999999999,1.0463269642068547,0.9980135464095732,1.0057252007531858,0.9771225680739357,0.9990594797994024,1.0007231796477545,0.9975302789951658,66962609.00000008,0.9628007475037291,,-2490959.000000067,,45783823.99999995,0.0,,,1640665.4733154557,3102174.390340608,-133018.1150723973,383374.3794820889,-1531932.5289891614,-62979.68644922207,48425.99598934099,-165378.9619858015,,,0.0,,2.0,,,4.378861390780173
1888,"Las Vegas-Paradise, NV Metro Area-Bus",2017,0,21,60397551.0,17.973084081099138,16.721973489060378,0.7277311243784724,14.985039835151667,1.38854183366037,10.333144985510001,8.06,4.3,2,2,0,0,0,2,0,0,0,0,,,13.587057567506907,795762.7048130275,,,63916242.00000008,,18291983.0,1.0703778448800003,3220475.33,3.0090000000000003,30733.620000000017,1.0028000916247555,0.9564562117497744,1.001593040730929,1.0437141577014954,1.0041409527201157,-0.7299999999999986,0.2999999999999998,1.0308364568376902,1.0154785253289895,1.0068347543037428,1.0125984056738984,0.9937589729362459,0.999004777932249,0.9981471368269408,64471650.000000015,0.9913852367668591,,-555407.999999933,,45783823.99999995,0.0,,,3652901.1411683434,1988077.2524796703,997926.0675267476,440647.88730690005,812240.0011655894,-402369.31249488005,-64163.608824321665,-119457.14599136323,,,0.0,,2.0,,,4.378861390780173
1889,"Las Vegas-Paradise, NV Metro Area-Bus",2018,0,21,60397551.0,17.987769271783204,16.75347287189878,0.6933408738001986,15.00985390149274,1.4816045409242156,10.367347347021374,7.67,4.625,3,3,0,0,0,3,0,0,0,0,,,13.643049610690552,841590.1545990182,,,64861789.99999998,,18877339.999999996,1.0003874240000004,3301388.1800000016,3.4000000000000004,31802.999999999996,1.001883712042661,0.9527431912333759,1.001655922614424,1.0670218966457212,1.0033099662841598,-0.39000000000000057,0.3250000000000002,1.0206997997002407,1.0160716319218837,1.007116857444379,1.020236151565106,0.9949876417599752,0.9994681827310957,0.9979928866167387,63916242.00000008,1.0147935480937678,,945547.9999998957,,45783823.99999995,0.0,,,3615943.2572794245,1323053.4069921148,1027238.3152540422,454882.78269442735,1293418.7605839919,-320371.1022601178,-33991.76125906493,-128287.1447259692,,,0.0,,2.0,,,4.378861390780173
1890,"Lebanon, PA Metro Area-Bus",2007,0,32,290317.0,12.5014177815672,12.936195231965,0.8685131660555235,12.193583732702661,1.4952832861317202,10.33268481213954,6.65,2.7,0,0,0,0,0,0,0,0,0,0,2.1479827618016545,0.06082963928584284,10.292605380479706,29512.568344860185,12.440588142281358,0.0,268717.0,252858.2129531005,415065.99999999994,1.3833645504799996,197516.75,3.4605999999999995,30719.480000000018,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,268717.0,268717.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268717.0,268717.0,3.0,-15858.787046899495,-0.05901668687466552,2.1479827618016545
1891,"Lebanon, PA Metro Area-Bus",2008,0,32,290317.0,12.702097272964005,13.096019402064726,0.7640398568211159,12.202359108880195,1.5932068993236832,10.367823588775716,7.86,2.6,0,0,0,0,0,0,0,0,0,0,2.1479827618016545,0.08842302562237683,10.465691485539976,35089.70240225163,12.613674247341628,0.0,328434.9999999999,300640.6332896616,486998.9999999998,1.1469320225999997,199257.67000000004,3.9195,31818.150000000027,1.0123548050438205,0.8797101606313142,1.0007196716215594,1.0654883352874827,1.0034007402020908,1.21,-0.10000000000000009,1.109551735802779,1.049627602880648,1.002511076427863,1.0213043201446617,0.9948507639833839,1.001651798790942,1.0006183850703725,268717.0,1.2222337998712396,1.188969224208761,59717.99999999988,47782.4203365611,268717.0,0.0,1.0,1.0279776096878994,48400.14601575738,29438.413789715392,13335.780563279071,674.768924466083,5724.832996313047,-1383.6872546770282,443.8664157055359,166.17058095528296,50779.243021705646,8938.756978294237,0.0,59717.99999999988,3.0,-27794.366710338276,-0.08462668933072993,2.1479827618016545
1892,"Lebanon, PA Metro Area-Bus",2009,0,32,290317.0,12.566648471127188,13.125368856424156,0.8482223497052332,12.19800100732831,1.3462793325816544,10.307111299712663,6.7,3.6,0,0,0,0,0,0,0,0,0,0,2.1479827618016505,0.02615983492085907,10.392505874404677,32613.29194172661,12.540488636206327,-1.7763568394002505e-15,286829.99999999994,279423.8426705006,501503.99999999965,1.3354914725100002,198391.16999999987,2.8430999999999997,29943.809999999994,1.0022410973486189,1.1101807610330294,0.999642847623726,0.8450122411302327,0.9941441626062406,-1.1600000000000001,1.0,1.0192734503580816,0.9617234901061014,0.9987552664367738,0.9482306946664059,1.008959662672878,0.9984190148417679,0.9938371293823767,328434.9999999999,0.8733234886659462,0.9294280670347078,-41604.99999999994,-21216.79061916098,268717.0,0.0,0.999999999999996,0.9396355509044503,-23253.622185499626,6330.075668356525,-12571.345527002593,-408.81406783819216,-17002.851797238985,2942.6668099667068,-519.250860443969,-2024.1024112991172,-23178.29280345573,-18426.707196544212,0.0,-41604.99999999994,3.0,-7406.157329499314,-0.025820720738762737,2.1479827618016505
1893,"Lebanon, PA Metro Area-Bus",2010,0,32,290317.0,12.60214040319665,13.182639703278655,0.7706372142316993,12.198614049226444,1.4560536055347433,10.300325553943773,7.66,2.8,0,0,0,0,0,0,0,0,0,0,2.1479827618016527,-0.042628024334630164,10.496785665729625,36197.95991349261,12.644768427531279,-1.7763568394002505e-15,297193.0000000001,310135.6939603099,531063.9999999995,1.1611429261500001,198512.8300000001,3.2889999999999997,29741.299999999992,1.0043633704683634,0.9085320782923302,1.000050257570709,1.0815390018225886,0.9993416442714577,0.96,-0.8000000000000003,1.0379537955010643,1.0366244003401717,1.0001752175838736,1.023913153970963,1.000997449226076,1.0013102945701595,1.0049578010182363,286829.99999999994,1.0361294146358477,1.1099113482811307,10363.000000000175,30711.851289809274,268717.0,0.0,1.0000000000000022,0.9335246976980456,30384.507745350427,10886.28716357026,10504.976749571439,50.257659582470815,6859.009953491299,286.09836151538775,375.8317915588551,1422.0460660607134,31525.87202747671,-21162.872027476536,0.0,10363.000000000175,3.0,12942.693960309785,0.043549794107902204,2.1479827618016527
1894,"Lebanon, PA Metro Area-Bus",2011,0,32,290317.0,12.63800115517968,13.285333904916369,0.7676637469933685,12.202639659571275,1.6224725907045559,10.28573179783204,8.88,3.6,0,0,0,0,0,0,0,0,0,0,2.1479827618016523,-0.11078130768184227,10.600799701059868,40165.94613988003,12.748782462861522,0.0,308043.9999999997,344131.64668582304,588500.0000000001,1.1547263828799998,199313.58000000016,4.0656,29310.399999999998,1.0077901091093442,0.9961415473021307,1.0003300055505147,1.114294545569766,0.9985831752564224,1.2200000000000006,0.8000000000000003,1.0690778499177234,1.001379495898515,1.0011511477504842,1.0364754132532399,1.0021463940764896,1.0016654613821372,0.9950666575121733,297193.0000000001,1.0365116271244599,1.1096163820790774,10850.999999999593,33995.95272551314,268717.0,0.0,0.9999999999999996,0.9341172779796862,31788.482424876085,20529.45345059797,409.97652456735,342.1130534096491,10840.237490970125,637.893294774187,494.96346454149807,-1466.1548539846901,32577.22143922727,-21726.221439227676,0.0,10850.999999999593,3.0,36087.64668582333,0.1171509481951389,2.1479827618016523
1895,"Lebanon, PA Metro Area-Bus",2012,0,32,290317.0,12.5787321529131,13.10856663859949,0.8486698967846452,12.21318563811172,1.631062408530763,10.261138569960112,8.22,4.1,0,0,0,0,0,0,0,0,0,0,2.147982761801651,-0.022003167812596657,10.452752558924043,34638.59112043252,12.600735320725695,-1.7763568394002505e-15,290317.0000000002,296775.71115140343,493148.0,1.33653694883,201426.67,4.109300000000001,28598.330000000027,0.9866945559982151,1.1055229585981432,1.0008642374793204,1.0052942760792507,0.9976089958055184,-0.6600000000000001,0.49999999999999956,0.8913870325230959,0.9631407689853123,1.0030184987755335,1.0018508881845365,1.0036197374967506,0.9991001672352192,0.9969138023833237,308043.9999999997,0.9424530261910651,0.8623900591808882,-17726.999999999534,-47355.93553441961,268717.0,0.0,0.9999999999999987,1.0928381722087661,-43424.686800792566,-33457.572953455405,-11354.264958688444,929.8304368104427,570.1549999173586,1115.0384174490398,-277.1880841941314,-950.6846586314266,-42389.91660968244,24662.916609682907,0.0,-17726.999999999534,3.0,6458.711151403259,0.02224709938241045,2.147982761801651
1896,"Lebanon, PA Metro Area-Bus",2013,0,32,290317.0,12.619009768477039,13.130573581252929,0.8051800183154904,12.215177718263227,1.5977701075664184,10.315381286014754,6.69,3.3,0,0,0,0,0,0,0,0,0,0,,,10.475521017926493,35436.32839277615,,,302248.9999999998,,504120.9999999997,1.2370991814,201828.32999999996,3.942,30192.48000000002,1.0016788214348804,0.9487552479074315,1.0001631089717733,0.9795885793270572,1.0052862278084267,-1.5300000000000002,-0.7999999999999998,1.0144171426875785,1.0203672161658592,1.0005694819000288,0.9928586047954323,0.9920624077968685,0.9979152610602814,1.0049578010182363,290317.0000000002,1.041099901142543,,11931.99999999965,,268717.0,0.0,,,6720.233362232173,4185.541613629743,5912.94909562376,165.33027677066474,-2073.2684316044797,-2304.4179556365307,-605.2351547622884,1439.3339182113045,,,0.0,,3.0,,,2.147982761801651
1897,"Lebanon, PA Metro Area-Bus",2014,0,32,290317.0,12.681007844571308,13.111672432364166,0.7831672773527119,12.221042535508998,1.5586497536019952,10.329898425159755,7.04,4.4,0,0,0,0,0,0,0,0,0,0,,,10.458231283380654,34828.89272448294,,,321581.00000000023,,494681.9999999997,1.1883925466400003,203015.50000000006,3.7523999999999997,30633.99999999999,0.998560523744694,0.9726610938398209,1.0004801254129116,0.9755156553629559,1.0014073293795434,0.34999999999999964,1.1000000000000005,0.9877811930815449,1.010257699358977,1.0016775210681828,0.9916137086903523,0.9978694354735783,1.0004775128366996,0.9932229351477299,302248.9999999998,1.0639605093813393,,19332.000000000407,,268717.0,0.0,,,-5168.456190157882,-3693.122172296138,3100.379373551411,507.02906533716845,-2534.7481620497188,-643.9609975464276,144.32777737962087,-2048.3610745337974,,,0.0,,3.0,,,2.147982761801651
1898,"Lebanon, PA Metro Area-Bus",2015,0,32,290317.0,12.715287973465484,13.10945036213263,0.8039627115742425,12.22566775129525,1.3091433019314758,10.278278997175853,8.32,4.1,0,0,0,0,0,0,0,0,0,0,,,10.405938445328864,33054.34131318712,,,332796.00000000023,,493584.0,1.23437760232,203956.66999999993,2.7030000000000003,29092.760000000024,0.9998305273226586,1.0265529917080092,1.0003784632753558,0.8399214120466018,0.9950029104005345,1.2800000000000002,-0.3000000000000007,0.9985557197971227,0.9904052422422481,1.0013227219223308,0.9477044108087567,1.0076126830905936,1.0017474408429283,1.0018563026478735,321581.00000000023,1.0348745728136923,,11215.0,,268717.0,0.0,,,-16334.860819149533,-464.45307192150017,-3085.4917944956064,425.36223850507724,-16817.267867709234,2448.0942409561812,561.9437737097348,596.9516618058113,,,0.0,,3.0,,,2.147982761801651
1899,"Lebanon, PA Metro Area-Bus",2016,0,32,290317.0,12.697440182639042,13.110416294367706,0.811467960716946,12.237080639903807,1.2312474464608167,10.26357691072253,5.39,3.2,0,0,0,0,0,0,0,0,0,0,,,10.39330706003496,32639.432514099375,,,326909.0000000002,,494061.0000000001,1.2512102505000002,206297.74999999985,2.4255,28668.149999999983,1.0000736821307068,1.0093353199528465,1.00093351862988,0.9404986028987556,0.9985695964803678,-2.9300000000000006,-0.8999999999999995,1.000628478729245,0.9965264973685168,1.0032670330419577,0.9833707483140249,1.0021623441043692,0.9960114649321233,1.00557925191874,332796.00000000023,0.9823104845010154,,-5887.000000000058,,268717.0,0.0,,,-4144.7018167660435,209.15520717781436,-1155.9677817470708,1087.2555282313706,-5534.148444085762,719.6194685576588,-1327.3685164490832,1856.7527215490288,,,0.0,,3.0,,,2.147982761801651
1900,"Lebanon, PA Metro Area-Bus",2017,0,32,290317.0,12.619879530736236,13.108390205766707,0.8136588257908,12.24235756306501,1.3063849778915888,10.329154554628149,5.67,4.8,1,1,0,0,0,0,1,0,0,0,,,10.389513103937723,32515.830764213686,,,302511.99999999977,,493060.99999999994,1.2561477551400002,207389.25000000017,2.6928000000000005,30611.220000000027,0.9998454596287786,1.0026998787135333,1.0004312240244617,1.0610255328015117,1.0063893557261805,0.28000000000000025,1.5999999999999996,0.9986830181659289,0.9989847968322273,1.0015092381558086,1.016306798190701,0.9904116897647027,1.0003819920313621,0.9901576528924487,326909.0000000002,0.9253706689017421,,-24397.000000000407,,268717.0,0.0,,,-1165.3697690793638,-430.53321439436263,-331.8790523734073,493.38353627723785,5330.839089723883,-3134.504910710797,124.87663298056353,-3217.551850582481,,,0.0,,3.0,,,2.147982761801651
1901,"Lebanon, PA Metro Area-Bus",2018,0,32,290317.0,12.653450353232623,13.133989531004609,0.7732957869337088,12.247371966112217,1.366091653802371,10.373717718620457,5.14,5.775,2,2,0,0,0,0,2,0,0,0,,,10.425865859283164,33719.655764860145,,,312840.0000000001,,505846.0,1.1668961260000001,208431.80000000016,2.9199999999999995,32006.25000000001,1.0019528961860351,0.9503931653197984,1.0004095945590035,1.0457037373524798,1.0043143089549706,-0.5300000000000002,0.9750000000000005,1.0167902323153963,1.0188891113702176,1.0014341016945165,1.0129363448362423,0.9934742293447822,0.9992773429631069,0.9939907372769514,302511.99999999977,1.0341407944147682,,10328.00000000035,,268717.0,0.0,,,11130.05169506464,5079.246758195172,5714.1828588272765,433.8329718115814,3913.3995491013234,-1974.1239324512321,-218.61242554460986,-1817.8740848748707,,,0.0,,3.0,,,2.147982761801651
1902,"Lexington-Fayette, KY Metro Area-Bus",2002,0,31,5019458.0,15.103660250910528,14.390927138993039,0.4789014944462268,13.227982312748912,1.0660890969625496,10.365613653494634,5.84,4.1,0,0,0,0,0,0,0,0,0,0,3.470238364284277,0.025340134744656878,11.608081751881596,109982.07308427407,15.078320116165875,3.552713678800501e-15,3626070.000000002,3535339.291423352,1777870.000000001,0.6143001101999999,555698.1406000003,1.904,31747.909379999994,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3626070.000000002,3626070.000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626070.000000002,3626070.000000002,3.0,-90730.7085766499,-0.025021775248864432,3.470238364284277
1903,"Lexington-Fayette, KY Metro Area-Bus",2003,0,31,5019458.0,14.991176784688028,14.31334880973285,0.45601366810422045,13.26918415184843,1.1389541679514876,10.3604667901793,6.22,4.1,0,0,0,0,0,0,0,0,0,0,3.4702383642842767,-0.07603009766442442,11.596968518068177,108766.57206101355,15.067206882352451,-1.7763568394002505e-15,3240300.0000000005,3496267.7359440047,1645159.9999999988,0.57777190977,579072.1874999997,2.1235000000000004,31584.92188000001,0.9946092195095626,0.9522076531240052,1.0031147485780811,1.0683480125596836,0.9995034675719755,0.3799999999999999,0.0,0.9507918862905921,1.010667647169384,1.011844740077946,1.0158097373370105,1.0007564557966309,1.0005184531167137,1.0,3626070.000000002,0.8936120924306478,0.9889482869228043,-385770.0000000014,-39071.55547934724,3626070.000000002,0.0,0.9999999999999996,0.9035984295257767,-34850.449623321496,-178432.06487827285,38681.6353714885,42949.85665443769,57327.214265613766,2742.9616704892696,1879.9472929221345,0.0,-40074.28523782688,-345695.7147621745,0.0,-385770.0000000014,3.0,255967.73594400426,0.07899507327840145,3.4702383642842767
