,CBSA,MNAME,Mode,Year,Mecha_Failures,Other_Failures,Total_Failures,MDBF_Exclude,MDBF_Notes
2103,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2014,490,4472,4962,0,
4835,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2014,749,2275,3024,0,
2104,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2015,528,4923,5451,0,
4837,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2015,1027,2672,3699,0,
2105,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2016,467,5648,6115,0,
4839,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2016,900,2517,3417,0,
2106,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2017,492,4396,4888,0,
4841,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2017,873,2501,3374,0,
2107,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2018,460,3527,3987,0,
4843,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2018,1073,2899,3972,0,
2108,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2002,0,0,0,1,Not reported
2109,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2003,0,0,0,1,Not reported
2110,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2004,0,0,0,1,Not reported
2111,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2005,0,0,0,1,Not reported
2112,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2006,0,0,0,1,Not reported
2113,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2007,0,0,0,1,Not reported
2114,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2008,0,0,0,1,Not reported
2115,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2009,16,80,96,0,
2116,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2010,7,98,105,0,
2117,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2011,23,111,134,0,
2118,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2012,46,74,120,0,
2119,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2013,35,40,75,0,
2120,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2014,27,31,58,0,
2121,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2015,111,47,158,0,
2122,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2016,75,21,96,0,
2123,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2017,49,36,85,0,
2124,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2018,57,4,61,0,
2125,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2002,0,0,0,1,Not reported
2126,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2003,0,0,0,1,Not reported
2127,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2004,0,0,0,1,Not reported
2128,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2005,0,0,0,1,Not reported
2129,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2006,0,0,0,1,Not reported
2130,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2007,0,0,0,1,Not reported
2131,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2008,0,0,0,1,Not reported
2132,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2009,19,3,22,0,
2133,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2010,18,6,24,0,
2134,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2011,8,3,11,0,
2135,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2012,7,16,23,0,
2136,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2013,7,12,19,0,
2137,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2014,12,1,13,0,
2138,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2015,5,1,6,0,
2139,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2016,6,1,7,0,
2140,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2017,9,1,10,0,
2141,25860,"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2018,25,6,31,0,
1922,26100,"Holland-Grand Haven, MI Metro Area",Bus,2002,400,351,751,0,
2142,26100,"Holland-Grand Haven, MI Metro Area",Bus,2002,0,0,0,0,
1924,26100,"Holland-Grand Haven, MI Metro Area",Bus,2003,260,150,410,0,
2143,26100,"Holland-Grand Haven, MI Metro Area",Bus,2003,0,0,0,0,
1926,26100,"Holland-Grand Haven, MI Metro Area",Bus,2004,639,377,1016,0,
2144,26100,"Holland-Grand Haven, MI Metro Area",Bus,2004,0,0,0,0,
1928,26100,"Holland-Grand Haven, MI Metro Area",Bus,2005,1088,336,1424,0,
2145,26100,"Holland-Grand Haven, MI Metro Area",Bus,2005,0,0,0,0,
1930,26100,"Holland-Grand Haven, MI Metro Area",Bus,2006,1205,376,1581,0,
2146,26100,"Holland-Grand Haven, MI Metro Area",Bus,2006,0,0,0,0,
1932,26100,"Holland-Grand Haven, MI Metro Area",Bus,2007,364,961,1325,0,
2147,26100,"Holland-Grand Haven, MI Metro Area",Bus,2007,0,0,0,0,
1934,26100,"Holland-Grand Haven, MI Metro Area",Bus,2008,126,865,991,0,
2148,26100,"Holland-Grand Haven, MI Metro Area",Bus,2008,0,0,0,0,
1936,26100,"Holland-Grand Haven, MI Metro Area",Bus,2009,109,1003,1112,0,
2149,26100,"Holland-Grand Haven, MI Metro Area",Bus,2009,48,57,105,0,
1938,26100,"Holland-Grand Haven, MI Metro Area",Bus,2010,144,691,835,0,
2150,26100,"Holland-Grand Haven, MI Metro Area",Bus,2010,68,37,105,0,
1940,26100,"Holland-Grand Haven, MI Metro Area",Bus,2011,151,897,1048,0,
2151,26100,"Holland-Grand Haven, MI Metro Area",Bus,2011,26,61,87,0,
1942,26100,"Holland-Grand Haven, MI Metro Area",Bus,2012,115,1051,1166,0,
2152,26100,"Holland-Grand Haven, MI Metro Area",Bus,2012,17,72,89,0,
1944,26100,"Holland-Grand Haven, MI Metro Area",Bus,2013,390,1448,1838,0,
2153,26100,"Holland-Grand Haven, MI Metro Area",Bus,2013,22,88,110,0,
1946,26100,"Holland-Grand Haven, MI Metro Area",Bus,2014,682,1295,1977,0,
2154,26100,"Holland-Grand Haven, MI Metro Area",Bus,2014,14,90,104,0,
1948,26100,"Holland-Grand Haven, MI Metro Area",Bus,2015,197,1900,2097,0,
2155,26100,"Holland-Grand Haven, MI Metro Area",Bus,2015,7,113,120,0,
1950,26100,"Holland-Grand Haven, MI Metro Area",Bus,2016,270,669,939,0,
2156,26100,"Holland-Grand Haven, MI Metro Area",Bus,2016,22,83,105,0,
1952,26100,"Holland-Grand Haven, MI Metro Area",Bus,2017,95,523,618,0,
2157,26100,"Holland-Grand Haven, MI Metro Area",Bus,2017,26,48,74,0,
1954,26100,"Holland-Grand Haven, MI Metro Area",Bus,2018,262,313,575,0,
2158,26100,"Holland-Grand Haven, MI Metro Area",Bus,2018,35,23,58,0,
1190,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2002,0,0,0,0,
2159,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2002,4432,3635,8067,0,
5066,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2002,0,0,0,0,
1191,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2003,0,0,0,0,
2160,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2003,7394,6561,13955,0,
5067,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2003,0,0,0,0,
1192,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2004,0,0,0,0,
2161,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2004,7993,5008,13001,0,
5068,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2004,0,0,0,0,
1193,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2005,0,0,0,0,
2162,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2005,8285,3070,11355,0,
5069,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2005,0,0,0,0,
1194,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2006,0,0,0,0,
2163,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2006,6976,3162,10138,0,
5070,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2006,0,0,0,0,
1195,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2007,0,0,0,0,
2164,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2007,6258,3401,9659,0,
5071,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2007,0,0,0,0,
1196,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2008,0,0,0,0,
2165,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2008,6656,4056,10712,0,
5072,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2008,0,0,0,0,
1197,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2009,0,0,0,0,
2166,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2009,6114,2607,8721,0,
5073,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2009,2,1,3,0,
1198,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2010,0,0,0,0,
2167,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2010,5656,2355,8011,0,
5074,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2010,3,13,16,0,
1199,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2011,0,0,0,0,
2168,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2011,4740,2377,7117,0,
5075,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2011,7,25,32,0,
1200,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2012,0,0,0,0,
2169,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2012,4375,1937,6312,0,
5076,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2012,7,22,29,0,
1201,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2013,0,0,0,0,
2170,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2013,4433,1884,6317,0,
5077,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2013,8,19,27,0,
1202,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2014,0,0,0,0,
2171,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2014,4015,1590,5605,0,
5078,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2014,15,25,40,0,
1203,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2015,0,33,33,0,
2172,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2015,4071,1654,5725,0,
5079,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2015,14,28,42,0,
1204,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2016,0,13,13,0,
2173,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2016,4056,1905,5961,0,
5080,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2016,24,29,53,0,
1205,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2017,0,7,7,0,
2174,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2017,3809,1597,5406,0,
5081,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2017,14,34,48,0,
1206,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2018,21,23,44,0,
2175,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2018,3755,1513,5268,0,
5082,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Bus,2018,41,58,99,0,
2176,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2002,0,0,0,0,
2177,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2003,0,0,0,0,
2178,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2004,11,108,119,0,
2179,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2005,5,117,122,0,
2180,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2006,11,99,110,0,
2181,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2007,16,84,100,0,
2182,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2008,4,87,91,0,
2183,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2009,8,79,87,0,
2184,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2010,19,33,52,0,
2185,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2011,8,28,36,0,
2186,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2012,8,26,34,0,
2187,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2013,17,32,49,0,
2188,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2014,28,30,58,0,
2189,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2015,28,42,70,0,
2190,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2016,33,41,74,0,
2191,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2017,29,31,60,0,
2192,26420,"Houston-Sugar Land-Baytown, TX Metro Area",Rail,2018,20,26,46,0,
2194,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2002,0,403,403,0,
2196,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2003,0,346,346,0,
2198,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2004,2,326,328,0,
2200,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2005,0,269,269,0,
2202,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2006,0,198,198,0,
2204,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2007,0,352,352,0,
2206,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2008,0,454,454,0,
2208,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2009,2,261,263,0,
2210,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2010,0,217,217,0,
2212,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2011,4,236,240,0,
2214,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2012,8,337,345,0,
2216,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2013,5,296,301,0,
2218,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2014,92,24,116,0,
2220,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2015,2,224,226,0,
2222,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2016,2,275,277,0,
2224,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2017,2,356,358,0,
2226,26580,"Huntington-Ashland, WV-KY-OH Metro Area",Bus,2018,12,296,308,0,
2227,26620,"Huntsville, AL Metro Area",Bus,2002,15,7,22,0,
2228,26620,"Huntsville, AL Metro Area",Bus,2003,42,71,113,0,
2229,26620,"Huntsville, AL Metro Area",Bus,2004,53,51,104,0,
2230,26620,"Huntsville, AL Metro Area",Bus,2005,65,100,165,0,
2231,26620,"Huntsville, AL Metro Area",Bus,2006,19,244,263,0,
2232,26620,"Huntsville, AL Metro Area",Bus,2007,16,233,249,0,
2233,26620,"Huntsville, AL Metro Area",Bus,2008,14,185,199,0,
2234,26620,"Huntsville, AL Metro Area",Bus,2009,14,194,208,0,
2235,26620,"Huntsville, AL Metro Area",Bus,2010,19,219,238,0,
2236,26620,"Huntsville, AL Metro Area",Bus,2011,56,151,207,0,
2237,26620,"Huntsville, AL Metro Area",Bus,2012,31,126,157,0,
2238,26620,"Huntsville, AL Metro Area",Bus,2013,24,130,154,0,
2239,26620,"Huntsville, AL Metro Area",Bus,2014,22,158,180,0,
2240,26620,"Huntsville, AL Metro Area",Bus,2015,20,144,164,0,
2241,26620,"Huntsville, AL Metro Area",Bus,2016,35,162,197,0,
2242,26620,"Huntsville, AL Metro Area",Bus,2017,63,148,211,0,
2243,26620,"Huntsville, AL Metro Area",Bus,2018,87,124,211,0,
2244,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2002,473,0,473,0,
2245,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2003,579,0,579,0,
2246,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2004,315,0,315,0,
2247,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2005,351,0,351,0,
2248,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2006,311,8,319,0,
2249,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2007,318,78,396,0,
2250,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2008,315,93,408,0,
2251,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2009,368,44,412,0,
2252,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2010,334,40,374,0,
2253,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2011,2198,561,2759,0,
2254,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2012,2011,751,2762,0,
2255,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2013,1748,498,2246,0,
2256,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2014,1476,344,1820,0,
2257,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2015,1453,378,1831,0,
2258,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2016,1578,378,1956,0,
2259,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2017,1225,43,1268,0,
2260,26900,"Indianapolis-Carmel, IN Metro Area",Bus,2018,1437,393,1830,0,
2278,26980,"Iowa City, IA Metro Area",Bus,2002,22,94,116,0,
2279,26980,"Iowa City, IA Metro Area",Bus,2003,30,266,296,0,
2280,26980,"Iowa City, IA Metro Area",Bus,2004,49,81,130,0,
2281,26980,"Iowa City, IA Metro Area",Bus,2005,44,110,154,0,
2282,26980,"Iowa City, IA Metro Area",Bus,2006,49,241,290,0,
2283,26980,"Iowa City, IA Metro Area",Bus,2007,56,258,314,0,
2284,26980,"Iowa City, IA Metro Area",Bus,2008,107,288,395,0,
2285,26980,"Iowa City, IA Metro Area",Bus,2009,86,138,224,0,
2286,26980,"Iowa City, IA Metro Area",Bus,2010,56,114,170,0,
2287,26980,"Iowa City, IA Metro Area",Bus,2011,52,106,158,0,
2288,26980,"Iowa City, IA Metro Area",Bus,2012,51,120,171,0,
2289,26980,"Iowa City, IA Metro Area",Bus,2013,50,140,190,0,
2290,26980,"Iowa City, IA Metro Area",Bus,2014,33,118,151,0,
2291,26980,"Iowa City, IA Metro Area",Bus,2015,36,123,159,0,
2292,26980,"Iowa City, IA Metro Area",Bus,2016,35,124,159,0,
2293,26980,"Iowa City, IA Metro Area",Bus,2017,45,154,199,0,
2294,26980,"Iowa City, IA Metro Area",Bus,2018,41,184,225,0,
2295,27060,"Ithaca, NY Metro Area",Bus,2002,320,112,432,0,
2296,27060,"Ithaca, NY Metro Area",Bus,2003,151,376,527,0,
2297,27060,"Ithaca, NY Metro Area",Bus,2004,375,179,554,0,
2298,27060,"Ithaca, NY Metro Area",Bus,2005,375,300,675,0,
2299,27060,"Ithaca, NY Metro Area",Bus,2006,326,307,633,0,
2300,27060,"Ithaca, NY Metro Area",Bus,2007,174,451,625,0,
2301,27060,"Ithaca, NY Metro Area",Bus,2008,183,240,423,0,
2302,27060,"Ithaca, NY Metro Area",Bus,2009,167,305,472,0,
2303,27060,"Ithaca, NY Metro Area",Bus,2010,121,391,512,0,
2304,27060,"Ithaca, NY Metro Area",Bus,2011,145,323,468,0,
2305,27060,"Ithaca, NY Metro Area",Bus,2012,196,186,382,0,
2306,27060,"Ithaca, NY Metro Area",Bus,2013,214,169,383,0,
2307,27060,"Ithaca, NY Metro Area",Bus,2014,306,204,510,0,
2308,27060,"Ithaca, NY Metro Area",Bus,2015,221,168,389,0,
2309,27060,"Ithaca, NY Metro Area",Bus,2016,140,369,509,0,
2310,27060,"Ithaca, NY Metro Area",Bus,2017,43,253,296,0,
2311,27060,"Ithaca, NY Metro Area",Bus,2018,64,324,388,0,
2312,27100,"Jackson, MI Metro Area",Bus,2002,103,111,214,0,
2313,27100,"Jackson, MI Metro Area",Bus,2003,236,104,340,0,
2314,27100,"Jackson, MI Metro Area",Bus,2004,49,18,67,0,
2315,27100,"Jackson, MI Metro Area",Bus,2005,35,8,43,0,
2316,27100,"Jackson, MI Metro Area",Bus,2006,182,90,272,0,
2317,27100,"Jackson, MI Metro Area",Bus,2007,31,12,43,0,
2318,27100,"Jackson, MI Metro Area",Bus,2008,31,13,44,0,
2319,27100,"Jackson, MI Metro Area",Bus,2009,19,3,22,0,
2320,27100,"Jackson, MI Metro Area",Bus,2010,14,2,16,0,
2321,27100,"Jackson, MI Metro Area",Bus,2011,61,42,103,0,
2322,27100,"Jackson, MI Metro Area",Bus,2012,41,38,79,0,
2323,27100,"Jackson, MI Metro Area",Bus,2013,63,33,96,0,
2324,27100,"Jackson, MI Metro Area",Bus,2014,91,47,138,0,
2325,27100,"Jackson, MI Metro Area",Bus,2015,86,50,136,0,
2326,27100,"Jackson, MI Metro Area",Bus,2016,113,28,141,0,
2327,27100,"Jackson, MI Metro Area",Bus,2017,158,49,207,0,
2328,27100,"Jackson, MI Metro Area",Bus,2018,54,150,204,0,
2329,27140,"Jackson, MS Metro Area",Bus,2002,257,76,333,0,
2330,27140,"Jackson, MS Metro Area",Bus,2003,297,42,339,0,
2331,27140,"Jackson, MS Metro Area",Bus,2004,247,27,274,0,
2332,27140,"Jackson, MS Metro Area",Bus,2005,359,47,406,0,
2333,27140,"Jackson, MS Metro Area",Bus,2006,434,26,460,0,
2334,27140,"Jackson, MS Metro Area",Bus,2007,390,25,415,0,
2335,27140,"Jackson, MS Metro Area",Bus,2008,310,71,381,0,
2336,27140,"Jackson, MS Metro Area",Bus,2009,341,23,364,0,
2337,27140,"Jackson, MS Metro Area",Bus,2010,300,17,317,0,
2338,27140,"Jackson, MS Metro Area",Bus,2011,320,9,329,0,
2339,27140,"Jackson, MS Metro Area",Bus,2012,25,51,76,0,
2340,27140,"Jackson, MS Metro Area",Bus,2013,93,108,201,0,
2341,27140,"Jackson, MS Metro Area",Bus,2014,103,188,291,0,
2342,27140,"Jackson, MS Metro Area",Bus,2015,6,360,366,0,
2343,27140,"Jackson, MS Metro Area",Bus,2016,14,1185,1199,0,
2344,27140,"Jackson, MS Metro Area",Bus,2017,8,1311,1319,0,
2345,27140,"Jackson, MS Metro Area",Bus,2018,13,1422,1435,0,
2346,27180,"Jackson, TN Metro Area",Bus,2002,45,84,129,0,
2347,27180,"Jackson, TN Metro Area",Bus,2003,44,79,123,0,
2348,27180,"Jackson, TN Metro Area",Bus,2004,51,43,94,0,
2349,27180,"Jackson, TN Metro Area",Bus,2005,36,63,99,0,
2350,27180,"Jackson, TN Metro Area",Bus,2006,48,112,160,0,
2351,27180,"Jackson, TN Metro Area",Bus,2007,41,113,154,0,
2352,27180,"Jackson, TN Metro Area",Bus,2008,58,133,191,0,
2353,27180,"Jackson, TN Metro Area",Bus,2009,66,125,191,0,
2354,27180,"Jackson, TN Metro Area",Bus,2010,69,91,160,0,
2355,27180,"Jackson, TN Metro Area",Bus,2011,77,79,156,0,
2356,27180,"Jackson, TN Metro Area",Bus,2012,77,82,159,0,
2357,27180,"Jackson, TN Metro Area",Bus,2013,70,65,135,0,
2358,27180,"Jackson, TN Metro Area",Bus,2014,87,70,157,0,
2359,27180,"Jackson, TN Metro Area",Bus,2015,67,98,165,0,
2360,27180,"Jackson, TN Metro Area",Bus,2016,78,67,145,0,
2361,27180,"Jackson, TN Metro Area",Bus,2017,96,82,178,0,
2362,27180,"Jackson, TN Metro Area",Bus,2018,94,62,156,0,
2363,27260,"Jacksonville, FL Metro Area",Bus,2002,637,180,817,0,
2364,27260,"Jacksonville, FL Metro Area",Bus,2003,854,145,999,0,
2365,27260,"Jacksonville, FL Metro Area",Bus,2004,625,94,719,0,
2366,27260,"Jacksonville, FL Metro Area",Bus,2005,440,67,507,0,
2367,27260,"Jacksonville, FL Metro Area",Bus,2006,524,75,599,0,
2368,27260,"Jacksonville, FL Metro Area",Bus,2007,591,105,696,0,
2369,27260,"Jacksonville, FL Metro Area",Bus,2008,879,271,1150,0,
2370,27260,"Jacksonville, FL Metro Area",Bus,2009,782,332,1114,0,
2371,27260,"Jacksonville, FL Metro Area",Bus,2010,714,332,1046,0,
2372,27260,"Jacksonville, FL Metro Area",Bus,2011,617,384,1001,0,
2373,27260,"Jacksonville, FL Metro Area",Bus,2012,370,359,729,0,
2374,27260,"Jacksonville, FL Metro Area",Bus,2013,169,232,401,0,
2375,27260,"Jacksonville, FL Metro Area",Bus,2014,80,528,608,0,
2376,27260,"Jacksonville, FL Metro Area",Bus,2015,92,571,663,0,
2377,27260,"Jacksonville, FL Metro Area",Bus,2016,90,699,789,0,
2378,27260,"Jacksonville, FL Metro Area",Bus,2017,94,714,808,0,
2379,27260,"Jacksonville, FL Metro Area",Bus,2018,126,691,817,0,
2380,27260,"Jacksonville, FL Metro Area",Rail,2002,15,17,32,0,
2381,27260,"Jacksonville, FL Metro Area",Rail,2003,30,27,57,0,
2382,27260,"Jacksonville, FL Metro Area",Rail,2004,32,27,59,0,
2383,27260,"Jacksonville, FL Metro Area",Rail,2005,20,7,27,0,
2384,27260,"Jacksonville, FL Metro Area",Rail,2006,22,9,31,0,
2385,27260,"Jacksonville, FL Metro Area",Rail,2007,7,3,10,0,
2386,27260,"Jacksonville, FL Metro Area",Rail,2008,7,1,8,0,
2387,27260,"Jacksonville, FL Metro Area",Rail,2009,10,12,22,0,
2388,27260,"Jacksonville, FL Metro Area",Rail,2010,16,13,29,0,
2389,27260,"Jacksonville, FL Metro Area",Rail,2011,6,20,26,0,
2390,27260,"Jacksonville, FL Metro Area",Rail,2012,11,8,19,0,
2391,27260,"Jacksonville, FL Metro Area",Rail,2013,7,4,11,0,
2392,27260,"Jacksonville, FL Metro Area",Rail,2014,8,4,12,0,
2393,27260,"Jacksonville, FL Metro Area",Rail,2015,10,12,22,0,
2394,27260,"Jacksonville, FL Metro Area",Rail,2016,5,5,10,0,
2395,27260,"Jacksonville, FL Metro Area",Rail,2017,3,5,8,0,
2396,27260,"Jacksonville, FL Metro Area",Rail,2018,15,2,17,0,
