RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_NYC,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_NYC_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,156770326.36605904,6340555.176297363,2306245.577937355,0.8526077429221257,611693.8400438278,0.24408513500852574,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,1613836.0333480437,294633.4077261357,1338542.3370790828,-13734.169247384902,1222633.1296974164,1688046.797735941,212498.78582422485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6351619.36064495,6550528.396423605,-5729742.396423626,44950739.0,45771524.999999985
0,3.0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,190070491.22378787,5139836.057056801,2099012.6453733784,0.832919993749873,623605.4970942934,0.23106518352019925,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,-1951047.3644790023,549138.1883791188,2092453.3015643484,-438388.0624533793,2307962.8726699674,2114697.8159814468,300751.4061730215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902950.3327032,4977263.66712826,-1147014.6671282663,27514218.0,31344466.999999993
0,3.0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,231097385.2345159,13345895.043235606,1996582.2992606508,0.8587490219638221,625346.506410734,0.22820859414647335,3.25527416816923,27812.987350267256,7.024741965886544,3.5884451611100414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013768518722405865,0.0,4191164.505101848,-276154.5705587539,2688448.0817330163,-41399.736977157554,1510726.5400502454,3559265.532587224,453962.99624661065,-542981.7664130935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11611322.077944605,12038048.853987208,750925.1460128293,26468097.999999993,39257072.00000003
0,3.0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,250054415.30337825,5960537.65429511,2003873.1521186286,0.8553307482958121,623133.823903214,0.22073030793252674,3.433478254874552,28098.797510458066,7.174146498245368,3.719708442017935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299949951920433,0.0,4302848.99091458,358404.1040113675,1050629.8796087103,-402099.21997903136,1094449.850244698,-844618.543479629,430397.1990974645,-281374.0299729042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5638510.933585206,5626051.414498498,2998685.585501491,12183549.000000002,20808285.99999998
0,3.0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,260785276.60599762,6026600.922950046,2045451.3560733872,0.8367588098993162,631406.7649657473,0.2142332512508587,3.8553356378928423,28303.270758760606,7.135702416409093,3.721821454539583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012764519486966282,0.0,2376132.954707515,1285232.820556405,375584.28878941946,-505022.11001906,2631281.262577407,-537621.1321551818,-82593.25343034524,68841.48936416562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556818.1583858,5626785.597027968,12280485.402972048,4015598.999999997,21922870.0
0,3.0,2009,4061,235398184.0,298120651.0,265912325.0,271144146.99999994,-8016519.000000027,268744282.5057601,-4527009.471601215,2019529.288407386,0.8788058380979518,609605.2800536654,0.2208146492497639,2.786362418891047,26722.04127340166,7.178415948952266,3.718743516729932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012046125215647373,0.0,1999084.357572041,-4429613.659865648,-372158.6497342825,834703.579388854,-7703673.295839402,4537677.598414755,473295.0420310189,92934.32912617218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4517664.032655675,-4625518.751647138,-3354013.2483528894,13248340.999999993,5268808.999999962
0,3.0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,278620910.6504478,7672143.319074224,1978915.2493904748,0.8611925140160182,612874.2069129604,0.22330040009627147,3.2463067363760847,26688.25603915409,7.435073328493428,4.076624109719761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028423094628907665,0.0,879718.0376104014,1598451.6618656379,815610.5847036964,332225.9191002778,3693467.0191116766,-243811.1856206031,1388047.8464978423,-724224.6808212583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35404.145377685636,0.0,7732807.384211522,7871916.97364922,-4766846.97364921,1770537.0000000014,4875607.000000015
0,3.0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,288154324.75461227,8827136.876113594,1946387.8468207,0.826897736791989,614648.4643480967,0.21560801705150962,3.989888700422348,26432.95466378652,7.489976490692788,3.942773775740224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827134687641826,0.0,-336579.95331591554,2804231.7352631097,620176.4564564301,-867007.6004534414,5332407.048467834,546324.7600578555,537151.5287025339,222127.7085438342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797541.443894606,8877634.641499026,7726595.358500994,1273013.9999999995,17877244.000000022
0,3.0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,295702050.67100465,676527.7715641087,1935564.754765754,0.8282175769253152,608223.9675215333,0.20287939749310768,3.9967645859037226,25928.146323228397,7.330939047953371,3.796474549141856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,662645.0523021999,-343979.72181297105,820218.3282108775,-1419383.780224624,56373.32056268379,1596716.9875781843,-568437.9523526168,313386.5457231819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22985.81997737943,0.0,1217031.8926856308,1414450.8529890722,6949115.147010839,6209327.999999999,14572893.999999912
0,3.0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,291183703.95175165,-4518346.719253036,1946060.6725757904,0.886742509388547,617901.4056732748,0.20234804564720724,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,1492043.8873476223,-6708325.750696569,1440849.3915712086,-59386.07398600962,-1108496.7640878002,-20252.664618705854,210190.58884269602,264514.68712827924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4457221.211446624,-4461951.04281017,1670231.0428102952,0.0,-2791719.999999877
0,3.0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,293489994.0633122,2306290.1115605542,1979471.6415816392,0.8755863848710329,622817.909209027,0.19973660886183878,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,4458052.031293185,510502.6072025434,859523.3497479021,-330912.91905844706,-1628153.9919855348,-1356354.675498877,259627.7840576928,-456188.548543568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53061.358559073306,0.0,2372096.501475566,2522665.895356723,-2691416.895356776,0.0,-168751.00000005338
0,3.0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,278970289.1153152,-14519704.94799708,2031768.266734026,0.9261074408920658,628390.2445736151,0.1967381472992254,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.0,0.0,0.0,0.0,0.0,0.5885249025057373,0.0,0.0,0.0,0.11664877172432314,0.0,4287692.270845776,-4226307.236755834,985689.1237598739,-432048.19631699147,-8704672.351799857,-3081776.0692213518,-819712.6994880076,35995.34891725751,0.0,0.0,0.0,0.0,0.0,-3467704.5328416424,0.0,0.0,0.0,132434.6800320302,0.0,-15168794.971064003,-14933767.75357432,3398066.753574326,0.0,-11535701.000000002
0,3.0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,268629616.0154404,-10340673.09987469,2070163.5346603047,0.9823149988138488,633203.8914855404,0.2006708018847058,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,0.0,0.0,0.0,0.0,0.0,1.3895032207564944,0.0,0.0,0.0,0.19620894514568288,0.0,2857062.37510155,-4615797.113191044,906559.9272423509,584631.0095750894,-2818901.415534344,-1183759.4846379778,-619659.481683521,-1482260.8515212385,0.0,0.0,0.0,0.0,0.0,-4678655.378873889,0.0,0.0,0.0,209786.69278589397,0.0,-10781190.71485218,-10489172.027194109,-7998758.972805874,0.0,-18487930.999999978
0,3.0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,266548911.55511218,-1216218.2194942804,2092519.5821608345,0.9755344435858455,637940.4648803548,0.19912958800177846,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,0.0,0.0,0.0,0.0,0.0,2.2760238037469716,0.0,0.0,0.0,0.42140254669565846,0.0,2250418.096120953,555841.2977701416,769503.2858283632,-86951.08206924707,2018899.4709026185,-990975.2031854035,-177122.1186013077,-718701.8826757838,0.0,0.0,0.0,0.0,0.0,-4976622.960895747,0.0,0.0,0.0,492504.8330229874,0.0,-954592.813146202,-1058193.8817751077,-7335520.118224889,0.0,-8393713.999999996
0,3.0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,265716547.2883824,-1727424.372098296,2110597.338198996,0.9756925012041106,643261.4569610275,0.19904869355537147,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,0.0,0.0,0.0,0.0,0.0,3.2621241012143076,0.0,0.0,0.0,0.5760533646240482,0.06718717588404673,2384633.4306660295,973471.4947028471,809728.5952669239,-131342.02076697742,2213211.849344254,-1160944.85075917,-260627.63145407123,-887813.0701560982,0.0,0.0,0.0,0.0,0.0,-5378689.866848793,0.0,0.0,0.0,338641.90092045756,-940004.2486457834,-2071718.000104788,-2063757.474690663,-1167523.5253093615,0.0,-3231281.0000000224
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1121802085.8532343,0.0,253905652.00000006,0.9795634856000001,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
0,10.0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,1024666409.1270969,-97135676.7261374,232535028.99999985,1.1512130358200001,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65171066.191932276,-62059372.29348376,5846012.194037706,-690435.3587714427,12546753.39835024,12114693.336618494,-7700325.725196275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105113740.6403773,-103994033.9939372,30677192.993935287,0.0,-73316841.0000019
0,10.0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1061436148.3780159,36769739.250918984,243107286.99999982,1.20597552096,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32269372.829270907,-17942461.64559572,8177513.825859853,-1908537.2554965438,12626492.981189618,14790777.959364617,-7436146.968956877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40577011.72563586,40466740.47478695,-58920859.47478481,0.0,-18454118.999997854
0,10.0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1132530777.0356305,71094628.65761459,254087770.99999955,1.1702642382000001,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31534920.866536207,11611058.296039557,7824445.058976325,-1226603.6354697745,16200403.76987243,13216717.970442578,-6504128.160423629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72656814.1659737,74296315.55888817,1880619.4411094487,0.0,76176934.99999762
0,10.0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1146397796.206376,13867019.170745611,252268421.00000003,1.202828105,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5393154.397806836,-11210731.23856348,9092431.862631112,2669378.3947158945,10721946.463357208,21907943.73916447,-10842698.411610745,-2115410.1633950053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14829706.248492617,14514535.55762872,-40387835.557628244,0.0,-25873299.999999523
0,10.0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1151465888.997284,5068092.79090786,256261700.99999994,1.23098549827,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11613804.528455095,-9358766.265972838,902438.8700629304,-565453.3611028627,3452663.3892151834,-6533620.497006142,4697621.777230131,1036006.0012983617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5244694.44217986,5126195.919749791,-63954897.919750266,0.0,-58828702.00000048
0,10.0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1176494650.2188566,25028761.221572638,260943221.0000002,1.24213280256,27956797.669999957,0.698611198618527,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12717663.764530359,-3494733.0710590244,3502452.8465116057,-607767.9772287478,12838125.281109486,-549448.842087231,404645.42833571177,-982566.8808238087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23828370.54928835,23925551.993347332,-12070344.993346855,0.0,11855207.000000477
0,10.0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1140988866.7192562,-35505783.49960041,261208990.99999958,1.29848948775,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718912.4674897814,-17482924.996186744,-3231279.4601814924,4442356.733848895,-32061345.934654787,12314346.744794376,3891611.0582959317,-1985412.665015811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33393736.05160985,-33576497.09793223,20597.097930796444,0.0,-33555900.00000143
0,10.0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1078127007.1801674,-62861859.539088726,234440206.99999973,1.3328625246499994,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71546874.49912208,-10170901.016032549,-2570455.6489315145,2514920.4452611166,14117974.694004105,2794046.081114542,6364213.469529949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58497076.47417643,-59447254.154470675,36240043.154470555,0.0,-23207211.00000012
0,10.0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1079245948.6204438,1118941.4402763844,228510747.99999994,1.4103132355200003,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17024042.692045495,-21773651.782726526,1799028.559889693,-66598.26511783387,21013219.320540983,10595160.366866475,7203666.106666946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746781.614074248,1095773.4209745775,-32832103.420973387,0.0,-31736329.999998808
0,10.0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1094805473.8548052,15559525.23436141,227959423.99999982,1.36910030643,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1568524.1282213952,11330791.313151134,3044964.1116632475,-2329444.1167745274,1042205.974909117,1803590.75984896,3959838.055693644,-1827482.5057279908,0.0,0.0,-715100.2199591206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14740839.24458307,14764019.039104743,-6170453.039103193,0.0,8593566.00000155
0,10.0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1023605438.2723018,-71200035.58250344,232024740.99999997,1.6314814638000001,28818049.080000035,0.7081898861779363,3.9420000000000006,33700.32,29.93,4.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11648213.196540356,-66937297.30543123,12130643.46790979,567761.5215196685,-4063178.76705688,2612436.5109682227,-29553990.563062605,-921820.4416104928,0.0,0.0,-721101.0544145055,0.0,0.0,0.0,0.0,0.0,0.0,8679909.54490101,0.0,-66558423.88973668,-67158525.40871143,66009038.40871155,0.0,-1149486.9999998808
0,10.0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1030132703.1078292,6527264.83552742,232003465.00000018,1.6276280739800004,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-60021.631450338304,964891.2261014895,3803712.551446717,1045791.3027768646,-4767508.116735281,1191861.2366458285,5131059.298273682,0.0,0.0,0.0,-720298.3746892768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6589487.492369685,6577681.718126718,-17139767.71812934,0.0,-10562086.000002623
0,10.0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,988201673.9037592,-41931029.20406997,232760765.0,1.6811518782800001,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2113439.1566047063,-13051211.968722116,3411303.320022662,1526700.2725305934,-29723919.65931947,-5787837.007527056,-562726.0700046556,912180.2032800599,0.0,0.0,-712922.9347858022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41874994.68792108,-41557240.778436005,17938680.778437197,0.0,-23618559.999998808
0,10.0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,957464879.5336195,-30736794.370139718,232107588.99999964,1.68756526155,29437697.49999995,0.7142650075002228,2.4255,35302.049999999996,29.879999999999995,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1776860.6778116717,-1519132.3139522898,734084.2025393909,359693.5882519432,-9157401.778686637,-10478299.180422334,-5301170.197379411,-3556364.3890501326,0.0,0.0,-696430.2391301752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31391880.98564132,-31020755.962875534,32945159.962877203,0.0,1924404.000001669
0,10.0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,951630779.0891834,-5834100.444436073,230935446.9999999,1.7337943710600001,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3205085.1631271434,-10814438.476548374,2846498.8803217807,606755.6227566418,8930732.138245335,-5852291.807664389,2206113.896640047,0.0,0.0,0.0,-697774.0386459162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5979488.948022017,-6088742.772353115,-50505241.22764915,0.0,-56593984.000002265
0,10.0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,952486885.5753468,856106.4861633778,230662402.0000001,1.7232403280000002,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-707398.1702253758,2329296.7112220493,1610495.8333514223,-509809.24235230975,6688595.690922277,-7180665.397702229,173255.4302985898,-841480.8614763104,0.0,0.0,-658254.8065652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904035.1874728785,848037.6168623193,-7701560.616862081,0.0,-6853522.999999762
1,1.0,2002,150,1292016171.9999993,1615530131.0,0.0,1292016171.9999993,0.0,997263866.4882517,0.0,49814785.82760192,1.6449755572275602,8445944.209983494,0.44361978439460165,1.9566243795576885,43672.133831359766,11.080959921196712,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292016171.9999993,1292016171.9999993
1,1.0,2003,150,1292016171.9999993,1615530131.0,1292016171.9999993,1278422089.9999995,-13594081.99999951,1288268053.404327,65567215.65076014,53476957.51965334,1.6347740643854307,8588747.439730044,0.4476318255022279,2.234740756442172,42662.37787938272,10.99289217665458,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51140158.56817707,2233458.179334214,8591985.83436384,-3312738.154403491,13732062.6481596,10017790.618999837,-2078408.8475190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70497550.28631538,71350944.07301664,-81183082.07301651,0.0,-9832137.999999871
1,1.0,2004,160,1299712058.9999993,1626917221.0,1278422089.9999995,1357509238.0000007,71391261.00000082,1363050283.7561634,66420557.51900816,53624570.06095655,1.603999765257398,8759934.671476807,0.4461696202749582,2.5567289224811294,41255.15616440346,10.884847513136755,3.898038989649783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19158824.972038455,12576899.829859886,10303858.99432226,-907786.2727423877,14552274.431310713,13616837.490407962,-2054301.7503365888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67246607.6948603,69506065.08552222,1885195.9144785982,7695887.0000000065,79087148.00000083
1,1.0,2005,170,1307613726.9999993,1638115735.0,1357509238.0000007,1408403510.999999,42992604.99999858,1415671040.4560096,44428138.95696863,53761949.449261285,1.6174486989549746,8923104.812141366,0.44459389519170467,3.015798909870116,40064.46204069296,10.763717372852264,3.8998636842086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7919391.112479344,-5541492.92984348,11182691.278019289,-652161.5004554341,19704571.417920392,13268401.802739665,-2289955.5669259727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43591445.61393382,43842625.52313422,-850020.523135636,7901667.999999994,50894272.99999857
1,1.0,2006,170,1307613726.9999993,1638115735.0,1408403510.999999,1469130430.0000007,60726919.00000182,1481104982.654858,65433942.19884826,55473498.63377548,1.6598973475673562,9174149.74755593,0.4445286803743289,3.307445202756731,38281.87925044625,10.693748670955944,4.16677204054772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36477263.00371787,-12559688.58364202,14764737.27576111,-7540.533304199693,11750702.727862347,21247032.07675796,-1847116.0383845188,-3382189.432005404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66443200.49676313,66861797.181276046,-6134878.181274227,0.0,60726919.00000182
1,1.0,2007,170,1307613726.9999993,1638115735.0,1469130430.0000007,1495052844.0000002,25922413.999999456,1530741831.2884412,49636848.633582965,59233535.89410471,1.6705105768762236,9238295.083126336,0.4366069840514481,3.472144844724852,38811.65439343511,10.55285663823564,4.381753284393289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63961193.98399398,-4504264.830785195,4232570.030111213,-5386572.236824376,6517197.719567351,-6368292.4082545815,-3657926.3029874405,-2826259.681340205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51967646.27348073,51053496.71624315,-25131082.716243688,0.0,25922413.999999456
1,1.0,2008,170,1307613726.9999993,1638115735.0,1495052844.0000002,1569203376.000001,74150532.00000069,1567485277.988962,36743446.70052118,60581042.589064464,1.7239372857732649,9282061.638698101,0.44021721953809034,3.905201949835374,38751.55287967155,10.69754050976707,4.477509349517557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18901792394536435,0.0,28519743.980668947,-20153171.69012947,3583718.3843694273,2380017.5686686165,16473867.21033121,354553.56814899016,3990347.445243178,-1199676.1253882996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2389187.4523176737,0.0,36338587.794230275,36055168.834001645,38095363.16599903,0.0,74150532.00000069
1,1.0,2009,180,1318962067.9999993,1652157743.0,1569203376.000001,1550224962.9999995,-30326754.000001535,1527518003.353244,-56469577.756253414,60094979.920444734,1.8300204332162906,9213955.771536332,0.44168584296614405,2.8468452607200376,37106.28768529181,10.794676571024784,4.640511703252408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873916149649274,0.0,6992221.596465904,-42859882.354626596,-1156800.67634721,894990.0268196079,-44629187.409053415,22692712.189362526,3534825.6014118944,-2325358.470570025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56856479.496537305,-57169380.875126325,26842626.87512478,11348341.000000006,-18978413.000001524
