,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,YEARS_SINCE_TNC_BUS_NY_diff,YEARS_SINCE_TNC_BUS_HI_diff,YEARS_SINCE_TNC_BUS_MID_diff,YEARS_SINCE_TNC_BUS_LOW_diff,YEARS_SINCE_TNC_RAIL_NY_diff,YEARS_SINCE_TNC_RAIL_HI_diff,YEARS_SINCE_TNC_RAIL_MID_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,YEARS_SINCE_TNC_BUS_NY_FAC_ratio,YEARS_SINCE_TNC_BUS_HI_FAC_ratio,YEARS_SINCE_TNC_BUS_MID_FAC_ratio,YEARS_SINCE_TNC_BUS_LOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_NY_FAC_ratio,YEARS_SINCE_TNC_RAIL_HI_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
1069,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2017,0,24,9449084.0,16.02732134849107,15.650298545547377,0.7272265538197649,14.860072597440304,1.240748222488552,10.377576575186112,4.25,6.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.687840194936938,0.015517898957394062,16.011803449533684,7.105427357601002e-15,9132237.000000002,8991617.733058542,6263804.999999994,1.06933345668,2842152.500000001,2.4582,32130.0,1.0019540962077635,0.9642877931161009,1.0019448749928028,1.0506267705527979,0.9999811083633975,0.21999999999999975,0.3000000000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0164166435908097,1.013421322397652,1.0033875840653816,1.008345972093405,1.000007054323515,1.0002121058229576,0.9976112461436223,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,9262577.999999987,0.98592821566523,0.9992223066672442,-130340.9999999851,-6998.163586851209,9449084.000000011,0.0,1.0000000000000009,0.9866955636604904,2536.8712637112476,152060.44175807512,124316.04557139882,31377.76163715453,77305.21750098634,65.3412217959398,1964.6467293990406,-22126.018917499325,0.0,0.0,-362426.5642375992,0.0,0.0,0.0,0.0,-7203.44515473046,-123137.55484525464,0.0,-130340.9999999851,2.0
1070,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2018,0,24,9449084.0,16.053318594706845,15.669019036256282,0.6645883538361866,14.880753301691882,1.3137236682850553,10.384616564565283,4.08,6.95,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.687840194936937,0.03266798229102011,16.020650612415828,3.552713678800501e-15,9372763.00000001,9071520.98592698,6382170.999999999,0.9436902439999999,2901542.2300000004,2.72,32357.000000000025,1.001196174670689,0.913867006568214,1.0013916960442806,1.058815676278091,1.0006783847199938,-0.16999999999999993,0.5499999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.010037155506068,1.0314924919905892,1.0024276085469839,1.0101961671755861,0.9997467222110379,0.9998361308535219,0.9956249773695893,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,9132237.000000002,1.0263381250399006,1.0088864156863193,240526.00000000745,79903.25286843814,9449084.000000011,0.0,0.9999999999999991,1.0172979903421733,93452.09119129326,91661.6828872688,287596.9005786627,22169.496594282366,93113.81513907322,-2312.99279563801,-1496.4918826261458,-39953.743541273696,0.0,0.0,-357326.575788456,0.0,0.0,0.0,0.0,81152.85412798566,159373.1458720218,0.0,240526.00000000745,2.0
1071,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2012,1,24,264874.0,12.4870132955706,12.22167528875758,1.450474038839457,14.712151490863407,1.5963324092556201,10.287801885004374,5.55,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204376485853892,-0.06396730716035988,12.550980602730958,-1.7763568394002505e-15,264874.0,282370.99242878135,203143.99999999988,3.2651358760900004,2451354.0000000014,3.9349,29371.139999999985,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,264874.0,264874.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264874.0,264874.0,2.0
1072,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2013,1,24,264874.0,12.402859901100344,12.211259172217474,1.4712361891187349,14.759165160707727,1.5689491957039656,10.284210413488813,4.94,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204376485853893,-0.1351272821283884,12.537987183228731,-1.7763568394002505e-15,243496.0000000001,278725.74805522896,201039.00000000006,3.3546149427600005,2569353.250000002,3.8015999999999996,29265.839999999997,0.9991477341449508,1.0143140447352577,1.0031955672746788,0.9828461707643814,0.9996509000119067,-0.6099999999999994,-0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994458559448531,0.9897750822005386,1.0055272402332893,0.9962006128619632,1.0001292351331421,0.9994121236291774,1.001595679397387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264874.0,0.9192899265311056,0.9870905848288515,-21377.999999999913,-3645.244373552385,264874.0,0.0,1.0000000000000009,0.9313128934595255,-3417.2631955783277,-1467.7835246297973,-2708.31487721455,1464.0222295522756,-1006.3588688003719,34.23102665588424,-155.7131658452606,422.65398470349186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3419.368434042793,-17958.63156595712,0.0,-21377.999999999913,2.0
1073,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2014,1,24,264874.0,12.460807882833175,12.181984850001085,1.3458906848267393,14.777535807414118,1.5176734391762705,10.272139287521396,5.56,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.204376485853893,-0.11407142259906483,12.574879305432237,-1.7763568394002505e-15,258023.00000000023,289200.60106349166,195239.00000000015,2.8416066780199998,2616990.1699999995,3.5616000000000003,28914.68,0.9976026778398911,0.9148025957904985,1.001244694161652,0.9673184086087068,0.9988262466944877,0.6199999999999992,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984503881706291,1.0640131577426168,1.0021561498716844,0.9928973462850804,1.0004344323999268,1.0005978680412242,0.9992031138556954,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,243496.0000000001,1.0596601176200025,1.0375812176713115,14527.000000000146,10474.853008262697,264874.0,0.0,1.0,1.0212790982139506,9500.871672365713,-3773.242820044969,15586.947857696237,525.0138691556753,-1729.4677689680593,105.78255165257576,145.57847656592594,-194.03858859359792,0.0,0.0,0.0,0.0,0.0,0.0,-1165.7019050980757,9150.87617809367,5376.123821906476,0.0,14527.000000000146,2.0
1074,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2015,1,24,264874.0,12.520441681994216,12.201306304552492,1.3966369810225974,14.803261983612181,1.2652560327428346,10.36257557269753,5.47,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.204376485853893,0.0021819237967666836,12.51825975819745,1.7763568394002505e-15,273877.9999999998,273281.06835896405,199047.9999999999,3.0415851586600002,2685188.8299999987,2.5440000000000005,31651.600000000024,1.0015860678525967,1.0377046195266526,1.0017408975713769,0.8336813441431528,1.0088040361062856,-0.08999999999999986,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0103610311265945,0.9751927667596534,1.0030207660003008,0.965519186401149,0.9967512491415029,0.9999132424006909,0.9984068627389177,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,258023.00000000023,1.0614480104486792,0.9449533208230345,15854.999999999593,-15919.532704527606,264874.0,0.0,1.0,1.1232804151324431,-14351.820041708273,2673.384334377289,-6400.836742373961,779.4271056956056,-8896.842967216346,-838.2524427619912,-22.385456046530695,-411.0660555162502,0.0,0.0,0.0,0.0,0.0,0.0,-1235.247817866088,-14203.309301278177,30058.309301277768,0.0,15854.99999999959,2.0
1075,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2016,1,24,264874.0,12.553820360068915,12.224315233067454,1.447808540915222,14.831227713547662,1.180960030016863,10.377772628295348,4.03,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.204376485853894,0.07415324659983757,12.479667113469079,1.7763568394002505e-15,283174.00000000023,262935.3097204442,203680.99999999988,3.2537823034500004,2761341.999999999,2.2574999999999994,32136.300000000007,1.001885775829296,1.0366391271231823,1.001889159968015,0.9333763281545208,1.0014665326675984,-1.4399999999999995,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0123505851658514,0.9749874991637232,1.0032841656227032,0.9883501494937739,0.9994533355588217,0.9986127812711947,0.9896898678302957,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,273877.9999999998,1.0339421202141115,0.9621424246449068,9296.000000000407,-10345.758638519852,264874.0,0.0,1.0000000000000009,1.0746245264027652,-10423.514956402365,3382.553564053051,-6850.373704037818,899.4607124146988,-3190.637756944199,-149.71936382104298,-379.92869100774243,-2823.7183783742817,0.0,0.0,0.0,0.0,0.0,0.0,-1311.1513386850318,-10368.357023102197,19664.357023102602,0.0,9296.000000000406,2.0
1076,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2017,1,24,264874.0,12.608576707398026,12.227589488992423,1.418713858135582,14.860072597440304,1.240748222488552,10.377576575186112,4.25,6.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.20437648585389,0.10803868367407538,12.500538023723946,-3.552713678800501e-15,299111.99999999994,268480.6971917419,204349.00000000003,3.1318029367199998,2842152.500000001,2.4582,32130.0,1.0002678477986326,0.9799043299183413,1.0019448749928028,1.0506267705527979,0.9999811083633975,0.21999999999999975,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.001748295854352,1.014506482510467,1.0033875840653816,1.008345972093405,1.000007054323515,1.0002121058229576,0.9976112461436223,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,283174.00000000023,1.0562834158503243,1.0210903110624192,15937.999999999709,5545.387471297698,264874.0,0.0,0.9999999999999964,1.0344660884776509,5955.541516137292,495.0719302602705,4107.858678418998,959.2757301303824,2363.3623015778494,1.9976010070677404,60.062854310198006,-676.4329845259028,0.0,0.0,0.0,0.0,0.0,0.0,-1355.6545950415723,5972.227744789502,9965.772255210206,0.0,15937.999999999709,2.0
1077,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Rail",2018,1,24,264874.0,12.607415937279116,12.217052149573181,1.4576244096462436,14.880753301691882,1.3137236682850553,10.384616564565283,4.08,6.95,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.204376485853893,0.12879215781713144,12.478623779461984,-1.7763568394002505e-15,298765.0000000001,262661.12238617,202206.99999999988,3.2957424730000007,2901542.2300000004,2.72,32357.000000000025,0.9991382324841108,1.0274266380690722,1.0013916960442806,1.058815676278091,1.0006783847199938,-0.16999999999999993,0.5499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9943942492002733,0.9809230520043288,1.0024276085469839,1.0101961671755861,0.9997467222110379,0.9998361308535219,0.9956249773695893,1.0,1.0,1.0,1.0,1.0,1.0,0.9952126445399593,299111.99999999994,0.9988398994356634,0.9783240476263525,-346.9999999998254,-5819.574805571872,264874.0,0.0,1.0000000000000027,1.020970325025953,-6472.319487704189,-1676.7473332078507,-5706.144068881194,726.12684770544,3049.7959562239193,-75.75842601203584,-49.015228141371225,-1308.6217690273972,0.0,0.0,0.0,0.0,0.0,0.0,-1431.9554663636998,-6483.5374663864495,6136.537466386624,0.0,-346.9999999998254,2.0
1078,"New Haven-Milford, CT Metro Area-Bus",2012,0,21,11165565.0,16.228345136104945,15.283274531321924,0.6613903596059248,14.060809981207557,1.635320061148201,10.389645925890125,11.32,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.913807632030579,0.0026899333482417187,16.22565520275671,7.105427357601002e-15,11165565.000000013,11135570.731042739,4339519.999999999,0.9374842624499999,1278002.9199999988,4.1311,32520.150000000027,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11165565.000000013,11165565.000000013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11165565.000000013,11165565.000000013,2.0
1079,"New Haven-Milford, CT Metro Area-Bus",2013,0,21,11165565.0,16.23019903231552,15.288559054656725,0.6717165587046611,14.058204681281985,1.6064735229700846,10.398235012572755,11.55,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.913807632030578,0.012833452504294712,16.21736557981123,3.552713678800501e-15,11186284.000000002,11043642.591342878,4362513.0,0.95759476452,1274677.6700000002,3.985199999999999,32800.67999999997,1.0003457716684976,1.0156128660612604,0.9998147119597623,0.9823603104594323,1.0008266967655968,0.23000000000000043,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0028231964135728,0.9949014307715494,0.9996945936108493,0.9959979851759861,0.999690998928727,1.0002217480656068,0.9984068627389177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11165565.000000013,1.001855615904792,0.991744640493047,20718.999999988824,-91928.13969986141,11165565.000000013,0.0,0.9999999999999991,1.0101951390345962,-92263.12135046699,31522.583063513564,-56928.40612726559,-3410.03488947704,-44684.756648490315,-3450.1715463679047,2475.942440157209,-17788.277642536912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92175.75317325175,112894.75317324058,0.0,20718.999999988824,2.0
1080,"New Haven-Milford, CT Metro Area-Bus",2014,0,21,11165565.0,16.240132205341972,15.293808729778505,0.6457436551709416,14.066480794795876,1.5608777218187233,10.413435190985787,11.89,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.913807632030579,0.015087918230509714,16.225044287111466,3.552713678800501e-15,11297952.999999985,11128769.913627913,4385474.999999997,0.90740495354,1285270.829999999,3.763,33303.080000000016,1.0003433727863438,0.9613335368956727,1.0005887034441112,0.971617458676155,1.0014618036998253,0.33999999999999986,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002804553070508,1.0129399521310591,1.00097078682808,0.9936816354444908,0.9994532232564597,1.000327818869853,0.9976112461436223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11186284.000000002,1.0099826716360842,1.0077082648755553,111668.99999998324,85127.32228503563,11165565.000000013,0.0,1.0000000000000009,1.002257008944911,87132.37945047172,31372.527139775488,144749.97948443278,10859.497162361376,-70679.02033345924,-6116.399937837091,3667.0749787347268,-26721.279043536306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86226.84004518643,25442.159954796807,0.0,111668.99999998324,2.0
1081,"New Haven-Milford, CT Metro Area-Bus",2015,0,21,11165565.0,16.190412219506314,15.299880816218504,0.6537950389535232,14.068339567576482,1.2947271675944,10.442698280320561,11.64,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.913807632030578,0.04888584823855988,16.14152637126775,-3.552713678800501e-15,10749955.000000002,10237072.76159588,4412185.000000003,0.92282419266,1287662.0800000008,2.65,34292.06,1.0003970290558282,1.0124683900772518,1.0001321419911435,0.8294866083973532,1.0028101283388315,-0.25,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0032446249273093,0.9960223854904259,1.0002179517424132,0.9636776852884903,0.998947622246979,0.9997590252530594,0.995228198432231,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,11297952.999999985,0.9514958152153772,0.919874598994082,-547997.9999999832,-891697.1520320326,11165565.000000013,0.0,0.9999999999999991,1.0343755693457672,-926777.3111916119,36657.619931368376,-44938.90178128643,2462.4085420528436,-410367.8044618447,-11889.714391877164,-2722.5213651220756,-53911.58983798062,0.0,0.0,-442066.8078269221,0.0,0.0,0.0,0.0,-905253.0146710135,357255.0146710302,0.0,-547997.9999999832,2.0
1082,"New Haven-Milford, CT Metro Area-Bus",2016,0,21,11165565.0,16.10777022676644,15.312627117561616,0.6667565137042335,14.070610229829585,1.2158025560795132,10.466356614261613,11.89,4.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.913807632030578,0.017886905724028714,16.089883321042414,3.552713678800501e-15,9897276.000000006,9721818.215791205,4468784.000000003,0.94790904705,1290589.2500000005,2.3729999999999998,35113.04999999998,1.0008330980807119,1.0198249818038643,1.0001614022921608,0.9390415112231493,1.0022655383987906,0.25,0.09999999999999964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0068231443283062,0.9936044301231338,1.0002662545684988,0.9890884195249762,0.9991490982284857,1.0002410328297657,0.9992031138556954,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,10749955.000000002,0.9206806912214985,0.949667785137013,-852678.9999999963,-515254.54580467567,11165565.000000013,0.0,1.0,0.9694765982828989,-545587.6399073771,73348.49448779708,-68752.088375667,2862.2246299067856,-117298.99908538481,-9147.15575319854,2591.0920735042637,-8566.490191398178,0.0,0.0,-420624.7176929367,0.0,0.0,0.0,0.0,-541069.0448274416,-311609.9551725547,0.0,-852678.9999999963,2.0
1083,"New Haven-Milford, CT Metro Area-Bus",2017,0,21,11165565.0,16.021428240533062,15.321477945360328,0.6687344910989387,14.077540666607925,1.2755303841350356,10.47691607533131,11.0,4.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.913807632030576,-0.04175560499852435,16.063183845531583,-3.552713678800501e-15,9078578.00000001,9465685.264883304,4508512.000000003,0.9517657801199999,1299564.669999999,2.5806,35485.80000000002,1.0005780084456286,1.002966566286269,1.0004925469944188,1.049126256361988,1.0010088955936498,-0.8900000000000006,-0.1999999999999993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.004732957046079,0.9990213530377391,1.000812875020128,1.0083375106545476,0.9996201261848652,0.9991423944757737,1.001595679397387,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,9897276.000000006,0.9172804719197488,0.973653801663164,-818697.9999999963,-256132.95090790093,11165565.000000013,0.0,0.9999999999999973,0.9421012644921433,-255994.51537504158,46843.382181188725,-9685.939092057812,8045.2484277118365,82518.64410099805,-3759.715993562328,-8487.958572392507,15792.879403453111,0.0,0.0,-387261.05583038065,0.0,0.0,0.0,0.0,-260755.59649040748,-557942.4035095888,0.0,-818697.9999999963,2.0
1084,"New Haven-Milford, CT Metro Area-Bus",2018,0,21,11165565.0,15.995409690585795,15.333788207763908,0.6458097419735431,14.077130545526412,1.3480731482996928,10.493362313624989,10.39,4.275,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.913807632030576,-0.05562845304710036,16.051038143632894,-1.7763568394002505e-15,8845413.0,9351413.223083558,4564356.000000002,0.9075310120000002,1299031.8000000005,2.85,36074.24999999997,1.0008034644208268,0.9657192063060437,0.9999708669936584,1.0568726273140487,1.0015697594764934,-0.6099999999999994,-0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.006588963737439,1.0114127012589615,0.9999519173527149,1.0101354073407371,0.9994084135852683,0.9994121236291774,1.0009970014594214,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,9078578.00000001,0.9743170130828849,0.9879277581493562,-233165.0000000093,-114272.04179974645,11165565.000000013,0.0,1.0,0.9862229364616718,-101875.40958898928,59818.42122951156,103611.09857018068,-436.52206382393973,92015.08610465485,-5370.763409881827,-5337.081486869741,9051.355515470908,0.0,0.0,-355227.00404823176,0.0,0.0,0.0,0.0,-109598.78927593435,-123566.21072407496,0.0,-233165.0000000093,2.0
1085,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2012,0,21,17505416.0,16.67802093385238,15.516825490922523,0.5965970740966765,14.36286770340106,1.5694697199877652,10.175477266451828,10.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.984862085955539,0.18547382283590075,16.492547111016474,-7.105427357601002e-15,17505416.00000002,14541934.12572819,5481148.999999999,0.81592880315,1728677.3299999994,3.8041,26250.470000000005,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17505416.00000002,17505416.00000002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17505416.00000002,17505416.00000002,2.0
1086,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2013,0,21,17505416.0,16.52747462323137,15.564436810130353,0.6921893036022571,14.389307645674824,1.534628155625584,10.212073116698676,10.94,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98486208595554,0.0598947612333417,16.467579861998033,3.552713678800501e-15,15058822.000000006,14183356.97948466,5748426.000000004,0.9980851633200001,1774993.080000001,3.6395999999999997,27228.959999999985,1.0030683672530623,1.1602291289314808,1.0018408539868053,0.9778004227042668,1.0035964750633861,0.8399999999999999,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257252951768967,0.9537826393219737,1.003104706338941,0.9951682795031147,0.9986840904294592,1.0008101006754746,0.9992031138556954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17505416.00000002,0.8602378829500532,0.9753418532126947,-2446594.000000013,-358577.1462435294,17505416.00000002,0.0,1.0000000000000009,0.8819860304414274,-411758.45115454827,450331.9937943708,-809054.1250908931,54349.176021001185,-84581.27729370387,-23035.544450698788,14181.149326063902,-13949.823460688427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-431651.1173008427,-2014942.8826991704,0.0,-2446594.000000013,2.0
1087,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2014,0,21,17505416.0,16.412671581073706,15.56693749619859,0.7527057873724684,14.404893681181736,1.484600049904014,10.22319504282461,10.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.984862085955541,-0.018836303358684088,16.431507884432392,3.552713678800501e-15,13425568.000000007,13680852.853910461,5762819.0,1.1227359250999998,1802874.9200000004,3.4132,27533.49999999999,1.0001606666594327,1.0874276494237551,1.001083167855654,0.9674005031523898,1.0010890958181398,-0.33999999999999986,0.19999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001334971035579,0.9704877528056276,1.001829023325898,0.9930695690409169,0.9995998957019331,0.9996722885601408,0.9984068627389177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15058822.000000006,0.8915417155472056,0.9645708610238718,-1633253.9999999981,-502504.1255741995,17505416.00000002,0.0,1.0000000000000009,0.9242884649183207,-536088.5937001244,20103.09119993987,-444419.6773200535,27542.936698545385,-104364.12619612139,-6025.099406024645,-4934.948240203595,-23990.770436206563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533521.0974547771,-1099732.9025452211,0.0,-1633253.9999999981,2.0
1088,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2015,0,21,17505416.0,16.399069146141265,15.63282698157884,0.7729356668696613,14.416068472175272,1.2193539063642382,10.250311029734474,9.92,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.984862085955539,-0.01320723773993228,16.412276383881196,-3.552713678800501e-15,13244184.000000015,13420263.30109345,6155317.000000005,1.16611592372,1823134.6700000002,2.385,28290.339999999986,1.004232655613626,1.0268762109134446,1.0007757635176533,0.8213349490612472,1.0026523984719333,-0.6799999999999997,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357762144751759,0.9900359038784088,1.0013110240444654,0.9637988511455186,0.9990248000413089,0.9993446845150695,0.9928508432352503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13425568.000000007,0.9864896591339753,0.9809522435772324,-181383.99999999255,-260589.55281701125,17505416.00000002,0.0,0.9999999999999982,1.0056449385779553,-239749.47923645805,480316.00021905825,-133773.6500389592,17601.242458604855,-486020.98562396306,-13092.613359004677,-8797.982604387063,-95981.49028780713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255726.9491013029,74342.94910131034,0.0,-181383.99999999255,2.0
1089,"New Orleans-Metairie-Kenner, LA Metro Area-Bus",2016,0,21,17505416.0,16.33277209729582,15.714821640641219,0.7692864245067632,14.418216305612944,1.1415121229833305,10.238732250325455,11.13,4.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.984862085955542,-0.07137024171312498,16.404142339008942,-3.552713678800501e-15,12394606.999999994,13311545.028149884,6681288.999999997,1.15822564725,1827054.670000001,2.1315,27964.649999999998,1.0052450308033856,0.9952787243242671,1.0001489888482298,0.9361614515895476,0.998870397261563,1.2100000000000009,0.6000000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.044713823040712,1.0018080579785094,1.0002518500259168,0.9892373154477029,1.000416709458713,1.001167138901445,0.995228198432231,1.0,1.0,0.9608719554925638,1.0,1.0,1.0,1.0,13244184.000000015,0.9358528241528493,0.9918989463541518,-849577.0000000205,-108718.27294356562,17505416.00000002,0.0,1.0000000000000027,0.943496141281911,-83503.9340979238,592198.0996946302,23946.252550046018,3335.54808364643,-142542.97454458082,5518.976745736476,15457.802364294546,-63198.61797502142,0.0,0.0,-518219.0210166754,0.0,0.0,0.0,0.0,-107291.84507948495,-742285.1549205355,0.0,-849577.0000000205,2.0
