CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
2.0,0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,813523027.0832886,-32087615.985750113,12605880.249967996,1.0085579264681765,2755043.820597202,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.0,3.8596753736341722,0.0,0.0,0.8247575867409823,0.41079761662415076,9598870.206540484,2244885.535046739,3091832.4800078734,6778373.424490982,-1155564.5325135407,-5360657.118342533,-1532899.9356058086,0.0,0.0,-27685352.49179201,0.0,0.0,-803182.1894930955,-16687924.582944904,-31511619.204605807,-31724475.27902612,9703916.27902622,0.0,-22020558.999999903
2.0,1,2002,155,47178562.99999999,66035486.0,0.0,47178562.99999999,0.0,45015121.17047877,0.0,2983338.4139987878,1.2225135469246353,2749422.817284878,1.9584834944633647,35507.41498639973,7.676508567461031,3.5515186929283957,0.0,0.0,0.0,0.0,0.0,0.3167389604469299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47178562.99999999,47178562.99999999
2.0,1,2003,155,47178562.99999999,66035486.0,47178562.99999999,47597707.99999998,419144.99999998865,48347734.909137584,3332613.7386588114,3091491.7078865673,0.9521352387146016,2793986.2170423507,2.225879603062518,34819.634861483035,7.719965056587246,3.5515186929283957,0.0,0.0,0.0,0.0,0.0,0.3167389604469299,0.0,777878.8743068448,1960338.5034696206,267727.3040162829,447869.01236960664,100551.2001332672,55263.48123614056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3609628.3755317633,3755245.391981813,-3336100.3919818243,0.0,419144.99999998865
2.0,1,2004,199,48771606.99999999,69179572.0,47597707.99999998,53869703.00000001,4678951.000000035,52696071.5692395,2346083.385010225,2896229.968728075,0.9321001113017419,2884138.061377279,2.53379725876369,33830.369026072585,7.75879532942189,3.5237052410432157,0.0,0.0,0.0,0.0,0.0,0.3063932053745941,0.0,857885.9169492219,598567.8099953535,290242.20605903416,477428.8736710382,145568.60175691903,58802.58828237862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428495.996713945,2479083.873708898,2199867.1262911363,1593043.999999999,6271995.0000000335
2.0,1,2005,199,48771606.99999999,69179572.0,53869703.00000001,61106762.00000001,7237058.999999995,57136529.39964494,4440457.830405446,3046508.4153566826,0.8958498341929008,2936588.978183436,2.989170905209254,32976.15141722538,7.774775176056839,3.5237052410432157,0.0,0.0,0.0,0.0,0.0,0.3063932053745941,0.0,2452203.374532516,353859.81780277373,372601.70293695503,718081.1421949891,141799.98968336204,23290.661531583322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061836.6886821794,4143306.38855653,3093752.6114434656,0.0,7237058.999999995
2.0,1,2006,199,48771606.99999999,69179572.0,61106762.00000001,67460493.99999997,6353731.999999959,61162314.34097428,4025784.9413293367,3302780.4993083584,0.8790002003685922,3002673.6501332447,3.2749902197194363,31657.32308746256,7.8666543232828054,3.5814538282488826,0.0,0.0,0.0,0.0,0.0,0.3063932053745941,0.0,2625689.3668264174,261781.2640997736,483532.292204232,465101.3195155229,270192.91590493405,173948.1281263498,-28942.91425869318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251302.372418537,4325370.834439281,2028361.1655606774,0.0,6353731.999999959
2.0,1,2007,267,50589582.999999985,77227194.0,67460493.99999997,73228318.00000001,3949848.000000056,66176086.48152499,2112169.6384271514,3656908.907658913,1.0531231772917928,2960410.5104645877,3.473777256883102,31985.6632686577,7.655246081984901,3.931233263970569,0.0,0.0,0.0,0.0,0.0,0.29538272730969123,0.0,3497589.0723593524,-878033.7497133611,147816.6588548527,350928.8016613431,-114650.67015307874,-456240.4386881662,-145945.44803015905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401464.226290783,2416305.0042091035,1533542.9957909528,1817976.000000001,5767824.000000056
2.0,1,2008,291,55076221.999999985,81700280.0,73228318.00000001,86665208.99999996,8950251.999999935,78545466.9338804,8376617.786374118,3812614.818571088,0.9840738725257998,2923237.336847401,3.865072043930319,31971.510669302454,7.6396311624279525,3.9681934792114104,0.0,0.0,0.0,0.0,0.0,0.27132015336854426,0.0,6696884.768434954,-343491.76740057924,31324.02237059614,673367.553563938,79999.84458034321,313802.6074516328,6642.788487251761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458529.817488137,7570510.367561412,1379741.632438521,4486638.999999996,13436890.999999931
2.0,1,2009,313,56427308.999999985,82829583.0,86665208.99999996,78047143.00000001,-9969152.999999948,76425292.59205519,-2921970.54756425,3707858.8640000364,1.2262722444865433,2859400.3000248764,2.799377103054835,30635.96373662954,7.904607193832333,4.049968055361279,0.0,0.0,0.0,0.0,0.0,0.26482370442297704,0.0,373194.4954822212,-2719471.407101361,-167074.6551099544,-2310576.6127408776,374688.100300144,768717.5641789375,-39327.655745145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3719850.1707360353,-3643218.069311816,-6325934.930688132,1351087.0,-8618065.999999948
2.0,1,2010,313,56427308.999999985,82829583.0,78047143.00000001,73994753.99999999,-4052389.0000000237,77552781.17232049,1127488.5802653024,3570552.0467144186,1.2194090351872062,2870003.0320191216,3.2677661049634668,29910.28759021451,7.921072462803428,4.0016641587498,0.0,0.0,0.0,0.0,0.0,0.26482370442297704,0.0,359421.89610893885,-280791.5522132867,64889.20002285931,1001190.3073957805,216262.3488508827,93648.78906633472,39748.70661649161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494369.695848001,1622159.7753057347,-5674548.775305759,0.0,-4052389.0000000237
2.0,1,2011,336,56896636.999999985,83431337.0,73994753.99999999,78590941.99999997,4126859.999999981,84052864.26049617,5802124.656188798,3792981.846956298,1.2466382031955459,2882364.7381093497,3.9946115595408562,29364.190561488533,8.349506970332888,4.060939870664061,0.0,0.0,0.0,0.0,0.0,0.26263923120798843,0.0,3394045.881530715,-443623.09531414584,146571.37590305693,1281602.7184173812,174211.12526243852,928486.3751354244,-44336.54900228777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5436957.831932583,5542952.600561108,-1416092.600561128,469328.00000000006,4596187.9999999795
2.0,1,2012,358,58547946.999999985,85082647.0,78590941.99999997,85082647.00000003,4840395.000000067,90594186.6520957,4787441.081039215,4055905.8360014916,1.2093936588409715,2890718.4350246107,4.006022438344422,29026.064510323486,8.361368092718948,4.392280707981101,0.0,0.0,0.0,0.0,0.0,0.3318635237542999,0.0,4061283.65601953,194056.83803295635,234553.94328296027,21725.673959994856,116019.04582389862,8023.726231799939,-140310.464832752,0.0,0.0,0.0,0.0,0.0,-38645.171818370494,0.0,4456707.246700018,4434307.345911943,406087.65408812516,1651310.0000000002,6491705.000000067
2.0,1,2013,358,58547946.999999985,85082647.0,85082647.00000003,89235247.99999997,4152600.9999999413,95692286.75426537,5098100.102169664,4759016.372520085,1.302551233159237,2933920.5163762784,3.8564354344721936,29651.694031391387,8.191234424496557,4.354376808464352,0.0,0.0,0.0,0.0,0.0,0.4991198752024559,0.0,6704802.753820175,-1084100.1867823142,350472.2086866753,-283779.6331650848,-193774.21975222835,-350117.7332017984,-7399.242578713845,0.0,0.0,0.0,0.0,0.0,-175993.40595025796,0.0,4960110.5410764525,4673698.763980867,-521097.76398092636,0.0,4152600.9999999413
2.0,1,2014,358,58547946.999999985,85082647.0,89235247.99999997,87881509.99999999,-1353737.9999999779,95974352.39166272,282065.63739735336,4799895.877681383,1.3144270607834394,2960982.070713631,3.6467656461976374,29616.615171667425,8.196433399449514,4.4018660585998,0.0,0.0,0.0,0.0,0.2473852584446726,0.5004016964079031,0.0,1502332.1901932752,55512.583336844604,294918.0881810397,-423297.838794632,-25153.993454697862,-24982.76557456527,-36553.59145768577,0.0,0.0,0.0,0.0,-892969.2703559252,-2655.067130124492,0.0,447150.3349435291,420030.7871361397,-1773768.7871361177,0.0,-1353737.9999999779
2.0,1,2015,358,58547946.999999985,85082647.0,87881509.99999999,86693927.00000003,-1187582.999999972,89329331.18330985,-6645021.208352867,4871498.100787228,1.3319728542091405,2991780.5651158695,2.6737722461831153,31135.318346373446,7.960617991951111,4.550530950299589,0.0,0.0,0.0,0.0,1.2220682989960345,0.6607240557896931,0.0,744806.1847530564,-398836.30908234254,324702.02110720886,-2253382.803976384,-499430.45096510346,-487349.25866684434,-105753.98430934837,0.0,0.0,0.0,0.0,-3539110.6969009847,-91964.47276758187,0.0,-6306319.770808323,-6167716.037840388,4980133.037840416,0.0,-1187582.999999972
2.0,1,2016,358,58547946.999999985,85082647.0,86693927.00000003,85389957.00000003,-1303970.0000000012,85904119.07032788,-3425212.1129819765,4942688.851551929,1.2841722923331704,3014227.837550799,2.370514825404552,31918.62288440617,7.484879721401673,5.21917101209373,0.0,0.0,0.0,0.0,2.2220682989960348,0.7743501065887076,0.0,1814285.9615344936,720465.7186375903,270836.1688031712,-814949.7684594946,-190172.80792974134,-701996.7001073684,-356206.4577800407,0.0,0.0,0.0,0.0,-3814940.348539073,-68202.95069447964,0.0,-3140881.1845349423,-3140111.0392680163,1836141.0392680152,0.0,-1303970.0000000012
2.0,1,2017,358,58547946.999999985,85082647.0,85389957.00000003,83224405.99999999,-2165551.00000004,82395740.31032225,-3508378.7600056166,4935648.1575116515,1.3113509443510063,3037335.4031951493,2.5862265193790646,31681.37651733749,7.385543082663514,5.455373682018261,0.0,0.0,0.0,0.0,3.2220682989960348,0.7996670660373455,0.0,444992.2410240732,-157493.82055307747,281073.7659612485,591115.7054626982,39235.00082972478,-550158.9794363242,-174688.0844046218,0.0,0.0,0.0,0.0,-3757559.538389771,-72238.44156526754,0.0,-3355722.1510713166,-3362430.901776767,1196879.901776726,0.0,-2165551.00000004
2.0,1,2018,358,58547946.999999985,85082647.0,83224405.99999999,81764133.00000003,-1460272.9999999474,78605856.08772328,-3789884.2225989755,4980651.933092154,1.3074118019554977,3060973.7249468244,2.870648697724619,31812.723158653207,7.197330457035497,5.799685699910196,0.0,0.0,0.0,0.0,4.222068298996035,0.8335636943853899,0.5515368796791458,1899432.7775929102,199748.0754853031,245984.4908596175,721512.4112834885,-51371.54261604243,-565686.9823216498,-215940.6707296628,0.0,0.0,0.0,0.0,-3662265.1138250683,-19436.22238865337,-2506478.9731177813,-3954501.7497775387,-3915681.1985097816,2455408.198509834,0.0,-1460272.9999999474
3.0,0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,93797222.56598617,0.0,2436593.4779696306,0.9032781122438395,625427.9987299526,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
3.0,0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,110803281.4653104,3506020.397011107,2233198.8911159504,0.858391245666022,606473.7860828445,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,314480.23500799714,431842.6493595294,859364.9267921982,838236.5816628222,374604.373420145,369397.86641623464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187926.632658927,3285440.3262522956,-3593348.32625228,13655748.0,13347840.000000013
3.0,0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,160150236.1351409,4809096.662282525,2306245.577937355,0.853288787823946,611693.8400438278,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,1556626.5531918374,128262.80138116542,1136684.0892285337,1134209.7600352583,573830.3123333068,308958.7963192832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838572.312489386,4940616.752844213,-4116823.7528442326,44950739.0,45774531.999999985
3.0,0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,192491853.73521778,3636590.491683567,2099012.6453733784,0.832919993749873,623605.4970942934,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,-1897411.3405597224,310564.381625813,1776801.3746932377,2140763.9184123618,719234.351674591,437798.9157078491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487751.6015541297,3516141.4121383005,392303.5878616931,27514218.0,31422662.999999993
3.0,0,2006,3671,206305653.0,264927924.0,183906927.0,223482220.00000003,12752237.000000034,231465957.34663036,10448972.136174766,1994867.220689057,0.8598531997583059,624576.5935360034,3.2554371481522115,27812.631649513016,7.028088868364649,3.58794887845366,0.0,0.0,0.0,0.0,0.0,0.013744829377021482,0.0,4039361.7860694584,-215393.5719404997,2282826.301150517,1401632.426951818,1206191.791522778,673274.9421991317,-383211.6687786776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9004682.00717453,9238043.782345327,3514193.217654709,26823055.999999993,39575293.00000003
3.0,0,2007,3963,218489202.0,278498538.0,223482220.00000003,244298135.0,8632365.999999989,251144240.17318264,6674946.829487535,2002264.2045116539,0.8566620223589856,622412.9587518098,3.4335223169166036,28095.980275885086,7.177177767622588,3.717401980808187,0.0,0.0,0.0,0.0,0.0,0.012978380505962029,0.0,4166370.8353322595,152807.6151731967,893472.095203159,1016503.7906764904,-290810.40214994206,646859.1785844647,-197308.0784924372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6387895.034327194,6423922.811543612,2208443.18845638,12183549.000000002,20815914.99999998
3.0,0,2008,3995,222504801.0,283358427.0,244298135.0,266268449.0,17954715.00000001,261781823.42465898,5927165.332221132,2043877.3988092153,0.8378769174058932,630690.2351912522,3.855437998172452,28302.044798954244,7.1385488749970865,3.7214675866701863,0.0,0.0,0.0,0.0,0.0,0.012744156473279873,0.0,2305547.238921955,688345.7928382272,320514.857210597,2444111.5797189865,-190825.32178806755,-93285.24967446286,43351.08308636195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5517759.980313598,5560985.462791825,12393729.537208186,4015598.999999997,21970314.0
3.0,0,2009,4095,235753142.0,298346450.0,266268449.0,271376506.99999994,-8140283.000000027,268392719.96675277,-5730333.579045667,2018013.130867333,0.8815353854676455,608955.8935668491,2.7864478449351897,26718.86450371363,7.180601503584627,3.716607407930112,0.0,0.0,0.0,0.0,0.0,0.012027988157205557,0.0,1924050.007138788,-2554996.416501366,-319085.0225085294,-7166557.967402204,1540345.5192794665,704096.3872067097,65927.58703818147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5806219.90574896,-5844041.164101641,-2296241.835898383,13248340.999999993,5108057.999999962
3.0,0,2010,4159,237523679.0,301325760.0,271376506.99999994,276204837.0,3057793.000000014,277795657.35346454,7010139.8938451875,1977429.9075925266,0.8644932138412754,612226.7525423941,3.2463705376591117,26691.780523765385,7.434034603261594,4.076509601806898,0.0,0.0,0.0,0.0,0.0,0.028380618843479605,0.0,835094.4760817129,844502.1026546995,692872.9390430643,3428907.0158022633,-97752.1881195108,2009407.1568666315,-514117.2587114409,0.0,0.0,0.0,0.0,0.0,-37688.674780403126,0.0,7161225.568837016,7242323.919970479,-4184530.919970464,1770537.0000000014,4828330.000000015
3.0,0,2011,4224,238796693.0,302572791.0,276204837.0,294177993.0,16700142.00000002,286910105.5861059,7813309.760509396,1945079.071427735,0.8297292396133692,614002.2790434946,3.9900012410573864,26428.10529560424,7.4920278188693334,3.9425615504650224,0.0,0.0,0.0,0.0,0.0,0.028229323092007815,0.0,-321992.8509194538,1544132.5334369652,527189.8528210248,4949308.439163351,185748.61455124264,818787.4631614096,153856.66308962335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7857030.715304156,7917795.8239192,8782346.176080821,1273013.9999999995,17973156.000000022
3.0,0,2012,4323,245006021.0,308782119.0,294177993.0,308782118.99999994,8394797.999999909,294399232.6831334,608664.8997745194,1934144.3017193119,0.8311242718888361,607605.4860850807,3.9969276241235745,25927.18257607355,7.328706577745694,3.795610393182953,0.0,0.0,0.0,0.0,0.0,0.03862583442388138,0.0,620458.44459852,-276919.8019325149,697612.8748975664,52522.78364128301,535874.735024334,-794006.175118985,218796.23289269104,0.0,0.0,0.0,0.0,0.0,-24469.029952474357,0.0,1029870.0640504202,1128193.1008336614,7266604.899166252,6209327.999999999,14604125.999999912
3.0,0,2013,4323,245006021.0,308782119.0,308782118.99999994,305945778.0,-2836340.999999876,292796485.3243462,-1602747.3587874565,1944682.9801704998,0.889581848521658,617643.3803878631,3.8468884198792823,25948.630139507146,7.33741865980608,3.709865488570994,0.0,0.0,0.0,0.0,0.0,0.03862583442388138,0.0,1448731.2634481215,-3890192.621201995,1289806.749383988,-1029713.5870858465,-15456.760523765417,343350.22337426007,183499.9796478977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1669974.7529573392,-1674371.5243849766,-1161969.4756149002,0.0,-2836340.999999876
3.0,0,2014,4323,245006021.0,308782119.0,305945778.0,305688281.0,-257497.00000005425,295960595.4663161,3164110.1419701977,1978028.3545948735,0.8781053263389429,622559.6734842786,3.633978242066956,26289.173668370295,7.442538180247237,3.877035981087175,0.0,0.0,0.0,0.0,0.0,0.05637489210928414,0.0,4306828.536042914,241745.90001839632,731227.4807405942,-1512370.1009833622,-475326.4092988574,417345.0929676348,-324488.6083035213,0.0,0.0,0.0,0.0,0.0,-56485.2580059652,0.0,3328476.633177835,3421245.4866212527,-3678742.4866213063,0.0,-257497.0000000542
3.0,0,2015,4323,245006021.0,308782119.0,305688281.0,294101975.0,-11586306.000000002,282813901.13044316,-13146694.335873034,2030305.6029573535,0.9275575850506498,628132.508059143,2.634210704479791,27175.60705200173,7.261079817853477,3.9023190825991994,0.0,0.0,0.5876722637767339,0.0,0.0,0.11647977418481482,0.0,4155376.7858239114,-2375732.58726549,838443.6389553491,-8092603.969473133,-1067027.318616888,-1128333.6517534044,21073.076333306846,0.0,0.0,-5726883.789854932,0.0,0.0,-140980.31550056342,0.0,-13516668.131351838,-13391661.174884263,1805355.1748842685,0.0,-11586306.000000002
3.0,0,2016,4323,245006021.0,308782119.0,294101975.0,275538089.0,-18563885.999999978,271227526.1948081,-11586374.935635049,2068534.2051490599,0.9838195757540001,632947.5988222745,2.348787077373498,27563.42539071234,7.089592403227924,4.460487988578861,0.0,0.0,1.387490146619703,0.0,0.0,0.19592468301013716,0.0,2756347.0790928383,-2669025.651285121,771227.2974733856,-2618962.2362686074,-413947.56848786434,-832084.6089812326,-1043953.113581884,0.0,0.0,-7726758.549879619,0.0,0.0,-223323.63493929236,0.0,-12000480.9868574,-11808898.977090178,-6754987.022909797,0.0,-18563885.999999978
3.0,0,2017,4323,245006021.0,308782119.0,275538089.0,267025343.0,-8512745.999999994,266202411.56557363,-5025114.629234502,2090913.929870703,0.9763455796071523,637687.3221044928,2.56173783656525,27768.434369664494,7.050801401215264,4.763708915137235,0.0,0.0,2.274175135475548,0.0,0.0,0.42079203024973816,0.0,2185312.688383922,285001.27995557076,655049.8304302547,1875180.5478530575,-345533.96495685255,-227294.61271213755,-510275.5450979592,0.0,0.0,-8227047.919877595,0.0,0.0,-524284.7774339782,0.0,-4833892.473455713,-4944806.120404286,-3567939.879595707,0.0,-8512745.999999994
3.0,0,2018,4323,245006021.0,308782119.0,267025343.0,263669464.0,-3355879.0000000214,260221420.73837125,-5980990.827202307,2108999.0445781364,0.9765356826939748,643007.9943656087,2.818490812272732,28107.139764566236,6.977191142495439,5.130666836550926,0.0,0.0,3.260295570450491,0.0,0.0,0.5752187943168956,0.06708983694731321,2311338.8516649418,506144.8037657225,688953.3419970159,2054873.4234899343,-400109.0061786084,-361257.9370854396,-626696.3572348782,0.0,0.0,-8890579.348695897,0.0,0.0,-359827.3965977215,-1033378.6403292804,-6110538.265204207,-6171970.920817304,2816091.9208172807,0.0,-3355879.0000000214
10.0,0,2002,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2003,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2004,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2005,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2006,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2007,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2008,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2009,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2010,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2011,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2012,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2013,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2014,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2015,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2016,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2017,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,2018,100,0.0,1032661299.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2002,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2003,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2004,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2005,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2006,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2007,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2008,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1,2009,100,0.0,2929500931.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
