RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_HINY,VRM_ADJ_MIDLOW,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_HINY_log_FAC,VRM_ADJ_MIDLOW_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,105225483.16415182,0.0,0.0,2436593.4779696306,0.0,0.9032781122438395,625427.9987299526,0.24101167174693017,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,123111752.36749934,3686434.451932076,0.0,2233198.8911159504,0.0,0.858391245666022,606473.7860828445,0.23853130071381315,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,0.0,153667.47711039128,0.0,770616.695889544,618692.0721855479,-147236.0797634304,1105063.491147104,220140.00682053278,26954.62990758739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798624.6706128386,2869716.7660608306,-3177023.7660608157,13655748.0,13348441.000000013
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,173638243.2528107,4689041.116123316,0.0,2306245.577937355,0.0,0.8526077429221257,611693.8400438278,0.24408513500852574,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,0.0,1121466.17609422,0.0,266545.35941360024,818286.2553023609,-11512.515264915446,1495613.1014028457,337143.6909198733,22193.143007180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038308.7046900783,4140980.7604984087,-3320194.760498428,44950739.0,45771524.999999985
0,3.0,2005,3019,179482597.0,231594576.0,152484264.0,183906927.0,3908444.9999999935,208382374.33503574,3982162.1620749,0.0,2099012.6453733784,0.0,0.832919993749873,623605.4970942934,0.23106518352019925,2.963679865403886,29296.88526487322,7.045178511596865,3.1541646759211988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579894679148196,0.0,0.0,-1459595.9131296533,0.0,497425.1657951252,1278984.7512301581,-363779.58367515303,2824415.0560319233,422619.4553720292,31329.328602412006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3173018.9887867887,3210245.6751186545,620003.3248813396,27514218.0,31344466.999999993
0,3.0,2006,3637,205950695.0,264702125.0,183906927.0,223127262.00000003,12752237.000000034,247737984.781036,9273025.53877425,0.0,1996582.2992606508,0.0,0.8587490219638221,625346.506410734,0.22820859414647335,3.25527416816923,27812.987350267256,7.024741965886544,3.5884451611100414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013768518722405865,0.0,0.0,2892379.091889364,0.0,-272167.6569978595,1643162.509973033,-34551.389533339396,1847359.9473268287,708209.7283431435,45363.664978478206,-473033.90076768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6419699.751762067,6632031.399781921,6156942.600218119,26468097.999999993,39257072.00000003
0,3.0,2007,3929,218134244.0,278272739.0,223127262.00000003,244013701.0,8702889.999999989,267082904.53705093,5513316.512360712,0.0,2003873.1521186286,0.0,0.8553307482958121,623133.823903214,0.22073030793252674,3.433478254874552,28098.797510458066,7.174146498245368,3.719708442017935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01299949951920433,0.0,0.0,3076766.7077419343,0.0,316633.0129449591,642882.2018969976,-333897.72657929716,1337891.478632835,-172631.30212059998,41761.280989423525,-245649.76321921256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4603731.735072503,4598783.72247515,4025953.2775248396,12183549.000000002,20808285.99999998
0,3.0,2008,3961,222149843.0,283132628.0,244013701.0,265912325.0,17883025.00000001,279085993.49811256,6971255.160063512,0.0,2045451.3560733872,0.0,0.8367588098993162,631406.7649657473,0.2142332512508587,3.8553356378928423,28303.270758760606,7.135702416409093,3.721821454539583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012764519486966282,0.0,0.0,1689599.5137551818,0.0,1168235.3502635814,229948.49416341935,-420099.07450381585,3218559.727405357,-112163.3958871911,-12938.210708606484,58290.997995535894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5798091.714548347,5857243.201888746,12050027.79811126,4015598.999999997,21922870.0
0,3.0,2009,4061,235398184.0,298120651.0,265912325.0,271144146.99999994,-8016519.000000027,281018475.94427764,-10722340.267146215,0.0,2019529.288407386,0.0,0.8788058380979518,609605.2800536654,0.2208146492497639,2.786362418891047,26722.04127340166,7.178415948952266,3.718743516729932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012046125215647373,0.0,0.0,1425399.1649690482,0.0,-4074950.0922781713,-228701.40508112704,690811.1907329047,-9381179.179292357,901543.3004748798,46514.63342693966,79683.70187414809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10465186.812823424,-10448796.981584411,2469264.981584379,13248340.999999993,5268808.999999962
0,3.0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,290699425.1565035,7259993.100733163,0.0,1978915.2493904748,0.0,0.8611925140160182,612874.2069129604,0.22330040009627147,3.2463067363760847,26688.25603915409,7.435073328493428,4.076624109719761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028423094628907665,0.0,0.0,546694.550616421,0.0,1453832.8189203513,498095.24608154176,271974.9943622934,4519176.974677625,-56289.435941374264,144613.41875510974,-631214.3791960408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47627.51019068744,0.0,6670044.57987262,6743982.72842975,-3638912.7284297342,1770537.0000000014,4875607.000000015
0,3.0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,301030099.5033788,9610109.287036372,0.0,1946387.8468207,0.0,0.826897736791989,614648.4643480967,0.21560801705150962,3.989888700422348,26432.95466378652,7.489976490692788,3.942773775740224,0.0,0.009298718196292266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827134687641826,0.0,0.0,-287208.0974557396,0.0,2555718.8404314183,379922.757937945,-719645.4790612528,6528602.929137101,105258.76248466271,52103.41287097914,191787.53266200426,0.0,110104.78529175474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8843380.720553253,8905830.474132497,7698399.525867518,1273013.9999999995,17877244.000000022
0,3.0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,308013569.7705804,-114767.1737702695,0.0,1935564.754765754,0.0,0.8282175769253152,608223.9675215333,0.20287939749310768,3.9967645859037226,25928.146323228397,7.330939047953371,3.796474549141856,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,0.0,433689.4469222497,0.0,-332801.0681316889,502434.093753696,-1181160.6363249442,68908.61204111925,315517.9547387922,-67190.84059340421,271261.1893374782,0.0,106499.57733075079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30921.728614975815,0.0,133220.29280796187,193893.524739619,8169672.475260292,6209327.999999999,14572893.999999916
0,3.0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,302206345.10704285,-5807224.663537834,0.0,1946060.6725757904,0.0,0.886742509388547,617901.4056732748,0.20234804564720724,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,0.0,1061775.6020295632,0.0,-6197177.744816808,871406.6186208137,-49334.94385100162,-1353715.563192892,-9521.127816568162,16560.611907451745,229019.41767869744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5379170.726287742,-5382525.783118048,2590805.7831181698,0.0,-2791719.999999877
0,3.0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,303285784.5609367,1079439.4538937765,0.0,1979471.6415816392,0.0,0.8755863848710329,622817.909209027,0.19973660886183878,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.018125427069981697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,0.0,3155269.56315144,0.0,453130.11239577446,526387.9768553261,-274731.7716537095,-1987947.3055300568,-279254.3650508885,19949.963512452898,-398130.898312082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71380.91792767306,0.0,1143579.4966655818,1201710.9235837532,-1370461.9235838072,0.0,-168751.00000005338
0,3.0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,286113850.317674,-17171934.243262373,0.0,2031768.266734026,0.0,0.9261074408920658,628390.2445736151,0.1967381472992254,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.0,0.018125427069981697,0.0,0.0,0.0,0.5885249025057373,0.0,0.0,0.0,0.11664877172432314,0.0,0.0,3076583.9464216307,0.0,-3886777.1883303234,603592.8523460468,-359291.6643095317,-10600228.345487133,-628894.9412046378,-95497.58367987754,29856.130358834016,0.0,0.0,0.0,0.0,0.0,-5596534.2494453145,0.0,0.0,0.0,-178158.06611169985,0.0,-17526091.500848766,-17235620.22626232,5699919.226262321,0.0,-11535701.000000002
0,3.0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,272558197.164325,-13555653.15334908,0.0,2070163.5346603047,0.0,0.9823149988138488,633203.8914855404,0.2006708018847058,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,0.0,0.018125427069981697,0.0,0.0,0.0,1.3895032207564944,0.0,0.0,0.0,0.19620894514568288,0.0,0.0,2059121.3654118828,0.0,-4261322.180365107,555098.9433871383,481588.0293397631,-3440154.4177490068,-244796.25496042063,-74782.520702905,-1290837.6880995962,0.0,0.0,0.0,0.0,0.0,-7550889.8815442985,0.0,0.0,0.0,-282216.04396722006,0.0,-14009146.966444552,-13741195.711970422,-4746735.288029553,0.0,-18487930.999999974
0,3.0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,266850023.86127803,-4819764.07373086,0.0,2092519.5821608345,0.0,0.9755344435858455,637940.4648803548,0.19912958800177846,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,0.0,0.018125427069981697,0.0,0.0,0.0,2.2760238037469716,0.0,0.0,0.0,0.42140254669565846,0.0,0.0,1620659.9275104972,0.0,497126.93620048556,471264.41912271717,-72176.09165420677,2468544.8295673844,-204166.79860022673,-23657.73179857378,-626699.2283194483,0.0,0.0,0.0,0.0,0.0,-8031780.269469948,0.0,0.0,0.0,-662543.2898755801,0.0,-4629049.310784172,-4740959.656878587,-3652754.343121406,0.0,-8393713.999999998
0,3.0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,262622577.39688635,-5162674.461660422,0.0,2110597.338198996,0.0,0.9756925012041106,643261.4569610275,0.19904869355537147,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,0.0,0.018125427069981697,0.0,0.0,0.0,3.2621241012143076,0.0,0.0,0.0,0.5760533646240482,0.06718717588404673,0.0,1709524.99180302,0.0,881637.8058852785,496043.885811517,-109271.8819919274,2706475.0234967493,-235767.87045240792,-30148.69052213268,-772924.7379537252,0.0,0.0,0.0,0.0,0.0,-8680676.733520994,0.0,0.0,0.0,-454600.307664792,-725663.6659695422,-5223480.1538982205,-5296346.567396816,2065065.5673967917,0.0,-3231281.0000000224
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1042201985.3884286,0.0,253905652.00000006,0.0,0.9795634856000001,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
0,10.0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,984845235.032363,-57356750.35606551,232535028.99999985,0.0,1.1512130358200001,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70418612.28717892,0.0,-15168245.712400682,0.0,3581687.577230595,-572463.8786310775,15346270.085632753,2430745.984590996,-833415.879504339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65634034.110260665,-66096511.667863786,-7220329.332138121,0.0,-73316841.0000019
0,10.0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1030437276.3296494,45592041.29728639,243107286.99999982,0.0,1.20597552096,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34988873.119009495,0.0,-4324552.027336716,0.0,5007834.210809335,-1582585.6125412844,15445076.974908825,2964133.621341564,-804889.3784847838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51693890.90770643,52204894.52484489,-70659013.52484274,0.0,-18454118.999997847
0,10.0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1089475263.0976496,59037986.768000126,254087770.99999955,0.0,1.1702642382000001,0.0,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34192266.04824816,0.0,2770546.897885677,0.0,4791800.34369379,-1017065.7440111489,19824212.412733946,2649943.107529223,-703777.0276707908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62507926.03840885,63552748.76034063,12624186.239656985,0.0,76176934.99999762
0,10.0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1102055171.6866353,12579908.588985682,252268421.00000003,0.0,1.202828105,0.0,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5839681.659226018,0.0,-2695358.4796562013,0.0,5567673.222884117,2212739.870288309,13112274.237967912,4381165.072816374,-1174960.5386228366,-1839908.167258679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13723943.559192974,13687689.730308248,-39560989.73030777,0.0,-25873299.999999523
0,10.0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1116064199.3686728,14009027.682037592,256261700.99999994,0.0,1.23098549827,0.0,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12582961.927742332,0.0,-2248902.8867496587,0.0,553335.4560988806,-468833.47800131777,4219564.410659478,-1319175.111088701,506059.9591543261,900923.7069081077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14725933.984723449,14739767.797295166,-73568469.79729564,0.0,-58828702.00000048
0,10.0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1146034363.4741945,29970164.10552168,260943221.0000002,0.0,1.24213280256,0.0,27956797.669999957,0.698611198618527,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13779810.277715992,0.0,-838212.2453779753,0.0,2146552.060438303,-503920.5094951887,15704758.198898012,-110709.04575116982,43662.72681189594,-854551.8462799565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29367389.616959915,29557903.83972729,-17702696.839726813,0.0,11855207.000000477
0,10.0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1105226254.463045,-40808109.011149645,261208990.99999958,0.0,1.29848948775,0.0,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778603.0463082533,0.0,-4213473.738505888,0.0,-1982689.6584357792,3681876.1679994296,-39043768.7094402,2469845.5496629463,419334.1494758818,-1726840.9885479496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39617114.181483306,-39616405.90006703,6060505.900065601,0.0,-33555900.00000143
0,10.0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1041834314.8026251,-63391939.66041982,234440206.99999973,0.0,1.3328625246499994,0.0,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77267575.73385337,0.0,-2445326.4570303215,0.0,-1577053.4147562855,2084690.3106595003,17273085.19613901,562282.1284978396,685034.339261036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60684863.6310826,-61888339.42200539,38681128.42200527,0.0,-23207211.00000012
0,10.0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1047283400.1977203,5449085.395095229,228510747.99999994,0.0,1.4103132355200003,0.0,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18424638.98252078,0.0,-5257507.688906944,0.0,1102887.1965723347,-55216.5136678387,25728532.22894503,2125903.868578948,775073.6470988953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5995033.756099641,5522151.092580914,-37258481.09257972,0.0,-31736329.999998808
0,10.0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1046327663.9624926,-955736.235227704,227959423.99999982,0.0,1.36910030643,0.0,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1698603.5370419247,0.0,2703063.282339614,0.0,1866245.551262602,-1931703.6760098026,1273423.02677454,363079.8006952374,426615.84325798124,-1589478.9795351063,0.0,0.0,-2334280.3349461416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-921639.0232030007,-934549.9408954233,9528115.940896973,0.0,8593566.00000155
0,10.0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1027496824.3107319,-18830839.651760697,232024740.99999997,0.0,1.6314814638000001,0.0,28818049.080000035,0.7081898861779363,3.9420000000000006,33700.32,29.93,4.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12620899.379640354,0.0,-16446476.68038107,0.0,7422283.880594138,470705.508693149,-4961881.85145287,525746.9733215667,-3230972.425933697,-801719.8377950493,0.0,0.0,-2353868.6800081427,0.0,0.0,0.0,0.0,0.0,0.0,-11676668.816431182,0.0,-18431952.5497528,-18584885.027702976,17435398.027703095,0.0,-1149486.9999998808
0,10.0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1023481761.4702387,-4015062.840493202,232003465.00000018,0.0,1.6276280739800004,0.0,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-65003.26734145539,0.0,231067.5750224601,0.0,2330958.115222543,866984.111543041,-5821551.653916747,239990.85813767186,552526.1220420842,0.0,0.0,0.0,-2351248.5165043916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4016276.655794794,-4030751.86988469,-6531334.130117932,0.0,-10562086.000002623
0,10.0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,986931177.6989725,-36550583.77126622,232760765.0,0.0,1.6811518782800001,0.0,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2289051.0234172186,0.0,-3141865.3754621954,0.0,2090624.8963270274,1265616.2464872813,-36196078.15171705,-1168613.3139384068,-60745.09961316868,793243.2525268638,0.0,0.0,-2327173.0878473534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36455939.609819785,-36460159.71286981,12841599.712871,0.0,-23618559.999998808
0,10.0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,966511352.7181586,-20419824.98081386,232107588.99999964,0.0,1.68756526155,0.0,29437697.49999995,0.7142650075002228,2.4255,35302.049999999996,29.879999999999995,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1924197.6812073628,0.0,-364134.9207959594,0.0,450111.5203659608,298210.5739324347,-11176326.518055987,-2119774.154379753,-573470.4642656544,-3093558.4272068455,0.0,0.0,-2273336.472972053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20776476.54458522,-20635003.045615338,22559407.045617007,0.0,1924404.000001669
0,10.0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,970195720.5134659,3684367.7953072786,230935446.9999999,0.0,1.7337943710600001,0.0,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3470644.602756556,0.0,-2601440.1567229466,0.0,1744649.0633130819,503031.295419725,10921600.991805961,-1181716.1964405386,237852.68780497301,0.0,0.0,0.0,-2277722.9976802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875610.0847434266,3809189.6500080945,-60403173.65001036,0.0,-56593984.000002265
0,10.0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,938887457.8536415,-31308262.65982437,230662402.0000001,0.0,1.7232403280000002,0.0,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-766088.324084827,0.0,557483.786596457,0.0,987307.1088066804,-422699.27625844994,8177978.259868793,-1450971.5100526544,18696.429390655892,-731847.4068461652,0.0,0.0,-2148721.5462426255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34456781.955525436,-30235644.434347574,-30419734.81205948,23566211.81205972,0.0,-6853522.999999762
1,1.0,2002,150,1292016171.9999993,1615530131.0,0.0,1292016171.9999993,0.0,1006499642.3439672,0.0,49814785.82760192,0.0,1.6449755572275602,0.0,8445944.209983494,0.44361978439460165,1.9566243795576885,43672.133831359766,11.080959921196712,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292016171.9999993,1292016171.9999993
1,1.0,2003,150,1292016171.9999993,1615530131.0,1292016171.9999993,1278422089.9999995,-13594081.99999951,1306153843.1558032,63814931.28604155,53476957.51965334,0.0,1.6347740643854307,0.0,8588747.439730044,0.4476318255022279,2.234740756442172,42662.37787938272,10.99289217665458,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55603174.26141508,0.0,359283.47836443456,0.0,5260569.322967589,-2747677.5658415807,16797124.042052425,2009909.4988767237,-225526.99369203625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71879960.34175156,72641191.51198259,-82473329.51198247,0.0,-9832137.999999871
1,1.0,2004,160,1299712058.9999993,1626917221.0,1278422089.9999995,1357509238.0000007,71391261.00000082,1362679378.5623121,49783615.92108868,53624570.06095655,0.0,1.603999765257398,0.0,8759934.671476807,0.4461696202749582,2.5567289224811294,41255.15616440346,10.884847513136755,3.898038989649783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20837919.78243988,0.0,2711639.4474233654,0.0,6307855.288613107,-752999.1742588384,17801386.26617963,2729538.2991794236,-222925.7001652311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49412414.20941132,50244402.387432285,21146858.612568527,7695887.0000000065,79087148.00000083
1,1.0,2005,170,1307613726.9999993,1638115735.0,1357509238.0000007,1408403510.999999,42992604.99999858,1411345140.8879592,39738915.95977678,53761949.449261285,0.0,1.6174486989549746,0.0,8923104.812141366,0.44459389519170467,3.015798909870116,40064.46204069296,10.763717372852264,3.8998636842086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8610085.348571742,0.0,-1377727.0829761121,0.0,6845671.455915104,-541146.0473797182,24112408.004338004,2660725.2623316846,-248366.30402192188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40061650.63677879,40339374.11983985,2653230.8801587294,7901667.999999994,50894272.99999857
