RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_HINY,VRM_ADJ_MIDLOW,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_NYC,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_HINY_log_FAC,VRM_ADJ_MIDLOW_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_NYC_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,823472295.4035693,-21797681.54899478,0.0,12605880.249967996,0.0,1.0085579264681765,2755043.820597202,0.3266516078332754,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.0,0.02919009890766811,0.0,0.0,3.8596753736341722,0.0,0.0,0.0,0.0,0.8247575867409823,0.41079761662415076,0.0,7211681.093385831,0.0,3803870.2046204023,2123062.9966498096,657146.6148829971,9059688.16917037,-711981.5287956017,-420461.23325005465,-1986755.6900937883,0.0,0.0,419086.74951412535,0.0,0.0,-27884904.4537889,0.0,0.0,0.0,0.0,-1047187.2171914787,-12191019.263007972,-21266453.85226266,-21605208.58890441,-401243.41109549545,0.0,-22006451.999999903
0,3.0,2002,1525,91839566.0,119736581.0,0.0,91839566.0,0.0,101714425.76921034,0.0,0.0,2467741.4477013866,0.0,0.9067337542946856,632649.6012550486,0.23854567408536814,1.9331869778652921,34270.851310989565,6.673953989068285,3.2885198096428288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030875973433933692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91839566.0,91839566.0
0,3.0,2003,1816,105495314.0,137493660.0,91839566.0,105124324.00000003,-370989.99999998463,119511813.05497268,3596479.136774946,0.0,2257291.7871993156,0.0,0.8609688375586876,612364.7827592428,0.236611529539007,2.17617825077804,33157.75096314265,6.824645806163485,3.181163276124284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026879260248469424,0.0,0.0,145740.20289172124,0.0,764608.68084269,574968.3006341353,-134329.44146322348,1104135.9005687358,230257.630066075,29064.922148794558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765422.276812169,2836386.4358882853,-3206775.435888269,13655748.0,13285359.000000011
0,3.0,2004,2402,150446053.0,188649905.0,105124324.00000003,150874416.0,799352.9999999804,170081897.53041363,4704253.070747613,0.0,2323900.1449489,0.0,0.853900079187085,615786.5993968004,0.24298354945346312,2.4986297480453006,30559.454649532152,7.071599313609112,3.097980385700116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018848191384588868,0.0,0.0,1133339.8094332519,0.0,291796.6592534697,764365.1040490163,-32.75934441587606,1494331.7154445932,351790.9251904406,24238.438838451566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048185.1187935453,4151934.9628076493,-3355588.9628076684,44950739.0,45747084.999999985
0,3.0,2005,2954,177960271.0,224915837.0,150874416.0,182182709.0,3794074.9999999944,204619769.23112005,3764814.017287632,0.0,2112023.342671674,0.0,0.8340864636678216,627077.9759178474,0.22989629208830725,2.9642032164825145,29289.80231366426,7.051556052193245,3.1447111422975977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015934095762306408,0.0,0.0,-1489997.5347624677,0.0,482810.7430744333,1201380.9262324222,-367193.73281923437,2833490.4393548965,440914.9135905207,33251.187184315466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075922.637141717,3110952.0781714846,604926.9218285093,27514218.0,31230096.999999993
0,3.0,2006,3572,204428369.0,258023386.0,182182709.0,217686416.00000003,9035609.00000004,241244166.59909576,6544860.346218647,0.0,2002379.0250845957,0.0,0.8633148906679846,628294.4710464465,0.2271927363800625,3.2558719494553117,27797.77031770478,7.035496936093053,3.5862117184919673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013871049374756788,0.0,0.0,2230501.9888886283,0.0,-616371.4170324821,1545828.1075480154,-32017.216674613253,1855973.7976020153,739931.0625208266,49179.27271502339,-500652.89991921047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335379.247931902,5372772.624340903,3699573.375659135,26468097.999999993,35540444.00000003
0,3.0,2007,3864,216611918.0,271594000.0,217686416.00000003,238428606.0,8558640.999999985,260444734.8321391,5363533.994628616,0.0,2008783.3373197133,0.0,0.8596421699092329,625843.4003339551,0.220044464868717,3.4336277962337225,28091.690173375555,7.178545048430809,3.7084639331802607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013090858647953065,0.0,0.0,2922185.6966246357,0.0,307711.35410295846,569636.8412564367,-230956.6568881414,1312240.546912307,-190171.2518492314,32206.023270810565,-190642.65460756476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471914.397783268,4469016.367745531,4011471.632254455,12183549.000000002,20664036.999999978
0,3.0,2008,3896,220627517.0,276453889.0,238428606.0,259871212.0,17427007.000000022,272146025.17550427,6657866.567556612,0.0,2050227.9052127758,0.0,0.8410916683422103,634102.0275564906,0.21350319037247864,3.855861662457996,28301.096348405077,7.138332755745969,3.714253908772404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012852594447681701,0.0,0.0,1607980.3420775072,0.0,1078989.4494196323,201435.57276615463,-416508.78024982574,3197706.2327657263,-123934.4200690118,-15018.577444547314,36746.75906284898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5545539.051315204,5598048.2271170365,11853204.772882978,4015598.999999997,21466852.000000007
0,3.0,2009,3996,233875858.0,291441912.0,259871212.0,265098009.99999997,-8021543.000000027,274098010.71598625,-10696569.560473725,0.0,2023554.72850863,0.0,0.8827981087637358,611993.8089560001,0.21985552849103612,2.7867546742007026,26718.434630513202,7.1871427256933895,3.719667871833097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012124534888932401,0.0,0.0,1336821.3959025412,0.0,-3916753.579925182,-230598.71586476525,564144.2212533085,-9292447.167569494,923832.3314811744,58833.94225845384,21269.208814897785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10458830.2678057,-10436468.827949364,2451912.827949332,13248340.999999993,5263784.999999962
0,3.0,2010,4060,235646395.0,294421222.0,265098009.99999997,269876009.00000006,3007462.000000011,283560613.3617873,7044299.447831287,0.0,1982528.3808937962,0.0,0.8651873394513429,615264.398827478,0.22240931049744173,3.246625268415416,26684.410118294196,7.444620992186191,4.076691308602449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02860671388586276,0.0,0.0,503873.9012553971,0.0,1390218.0508198645,473966.5698146772,283991.0236750587,4475956.128073916,-58087.85068761332,147805.90529065026,-634716.6207296774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49138.413400119716,0.0,6504014.206839493,6574830.75771642,-3539389.7577164066,1770537.0000000014,4805978.000000013
0,3.0,2011,4125,236919409.0,295668253.0,269876009.00000006,287425110.0,16276087.00000002,293826717.57101846,9545626.169480624,0.0,1949728.199139898,0.0,0.8306906888688399,617020.6268397063,0.21472784525681413,3.990121873518602,26411.56129793655,7.491383058616358,3.94065808428553,0.0,0.0,0.009358467123307734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845300445604269,0.0,0.0,-304474.25428768527,0.0,2546088.6653424636,348409.7614694497,-688089.9819957247,6469785.217856508,146883.3864371545,36913.284147152335,211657.40468138785,0.0,0.0,110849.76806010588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8804519.682421738,8870213.401818674,7323352.59818134,1273013.9999999995,17466580.000000022
0,3.0,2012,4224,243128737.0,301877581.0,287425110.0,301877580.99999994,8243142.999999913,300764905.042277,-166266.84585961764,0.0,1938777.7689566044,0.0,0.8320068343787885,610469.6234107456,0.20197159924133992,3.9971519447522175,25911.42290646909,7.336937963075916,3.7964090386403018,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03892407831658338,0.0,0.0,449711.11083933164,0.0,-372556.0259744086,455520.8138672159,-1151277.838732672,73487.50285037216,312293.78259756335,-56985.72642779949,259677.35406205305,0.0,0.0,107220.16681047098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31902.668807282902,0.0,92111.6086676212,153300.71943582554,8057956.280564086,6209327.999999999,14420584.999999916
0,3.0,2013,4224,243128737.0,301877581.0,301877580.99999994,298783692.0,-3093888.9999998854,295015498.0248475,-5749407.017429435,0.0,1949416.4415301268,0.0,0.8907611278946178,620172.3706358834,0.2014419008932525,3.8470331297283056,25928.25258784839,7.3329968277679995,3.70735055148993,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03892407831658338,0.0,0.0,1097901.7188801353,0.0,-6130261.073780628,797491.2729542232,-46555.26932853016,-1345688.3905061018,-1341.0122188563896,-9072.709499923318,258652.93918076757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5326544.200765289,-5328118.831669268,2297622.8316693846,0.0,-3030495.9999998864
0,3.0,2014,4224,243128737.0,301877581.0,298783692.0,298485687.0,-298005.00000004907,296924218.70738626,1908720.682538807,0.0,1983243.1022708763,0.0,0.8781128274456821,625088.393797057,0.1988145399328957,3.6342585401930494,26258.916469161846,7.459929426207468,3.8690884562115744,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568101828291898,0.0,0.0,3251565.317402568,0.0,1104443.4658447683,472929.2206056794,-270373.03801065346,-1963611.8730571852,-269670.05299308663,64435.86624464215,-366572.01307237317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73645.35832267466,0.0,1950125.0894466215,1986122.552656203,-2231769.552656251,0.0,-245647.00000004825
0,3.0,2015,4224,243128737.0,301877581.0,298485687.0,287131858.0,-11353828.999999998,279773423.09729964,-17150795.61008672,0.0,2035892.230277209,0.0,0.9288045453145295,630679.6698876423,0.19578084518176364,2.634675120128644,27161.345336738632,7.265623268859762,3.905388078004124,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,0.5922098916673927,0.0,0.0,0.0,0.11737915621220868,0.0,0.0,3106939.992975945,0.0,-3831482.3947295896,560548.1677308385,-360854.62327273673,-10490451.255377924,-684038.8898364597,-124066.33128077225,-81971.02904601692,0.0,0.0,0.0,0.0,0.0,0.0,-5518188.6503956085,0.0,0.0,0.0,-183809.8331849038,0.0,-17497226.086736966,-17198323.254103344,5912894.254103348,0.0,-11285429.000000002
0,3.0,2016,4224,243128737.0,301877581.0,287131858.0,269108254.0,-18023603.999999985,266409989.7822146,-13363433.315085033,0.0,2074499.4807082796,0.0,0.9851889404050371,635504.8899012532,0.19976252570766106,2.3492466644512686,27554.01532728462,7.094047136216157,4.455275382769746,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,1.3982034546578506,0.0,0.0,0.0,0.1974374876138151,0.0,0.0,2064160.7824940912,0.0,-4197114.922705036,512750.696248556,484009.87782892963,-3404733.58066355,-260005.52433972753,-72185.62720879783,-1233270.903765717,0.0,0.0,0.0,0.0,0.0,0.0,-7445185.35714394,0.0,0.0,0.0,-291168.8765817355,0.0,-13802150.78046945,-13532547.03572616,-4397844.964273828,0.0,-17930391.999999985
0,3.0,2017,4224,243128737.0,301877581.0,269108254.0,261033003.0,-8075250.999999996,261026360.46357605,-4495866.453307381,0.0,2097168.8927671597,0.0,0.978206292968993,640250.3144717482,0.19822757899235907,2.5621947828668237,27745.640499643363,7.061538468128416,4.764771028280382,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,2.2840134977544833,0.0,0.0,0.0,0.42404111612688544,0.0,0.0,1689686.8472291124,0.0,558281.003769759,432605.0195638629,-65017.76891682698,2448467.8877218966,-179496.64240035138,-12653.691428374268,-702134.6554891269,0.0,0.0,0.0,0.0,0.0,0.0,-7718416.494750728,0.0,0.0,0.0,-683561.3691128307,0.0,-4298791.729004973,-4411631.44304778,-3558785.556952215,0.0,-7970416.999999996
0,3.0,2018,4224,243128737.0,301877581.0,261033003.0,258031418.0,-3001585.000000016,257022169.96761277,-4938023.092160269,0.0,2115304.4930434856,0.0,0.9782572760231991,645580.8202127365,0.1981275504767327,2.818959303276437,28075.87722930301,6.992259606684222,5.13436458860476,0.0,0.0,0.018238917598621826,0.0,0.0,0.0,3.270026763640038,0.0,0.0,0.0,0.5792960747375576,0.06724367181654876,0.0,1700203.2465048584,0.0,920046.4401449541,455382.6473579459,-114199.1403875309,2682213.1833595056,-224836.09766772532,-22460.79700291843,-816266.0454796402,0.0,0.0,0.0,0.0,0.0,0.0,-8371976.854505288,0.0,0.0,0.0,-464483.49490555207,-740180.7041970183,-5005548.257537706,-5074845.243769945,2168954.2437699265,0.0,-2905891.0000000177
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1052453768.1737912,0.0,253905652.00000006,0.0,0.9795634856000001,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
0,10.0,2003,100,1201007994.0000014,1032661299.0,1201007994.0000014,1127691152.9999995,-73316841.0000019,994695777.8960907,-57757990.277700424,232535028.99999985,0.0,1.1512130358200001,0.0,26042245.26999999,0.7019812107303405,2.2467999999999995,41148.63500000003,31.36,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70496396.73656301,0.0,-15029581.524140134,0.0,3412580.731123093,-563639.9154558657,15560629.939233765,2543306.3015591586,-858597.8929972929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65431699.09724029,-65910551.26464985,-7406289.735352054,0.0,-73316841.0000019
0,10.0,2004,100,1201007994.0000014,1032661299.0,1127691152.9999995,1109237034.0000017,-18454118.999997854,1040922367.6228766,46226589.7267859,243107286.99999982,0.0,1.20597552096,0.0,26563773.749999993,0.6983934181649077,2.5669,39531.590000000004,31.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35029327.21074341,0.0,-4284843.787133991,0.0,4771229.215487238,-1558202.7630109466,15660915.919096584,3101436.76895889,-829209.2031849031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51890653.36095628,52407296.207205415,-70861415.20720327,0.0,-18454118.999997854
0,10.0,2005,100,1201007994.0000014,1032661299.0,1109237034.0000017,1185413968.9999993,76176934.99999762,1100736721.8390517,59814354.21617508,254087770.99999955,0.0,1.1702642382000001,0.0,27081157.49999996,0.6960498952101299,3.0314999999999994,38116.91999999998,30.68,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34231795.24685078,0.0,2745027.610539621,0.0,4565415.265198445,-1001392.0839701347,20101824.51516003,2772677.1409724606,-725042.6002313868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62690305.09451982,63739908.87802062,12437026.121976994,0.0,76176934.99999762
0,10.0,2006,100,1201007994.0000014,1032661299.0,1185413968.9999993,1159540668.9999998,-25873299.999999523,1113428889.0604725,12692167.221420765,252268421.00000003,0.0,1.202828105,0.0,27655014.75000005,0.700814212384599,3.3499999999999996,36028.75000000002,30.18,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5846314.841907931,0.0,-2670590.355208572,0.0,5304585.611989257,2178593.342616368,13295272.05754502,4584220.195794547,-1210457.0276356044,-1928618.7636528355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13706690.21954025,13668547.639638022,-39541847.639637545,0.0,-25873299.999999523
0,10.0,2007,100,1201007994.0000014,1032661299.0,1159540668.9999998,1100711966.9999993,-58828702.00000048,1127652762.5295458,14223873.469073296,256261700.99999994,0.0,1.23098549827,0.0,27714120.0,0.699781056604655,3.4605999999999995,36660.58,30.400000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12597367.614961434,0.0,-2228233.8903657845,0.0,527241.2117475577,-461606.617274037,4278234.299738398,-1380161.1264383448,521359.68220032717,944414.543839906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14798615.718409456,14812943.978863128,-73641645.9788636,0.0,-58828702.00000047
0,10.0,2008,100,1201007994.0000014,1032661299.0,1100711966.9999993,1112567173.9999998,11855207.000000477,1158040733.4845042,30387970.95495844,260943221.0000002,0.0,1.24213280256,0.0,27956797.669999957,0.698611198618527,3.9194999999999998,36716.94000000002,30.420000000000005,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13795599.179502761,0.0,-830503.9823368686,0.0,2045253.8008170323,-496153.00232520845,15924288.673160275,-115829.95058785383,44982.51340440493,-895770.5746970937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29471866.65693745,29661970.771871135,-17806763.771870658,0.0,11855207.000000477
0,10.0,2009,100,1201007994.0000014,1032661299.0,1112567173.9999998,1079011273.9999983,-33555900.00000143,1116371943.9146507,-41668789.569853544,261208990.99999958,0.0,1.29848948775,0.0,27734538.00000004,0.7070517472051521,2.8430999999999997,35494.290000000015,30.61,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779489.9470013129,0.0,-4174784.50587421,0.0,-1889290.46185891,3625017.997143337,-39575891.417528965,2584228.1468277755,432011.5004757966,-1810100.0863105317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40029318.8801244,-40032553.359534286,6476653.359532855,0.0,-33555900.00000143
0,10.0,2010,100,1201007994.0000014,1032661299.0,1079011273.9999983,1055804062.9999982,-23207211.00000012,1052592435.9544833,-63779507.96016741,234440206.99999973,0.0,1.3328625246499994,0.0,27553600.74999996,0.7119828236147823,3.2889999999999997,35213.00000000002,30.93,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77352327.9673419,0.0,-2422855.8371816706,0.0,-1502751.2878259523,2052518.782905749,17514748.109266073,588299.240478941,705747.1149157155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60416621.84478306,-61645053.437902085,38437842.437901966,0.0,-23207211.00000012
0,10.0,2011,100,1201007994.0000014,1032661299.0,1055804062.9999982,1024067732.9999994,-31736329.999998808,1058549524.0980632,5957088.14357996,228510747.99999994,0.0,1.4103132355200003,0.0,27682634.670000013,0.7118492125651293,4.0656,34147.68000000002,31.299999999999997,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18445434.65626774,0.0,-5209260.516771189,0.0,1050863.0919453842,-54365.227973507855,26089986.53224472,2224347.358063316,798510.0584598576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6454646.639700837,5975264.167595552,-37711594.16759436,0.0,-31736329.999998808
0,10.0,2012,100,1201007994.0000014,1032661299.0,1024067732.9999994,1032661299.000001,8593566.00000155,1053603782.9999607,-4945741.09810257,227959423.99999982,0.0,1.36910030643,0.0,27909105.42000003,0.7070256588618667,4.109300000000001,33963.31,31.51,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700536.1189333904,0.0,2678163.837002813,0.0,1778180.626905933,-1901949.0630813392,1291107.5943226411,379878.2453194372,439513.59865569975,-1666115.2110273656,0.0,0.0,0.0,-6065502.879975566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4767259.370811136,-4784635.729399867,13378201.729401417,0.0,8593566.00000155
0,10.0,2013,100,1201007994.0000014,1032661299.0,1032661299.000001,1031511812.0000011,-1149486.9999998808,1030120096.0334198,-23483686.966540813,232024740.99999997,0.0,1.6314814638000001,0.0,28818049.080000035,0.7081898861779363,3.9420000000000006,33700.32,29.93,4.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12635358.280626718,0.0,-16296376.735878661,0.0,7071147.362665722,463446.71850908606,-5030578.217256465,550073.4305220037,-3328474.9858165598,-840390.250134056,0.0,0.0,0.0,-6116402.149274454,0.0,0.0,0.0,0.0,0.0,0.0,-12047091.631304113,0.0,-22939288.177340783,-23016901.684927184,21867414.684927303,0.0,-1149486.9999998808
0,10.0,2014,100,1201007994.0000014,1032661299.0,1031511812.0000011,1020949725.9999985,-10562086.000002623,1022170671.5750966,-7949424.45832324,232003465.00000018,0.0,1.6276280739800004,0.0,29110612.08000001,0.7103362327597715,3.7523999999999997,33580.79999999999,30.2,4.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-65077.28380082731,0.0,228941.62214429103,0.0,2220941.3354048864,853611.744666377,-5902115.521407546,251093.6960556419,569231.5109823431,0.0,0.0,0.0,0.0,-6109593.79423668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7952966.690191513,-7960164.313789061,-2601921.6862135613,0.0,-10562086.000002623
0,10.0,2015,100,1201007994.0000014,1032661299.0,1020949725.9999985,997331165.9999996,-23618559.999998808,981475465.0667814,-40695206.508315206,232760765.0,0.0,1.6811518782800001,0.0,29378317.829999972,0.7135012348669447,2.7030000000000003,34173.339999999975,30.169999999999998,4.1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2291660.4739736686,0.0,-3113005.74819614,0.0,1991961.3280410594,1246091.544244184,-36689296.19080277,-1222638.5975820767,-62581.13869438103,831535.965526161,0.0,0.0,0.0,-6047035.0776722105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40773307.44116251,-40646597.56883402,17028037.568835214,0.0,-23618559.999998808
0,10.0,2016,100,1201007994.0000014,1032661299.0,997331165.9999996,999255570.0000013,1924404.000001669,957230642.0735056,-24244822.99327576,232107588.99999964,0.0,1.68756526155,0.0,29437697.49999995,0.7142650075002228,2.4255,35302.049999999996,29.879999999999995,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1926386.6350526973,0.0,-360785.6504932309,0.0,428885.38151236984,293612.1978243045,-11330554.741049258,-2217721.475519709,-590799.1793376725,-3242591.9498343915,0.0,0.0,0.0,-5907143.506944565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24853485.55889485,-24636497.239084873,26560901.239086542,0.0,1924404.000001669
0,10.0,2017,100,1201007994.0000014,1032661299.0,999255570.0000013,942661585.999999,-56593984.000002265,957402556.8135582,171914.74005258083,230935446.9999999,0.0,1.7337943710600001,0.0,29668394.669999976,0.7155507514900755,2.6928000000000005,35945.81999999998,30.000000000000004,4.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3474589.7241279623,0.0,-2577538.978554143,0.0,1662325.0602236392,495273.824862915,11074015.247283187,-1236346.1431936938,245042.9593070667,0.0,0.0,0.0,0.0,-5918541.657309143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269640.58849186543,179462.2466226736,-56773446.24662494,0.0,-56593984.000002265
0,10.0,2018,100,1201007994.0000014,1032661299.0,942661585.999999,935808062.9999993,-6853522.999999762,958110952.6283615,708395.8148032427,230662402.0000001,0.0,1.7232403280000002,0.0,29807700.83999996,0.7144049260778089,2.9199999999999995,36801.50000000002,30.010000000000005,4.6,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-766960.3088665,0.0,552353.6860884689,0.0,940734.9515593214,-416183.6953214778,8291975.54955128,-1518036.416403753,19261.557740357344,-767147.5698929087,0.0,0.0,0.0,-5583338.269994425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752659.4844603641,697488.7601310659,-7551011.760130827,0.0,-6853522.999999762
1,1.0,2002,140,1288939109.9999993,1600147407.0,0.0,1288939109.9999993,0.0,1001003843.3666238,0.0,49932404.401088044,0.0,1.6442848039163855,0.0,8455732.946906213,0.4434556536420732,1.9562821014237048,43683.908616914974,11.084471518324863,3.9025609440930067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288939109.9999993,1288939109.9999993
