,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_2012,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_cleaned_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_cleaned_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,JTW_HOME_PCT_diff,MAINTENANCE_WMATA_diff,YEARS_SINCE_TNC_BUS_HINY_diff,YEARS_SINCE_TNC_BUS_MIDLOW_diff,YEARS_SINCE_TNC_RAIL_HINY_diff,YEARS_SINCE_TNC_RAIL_MID_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_cleaned_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,JTW_HOME_PCT_FAC_ratio,MAINTENANCE_WMATA_FAC_ratio,YEARS_SINCE_TNC_BUS_HINY_FAC_ratio,YEARS_SINCE_TNC_BUS_MIDLOW_FAC_ratio,YEARS_SINCE_TNC_RAIL_HINY_FAC_ratio,YEARS_SINCE_TNC_RAIL_MID_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
1590,"Indianapolis-Carmel, IN Metro Area-Bus",2013,0,24,9939873.0,16.139394902851027,15.71901278295858,0.7392660346603087,14.847290913635138,1.5689491957039656,10.285722245189131,7.13,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204649290800746,0.017431948578058493,16.121962954272966,-3.552713678800501e-15,10215276.000000002,10038746.909813581,6709349.999999996,1.0943977348800003,2806056.169999998,3.8015999999999996,29310.119999999988,1.001853375058363,0.9766957542562574,1.0043145076107416,0.9828461707643814,0.9965528389894247,0.33999999999999986,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180545121962075,1.006267471924461,1.0199580044783672,0.9969951161105396,1.0039670812421024,1.0089850111645018,1.0006279849431343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9939872.999999994,1.0277068932369666,1.055933634758379,275403.00000000745,531760.3158022352,8338302.999999999,0.0,1.0,0.9732684539505442,545253.5430614577,179459.55830725314,62297.87496020877,198380.02984840065,-29868.164240982478,39432.28372718041,89309.86987872983,6242.090580667346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555973.2259266725,-280570.225926665,0.0,275403.00000000745,2.0
1591,"Indianapolis-Carmel, IN Metro Area-Bus",2014,0,24,9939873.0,16.143029892890556,15.756006361583566,0.725908122320721,14.864133028666,1.5176734391762705,10.300082099962772,6.76,3.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.920464929080076,0.03898082978355971,16.104049063107002,7.105427357601002e-15,10252476.000000006,9860515.051671952,6962200.999999994,1.06660698,2853716.33,3.5616000000000003,29734.060000000023,1.0023534288785039,0.9819308453069595,1.001134356100977,0.9673184086087068,1.00139609591153,-0.3700000000000001,-0.10000000000000009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0230244230202241,1.0047426916688862,1.0052316705300364,0.9943806564075555,0.9984033190434368,0.990313082618044,1.0006279849431343,1.0,1.0,0.9662938835608501,1.0,1.0,1.0,1.0,10215276.000000002,1.0036416049845354,0.9822456069723807,37200.000000003725,-178231.85814162903,8338302.999999999,0.0,1.0000000000000013,1.0217827350885438,-173478.7611545559,235200.83589234296,48447.90438057305,53442.95840538781,-57403.14573565247,-16310.536655236887,-98954.53464587838,6415.039517961372,0.0,0.0,-344317.2823140534,0.0,0.0,0.0,0.0,-181366.02498960655,218566.02498961028,0.0,37200.000000003725,2.0
1592,"Indianapolis-Carmel, IN Metro Area-Bus",2015,0,24,9939873.0,16.08048100738455,15.765470353265085,0.7500317951992024,14.879610391151587,1.2652560327428346,10.35281642429068,6.6,4.1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.9204649290800746,0.05733489788384584,16.0231461095007,-3.552713678800501e-15,9630839.0,9094187.212586658,7028403.999999995,1.11706732812,2898227.9200000023,2.5440000000000005,31344.199999999993,1.0006006592955303,1.033232405226929,1.0010412556491346,0.8336813441431528,1.0051197965041558,-0.16000000000000014,0.2999999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0058404936257632,0.9914916030871981,1.0048067199310897,0.972640633798711,0.9941489369396875,0.9957994887554638,0.9981184088869071,1.0,1.0,0.9662938835608501,1.0,1.0,0.9910522457111701,1.0,10252476.000000006,0.9393671343390606,0.9222831834777885,-621637.0000000056,-766327.8390852939,8338302.999999999,0.0,0.9999999999999987,1.0185235392487622,-818225.3570395852,59879.52072629044,-87232.13514697581,49280.780732219035,-280501.2453539266,-59987.88360034015,-43065.64072233798,-19290.96772879866,0.0,0.0,-345571.1498455899,0.0,0.0,-91736.63610012546,0.0,-796789.7961903774,175152.79619037185,0.0,-621637.0000000056,2.0
1593,"Indianapolis-Carmel, IN Metro Area-Bus",2016,0,24,9939873.0,16.030278021761983,15.75732518896587,0.7566588882831371,14.894172801270695,1.180960030016863,10.381067099411068,6.17,4.6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.9204649290800764,0.07112621569638984,15.959151806065591,-3.552713678800501e-15,9159277.99999999,8530441.604161147,6971388.999999994,1.1311439222999997,2940741.920000001,2.2574999999999994,32242.34999999998,0.9994833541837508,1.008835749532691,1.0009786822192446,0.9333763281545208,1.0027287912740444,-0.4299999999999997,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9950005526688831,0.9976553829726268,1.004521926711861,0.9907786721842571,0.9968612161956095,0.9887510973202476,0.9968659821035976,1.0,1.0,0.9662938835608501,1.0,1.0,1.0,1.0,9630839.0,0.9510363531152365,0.9380103361358926,-471561.0000000093,-563745.608425511,8338302.999999999,0.0,1.0000000000000018,1.0138868567333588,-609355.5715054981,-48148.872334966574,-22580.62910728996,43549.94813173291,-88809.12355964172,-30229.121475892178,-108336.37063536418,-30183.22178337059,0.0,0.0,-324618.1807407059,0.0,0.0,0.0,0.0,-597012.4723393365,125451.47233932721,0.0,-471561.0000000093,2.0
1594,"Indianapolis-Carmel, IN Metro Area-Bus",2017,0,24,9939873.0,15.981402121186582,15.745940359485186,0.7170780443811829,14.906411104102963,1.240748222488552,10.391040659897678,6.35,5.2,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.920464929080075,0.039301850827416523,15.942100270359163,-3.552713678800501e-15,8722373.999999994,8386217.572586406,6892471.000000004,1.04843900964,2976952.750000001,2.4582,32565.540000000023,0.9992774897170583,0.9476899769303401,1.0008216839562398,1.0506267705527979,1.0009607452096303,0.17999999999999972,0.6000000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9930190225491623,1.0141185939553028,1.003798874886016,1.006592340310442,0.9988907631463351,1.0047467582795366,0.9962403581589309,1.0,1.0,0.9662938835608501,1.0,1.0,1.0,1.0,9159277.99999999,0.9522992969533192,0.9830930169541998,-436903.9999999963,-144224.031574741,8338302.999999999,0.0,0.9999999999999987,0.9686767007986158,-149290.78303484485,-63940.71318395376,129316.12700573773,34794.95116823924,60381.077573944334,-10159.808710562402,43476.878681077695,-34435.60480278403,0.0,0.0,-308723.6907665436,0.0,0.0,0.0,0.0,-154855.75785777046,-282048.24214222585,0.0,-436903.9999999963,2.0
1595,"Indianapolis-Carmel, IN Metro Area-Bus",2018,0,24,9939873.0,15.988370832699388,15.81433568576597,0.66954912167705,14.921789118863268,1.3137236682850553,10.408111485510059,6.38,5.775,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.9204649290800755,0.0670289016869091,15.92134193101248,0.0,8783370.000000004,8213928.010925432,7380379.000000006,0.953356396,3023086.199999998,2.72,33126.24999999999,1.0043436800038166,0.9337186195051489,1.0010316376391948,1.058815676278091,1.0016428408059515,0.03000000000000025,0.5750000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0429840510269623,1.0169776380364317,1.004775792492198,1.0080522275652366,0.998102170754947,1.000789566201228,0.9963967273258578,1.0,1.0,0.9662938835608501,1.0,1.0,1.0,0.9479473304987055,8722373.999999994,1.00699305028654,0.9794556294098343,60996.00000000931,-172289.5616609743,8338302.999999999,0.0,1.0000000000000004,1.0281150230081488,-154216.9151018861,374922.9690922494,148085.3085903829,41656.24826334354,70234.540357103,-16553.576463489866,6886.891704870338,-31429.09188784818,0.0,0.0,-293997.3536698134,0.0,0.0,0.0,-454022.8510886838,-179195.6838820256,240191.6838820349,0.0,60996.00000000931,2.0
1596,"Iowa City, IA Metro Area-Bus",2002,0,31,6323537.0,14.175826266269937,13.251888756661424,0.5183456265748386,12.12707306548479,1.0660890969625496,10.327658485692337,7.66,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862704,-0.5165293341286135,14.69235560039855,0.0,1433780.9999999993,2403304.4062948767,569142.9999999995,0.6792472483999998,184807.0625000001,1.904,30565.456249999977,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1433780.9999999993,1433780.9999999993,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433780.9999999993,1433780.9999999993,3.0
1597,"Iowa City, IA Metro Area-Bus",2003,0,31,6323537.0,14.214753682951775,13.253398657329969,0.5090920950249107,12.172783406352927,1.1389541679514876,10.328490587877821,7.18,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988627015,-0.49125786697022056,14.706011549921996,0.0,1490694.9999999995,2436348.937312399,570002.9999999995,0.6637799549200001,193450.75000000012,2.1235000000000004,30590.90124999999,1.0001139385257656,0.98214795095104,1.0037692805692937,1.0683480125596836,1.000080570265432,-0.4800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009295230752444,1.0032830531358363,1.014262757932278,1.008039999803671,0.999907408397747,0.9874513250354793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1433780.9999999993,1.0396950440827437,1.0137496236144576,56914.00000000023,33044.53101752233,1433780.9999999993,0.0,0.9999999999999973,1.0255934976900745,19892.37420253111,1332.732524347004,4707.1792081525355,20449.671330899542,11527.598958507338,-132.75608006982958,-17992.05173930548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19713.94909556068,37200.05090443955,0.0,56914.00000000023,3.0
1598,"Iowa City, IA Metro Area-Bus",2004,0,31,6323537.0,14.214753682951775,13.253398657329969,0.5374255478729802,12.218506276578115,1.2336966414921573,10.321152110497065,6.69,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862703,-0.493725446645512,14.708479129597285,-1.7763568394002505e-15,1490694.9999999995,2442368.2484101905,570002.9999999995,0.7115947664700002,202501.25000000015,2.4339,30367.225000000017,1.0,1.0556548670171026,1.0037561557368486,1.0831837454101183,0.9992894917879512,-0.4899999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.990014253923186,1.0142666951577881,1.010466567000791,1.0008169553905486,0.9871915756858254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1490694.9999999995,1.0,1.0024706276697917,0.0,6019.311097791418,1433780.9999999993,0.0,1.0000000000000013,0.9975354622968182,4108.425718402243,0.0,-14885.701747976267,21267.291138238943,15602.459095244241,1217.8313159138472,-19093.45408301852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.952314220092,-3682.952314220092,0.0,0.0,3.0
1599,"Iowa City, IA Metro Area-Bus",2005,0,31,6323537.0,14.27830702791898,13.283355742295045,0.5218891313268142,12.270087185663673,1.3616173734074501,10.311270306161187,6.32,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862704,-0.47551358014675527,14.753820608065736,0.0,1588508.999999999,2555657.8314974452,587337.0,0.6852082241399999,213220.58000000013,2.9025000000000003,30068.610000000004,1.0022603322920878,0.9710910346416244,1.0042215396807084,1.103688968270654,0.9990425677065812,-0.3700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018604522712254,1.0055182943451828,1.016109200539253,1.0141577379296403,1.0011002467643466,0.990313082618044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1490694.9999999995,1.0656163735707167,1.0463851358864489,97813.99999999953,113289.58308725478,1433780.9999999993,0.0,1.0000000000000013,1.0183787138677303,68278.42965800515,27733.668984543452,8226.09378889228,24013.90469786161,21104.869143025076,1640.1323503776737,-14440.239306694953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69146.09014024989,28667.90985974965,0.0,97813.99999999953,3.0
1600,"Iowa City, IA Metro Area-Bus",2006,0,31,6323537.0,15.478786633857965,14.052171141191398,0.18629334421005062,12.325108584863736,1.4291143583028187,10.30451784135418,5.52,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862703,0.12633755855544207,15.352449075302522,-1.7763568394002505e-15,5276567.999999996,4650330.546305379,1267010.0000000002,0.20477562249999992,225281.07999999993,3.175,29866.25,1.0578781005200664,0.35695961656919645,1.004484189750856,1.0495711836626007,0.9993451374460649,-0.8000000000000007,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6049254332858511,1.126224334083942,1.0171928838024926,1.0074454808008682,1.0007516930760034,0.9791731471291879,1.0025143069538474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1588508.999999999,3.321711114006908,1.8196217384784235,3688058.999999997,2094672.7148079337,1433780.9999999993,0.0,0.9999999999999987,1.8254949188896388,1172680.6769469993,960929.4951034735,200508.49071134845,27311.050656213734,11827.213261506264,1194.0712164691215,-33083.643226960834,3993.9992249491074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301976.5081686212,2386082.491831376,0.0,3688058.999999997,3.0
1601,"Iowa City, IA Metro Area-Bus",2007,0,31,6323537.0,15.50321070165638,14.122543685180469,0.18315014791749668,12.363367292195894,1.4843734312795258,10.278420254604347,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988627015,0.06977762102499566,15.433433080631389,3.552713678800501e-15,5407029.999999999,5042602.532769666,1359384.9999999998,0.20099472140000008,234067.08000000002,3.4122000000000012,29096.87000000002,1.0050079481157745,0.9831277048255148,1.0031041274053474,1.0386666557897657,0.9974673645917621,0.9800000000000004,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044253766493956,1.0011139655365795,1.0119238618536481,1.0060914346692864,1.0029083466462394,1.026117557681527,0.9900056730764705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5276567.999999996,1.0247247832303124,1.0843535706888496,130462.0000000028,392271.98646428715,1433780.9999999993,0.0,0.9999999999999987,0.9450098412415038,434866.27252904454,233508.00816148004,5877.914903418202,62917.06789338037,32141.869250047235,15346.088846454135,137811.06910049895,-52735.74562623432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445097.35178252164,-314635.35178251885,0.0,130462.0000000028,3.0
1602,"Iowa City, IA Metro Area-Bus",2008,0,31,6323537.0,15.580528813484204,14.159313005680332,0.15475738231750538,12.379344712258696,1.5642522442567808,10.260769612142841,6.58,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988627055,0.0928490660889417,15.487679747395264,1.7763568394002505e-15,5841677.999999996,5323702.402355582,1410299.0000000002,0.16737470099999996,237836.91999999998,3.7790999999999997,28587.779999999988,1.00260359049471,0.8449754700019061,1.0012923194535268,1.0538131519292957,0.9982827475405475,0.08000000000000007,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02288326217269,1.0101076881611393,1.0049624047868146,1.0088173049507296,1.0019660843298874,1.002106895479192,1.0037738300905787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5407029.999999999,1.0803857200718319,1.0557449982938714,434647.9999999972,281099.8695859164,1433780.9999999993,0.0,1.000000000000004,1.023339649502211,295318.298657468,123730.48506559993,54652.57311792487,26831.871554450383,47675.43238774363,10630.676954231227,11392.047062855909,20405.212514661987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301414.8781249112,133233.12187508598,0.0,434647.9999999972,3.0
1603,"Iowa City, IA Metro Area-Bus",2009,0,31,6323537.0,15.582719275372575,14.194155191187997,0.2036856146514676,12.39113556634982,1.315362110251888,10.214664325245765,5.74,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862703,0.12343799060178726,15.459281284770787,-1.7763568394002505e-15,5854487.999999996,5174643.943295817,1460303.0000000005,0.22591268388000008,240657.83000000022,2.7261,27299.61000000002,1.0024607257070797,1.3161608939183231,1.000952461892385,0.8408887473751733,0.9955066443707582,-0.8399999999999999,-1.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021671016149316,0.9828185386249804,1.0036597290946003,0.9730177473982856,1.005143755752043,0.9781432664933858,1.008194635678426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5841677.999999996,1.0021928630780403,0.972000978305284,12810.0,-149058.45905976556,1433780.9999999993,0.0,0.9999999999999973,1.0310615726203656,-159777.55062388012,126595.09827710451,-100368.56492230188,21378.95893788664,-157621.6314138776,30048.16481408342,-127679.99927745102,47870.42296067581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163561.26905554518,176371.26905554518,0.0,12810.0,3.0
1604,"Iowa City, IA Metro Area-Bus",2010,0,31,6323537.0,15.586011490574327,14.200654584402013,0.1844384584091577,12.39099427753043,1.434369984351454,10.218331138552049,5.81,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988626997,0.10521143346527698,15.480800057109048,-1.7763568394002505e-15,5873793.999999998,5287202.669162991,1469825.0000000002,0.20254297259999987,240623.83000000005,3.197,27399.900000000012,1.000457892218767,0.9055055690837851,0.9999885975890882,1.0904753703729357,1.0003589754092281,0.0699999999999994,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040072973537664,1.00684079038371,0.9999562267821667,1.0131648358809264,0.9995920422008095,1.0018432909775978,0.996240358158931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5854487.999999996,1.0032976410575958,1.0217519750345343,19306.000000001863,112558.72586717457,1433780.9999999993,0.0,0.9999999999999969,0.9819385419715617,126719.46621648036,23460.674270056956,40049.32521194553,-256.269778526626,77073.37368685316,-2388.3840398669,10791.524908854777,-22010.77804283652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127346.67681598055,-108040.67681597869,0.0,19306.000000001863,3.0
1605,"Iowa City, IA Metro Area-Bus",2011,0,31,6323537.0,15.642722752952968,14.204096680766908,0.18066795554870446,12.401173325398917,1.6001145849732161,10.308959327288736,7.21,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862703,0.11160890313012312,15.531113849822846,1.7763568394002505e-15,6216530.999999998,5560027.820868909,1474893.0000000002,0.19801731824000002,243085.67000000004,3.9536,29999.19999999998,1.000242389978887,0.9795568511417029,1.0008214875772274,1.1155521953401049,1.00886917711981,1.4000000000000004,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00212027925452,1.0013364348292249,1.0031586560075563,1.018382196117957,0.9899656269651143,1.0375185827340763,0.9987452122191532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5873793.999999998,1.0583501906944643,1.051601039108476,342737.0,272825.1517059179,1433780.9999999993,0.0,1.000000000000003,1.0064179771826522,300896.77550198016,12454.083563524482,7849.942881291963,18553.294705247972,107973.23326447971,-58939.84012607367,220376.4261519207,-7370.364938410986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303093.8739091317,39643.12609086832,0.0,342737.0,3.0
1606,"Iowa City, IA Metro Area-Bus",2012,0,31,6323537.0,15.659789419614388,14.202594428123634,0.17128800069234834,12.41800356963028,1.5963324092556201,10.267824021891277,6.21,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862703,0.14007083865428238,15.519718580960104,-1.7763568394002505e-15,6323536.999999997,5497029.421127012,1472679.0000000005,0.18683250838999998,247211.49999999977,3.9349,28790.16999999999,0.9998942380725057,0.948081801070542,1.0013571493430298,0.9976363094536387,0.9960097518972094,-1.0,-0.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990760418566943,1.0033279813145906,1.0052279734783982,0.9995844263063728,1.004588007755909,0.974034564703713,1.0031438708438911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6216530.999999998,1.0172131370373605,0.9886694092598889,107005.99999999907,-62998.39974189736,1433780.9999999993,0.0,1.0,1.0288708466596608,-68488.3534285353,-5743.814440562344,20688.499009572937,32499.859195640274,-2583.426749218075,28521.492442849114,-161414.93344786248,19543.97056104528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70436.96858421365,177442.9685842127,0.0,107005.99999999905,3.0
1607,"Iowa City, IA Metro Area-Bus",2013,0,31,6323537.0,15.68278187060036,14.194384569167278,0.19681150789520868,12.440807438093147,1.5689491957039656,10.290574138828367,8.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988627037,0.12578889851254443,15.55699297208782,3.552713678800501e-15,6470615.000000006,5705794.508226122,1460637.9999999988,0.21751452720000009,252913.67000000016,3.8015999999999996,29452.680000000026,0.9994219465325224,1.14900931238437,1.0018363554443355,0.9828461707643814,1.0022156707096446,1.9899999999999993,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949609437374577,0.9910001110526414,1.0070901231973197,0.9969951161105396,0.9974715809236914,1.053748590049419,0.9974919989306815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6323536.999999997,1.023258818601047,1.0379778005729334,147078.00000000838,208765.08709910978,1433780.9999999993,0.0,1.0000000000000009,0.9858195629703489,245090.58117823608,-31864.65872126798,-56911.130754513084,44834.65637280953,-19001.49445570679,-15988.551580543439,339881.1978753328,-15859.43755787495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240154.02710156562,-93076.02710155724,0.0,147078.00000000838,3.0
1608,"Iowa City, IA Metro Area-Bus",2014,0,31,6323537.0,15.69125771243003,14.170337595575315,0.37827008454218924,12.459992703984232,1.5176734391762705,10.334903018526706,4.89,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862702,0.3100632221971952,15.381194490232836,1.7763568394002505e-15,6525692.0,4785946.080449046,1425933.0000000005,0.45975714747999996,257812.75000000017,3.5616000000000003,30787.699999999997,0.9983058812113491,1.9219916995077202,1.001542123852214,0.9673184086087068,1.0043077168581953,-3.3099999999999996,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853120455387392,0.9377479324567628,1.0059616896675623,0.9943806564075555,0.995079252559724,0.9166027586600407,0.9949902879307267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6470615.000000006,1.0085118647918312,0.8387869688522925,55076.99999999441,-919848.4277770761,1433780.9999999993,0.0,0.9999999999999982,1.202345609737977,-1099521.6918661308,-95040.0984563512,-402809.16202628415,38575.79858827351,-36360.60893942554,-31840.262198261782,-539631.4407729611,-32415.91806112058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1043147.4575398241,1098224.4575398185,0.0,55076.99999999441,3.0
1609,"Iowa City, IA Metro Area-Bus",2015,0,31,6323537.0,15.658986540343516,14.16737937093608,0.3967027861929759,12.469187589705598,1.2652560327428346,10.27320181386911,6.81,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219857988627006,0.239843485694489,15.419143054649025,-1.7763568394002505e-15,6318461.999999997,4971056.015570453,1421721.0000000012,0.4869139330200001,260194.25000000017,2.5440000000000005,28945.41999999998,0.9997912382383777,1.048728943694015,1.0007379527371976,0.8336813441431528,0.99402982257821,1.92,-2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981813632143013,0.9934922557474096,1.0028528258874652,0.972640633798711,1.0068897028228034,1.0518097985376256,1.0139071496139243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6525692.0,0.9682439808682355,1.03867781458667,-207230.0000000028,185109.93512140773,1433780.9999999993,0.0,0.9999999999999987,0.9321889614570811,259551.10920601693,-11867.863523339805,-42467.53460717499,18616.663071224295,-178538.7971448219,44960.07859314579,338094.78783859493,90753.77497838858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252399.50522571552,-459629.5052257183,0.0,-207230.0000000028,3.0
1610,"Iowa City, IA Metro Area-Bus",2016,0,31,6323537.0,15.56754760153571,14.170970664286514,0.4167506631592265,12.48020679542418,1.180960030016863,10.26357691072253,6.51,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821985798862705,0.18166214647576984,15.385885455059938,-1.7763568394002505e-15,5766336.000000005,4808449.530047111,1426836.0,0.51702421575,263077.2500000002,2.2574999999999994,28668.149999999983,1.0002534903073041,1.0505362645890224,1.0008837148081469,0.9333763281545208,0.9990631058046981,-0.2999999999999998,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022122839236083,0.9929240332845131,1.0034198103318372,0.9907786721842571,1.001071627891901,0.9921385177882309,0.9844278238564259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6318461.999999997,0.9126170261054046,0.9672893475724228,-552125.9999999925,-162606.48552334215,1433780.9999999993,0.0,1.0000000000000044,0.9434788422070992,-208681.30239103467,13978.23190452983,-44709.226805069,21607.941628921028,-58264.60939331461,6771.04011311633,-49672.476618738845,-98392.2032204794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206681.0143588542,-345444.98564113834,0.0,-552125.9999999925,3.0
