,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS,BIKE_SHARE,scooter_flag,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_EMP_PCT_diff,JTW_HOME_PCT_diff,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_diff,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_diff,BIKE_SHARE_diff,scooter_flag_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_EMP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC_ratio,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,PER_CAPITA_TNC_TRIPS_HI_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_NEW_YORK_BUS_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
1923,"La Crosse, WI-MN Metro Area-Bus",2009,0,31,13.887488681814782,13.55745451863315,0.47017896324883085,12.229148928172549,1.315362110251888,10.200246926346853,6.54,0.12044433138302382,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912038,0.013201449564931748,13.874287232249849,-1.7763568394002505e-15,1074630.834999999,1060537.3688024576,772550.9376000004,0.600280559,204667.91999999984,2.7261,26908.829999999998,1.0023092419179802,1.0174679618418174,0.9998940041595383,0.8408887473751733,0.9949865810740408,-0.7199999999999998,0.009023626446150651,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0289303068597448,0.9947826949679475,0.9996596084367303,0.9454280300946093,1.0168934359914699,0.9954935767774277,1.0053623497449204,1.0001620490539163,1.0,1.0,1.0,1.0,1.0,1.0,1083487.6420000002,0.9918256501904789,0.9846948993647422,-8856.807000001194,-16483.91919918009,1057847.7310000006,0.0,0.9999999999999991,1.007241577123362,-14397.327524886601,31345.629961801376,-5652.885526773334,-368.8100522437856,-59128.05499208675,18303.829127675617,-4882.653871278937,5810.0396807031575,175.57814731605706,0.0,0.0,0.0,0.0,0.0,0.0,-16582.887397868188,7726.080397866994,0.0,-8856.807000001194,3.0
1924,"La Crosse, WI-MN Metro Area-Bus",2010,0,31,13.920766173920319,13.557942903985635,0.45437206228277505,12.23141870311544,1.434369984351454,10.27165396589636,7.87,0.23746526315789473,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.505849269391205,-0.045900148287361525,13.96666632220768,0.0,1110993.5619999995,1163176.8254856844,772928.3328000006,0.575183955,205132.99999999988,3.197,28900.64999999998,1.000036023381219,0.9663810969830856,1.0001856036717045,1.0904753703729357,1.00700052068005,1.33,0.11702093177487091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0004460247450704,1.0102960321928844,1.0005962575087717,1.0271960685950312,0.9769938221826273,1.0083780795232093,1.0718162903514519,0.9998379772017248,1.0,1.0,1.0,1.0,1.0,1.0,1074630.834999999,1.0338374126404073,1.0967806130199125,36362.72700000042,102639.45668322686,1057847.7310000006,0.0,1.000000000000001,0.9426109970392141,102692.31611203872,479.311944225648,11064.433672626277,640.7567045263302,29225.73390299564,-24723.148078041664,9003.342593722855,77176.0000669831,-174.1146949994631,0.0,0.0,0.0,0.0,0.0,0.0,104003.43098140032,-67640.7039813999,0.0,36362.72700000042,3.0
1925,"La Crosse, WI-MN Metro Area-Bus",2011,0,31,13.97658324560828,13.552525033834957,0.41849569735151915,12.235910146795614,1.6001145849732161,10.259640560289863,5.82,0.23719618771229758,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912027,-0.03828560495552981,14.014868850563804,-5.329070518200751e-15,1174769.3569999994,1220618.2263972568,768752.0256,0.519673786,206056.41999999995,3.9536,28555.519999999982,0.999600391431868,0.9210418775507185,1.0003672054558177,1.1155521953401049,0.9988304312385927,-2.05,-0.00026907544559715,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9950653730057651,1.0235214245035213,1.001180222078321,1.0380776652915857,1.0039234167557591,0.9872225477651458,0.9998405400434844,1.0004538035287631,1.0,1.0,1.0,1.0,1.0,1.0,1110993.5619999995,1.0574042885407826,1.0493832061067652,63775.794999999925,57441.40091157239,1057847.7310000006,0.0,0.9999999999999978,1.00764360769068,54755.30989549138,-5482.338821466336,26132.15119248125,1311.2191307449177,42304.04099494259,4358.890756691323,-14195.667171685474,-177.1589850855891,504.17279886870705,0.0,0.0,0.0,0.0,0.0,0.0,54864.42405553516,8911.370944464768,0.0,63775.794999999925,3.0
1926,"La Crosse, WI-MN Metro Area-Bus",2012,0,31,13.957043788073983,13.55165970763536,0.47315521403111366,12.245578990963594,1.5963324092556201,10.1780068748366,5.86,0.11627228051964902,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912073,0.021702832796890684,13.935340955277098,5.329070518200751e-15,1152037.786,1127304.6412989127,768087.0911999994,0.60505049,208058.41999999995,3.9349,26316.95999999998,0.9999361501862246,1.1306095069208866,1.000790202285893,0.9976363094536387,0.9920432216924607,0.040000000000000036,-0.12092390719264856,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9992102169918667,0.9651988318709538,1.0025424222300887,0.9991475924927286,1.0269654620886879,1.0002509541368574,0.9308400234426947,0.9998055757923724,1.0,1.0,1.0,1.0,1.0,1.0,1174769.3569999994,0.9806501839152081,0.9235521942239336,-22731.570999999298,-93313.58509834413,1057847.7310000006,0.0,1.0000000000000047,1.0618242693992954,-89328.19427581051,-927.8128766342353,-40883.34590580849,2986.7597284638236,-1001.3822192192496,31678.19855913573,294.8132299924391,-81247.02119036061,-228.4036013799196,0.0,0.0,0.0,0.0,0.0,0.0,-89808.53963561032,67076.96863561102,0.0,-22731.570999999298,3.0
1927,"La Crosse, WI-MN Metro Area-Bus",2013,0,31,13.975627536836882,13.545464968148966,0.46648551543431754,12.248672642466918,1.5689491957039656,10.203949118300947,3.8,0.11101138264452695,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912058,0.0711868814398589,13.904440655397025,1.7763568394002505e-15,1173647.1549999996,1093003.249852778,763343.6928000004,0.594380908,208703.07999999996,3.8015999999999996,27008.640000000003,0.9995428796457378,0.9859037829468841,1.0002526341552005,0.9828461707643814,1.0025488530105522,-2.0600000000000005,-0.0052608978751220725,-0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9943597949556345,1.0043315370534485,1.0008127733243897,0.993844899656548,0.9915798388926341,0.9871606205823027,0.9968868848123487,1.0002917072039703,1.0,1.0,1.0,1.0,1.0,1.0,1152037.786,1.0187575175594106,0.969572207733828,21609.368999999482,-34301.391446134774,1057847.7310000006,0.0,0.9999999999999984,1.0507288315304115,-35404.360170787324,-6497.729331896822,4990.094357031733,936.3455811497361,-7090.908172278298,-9700.343759893092,-14791.450237977973,-3586.4263283448227,336.0577214222121,0.0,0.0,0.0,0.0,0.0,0.0,-35053.9664351887,56663.33543518818,0.0,21609.368999999482,3.0
1928,"La Crosse, WI-MN Metro Area-Bus",2014,0,31,13.990173358715724,13.548080018048708,0.4466486455838881,12.257011309543806,1.5176734391762705,10.228991282996713,4.88,0.11232340301078064,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912071,0.08047131861787313,13.909702040097853,1.7763568394002505e-15,1190843.5969999998,1098769.120622042,765342.4895999993,0.5630650130000001,210450.67000000004,3.5616000000000003,27693.559999999994,1.0001930572265987,0.9574759146981006,1.0006807812830247,0.9673184086087068,1.0024541640109565,1.08,0.0013120203662536911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002390551223969,1.012937920739284,1.002192269118473,0.988505376759178,0.9918707897530752,1.0067979132638083,1.0007778961850198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1173647.1549999996,1.0146521396373174,1.0052752549180808,17196.442000000272,5765.8707692641765,1057847.7310000006,0.0,1.0000000000000013,1.0093276712626649,6423.03878741077,2805.663642893017,15184.553867276045,2572.950413890233,-13490.631864387562,-9540.82447870015,7978.3515620053695,912.9756444338151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6191.287926505269,11005.154073495003,0.0,17196.442000000272,3.0
1929,"La Crosse, WI-MN Metro Area-Bus",2015,0,31,13.911193870873056,13.584326288545311,0.47513960936608474,12.260418775270287,1.2652560327428346,10.208848675560853,4.71,0.11544404910017354,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912047,0.03543208463368806,13.87576178623937,1.7763568394002505e-15,1100409.5230000007,1062102.3434214375,793592.2175999994,0.6082387069999999,211168.99999999994,2.5440000000000005,27141.300000000014,1.0026753806036217,1.0637883133955357,1.0002780013528931,0.8336813441431528,0.9980308314985719,-0.16999999999999993,0.0031206460893929006,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0336487650860533,0.9817063215980784,1.0008952564252203,0.9446764322600704,1.0065870334231035,0.9989341471492659,1.0018512215535278,1.0000972262814005,1.0,1.0,1.0,1.0,1.0,1.0,1190843.5969999998,0.9240588149209328,0.9666292249095547,-90434.07399999909,-36666.777200604556,1057847.7310000006,0.0,0.9999999999999976,0.9559599749787931,-37634.94020466639,40070.41644968372,-21784.90979050558,1066.1103816466543,-65881.71640629096,7844.126575127813,-1269.264042640933,2204.515333646965,115.7812946659292,0.0,0.0,0.0,0.0,0.0,0.0,-39739.37384338385,-50694.70015661524,0.0,-90434.07399999909,3.0
1930,"La Crosse, WI-MN Metro Area-Bus",2016,0,31,13.846342586202688,13.628759726720823,0.5043114090662569,12.266860406979792,1.180960030016863,10.255412985382334,7.54,0.11386937982065592,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5058492693912053,-0.03482936951220547,13.881171955714892,-1.7763568394002505e-15,1031311.2580000001,1067864.074426689,829649.4336000007,0.655844928,212533.67,2.2574999999999994,28435.050000000007,1.0032709342540587,1.0613962699070536,1.000525400626812,0.9333763281545208,1.0045611715190716,2.83,-0.0015746692795176181,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0414046335067084,0.9812732844227988,1.00169310895324,0.981173175304943,0.9849370749930175,1.0179112949183993,0.9990671777036746,0.9994168407720851,1.0,1.0,1.0,1.0,1.0,1.0,1100409.5230000007,0.9372067729733737,1.0054248359783207,-69098.2650000006,5761.731005251408,1057847.7310000006,0.0,1.0000000000000007,0.9321500735417656,7567.065754355339,45562.053007106864,-20607.056155664635,1863.113215621782,-20717.21718229234,-16575.386121918367,19709.759497468076,-1026.486538143208,-641.7139678228326,0.0,0.0,0.0,0.0,0.0,0.0,5969.541171257084,-75067.80617125767,0.0,-69098.2650000006,3.0
1931,"La Crosse, WI-MN Metro Area-Bus",2017,0,31,13.813865277231907,13.644434448008509,0.48441214190409015,12.27094667287924,1.240748222488552,10.333012227374953,6.98,0.12143311296833945,3.9,0.0,0.0,2.0300000000000002,0.0,0.0,0.0,1.5058492693912044,-0.04972443580437391,13.86358971303628,0.0,998355.0720000002,1049252.7057901286,842756.4288000001,0.6232205049999999,213403.91999999993,2.4582,30729.539999999975,1.0011501208915552,0.960541707356947,1.0003331142414504,1.0506267705527979,1.007566661830511,-0.5599999999999996,0.007563733147683521,-0.8999999999999999,0.0,0.0,2.0300000000000002,0.0,0.0,0.0,1.01441487319715,1.0129788802185649,1.0010736958874784,1.0135717763530732,0.9750239116843936,0.9964932459306345,1.0044928527921153,1.0002917072039703,1.0,1.0,0.9653047114684875,1.0,1.0,1.0,1031311.2580000001,0.9680443845208175,0.9825714067152672,-32956.18599999999,-18611.368636560393,1057847.7310000006,0.0,0.9999999999999991,0.9852153164752787,-16866.420388118582,14866.22101086332,13385.265285639442,1107.3146564247854,13996.725743982537,-25758.12106068712,-3616.5549507739684,4633.529665045253,300.84092349428823,0.0,0.0,-35781.641662107126,0.0,0.0,0.0,-17974.304465648125,-14981.881534351862,0.0,-32956.18599999999,3.0
1932,"La Crosse, WI-MN Metro Area-Bus",2018,0,31,13.7725183719477,13.645812468562783,0.485881275882949,12.27476930648445,1.3137236682850553,10.3976196108604,7.24,0.11695567097224105,3.675,0.0,0.0,2.87,0.0,0.0,0.0,1.5058492693912042,-0.07221525710612144,13.84473362905382,0.0,957917.8751999997,1029653.2549553805,843918.5664000007,0.625606986,214221.24999999988,2.72,32780.499999999985,1.0001009950657556,1.0030328182383788,1.0003115190463387,1.058815676278091,1.006252521729751,0.2599999999999998,-0.004477441996098397,-0.2250000000000001,0.0,0.0,0.8399999999999999,0.0,0.0,0.0,1.0012590078286934,0.999048406158853,1.0010043898218328,1.0165899581724467,0.9791615654958343,1.0016323280447978,0.9973498767834881,1.0000729188248723,1.0,1.0,0.985494591577881,1.0,1.0,1.0,998355.0720000002,0.9594961773279793,0.9813205620280112,-40437.1968000005,-19599.450834748102,1057847.7310000006,0.0,0.9999999999999998,0.9777602117180957,-18356.712070417318,1256.9368514637335,-950.0285377930281,1002.7376728919708,16562.66888573,-20804.156779773606,1629.6429826917754,-2645.7639546296336,72.79887865549952,0.0,0.0,-14481.548069654027,0.0,0.0,0.0,-18648.711641444403,-21788.485158556097,0.0,-40437.1968000005,3.0
1933,"Lafayette, IN Metro Area-Bus",2003,0,31,15.173064079719756,14.098981275094562,0.42899804105027634,12.374014749249218,1.1389541679514876,10.345221866934605,8.34,0.267460545369007,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.127595758824752,0.10597256573541342,15.067091513984344,1.7763568394002505e-15,3886672.000000001,3495864.4003920057,1327728.9999999993,0.5357180260000001,236572.62499999985,2.1235000000000004,31107.048750000024,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3886672.000000001,3886672.000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886672.000000001,3886672.000000001,3.0
1934,"Lafayette, IN Metro Area-Bus",2004,0,31,15.258508924140523,14.15340036079215,0.3851124473713221,12.421736977079727,1.2336966414921573,10.270810925185167,7.78,0.2657195904469885,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247554,0.05968654643623436,15.19882237770429,1.7763568394002505e-15,4233369.000000001,3988086.60791228,1401984.9999999993,0.46977958499999994,248136.16999999987,2.4339,28876.29500000002,1.003859788493635,0.8977021117124144,1.0038566486946692,1.0831837454101183,0.9928072164418947,-0.5599999999999996,-0.0017409549220184783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050943056329542,1.0288475587247234,1.012611495785642,1.021591476128912,1.0245505870666032,0.9964932459306345,0.9989687221438972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3886672.000000001,1.0892015070991325,1.1408012872195727,346697.0,492222.20752027445,3886672.000000001,0.0,1.0000000000000036,0.9547688408188559,520837.9203667809,197998.9506304541,112120.99876373835,49016.74754817287,83918.98570891064,95420.07933532874,-13629.602852289005,-4008.238767534771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547248.4206002713,-200551.42060027132,0.0,346697.0,3.0
1935,"Lafayette, IN Metro Area-Bus",2005,0,31,15.2579983257878,14.161570259044836,0.3999697415358029,12.473015182924735,1.3616173734074501,10.199596766674256,7.41,0.2541654331221505,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247554,0.004992186123809458,15.253006139663992,1.7763568394002505e-15,4231207.999999999,4210137.65444606,1413485.9999999993,0.49177955799999995,261192.0799999999,2.9025000000000003,26891.339999999986,1.0005772392530716,1.0385791066113101,1.004128102691244,1.103688968270654,0.9930663548351099,-0.3700000000000001,-0.011554157324838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0074875024414252,0.9904181881157718,1.013557572473962,1.029262388240822,1.0234835780626506,0.9976816569763992,0.9931756019818919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4233369.000000001,0.9994895318598492,1.0556785918573672,-2161.0000000018626,222051.0465337797,3886672.000000001,0.0,1.0,0.9467744755911509,233116.76447812197,31697.360722953566,-40563.345394523436,57394.20702652428,123878.48724466066,99414.65137950494,-9814.401487477848,-28890.19501352019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235708.0247326309,-237869.02473263277,0.0,-2161.0000000018626,3.0
1936,"Lafayette, IN Metro Area-Bus",2006,0,31,15.280200809960514,14.155298007475196,0.40196829537863527,12.52508985422903,1.4291143583028187,10.099557909923405,6.26,0.259102865441481,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247487,-0.022867555900696362,15.303068365861208,-1.7763568394002505e-15,4326201.999999997,4426271.500690842,1404647.9999999993,0.494763941,275153.9999999998,3.175,24331.25000000002,0.999557093496349,1.004996762592986,1.0041749866043284,1.0495711836626007,0.9901918812047831,-1.1500000000000004,0.00493743231933047,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9942894234106854,0.9987057100261871,1.0137695951978718,1.0153350067663516,1.0331448687704754,0.9928119323503464,1.002930548695022,0.9998703796611328,1.0,1.0,1.0,1.0,1.0,1.0,4231207.999999999,1.0224507989207805,1.0513365272074982,94993.99999999814,216133.8462447822,3886672.000000001,0.0,0.9999999999999933,0.9725247615899734,215188.512251819,-24162.63734932073,-5476.410091516796,58262.021357996724,64885.60330984091,140242.83390058565,-30414.209343755625,12399.761082766481,-548.4506147776457,0.0,0.0,0.0,0.0,0.0,0.0,217215.52461258377,-122221.52461258564,0.0,94993.99999999814,3.0
1937,"Lafayette, IN Metro Area-Bus",2007,0,31,15.351570139683894,14.164173188879525,0.40363960622637607,12.558111484321874,1.4843734312795258,10.101422418117126,8.23,0.2476619867916686,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.127595758824752,0.015963699476646463,15.335606440207245,-1.7763568394002505e-15,4646245.000000003,4572662.611367068,1417170.0,0.497264245,284391.75000000006,3.4122000000000012,24376.659999999985,1.000626986545931,1.0041578175865002,1.0026364385786577,1.0386666557897657,1.0001846128523992,1.9700000000000006,-0.011440878649812386,1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0081364991707098,0.9989175221812158,1.0087097280309558,1.012537260174521,0.9993924527377988,1.0124346155379724,0.993242282809787,0.9994168407720851,1.0,1.0,1.0,1.0,1.0,1.0,4326201.999999997,1.073977821655116,1.0330732334546984,320043.0000000056,146391.1106762262,3886672.000000001,0.0,1.000000000000003,1.0395950427750127,141844.05633617373,35200.13898532305,-4683.017704579985,37680.042826977115,54238.72004153332,-2628.3721808295563,53794.65860960735,-29235.24962373388,-2522.864618123693,0.0,0.0,0.0,0.0,0.0,0.0,143081.4887181829,176961.5112818227,0.0,320043.0000000056,3.0
1938,"Lafayette, IN Metro Area-Bus",2008,0,31,15.426404210294702,14.21748558281094,0.38427010182210763,12.557033766629422,1.5642522442567808,10.10927454648437,7.42,0.25759762649346485,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247523,0.013009623601046398,15.413394586693657,1.7763568394002505e-15,5007283.0,4942562.030457307,1494773.0000000014,0.4685420439999999,284085.42000000004,3.7790999999999997,24568.830000000013,1.003763890289994,0.9520128745903956,0.9999141815476159,1.0538131519292957,1.0007773289782596,-0.8100000000000005,0.009935639701796256,-1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.049881639550826,1.0126311806059136,0.999717013853019,1.0181735219244747,0.9974438903544005,0.9949317036510906,1.00590591707639,1.0005834995010334,1.0,1.0,1.0,1.0,1.0,1.0,4646245.000000003,1.0777053297878172,1.080893660986646,361037.9999999972,369899.4190902384,3886672.000000001,0.0,1.0000000000000004,0.9970502831132216,368300.2515884658,231762.3183548273,58687.55973432315,-1314.8229704795885,84438.63537398122,-11876.311660318415,-23548.546569638445,27440.337686591618,2711.081639179044,0.0,0.0,0.0,0.0,0.0,0.0,375851.7678908991,-14813.767890901887,0.0,361037.9999999972,3.0
1939,"Lafayette, IN Metro Area-Bus",2009,0,31,15.367412361711294,14.243878059289743,0.42610442253892516,12.558090667822096,1.315362110251888,10.031415399583059,5.77,0.2639933621619003,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247536,-0.005980588322044636,15.373392950033338,0.0,4720437.999999996,4748753.589903519,1534749.000000001,0.5312806669999999,284385.8300000001,2.7261,22728.420000000006,1.0018563392468434,1.1088669675794454,1.000084168061687,0.8408887473751733,0.9922982458787424,-1.6500000000000004,0.006395735668435432,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.024390625475016,0.9732541691077987,1.0002775979668808,0.9454280300946093,1.0257027617212282,0.9897028232595223,1.0037977474122606,1.0000324077101959,1.0,1.0,1.0,1.0,1.0,1.0,5007283.0,0.9427144421435729,0.9607878587340954,-286845.0000000037,-193808.4405537881,3886672.000000001,0.0,1.0000000000000013,0.981188966148867,-187341.67123915168,122130.76430041411,-133923.9443473943,1390.0115803965948,-273257.29718377447,128701.00181975674,-51560.87804058939,19016.39605570638,162.27457633264964,0.0,0.0,0.0,0.0,0.0,0.0,-196346.28835436236,-90498.71164564136,0.0,-286845.0000000037,3.0
1940,"Lafayette, IN Metro Area-Bus",2010,0,31,15.409459127502242,14.260668062837308,0.41780037096659467,12.595130284265238,1.434369984351454,10.065151366526829,5.76,0.24554022724108499,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247514,0.0004983840911648163,15.408960743411075,-1.7763568394002505e-15,4923148.999999999,4920695.991682509,1560735.0000000005,0.518617484,295116.92000000016,3.197,23508.299999999996,1.0011787522666002,0.9805116982291544,1.0029494624161337,1.0904753703729357,1.0033630315962363,-0.009999999999999787,-0.018453134920815295,-0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.015448398312825,1.0053958023461076,1.0097746687623745,1.0271960685950312,0.9890640806671004,0.9999372713042431,0.9891229864238994,1.0002917072039703,1.0,1.0,1.0,1.0,1.0,1.0,4720437.999999996,1.042943260773683,1.0362079014048156,202711.0000000028,171942.4017789904,3886672.000000001,0.0,0.9999999999999978,1.006500006356551,171026.1118362273,72923.2064349953,25470.55043505541,46140.717863325706,128377.35564659182,-51622.329183953945,-296.106919141087,-51344.268211141134,1376.9857704952249,0.0,0.0,0.0,0.0,0.0,0.0,170917.1536915446,31793.84630845819,0.0,202711.0000000028,3.0
1941,"Lafayette, IN Metro Area-Bus",2011,0,31,15.484123571578953,14.261028725037509,0.4027217238016024,12.614215831052304,1.6001145849732161,10.052950117448301,6.61,0.24652882799080061,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1275957588247523,0.013529664528339647,15.470593907050612,-1.7763568394002505e-15,5304803.999999998,5233515.112786105,1561298.0,0.4958905629999999,300803.5000000002,3.9536,23223.2,1.0000252906945601,0.9639094452450885,1.0015153115812474,1.1155521953401049,0.9987877729172454,0.8500000000000005,0.000988600749715629,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0003293605855286,1.0098193533573552,1.0050247569740982,1.0380776652915857,1.003984885978161,1.0053463473585642,1.000586084684837,0.9992549124589,1.0,1.0,1.0,1.0,1.0,1.0,4923148.999999999,1.0775225368966082,1.0635721291525337,381654.99999999907,312819.12110359594,3886672.000000001,0.0,1.0000000000000009,1.013116557592995,307319.53529173037,1621.4912372843976,48342.13966190977,24737.627272274625,187462.019802605,19618.18741849757,26320.864651968015,2885.38223007008,-3668.176982879077,0.0,0.0,0.0,0.0,0.0,0.0,312975.0640651673,68679.9359348318,0.0,381654.99999999907,3.0
1942,"Lafayette, IN Metro Area-Bus",2012,0,31,15.475421598541523,14.340572167516422,0.4302260253575896,12.617103900527649,1.5963324092556201,10.049626941784515,7.5,0.24568495915850483,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.127595758824753,-0.05666407991759331,15.53208567845912,3.552713678800501e-15,5258842.000000002,5565433.842533393,1690561.9999999988,0.5376050220000002,301673.4999999999,3.9349,23146.14999999999,1.0055776791431086,1.0682960464520084,1.000228953548443,0.9976363094536387,0.9996694327908762,0.8899999999999997,-0.0008438688322957855,-1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0753304010805989,0.9823342149365827,1.0007587417176562,0.9991475924927286,1.0010837678469764,1.0055986431834083,0.9994999901611163,1.0006159261211118,1.0,1.0,1.0,1.0,1.0,1.0,5304803.999999998,0.9913357779099857,1.0634217581480505,-45961.999999996275,331918.7297472879,3886672.000000001,0.0,1.0000000000000009,0.9322131912803807,341466.4009722526,399613.012973965,-93713.5272675564,4024.976098789582,-4521.854754203597,5749.176009711746,29699.70475391709,-2652.4541933493556,3267.3673509785276,0.0,0.0,0.0,0.0,0.0,0.0,336439.99631081085,-382401.9963108071,0.0,-45961.999999996275,3.0
