,CBSA,MNAME,Mode,Year,UPT_ADJUSTED,VRM_ADJUSTED,FARE_ADJUSTED,min_year,max_year,FARE_per_UPT,PROBLEM_FLAG,NOTE,PROBLEM_FLAG2,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,Link_x,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,Link,walkscore,transit,bike,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CLUSTER_GT_8_GROUPS,CLUSTER_APTA,CLUSTER_NOTE,TOTAL_EMPLOYMENT,JTW_DA_PCT,JTW_CARPOOLED_PCT,JTW_TRANSIT_PCT,JTW_WALK_PCT,JTW_BICYCLE_PCT,JTW_OTHER_PCT,JTW_HOME_PCT,NOTE_JTW,AVG_FARE_2018,WEIGHTED_POP_DENSITY,_merge,CLUSTER_APTA_EXTENDED
934,17900,"Columbia, SC Metro Area",Bus,2005,2670368,1910857,1914685,2002,2018,0.717011663,,,,652063,400725,214720,7884,24684,22548,29085,27321,650275,13.6,9.1,77.3,25.1,64.4,10.5,263801,21365,84950,99484,42946,15056,8.1,43106,56461,40.5,47.1,12.4,20316.83,335003.5,355320.33,5.72,94.28,2.3,7654.4,33674,13.5,1.29,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,4939887.3,31842.36,29086.92,37519.65,55606.74,72834.69,2.967,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,317693,82.1,11.5,1.3,1.4,0.1,1.6,2.2,,0.924945045,1439.085958,both,33
935,17900,"Columbia, SC Metro Area",Bus,2006,2427365,1702731,2212457,2002,2018,0.911464489,,,,701464,436517,226158,9682,23695,22192,26888,30607,667495,13.3,9.9,76.7,24.1,65,10.9,270229,14431,90595,107143,39998,18062,5.34,45964,58915,38.4,47.6,14,20326.67,343591.83,363918.5,5.59,94.41,2.59,7654.4,34861,13.7,1.25,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,5531142.5,29618.75,27740,33610,57455,73643.75,3.2375,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,346058,79.2,10.2,1,1.5,0.2,1.6,6.2,,1.139330612,1440.34282,both,33
936,17900,"Columbia, SC Metro Area",Bus,2007,2105419,1564976,2106636,2002,2018,1.000578032,,,,712760,437591,230460,9970,25591,23550,29751,24994,678241,12.3,8.1,79.6,24.3,64.4,11.3,278694,18693,90123,107758,44949,17171,6.71,47605,61521,36,47.5,16.5,18241.67,349535.58,367777.25,4.96,95.04,2.79,7654.4,36048,13.85,1.21,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,5098059.12,30965.11,28495.5,35998.71,57602.05,74440.41,3.3759,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,345277,78,11.1,0.9,1.4,0.2,1.7,6.7,,1.210699419,1439.603335,both,33
937,17900,"Columbia, SC Metro Area",Bus,2008,2206388,1590509,1847893,2002,2018,0.837519512,,,,721109,443214,237106,8587,25895,24562,28661,19395,688584,12.9,8.3,78.8,24.2,64.9,10.9,279991,17963,88332,110709,45433,17554,6.42,48841,65018,36,46.1,17.9,21680.67,348019,369699.67,5.86,94.14,3.3,7654.4,37235,13.97,1.17,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,4324069.62,30297.15,28737.54,33533.37,57143.97,76071.06,3.861,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,352391,79.5,9.2,1.1,1.8,0.2,2.7,5.5,,0.979897828,1436.849149,both,33
938,17900,"Columbia, SC Metro Area",Bus,2009,1936452,1565737,1808479,2002,2018,0.933913673,,,,745381,456003,243136,13728,25938,23961,29810,22640,717264,13.3,9,77.7,24.6,64.1,11.3,285695,17648,96952,106450,45044,19601,6.18,47615,62331,36.3,46.9,16.8,33549.92,335664.83,369214.75,9.09,90.91,2.36,7654.4,38422,14.84,1.17,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,4231840.86,30347.46,28034.37,34877.7,55709.55,72927.27,2.7612,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,348160,81.6,8.7,0.6,1.5,0.1,2.1,5.4,,1.092678997,1448.852516,both,33
939,17900,"Columbia, SC Metro Area",Bus,2010,1867769,1497888,1856732,2002,2018,0.994090811,,,,770410,472484,248552,13087,23858,21854,28249,31324,738239,,0,0,23.3,65.3,11.4,293357,19348,97825,113637,43635,18912,6.6,45929,60202,38.5,46.5,15,34814.58,337592.42,372407,9.35,90.65,2.79,7654.4,39609,13.19,1.15,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,4270483.6,27436.7,25132.1,32486.35,52818.35,69232.3,3.2085,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,350614,81.9,8.2,0.5,1.2,0.3,2.8,5.1,,1.143204433,1428.346575,both,33
940,17900,"Columbia, SC Metro Area",Bus,2011,1758915,1430621,1911643,2002,2018,1.086830802,,,,775897,475191,253953,8243,23785,22427,26336,35013,740519,,0,0,22.9,65.4,11.7,295442,20301,97407,116271,40844,20619,6.87,45292,61218,38.8,44.1,17.1,34281.42,341035.5,375316.92,9.13,90.87,3.53,7654.4,40796,12.37,1.12,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,4282080.32,26639.2,25118.24,29496.32,50727.04,68564.16,3.9536,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,352715,80.8,8.4,0.7,3.7,0.2,2.2,4.1,,1.217250498,1452.236487,both,33
941,17900,"Columbia, SC Metro Area",Bus,2012,1431055,976612,1824142,2002,2018,1.274683363,,,,785641,482265,254746,12319,25647,23430,29987,32213,751020,,0,0,23.2,64.6,12.2,294039,16655,106211,109749,45346,16078,5.66,48763,62870,35.7,46.5,17.8,30594.25,349406,380000.25,8.05,91.95,3.62,7654.4,41558,11.89,1.09,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,3976629.56,27955.23,25538.7,32685.83,53151.67,68528.3,3.9458,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,363932,81.7,7.2,0.7,4,0.2,2.5,3.7,,1.389404866,1474.524725,both,33
942,17900,"Columbia, SC Metro Area",Bus,2013,1398784,957365,1466365,2002,2018,1.048314107,,,,793360,477882,263939,12807,25483,23447,29838,28659,757614,16.6,9.5,73.9,22.8,64.6,12.6,296310,16700,106765,114247,43767,14831,5.64,48672,63201,36.6,46.3,17.1,25548.83,356037.33,381586.17,6.7,93.3,3.53,7654.4,41032,11.88,1.08,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,0,0,3167348.4,27521.64,25322.76,32225.04,52565.76,68257.08,3.8124,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,366484,82.3,6.9,0.6,4.9,0.1,1.8,3.5,,1.132179236,1475.00791,both,33
943,17900,"Columbia, SC Metro Area",Bus,2014,1740437,1242107,1637087,2002,2018,0.940618362,,,,800752,479854,264989,14010,25504,23529,29137,31386,765971,15.8,10.3,73.9,22.6,64.2,13.2,298600,19063,100120,113544,47791,18082,6.38,50091,65966,35.4,45.3,19.3,22502,366999.42,389501.42,5.77,94.23,3.41,7654.4,40542,11.67,1.06,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,0,3470624.44,27034.24,24940.74,30885.22,53096.46,69923.96,3.6146,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,380343,80.9,7.6,0.7,4.5,0.2,2.5,3.5,,0.997055464,1465.734498,both,33
944,17900,"Columbia, SC Metro Area",Bus,2015,2260607,1959360,1862015,2002,2018,0.823679215,,,,810574,494494,266596,12380,26453,24379,30799,28064,773947,15.1,9.9,75,22.2,64.2,13.6,302634,21055,99891,113962,49415,18311,6.96,51369,67564,34.3,46.3,19.4,21755.33,377042.42,398797.75,5.46,94.54,2.41,7654.4,40857,12.14,1.06,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,1,3947471.8,28040.18,25841.74,32646.94,54451.14,71617.84,2.5546,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,381283,81.4,7.9,0.6,4.2,0.1,2.4,3.5,,0.873099968,1472.076144,both,33
945,17900,"Columbia, SC Metro Area",Bus,2016,2419584,2353967,1797588,2002,2018,0.742932669,,,,816450,487636,279486,10672,27299,25727,30772,33134,781633,15.1,8.4,76.5,22.3,63.6,14.1,309016,17386,102882,119850,46269,22629,5.63,52247,69895,32.7,47.2,20.1,18707.17,384967.33,403674.5,4.63,95.37,2.21,7654.4,40776,13.41,1.05,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,2,3774934.8,28663.95,27013.35,32310.6,54859.35,73389.75,2.3205,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,384224,80.4,8.9,0.6,4.4,0.2,2.3,3.3,,0.780079303,1472.602601,both,33
946,17900,"Columbia, SC Metro Area",Bus,2017,2482696,2401013,1932618,2002,2018,0.778435217,,,,825004,494936,274477,12041,27357,25640,31057,25848,788990,15.1,9.3,75.6,22.3,63.1,14.6,309760,17404,107582,113252,49618,21904,5.62,54480,72572,33.2,44.7,22.1,16640.5,386092.92,402733.42,4.13,95.87,2.46,7654.4,39608,13.59,1.02,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,3,3942540.72,27904.14,26152.8,31678.14,55569.6,74023.44,2.5092,0,0,0,2018,,0,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",0,0,0,4,3,E,33,,396239,79.7,9.3,0.8,4.7,0.1,1.3,4.1,,0.794003922,1453.686868,both,33
947,17900,"Columbia, SC Metro Area",Bus,2018,2762614,2680393,1967919.5,2002,2018,0.712339654,,,,832888.5,498696.5,273942.75,12640.75,27612,25911.75,31264,21651,796429.25,15.1,9.6,75.3,22.33,62.58,15.1,311913.5,16500.25,111854.75,109775.5,51343.25,22439.75,5.29,56374.25,75162.5,33.18,43.05,23.78,13983.36,385311.09,399294.45,3.5,96.5,2.71,,38711.75,14.29,1,2014,https://newsroom.uber.com/us-south-carolina/south-carolina-your-uberx-is-arriving-now/,1,4,3935839,27612,25911.75,31264,56374.25,75162.5,2.71,0,0,0,2018,,1,"https://www.bluebikesc.com/
https://www.wistv.com/story/38967952/columbia-mayor-announces-bike-share-program/",83,0,53,4,3,E,33,,405985.5,78.925,9.85,0.95,4.975,0.05,0.525,4.65,,0.712339654,1449.634593,both,33
948,18140,"Columbus, OH Metro Area",Bus,2002,16274593,8851033,13063762,2002,2018,0.802708983,,,,1505101.609,1076676.922,323074.0625,13021.59375,27735.51563,27053.01563,31246.1875,26127.3125,1591524.97,9.55,5.08,85.21,26.35,64.66,8.99,643039.11,27798.28,185049.05,305292.69,86044.36,38854.73,4.32,43920.90625,56304.70313,34.67,53.21,12.13,45865.83,862048,907913.83,5.05,94.95,1.36,,462311,12.56,1.4,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,36578533.6,38829.72188,37874.22188,43744.6625,61489.26875,78826.58438,1.904,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,743820.9219,82.775,9.425,1.5,1.3,0.4,0.7,3.9,,1.123792577,3070.955051,both,24
949,18140,"Columbus, OH Metro Area",Bus,2003,15614950,8000555,12387496,2002,2018,0.793310001,,,,1558870.563,1110986.313,339710.75,12698.625,27581.9375,26949.9375,30954.25,27930.75,1613724.13,10.41,5.59,83.86,26.09,64.68,9.23,652008.56,32065.88,196394.81,296756.25,88158.56,38633.06,4.92,45435.375,58584.1875,34.74,51.68,13.59,50503.5,862101.25,912604.75,5.53,94.47,1.55,,457328,11.48,1.37,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,33941739.04,37787.25438,36921.41438,42407.3225,62246.46375,80260.33688,2.1235,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,767248.3125,83.05,9.15,1.5,1.3,0.4,0.7,3.9,,1.086834701,3070.989914,both,24
950,18140,"Columbus, OH Metro Area",Bus,2004,14873604,8120077,11501354,2002,2018,0.77327284,,,,1613129.75,1145644.75,356581,12345.5,27405.25,26829.25,30638,29787,1635777.5,11.28,6.13,82.48,25.83,64.7,9.48,661069.75,36396.5,207937.75,287905,90416.75,38413.75,5.51,46944.5,60863.25,34.85,50.1,15.05,52017.75,866048.58,918066.33,5.67,94.33,1.83,,452345,12.61,1.33,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,30593601.64,36448.9825,35682.9025,40748.54,62436.185,80948.1225,2.4339,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,791029.75,83.5,8.7,1.5,1.3,0.4,0.7,3.9,,1.028452877,3070.8255,both,24
951,18140,"Columbus, OH Metro Area",Bus,2005,14859079,8093132,11447404,2002,2018,0.77039795,,,,1665428,1178907,372517,12113,27321,26779,30419,31432,1658414,12.1,6.6,81.2,25.6,64.7,9.7,669764,40475,218692,280313,92099,38185,6.04,48475,63144,34.8,48.7,16.5,50090,875709.42,925799.42,5.41,94.59,2.25,50803.2,447362,12.96,1.29,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,29546914.65,35244.09,34544.91,39240.51,62532.75,81455.76,2.9025,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,813395,83.8,8.6,1.5,1.3,0.4,0.7,3.9,,0.993813355,3071.186188,both,24
952,18140,"Columbus, OH Metro Area",Bus,2006,14797951,7506553,12845245,2002,2018,0.868042136,,,,1725570,1217754,392190,11398,26867,26447,29811,33922,1678718,13.1,7.3,79.5,25.2,64.8,10,679926,45562,232601,267684,96085,37994,6.7,49920,65418,35.4,46.6,18,44841.92,897678.83,942520.75,4.76,95.24,2.54,50803.2,442379,13.21,1.25,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,32113112.5,33583.75,33058.75,37263.75,62400,81772.5,3.175,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,841425,83.4,7.8,1.7,2.1,0.3,0.8,3.9,,1.08505267,3070.789514,both,24
953,18140,"Columbus, OH Metro Area",Bus,2007,14880269,7452850,12694406,2002,2018,0.85310326,,,,1754337,1234262,396915,12613,27892,27242,30759,33032,1708352,13.4,7.1,79.5,25.5,64.5,10,684217,46615,233891,275203,90856,37652,6.81,51707,67719,33.4,47.3,19.3,45787.33,914006.42,959793.75,4.77,95.23,2.82,50803.2,437396,12.97,1.21,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,30720462.52,33749.32,32962.82,37218.39,62565.47,81939.99,3.4122,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,846796,82.2,8.4,1.6,2.1,0.4,0.8,4.6,,1.032254945,3070.58144,both,24
954,18140,"Columbus, OH Metro Area",Bus,2008,16429077,8034821,13520467,2002,2018,0.822959622,,,,1773120,1244153,402827,12800,29577,28459,31924,27232,1729731,12.7,6.9,80.4,25.5,64.3,10.2,690139,48398,238583,270378,95974,36806,7.01,54393,71075,31.8,47,21.2,53956.17,911248.25,965204.42,5.59,94.41,3.23,50803.2,432413,12.82,1.17,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,31637892.78,34605.09,33297.03,37351.08,63639.81,83157.75,3.7791,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,884467,82.4,8.5,1.7,2.1,0.5,0.8,4,,0.962862758,3072.902555,both,24
955,18140,"Columbus, OH Metro Area",Bus,2009,16640306,8558114,13300319,2002,2018,0.799283318,,,,1801848,1266175,399314,12276,27752,26971,30550,34285,1757793,15.6,7.7,76.8,24.6,64.9,10.5,693137,46830,243920,274181,93641,34565,6.76,50773,66943,34.3,46.3,19.4,82882.42,880820.5,963702.92,8.6,91.4,2.33,50803.2,427430,13.96,1.17,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,31122746.46,32469.84,31556.07,35743.5,59404.41,78323.31,2.7261,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,864596,83.3,7.9,1.4,2.1,0.4,0.8,4.1,,0.935161483,3068.205196,both,24
956,18140,"Columbus, OH Metro Area",Bus,2010,17034878,9072925,15430002,2002,2018,0.905788818,,,,1840631,1292801,400865,14605,27035,26774,30275,20648,1795197,,0,0,24.7,64.5,10.8,707956,51471,237496,287182,93686,38121,7.27,51039,67490,34.5,45.5,20,86549.5,887065.08,973614.58,8.89,91.11,2.78,50803.2,422447,12.42,1.15,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,35489004.6,31090.25,30790.1,34816.25,58694.85,77613.5,3.197,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,869770,82.4,8,1.7,2.3,0.5,0.6,4.6,,1.04165714,3080.81584,both,24
957,18140,"Columbus, OH Metro Area",Bus,2011,18764047,9452892,17253042,2002,2018,0.919473395,,,,1858464,1301216,415329,15622,27775,27224,30453,35981,1809816,,0,0,24.5,64.7,10.8,715770,55009,243649,282598,96530,37984,7.69,52315,70518,34.3,44.1,21.6,75475.08,898064.42,973539.5,7.75,92.25,3.53,50803.2,417464,12.31,1.12,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,38646814.08,31108,30490.88,34107.36,58592.8,78980.16,3.9536,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,885109,83.1,7.4,1.8,2.2,0.3,1,4.3,,1.029810202,3079.26379,both,24
958,18140,"Columbus, OH Metro Area",Bus,2012,18423352,9689684,19283371,2002,2018,1.046680919,,,,1878714,1321028,411536,12750,28598,28196,30563,25358,1828401,,0,0,24.4,64.4,11.2,719081,49309,253793,282479,97321,36179,6.86,53699,71655,32.3,45.7,22,62219.08,912094.92,974314,6.39,93.61,3.61,50803.2,419383,12.28,1.09,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,0,0,42082061.64,31171.82,30733.64,33313.67,58531.91,78103.95,3.9349,0,0,0,2013,,0,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,902134,82.1,8.4,1.6,2,0.5,1.1,4.3,,1.140882202,3056.249616,both,24
959,18140,"Columbus, OH Metro Area",Bus,2013,18472049,10241967,19851552,2002,2018,1.074680562,,,,1967066,1412294,399316,15894,28283,27868,31033,40524,1913546,14.8,8.3,76.9,24.2,64.1,11.7,750394,51642,258147,294262,105966,40377,6.88,54079,73084,32,45.1,22.9,63347.92,923524.92,986872.83,6.42,93.58,3.52,50803.2,424655,12.12,1.08,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,1,0,42297405.12,30545.64,30097.44,33515.64,58405.32,78930.72,3.8016,0,0,0,2013,,1,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,954237,82.6,8,1.7,2.2,0.5,0.8,4.1,,1.160655007,3082.612225,both,24
960,18140,"Columbus, OH Metro Area",Bus,2014,19041382,10590852,20158510,2002,2018,1.058668431,,,,1994536,1410126,423832,14319,29693,28869,33139,32184,1940377,14.5,7.8,77.7,24,63.9,12.1,764395,52731,252686,306083,108663,44232,6.9,56371,76201,31,44.5,24.5,48716.58,950048.92,998765.5,4.88,95.12,3.36,50803.2,430797,12.08,1.06,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,1,1,42844725.12,31474.58,30601.14,35127.34,59753.26,80773.06,3.5616,0,0,0,2013,,1,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,982710,83,7.7,1.8,2.1,0.5,0.7,4.4,,1.122188537,3107.962134,both,24
961,18140,"Columbus, OH Metro Area",Bus,2015,18920014,11443670,19165487,2002,2018,1.01297425,,,,2021632,1430592,416762,18310,30314,30008,32491,30208,1968194,14.2,8.2,77.6,24,63.8,12.2,772304,54695,258263,308468,106026,44852,7.08,58192,78054,30.1,44.8,25.1,41471,968447.92,1009918.92,4.11,95.89,2.4,50803.2,435865,12.12,1.06,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,1,2,40749639.36,32132.84,31808.48,34440.46,61683.52,82737.24,2.544,30,0,0,2013,,1,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,989975,82.5,7.7,1.9,2.2,0.4,0.8,4.4,,1.073752705,3154.867244,both,24
962,18140,"Columbus, OH Metro Area",Bus,2016,18549436,12298599,18663499,2002,2018,1.006149136,,,,2041520,1445105,423531,17091,30973,30740,34295,35360,1983576,14.2,7.4,78.5,24,63.5,12.5,779547,50271,265482,299214,114567,50013,6.45,60294,80731,28.8,44.7,26.5,42329.92,986102.08,1028432,4.12,95.88,2.15,50803.2,442760,12.17,1.05,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,1,3,39268259.1,32521.65,32277,36009.75,63308.7,84767.55,2.2575,46,0,0,2013,,1,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,1013963,82.5,7.5,1.6,2.2,0.3,1.2,4.7,,1.056456593,3207.346387,both,24
963,18140,"Columbus, OH Metro Area",Bus,2017,18401546,13036419,18816434,2002,2018,1.022546366,,,,2078725,1462184,434939,18979,32082,31871,35139,28636,2022554,13.1,6.8,80.1,23.6,63.4,13,788946,47472,256748,317426,115235,52065,6.02,63764,83780,26.9,44.7,28.4,42089.83,1005272.58,1047362.42,4.02,95.98,2.41,50803.2,451725,12.19,1.02,2013,http://www.dispatch.com/content/blogs/crawlumbus/2013/10/uber-launching-in-columbus.html,1,4,38451460.2,32723.64,32508.42,35841.78,65039.28,85455.6,2.4582,46,0,0,2013,,1,"https://www.columbusunderground.com/locations-set-for-cogo-bike-share-system-mid-summer-launch-planned-bw1
https://www.columbusunderground.com/new-scooter-companies-local-e-bike-startup-set-to-enter-columbus-market-bw1",0,0,0,10,2,C,24,,1036873,82.7,7.1,1.5,2,0.4,1,5.2,,1.042997294,3288.01841,both,24
