CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_NEW_YORK_BUS,YEARS_SINCE_TNC_BUS_HI_FAV,YEARS_SINCE_TNC_BUS_MID_FAV,YEARS_SINCE_TNC_BUS_LOW_FAV,YEARS_SINCE_TNC_BUS_HI_UNFAV,YEARS_SINCE_TNC_BUS_MID_UNFAV,YEARS_SINCE_TNC_BUS_LOW_UNFAV,YEARS_SINCE_TNC_NEW_YORK_RAIL,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_NEW_YORK_BUS_FAC,YEARS_SINCE_TNC_BUS_HI_FAV_FAC,YEARS_SINCE_TNC_BUS_MID_FAV_FAC,YEARS_SINCE_TNC_BUS_LOW_FAV_FAC,YEARS_SINCE_TNC_BUS_HI_UNFAV_FAC,YEARS_SINCE_TNC_BUS_MID_UNFAV_FAC,YEARS_SINCE_TNC_BUS_LOW_UNFAV_FAC,YEARS_SINCE_TNC_NEW_YORK_RAIL_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
12,0,2009,704845905.9900001,807297698.3900002,766129082.3499999,-41168616.04000031,771233661.1267338,-45078894.173047006,36763205.364103265,1.1172659849907172,5603643.496296517,2.8410076457869886,34353.72373148331,7.6693184814473385,0.41898985414971307,4.689909969104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919397.332614861,-23745560.484680146,316302.3112749355,-35639430.765834525,9590866.052020287,1408871.310666494,123505.33884276827,-629305.8154611635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44655354.72055649,-44685126.03316184,3516509.993161536,0.0,-41168616.04000031
12,0,2010,704845905.9900001,766129082.3499999,741627100.9699998,-24501981.380000144,776351249.4113321,5117588.2845983505,36479728.337795384,1.1393755326415593,5625028.206638955,3.2961505933345827,33571.47227167557,7.765713710202435,0.41454082894690447,4.942502319623922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20271023214544587,0.0,0.0,-10069596.875929317,-4073092.815236532,12293.546630125536,16120384.753327286,4558196.502663245,1002548.9331769416,-93541.9308957019,-1312636.6259243363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94076.65523921818,0.0,0.0,6238632.143050929,6168679.68920763,-30670661.069207776,0.0,-24501981.380000144
12,0,2011,704845905.9900001,741627100.9699998,738590801.9199996,-3036299.0500000566,779212435.6861038,2861186.27477172,35080036.30915028,1.1725884972368454,5712863.276618884,4.022991513368822,33143.981470990926,8.032744852585306,0.40802968552068136,4.789084001180099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20271023214544587,0.0,0.0,-21723891.31541516,-3481577.775308677,2592027.9001503196,21814032.153458193,2450337.4745517233,1857547.366373542,-110896.8609886149,739345.4881525433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136924.4309738716,3503607.3101333687,-6539906.360133427,0.0,-3036299.0500000566
12,0,2012,704845905.9900001,738590801.9199996,736542882.0799997,-2047919.8400000632,763528442.573789,-15683993.11231482,34389990.37402729,1.213578692707927,5810579.318378397,4.052938449433441,32999.17485586243,7.825743521635859,0.4029275042546658,4.985472643172101,0.0,0.0,0.0,0.0,0.178290151552335,0.0,0.0,0.0,0.0,0.0,0.33554414265599114,0.0,0.0,-9334974.85903408,-4919168.525469355,2953433.724585795,1039924.9209147047,713832.2934916037,-1514704.7588574435,-76844.51240654505,-772002.715791471,0.0,0.0,0.0,0.0,-3063911.1606522463,0.0,0.0,0.0,0.0,0.0,40741.66653649116,0.0,0.0,-14933673.926682545,-14854382.478912214,12806462.63891215,0.0,-2047919.8400000632
12,0,2013,704845905.9900001,736542882.0799997,740660333.4499999,4117451.3700001836,756934475.4393307,-6593967.134458415,34762308.33101784,1.2204698955392672,5910840.825302738,3.885159462004287,33359.669025605544,7.768109325552189,0.4019846772358766,5.114406412579978,0.0,0.0,0.0,0.0,0.6433958693894065,0.0,0.0,0.0,0.0,0.0,0.33554414265599114,0.0,0.0,6382866.538526205,-485965.1363390126,3092166.0267618923,-4714185.248833256,-1289569.149358836,-280832.3559147383,-16187.555799329917,-582231.105967054,0.0,0.0,0.0,0.0,-8232935.098543288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6126873.085467418,-6078846.643301772,10196298.013301956,0.0,4117451.3700001836
12,0,2014,704845905.9900001,740660333.4499999,753957175.6700003,13296842.220000468,748505163.650731,-8429311.788599625,35053118.82973485,1.1905895090563885,6022988.71262964,3.681176655566225,33831.84819071302,7.842706301372384,0.40148072287770653,5.0912884197910255,0.0,0.0,0.0,0.0,1.3223534930955867,0.0,0.0,0.0,0.0,0.0,0.5946412713305117,0.0,0.0,5932271.912915934,1868535.4179680292,3447513.000906293,-5837972.0831599925,-2866962.8103247653,687920.6912544044,-5179.190895361072,-38713.816046202206,0.0,0.0,0.0,0.0,-11382718.750241755,0.0,0.0,0.0,0.0,0.0,158306.1077433438,0.0,0.0,-8036999.519880071,-8108825.213830306,21405667.433830775,0.0,13296842.220000468
12,0,2015,704845905.9900001,753957175.6700003,736715457.2200003,-17241718.450000033,705720382.8395376,-42784780.811193384,35920976.659012154,1.225251904084346,6128862.374923274,2.7356250243777653,35047.27270103194,7.54724458796413,0.40220484453176336,5.424485380848967,0.0,0.0,0.0,0.0,2.3223534930955863,0.0,0.0,0.0,0.0,0.0,0.786874723378004,0.0,0.0,12865094.960566148,-4658462.9390676655,3422011.9741577525,-30090611.523578964,-6276225.231773617,-2090918.5185818486,9665.428500903388,-1261455.0310576586,0.0,0.0,0.0,0.0,-15536350.078428444,0.0,0.0,0.0,0.0,0.0,71438.22622160485,0.0,0.0,-43545812.73304179,-43204737.37053998,25963018.920539938,0.0,-17241718.450000033
12,0,2016,704845905.9900001,736715457.2200003,713555101.7200006,-23160355.49999973,683357588.355608,-22362794.483929664,36722741.16330141,1.2435954373734768,6229951.901577554,2.4228004213793826,35818.25360560173,7.377308829295907,0.40030526482039064,5.892775998345556,0.0,0.0,0.0,0.0,3.322353493095587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10527941.60922116,-2072891.8737468903,3189123.4705073666,-12276098.414318256,-4102141.29501329,-1242238.5694475416,-31676.635529755567,-2123012.3244138006,0.0,0.0,0.0,0.0,-15181060.172798388,0.0,0.0,0.0,0.0,0.0,89084.46965266646,0.0,0.0,-23222969.73588673,-23056233.671393834,-104121.8286058968,0.0,-23160355.49999973
12,0,2017,704845905.9900001,713555101.7200006,694620658.8400003,-18934442.88000033,691388922.0249822,8031333.669374272,37183542.71476306,1.2106062901586325,6341836.408964615,2.6488644689246175,36343.4329386266,7.160054230606399,0.3988749841097232,6.138061902472597,0.0,0.0,0.0,0.0,4.322353493095587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10919347.083768496,5339555.751432442,3229310.915352795,8505088.3765786,-2591794.7361542503,-1821949.4255776876,-20881.905301401217,-924558.764461975,0.0,0.0,0.0,0.0,-14703808.41023098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7930308.88540604,7751477.4642518405,-26685920.34425217,0.0,-18934442.88000033
12,0,2018,704845905.9900001,694620658.8400003,688530871.3699998,-6089787.4700004235,684087644.1362572,-7301277.888725065,37992457.98311206,1.1757802235241293,6450437.351272901,2.93483032243497,37031.75161753287,6.966978952695897,0.4004361445900021,6.4390989849420235,0.0,0.0,0.0,0.0,5.322353493095586,0.0,0.0,0.0,0.0,0.0,1.0,0.7770319829278693,0.0,11017894.323994923,5156354.728821072,2830526.2241839604,10235009.904258924,-3234155.442971593,-1553930.266212883,22625.510884410833,-1170407.7567550912,0.0,0.0,0.0,0.0,-14313637.53233957,0.0,0.0,0.0,0.0,0.0,0.0,-15877282.413614456,0.0,-6887002.719750302,-7364274.044052694,1274486.5740522703,0.0,-6089787.4700004235
12,1,2002,143664094.32799992,0.0,143664094.32799992,0.0,124384404.2119398,0.0,14083134.619556712,0.8862596709732926,5446368.773672835,1.920703290703447,40051.61915054381,6.380009588414187,0.33463107953667637,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143664094.32799992,143664094.32799992
12,1,2003,143664094.32799992,143664094.32799992,137771387.915,-5892706.412999926,128507755.6587302,4123351.446790412,13804969.493513176,1.051392543093034,5659299.412683002,2.187424342750347,38883.14361912017,6.458777877915974,0.33294440421918975,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848175.9204515126,-3883828.01848624,1373796.451388059,2351250.4766897606,996746.5646175315,112060.40656156233,-5215.501360529865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792986.299861656,3756967.055869734,-9649673.468869658,0.0,-5892706.412999926
12,1,2004,151359981.32799992,137771387.915,149719501.21499994,4252226.299999952,147194761.6425775,10890001.849461708,13162565.76187684,0.8291018685434729,5963969.472465587,2.5188043198271823,37164.36308417163,6.551139868078249,0.3318890905307772,4.404833276922878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393560.1038501863,5374934.426295587,1375386.016137953,2620977.521646421,1235155.2312402884,92445.97029778565,-22610.342084150292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13069848.92738407,13823030.683567328,-9570804.383567376,7695887.0000000065,11948113.299999962
12,1,2005,159261649.32799992,149719501.21499994,164640144.6959999,7018975.480999935,161329389.18333972,6105496.2699314,12007824.100265985,0.8285000533054426,6142410.2693834705,2.994501275231636,36151.2971067972,6.575147267804013,0.33683581053213746,4.394670600871073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-892205.7173871372,566495.5467040744,1513536.051956464,3614879.1285836096,1169768.6812781119,20172.978114823756,11757.55813225289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6004404.2273822,6015763.417383885,1003212.0636160515,7901667.999999994,14920643.480999932
12,1,2006,159261649.32799992,164640144.6959999,173348489.13199997,8708344.436000083,178228071.29940438,16898682.11606467,13096082.295312777,0.9660379221739587,6434014.244468331,3.274462959381239,34264.041663291115,6.746792915333759,0.33557759112107216,4.7793723284930065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18433680.56979206,-5044516.055872203,1897433.0221805635,2104942.116111666,2030099.4472124742,226372.90784014325,-3285.4443267335387,-381286.89089920034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19263439.672038764,19640253.360598538,-10931908.924598461,0.0,8708344.436000083
12,1,2007,159261649.32799992,173348489.13199997,190804364.2690001,17455875.13700013,194151934.6968577,15923863.3974533,13314861.726891972,0.8491434796043821,6586284.065057354,3.430039225079499,35030.61008999735,6.395666350923828,0.3287448573884659,4.813933327636398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9613172.22435696,5333995.348593154,1002641.7880712039,1176467.7639761746,-920883.9453008198,-568241.4505023429,-25692.869578073663,-20454.388227896452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591004.47138836,15539594.15111189,1916280.9858882418,0.0,17455875.13700013
12,1,2008,159261649.32799992,190804364.2690001,202599095.76100004,11794731.491999924,206491376.48401612,12339441.78715844,14319189.618384412,0.8439908414053948,6667624.837677708,3.8811890970594165,35131.13344843782,6.54377490590947,0.32932380293366453,5.25745691088728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628387.40463653,-221913.5017449442,628543.1660336192,3453820.2516503,-169593.9423385418,315091.54785347765,3145.6739302971214,-462538.80845619773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12174941.791564541,12380003.294065956,-585271.8020660318,0.0,11794731.491999924
12,1,2009,170609990.32799992,202599095.76100004,207277092.08299989,-6670344.678000128,217328799.91204828,-4406474.1454780055,13409511.266418569,0.8856697917952113,6632713.097856404,2.824588688952909,32735.118966200782,6.667403929849193,0.34584188562927454,5.254438848014375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401262.749856908,-3566308.8202732196,-51365.3229817529,-9224889.869540658,3315375.964510712,170811.4771967127,25514.650787751,-18104.37356078683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4947703.544004336,-5078433.963691748,-1591910.7143083827,11348341.000000006,4677996.321999877
12,1,2010,200109567.94799995,207277092.08299989,248697564.88000017,11920895.177000206,247655794.97580886,2420569.4410115946,12397628.25222032,1.1862697657745285,6177273.382457729,3.2779896266929196,32379.433885529426,7.4766332323830955,0.354530964875841,5.329422414070326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,817175.8936429145,-4911038.37304544,-427792.93700074765,4398410.284871341,1752520.0986517293,348563.69433294504,-11110.85599101068,-341473.9549256705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18091.06618776112,0.0,0.0,1643344.9167238204,1663068.548465332,10257826.628534874,29499577.620000016,41420472.79700022
12,1,2011,200109567.94799995,248697564.88000017,258105617.30000007,9408052.419999972,254303193.42022756,6647398.444418736,11549881.381909003,1.2205759378175223,6272926.036291235,4.013243870881092,31831.118686203336,7.636823445647311,0.3488960213555658,5.156155279830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,-1464382.73428646,-1531765.1288983217,962713.652879917,7395642.157517288,928886.6818250756,360173.59760616627,-30439.208091540317,251177.03272914112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6872006.051281266,7181700.287998915,2226352.132001059,0.0,9408052.419999972
12,1,2012,200109567.94799995,258105617.30000007,260193661.7700001,2088044.4700000137,258566161.65869007,4262968.238462485,11771200.40930186,1.229159637920025,6374659.304448098,4.035576677251609,31813.810049593267,7.56534150102207,0.3412614603268932,5.35000942313863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015376883672047108,0.0,0.13003310399811432,0.0,0.0,4121620.816655473,-714266.6591683446,1008735.4276870601,266983.6468165606,163494.44425490816,-181823.6640635657,-37280.320066935805,-264119.47121761105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93712.41586843952,0.0,6572.777134850279,0.0,0.0,4463629.4139008345,4485844.95506204,-2397800.4850620264,0.0,2088044.4700000137
12,1,2013,200109567.94799995,260193661.7700001,261915209.61999995,1721547.849999847,259428422.52067512,862260.8619850669,11952779.244767714,1.343221970864137,6469071.422740569,3.8763827087396003,32225.099141162944,7.46779577870762,0.3408230450645447,5.49050795526532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057273243801004,0.0,0.13003310399811432,0.0,0.0,7755652.676814475,-5671606.353004924,968994.4232162578,-1608889.190588205,-705990.4218395381,-253833.9709287375,-4319.363249133758,-237066.542367186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955305.9271312467,0.0,0.0,0.0,0.0,1198247.1851842543,871133.049162644,850414.8008372025,0.0,1721547.849999847
12,1,2014,200109567.94799995,261915209.61999995,275880657.75000006,13965448.130000124,280948537.0163763,21520114.49570118,13089115.006680103,1.2958525391654898,6582946.813716577,3.675829147200237,32214.870103777015,7.526697139081268,0.34013287163734296,5.512495865356373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955829226345147,0.0,0.2934135204532425,0.0,0.0,17796255.0135949,2925489.8823123802,1220937.799317793,-2051144.2938985836,-286130.20805727004,94244.9030049864,-2006.577714790994,34497.0363838879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336279.7855755775,0.0,38013.717909573475,0.0,0.0,21106437.05842845,21472508.73350863,-7507060.603508504,0.0,13965448.130000124
12,1,2015,200109567.94799995,275880657.75000006,285300793.71999997,9420135.969999887,285417544.5523364,4469007.535960082,14052341.973115416,1.34203626613266,6707634.701942397,2.6954702632928726,33432.415338114035,7.2992616497082325,0.34303650196825947,5.784662036725812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395582922634515,0.0,0.7243379633185031,0.0,0.0,16953798.180835135,-1370416.801063961,1367853.8411334138,-11584729.435892873,-2432727.9988508453,-625238.2110441554,12071.58214638371,-462564.2116661913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856061.1623341935,0.0,48725.39430676314,0.0,0.0,3762833.5022378634,3126640.2527241693,6293495.717275718,0.0,9420135.969999887
12,1,2016,200109567.94799995,285300793.71999997,297081802.76,11781009.040000005,292430751.2931552,7013206.740818825,14375922.158362823,1.4247039167637123,6839118.475764078,2.4060830480879676,34261.763852360935,7.047317859714435,0.3408878116261258,6.358250810882911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3955829226345147,0.0,1.0,0.0,0.0,15024490.095641527,-3018785.3911554646,1397088.1446108585,-4484149.859353953,-1613925.634797543,-738223.0817386125,-11349.30016549901,-934463.692260126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919437.6551279298,0.0,43497.091891006894,0.0,0.0,7583616.027800122,7239911.743604209,4541097.296395795,0.0,11781009.040000005
12,1,2017,200109567.94799995,297081802.76,301842405.49999994,4760602.739999988,304775123.56324524,12344372.270089984,14615499.393565347,1.413485150758709,6977032.530988932,2.6233036873458033,34560.337589549694,6.7581318674266635,0.3398686774531974,6.593643183094919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395582922634515,0.0,1.0,0.0,0.0,8537560.344670428,405700.65098405816,1493775.699302285,3460943.070665586,-1020732.2276380493,-671403.5280899707,-9887.571872674902,-428848.29945544427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998697.5550809992,0.0,0.0,0.0,0.0,13765805.693647217,13858467.804071203,-9097865.064071214,0.0,4760602.739999988
12,1,2018,200109567.94799995,301842405.49999994,298392409.5300001,-3449995.9699998945,303189455.80980575,-1585667.7534394246,14494485.482047068,1.4971339767110283,7100294.162337706,2.8812126582953947,35094.56758335452,6.492562598230852,0.34123645626658355,6.913584655793201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395582922634515,0.0,1.0,0.0,0.9181005077965149,134693.05130236526,-3730922.989559254,1309304.060406154,4255448.630616638,-1371451.4194479226,-651424.2034301516,10449.410748399792,-571392.9651489585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030725.7876040014,0.0,0.0,0.0,-2971094.0377763035,-1555664.6746850323,-1636824.253977703,-1813171.7160221916,0.0,-3449995.9699998945
21,0,2002,371084911.62399995,0.0,371084911.62399995,0.0,364484398.0223706,0.0,15657392.830824673,0.9686410685659235,2706947.7016197913,1.9743859191907678,35648.95683835098,8.800233292731066,0.4404008983968887,3.162261955058714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371084911.62399995,371084911.62399995
21,0,2003,377705247.62399995,371084911.62399995,390492553.8789999,12787306.25499993,382150049.2885383,10304326.75727463,15513483.747543717,0.9482456646267649,2726771.964064733,2.2541161330812485,34885.592418560045,8.60502536411326,0.4365370013980274,3.178698424968908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465843.8242511842,1059160.49245693,2186093.1423544493,6317648.771816033,1554692.498450873,-531811.6781485288,-25815.474036860338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11025811.577144077,11025460.793445472,1761845.461554457,6620335.999999998,19407642.25499993
21,0,2004,396353253.91199994,390492553.8789999,416568146.939,7427586.772000088,409341871.28132415,9846914.655717557,14655094.79433722,0.9517419029479988,2696550.5227904404,2.569002314310126,34211.82108682131,8.369430937958997,0.4329427708836971,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085802.3052146586,-39042.424111720175,2524323.0131231793,6683136.231862088,2512176.2781693283,-547793.7568479804,-34532.94192743899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10012464.095052797,9989394.220587563,-2561807.448587474,18648006.288000003,26075593.060000088
21,0,2005,396353253.91199994,416568146.939,423404880.88099986,6836733.941999981,425128905.2418424,15787033.960518172,14426117.387440166,0.9448155102713367,2750813.6770150457,3.0167540114535303,33347.62284636313,8.253353960404539,0.42984353145689863,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503704.407395493,1109404.4272744213,2675221.6369262813,9338144.929911887,2490358.7298908792,-488080.65085341013,-27581.810754404265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15601171.669791149,15759931.69566948,-8923197.7536695,0.0,6836733.941999981
21,0,2006,396353253.91199994,423404880.88099986,449398538.2499998,25993657.36899989,440476765.4299424,15347860.18810008,14471542.299695069,0.9486888821211299,2812754.851308901,3.305291359388532,32051.93522773697,8.171059647231795,0.43035595054884507,3.4317585799631027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417383.4836235354,-817879.2419559627,3138885.806309794,5540487.337943836,4042709.5700249798,-426774.7271616757,4009.6270010783555,-479759.4212984391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14419062.43448715,14646931.066799626,11346726.302200265,0.0,25993657.36899989
21,0,2007,405041521.91099995,449398538.2499998,453047402.5390001,-5039403.7099998575,452104815.8516215,2447568.313418399,14196757.03506989,0.9847800389528598,2803674.916356975,3.498377589979286,32301.012415965928,7.965097567247548,0.42816481270887097,3.5290219018898092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228675.6982653034,-2063261.030005769,1192372.5328869466,3753808.8530508527,-1283336.7235649421,-796172.9487857395,-36192.941470631646,-307582.9070869942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688310.5332890255,2628728.3085632874,-7668132.018563146,8688267.999000002,3648864.2890001438
21,0,2008,405041521.91099995,453047402.5390001,480773695.1330004,27726292.594000276,467059767.8575474,14954952.005925814,14172153.674177062,0.9614662249955377,2797085.508809119,3.8992042854469324,31891.189479940665,8.189953108806131,0.4266861802864936,3.545554089106831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838479.0692019225,2550245.6045796424,288439.1860693771,7359079.651512492,1465450.2829167338,972758.070862953,-18198.11610737604,25804.189267054433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14482057.9383028,14924898.088811297,12801394.505188987,0.0,27726292.594000276
21,0,2009,405041521.91099995,480773695.1330004,439930293.7249997,-40843401.4080006,437929153.3945347,-29130614.463012654,13885701.10433407,1.080510957032292,2761116.7112564137,2.853418469051723,30154.79613183179,8.389850639838047,0.43149482850326404,3.694008395285377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2426755.1288398486,-12503987.199257411,-1127049.279483987,-21136765.456654,6120572.267080776,851780.0746061618,49511.71412681832,-401998.4127699955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30574691.421191487,-30094054.94711016,-10749346.46089045,0.0,-40843401.4080006
21,0,2010,405041521.91099995,439930293.7249997,431751220.7799999,-8179072.9449997395,441770311.4841101,3841158.089575368,13197206.507657535,1.0749457152861102,2763452.628154091,3.31477929400297,29435.996905591648,8.631019183588,0.43041449202300597,3.7300617748401494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10463404.11175022,756404.2823534119,756759.9925138445,9392419.741202243,2541972.3667125083,1102931.6406618569,-19660.473448161778,-18894.489250631264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048528.9489948475,4063136.408484526,-12242209.353484264,0.0,-8179072.9449997395
21,0,2011,405041521.91099995,431751220.7799999,445505249.501,13754028.72100007,450612411.90494597,8842100.420835935,12682023.358700002,1.0651836564405008,2775657.43884119,4.051694660810691,28808.53120218337,9.045497129100337,0.4223881436772984,3.785473552258939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266417698340841,0.0,0.0,-9197225.241969565,777814.2499367798,608774.3834187882,12929474.71421751,2328097.322298321,1608435.169339317,-77007.88405503752,-242853.19936210522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8278.208687472808,0.0,0.0,8743787.72251148,8485308.264890414,5268720.456109656,0.0,13754028.72100007
21,0,2012,405041521.91099995,445505249.501,454766425.63899976,9261176.137999821,448970478.93312156,-1641932.9718244136,12213064.716459962,1.0377063564599935,2798759.7978454703,4.080336505116376,28665.925215556814,9.110590050228314,0.4034457436245593,3.7556525420325992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266417698340841,0.0,0.0,-6396513.251273431,2091842.7635085909,1018021.9575281991,481014.20500429947,812648.5787624542,237769.04089506774,-160265.0252760075,131446.30960539947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1784035.4212454287,-1787533.3707104558,11048709.508710276,0.0,9261176.137999821
