CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_EXT,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_EXT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1.0,0,2012,190,2522641887.5899982,2507911504.070001,2541057031.46,33145527.389999144,2554914650.273388,-13105420.650967158,63654979.07574218,1.0331937285891017,10106162.13278052,4.140214257288694,32885.7085771413,9.958940533088446,4.987356848543623,0.0,0.2659530616535297,0.0,0.0,0.01992626603375017,0.0,0.0,0.0,0.0,0.0,0.2057868721612113,0.0,0.0,-21868199.674411956,318045.15748218086,9714068.590831198,3601834.3097812436,3838558.445172213,-2935123.8213488017,-886440.9907915968,0.0,-3735994.452021296,0.0,0.0,-811762.8297752468,0.0,0.0,0.0,0.0,0.0,-100826.91117862343,0.0,0.0,-12865842.176260687,-12927068.47101693,46072595.86101607,0.0,33145527.389999144
1.0,0,2013,190,2522641887.5899982,2541057031.46,2538567549.7399993,-2489481.7200006917,2541074312.829136,-13840337.444251664,64440490.63005058,1.0525608051699178,10218543.942008624,3.9654549378294117,33089.9264047304,9.695200702428131,4.990027977099028,0.0,0.9510053793849919,0.0,0.0,0.11084732373771145,0.0,0.0,0.0,0.0,0.0,0.2057868721612113,0.0,0.0,24235152.1353786,-8637003.744618613,9089771.338133607,-13977396.001519589,-3801416.054054976,-6876545.365056942,-13836.374289686326,0.0,-9864216.260248384,0.0,0.0,-3276103.4880609065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13121593.814336883,-13270562.27298923,10781080.552988539,0.0,-2489481.7200006917
1.0,0,2014,190,2522641887.5899982,2538567549.7399993,2510923486.29,-27644063.449999895,2507047926.717747,-34026386.11138916,64472290.59926341,1.055285702396916,10358402.724363951,3.7576320769200686,33372.446492304414,9.643654088682203,5.143028107286641,0.0,1.9290936056402026,0.0,0.0,0.2775192318228022,0.0,0.0,0.0,0.0,0.0,0.47212362400269914,0.0,0.0,4464186.255030203,-2501438.8262921334,10789189.925658979,-17423379.69398222,-5530901.112572719,-1690709.5024026502,-1408808.1488864527,0.0,-13961368.221651165,0.0,0.0,-5912115.0173911825,0.0,0.0,0.0,0.0,0.0,-1090031.9388168193,0.0,0.0,-34265376.28130616,-34153218.44755348,6509154.997553585,0.0,-27644063.449999895
1.0,0,2015,190,2522641887.5899982,2510923486.29,2445688116.9100003,-65235369.37999947,2400667125.949294,-106380800.76845327,65239258.60482983,1.0818127290391877,10472818.648014693,2.857666692886607,34516.890529812736,9.51052745206854,5.284222653346558,0.0,2.59309648072932,0.0,0.0,0.5077938712552594,0.0,0.0,0.0,0.0,0.0,0.7236305596447341,0.0,0.0,25576869.040707927,-14042574.77726455,9311810.376745626,-84482923.93567717,-21367765.164322007,-3389250.2892467654,-1157160.5792933211,0.0,-9651341.384376029,0.0,0.0,-7503294.3948363075,0.0,0.0,0.0,0.0,0.0,-932329.9266443581,0.0,0.0,-107637961.03420699,-107097190.18335824,41861820.80335876,0.0,-65235369.37999947
1.0,0,2016,190,2522641887.5899982,2445688116.9100003,2323506881.359999,-122181235.55000073,2327972536.834811,-72694589.11448221,66113243.19299227,1.1047173028827815,10554924.902146837,2.5185717610868115,35303.22950945066,9.381259123706192,5.715785148555129,0.0,4.420210089424426,0.0,0.0,0.8696655533948563,0.0,0.0,0.0,0.0,0.0,0.9827746570316752,0.0,0.0,24508907.325324703,-11158911.445899623,7020165.508459268,-35507617.65731319,-13748237.534517922,-3421924.2098504924,-3636634.030004561,0.0,-25046633.430416428,0.0,0.0,-12493800.356034806,0.0,0.0,0.0,0.0,0.0,-904422.6601065807,0.0,0.0,-74389108.49035963,-73920563.86192831,-48260671.68807241,0.0,-122181235.55000073
1.0,0,2017,190,2522641887.5899982,2323506881.359999,2230802098.420001,-92704782.9399985,2323266132.0955625,-4706404.7392491475,66222639.74115435,1.0654314733480394,10662889.414457604,2.739245946662193,36103.06857712348,9.233446191252261,5.884423667658378,0.0,6.819499873676081,0.0,0.0,1.348912925672095,0.0,0.0,0.0,0.0,0.0,0.9827746570316752,0.0,0.0,12507477.618401818,16947268.185759883,8150792.548784081,22967430.399510413,-13598942.013264017,-3569233.711097135,-1341472.6248016197,0.0,-31302951.99574587,0.0,0.0,-15914417.377632976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5154048.970085435,-5827584.673805054,-86877198.26619343,0.0,-92704782.9399985
1.0,0,2018,190,2522641887.5899982,2230802098.420001,2176386602.559999,-54415495.86000177,2222081203.8156805,-101184928.27988209,66335689.83015846,1.03280582700462,10741812.072237335,3.0460655825296783,36989.701485937905,9.09628597348562,6.118793180787955,0.0,11.083767501859676,0.0,0.0,2.182928635211026,0.0,0.0,0.0,0.0,0.0,1.0,0.5358203456223932,0.0,9622623.974817334,13921292.400415918,6310138.841101695,28195025.779999357,-13823035.178674066,-3262098.781994857,-1802744.6227456545,0.0,-52871452.15597323,0.0,0.0,-26797019.541424662,0.0,0.0,0.0,0.0,0.0,-43454.29811505527,-59796857.256912045,0.0,-100347580.83950526,-100190872.79022966,45775376.93022789,0.0,-54415495.86000177
1.0,1,2002,150,1292016172.5949993,0.0,1292016172.5949993,0.0,1186463659.906924,0.0,49814785.837593086,1.6449755566535376,8445944.208764294,1.9566243795032225,43672.13383228606,11.080959920611178,3.9039838038382775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292016172.5949993,1292016172.5949993
1.0,1,2003,150,1292016172.5949993,1292016172.5949993,1278422091.6810002,-13594080.91399919,1268659650.258174,82195990.35125038,53476957.58721301,1.6347740643837454,8588747.43852169,2.2347407563483705,42662.37788032985,10.992892176240376,3.9039838038382775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57432285.088415235,1193525.698289666,6988866.128784872,18724974.358044863,7865907.285763811,-1208646.6309128697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90996911.92838559,92503501.009339,-106097581.9233382,0.0,-13594080.91399919
1.0,1,2004,160,1299712059.5949993,1278422091.6810002,1357509236.6500003,71391257.96900019,1342148688.9711723,65765178.51594715,53624570.103271864,1.6039997649316908,8759934.6702704,2.5567289223946603,41255.15616538221,10.884847512904322,3.898038990256585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21526431.175158847,7560321.675339524,8380800.306783851,19845180.878013972,10689269.739398513,-1194664.5642976053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66807339.21039711,68702707.77007926,2688550.19892093,7695887.0000000065,79087144.9690002
1.0,1,2005,170,1307613727.5949993,1357509236.6500003,1408403512.1489987,42992607.49899834,1400582042.8783634,50431213.64665529,53761949.39243679,1.6174486986368706,8923104.810944263,3.0157989098024327,40064.462041665276,10.763717372789449,3.899863684810936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893123.35699805,-3568660.2933016997,9095490.01528234,26886635.50197063,10416830.550833471,-1331374.0761107625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50392045.05567202,50846275.5463438,-7853668.047345469,7901667.999999994,50894275.49899834
1.0,1,2006,170,1307613727.5949993,1408403512.1489987,1469130428.7560003,60726916.60700168,1470500797.257258,69918754.37889415,55473498.65236845,1.6742843869295325,9174149.746337045,3.307445202683942,38281.879251449885,10.693748671060616,4.166772040979554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41110554.60609571,-12067239.919283682,12006682.488655016,16015583.071118854,16671117.047943152,-1075842.6824884147,-1300899.9097344785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71359954.70230617,72190675.98514186,-11463759.378140181,0.0,60726916.60700168
1.0,1,2007,170,1307613727.5949993,1469130428.7560003,1495052842.8490002,25922414.092999835,1544389749.807842,73888952.55058394,59233535.81825415,1.67051057653981,9238295.08192003,3.4721448446421004,38811.654394336845,10.552856638475225,4.381753285049412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72004598.54559648,2186998.136384045,3443974.953829288,8876839.538604753,-5009125.831971418,-2129464.5632528127,-1085853.740868584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78287967.03832173,78340943.74045436,-52418529.647454515,0.0,25922414.092999835
1.0,1,2008,170,1307613727.5949993,1495052842.8490002,1569203375.2910001,74150532.44200017,1591580139.855603,47190390.04776131,60581042.71299612,1.7239372852996093,9282061.637516273,3.905201949756878,38751.5528802063,10.697540509983583,4.477509350268148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890179241652565,0.0,0.0,31956215.461312648,-12861485.287002906,2916131.3207216477,22464132.78587863,274825.8496469018,2307306.8033719673,-461592.70848331216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428590.7131920495,0.0,0.0,46166943.51225352,46226919.72535879,27923612.71664136,0.0,74150532.44200017
1.0,1,2009,180,1318962068.5949993,1569203375.2910001,1550224964.1730003,-30326752.118000053,1544651798.284633,-62335176.592223614,60094979.98770912,1.8300204329204683,9213955.770409191,2.8468452606109254,37106.287686101634,10.794676571134195,4.640511703953867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18739161518366126,0.0,0.0,7952544.100608713,-27266424.546300024,-942898.4026388801,-60420942.91779767,17804108.34129601,2043048.9090610035,-893686.6246045704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61724251.14037542,-61973304.77767861,31646552.659678556,11348341.000000006,-18978411.118000053
1.0,1,2010,190,1348461646.2149994,1550224964.1730003,1584263531.962,4538990.168999616,1615343127.5173469,42485677.482021034,58921440.66080457,1.840247587642783,9102911.018569246,3.303280175013524,36265.80852528784,11.084825245593883,4.860558555016313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19688169434050815,0.0,0.0,-761577.1254762672,-492942.820948564,1266390.6555451045,28279967.2347574,9687334.579831408,4735605.349476247,-1230636.9990518917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44771.51964331708,0.0,0.0,41439369.35449012,41766880.59130144,-37227890.42230183,29499577.620000016,34038567.788999625
1.0,1,2011,190,1348461646.2149994,1584263531.962,1649966415.230001,65702883.268000945,1677215607.2136483,61872479.69630146,59029313.63960212,1.8564863384241075,9187108.46527087,4.054846028440162,35665.44924494415,11.381459884658561,4.824749345030966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36148987509451175,0.0,0.0,5572617.901979668,-3721858.6638409765,4848126.607332668,41512036.37230715,6805769.300930424,5057320.21911582,211083.09846211068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357857.30213802453,0.0,0.0,59927237.534148835,60621223.77803027,5081659.489970679,0.0,65702883.268000945
1.0,1,2012,190,1348461646.2149994,1649966415.230001,1684310468.9199998,34344053.68999935,1717161669.7604866,39946062.54683849,60620024.073051795,1.869854583958953,9293102.743062079,4.083216373029591,35327.40469373815,11.26917532511556,4.881582319391129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541457034081327,0.0,0.3671970355625915,0.0,0.0,35548352.75036289,-2308531.0020976714,6150359.5633000145,1539034.945804264,3864177.374163336,-1983422.368492923,-340041.5439123856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1292934.8777017049,0.0,-16266.217676168524,0.0,0.0,41160728.62374964,41587333.34705636,-7243279.657057002,0.0,34344053.68999935
1.0,1,2013,190,1348461646.2149994,1684310468.9199998,1692923428.0300004,8612959.110000275,1704167944.7295344,-12993725.030952254,61912327.934826724,2.002397801301633,9387755.497116785,3.924960617966536,35621.55127684294,10.930591668791251,4.883886218205322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3578131075121953,0.0,0.3671970355625915,0.0,0.0,33161110.07809621,-29565974.31697513,5572549.355914344,-8640842.096444797,-3705832.3779311837,-5978741.756908467,-17146.74291505632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2670181.201151949,0.0,0.0,0.0,0.0,-11845059.058316033,-12262365.474640038,20875324.58464031,0.0,8612959.110000273
1.0,1,2014,190,1348461646.2149994,1692923428.0300004,1741056553.210001,48133125.180000454,1741587713.098462,37419768.36892802,63808073.793991886,1.9743789867208155,9499424.735073447,3.7144731766283368,35751.00141050884,10.899748533775846,5.136309630592854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.794100527616317,0.0,0.5959422248038283,0.0,0.0,45611085.63676564,5544484.587361855,6575756.8643788295,-11855243.956189549,-2242637.3997775,-673265.0405324023,-1410162.2280621482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4204761.574918513,0.0,-609201.6211457851,0.0,0.0,36736055.267880425,36821976.578949094,11311148.60105136,0.0,48133125.180000454
1.0,1,2015,190,1348461646.2149994,1741056553.210001,1722971062.7099998,-18085490.50000111,1663285115.3633757,-78302597.73508663,64475637.48586407,2.1168833719434477,9597316.039837401,2.732754028452884,36768.10200499802,10.906340356939642,5.159796660181718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7056769769743805,0.0,0.9001994515715406,0.0,0.0,22882663.184763707,-28840675.055915684,6089615.379219989,-63502488.84938759,-12985722.454773448,-219233.26268674526,-186181.7255999076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2843164.9941987647,0.0,-779746.9887384821,0.0,0.0,-80384934.76731694,-79947085.17457128,61861594.674570166,0.0,-18085490.50000111
1.0,1,2016,190,1348461646.2149994,1722971062.7099998,1698078950.2549999,-24892112.455000028,1640671244.5656307,-22613870.797745142,64972951.69795492,2.167094731642097,9670646.832043575,2.430953704128684,37585.313675043144,10.821973808224305,5.667432338680993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327154332579187,0.0,0.9948920484565997,0.0,0.0,29087381.380700856,-9197935.333307762,4587203.823459194,-23526355.47821862,-9482619.29540528,-1819550.1586898249,-2944911.319475461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7862939.589002259,0.0,-280947.6110085574,0.0,0.0,-21440673.58094771,-21933613.017464675,-2958499.43753535,0.0,-24892112.455000028
1.0,1,2017,190,1348461646.2149994,1698078950.2549999,1666633095.772,-31445854.482999638,1681567177.9138417,40895933.34821128,66908995.60762588,2.1253750246064596,9766946.324643364,2.644824854503181,38434.43818378598,10.630065689622107,5.8191674156742605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.794253205073385,0.0,0.9948920484565997,0.0,0.0,37001842.55900228,6798520.696419888,5612946.447606843,16657118.652037298,-9593497.126234801,-3011590.5325153945,-871638.1812168377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10124401.31628887,0.0,0.0,0.0,0.0,42469301.198810406,42365954.63219183,-73811809.11519146,0.0,-31445854.482999638
1.0,1,2018,190,1348461646.2149994,1666633095.772,1636184633.7979994,-30448461.974000704,1696484617.5149539,14917439.601112489,67730287.37213336,2.113511071980437,9850048.84495557,2.916697677167386,39371.947472739805,10.470464082387418,6.059877643044029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.906184569441631,0.0,1.0,0.0,0.6413485417419948,13830110.054472841,285484.97803251166,4897743.069478099,19930037.585077323,-10135934.10885311,-2586600.193975793,-1354271.788094164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17418374.095386807,0.0,-13052.200533172823,0.0,5595881.897132879,13031025.197350606,12748926.550038422,-43197388.52403913,0.0,-30448461.974000704
2.0,0,2002,1093,692881967.729,0.0,692881967.729,0.0,674865670.0507686,0.0,13378352.228658194,0.9242591688037091,2412902.9878453766,1.9468195568848055,35715.451600980785,7.815646238962684,3.298935110050969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04739471010861112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881967.729,692881967.729
2.0,0,2003,1232,757372404.6170001,692881967.729,770883560.3019999,13511155.684999948,756453760.9929637,17983019.34248817,13026932.81597948,0.8726761569940144,2374560.0659472104,2.202786187266334,35129.65798006082,7.60324871078861,3.38067625821408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903948943916,0.0,0.0,970909.5488378946,368769.8564015975,5199491.894032979,9642715.108541587,3568780.736543979,-273940.7261510892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19476726.418206945,19412351.41028599,-5901195.725286049,64490436.88800002,78001592.573
2.0,0,2004,1344,784947598.593,770883560.3019999,811791150.9799998,13332396.70199989,807847363.3195729,26163237.812412664,12498024.024741018,0.8568677854110632,2380930.33959454,2.5257419599753392,34149.207752352726,7.517428871186448,3.4095997209145006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583726972733,0.0,0.0,-1400578.823823948,3269882.215115007,6598341.43735152,11826026.463860223,6026853.3727874905,-294154.246614947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26026370.418675356,26263704.934792347,-12931308.232792456,27575193.976000004,40907590.67799989
2.0,0,2005,1391,807867572.593,811791150.9799998,855440923.1149998,20729798.13500025,862311389.2470502,29964388.211809732,12247363.824061703,0.8701483605011865,2431976.776694732,2.9854155095982247,33180.00032234723,7.492289932742605,3.412345318982156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891464153879,0.0,0.0,2035645.8080742003,-1561594.977772038,6839527.741061075,16263757.40684157,5855604.92974128,-231448.90915505186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29201491.99879103,29497288.05803167,-8767489.92303142,22919974.000000007,43649772.135000266
2.0,0,2006,1415,823614836.593,855440923.1149998,913931564.033,42743376.91799987,915131241.0439048,36317035.84319363,12189060.523953905,0.8551097518302682,2489143.4729631264,3.267890040824742,31707.039391994178,7.526042947598658,3.5735851361260127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171981486267,0.0,0.0,4177654.1547152638,3005667.8153803023,8288065.204810539,9548754.92381636,9693470.688303806,50648.29499913845,-547450.6094083746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34216810.47261704,35066041.266263396,7677335.651736457,15747264.000000026,58490640.917999916
2.0,0,2007,1436,832303104.592,913931564.033,924926553.1959999,2306721.1639999817,925271323.2868811,903950.5360480142,12139213.023315044,0.8957572980955756,2506046.0212742044,3.4551355018846617,31993.077307701584,7.428921806157321,3.7473472564012833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039455505835338495,0.0,0.0,5311890.129926808,-8008340.334655247,3452247.429049253,6341836.358359257,-2598069.597813501,-841672.2275448121,-566540.9488202131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091350.8085015416,3046258.5710722194,-739537.4070722368,8688267.999000002,10994989.162999986
2.0,0,2008,1436,832303104.592,924926553.1959999,988529404.1610003,63602850.96500036,956259489.5903486,30988166.30346769,12290406.975490842,0.8949319161618998,2511974.2502300115,3.8651958320924917,31801.154280673756,7.605955894808157,3.8012413156888387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039455505835338495,0.0,0.0,11508650.58797113,988804.5071935937,1554470.1579694012,13322249.143109778,1629626.8076944265,1707882.5579552222,-126282.95025397367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30585400.81163958,31205931.63213592,32396919.332864422,0.0,63602850.96500036
2.0,0,2009,1436,832303104.592,988529404.1610003,908879792.4549997,-79649611.70600072,898809019.8220662,-57450469.768282056,11963645.883598369,1.0103714192149764,2493193.3046335983,2.8103374922478386,30173.2348690659,7.709680988603306,4.009220188241233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039455505835338495,0.0,0.0,-10626173.13088738,-23641227.16195837,-1450006.259031196,-38179578.8094391,13164887.65586734,968402.5596854754,-732438.819539193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60496133.965302415,-59466539.18156101,-20183072.52443972,0.0,-79649611.70600072
2.0,0,2010,1460,834611626.858,908879792.4549997,898704145.8359997,-12484168.88499961,917640492.8755357,16443635.426157894,11662173.3291043,1.0147581543897652,2506860.1983665186,3.2698495336436975,29669.122382910267,7.925990831864103,4.027879330178633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637254410929,0.0,0.0,-9400137.850139596,404978.033350961,2587002.63654214,16780746.652448956,3781995.936632822,2464722.159111552,-5197.710580054714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16614109.857366787,16928419.929451335,-29412588.81445095,2308522.2660000017,-10175646.618999612
2.0,0,2011,1460,834611626.858,898704145.8359997,936058347.778,37354201.94199995,944707014.216945,27066521.341409102,11462779.625307804,0.9974284532887375,2526455.2846342525,4.011102009447115,29100.830023805654,8.213255354364243,4.127726166513298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05227576707054807,0.0,0.0,-9115655.791877978,2774643.692517887,2105966.7592746327,23461967.989536308,4618089.098781021,2537260.261665063,-373704.44621916296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20486.796024957468,0.0,0.0,25988080.767652802,25974634.664033618,11379567.27796633,0.0,37354201.94199995
2.0,0,2012,1460,834611626.858,936058347.778,961216518.975,25158171.19699976,945407673.1216962,700658.9047515439,11264859.97834154,0.9925743948634373,2552570.219655734,4.025635842141261,28874.30950977705,8.256915411187537,4.125146976677537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640197053511,0.0,0.0,-5196036.262301475,-36567.74061924653,2844536.3438535617,449449.76398621703,2319948.3798659365,287174.41926135885,5922.970899660531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58822.843897682505,0.0,0.0,615605.0310483306,568252.6743361726,24589918.522663582,0.0,25158171.19699976
2.0,0,2013,1460,834611626.858,961216518.975,943429915.8970001,-17786603.077999774,941002766.5345563,-4404906.587140381,11263611.07272525,1.0208482023136396,2586254.4548805575,3.868814067925636,29012.0091057778,8.061410663054062,4.209983575598471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332911902878,0.0,0.0,4606748.010315387,-5468707.653039287,4877874.875882576,-4905599.725902698,-1082439.0084182888,-1831765.599473042,-220767.24015500286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90769.6643314524,0.0,0.0,-4115426.005121804,-4070555.1883891937,-13716047.889610577,0.0,-17786603.077999774
2.0,0,2014,1460,834611626.858,943429915.8970001,939315735.8610001,-4114180.035999736,934575585.0516405,-6427181.482915128,11419119.733811356,1.001693040404654,2619700.420411556,3.6489125898236,29100.592148915563,8.103933237428214,4.286909933151268,0.0,0.0,0.23152751080518658,0.0,0.0,0.2318816174441184,0.0,0.0,0.0,0.0,0.2742702488842112,0.0,0.0,10325035.240089675,2390419.8543343,3683795.525598356,-6943581.811617807,-830496.5439487048,378505.47429884825,-276210.20280810824,0.0,0.0,-7041998.817704035,0.0,0.0,-7876017.99520844,0.0,0.0,0.0,0.0,-139233.2040204798,0.0,0.0,-6329782.480986395,-6523069.177358395,2408889.1413586577,0.0,-4114180.035999736
