CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
2.0,0,2005,1391,793516039.783,811791150.9799998,855440923.1149998,20729798.13500025,863559833.3143384,30198352.597283743,12344969.232336512,0.874964382860052,2452005.9665392907,2.981549002842912,33246.375232666585,7.481841467217977,0.3397046004438156,3.405334195583694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041384090999572416,0.0,0.0,2012985.3023598483,-1583621.0231853502,6700271.609672793,17015917.881626483,5536343.5526572345,-223850.3940458501,-67516.05974736917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29390530.869337786,29684093.17027792,-8954295.035277667,22919974.000000007,43649772.135000266
2.0,0,2006,1415,809263303.783,855440923.1149998,913931564.033,42743376.91799987,916119298.8025013,36050779.960220255,12283421.106525475,0.8597934009270031,2508815.142793212,3.263773786351001,31765.531489936595,7.517637759625507,0.3348731766781349,3.5553826221522553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040578807721158704,0.0,0.0,4139854.605710551,3078767.3692698893,8119248.846109112,9988309.462929456,9163802.782491913,48392.143847426654,-4741.501348185073,-639967.2720235678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33893666.436986595,34733344.5604085,8010032.357591357,15747264.000000026,58490640.917999916
2.0,0,2007,1436,817951571.782,913931564.033,924926553.1959999,2306721.1639999817,926253851.5715619,889045.698556311,12224853.109668368,0.9013466260256804,2525300.7516717482,3.451005867033967,32052.661404576666,7.403637080637874,0.333495150256464,3.7306322972546098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014778030006918,0.0,0.0,5261765.898393665,-8140872.756204537,3382041.953507444,6633193.194715316,-2458084.755988361,-813471.4150250442,-74901.7973892241,-662394.2291054223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127276.09290384,3079641.2357782247,-772920.0717782432,8688267.999000002,10994989.162999986
2.0,0,2008,1436,817951571.782,924926553.1959999,988529404.1610003,63602850.96500036,957620060.7453835,31366209.173821535,12374570.577708147,0.9015078004786529,2530452.7072613663,3.8609584724381474,31863.201038875268,7.601673970176462,0.33334078487796515,3.795999385471842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014778030006918,0.0,0.0,11406512.484977122,1011430.9264131878,1522818.3554496814,13936576.04651395,1540163.1696661983,1648829.0846118338,-10120.757726679965,-147412.355483739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30908796.954421557,31534183.747933745,32068667.21706661,0.0,63602850.96500036
2.0,0,2009,1436,817951571.782,988529404.1610003,908879792.4549997,-79649611.70600072,897508500.0714931,-60111560.6738903,12038236.90630589,1.0180575176947877,2511285.666685923,2.8052463879650205,30239.009923362602,7.697042487398151,0.33711562197761996,3.9918362629986133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014778030006918,0.0,0.0,-10544081.963551639,-24060820.306412753,-1420770.4229382933,-39891054.76170959,12444833.310772628,934480.1810494363,111188.39085957884,-856404.9671558582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63282630.53908652,-62138253.48449763,-17511358.221503086,0.0,-79649611.70600072
2.0,0,2010,1460,820260094.048,908879792.4549997,898704145.8359997,-12484168.88499961,916833847.0362853,16941223.85013839,11731120.490721833,1.021225637360638,2525941.680710203,3.2650879020886454,29723.976361111614,7.925920686176826,0.33740130305541316,4.000373004394973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040034789255611804,0.0,0.0,-9330494.180266859,417808.04842448543,2534248.674473902,17556133.973796297,3574454.0205301447,2379960.685693985,12930.348649623127,-5801.795227810613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17139239.77607377,17448040.74743655,-29932209.632436164,2308522.2660000017,-10175646.618999612
2.0,0,2011,1460,820260094.048,898704145.8359997,936058347.778,37354201.94199995,944476308.1607442,27642461.12445861,11524901.091909522,1.0045404142598031,2545868.3412411865,4.007013154700448,29153.61904508505,8.21138771592218,0.3301139761483091,4.122962376487497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319040060169848,0.0,0.0,-9043606.817391587,2827039.069792526,2063205.0976359483,24550318.992298625,4365874.463638303,2450100.4417994735,-178336.33771251288,-436470.49646160245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17387.425176649485,0.0,0.0,26580736.988422517,26559901.94846985,10794299.993530098,0.0,37354201.94199995
2.0,0,2012,1460,820260094.048,936058347.778,961216518.975,25158171.19699976,944740312.051291,264003.8905470725,11323694.597757576,0.997463394683031,2572365.202287646,4.019976409836735,28932.918322871425,8.237965417002599,0.31640570459628264,4.111589900491786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09088928525351044,0.0,0.0,-5157748.005943907,-34738.492609899055,2786779.5250937208,470078.5238508422,2193170.1620372967,276775.39689484844,-320062.8457699133,7310.958114961969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49923.755559567086,0.0,0.0,171641.46610838675,125314.14883191863,25032857.048167836,0.0,25158171.19699976
2.0,0,2013,1460,820260094.048,961216518.975,943429915.8970001,-17786603.077999774,939963632.2260237,-4776679.825267419,11318295.750113178,1.0267462154208056,2606612.8290698463,3.8641322989214806,29085.060598793607,8.051112515866249,0.31571730211200705,4.208408619462471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15254643560982226,0.0,0.0,4566179.909760746,-5566599.869774611,4777764.324612549,-5129491.762136677,-1025148.1134717648,-1770146.9008632174,-21326.07511794332,-257954.94462326102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77037.46085771822,0.0,0.0,-4503760.892471899,-4461395.526110135,-13325207.551889643,0.0,-17786603.077999774
2.0,0,2014,1460,820260094.048,943429915.8970001,939315735.8610001,-4114180.035999736,933705690.9173589,-6257941.308664531,11476762.661599692,1.0079814407057137,2640374.4828928052,3.643949104211569,29164.917230781342,8.093504262811415,0.31420667320654744,4.283181641225262,0.0,0.4627689226605082,0.0,0.0,0.0,0.0,0.0,0.2790689688319822,0.0,0.0,10237892.605372773,2435392.569257506,3608983.115710476,-7260120.002530761,-786273.8798949227,365011.31069173716,-36301.20661167616,-322867.1721455655,0.0,-14299705.384827167,0.0,0.0,0.0,0.0,0.0,-118169.13264827072,0.0,0.0,-6176157.177625866,-6360597.578435401,2246417.542435664,0.0,-4114180.035999736
2.0,0,2015,1460,820260094.048,939315735.8610001,913699509.7710003,-25616226.089999966,886608250.0290585,-47097440.888300605,11861659.563024407,1.008230688634671,2675058.7882938054,2.6718280260885248,30381.452477214567,7.8670688268397,0.3149625940215924,4.434856544667072,0.0,1.162768922660508,0.0,0.0,0.0,0.0,0.0,0.5029651582243836,0.0,0.0,20217117.766728226,-1414458.433641374,3536350.2076693396,-36410320.50284095,-8779652.773827251,-1996683.982066077,20301.778969177103,-561013.0436730143,0.0,-21493580.79230501,0.0,0.0,0.0,0.0,0.0,-257715.4819372082,0.0,0.0,-47139655.256924145,-47264618.40654602,21648392.316546053,0.0,-25616226.089999966
2.0,0,2016,1460,820260094.048,913699509.7710003,871357912.7650001,-42341597.00600023,854687906.0317131,-31920343.99734559,12230232.168492462,1.0263710209552666,2708234.091199723,2.368460570214419,31188.68963870438,7.721817330964652,0.31200533976350786,4.938757472635552,0.0,2.2180916298531175,0.0,0.0,0.0,0.0,0.0,0.6474417475402903,0.0,0.0,19395185.445413906,-2582708.0144486194,3294133.1227296204,-13076950.005257051,-5379281.573778134,-1246501.4162375976,-84985.0642407115,-1857020.5959371908,0.0,-31238174.034543607,0.0,0.0,0.0,0.0,0.0,-166396.28028495956,0.0,0.0,-32942698.416584358,-33104484.50210027,-9237112.503899962,0.0,-42341597.00600023
2.0,0,2017,1460,820260094.048,871357912.7650001,828310735.0739998,-39596916.690999985,831056511.0586189,-20208174.802392535,12343573.773275552,1.015088482958062,2742868.8210705863,2.568319300682365,31166.195347959037,7.41054281901369,0.30896197621798455,5.152808531295888,0.0,3.466209412604219,0.0,0.0,0.0,0.0,0.0,0.7262035582559284,0.0,0.0,5916315.753944785,1834340.5105057226,3344933.71844225,8934060.46037676,-1077179.6977663664,-2624114.2577501056,-30336.444882876556,-798412.3211948519,0.0,-35230050.02964786,0.0,0.0,0.0,0.0,0.0,-120087.23282151917,0.0,0.0,-19850529.540794063,-20418093.66965302,-19178823.021346968,0.0,-39596916.690999985
2.0,0,2018,1460,820260094.048,828310735.0739998,809531783.5980002,-22006451.475999832,859085199.6172025,24059363.330032382,12681507.369924635,1.014475845447545,2777145.214955072,2.8567860761198083,31680.106416823688,7.185422857223054,0.3125953443003317,5.467857350137124,0.0,2.729784861871595,0.0,0.0,0.0,0.0,0.0,0.8216914892223915,0.417985063134056,0.0,10719259.807744626,2504830.325882758,2903149.4810778326,10366588.75241408,-2509605.114972635,-2121757.007254523,43680.18776390413,-983163.2565233697,0.0,20451764.47380577,0.0,0.0,0.0,0.0,0.0,-114871.17963648764,-17321889.610962015,0.0,23937986.85933994,23637239.08194235,-45643690.55794219,0.0,-22006451.475999832
2.0,1,2002,177,47452824.65639998,0.0,47452824.65639998,0.0,43061373.28947663,0.0,2968147.6581054074,1.2154478741037484,2770542.6833559438,1.9581685986983146,35531.351161575556,7.675141660306437,0.32387406215139264,3.5465972047693852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149083138507031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47452824.65639998,47452824.65639998
2.0,1,2003,177,47452824.65639998,47452824.65639998,47755010.070099965,302185.41369997925,46500940.141548015,3439566.852071381,3075048.9974624915,0.9466322646901045,2814945.361398362,2.2252878842732264,34839.27799774473,7.718809353788715,0.32249013667131377,3.5465972047693852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3149083138507031,0.0,0.0,845349.9700582558,2309827.629099782,251292.32097583203,691999.7676672407,221220.0998617185,21539.39026112816,-1778.2891824312442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339450.888741525,4533564.387920301,-4231378.974220322,0.0,302185.4136999793
2.0,1,2004,199,48097598.65639998,47755010.070099965,53869702.55789999,5469918.4878000235,49680899.17293379,2807919.610540881,2932927.638124809,0.9451620031242602,2834174.95883072,2.5351971551250343,33792.657754273074,7.760880473536916,0.32168014309482684,3.535248117052813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106867997039099,0.0,0.0,1040488.964821923,696274.6546216297,272400.66697500745,736629.0284116976,318558.2955033955,22825.01463300347,-5038.357009915126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082138.267956741,3155149.716822159,2314768.770977865,644773.9999999995,6114692.487800023
2.0,1,2005,199,48097598.65639998,53869702.55789999,61106761.72639997,7237059.168499976,54662311.03903391,4981411.866100123,3081301.51183402,0.9084037346465131,2886878.1872530584,2.990385455788874,32948.83510415257,7.775963179025527,0.31776641952993845,3.535248117052813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106867997039099,0.0,0.0,2833199.3430405697,414067.8690635674,349418.7360290981,1105112.0335168005,308598.56263753027,8827.20004036321,-5695.568649698249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5013528.175678231,5146904.211271849,2090154.9572281267,0.0,7237059.168499976
2.0,1,2006,199,48097598.65639998,61106761.72639997,67460493.81599995,6353732.089599991,59322652.74252855,4660341.7034946345,3340081.7579764007,0.8913179790826883,2953629.6232219003,3.276391418979004,31637.036304327637,7.867588385492911,0.317456032143743,3.5924046189155976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106867997039099,0.0,0.0,3010756.0436293543,308590.6065958556,453442.3192508276,714678.4327697952,588449.5627170318,67343.13258240595,-71.52852370507098,-18490.07736934304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124698.491652222,5239978.331043053,1113753.7585569385,0.0,6353732.089599991
2.0,1,2007,267,49915575.14539998,67460493.81599995,73228318.37140007,3949848.06640012,64729665.87175868,2717114.078180907,3697437.6534001767,1.0340992575368084,2913069.512762634,3.4746087310801883,31981.14454023015,7.653426524723514,0.31592092269113065,3.9465082867934047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29937126751462667,0.0,0.0,4045171.890580626,-1014119.1747413119,138619.85178185106,538921.8246588167,-248254.35082429368,-180136.91056493536,-9743.762474445388,-93266.30740343896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177193.06101287,3206725.2429487887,743122.8234513312,1817976.4890000005,5767824.55540012
2.0,1,2008,291,54402213.73839998,73228318.37140007,86665209.44920002,8950252.484799935,77784461.24703492,9353599.745084494,3853125.224903552,0.9962659575969636,2880700.3997722156,3.8661371819019927,31976.599704053464,7.6325647008758315,0.29855982081607957,3.978949832687936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746816346823074,0.0,0.0,7877429.385541881,-423949.7054477516,29350.133420602906,1035146.4682859149,174307.2812748512,121212.69661950995,-1140.5180006919743,4209.2660250277095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8816565.007719344,8863238.168782318,87014.31601761648,4486638.5929999985,13436891.077799933
2.0,1,2009,313,55753300.73839998,86665209.44920002,78047144.00700001,-9969152.442199994,74286101.55627915,-4254266.257498659,3745933.3881009785,1.2319343301235886,2819079.653615653,2.8002629584386116,30659.16864688513,7.8948707398241815,0.3062879562073174,4.061452327485971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680251895778401,0.0,0.0,455652.5135834583,-3125772.8508859193,-156755.42567292438,-3517867.3502056166,816736.218715069,299179.7273587025,12081.14013030725,-25149.26717078453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5241895.2941477075,-5121594.412736019,-4847558.029463973,1351087.0,-8618065.442199994
2.0,1,2010,313,55753300.73839998,78047144.00700001,73994753.89839998,-4052390.108600044,75934567.23992573,1648465.6836465918,3607222.7706852513,1.234150661402426,2831384.6703998097,3.2686216047881897,29919.448609587307,7.908270994817325,0.30773184723609914,4.013773385206073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680251895778401,0.0,0.0,496002.5367770644,-342016.5081511854,60841.802246106716,1540597.4038852677,470995.97557088034,36160.21570221456,4895.612456574219,25321.936269209134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292798.974756132,2443830.938858925,-6496221.047458968,0.0,-4052390.108600044
2.0,1,2011,336,56222628.73839998,73994753.89839998,78590940.59859999,4126858.700200018,83178206.77638385,6571072.692748658,3832466.2446029545,1.2562266012301222,2844276.086156447,3.9951032143778304,29380.209129056642,8.340989474750407,0.3040684667223561,4.071260982146563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657878035111108,0.0,0.0,3927243.7897652243,-509636.7830625803,137474.13011281268,1974432.8445596676,379108.4478955266,361414.1828188642,-8857.66555666966,-28351.116431001825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6232827.830101845,6352090.134579358,-2225231.434379339,469328.00000000006,4596186.700200018
2.0,1,2012,358,57873938.73839998,78590940.59859999,85082647.23140004,4840396.632800052,90523552.34947579,5588763.539558015,4096197.643429007,1.2170697271077393,2853386.618307615,4.006850740844655,29034.51154511043,8.345894678516148,0.2989371748998038,4.403836935573432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3357284473211086,0.0,0.0,4695502.589371921,228131.08844220528,219986.97220145736,33348.290778883995,252424.04017806376,1368.7309457143804,-17716.289788178805,-89632.14698681729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5527.035351982304,0.0,0.0,5317886.239791267,5267042.5347913215,-426645.90199126885,1651310.0000000002,6491706.632800052
2.0,1,2013,358,57873938.73839998,85082647.23140004,89235248.02039999,4152600.788999946,96854592.73363547,6331040.384159694,4807944.976190271,1.3088528299884872,2896677.132542293,3.8570740558323324,29661.407587213274,8.1782051648507,0.29776495976216555,4.3643269919178636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049326930743454,0.0,0.0,7793337.799776109,-1253060.2401889442,328322.8692381909,-434774.59242842457,-419446.09645145515,-140293.66017966697,-3582.3905517951785,-4774.3768517918525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25170.59002912001,0.0,0.0,5840558.722333101,5610978.299867763,-1458377.510867817,0.0,4152600.788999946
2.0,1,2014,358,57873938.73839998,89235248.02039999,87881510.08079997,-1353737.9396000227,96790292.99254961,-64299.74108585628,4849260.304169098,1.320891216405385,2923729.8086590273,3.6477574977821567,29628.579943926292,8.185910375194615,0.2964254450996564,4.417027783638063,0.0,0.0,0.0,0.0,0.0,0.450717869525138,0.0,0.5062294425549575,0.0,0.0,1730084.9978428073,67729.49069665337,276608.758757177,-648278.6523005619,-54309.85845065582,-10692.883407778627,-3703.9657660893445,-23352.581255356472,0.0,0.0,0.0,0.0,0.0,-1175490.2518605557,0.0,-379.72790741952355,0.0,0.0,158215.32634821997,111941.39178031683,-1465679.3313803389,0.0,-1353737.9396000227
2.0,1,2015,405,59829539.892599985,87881510.08079997,88649529.18659997,-1187582.048399997,92546153.65758632,-6110025.824273426,4774727.39437538,1.3495851473365366,2939215.0171948927,2.682137311535547,31002.367966660368,7.933723016968137,0.295135484379367,4.576470324967446,0.0,0.0,0.0,0.0,0.0,1.1523287157962454,0.0,0.662826142607607,0.0,0.0,855505.6652756216,-460145.5943642003,304540.18864440505,-3431310.959703448,-1080479.393621765,-193102.4882539297,-1534.9104243013524,-67574.61705058246,0.0,0.0,0.0,0.0,0.0,-1713302.5545356313,0.0,-13152.766001971586,0.0,0.0,-5800557.430035803,-5678819.996892058,4491237.94849206,1955601.1541999993,768019.1058000021
2.0,1,2016,429,60160277.892599985,88649529.18659997,87510522.03900002,-1469745.1475999411,90821691.49080561,-1994634.0238347012,4817895.946050051,1.3011721840032888,2963657.0597378872,2.3770832298587017,31764.619517120685,7.4541800250748675,0.2915688548331503,5.251199850063506,0.0,0.0,0.0,0.0,0.0,2.19569974707893,0.0,0.7640570386503155,0.0,0.0,2075276.4760895635,827470.254387837,264361.8257431253,-1275290.6598438425,-416674.363199634,-290666.20167159993,-7584.728898331494,-232684.84260532475,0.0,0.0,0.0,0.0,0.0,-2614584.893668233,0.0,-9754.391651193777,0.0,0.0,-1680131.525317634,-1713732.042460771,243986.89486082966,330737.99999999977,-1139007.1475999411
2.0,1,2017,453,62217600.892599985,87510522.03900002,87595005.0852,-1972839.9538000228,91047543.99819455,-1771474.4502806305,4654993.225538275,1.2812114444669882,2995739.842504058,2.5881753828031946,31626.367296606593,7.300327213445618,0.2892795531880078,5.466533680277478,0.0,0.0,0.0,0.0,0.0,3.4441387443283213,0.0,0.8114828873159746,0.0,0.0,909723.3883015299,-110385.20012041615,275995.17370252527,928698.121084893,77767.10348790164,-221414.42353383626,-5234.8582314099185,-110311.4039794081,0.0,0.0,0.0,0.0,0.0,-3061526.3275431325,0.0,-11486.61809862559,0.0,0.0,-1328175.0449299794,-1342335.3011478696,-630504.652652153,2057323.000000001,84483.0461999785
2.0,1,2018,475,62285153.87739998,87595005.0852,86439003.46819998,-1223554.6018000194,97839346.50483426,6724249.521839732,4695661.042500221,1.2662802887480384,3019143.137689776,2.872034088884735,31762.88508358125,7.10126748606542,0.2914877460638896,5.792278032235633,0.0,0.0,0.0,0.0,0.0,2.736633461715312,0.0,0.8435501336453186,0.0,0.5459632233218061,2527757.550005155,295718.05359728873,248672.58085261166,1163659.2161932287,-126634.96465315274,-238241.44537413827,5942.466068858944,-139174.9905698576,0.0,0.0,0.0,0.0,0.0,1977346.4379416371,0.0,-2779.7695358213687,0.0,265925.9554347125,5978191.089960521,6404224.245082821,-7627778.846882841,67552.98479999996,-1156001.6170000196
3.0,0,2002,1656,93283752.29540001,0.0,93283752.29540001,0.0,89886375.64646381,0.0,2438393.4103791444,0.9031972194285658,625593.4186526356,1.9335195606407887,34212.153291733994,6.650185250473666,0.23397315180657272,3.305479319001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030397962455674398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93283752.29540001,93283752.29540001
3.0,0,2003,2013,106543363.6932,93283752.29540001,106231201.20130001,-312162.4918999906,106880065.3228546,4685628.681219395,2240570.090721484,0.8449851972245483,607477.647899213,2.177153471545717,33141.90301782159,6.813486014095737,0.23310684271646342,3.2009787968450123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026614853348965375,0.0,0.0,475100.79200214247,982661.4435012226,806606.0037884179,1290229.9798179911,814937.4504921706,150721.7192386996,-10739.36095637539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509518.027884269,4705157.390453871,-5017319.882353862,13259611.397799999,12947448.905900005
3.0,0,2004,2599,151000851.96740004,106231201.20130001,151936447.909,834517.534099989,155831046.04605478,5552741.371796195,2316610.816597551,0.8510657413678794,613825.9273152909,2.498978626569879,30553.039675941956,7.055395502680155,0.24050598053590364,3.106979471054027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01877894040367529,0.0,0.0,1829897.0616352602,-308913.23304231494,1070606.596222892,1735325.7355963476,1248121.0599298193,126791.054703119,-410.37452857739095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701417.900516546,5846347.356039941,-5011829.821939953,44457488.27419999,45292005.80829997
3.0,0,2005,3151,178515070.52160004,151936447.909,183287058.90930003,3836392.446100004,188752996.95873258,4945949.205697587,2106699.9868597533,0.8310575625429234,625503.9767872018,2.9643888168530856,29293.789772287226,7.041283500550997,0.2273819309078443,3.152177981727278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01588457485250184,0.0,0.0,-2177837.5531476126,362335.6546881992,1663846.8362751482,3282582.8963184245,1558197.6835648248,176600.19887785238,-25258.272617103914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840467.4439597335,4900394.8871989995,-1064002.4410989932,27514218.5542,31350611.000300005
3.0,0,2006,3869,206196143.79230002,183287058.90930003,223788016.1929,12819884.012900017,230873928.75394788,12992418.807645004,1994995.057198753,0.8576373969843998,624259.624760735,3.2559948217614947,27803.036482621163,7.040148741079329,0.22447012789788198,3.5898725545180246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013752129151631065,0.0,0.0,4817286.653658812,-205148.32452038975,2136628.786173188,2145914.692989774,2613922.7426445847,260890.77506112057,-2586.9889768753847,-248223.11290982636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11518685.22412039,11881784.228450498,938099.7844495212,27681073.27069999,40500957.283599995
3.0,0,2007,4161,218379693.54560003,223788016.1929,244570275.02440003,8598709.078199986,250862868.56554344,6988484.13837151,2002021.7126786802,0.8548011088268517,622092.3294799774,3.4340771602806335,28080.7130505769,7.180520565715252,0.21735067239072828,3.709074134134207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01298488863117618,0.0,0.0,4715484.040209578,129781.7534467534,841697.8228640346,1561952.6740031089,-612581.4444990056,212892.04884767559,-22541.295884119503,-121212.3197424153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6705473.279245612,6729622.467041005,1869086.611158981,12183549.7533,20782258.83149998
3.0,0,2008,4193,222395292.54560003,244570275.02440003,266668302.42430001,18082428.399900004,263423672.70327625,7949204.3077330515,2043573.5664455385,0.8331200098759554,630379.2461758329,3.856191244525698,28296.508264901604,7.138113686902243,0.21100129471520887,3.72533613844814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012750431753939126,0.0,0.0,2658586.1374422996,1132524.2531377012,301236.60520229064,3764574.47010801,-431978.53303484234,-63919.578945009795,-29040.830871492806,17703.692967276602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7349686.216006236,7440411.132143862,10642017.267756164,4015598.999999997,22098027.3999
3.0,0,2009,4293,235498403.40560004,266668302.42430001,271781511.1606,-7989902.12370002,266968979.58753935,-8426286.596278163,2018610.7746613729,0.8789858014181997,608700.8715905375,2.787140577015769,26712.803558842086,7.1752927233638495,0.21789541292257475,3.7108677610776066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012040998830536317,0.0,0.0,2307486.274762913,-3215973.3074312,-302622.91201766743,-10926438.138938151,3383318.318707684,239314.0527627165,47299.039616015885,47522.28976463999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8420094.382773034,-8540396.438185506,550494.3144854852,13103110.860000001,5113208.736299981
3.0,0,2010,4357,237268940.40560004,271781511.1606,275679284.61700004,3062038.45640001,276230783.07042116,8037679.640864271,1975907.9985853564,0.8593073772628912,611464.3765651878,3.235366167564234,26600.69739906984,7.407032665318395,0.2199400788882613,4.0683714861907685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841108907249496,0.0,0.0,1016706.4788942517,1029449.6995339722,656065.3046630805,5264103.902064266,-203800.14598341082,772002.2719283875,18521.242015650423,-332411.25109885546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5390.237197922152,0.0,0.0,8215247.264819422,8277224.407275553,-5215185.950875543,1770537.0000000014,4832575.456400011
