CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
11,0,2005,1771143465.5999985,1817496216.8199997,1826531728.219998,9035511.399998322,1795414815.9469898,24592642.24452422,85399394.99310255,0.8822519860343533,11547397.307567867,3.0770383640090135,37659.17818973621,10.414669426941762,3.9261503666357767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15051767.265338935,-13593867.384276032,10004490.206782488,34157416.55212288,13238735.500286147,-2847032.875382265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25907974.734194294,25734511.660621263,-16699000.26062294,0.0,9035511.399998322
11,0,2006,1771143465.5999985,1826531728.219998,1846212718.1800003,19680989.960002154,1856709656.6020348,61294840.65504473,85891728.6641883,0.8723759566197186,11804946.654579964,3.3704024801925114,35998.36087413745,10.270193756860843,4.246582002651067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8323081.917683362,4102856.8383012502,12869146.631010503,20592678.045531593,20923935.9052341,-2831021.28691501,-1959566.152416735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62021111.89842905,62799857.48611207,-43118867.52610992,0.0,19680989.960002154
11,0,2007,1771143465.5999985,1846212718.1800003,1835521059.3999994,-10691658.780000906,1867385898.6828027,10676242.080768168,87009970.92420411,0.9001244554820866,11833535.195267593,3.549860374501263,36507.59226861661,10.131149962015249,4.413660667913089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19086653.95738318,-11637367.791791214,2042223.1165921334,11942606.919346258,-6518283.695168681,-2850482.0383227454,-1115448.7319384934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10949901.736100433,10887232.483337637,-21578891.26333854,0.0,-10691658.780000906
11,0,2008,1771143465.5999985,1835521059.3999994,1885010650.409999,49489591.00999991,1907497358.652684,40111459.969880715,87025739.20650429,0.8792224626789367,11838733.512294486,3.972970665095578,36388.17820992256,10.321459280121118,4.468234284380265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119181550280845,0.0,0.0,-1159842.459412112,7128604.092483383,1383323.5490537668,26586826.834723204,1762445.7091852939,3774233.572570437,-359097.63876011193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-273020.3792701796,0.0,0.0,38843473.28057369,38997279.95227303,10492311.057726875,0.0,49489591.00999991
11,0,2009,1771143465.5999985,1885010650.409999,1797982139.1599994,-87028511.25000006,1807240940.33424,-100256418.31844385,85583356.6079913,0.9491879460452419,11721105.438531177,2.9326324239774104,34693.142890525836,10.402112903801235,4.715758170849556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119181550280845,0.0,0.0,-23362477.256783143,-27806910.528202876,-3986777.4455866436,-70227665.8776874,24206080.267131817,1664832.5223324331,-1572397.0218681868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101085315.34066401,-99991562.83007182,12963051.580071744,0.0,-87028511.25000006
11,0,2010,1771143465.5999985,1797982139.1599994,1735742387.9800014,-62239751.17999804,1774127204.2958362,-33113736.03840348,80246805.43940897,0.9640878146746572,11692639.010169793,3.3834123223975823,33851.026184553106,10.659029806951622,4.922435382182063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119181550280845,0.0,0.0,-74207041.55357574,-5110359.280025864,405836.25293562794,31834099.98814964,11519228.79530172,4856715.040264916,-1236840.4689853664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31938361.225935083,-33095418.011962205,-29144333.168035835,0.0,-62239751.17999804
11,0,2011,1771143465.5999985,1735742387.9800014,1769320702.1500013,33578314.170000225,1797284363.4614925,23157159.165655944,77283006.5748089,0.982340987672429,11789034.9024862,4.116687453266191,33099.04725880136,10.958007493851545,4.913364872117787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15956904332662772,0.0,0.0,-34312827.02294389,-6569561.025739119,4813879.645887896,44026763.03763406,10133638.20053909,5716681.217991763,40357.091050335555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161195.4202229226,0.0,0.0,23687735.72419721,22810603.86188627,10767710.308113955,0.0,33578314.170000225
11,0,2012,1771143465.5999985,1769320702.1500013,1804514149.3800008,35193447.22999921,1797057737.3712037,-226626.09028863907,76250917.58771755,0.968516186764608,11917916.654834747,4.169444498322384,32919.92130717033,10.896872038774044,4.971969461517798,0.0,0.37879728350109776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15956904332662772,0.0,0.0,-12310640.009660292,5090134.057268971,6437289.873164234,2706794.1316969525,3084350.3297495814,-1301298.535102489,-432533.2047469878,0.0,-3735994.452021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-461897.8096513259,-510668.59161806107,35704115.82161727,0.0,35193447.22999921
11,0,2013,1771143465.5999985,1804514149.3800008,1797907216.2899995,-6606933.090000875,1783551113.3445988,-13506624.026604943,77213358.68405299,0.9923523830379962,12035614.12724108,3.9929066497325754,33081.0028521106,10.543373011317847,4.91656124900648,0.0,1.3545181697335227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15956904332662772,0.0,0.0,17692853.978170455,-8161048.880983761,5658949.84154248,-9917002.75446041,-2439725.0125175193,-6573793.218043442,328602.5289329605,0.0,-9864216.260248384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13275379.777607622,-13452616.291732974,6845683.201732096,0.0,-6606933.090000875
11,0,2014,1771143465.5999985,1797907216.2899995,1756966310.6199994,-40940905.67000036,1751808307.275321,-31742806.06927792,77128872.55898684,1.0055120896048293,12186076.164437996,3.783449633650591,33274.70939905167,10.44105863191007,5.138411519310183,0.0,2.747610472662323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40946194505724187,0.0,0.0,-1616248.2030597338,-4309567.27685876,6964012.709979982,-12394548.081375103,-2503679.46450424,-2433274.501166144,-1385806.5610407274,0.0,-13961368.221651165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-698258.179386153,0.0,0.0,-32338737.779062044,-32164947.603939053,-8775958.066061312,0.0,-40940905.67000036
11,0,2015,1771143465.5999985,1756966310.6199994,1708972659.6899998,-47993650.92999944,1676137492.2403228,-75670815.03499773,77873979.2162722,1.0288498143648852,12302717.100732468,2.8969065184469045,34405.19203297615,10.370082026906246,5.212183784537571,0.0,3.6933506110042806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911821890076479,0.0,0.0,12391620.961148214,-9525934.584986683,5514995.029185362,-58500944.44079787,-14740546.860622168,-1134212.2685096073,-415389.35920316284,0.0,-9651341.384376029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-755535.5953777976,0.0,0.0,-76817288.50353974,-76236440.52564731,28242789.59564787,0.0,-47993650.92999944
11,0,2016,1771143465.5999985,1708972659.6899998,1609951779.639999,-99020880.050001,1620921185.3151517,-55216306.92517148,78783250.32370454,1.056173242823297,12375208.16931087,2.5497330539956904,35201.131150467016,10.265972734153646,5.616791120130929,0.0,6.295710844492528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754659221322426,0.0,0.0,13718058.892177744,-9147601.115041029,3481699.4092688193,-24926243.52323026,-9416783.692628307,-2082185.649283324,-2388135.0153031084,0.0,-25046633.430416428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683957.6503844291,0.0,0.0,-56491781.77484032,-56146800.53318222,-42874079.51681878,0.0,-99020880.050001
11,0,2017,1771143465.5999985,1609951779.639999,1536181439.5800006,-73770340.05999815,1609297329.070576,-11623856.24457547,78651021.83384277,1.0165012491387893,12480469.99160543,2.7681088311569466,36121.19974627182,10.159549455388849,5.759368969827849,0.0,9.713022331549062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754659221322426,0.0,0.0,1313006.8072327739,11772232.422493989,4567774.966288599,15651346.376364231,-10861992.04212185,-1603956.446068439,-797844.9359133497,0.0,-31302951.99574587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11262384.847469922,-11709560.840597052,-62060779.2194011,0.0,-73770340.05999815
11,0,2018,1771143465.5999985,1536181439.5800006,1487855731.189999,-48325708.39000134,1540044372.347628,-69252956.72294784,78446046.07286786,0.9857046542943861,12545797.929804994,3.081010118535707,37095.77113527219,10.056832603027955,5.96745419099888,0.0,15.786624130433173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42760088880967045,0.0,-1668343.6723404564,8924282.909620738,3169634.604994822,19392821.16755508,-10407737.067617118,-1585775.084216987,-1114595.0818768407,0.0,-52871452.15597323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43454.29811505527,-32715123.815505516,0.0,-68919742.49347457,-68363782.7368203,20038074.34681895,0.0,-48325708.39000134
11,1,2002,1148352078.2669995,0.0,1148352078.2669995,0.0,1061921811.0342724,0.0,54284978.74117542,1.7398943821874389,8821204.807326766,1.9611182719142355,44125.07676903651,11.669070296111336,3.8312403357161493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148352078.2669995,1148352078.2669995
11,1,2003,1148352078.2669995,1148352078.2669995,1140650703.7660003,-7701374.500999264,1139922944.5454378,78001133.51116544,58440104.645973705,1.7077577594456306,8955234.777620848,2.240660255981852,43135.1773620092,11.560130601263678,3.8312403357161493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54504132.59228596,4967406.934400566,5464161.137778684,16703114.859062338,6812888.19282295,-1329572.237296524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87122131.47905397,88654890.83056745,-96356265.33156669,0.0,-7701374.500999264
11,1,2004,1148352078.2669995,1140650703.7660003,1207789735.4350004,67139031.66900024,1195010696.126453,55087751.58101527,58957715.17046185,1.7061361509305117,9128460.358639535,2.561727622048819,41794.34826169744,11.456057266964933,3.8312403357161493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19069675.724923253,2363970.033119368,6854323.193712163,17591737.326807287,9384320.062209118,-1294426.736356609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53969599.60441458,55128883.21597346,12010148.45302677,0.0,67139031.66900024
11,1,2005,1148352078.2669995,1207789735.4350004,1243763367.452999,35973632.0179984,1239682126.0151317,44671429.888678625,59552709.02628921,1.7268657187899532,9308751.345093148,3.018752617530857,40607.16763989966,11.344618122542636,3.8312403357161493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9803729.85076639,-4117604.563621762,7415674.465229011,23779760.165041585,9181004.829725068,-1353153.5254182555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44709411.22172203,45157883.91198065,-9184251.893982252,0.0,35973632.0179984
11,1,2006,1148352078.2669995,1243763367.452999,1295781939.6240003,52018572.171001606,1291958999.15492,52276873.13978857,61350700.7326479,1.772509053599637,9554171.263839234,3.3120194152153917,38839.101599136025,11.241140621123815,4.081812267740465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22151615.744887237,-7163365.591529835,9900620.541897453,14205003.403896257,14526068.03488205,-1320130.7191676458,-1076660.9352511738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51223150.47961435,51626109.156805046,392463.0141965579,0.0,52018572.171001606
11,1,2007,1148352078.2669995,1295781939.6240003,1304248478.58,8466538.955999704,1349934762.22591,57975763.07098961,65601864.755997315,1.784423618574008,9606094.8678698,3.4779843520061116,39336.03656204285,11.129405411535258,4.321815477044641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62106906.42903915,-2966510.285494312,2331443.92094451,7864489.4906894425,-4036678.7947279047,-1516494.8643283723,-1073751.7862097356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62709404.109912775,62810007.676280186,-54343468.72028048,0.0,8466538.955999704
11,1,2008,1148352078.2669995,1304248478.58,1366604279.5300002,62355800.95000023,1384747344.8687356,34812582.64282563,66996966.16039066,1.8459745286042861,9644650.363296675,3.9085322232836512,39253.65844597732,11.273614323534819,4.369340664684359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21523227682314783,0.0,0.0,23107848.68386584,-12644804.025664967,2218806.312337686,19494428.621595792,453816.6897624304,1967248.1985196904,-189551.62443096825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428590.7131920495,0.0,0.0,33979202.14279346,33832680.575102225,28523120.37489801,0.0,62355800.95000023
11,1,2009,1148352078.2669995,1366604279.5300002,1342947872.0900006,-23656407.439999923,1325113558.970086,-59633785.89864931,67031012.51443878,1.9703220501664296,9597449.470410194,2.850151906322786,37755.70964225796,11.407863030876841,4.549300910598288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21523227682314783,0.0,0.0,3415919.2406683946,-23807892.488079466,-885961.9408258507,-52453370.494564585,14300680.4489967,1858659.9975505767,-883027.8023400294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58454993.03859426,-58583454.9007355,34927047.46073557,0.0,-23656407.439999923
11,1,2010,1148352078.2669995,1342947872.0900006,1335565967.0819998,-7381905.00800059,1365368886.6582444,40255327.68815812,67028588.43940683,1.9542084728611253,9612726.861997848,3.3076872560763646,36943.04050384598,11.713581668385984,4.778855263806772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21523227682314783,0.0,0.0,-1626139.9471072443,4275010.258133924,1740593.845934055,24498862.63783869,7835657.705692077,4359346.589493449,-1029868.0497868604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40053463.040198095,40342437.64248344,-47724342.65048404,0.0,-7381905.008000592
11,1,2011,1148352078.2669995,1335565967.0819998,1391860797.9300008,56294830.84800097,1421450708.1914754,56081821.53323096,67302985.8480781,1.9672988304527386,9694928.146900931,4.062095538353022,36333.61212460504,12.033992843943764,4.766999200555991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085247544533323,0.0,0.0,7042807.768466721,-2235458.1840418205,3780031.967735597,35158060.08987238,5824524.798241096,4668638.79430991,63526.986530410766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357857.30213802453,0.0,0.0,53944274.91897627,54317745.54318016,1977085.3048208142,0.0,56294830.84800097
11,1,2012,1148352078.2669995,1391860797.9300008,1424116807.1499999,32256009.219999336,1456916490.2705956,35465782.07912009,69132323.72671975,1.9815008214367487,9801664.939825857,4.091517972442982,35939.67676559724,11.91459810121142,4.799955136299768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322124196808387,0.0,0.4085247544533323,0.0,0.0,31320911.32299167,-1613960.253992394,5031195.266692188,1309252.7322921008,3691409.4279631926,-1787318.51844034,-184745.6935618954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282980.483228279,0.0,0.0,0.0,0.0,36483763.80071624,36885025.738439634,-4629016.518440291,0.0,32256009.219999336
11,1,2013,1148352078.2669995,1424116807.1499999,1431008218.4100006,6891411.260000428,1443433274.6591246,-13483215.611470649,70618180.34059067,2.1172644812397885,9896359.626593824,3.9334257086048434,36213.41032624936,11.534011649972001,4.778177510912229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518715232508599,0.0,0.4085247544533323,0.0,0.0,25205387.997146513,-24063390.174244516,4497460.7335957065,-7255104.41203249,-2960301.406466974,-5704967.641973081,122255.69011623354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2493013.985574681,0.0,0.0,0.0,0.0,-12651673.199433282,-12733949.577156067,19625360.837156493,0.0,6891411.260000428
11,1,2014,1148352078.2669995,1431008218.4100006,1465175895.460001,34167677.05000033,1460302490.5640428,16869215.904918164,72646259.50530958,2.0926176670273775,10007644.424677137,3.721207208968225,36367.200676735076,11.487529816217862,5.070756159378594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0826181060615805,0.0,0.648660280063348,0.0,0.0,27331032.17259106,2714463.940269139,5221088.580404073,-10088397.212547487,-1940617.2071481713,-775064.5941086629,-1430358.375848643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3910624.4701903956,0.0,-515125.79938712245,0.0,0.0,16606397.034033785,16424808.475279003,17742868.574721325,0.0,34167677.05000033
11,1,2015,1148352078.2669995,1465175895.460001,1437670268.99,-27505626.470000997,1377614346.1848054,-82688144.37923764,73262301.49817444,2.251906700157866,10100866.2096653,2.739251023824638,37349.372183676496,11.534902777227856,5.050908852259078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021746211378992,0.0,0.9308447276145081,0.0,0.0,5480393.071088744,-27511323.070032783,4571929.339727098,-53498268.24753046,-10416984.43828817,455005.1645626593,85813.58178967595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2462594.1331745796,0.0,-659162.0588237687,0.0,0.0,-83955190.79068157,-82919772.58686954,55414146.11686853,0.0,-27505626.470000997
11,1,2016,1148352078.2669995,1437670268.99,1400997147.495,-36673121.495000035,1349189834.1786442,-28424512.006161332,73789890.25907959,2.2964622906211094,10164063.378006285,2.4352876155911005,38164.468911191856,11.479737908018997,5.547051674406459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.869482152063425,0.0,0.9940019468964653,0.0,0.0,13670475.528813513,-6269977.274842831,3037060.0428171777,-19661487.601063974,-7778456.651695663,-1023297.765387489,-2395349.8919177307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7220590.569536877,0.0,-173301.61138566895,0.0,0.0,-27814925.79419954,-27948497.979502395,-8724623.51549764,0.0,-36673121.495000035
11,1,2017,1148352078.2669995,1400997147.495,1364790690.2720003,-36206457.222999625,1380742465.8972886,31552631.71864458,76021557.10503535,2.2494275497668728,10253111.199010883,2.6485750906399055,39109.53131138292,11.304781239797332,5.684208796155212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.634652860692386,0.0,0.9940019468964653,0.0,0.0,28245224.00638121,6405885.315417029,3955540.22446246,13679955.79765269,-8515629.478823425,-2287362.012959788,-619472.8816134768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9239398.053844849,0.0,0.0,0.0,0.0,31624742.916671842,31546026.269302614,-67752483.49230224,0.0,-36206457.222999625
11,1,2018,1148352078.2669995,1364790690.2720003,1337792224.2679994,-26998466.00400081,1396735077.6544454,15992611.757157065,77007053.19787832,2.2209197287519253,10329215.671850717,2.9228812265591517,40117.315254810674,11.163645348306808,5.911112343003622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27165430289696,0.0,1.0,0.0,0.5931222900513934,13690013.084197864,3904343.526761062,3445056.4660651656,16270172.305975396,-8687683.239126783,-1883860.0201118346,-1018303.5588520956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15852871.79212311,0.0,-13052.200533172823,0.0,4133099.6776994057,13986914.249951899,13781545.792033177,-40780011.796033986,0.0,-26998466.00400081
12,0,2002,625831338.5900002,0.0,625831338.5900002,0.0,551668930.0530475,0.0,31157898.04040109,0.9084923503801181,4818563.405584579,1.942806257397747,38032.239008013246,7.597237114819951,4.038815459439487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625831338.5900002,625831338.5900002
12,0,2003,625831338.5900002,625831338.5900002,602041024.2800002,-23790314.309999876,561856218.887631,10187288.834583595,30487952.848506227,0.8961011682361609,4981382.64282023,2.2099396158812254,37443.73065579271,7.596294937521146,4.038815459439487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7975923.39006179,3123886.044555273,5601191.983915983,8760435.212333657,2428737.676030879,-4915.65754941199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11933411.86922459,12323453.09976485,-36113767.40976472,0.0,-23790314.309999876
12,0,2004,625831338.5900002,602041024.2800002,593473792.5299999,-8567231.75000041,580457942.9378707,18601724.05023963,31200118.962615944,0.965577963306968,5158215.2835196005,2.5287270122639285,36541.24582879999,7.601400558925627,4.038815459439487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11061451.756251482,-9906737.088367062,5613647.3397064805,9276264.225771366,3686425.4759541703,37984.01539502574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19769035.724711463,20018449.576589897,-28585681.326590307,0.0,-8567231.75000041
12,0,2005,751498421.9900001,593473792.5299999,742221776.1400001,23080900.210000336,756417346.0063119,12014550.148769274,36281388.63765438,0.971063333361119,5246074.744086673,3.029635530336585,36333.90805724448,7.6198472352305195,4.115935669443308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13459608.824641438,5876500.879032579,5586177.203132391,11946867.7215512,3270096.600673058,-205114.95918411584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13014918.620563675,12767365.150137758,10313535.059862576,125667083.39999999,148747983.6100003
12,0,2006,751498421.9900001,742221776.1400001,752896098.24,10674322.099999994,766563750.704844,10146404.698532313,34643143.36716835,0.9256949875631841,5462253.229436113,3.3210223250619615,35236.967717440966,7.5570633524556765,4.431105453098758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15025579.460758738,6933782.726395597,8255631.933542464,8401622.022106167,5817710.81893802,-573507.7695127993,-803362.3030898843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13006297.967620824,12822119.585609686,-2147797.4856096935,0.0,10674322.099999994
12,0,2007,751498421.9900001,752896098.24,773343081.1400001,20446982.90000003,772913962.6514945,6350211.946650371,35223509.59655872,0.969730636347256,5561104.969657443,3.4865706474159825,35732.54991945867,7.322889013195331,4.460078288862462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11397715.132709052,-7371207.744229852,3777801.5768492823,4618812.750608387,-2713478.343325319,-1671942.872380376,-74834.20822701268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7962866.292004162,7768437.001029636,12678545.898970392,0.0,20446982.90000003
12,0,2008,751498421.9900001,773343081.1400001,807297698.3900002,33954617.2500001,805999739.7869394,33085777.135444902,36215043.79236039,0.9524653773561623,5627502.454489913,3.914175293340509,35887.14189504021,7.414466425507337,4.604230456630344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15700097.237995155,2989926.397083098,2465118.3570233565,11370367.399919452,-891059.7689242323,706543.2395366011,-363398.4677227193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31977594.39491071,32607301.224258333,1347316.0257417671,0.0,33954617.2500001
12,0,2009,751498421.9900001,807297698.3900002,766129082.3499999,-41168616.04000031,767896277.3495569,-38103462.43738238,36520274.53399637,1.0968843828712713,5644554.7660442535,2.857116756401942,34197.987576293875,7.599211150569246,4.727783947405651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021319.359661091,-23035967.936970107,350984.3351364671,-30778964.349146627,10133991.61483049,1520739.2452525424,-370053.0902232436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38157950.82145939,-38309088.09854776,-2859527.94145256,0.0,-41168616.04000031
