CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
12,0,2006,704845905.9900001,742221776.1400001,752896098.24,10674322.099999994,766685941.4664623,10310770.3671242,35099385.27646152,0.9378962136580427,5427410.244814003,3.3091761062320995,35332.73997633574,7.680641005646569,0.4175025283632338,4.426545443706196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14903770.419211207,7086103.138275263,8077125.301839291,8664759.514180949,5543244.26213173,-543931.5834398128,-23376.655253704383,-819852.7624032388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13080300.796119273,12886701.838309128,-2212379.7383091357,0.0,10674322.099999994
12,0,2007,704845905.9900001,752896098.24,773343081.1400001,20446982.90000003,772926905.699369,6240964.2329066545,35577619.744142845,0.9830439478484917,5520944.387407192,3.4730729207448845,35860.93327415116,7.382649655594406,0.4116116499432191,4.430960641312585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11298003.28375817,-7516001.843044942,3696351.783725847,4763113.214799996,-2586546.7598829907,-1585206.257173254,-112684.60272804923,-76358.9155302355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7880669.903924539,7681961.49383689,12765021.406163141,0.0,20446982.90000003
12,0,2008,704845905.9900001,773343081.1400001,807297698.3900002,33954617.2500001,806230537.5845132,33303631.885144316,36370062.87836632,0.9731766493402791,5585652.371845931,3.9014324202082435,36023.49643126327,7.525296425431537,0.4125161989195164,4.5846539885866155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15563686.69771997,3052869.3996519526,2412026.9813986174,11727115.88097989,-849634.1975321745,669331.4270363271,15986.053379921443,-370856.29259997845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32220525.95003453,32863064.74807384,1091552.5019262573,0.0,33954617.2500001
12,0,2009,704845905.9900001,807297698.3900002,766129082.3499999,-41168616.04000031,766297749.1977681,-39932788.38674512,36763205.364103265,1.1172659849907172,5603643.496296517,2.8410076457869886,34353.72373148331,7.6693184814473385,0.41898985414971307,4.689909969104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985306.2047239207,-23494102.530498974,343410.8724369493,-31718200.604366142,9654827.198852474,1440947.3705917653,132241.30192410195,-377651.52169110783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40033221.70802701,-40136354.004875414,-1032262.035124897,0.0,-41168616.04000031
12,0,2010,704845905.9900001,766129082.3499999,741627100.9699998,-24501981.380000144,769864304.6974045,3566555.4996365234,36479728.337795384,1.1393755326415593,5625028.206638955,3.2961505933345827,33571.47227167557,7.765713710202435,0.41454082894690447,4.942502319623922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20271023214544587,0.0,0.0,-10218931.388949871,-4029435.2432596805,13852.419236864283,14293620.629068945,4588515.9331949605,1025437.3086825851,-100156.89194102983,-787633.174707949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57854.83620893341,0.0,0.0,4843124.427533761,4788638.196786871,-29290619.576787014,0.0,-24501981.380000144
12,0,2011,704845905.9900001,741627100.9699998,738590801.9199996,-3036299.0500000566,769803678.6798837,-60626.01752088219,35080036.30915028,1.1725884972368454,5712863.276618884,4.022991513368822,33143.981470990926,8.032744852585306,0.40802968552068136,4.789084001180099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20271023214544587,0.0,0.0,-22054915.48774554,-3444193.585675059,2813776.613810343,19333116.347749602,2466598.668826218,1899733.7625039085,-118738.9329324151,443255.2416498403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338632.6281869016,750300.0557821506,-3786599.1057822094,0.0,-3036299.0500000566
12,0,2012,704845905.9900001,738590801.9199996,736542882.0799997,-2047919.8400000632,756980505.1976488,-12823173.482235037,34389990.37402729,1.213578692707927,5810579.318378397,4.052938449433441,32999.17485586243,7.825743521635859,0.4029275042546658,4.985472643172101,0.0,0.0,0.0,0.0,0.071316060620934,0.0,0.0,0.0,0.0,0.0,0.33554414265599114,0.0,0.0,-9479015.996873923,-4867047.566353789,3206178.6060458384,922960.1966929795,718587.4208785625,-1548877.469841342,-82278.75893201772,-463229.70732803096,0.0,0.0,0.0,0.0,-795746.4382238947,0.0,0.0,0.0,0.0,0.0,25055.12593271984,0.0,0.0,-12363414.588002896,-12375819.210419714,10327899.370419651,0.0,-2047919.840000064
12,0,2013,704845905.9900001,736542882.0799997,740660333.4499999,4117451.3700001836,756528112.462373,-452392.73527569324,34762308.33101784,1.2204698955392672,5910840.825302738,3.885159462004287,33359.669025605544,7.768109325552189,0.4019846772358766,5.114406412579978,0.0,0.0,0.0,0.0,0.363628194205098,0.0,0.0,0.0,0.0,0.0,0.33554414265599114,0.0,0.0,6485998.884498256,-482451.3637963612,3356876.3990255566,-4186457.446706858,-1298067.5622021828,-287123.0838683549,-17332.38742099743,-349468.30938782444,0.0,0.0,0.0,0.0,-3211522.524930902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10452.605210333597,40557.38112175232,4076893.988878432,0.0,4117451.370000184
12,0,2014,704845905.9900001,740660333.4499999,753957175.6700003,13296842.220000468,754701978.9290411,-1826133.5333318785,35053118.82973485,1.1905895090563885,6022988.71262964,3.681176655566225,33831.84819071302,7.842706301372384,0.40148072287770653,5.0912884197910255,0.0,0.0,0.0,0.0,0.9204336234269117,0.0,0.0,0.0,0.0,0.0,0.5946412713305117,0.0,0.0,6028114.679315185,1847095.486151326,3742713.065690462,-5184862.788921112,-2885847.20726353,703588.6139983011,-5545.371959042262,-23466.821340882743,0.0,0.0,0.0,0.0,-5795884.87461944,0.0,0.0,0.0,0.0,0.0,97354.37459033789,0.0,0.0,-1476740.8443583958,-1544865.8377501597,14841708.057750627,0.0,13296842.220000468
12,0,2015,704845905.9900001,753957175.6700003,736715457.2200003,-17241718.450000033,723690178.067645,-31011800.861396253,35920976.659012154,1.225251904084346,6128862.374923274,2.7356250243777653,35047.27270103194,7.54724458796413,0.40220484453176336,5.424485380848967,0.0,0.0,0.0,0.0,1.7247295574236439,0.0,0.0,0.0,0.0,0.0,0.786874723378004,0.0,0.0,13072200.510515342,-4608186.360953976,3714977.003372592,-26775808.005172893,-6317584.243888799,-2138005.06942056,10349.103019280878,-757002.4799451147,0.0,0.0,0.0,0.0,-7356233.030918859,0.0,0.0,0.0,0.0,0.0,43932.75745824685,0.0,0.0,-31111359.81593474,-31162829.02590702,13921110.575906988,0.0,-17241718.450000033
12,0,2016,704845905.9900001,736715457.2200003,713555101.7200006,-23160355.49999973,706408542.3449504,-17281635.72269448,36722741.16330141,1.2435954373734768,6229951.901577554,2.4228004213793826,35818.25360560173,7.377308829295907,0.40030526482039064,5.892775998345556,0.0,0.0,0.0,0.0,2.9470604078637734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10698009.964727962,-2051072.0553772587,3462186.322814627,-10908346.142216537,-4129162.705771164,-1270211.7863397126,-33916.82222466601,-1274132.0151822937,0.0,0.0,0.0,0.0,-12248908.65127367,0.0,0.0,0.0,0.0,0.0,54784.764481785685,0.0,0.0,-17700769.126360927,-17596527.75354648,-5563827.74645325,0.0,-23160355.49999973
12,0,2017,704845905.9900001,713555101.7200006,694620658.8400003,-18934442.88000033,713935184.7454815,7526642.400531016,37183542.71476306,1.2106062901586325,6341836.408964615,2.6488644689246175,36343.4329386266,7.160054230606399,0.3988749841097232,6.138061902472597,0.0,0.0,0.0,0.0,4.576240935501387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11097304.452603666,5281218.671481312,3505785.5501524266,7545108.869978553,-2608897.8309058957,-1863065.9446827413,-22358.681801297796,-554791.5074925864,0.0,0.0,0.0,0.0,-15603377.699025745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6776925.880307695,6564617.014288772,-25499059.894289106,0.0,-18934442.88000033
12,0,2018,704845905.9900001,694620658.8400003,688530871.3699998,-6089787.4700004235,682203728.5639979,-31731456.181483485,37992457.98311206,1.1757802235241293,6450437.351272901,2.93483032243497,37031.75161753287,6.966978952695897,0.4004361445900021,6.4390989849420235,0.0,0.0,0.0,0.0,7.408948283338813,0.0,0.0,0.0,0.0,0.0,1.0,0.7770319829278693,0.0,11194550.301702393,5099849.180347871,3072821.21433846,9078140.737192962,-3255498.7368170023,-1589039.079222176,24225.766636941145,-702282.2427809398,0.0,0.0,0.0,0.0,-26278046.865283705,0.0,0.0,0.0,0.0,0.0,0.0,-27813793.14434336,0.0,-31169072.868228562,-31588546.274288557,25498758.804288134,0.0,-6089787.4700004235
12,1,2002,143664094.32799992,0.0,143664094.32799992,0.0,124991200.74568368,0.0,14083134.619556712,0.8862596709732926,5446368.773672835,1.920703290703447,40051.61915054381,6.380009588414187,0.33463107953667637,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143664094.32799992,143664094.32799992
12,1,2003,143664094.32799992,143664094.32799992,137771387.915,-5892706.412999926,129095777.33902763,4104576.593343962,13804969.493513176,1.051392543093034,5659299.412683002,2.187424342750347,38883.14361912017,6.458777877915974,0.33294440421918975,4.485445115999368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899861.0759636182,-3844908.4414568827,1491746.6766737509,2085289.0986439171,1003374.4512146288,114602.82509008607,-5584.345291546802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744381.3408375727,3713086.78364266,-9605793.196642589,0.0,-5892706.412999926
12,1,2004,151359981.32799992,137771387.915,149719501.21499994,4252226.299999952,147575822.02514687,10717420.569404036,13162565.76187684,0.8291018685434729,5963969.472465587,2.5188043198271823,37164.36308417163,6.551139868078249,0.3318890905307772,4.404833276922878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434420.914411494,5311511.98265529,1493478.7953720863,2324209.224342069,1243375.4100888646,94544.11675643633,-24209.286014814083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12877331.157611426,13619598.182361852,-9367371.8823619,7695887.0000000065,11948113.299999962
12,1,2005,159261649.32799992,149719501.21499994,164640144.6959999,7018975.480999935,161428679.16766763,5816240.528969181,12007824.100265985,0.8285000533054426,6142410.2693834705,2.994501275231636,36151.2971067972,6.575147267804013,0.33683581053213746,4.394670600871073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-904129.8721616748,560271.3597983097,1643499.8793227223,3204659.622383785,1177548.9157623397,20633.534541114124,12589.212353162184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5715072.651999758,5721634.185788668,1297341.2952112672,7901667.999999994,14920643.480999932
12,1,2006,159261649.32799992,164640144.6959999,173348489.13199997,8708344.436000083,178751221.33877155,17322542.171103913,13096082.295312777,0.9660379221739587,6434014.244468331,3.274462959381239,34264.041663291115,6.746792915333759,0.33557759112107216,4.7793723284930065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18773061.82419261,-4994745.515440632,2060494.1728608534,1867277.1237822825,2043636.552346773,231510.62430869215,-3517.7483634995065,-228842.47346724002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19748874.560219843,20162942.591605414,-11454598.155605331,0.0,8708344.436000083
12,1,2007,159261649.32799992,173348489.13199997,190804364.2690001,17455875.13700013,194741528.97355294,15990307.634781394,13314861.726891972,0.8491434796043821,6586284.065057354,3.430039225079499,35030.61008999735,6.395666350923828,0.3287448573884659,4.813933327636398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9796943.480668992,5269872.338227836,1088535.485087188,1043971.0803202796,-926959.4946026764,-581072.2705371826,-27509.79957999548,-12348.235697282988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15651432.58388716,15604130.099955542,1851745.0370445899,0.0,17455875.13700013
12,1,2008,159261649.32799992,190804364.2690001,202599095.76100004,11794731.491999924,207127195.60051844,12385666.626965526,14319189.618384412,0.8439908414053948,6667624.837677708,3.8811890970594165,35131.13344843782,6.54377490590947,0.32932380293366453,5.25745691088728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8770661.171655595,-220069.6179820755,682307.5087766591,3062921.9597433396,-170701.70480081646,322251.1609970321,3368.1617672510747,-277625.4264128512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12173113.213744132,12382871.021153502,-588139.5291535784,0.0,11794731.491999924
12,1,2009,170609990.32799992,202599095.76100004,207277092.08299989,-6670344.678000128,219364113.09708107,-3206965.322454978,13409511.266418569,0.8856697917952113,6632713.097856404,2.824588688952909,32735.118966200782,6.667403929849193,0.34584188562927454,5.254438848014375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488664.098106855,-3528107.3359589763,-55720.92139043054,-8210555.415410833,3337520.2026974033,174704.3408349303,27319.31808202984,-10877.300048910392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3777053.0130879343,-3893264.683208595,-2777079.994791534,11348341.000000006,4677996.321999877
12,1,2010,200109567.94799995,207277092.08299989,248697564.88000017,11920895.177000206,249717596.6178853,2144616.63837583,12397628.25222032,1.1862697657745285,6177273.382457729,3.2779896266929196,32379.433885529426,7.4766332323830955,0.354530964875841,5.329422414070326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,847677.5540393302,-4860359.438034273,-464076.9528359328,3899948.509646643,1764197.7756877064,356504.468876499,-11896.545477462252,-204892.28441962597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11125.562111838013,0.0,0.0,1338228.649594726,1375890.43509292,10545004.741907287,29499577.620000016,41420472.79700022
12,1,2011,200109567.94799995,248697564.88000017,258105617.30000007,9408052.419999972,255567211.2989938,5849614.6811084915,11549881.381909003,1.2205759378175223,6272926.036291235,4.013243870881092,31831.118686203336,7.636823445647311,0.3488960213555658,5.156155279830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09157473801933293,0.0,0.0,-1468307.9525959278,-1515692.4710856308,1045085.7413877978,6554424.454856751,935053.949202339,368349.03865942435,-32591.721784738867,150590.25075036258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6036911.289390378,6357241.812529622,3050810.6074703517,0.0,9408052.419999972
12,1,2012,200109567.94799995,258105617.30000007,260193661.7700001,2088044.4700000137,259965191.18572098,4397979.886727244,11771200.40930186,1.229159637920025,6374659.304448098,4.035576677251609,31813.810049593267,7.56534150102207,0.3412614603268932,5.35000942313863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006150753468818843,0.0,0.13003310399811432,0.0,0.0,4190057.9873051695,-707299.3286931238,1095053.071090091,236950.99991052304,164586.4572369521,-185920.57731030174,-39916.6619005583,-158485.0534410091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9182.072811542226,0.0,4042.0967731861056,0.0,0.0,4589886.918159387,4612976.674745507,-2524932.2047454934,0.0,2088044.4700000137
12,1,2013,200109567.94799995,260193661.7700001,261915209.61999995,1721547.849999847,260256739.57243186,291548.3867108263,11952779.244767714,1.343221970864137,6469071.422740569,3.8763827087396003,32225.099141162944,7.46779577870762,0.3408230450645447,5.49050795526532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43445751021656165,0.0,0.13003310399811432,0.0,0.0,7885036.975730153,-5611713.0625565145,1051923.5684928594,-1428765.2411284621,-710649.3302748778,-259554.6331660428,-4624.836291852796,-142264.85351757595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163424.4316367061,0.0,0.0,0.0,0.0,615964.1556509825,276597.6746646557,1444950.1753351914,0.0,1721547.849999847
12,1,2014,200109567.94799995,261915209.61999995,275880657.75000006,13965448.130000124,280734871.5406008,20478131.968168866,13089115.006680103,1.2958525391654898,6582946.813716577,3.675829147200237,32214.870103777015,7.526697139081268,0.34013287163734296,5.512495865356373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384087772334663,0.0,0.2934135204532425,0.0,0.0,18108976.383036725,2891598.1327502243,1325468.145390986,-1821669.2171165391,-288003.21260804933,96409.99861514359,-2148.454563620065,20613.509322579048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271327.0575830804,0.0,23377.504416570162,0.0,0.0,20083295.73166094,20352341.964306455,-6386893.834306337,0.0,13965448.130000124
12,1,2015,200109567.94799995,275880657.75000006,285300793.71999997,9420135.969999887,284918078.64568436,4183207.1050836686,14052341.973115416,1.34203626613266,6707634.701942397,2.6954702632928726,33432.415338114035,7.2992616497082325,0.34303650196825947,5.784662036725812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8918768377470967,0.0,0.7243379633185031,0.0,0.0,17243754.50584486,-1355863.9273585516,1484969.91577626,-10309622.933451144,-2448754.8519567954,-639297.7102075382,12925.417778586223,-277580.52503960364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-351070.2675566981,0.0,29964.92275012673,0.0,0.0,3389424.546579504,2788526.381681826,6631609.588318061,0.0,9420135.969999887
12,1,2016,200109567.94799995,285300793.71999997,297081802.76,11781009.040000005,290643172.77577424,5725094.130089795,14375922.158362823,1.4247039167637123,6839118.475764078,2.4060830480879676,34261.763852360935,7.047317859714435,0.3408878116261258,6.358250810882911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2149429326296732,0.0,1.0,0.0,0.0,15278236.076001279,-2986594.514890544,1516723.4577494476,-3984343.1190599278,-1624558.7598189372,-754870.645276009,-12151.934485234475,-560843.8174499628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-592551.5562586674,0.0,26749.644962611903,0.0,0.0,6305794.8314740565,5941967.990285831,5839041.049714175,0.0,11781009.040000005
12,1,2017,200109567.94799995,297081802.76,301842405.49999994,4760602.739999988,300087185.9893163,9444013.213542113,14615499.393565347,1.413485150758709,6977032.530988932,2.6233036873458033,34560.337589549694,6.7581318674266635,0.3398686774531974,6.593643183094919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971521833449359,0.0,1.0,0.0,0.0,8679230.87354602,401063.7204452978,1621677.125601067,3070349.5528511503,-1027464.4524728894,-686557.3444281834,-10586.829255936793,-257343.45765772185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-816419.240367987,0.0,0.0,0.0,0.0,10973949.948260818,10955862.517442916,-6195259.7774429275,0.0,4760602.739999988
12,1,2018,200109567.94799995,301842405.49999994,298392409.5300001,-3449995.9699998945,299239065.4684815,-848120.5208348203,14494485.482047068,1.4971339767110283,7100294.162337706,2.8812126582953947,35094.56758335452,6.492562598230852,0.34123645626658355,6.913584655793201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07027735968954,0.0,1.0,0.0,0.9181005077965149,138177.7502202124,-3691206.6801509354,1421379.3822675822,3774568.9276417564,-1380500.4621890695,-666144.1878173333,11188.471985641088,-342867.68504610937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1444318.7008723542,0.0,0.0,0.0,1444526.031873472,-735197.152087138,-813139.0346675828,-2636856.9353323113,0.0,-3449995.9699998945
21,0,2002,371084911.62399995,0.0,371084911.62399995,0.0,366327220.2504027,0.0,15657392.830824673,0.9686410685659235,2706947.7016197913,1.9743859191907678,35648.95683835098,8.800233292731066,0.4404008983968887,3.162261955058714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371084911.62399995,371084911.62399995
21,0,2003,377705247.62399995,371084911.62399995,390492553.8789999,12787306.25499993,383512736.6520225,9824120.258223739,15513483.747543717,0.9482456646267649,2726771.964064733,2.2541161330812485,34885.592418560045,8.60502536411326,0.4365370013980274,3.178698424968908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481329.64776634116,1045894.8515207916,2373607.02696786,5602740.471463786,1565062.4156409104,-543779.321062851,-27641.09846629487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10497213.993830543,10491363.534015456,2295942.720984473,6620335.999999998,19407642.25499993
21,0,2004,396353253.91199994,390492553.8789999,416568146.939,7427586.772000088,410181437.1894686,9307735.392507412,14655094.79433722,0.9517419029479988,2696550.5227904404,2.569002314310126,34211.82108682131,8.369430937958997,0.4329427708836971,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1099146.7660507073,-39340.85131527472,2740929.0513584367,5927103.9381263405,2528919.938402031,-560118.1024723093,-36974.87038190909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9461372.337666608,9437555.98268493,-2009969.2106848392,18648006.288000003,26075593.060000088
21,0,2005,396353253.91199994,416568146.939,423404880.88099986,6836733.941999981,425182294.1676806,15000856.978211835,14426117.387440166,0.9448155102713367,2750813.6770150457,3.0167540114535303,33347.62284636313,8.253353960404539,0.42984353145689863,3.239004843440828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517672.8253360076,1096386.7046342138,2904749.42945301,8279259.248271993,2506947.981725403,-499062.6496870748,-29532.33530079644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14776421.204432756,14928434.144708844,-8091700.202708866,0.0,6836733.941999981
21,0,2006,396353253.91199994,423404880.88099986,449398538.2499998,25993657.36899989,440500112.824377,15317818.656696487,14471542.299695069,0.9486888821211299,2812754.851308901,3.305291359388532,32051.93522773697,8.171059647231795,0.43035595054884507,3.4317585799631027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3474624.243334851,-810819.1911389898,3408275.4605918666,4914836.354769937,4069687.5377905285,-436298.55666692107,4293.319031623257,-288413.9006245143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14336185.267088378,14574192.418788688,11419464.950211197,0.0,25993657.36899989
21,0,2007,405041521.91099995,449398538.2499998,453047402.5390001,-5039403.7099998575,452011424.46022576,2263647.1461699693,14196757.03506989,0.9847800389528598,2803674.916356975,3.498377589979286,32301.012415965928,7.965097567247548,0.42816481270887097,3.5290219018898092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270933.5385944517,-2041374.841326607,1294589.9821547766,3330717.3805092243,-1291788.3649590996,-814041.8129488808,-38751.73483444304,-184920.087829602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2525364.059359822,2472885.058152646,-7512288.768152505,8688267.999000002,3648864.2890001438
21,0,2008,405041521.91099995,453047402.5390001,480773695.1330004,27726292.594000276,466151944.98803246,14140520.527806723,14172153.674177062,0.9614662249955377,2797085.508809119,3.8992042854469324,31891.189479940665,8.189953108806131,0.4266861802864936,3.545554089106831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872836.4408838055,2520952.7595846164,313356.85468421236,6526889.704965835,1475210.4767374657,995120.4989892629,-19484.962825525072,15129.050949543467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700010.823969217,14130394.579354154,13595898.01464613,0.0,27726292.594000276
