CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,PER_CAPITA_TNC_TRIPS_HINY_BUS,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS,PER_CAPITA_TNC_TRIPS_HINY_RAIL,PER_CAPITA_TNC_TRIPS_MIDLOW_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,PER_CAPITA_TNC_TRIPS_HINY_BUS_FAC,PER_CAPITA_TNC_TRIPS_MID_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_LOW_OPEX_BUS_FAC,PER_CAPITA_TNC_TRIPS_HINY_RAIL_FAC,PER_CAPITA_TNC_TRIPS_MIDLOW_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
10.0,0,2003,100,1201007994.0000014,1201007994.0000014,1127691152.9999998,-73316841.00000167,1028426232.8074605,-105760145.07831144,232535029.09999964,1.1512130359999997,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,0.4994966456494778,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82815633.01460601,-68082172.01102811,4188184.8081611395,23291617.084457543,14423745.290670952,-2998522.5487775253,-249335.18069214336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112242115.57181413,-111991099.66602372,38674258.66602205,0.0,-73316841.00000167
10.0,0,2004,100,1201007994.0000014,1127691152.9999998,1109237034.0000017,-18454118.999998093,1086667440.5713508,58241207.76389027,243107287.39999998,1.20597552,26563773.749999993,2.5669,39531.590000000004,31.0,0.49415983310371747,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41489689.150219716,-19719759.29261027,5856545.080324365,23447058.284338057,17614906.417387784,-2895813.2304556794,-2355321.7518398236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63437304.65736414,63862718.23899511,-82316837.2389932,0.0,-18454118.999998085
10.0,0,2005,100,1201007994.0000014,1109237034.0000017,1185413968.9999993,76176934.99999762,1188331878.1367462,101664437.56539536,254087771.4,1.1702642379999997,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,0.49018125488386655,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40544341.19865747,12778057.58257309,5603841.428585672,30126937.06321205,15738521.434675254,-2532294.5772620183,-1727610.7398573896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100531793.39058413,103775962.15547323,-27599027.155475616,0.0,76176934.99999762
10.0,0,2006,100,1201007994.0000014,1185413968.9999993,1159540668.9999998,-25873299.999999523,828661459.1268685,-359670419.0098777,252268420.80000016,2.8162655389999998,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,0.4929711633644897,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6902184.340522986,-387707401.74918693,6511404.2152523,19892300.44124698,26104145.886109665,-4225721.788952736,1296371.3282677135,33694.16541795006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344997391.84236807,-358787260.339177,332913960.3391775,0.0,-25873299.999999523
10.0,0,2007,100,1201007994.0000014,1159540668.9999998,1100711966.9999993,-58828702.00000048,1222161421.1260397,393499961.99917126,256261700.60000035,1.230985498,27714120.0,3.4605999999999995,36660.58,30.400000000000002,0.48830547590354056,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14893752.127487864,530520867.2190193,646896.4786413705,6389275.733282321,-7767363.092364182,1823417.0059137503,-2117565.3657271527,-16479.02052098054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544372801.0857323,550621974.9483209,-609450676.9483213,0.0,-58828702.00000048
10.0,0,2008,100,1201007994.0000014,1100711966.9999993,1112567173.9999998,11855207.000000477,1264389435.8261116,42228014.70007181,260943220.70000005,1.242132803,27956797.669999957,3.9194999999999998,36716.94000000002,30.420000000000005,0.4869838849421918,3.7000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16312859.213984938,-3843365.8762716823,2509815.158755286,23844744.7859619,-653519.66619491,157242.80754035804,-569757.928556834,15643.188170261232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37773661.68338931,38031703.76642699,-26176496.76642651,0.0,11855207.000000477
10.0,0,2009,100,1201007994.0000014,1112567173.9999998,1079011273.9999983,-33555900.00000143,1191809370.9226317,-72580064.90347981,261208990.79999962,1.298489488,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,0.4847560720404118,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920739.4101852892,-19214894.253563344,-2317491.0442602597,-58530576.873198,14662806.424225202,1510812.7407393104,-970616.1228912089,31623.570650986017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63907596.14811203,-63864973.40958993,30309073.4095885,0.0,-33555900.00000143
10.0,0,2010,100,1201007994.0000014,1079011273.9999983,1055804062.9999982,-23207211.00000012,1114775515.7698555,-77033855.15277624,234440206.99999973,1.3328625240000003,27553600.74999996,3.2889999999999997,35213.00000000002,30.93,0.49441012262664735,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-90758143.20579547,-11182036.30603179,-1843408.1502621016,26237560.349977024,3324236.7863284503,2468928.0714383055,4088736.801425079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67664125.65292048,-69743031.240962,46535820.24096188,0.0,-23207211.00000012
10.0,0,2011,100,1201007994.0000014,1055804062.9999982,1024067732.9999994,-31736329.999998808,1123066955.0355759,8291439.265720367,228510747.49999994,1.410313236,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,0.49182096061092534,3.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21751861.066974044,-23924748.86758705,1289431.2739377806,39164150.19482636,12614528.731679745,2793798.680463024,-1070420.3685946667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9114878.577751154,7852823.407966376,-39589153.40796518,0.0,-31736329.999998808
10.0,0,2012,100,1201007994.0000014,1024067732.9999994,1032661299.000001,8593566.00000155,1137003120.8502152,13936165.81463933,227959423.99999982,1.369100306,27909105.42000003,4.109300000000001,33963.31,31.51,0.4784986741314156,4.1,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-2008253.8958935863,12469991.51113612,2182048.5710650217,1927038.290893963,2145667.1862493404,1537127.1676990225,-5330974.998315656,29108.065618625355,-223506.3556972485,0.0,0.0,0.0,0.0,0.0,0.0,12728245.542755602,12707682.00285775,-4114116.0028562006,0.0,8593566.00000155
10.0,0,2013,100,1201007994.0000014,1032661299.000001,1031511812.0000011,-1149486.9999998808,1052897347.671031,-84105773.1791842,232024741.20000002,1.631481463,28818049.080000035,3.9420000000000006,33700.32,29.93,0.47824852127743284,4.2,1.1199999999999999,0.0,0.0,0.0,0.0,1.0,0.0,14940511.913309567,-73383361.82045726,8682195.456862774,-7497040.615916444,3108147.9379066536,-11587851.477014638,-101198.51449648713,14676.060132635426,-495775.3188373189,0.0,0.0,0.0,0.0,-10012797.163272977,0.0,-76332493.54178351,-76387456.98399664,75237969.98399676,0.0,-1149486.9999998808
10.0,0,2014,100,1201007994.0000014,1031511812.0000011,1020949725.9999985,-10562086.000002623,1050401625.9094082,-2495721.7616227865,232003465.0999997,1.627628074,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,0.47765666406466095,4.2,1.88,0.0,0.0,0.0,0.0,1.0,0.0,-76864.79558888794,1061366.1182116831,2725499.6520412443,-8794041.64860467,1417833.2419664331,1991099.0865224379,-239151.36033142044,0.0,-488793.50670656987,0.0,0.0,0.0,0.0,0.0,0.0,-2403053.2124897502,-2445030.8306633164,-8117055.169339307,0.0,-10562086.000002623
10.0,0,2015,100,1201007994.0000014,1020949725.9999985,997331165.7000012,-23618560.29999721,977340639.4684738,-73060986.44093442,232760764.6000004,1.681151878,29378317.829999972,2.7030000000000003,34173.339999999975,30.169999999999998,0.4761334707878422,4.1,3.14,0.0,0.0,0.0,0.0,1.0,0.0,2707302.0388000747,-14346267.947200002,2444443.5199642354,-54256486.94721571,-6880730.906851885,-218733.43417083164,-609062.4868141521,-14509.410437628589,-801945.449559382,0.0,0.0,0.0,0.0,0.0,0.0,-71975991.02348527,-71012451.09324946,47393890.793252245,0.0,-23618560.29999721
10.0,0,2016,100,1201007994.0000014,997331165.7000012,999255569.6999992,1924403.9999979734,942404054.9898944,-34936584.4785794,232107589.3,1.687565261,29437697.49999995,2.4255,35302.049999999996,29.879999999999995,0.476654671743657,4.5,5.62,0.0,0.0,0.0,0.0,1.0,0.0,-2274916.5589780007,-1670818.1145439264,526217.7172163184,-16858789.928378012,-12451137.600088362,-2063591.7599307185,203667.15147008002,56697.01848528804,-1541330.6404033916,0.0,0.0,0.0,0.0,0.0,0.0,-36074002.71515072,-35651177.40580981,37575581.405807786,0.0,1924403.9999979734
10.0,0,2017,100,1201007994.0000014,999255569.6999992,942661585.6000004,-56593984.09999883,936873877.1617877,-5530177.828106642,230935447.4000001,1.7337943710000001,29668394.669999976,2.6928000000000005,35945.81999999998,30.000000000000004,0.4760526680590649,4.5,8.7,0.0,0.0,0.0,0.0,1.0,0.0,-4102655.7298184354,-11888716.137983734,2039862.5604863756,16568329.779931923,-6957232.359114458,856801.1378675469,-235644.09937824716,0.0,-1917568.1334250206,0.0,0.0,0.0,0.0,0.0,0.0,-5636822.981434049,-5863791.615610382,-50730192.48438845,0.0,-56593984.09999883
10.0,0,2018,100,1201007994.0000014,942661585.6000004,935808062.5999997,-6853523.000000715,903241093.6640722,-33632783.49771559,230662401.5,1.7232403280000002,29807700.83999996,2.9199999999999995,36801.50000000002,30.010000000000005,0.4762733241438135,4.6,12.309999999999999,0.0,0.0,0.0,0.0,1.0,1.0,-905817.7143663295,2562388.93973372,1154302.0573380517,12399060.380296135,-8534979.293589782,67329.81258885347,81493.42001904432,13396.994860161842,-2119897.055006463,0.0,0.0,0.0,0.0,0.0,-38255558.38180974,-33538280.839936346,-33840556.12282076,26987033.122820042,0.0,-6853523.000000715
10.0,1,2002,100,2028458449.0000012,0.0,2028458449.0000012,0.0,2110042722.526841,0.0,474570591.5000003,1.761002458,25697520.38999998,1.9740000000000002,42439.07499999996,31.71,0.5000266149251159,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028458449.0000012,2028458449.0000012
10.0,1,2003,100,2028458449.0000012,2028458449.0000012,1999850729.9999993,-28607719.000001907,2193052863.216263,83010140.68942189,503552796.7000007,1.9292153140000003,26042245.26999999,2.2467999999999995,41148.63500000003,31.36,0.49949664564947777,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100104839.00479883,-82466686.62878984,7073690.518739297,39338686.92121347,24361176.73425364,-5064394.5993458405,-421117.97459686146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82926193.9762727,79800574.38481317,-108408293.38481508,0.0,-28607719.000001907
10.0,1,2004,100,2028458449.0000012,1999850729.9999993,2115153451.9999995,115302722.00000024,2357175508.97765,164122645.76138735,521860484.00000006,1.9019918869999999,26563773.749999993,2.5669,39531.590000000004,31.0,0.49415983310371747,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58886673.05012785,13147576.678148529,10386013.86825333,41581080.512641035,31238325.63905433,-5135443.501054449,-4176934.3603263595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145927291.88684428,149663876.52602386,-34361154.52602363,0.0,115302722.00000024
10.0,1,2005,100,2028458449.0000012,2115153451.9999995,2507212522.9999957,392059070.9999962,2674657066.5640883,317481557.5864382,527998936.70000035,1.608699594,27081157.49999996,3.0314999999999994,38116.91999999998,30.68,0.49018125488386655,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20195823.159308016,164218386.73782367,10685709.346892916,57447680.67979922,30011067.897620607,-4828716.903962142,-3294302.0365488674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274435648.88093346,284884265.0526871,107174805.94730908,0.0,392059070.9999962
10.0,1,2006,100,2028458449.0000012,2507212522.9999957,2603647774.9999986,96435252.00000286,2855272264.016316,180615197.4522276,539962610.0999992,1.587646779,27655014.75000005,3.3499999999999996,36028.75000000002,30.18,0.4929711633644897,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46068042.02604059,14298088.501969937,13771960.359609643,42073255.48866785,55211633.38667642,-8937622.522631377,2741893.13918145,71264.92153553982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165298515.30105007,169307942.52366295,-72872690.5236601,0.0,96435252.00000286
10.0,1,2007,100,2028458449.0000012,2603647774.9999986,2751026060.0000033,147378285.00000477,2916669301.8810673,61397037.86475134,543107372.7999997,1.523935495,27714120.0,3.4605999999999995,36660.58,30.4,0.48830547590354056,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12315775.238769596,45952302.3170043,1452549.8089881476,14346563.24833226,-17440938.617954686,4094324.379703577,-4754808.951761364,-37002.20808178511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55928765.21500004,55986346.04578524,91391938.95421952,0.0,147378285.00000477
10.0,1,2008,100,2028458449.0000012,2751026060.0000033,2818659238.999998,67633178.99999475,3030895731.993429,114226430.11236191,558408346.8999993,1.5489328799999997,27956797.669999957,3.9195,36716.94000000002,30.42,0.4869838849421918,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62818089.37055874,-18961607.467756175,6272818.970377236,59595531.13519517,-1633351.581817318,392999.3261271505,-1424004.6046046773,39097.256692106486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107099572.40477225,107739292.13614018,-40106113.13614543,0.0,67633178.99999475
10.0,1,2009,100,2028458449.0000012,2818659238.999998,2717269399.9999986,-101389838.99999952,2855262789.0634804,-175632942.9299488,562176551.3,1.632493051,27734538.00000004,2.8430999999999997,35494.290000000015,30.61,0.4847560720404118,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15446960.034764087,-63090048.87756525,-5871301.702816496,-148285654.22660872,37147828.700283855,3827603.7524757734,-2459030.039933269,80117.47215685058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163203524.88724318,-163334360.87445486,61944521.87445533,0.0,-101389838.99999952
10.0,1,2010,100,2028458449.0000012,2717269399.9999986,2812782058.0000014,95512658.00000286,2903904290.8832293,48641501.81974888,552453534.0999991,1.6339541180000001,27553600.74999996,3.2889999999999997,35213.00000000003,30.93,0.49441012262664735,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38252588.22092223,-1057882.710507454,-4642246.730053921,66073934.15395021,8371411.045928187,6217490.82792283,10296648.110060668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47006766.476378284,46290682.93507219,49221975.06493067,0.0,95512658.00000286
10.0,1,2011,100,2028458449.0000012,2812782058.0000014,2875478446.9999957,62696388.99999428,2930973343.2073493,27069052.324120045,542784230.6000009,1.7392984160000005,27682634.670000013,4.0656,34147.68000000002,31.299999999999997,0.4918209606109254,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40072261.43868361,-76355450.94424272,3435191.508972513,104337748.68398573,33606538.68462557,7442997.311207057,-2851721.557829269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29543042.248035282,26219646.750544433,36476742.24944985,0.0,62696388.99999428
10.0,1,2012,100,2028458449.0000012,2875478446.9999957,2929500930.999995,54022483.99999952,2971492608.702475,40519265.49512577,542311539.3999997,1.6964752680000004,27909105.42000003,4.109300000000001,33963.31,31.51,0.47849867413141567,4.1,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.0,-2035108.9827441277,31972503.269043803,6126971.326421641,5410928.294534305,6024816.083620425,4316097.362103576,-14968837.719596928,81732.49934847702,0.0,0.0,0.0,2789461.3701385534,0.0,0.0,0.0,39718563.502869725,39752075.83839918,14270408.161600344,0.0,54022483.99999952
10.0,1,2013,100,2028458449.0000012,2929500930.999995,3028731445.999999,99230515.00000381,2933963532.249845,-37529076.45263004,554417452.2000009,1.7577276439999996,28818049.080000035,3.942,33700.32,29.93,0.47824852127743284,4.2,0.0,0.0,0.0,1.1199999999999999,0.0,1.0,0.0,53031375.31639333,-45816515.08811556,24630050.238769915,-21267948.634600647,8817336.610368362,-32872948.490542803,-287084.58690217196,41633.72043050425,0.0,0.0,0.0,6255748.5010643825,0.0,-28404762.181101423,0.0,-35873114.594236106,-36998733.931078695,136229248.93108252,0.0,99230515.00000381
10.0,1,2014,100,2028458449.0000012,3028731445.999999,3137384053.9999976,108652607.99999857,2968421354.755658,34457822.50581312,561346639.0999998,1.748585942,29110612.08000001,3.7523999999999997,33580.79999999999,30.2,0.47765666406466095,4.2,0.0,0.0,0.0,1.8799999999999997,0.0,1.0,0.0,30724983.090795413,7065946.662923395,8002629.156707479,-25821120.193398822,4163050.849414662,5846277.614368583,-702197.722762916,0.0,0.0,0.0,0.0,6383564.5769126,0.0,0.0,0.0,35663134.0349604,35570820.644799866,73081787.35519871,0.0,108652607.99999857
10.0,1,2015,100,2028458449.0000012,3137384053.9999976,3049980992.999996,-87403061.00000143,2717405290.0718093,-251016064.68384886,562540968.5000002,1.8840690440000003,29378317.829999972,2.7030000000000003,34173.339999999975,30.17,0.47613347078784213,4.1,0.0,0.0,0.0,3.14,0.0,1.0,0.0,5423329.531030064,-104171429.12149346,7511788.215553553,-166730479.12082386,-21144523.454254866,-672169.0314104912,-1871652.3305284746,-44587.49709283641,0.0,0.0,0.0,10970541.187593691,0.0,0.0,0.0,-270729181.62142676,-265303912.2546552,177900851.25465378,0.0,-87403061.00000143
10.0,1,2016,100,2028458449.0000012,3049980992.999996,3072351667.999999,22370675.00000286,2644579259.505751,-72826030.56605816,562018756.3000002,1.893895443,29437697.49999995,2.4255000000000004,35302.049999999996,29.88,0.476654671743657,4.5,0.0,0.0,0.0,5.62,0.0,1.0,0.0,-2301015.7313450207,-7271697.574854898,1609248.8542290179,-51556584.82851384,-38077355.17303612,-6310758.012542969,622843.2061944081,173387.57143774448,0.0,0.0,0.0,21026800.040363114,0.0,0.0,0.0,-82085131.64806856,-81739006.63019763,104109681.63020049,0.0,22370675.00000286
10.0,1,2017,100,2028458449.0000012,3072351667.999999,3093336562.0000005,20984894.00000143,2709785916.71517,65206657.20941877,565251751.3000003,1.8978347699999998,29668394.669999976,2.6928000000000005,35945.81999999998,30.0,0.4760526680590649,4.5,0.0,0.0,0.0,8.7,0.0,1.0,0.0,14354344.965977315,-2931665.2388394903,6271844.090979271,50941658.14920645,-21390988.543207407,2634355.4991261777,-724520.8970878911,0.0,0.0,0.0,0.0,26327366.367954966,0.0,0.0,0.0,75482394.39410938,75754122.8238717,-54769228.82387027,0.0,20984894.00000143
10.0,1,2018,100,2028458449.0000012,3093336562.0000005,3028681761.0000014,-64654800.99999905,2586537988.368781,-123247928.34638882,560645667.8000007,1.9555512670000001,29807700.83999996,2.9199999999999995,36801.50000000002,30.01,0.47627332414381346,4.6,0.0,0.0,0.0,12.31,0.0,1.0,1.0,-20499410.706155833,-42517635.62682471,3787833.1016139956,40687418.89423997,-28007467.269359145,220942.2492390447,267420.0153673181,43962.133023048154,0.0,0.0,0.0,31091342.65592794,0.0,0.0,-125535313.25545254,-140460907.8083809,-140692783.36452234,76037982.36452329,0.0,-64654800.99999905
