,ID,Year,RAIL_FLAG,CLUSTER_APTA,UPT_ADJ_log,VRM_ADJ_log,FARE_per_UPT_2018_log,POP_EMP_log,GAS_PRICE_2018_log,TOTAL_MED_INC_INDIV_2018_log,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,estimated_effects,residual,fitted,check_fitted,UPT_ADJ,fitted_exp,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,VRM_ADJ_ratio,FARE_per_UPT_2018_ratio,POP_EMP_ratio,GAS_PRICE_2018_ratio,TOTAL_MED_INC_INDIV_2018_ratio,PCT_HH_NO_VEH_diff,TSD_POP_EMP_PCT_diff,JTW_HOME_PCT_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_diff,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_diff,BIKE_SHARE_diff,scooter_flag_BUS_diff,scooter_flag_RAIL_diff,VRM_ADJ_log_FAC_ratio,FARE_per_UPT_2018_log_FAC_ratio,POP_EMP_log_FAC_ratio,GAS_PRICE_2018_log_FAC_ratio,TOTAL_MED_INC_INDIV_2018_log_FAC_ratio,PCT_HH_NO_VEH_FAC_ratio,TSD_POP_EMP_PCT_FAC_ratio,JTW_HOME_PCT_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC_ratio,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC_ratio,BIKE_SHARE_FAC_ratio,scooter_flag_BUS_FAC_ratio,scooter_flag_RAIL_FAC_ratio,UPT_ADJ_base,UPT_ADJ_ratio,fitted_exp_ratio,UPT_ADJ_diff,fitted_exp_diff,UPT_ADJ_first_year,UPT_ADJ_new_reporter,effects_FAC_ratio,residual_FAC_ratio,FAC_Sum,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,CLUSTER_APTA4
10,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2012,0,10,17.906160039777536,16.937812261510498,0.7251381518053189,15.892426234831722,1.5985387315650998,10.318462300347973,6.19,0.2002069737679648,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937099705529177,-0.07734331825270435,17.98350335803024,0.0,59778703.279999994,64585684.533498935,22698563.92999999,1.065016366,7979817.579999995,3.9458,30285.649999999994,1.0015877865438254,1.1632084532605775,1.00107451531301,0.999015162149689,1.000820386934822,0.020000000000000462,-0.01216238175497536,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0190502635445549,0.9590592758715979,1.0049699302201642,0.9997344557247141,0.9979582280912846,1.000205954510773,0.9996706655600612,0.9983982369128761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61716472.409999974,0.9686020756804304,0.9782308074318246,-1937769.1299999803,-1437266.3312948793,71964305.66999999,0.0,1.0000000000000036,0.990156994140879,-1293144.602332009,1175715.0644507483,-2526717.0711159487,306726.5613123909,-16388.4559393164,-126010.95967174393,12710.785881842987,-20325.35987614368,-98855.1673738384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343517.7725217761,-594251.3574782042,0.0,-1937769.1299999803,1.0
11,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2013,0,10,17.910304072725435,16.936928406804263,0.7415976122649335,15.906090966482733,1.5711959201772325,10.332228986220679,6.3,0.2015969443691069,6.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937099705529175,-0.057102566094869765,17.967406638820304,0.0,60026942.20000006,63554389.39031641,22678510.560000036,1.0992866829999999,8089608.0799999945,3.8124000000000002,30705.480000000007,0.99994781765835,1.0226983788104884,1.0008598266525888,0.9828951211203394,1.001334179984574,0.10999999999999943,0.0013899706011420987,0.09999999999999964,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999379013258717,0.9932602580043248,1.003979244869731,0.9954025002846899,0.9966789101073998,1.0011332748489938,1.000037644699183,0.9995993184740124,0.9944960731711773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59778703.279999994,1.0041526313951197,0.9840321403940897,248238.92000006884,-1031295.1431825235,71964305.66999999,0.0,0.9999999999999978,1.0204469852694176,-958477.5179040444,-37121.782147968755,-402893.0369432213,237874.0983461052,-274832.57131140656,-198530.447255952,67745.70093268939,2250.3513025249745,-23952.222051790384,-329017.608775025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-954537.9413984092,1202776.861398478,0.0,248238.92000006884,1.0
12,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2014,0,10,17.937641655154998,16.926163982553383,0.7176415632601679,15.922512364878179,1.529225190308926,10.322849648636014,6.61,0.2019950484075175,6.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9370997055291785,-0.028200092132007266,17.965841747287005,0.0,61690569.87999995,63455011.44102679,22435698.649999976,1.049593669,8223547.500000001,3.6145999999999994,30418.819999999996,0.999364440588498,0.9676967015419579,1.0010323968616832,0.9732873988983041,0.999092225153239,0.3100000000000005,0.0003981040384105905,0.20000000000000018,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924632278966694,1.0098912131836077,1.0047839187211451,0.9929516045138399,1.0022690172970996,1.0031970659771776,1.0000107817427732,0.99919879749371,0.9938102157370907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60026942.20000006,1.0277146830910853,0.9984363322463962,1663627.679999888,-99377.94928961992,71964305.66999999,0.0,1.0000000000000036,1.0293242036693382,-85487.81614769337,-452409.3834211983,593739.282060301,287164.0125636776,-423093.6284504735,136202.1701437985,191910.09462162745,647.1950502649697,-48093.736535565666,-371553.82218012545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93862.19386558144,1757489.8738654694,0.0,1663627.679999888,1.0
13,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2015,0,10,17.938585205674244,16.990202047808797,0.7362612063685076,15.942135497465102,1.2682425393437544,10.37224039988021,5.98,0.20939341002149453,6.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9370997055291768,-0.00257938826607286,17.941164593940314,-3.552713678800501e-15,61748805.51999998,61908285.25864335,23919438.339999985,1.088113875,8386512.999999993,2.5546,31958.99999999998,1.0037833773394504,1.0259456030162921,1.0012324143412323,0.8293366780647595,1.0047846043413722,-0.6299999999999999,0.007398361613977028,0.20000000000000018,0.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0460345822600337,0.9923790952326967,1.005719317779283,0.9569696844301133,0.9881360318815493,0.9935340953998599,1.0002003867984177,0.99919879749371,0.99655648676169,1.0,1.0,1.0,1.0,1.0,1.0,0.9987202914857968,1.0,1.0,61690569.87999995,1.0009439958183772,0.9756248380189653,58235.6400000304,-1546726.1823834404,71964305.66999999,0.0,0.9999999999999982,1.025951735137676,-1391198.2596120813,2839899.613809212,-470137.9580961465,352827.973128779,-2654564.689622544,-731894.9542653742,-398885.3395723542,12361.975790817676,-49426.63920231501,-212432.29406067092,0.0,0.0,0.0,0.0,0.0,0.0,-78945.94752148502,0.0,0.0,-1503717.633527341,1561953.2735273715,0.0,58235.6400000304,1.0
14,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2016,0,10,17.878669960774346,17.061418828365277,0.7350022721316252,15.964509266053396,1.2001153739986312,10.392851002720445,6.05,0.2081056879716402,7.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.937099705529177,-0.09103703905203714,17.96970699982638,-3.552713678800501e-15,58157763.93000003,63700755.714884564,25685027.42000002,1.085486731,8576265.749999996,2.3204999999999996,32624.55000000002,1.0041916382369134,0.9982900983699904,1.001403436107531,0.9462822265996729,1.0019870926671226,0.0699999999999994,-0.001287722049854334,0.5999999999999996,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513254283215057,1.0005173812523462,1.006523622136162,0.9885841482009062,0.9950319831835053,1.0007210263823314,0.9999651257720978,0.9975983177431861,0.9897049928029029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,61748805.51999998,0.9418443553723992,1.0289536440680362,-3591041.5899999514,1792470.4562412128,71964305.66999999,0.0,1.0000000000000004,0.9153418739241312,1850736.791852396,3169283.891655352,31947.674330821912,402825.87457183277,-704915.212587383,-306769.10422182217,44522.517857370905,-2153.4419163906136,-148301.01059683735,-635704.3972405479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787852.936652471,-5378894.526652423,0.0,-3591041.5899999514,1.0
15,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2017,0,10,17.842089355674176,17.096125024087,0.711169581055038,15.986913639233094,1.2553880912720916,10.389316547503503,5.52,0.20873527845179618,7.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.937099705529176,-0.158041607174201,18.000130962848377,0.0,56068759.17000004,65668567.717013545,26592106.62999996,1.0363715679999999,8770580.249999996,2.5091999999999994,32509.440000000013,1.0020341916502293,0.9675746702014015,1.0014033862742864,1.0460561696575044,0.9996599147610202,-0.5300000000000002,0.0006295904801559837,0.2999999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0246916841478382,1.0098400301557324,1.0065325747405536,1.0093586658295424,1.000854439564547,0.9945576310593826,1.0000170510802022,0.9987984369947652,0.9862969305581646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58157763.93000003,0.9640803803510334,1.0308915016791422,-2089004.7599999905,1967812.002128981,71964305.66999999,0.0,0.9999999999999987,0.9351909292606075,1799834.1499917456,1436013.1377040967,572274.1508611679,379919.9396161961,544279.0780142829,49692.29448737027,-316516.0080683939,991.6526971524348,-69880.21760546535,-796939.8777146613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796580.6620987533,-3885585.4220987437,0.0,-2089004.7599999905,1.0
16,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Bus",2018,0,10,17.709362155669883,17.13744554592874,0.739511478025939,16.006324624031365,1.3110318766193438,10.395252673563377,5.16,0.2087366314597813,7.675,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.9370997055291768,-0.2361589615678493,17.94552111723773,-3.552713678800501e-15,49099633.83999994,62178578.49191826,27713923.819999963,1.0949118540000002,8942488.929999989,2.7100000000000004,32703.000000000015,1.0024169524838826,1.0398525158076293,1.0012141796244294,1.044323970996784,1.0005713682928739,-0.35999999999999943,1.3530079851220567e-06,0.375,3.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0294661519206882,0.9884229449747833,1.0056573110508706,1.0094217893892503,0.9985666077060372,0.9963000622093184,1.0000000366429482,0.998498271897765,0.9754697963841649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9459698784548582,1.0,56068759.17000004,0.875703949344237,0.9468544945256802,-6969125.3300001025,-3489989.225095287,71964305.66999999,0.0,1.0000000000000009,0.9248558842731968,-2928311.46012377,1652130.5757077031,-649111.1101067119,317198.4108610457,528268.0402163375,-80368.52732633281,-207450.92092970654,2.0545246396565626,-84200.0313030373,-1375378.0789273242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3029401.872840383,0.0,-2979802.547407558,-3989322.7825925443,0.0,-6969125.3300001025,1.0
17,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2002,1,10,18.166293142193222,16.961064142710477,0.6219903549479242,15.661743322214024,1.0515206811342592,10.666876855310964,5.44,0.22055560292443593,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455107,0.15613067060125824,18.01016247159196,-3.552713678800501e-15,77539119.07999991,66330637.76696015,23232532.090000022,0.862631653,6335904.655999998,1.862,42909.715630000006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,77539119.07999991,77539119.07999991,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77539119.07999991,77539119.07999991,1.0
18,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2003,1,10,18.03958534840553,16.921157874651577,0.6228816460093686,15.707090493828698,1.1301432549474573,10.625779447916225,5.63,0.22010638374444869,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455108,0.019530960714828516,18.020054387690703,0.0,68311271.06000006,66990030.83407441,22323663.780000024,0.8642925400000001,6629834.124999999,2.0961,41181.943129999985,0.9976471837071584,1.0014329660489976,1.0028954102159466,1.0747703542343923,0.9961471939770002,0.1899999999999995,-0.00044921917998724803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723432288619512,0.9996338699672442,1.0132663688044432,1.0133384848166405,1.0099803567906893,1.0019582813313261,0.9999878340594206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77539119.07999991,0.8809910645170067,1.0099410029710691,-9227848.019999847,659393.0671142563,77539119.07999991,0.0,1.0000000000000009,0.8723193370611229,814813.988861769,-2144481.6706414674,-28389.400208613344,1028662.5504869178,1034254.3625442554,773868.0736541445,151843.40934183827,-943.3363153063439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770816.6131483634,-9998664.63314821,0.0,-9227848.019999847,1.0
19,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2004,1,10,18.061958441891285,16.91960227718693,0.6025214127952249,15.752680851217226,1.241413087299781,10.574761945746438,5.82,0.20962274694996308,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1500224124551055,-0.011370525724301642,18.073328967615588,0.0,69856830.53999999,70655672.45958073,22288964.14000003,0.826718911,6939086.580000002,2.4605,39133.58749999998,0.9999080679066898,0.9673128380895695,1.0029025335663815,1.0984563964481626,0.9951987049590238,0.1900000000000004,-0.010483636794485607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989073119997883,1.0084003198306093,1.0133379854616484,1.0189293028473159,1.0124043018579596,1.0019582813313261,0.9997161163656118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68311271.06000006,1.0226252484548621,1.0547192109014794,1545559.4799999297,3665641.6255063266,77539119.07999991,0.0,0.9999999999999973,0.9695710842714027,3665146.9582847124,-74642.90616646895,573836.5249394452,911134.7402650065,1293084.737779825,847353.6265291405,133772.6868359577,-19392.451898193627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737938.8480802663,-2192379.3680803366,0.0,1545559.4799999297,1.0
20,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2005,1,10,18.054766878308957,16.863511049288537,0.583076090882043,15.79871588345041,1.378010141532193,10.528754099985491,5.94,0.21845155092343307,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455107,-0.036122087597763586,18.09088896590672,0.0,69356252.8199999,71907343.47227821,21073165.29,0.7915409059999998,7265994.5799999945,2.9669999999999996,37373.87999999997,0.9966848376823833,0.9677267537713377,1.0029223617661007,1.1100335219838278,0.9956492783481095,0.1200000000000001,0.008828803973469995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613455797061912,1.0080213316526574,1.0134689524536213,1.0232878084356256,1.0111794812761294,1.0012363634982941,1.0002391353822637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69856830.53999999,0.9928342337301796,1.0177150817354899,-500577.7200000882,1251671.0126974732,77539119.07999991,0.0,1.0000000000000018,0.9755522462969604,1311817.138810477,-2700275.2880865405,560344.8059648256,940898.3291039431,1626812.4875354806,780963.1290316774,86368.43538617574,16705.239874914954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237519.462798364,-1738097.1827984522,0.0,-500577.7200000882,1.0
21,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2006,1,10,18.115400050469233,16.923979156146462,0.5755347648471514,15.852047762771878,1.4439734727065685,10.45535194732465,6.28,0.21557758876769603,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455111,-0.06725841402871362,18.182658464497944,-3.552713678800501e-15,73691648.76999995,78818512.05634597,22386734.050000016,0.778081128,7664023.250000005,3.2375,34728.74999999997,1.0035857364863812,0.9870663089212188,1.0033757097548248,1.0478685382540303,0.9930284103927413,0.33999999999999986,-0.002873962155737042,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434133782716475,1.003103244740785,1.0156204615017626,1.011178862222517,1.0178953188829207,1.0035070013753553,0.9999221687176966,0.9983982369128761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69356252.8199999,1.062509085680446,1.0961121389045914,4335395.950000048,6911168.584067762,77539119.07999991,0.0,1.0000000000000036,0.9693434169396471,6452813.700655604,3010989.2391786734,215229.42680422295,1083376.6770813188,775323.9945448401,1241152.2607383684,243232.4740292304,-5398.086092741549,-111092.28562830857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6665977.804937787,-2330581.8549377397,0.0,4335395.950000048,1.0
22,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2007,1,10,18.211745721710844,16.912745491460953,0.5591429150057827,15.88000210072875,1.4761122129390096,10.484250441708719,5.76,0.2081581226006246,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455112,0.02964598895207951,18.18209973275877,3.552713678800501e-15,81144795.00000007,78774485.95200302,22136656.24999999,0.7491726679999999,7881288.5799999945,3.3758999999999997,35747.03000000001,0.9993362279295038,0.9715189231953313,1.0017634527964596,1.022257154192868,1.0027639905887114,-0.5200000000000005,-0.007419466167071426,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921359817268152,1.006757507647719,1.0081573947777513,1.0054310565476399,0.9930412196197393,0.9946600426017945,0.9997990818973239,0.9995993184740124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73691648.76999995,1.1011396318904771,0.9994414243152487,7453146.230000123,-44026.10434295237,77539119.07999991,0.0,1.0000000000000009,1.1017550440883852,-30832.343193826513,-579512.4725083985,497971.88013630424,601131.8708402842,400223.5115586856,-512803.9996497348,-393510.2650353206,-14805.986253940786,-29526.882281705875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41162.36317215217,7494308.593172275,0.0,7453146.230000123,1.0
23,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2008,1,10,18.265796480435043,16.99459050417522,0.5126397957603867,15.89067323961527,1.5812441780633186,10.479328427535838,5.86,0.20822732360878507,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455107,-0.013165727250604775,18.278962207685645,-3.552713678800501e-15,85651429.17000003,86786548.47743347,24024638.41999996,0.669693031,7965841.250000006,3.8610000000000007,35571.51000000003,1.0048392505377433,0.91683142538806,1.0006719859870818,1.071222203977966,0.9995305325640353,0.10000000000000053,6.920100816046326e-05,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059207811504673,1.0192900297813832,1.0031061419286136,1.0178758484593615,1.001190075589072,1.0010301968138402,1.0000018741436274,0.99719859852691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81144795.00000007,1.055538179251053,1.101708851903041,4506634.169999957,8012062.525430456,77539119.07999991,0.0,0.9999999999999956,0.9580917662414671,8025267.0255561005,4804405.726945339,1565285.5121542334,252047.25003825396,1450532.0586859577,96568.43970974487,83595.10926871632,152.07700044597584,-227319.1482465902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8253143.937357622,-3746509.767357665,0.0,4506634.169999957,1.0
24,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2009,1,10,18.18223213232017,16.972565122754975,0.5559963009166693,15.884940620358915,1.3247380554207848,10.400096293647355,6.11,0.2153640472248629,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455107,-0.04085583259517503,18.223087964915344,0.0,78784916.34999992,82070398.29691786,23501271.409999963,0.743677347,7920306.75,2.7612,32861.79,0.9987039769263735,1.0845749891343746,0.9996392462943569,0.8377820919747523,0.992439197374491,0.25,0.007136723616077839,-0.10000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846395920296159,0.982344209207963,0.9983353295380862,0.9576919254426682,1.0193303113251004,1.0025774823239957,1.000193299571491,1.0004008421360264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85651429.17000003,0.9198318943823864,0.9456580511236493,-6866512.820000112,-4716150.180515617,77539119.07999991,0.0,1.0,0.9726897514554554,-4666890.142803627,-1315640.8952976551,-1512243.7144645003,-142581.404159998,-3623747.051266382,1655668.7912958893,220765.04471064336,16556.38455615761,34332.701822218834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4654465.585142514,-2212047.2348575983,0.0,-6866512.820000112,1.0
25,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2010,1,10,18.15400660702284,16.84113889338624,0.6305273870865802,15.859404009547031,1.4371062896694937,10.33744293104392,6.14,0.21688099048449994,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455109,0.027703895057575985,18.126302711965266,3.552713678800501e-15,76592260.67000012,74499479.63366349,20606947.71999997,0.878601068,7720609.579999997,3.2085,30866.000000000015,0.9922565488234578,1.1340496079686713,0.9983924012420194,1.0848229835241026,0.993975693990285,0.02999999999999936,0.001516943259637027,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117701699059654,0.9698421575969012,0.9926058276447859,1.0191179387350502,1.0152549038145706,1.0003089476720866,1.000041083581786,0.99919879749371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78784916.34999992,0.9721690929992363,0.9077509209122641,-2192655.6799997985,-7570918.663254365,77539119.07999991,0.0,1.0000000000000018,1.0709645892418367,-7237196.0894385185,-6951179.783533223,-2375983.0910246214,-582549.2504830258,1506205.2040253524,1201856.320958241,24340.41650186659,3236.7665543600824,-63122.672437468784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7267835.979291803,5075180.299292005,0.0,-2192655.6799997985,1.0
26,"Atlanta-Sandy Springs-Marietta, GA Metro Area-Rail",2011,1,10,18.118352912982754,16.678121468534385,0.6724222118877031,15.875367908913926,1.6001145849732161,10.31000410768007,6.17,0.21236935552294017,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.150022412455106,0.08370219635554894,18.0346507166272,-3.552713678800501e-15,73909571.67000008,67975010.42961605,17507175.990000017,0.958976635,7844849.669999997,3.9536,30030.55999999999,0.9903202849947473,1.0664441000647134,1.0010065888577708,1.1134281413111142,0.9973456856258476,0.03000000000000025,-0.004511634961559763,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917496444084373,0.9829343312451524,1.0046503296639677,1.0278527193737983,1.0066524166707527,1.0003089476720866,0.9998778207476511,1.0012030084957382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76592260.67000012,0.9649744115589108,0.9124226204514416,-2682689.0000000447,-6524469.2040474415,77539119.07999991,0.0,0.9999999999999973,1.057595887194808,-6492785.810882955,-8291139.453089176,-1307098.1497791642,356179.26182404987,2133302.7426463217,509523.6317317429,23663.00063384329,-9357.985144374174,92141.14029380327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6707749.483178721,4025060.483178676,0.0,-2682689.0000000447,1.0
