CBSA Code,Year,POP_CENSUSTRACT,WAC_TOTAL,WAC_RETAIL
31020,2005,16265.5,3925,325
31020,2006,16290.199999999999,3827,292
31020,2007,16314.900000000001,3586,296
31020,2008,16339.599999999999,5560,295
31020,2009,16364.300000000001,5634,311
31020,2010,16389.0,5711,309
31020,2011,16413.699999999997,5775,274
31020,2012,16438.4,5759,248
31020,2013,16463.1,5701,257
31020,2014,16487.800000000003,5566,274
31020,2015,16512.5,5708,257
31080,2002,8571741.800000004,3710168,403077
31080,2003,8584787.699999997,3694809,401632
31080,2004,8602063.199999994,3785201,400230
31080,2005,8610879.5,3834262,416275
31080,2006,8623925.400000008,3853462,426670
31080,2007,8645698.9,3913338,430230
31080,2008,8658741.599999998,3965978,432033
31080,2009,8671784.299999993,3813326,393186
31080,2010,8684827.0,3940350,396121
31080,2011,8697869.700000003,3946883,398551
31080,2012,8710912.4,3929987,393359
31080,2013,8723955.100000001,4022278,404498
31080,2014,8736997.799999999,4082613,410163
31080,2015,8750040.5,4172092,412967
31140,2002,191222.20000000004,199045,14009
31140,2003,190641.3,195497,13303
31140,2004,190060.40000000005,200649,12966
31140,2005,189479.5,198634,13381
31140,2006,188898.59999999998,204013,13289
31140,2007,188317.7,204806,12424
31140,2008,187736.8,205081,13684
31140,2009,187155.90000000002,202621,12423
31140,2010,186575.0,207736,12269
31140,2011,185994.09999999998,200350,12442
31140,2012,185413.2,200895,12127
31140,2013,184832.3,207273,12191
31140,2014,184251.40000000002,208537,11779
31140,2015,183670.5,208679,11881
31180,2002,66328.0,69231,5302
31180,2003,66556.0,67421,5094
31180,2004,66783.99999999999,67259,5045
31180,2005,67012.0,68667,5143
31180,2006,67240.00000000001,68955,4980
31180,2007,67468.0,68137,5356
31180,2008,67696.0,68274,5266
31180,2009,67923.99999999999,68501,5046
31180,2010,68152.0,68925,4885
31180,2011,68380.00000000001,67802,4430
31180,2012,68608.0,64095,4500
31180,2013,68836.0,64921,4573
31180,2014,69063.99999999999,66084,4596
31180,2015,69292.0,66330,4560
31340,2002,1455.6,3660,185
31340,2003,1542.4,3377,190
31340,2004,1629.1999999999998,3566,197
31340,2005,1716.0,4131,166
31340,2006,1802.8000000000002,4397,141
31340,2007,1889.6000000000001,5304,125
31340,2008,1976.4,4946,111
31340,2009,2063.2,5264,196
31340,2010,2150.0,4292,159
31340,2011,2236.8,5386,176
31340,2012,2323.6,7285,158
31340,2013,2410.4,7351,102
31340,2014,2497.2,7411,108
31340,2015,2584.0,7756,119
31420,2002,5438.200000000001,3214,158
31420,2003,5428.299999999999,3004,152
31420,2004,5418.4,3191,172
31420,2005,5408.5,3348,148
31420,2006,5398.6,3336,174
31420,2007,5388.700000000001,3430,185
31420,2008,5378.799999999999,3323,167
31420,2009,5368.9,3220,157
31420,2010,5359.0,3076,162
31420,2011,5349.1,3333,156
31420,2012,5339.200000000001,3498,138
31420,2013,5329.299999999999,3165,142
31420,2014,5319.4,3209,143
31420,2015,5309.5,3116,143
31460,2002,19191.2,5006,507
31460,2003,19517.3,5084,532
31460,2004,19843.4,5271,518
31460,2005,20169.5,5779,550
31460,2006,20495.6,5952,535
31460,2007,20821.7,6020,468
31460,2008,21147.8,6049,464
31460,2009,21473.9,5767,409
31460,2010,21800.0,5462,441
31460,2011,22126.1,5794,483
31460,2012,22452.2,5461,442
31460,2013,22778.3,5590,470
31460,2014,23104.4,4751,473
31460,2015,23430.5,4751,502
31540,2002,70697.20000000001,74665,7295
31540,2003,70644.29999999999,75960,7442
31540,2004,70591.4,83348,8168
31540,2005,70538.5,84132,9200
31540,2006,70485.6,84930,9483
31540,2007,70432.70000000001,78583,9401
31540,2008,70379.79999999999,80041,9473
31540,2009,70326.9,74133,7634
31540,2010,70274.0,91770,9822
31540,2011,70221.1,95412,10306
31540,2012,70168.20000000001,50727,4191
31540,2013,70115.29999999999,49630,4355
31540,2014,70062.4,49631,4410
31540,2015,70009.5,50860,4187
31700,2003,69426.7,36826,2270
31700,2004,69233.6,37572,2331
31700,2005,69040.5,34837,2293
31700,2006,68847.4,35042,2313
31700,2007,68654.3,35344,2180
31700,2008,68461.2,35265,2097
31700,2009,68268.1,35372,1979
31700,2010,68075.0,37414,1968
31700,2011,67881.9,38351,1940
31700,2012,67688.8,36904,2382
31700,2013,67495.7,36330,2417
31700,2014,67302.6,36472,2338
31700,2015,67109.5,36202,2305
31740,2002,6460.2,9771,1193
31740,2003,6455.8,9560,1187
31740,2004,6451.4,9546,875
31740,2005,6447.0,9874,968
31740,2006,6442.6,10072,891
31740,2007,6438.2,11473,1038
31740,2008,6433.8,11916,1057
31740,2009,6429.4,12150,1100
31740,2010,6425.0,11592,996
31740,2011,6420.6,12207,1099
31740,2012,6416.2,13039,1241
31740,2013,6411.8,14371,1241
31740,2014,6407.4,6975,1130
31740,2015,6403.0,7205,1088
31900,2002,4545.4,3953,66
31900,2003,4443.6,3905,72
31900,2004,4341.8,3809,59
31900,2005,4240.0,3942,57
31900,2006,4138.2,3738,57
31900,2007,4036.4,3932,63
31900,2008,3934.6,3971,55
31900,2009,3832.8,3947,55
31900,2010,3731.0,3979,44
31900,2011,3629.2,3804,46
31900,2012,3527.4,3893,44
31900,2013,3425.6,3756,48
31900,2014,3323.8,3632,49
31900,2015,3222.0,3409,54
32580,2002,46924.00000000001,34093,5342
32580,2003,46727.49999999999,34962,4845
32580,2004,46531.0,36967,5272
32580,2005,46334.5,37143,5146
32580,2006,46138.0,36554,5024
32580,2007,45941.5,39377,5376
32580,2008,45745.0,39768,5170
32580,2009,45548.5,37556,4683
32580,2010,45352.0,37138,4330
32580,2011,45155.5,39144,4344
32580,2012,44959.0,41952,4218
32580,2013,44762.5,41825,4280
32580,2014,44566.0,42453,4462
32580,2015,44369.5,42716,4014
32780,2002,18664.8,17170,2277
32780,2003,18595.2,16803,1962
32780,2004,18525.6,16652,1870
32780,2005,18456.0,16783,1903
32780,2006,18386.4,17088,1956
32780,2007,18316.8,17184,1941
32780,2008,18247.2,16934,1983
32780,2009,18177.6,16211,1890
32780,2010,18108.0,15891,1805
32780,2011,18038.4,16102,1753
32780,2012,17968.8,14918,1857
32780,2013,17899.2,15747,1797
32780,2014,17829.6,16273,1902
32780,2015,17760.0,16169,1790
32820,2002,76728.8,131558,12098
32820,2003,76224.7,128961,11367
32820,2004,75720.6,122960,11171
32820,2005,75216.5,121293,11033
32820,2006,74712.4,105656,11029
32820,2007,74208.3,119677,9845
32820,2008,73704.2,122633,9045
32820,2009,73200.1,119876,8861
32820,2010,72696.0,127418,8973
32820,2011,72191.9,124867,7169
32820,2012,71687.8,121513,6821
32820,2013,71183.7,120581,7427
32820,2014,70679.6,119603,8061
32820,2015,70175.5,112642,4758
32900,2002,37409.200000000004,15098,2119
32900,2003,37287.299999999996,15091,2139
32900,2004,37165.399999999994,15096,2305
32900,2005,37043.5,15231,2329
32900,2006,36921.600000000006,16180,2435
32900,2007,36799.700000000004,15398,2362
32900,2008,36677.799999999996,15818,2356
32900,2009,36555.899999999994,16322,2086
32900,2010,36434.0,15001,1979
32900,2011,36312.100000000006,15630,2073
32900,2012,36190.200000000004,15995,2079
32900,2013,36068.299999999996,15904,2057
32900,2014,35946.399999999994,15781,2226
32900,2015,35824.5,15639,2304
33100,2002,1430815.0000000014,761939,84876
33100,2003,1437107.9999999986,760515,91118
33100,2004,1443401.000000001,686112,88119
33100,2005,1449694.0,783214,88707
33100,2006,1455986.999999999,760301,83278
33100,2007,1462280.0000000012,777319,83169
33100,2008,1468572.9999999988,651382,82117
33100,2009,1474866.0000000012,627898,77599
33100,2010,1481159.0,635169,79970
33100,2011,1487451.9999999988,664281,88164
33100,2012,1493745.0000000014,735227,86532
33100,2013,1500037.9999999984,746467,87890
33100,2014,1506331.0000000012,676309,90994
33100,2015,1512624.0,706480,97333
33140,2002,8257.2,6789,912
33140,2003,8226.3,7059,956
33140,2004,8195.4,6875,946
33140,2005,8164.5,6630,960
33140,2006,8133.6,6439,1073
33140,2007,8102.7,7022,1175
33140,2008,8071.8,6942,1137
33140,2009,8040.9,8613,1367
33140,2010,8010.0,6299,1111
33140,2011,7979.1,6238,1089
33140,2012,7948.2,6453,1263
33140,2013,7917.3,6494,1321
33140,2014,7886.4,6481,1251
33140,2015,7855.5,6480,1224
33220,2002,3902.8,3402,307
33220,2003,3855.7,3023,311
33220,2004,3808.6,2879,268
33220,2005,3761.5,3053,276
33220,2006,3714.4,3526,269
33220,2007,3667.3,3399,278
33220,2008,3620.2,2784,263
33220,2009,3573.1,3398,245
33220,2010,3526.0,3471,218
33220,2011,3478.9,3461,248
33220,2012,3431.8,3531,256
33220,2013,3384.7,3593,238
33220,2014,3337.6,3712,250
33220,2015,3290.5,3659,249
33260,2002,17618.600000000002,8623,1905
33260,2003,17809.399999999998,8477,1881
33260,2004,18000.2,8679,1881
33260,2005,18191.0,7887,1968
33260,2006,18381.8,8402,1985
33260,2007,18572.600000000002,8885,2214
33260,2008,18763.399999999998,9263,2304
33260,2009,18954.2,9672,2384
33260,2010,19145.0,9596,2370
33260,2011,19335.8,9052,1605
33260,2012,19526.600000000002,7045,1339
33260,2013,19717.399999999998,7597,1409
33260,2014,19908.2,7905,1485
33260,2015,20099.0,8296,1342
33340,2002,559413.4000000005,227369,20408
33340,2003,558987.0999999994,219288,20424
33340,2004,558560.8000000002,227368,19837
33340,2005,558134.5,227489,19648
33340,2006,557708.1999999998,231908,21310
33340,2007,557281.9000000006,270791,22731
33340,2008,556855.5999999994,277859,23108
33340,2009,556429.3,264577,21108
33340,2010,556003.0,281973,24019
33340,2011,555576.7,295400,24553
33340,2012,555150.4000000005,203439,14816
33340,2013,554724.0999999995,208391,14978
33340,2014,554297.8,216919,15188
33340,2015,553871.5,220334,14934
33460,2002,691443.6000000001,550739,52647
33460,2003,691317.8999999999,545533,50428
33460,2004,691192.2000000001,555703,64572
33460,2005,691066.5,545579,57610
33460,2006,690940.7999999999,558653,56636
33460,2007,690815.1000000001,575790,54287
33460,2008,690689.3999999999,570806,44082
33460,2009,690563.7000000001,545013,45273
33460,2010,690438.0,545466,46719
33460,2011,690312.2999999999,537612,44721
33460,2012,690186.6000000001,532772,42417
33460,2013,690060.8999999999,534100,40672
33460,2014,689935.2000000001,556406,45549
33460,2015,689809.5,548594,38928
33540,2002,21307.2,22654,3419
33540,2003,21405.3,22645,3623
33540,2004,21503.399999999998,23274,3569
33540,2005,21601.5,22798,3559
33540,2006,21699.600000000002,22783,3419
33540,2007,21797.7,22802,3596
33540,2008,21895.8,22180,3705
33540,2009,21993.899999999998,21863,3338
33540,2010,22092.0,21835,3303
33540,2011,22190.100000000002,22478,3475
33540,2012,22288.2,22776,3087
33540,2013,22386.3,22213,3097
33540,2014,22484.399999999998,21558,2876
33540,2015,22582.5,24121,2674
33660,2002,28047.0,43901,3960
33660,2003,28238.0,42558,3568
33660,2004,28429.0,42634,3799
33660,2005,28620.0,43402,3599
33660,2006,28811.0,44226,4021
33660,2007,29002.0,41177,4467
33660,2008,29193.0,46819,4232
33660,2009,29384.0,43962,3882
33660,2010,29575.0,45289,3928
33660,2011,29766.0,45360,3986
33660,2012,29957.0,43413,3978
33660,2013,30148.0,44917,3840
33660,2014,30339.0,44200,3950
33660,2015,30530.0,44997,4007
33700,2002,171945.6,70761,11201
33700,2003,172692.9,75509,10287
33700,2004,173440.19999999998,76527,10241
33700,2005,174187.5,75818,10391
33700,2006,174934.80000000002,75872,10838
33700,2007,175682.1,72305,10428
33700,2008,176429.4,71789,10072
33700,2009,177176.69999999998,67986,9383
33700,2010,177924.0,68395,9251
33700,2011,178671.30000000002,67278,9390
33700,2012,179418.6,65832,9292
33700,2013,180165.9,66945,9415
33700,2014,180913.19999999998,68792,9389
33700,2015,181660.5,69477,9627
33780,2002,10089.2,7461,605
33780,2003,10041.8,7455,626
33780,2004,9994.4,7258,559
33780,2005,9947.0,7229,519
33780,2006,9899.6,7249,486
33780,2007,9852.2,6774,552
33780,2008,9804.8,7896,474
33780,2009,9757.4,9634,601
33780,2010,9710.0,10340,643
33780,2011,9662.6,10544,660
33780,2012,9615.2,7688,382
33780,2013,9567.8,7238,395
33780,2014,9520.4,7130,402
33780,2015,9473.0,7033,410
33860,2002,10475.8,32660,564
33860,2003,10287.7,32707,577
33860,2004,10099.6,31422,564
33860,2005,9911.5,32565,525
33860,2006,9723.4,32141,529
33860,2007,9535.3,33227,553
33860,2008,9347.2,33468,541
33860,2009,9159.1,31586,421
33860,2010,8971.0,32149,507
33860,2011,8782.9,30458,470
33860,2012,8594.8,28767,468
33860,2013,8406.7,28836,424
33860,2014,8218.6,26189,372
33860,2015,8030.5,28556,420
34060,2002,9042.4,12414,571
34060,2003,9068.6,12982,577
34060,2004,9094.8,12117,619
34060,2005,9121.0,12024,560
34060,2006,9147.2,12379,570
34060,2007,9173.4,8473,423
34060,2008,9199.6,8397,320
34060,2009,9225.8,7267,188
34060,2010,9252.0,7321,169
34060,2011,9278.2,7532,179
34060,2012,9304.4,8023,197
34060,2013,9330.6,8646,193
34060,2014,9356.8,8255,158
34060,2015,9383.0,8208,155
34580,2002,3098.0,4795,396
34580,2003,3122.0,4800,392
34580,2004,3146.0,4372,387
34580,2005,3170.0,4552,395
34580,2006,3194.0,4466,420
34580,2007,3218.0,4384,384
34580,2008,3242.0,4359,382
34580,2009,3266.0,4357,342
34580,2010,3290.0,3970,343
34580,2011,3314.0,3985,356
34580,2012,3338.0,3883,330
34580,2013,3362.0,3981,333
34580,2014,3386.0,4089,281
34580,2015,3410.0,4212,280
34620,2002,13370.8,9823,308
34620,2003,13486.2,9694,309
34620,2004,13601.6,9485,359
34620,2005,13717.0,9569,333
34620,2006,13832.4,9819,453
34620,2007,13947.8,10083,377
34620,2008,14063.2,9145,396
34620,2009,14178.6,9397,273
34620,2010,14294.0,9441,257
34620,2011,14409.4,9342,527
34620,2012,14524.8,9131,569
34620,2013,14640.2,9228,541
34620,2014,14755.6,8866,545
34620,2015,14871.0,8855,554
34740,2002,9407.0,4647,779
34740,2003,9318.0,4737,729
34740,2004,9229.0,4803,683
34740,2005,9140.0,4892,678
34740,2006,9051.0,4935,571
34740,2007,8962.0,4935,707
34740,2008,8873.0,5078,717
34740,2009,8784.0,4447,751
34740,2010,8695.0,4710,896
34740,2011,8606.0,4124,923
34740,2012,8517.0,3632,619
34740,2013,8428.0,3833,622
34740,2014,8339.0,3753,591
34740,2015,8250.0,3662,594
34820,2002,3884.0,13353,2108
34820,2003,3973.5,13939,2124
34820,2004,4063.0,14238,2289
34820,2005,4152.5,14849,2208
34820,2006,4242.0,15204,2370
34820,2007,4331.5,11534,1793
34820,2008,4421.0,11102,1729
34820,2009,4510.5,10035,1433
34820,2010,4600.0,12712,2610
34820,2011,4689.5,11734,2847
34820,2012,4779.0,8952,1521
34820,2013,4868.5,9260,1562
34820,2014,4958.0,9069,1474
34820,2015,5047.5,9235,1537
34900,2002,15606.6,13265,1598
34900,2003,15605.9,13749,1561
34900,2004,15605.2,14221,1509
34900,2005,15604.5,14076,1571
34900,2006,15603.8,13701,1582
34900,2007,15603.1,14150,1551
34900,2008,15602.4,14478,1509
34900,2009,15601.7,13463,1351
34900,2010,15601.0,13450,1553
34900,2011,15600.3,13682,1532
34900,2012,15599.6,13835,1511
34900,2013,15598.9,14741,1590
34900,2014,15598.2,15160,1410
34900,2015,15597.5,15904,1430
34940,2002,13911.2,14610,800
34940,2003,14074.3,15301,824
34940,2004,14237.4,12463,865
34940,2005,14400.5,15123,1000
34940,2006,14563.6,15114,962
34940,2007,14726.7,15916,909
34940,2008,14889.8,15372,893
34940,2009,15052.9,13827,746
34940,2010,15216.0,13556,788
34940,2011,15379.099999999999,13778,963
34940,2012,15542.2,13919,1034
34940,2013,15705.3,14095,1089
34940,2014,15868.400000000001,5353,1154
34940,2015,16031.5,6226,1243
34980,2002,88135.6,140475,5805
34980,2003,88361.4,130948,5929
34980,2004,88587.2,153217,5761
34980,2005,88813.0,149358,5531
34980,2006,89038.8,149638,5941
34980,2007,89264.59999999999,148972,5600
34980,2008,89490.40000000001,164383,5244
34980,2009,89716.2,154113,4992
34980,2010,89942.0,156390,5054
34980,2011,90167.8,157855,5448
34980,2012,90393.59999999999,163428,5887
34980,2013,90619.40000000001,163524,5824
34980,2014,90845.2,164745,6046
34980,2015,91071.0,169936,6192
35300,2002,190069.4,101736,6852
35300,2003,190698.1,101475,6823
35300,2004,191326.80000000002,99794,6852
35300,2005,191955.5,98541,7486
35300,2006,192584.19999999998,100085,7481
35300,2007,193212.9,104335,7385
35300,2008,193841.6,103827,7353
35300,2009,194470.30000000002,100425,7064
35300,2010,195099.0,115631,7114
35300,2011,195727.7,119085,6876
35300,2012,196356.4,112835,6751
35300,2013,196985.1,119515,6894
35300,2014,197613.8,120694,7156
35300,2015,198242.5,119852,7038
35380,2002,426187.2000000002,163399,28430
35380,2003,420307.79999999976,179799,28869
35380,2004,414428.4,195898,27708
35380,2005,408549.0,190318,26356
35380,2006,398042.39999999985,138243,24779
35380,2007,395145.9000000002,146310,25364
35380,2008,389339.5999999998,154159,25063
35380,2009,385031.4000000001,140478,25071
35380,2010,379152.0,162483,24193
35380,2011,373272.5999999999,156700,23159
35380,2012,367393.20000000024,163339,22976
35380,2013,360753.0999999998,166920,22840
35380,2014,354972.80000000005,171966,23350
35380,2015,349192.5,175651,24323
35620,2002,11351162.200000005,4820087,468716
35620,2003,11373153.599999996,4781913,455217
35620,2004,11389101.999999998,4738219,468091
35620,2005,11421732.5,4810499,478973
35620,2006,11448961.8,4877852,465368
35620,2007,11470476.200000005,4988827,476237
35620,2008,11495448.599999994,4955439,489895
35620,2009,11520682.1,5141528,465663
35620,2010,11552684.0,5289960,487455
35620,2011,11571593.300000003,5378359,512282
35620,2012,11597676.000000002,5328529,515231
35620,2013,11621614.999999998,5430296,524353
35620,2014,11644267.199999996,5559183,534526
35620,2015,11666645.5,5626506,534831
35840,2002,25730.0,53670,1800
35840,2003,25679.0,51810,1964
35840,2004,25628.000000000004,58042,1484
35840,2005,25577.0,67728,1599
35840,2006,25525.999999999996,69814,1169
35840,2007,25475.0,54832,1225
35840,2008,25424.0,45416,1270
35840,2009,25373.000000000004,41961,1101
35840,2010,25322.0,42461,895
35840,2011,25270.999999999996,44814,1192
35840,2012,25220.0,43154,1182
35840,2013,25169.0,45420,1187
35840,2014,25118.000000000004,38726,1198
35840,2015,25067.0,34980,1283
35980,2002,15600.199999999999,20989,607
35980,2003,15768.800000000001,20938,617
35980,2004,15937.400000000001,20230,561
35980,2005,16106.0,21600,528
35980,2006,16274.599999999999,21841,513
35980,2007,16443.2,17266,372
35980,2008,16611.8,20937,411
35980,2009,16780.4,21509,307
35980,2010,16949.0,22517,174
35980,2011,17117.6,23711,326
35980,2012,17286.2,19589,187
35980,2013,17454.8,20618,220
35980,2014,17623.399999999998,20474,279
35980,2015,17792.0,20393,240
36100,2002,2505.0,20892,1337
36100,2003,2496.0,19976,1372
36100,2004,2487.0,19550,1388
36100,2005,2478.0,19229,1120
36100,2006,2469.0,20364,1365
36100,2007,2460.0,20774,1318
36100,2008,2451.0,21024,840
36100,2009,2442.0,23147,722
36100,2010,2433.0,19305,703
36100,2011,2424.0,17563,682
36100,2012,2415.0,17314,647
36100,2013,2406.0,17477,657
36100,2014,2397.0,17620,709
36100,2015,2388.0,19938,622
36220,2002,5543.2,624,198
36220,2003,5567.8,619,220
36220,2004,5592.4,537,184
36220,2005,5617.0,596,219
36220,2006,5641.6,564,185
36220,2007,5666.2,524,159
36220,2008,5690.8,502,137
36220,2009,5715.4,537,133
36220,2010,5740.0,499,141
36220,2011,5764.6,458,109
36220,2012,5789.2,464,124
36220,2013,5813.8,521,160
36220,2014,5838.4,526,183
36220,2015,5863.0,614,183
36260,2002,58622.19999999999,40546,8884
36260,2003,58737.80000000001,40377,8336
36260,2004,58853.399999999994,40885,8242
36260,2005,58969.0,40497,7850
36260,2006,59084.600000000006,40787,7518
36260,2007,59200.19999999999,41265,8391
36260,2008,59315.80000000001,41517,8406
36260,2009,59431.399999999994,42730,7796
36260,2010,59547.0,48157,7385
36260,2011,59662.600000000006,48737,7570
36260,2012,59778.19999999999,47601,7480
36260,2013,59893.80000000001,47762,7645
36260,2014,60009.399999999994,47924,7612
36260,2015,60125.0,46773,7328
36420,2002,176760.39999999997,187186,14895
36420,2003,177576.60000000003,173695,14420
36420,2004,178392.80000000002,177371,13214
36420,2005,179209.0,184501,13759
36420,2006,180025.19999999998,185360,13106
36420,2007,180841.39999999997,187411,14522
36420,2008,181657.60000000006,192406,14687
36420,2009,182473.80000000002,191494,13574
36420,2010,183290.0,195191,13919
36420,2011,184106.19999999995,190949,15057
36420,2012,184922.39999999994,188200,14266
36420,2013,185738.60000000006,189461,14458
36420,2014,186554.80000000005,192428,14830
36420,2015,187371.0,195940,15334
36500,2002,13262.2,30292,1641
36500,2003,13269.8,30211,1608
36500,2004,13277.4,30974,1385
36500,2005,13285.0,31751,1348
36500,2006,13292.6,31204,1259
36500,2007,13300.2,27322,1229
36500,2008,13307.8,32479,1214
36500,2009,13315.4,32402,1106
36500,2010,13323.0,30722,1210
36500,2011,13330.6,29959,1095
36500,2012,13338.2,26400,1383
36500,2013,13345.8,27266,1141
36500,2014,13353.4,27431,1159
36500,2015,13361.0,32497,1159
36540,2002,197412.2,174163,16422
36540,2003,197706.3,171047,15397
36540,2004,198000.40000000005,169077,15240
36540,2005,198294.5,168146,14765
36540,2006,198588.59999999995,168726,14531
36540,2007,198882.7,172688,14939
36540,2008,199176.8,178628,14909
36540,2009,199470.90000000005,173656,14062
36540,2010,199765.0,174823,14319
36540,2011,200059.09999999998,173417,14621
36540,2012,200353.2,173251,14787
36540,2013,200647.3,171928,14786
36540,2014,200941.40000000002,168731,14828
36540,2015,201235.5,176353,15498
36740,2002,153991.2,168279,21216
36740,2003,155577.3,172996,22483
36740,2004,157163.40000000002,170580,21546
36740,2005,158749.5,173913,23215
36740,2006,160335.59999999998,181674,19601
36740,2007,161921.7,194186,19424
36740,2008,163507.8,191438,18446
36740,2009,165093.90000000002,169937,17597
36740,2010,166680.0,175238,17925
36740,2011,168266.09999999998,181534,20300
36740,2012,169852.2,176789,21645
36740,2013,171438.3,178646,21900
36740,2014,173024.40000000002,177341,22479
36740,2015,174610.5,204695,22837
36780,2002,28302.8,30395,2448
36780,2003,28258.2,30746,2532
36780,2004,28213.6,32944,2877
36780,2005,28169.0,34526,3201
36780,2006,28124.4,36035,3244
36780,2007,28079.8,38269,3252
36780,2008,28035.2,39988,3425
36780,2009,27990.6,42304,3213
36780,2010,27946.0,43323,2944
36780,2011,27901.4,43881,3033
36780,2012,27856.8,19186,1569
36780,2013,27812.2,20039,1845
36780,2014,27767.6,19594,2159
36780,2015,27723.0,20795,2208
36980,2002,4287.8,9683,580
36980,2003,4239.7,9442,636
36980,2004,4191.6,8926,587
36980,2005,4143.5,9218,513
36980,2006,4095.4,9608,591
36980,2007,4047.3,9947,631
36980,2008,3999.2,9859,736
36980,2009,3951.1,9532,695
36980,2010,3903.0,9658,681
36980,2011,3854.9,9643,721
36980,2012,3806.8,9847,626
36980,2013,3758.7,9455,617
36980,2014,3710.6,10017,621
36980,2015,3662.5,10228,620
37100,2002,267034.0,101022,13486
37100,2003,269430.0,100778,13118
37100,2004,271826.0,99603,13312
37100,2005,274222.0,107102,13514
37100,2006,276618.0,107282,13292
37100,2007,279014.0,106466,12664
37100,2008,281410.0,104256,12449
37100,2009,283806.0,102838,11838
37100,2010,286202.0,101588,12183
37100,2011,288597.99999999994,100623,12110
37100,2012,290994.0,94850,11552
37100,2013,293390.0,99658,12577
37100,2014,295786.0000000001,100923,12011
37100,2015,298182.0,101545,13294
37620,2002,7657.6,2751,216
37620,2003,7611.9,2811,224
37620,2004,7566.200000000001,3058,216
37620,2005,7520.5,3031,234
37620,2006,7474.799999999999,3072,240
37620,2007,7429.1,3374,257
37620,2008,7383.4,2921,274
37620,2009,7337.700000000001,2902,265
37620,2010,7292.0,2993,279
37620,2011,7246.299999999999,3063,301
37620,2012,7200.6,3736,637
37620,2013,7154.9,3466,475
37620,2014,7109.200000000001,3314,360
37620,2015,7063.5,2863,333
37860,2002,15816.2,54157,10696
37860,2003,15666.8,50134,11092
37860,2004,15517.400000000001,60636,11282
37860,2005,15368.0,63614,10090
37860,2006,15218.599999999999,66364,10664
37860,2007,15069.2,62427,9466
37860,2008,14919.8,59754,10592
37860,2009,14770.400000000001,56076,9461
37860,2010,14621.0,58441,9520
37860,2011,14471.600000000002,49971,7071
37860,2012,14322.2,48762,6739
37860,2013,14172.8,50874,7628
37860,2014,14023.399999999998,51086,8606
37860,2015,13874.0,48621,6499
37900,2002,37455.399999999994,36255,1605
37900,2003,37222.100000000006,36315,1560
37900,2004,36988.799999999996,34201,1509
37900,2005,36755.5,36090,1544
37900,2006,36522.200000000004,35892,1445
37900,2007,36288.899999999994,35754,1051
37900,2008,36055.600000000006,36063,953
37900,2009,35822.299999999996,35242,880
37900,2010,35589.0,46160,946
37900,2011,35355.700000000004,35388,856
37900,2012,35122.399999999994,35707,884
37900,2013,34889.100000000006,35806,827
37900,2014,34655.799999999996,35575,715
37900,2015,34422.5,32849,762
37980,2002,2049374.7999999996,787109,97284
37980,2003,2044667.4000000004,762246,97939
37980,2004,2048788.6000000003,759159,98112
37980,2005,2048495.5,780145,97265
37980,2006,2048202.3999999997,802259,89923
37980,2007,2047909.2999999996,818026,93416
37980,2008,2047616.2000000004,812450,94855
37980,2009,2047323.1000000003,791615,88866
37980,2010,2047030.0,842033,90301
37980,2011,2046736.8999999997,848749,91635
37980,2012,2046443.7999999996,763493,85817
37980,2013,2046150.7000000004,774765,85664
37980,2014,2045857.6000000003,791262,86280
37980,2015,2045564.5,811611,88617
38060,2004,1001778.6000000002,670114,72931
38060,2005,999044.0,711880,81390
38060,2006,996309.3999999998,730655,82033
38060,2007,993574.8000000004,744122,80248
38060,2008,990840.1999999996,728161,72165
38060,2009,988105.6000000001,678658,62904
38060,2010,985371.0,654084,63782
38060,2011,982636.3999999998,653160,63491
38060,2012,979901.8000000004,637304,64691
38060,2013,977167.1999999996,656950,61521
38060,2014,974432.6000000002,661447,62672
38060,2015,971698.0,681614,64078
38300,2002,480487.20000000036,325544,26947
38300,2003,476478.7999999997,316179,27052
38300,2004,472470.4000000002,324061,26768
38300,2005,468462.0,315547,23925
38300,2006,464453.59999999974,318735,25676
38300,2007,460445.20000000036,321613,24770
38300,2008,456436.79999999964,312690,22905
38300,2009,452428.4000000002,318291,24410
38300,2010,448420.0,328310,25640
38300,2011,444411.59999999974,330625,23861
38300,2012,440403.20000000036,323520,21804
38300,2013,436394.79999999964,324800,22617
38300,2014,432386.4000000002,323029,21556
38300,2015,428378.0,319834,20680
38540,2002,9494.0,8782,721
38540,2003,9461.5,9121,690
38540,2004,9429.0,9136,723
38540,2005,9396.5,9161,473
38540,2006,9364.0,9367,786
38540,2007,9331.5,9433,722
38540,2008,9299.0,9241,650
38540,2009,9266.5,9136,630
38540,2010,9234.0,9176,616
38540,2011,9201.5,8780,618
38540,2012,9169.0,8114,615
38540,2013,9136.5,7902,606
38540,2014,9104.0,7590,644
38540,2015,9071.5,7443,655
38860,2002,40973.99999999999,39991,2737
38860,2003,40868.50000000001,40103,2674
38860,2004,40763.0,40747,2634
38860,2005,40657.5,39873,2543
38860,2006,40552.0,39736,2521
38860,2007,40446.49999999999,40798,2923
38860,2008,40341.00000000001,41284,2885
38860,2009,40235.5,39521,2624
38860,2010,40130.0,40321,2636
38860,2011,40024.5,41083,2779
38860,2012,39918.99999999999,41280,2801
38860,2013,39813.50000000001,41932,2888
38860,2014,39708.0,42109,2982
38860,2015,39602.5,38776,3104
