CBSA_ID,cbsa_name,year,month,popestimate
34020,"Morgan City, LA",2010,6.5,54557
34060,"Morgantown, WV",2010,6.5,130313
34100,"Morristown, TN",2010,6.5,136942
34140,"Moscow, ID",2010,6.5,37254
34180,"Moses Lake, WA",2010,6.5,89569
34220,"Moultrie, GA",2010,6.5,45638
34260,"Mountain Home, AR",2010,6.5,41511
34300,"Mountain Home, ID",2010,6.5,27120
34340,"Mount Airy, NC",2010,6.5,73769
34380,"Mount Pleasant, MI",2010,6.5,70293
34420,"Mount Pleasant, TX",2010,6.5,32421
34460,"Mount Sterling, KY",2010,6.5,44533
34500,"Mount Vernon, IL",2010,6.5,47205
34540,"Mount Vernon, OH",2010,6.5,61095
34580,"Mount Vernon-Anacortes, WA",2010,6.5,116954
34620,"Muncie, IN",2010,6.5,117652
34660,"Murray, KY",2010,6.5,37347
34700,"Muscatine, IA",2010,6.5,54131
34740,"Muskegon-Norton Shores, MI",2010,6.5,171911
34780,"Muskogee, OK",2010,6.5,71118
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",2010,6.5,270257
34860,"Nacogdoches, TX",2010,6.5,64686
34900,"Napa, CA",2010,6.5,136808
34940,"Naples-Marco Island, FL",2010,6.5,322595
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,6.5,1594304
35020,"Natchez, MS-LA",2010,6.5,53416
35060,"Natchitoches, LA",2010,6.5,39527
35100,"New Bern, NC",2010,6.5,127429
35140,"Newberry, SC",2010,6.5,37610
35220,"New Castle, IN",2010,6.5,49530
35260,"New Castle, PA",2010,6.5,91003
35300,"New Haven-Milford, CT",2010,6.5,863382
35340,"New Iberia, LA",2010,6.5,73122
35380,"New Orleans-Metairie-Kenner, LA",2010,6.5,1173272
35420,"New Philadelphia-Dover, OH",2010,6.5,92551
35460,"Newport, TN",2010,6.5,35639
35500,"Newton, IA",2010,6.5,36813
35580,"New Ulm, MN",2010,6.5,25843
35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",2010,6.5,18923793
35660,"Niles-Benton Harbor, MI",2010,6.5,156742
35700,"Nogales, AZ",2010,6.5,47420
35740,"Norfolk, NE",2010,6.5,48365
35820,"North Platte, NE",2010,6.5,37562
35840,"North Port-Bradenton-Sarasota, FL",2010,6.5,703364
35860,"North Vernon, IN",2010,6.5,28482
35900,"North Wilkesboro, NC",2010,6.5,69270
35940,"Norwalk, OH",2010,6.5,59561
35980,"Norwich-New London, CT",2010,6.5,273998
36020,"Oak Harbor, WA",2010,6.5,78690
36060,"Oak Hill, WV",2010,6.5,46033
36100,"Ocala, FL",2010,6.5,331340
36140,"Ocean City, NJ",2010,6.5,97221
36180,"Ocean Pines, MD",2010,6.5,51501
36220,"Odessa, TX",2010,6.5,137083
36260,"Ogden-Clearfield, UT",2010,6.5,549567
36300,"Ogdensburg-Massena, NY",2010,6.5,111811
36340,"Oil City, PA",2010,6.5,54976
36380,"Okeechobee, FL",2010,6.5,40028
36420,"Oklahoma City, OK",2010,6.5,1257797
36460,"Olean, NY",2010,6.5,80230
36500,"Olympia, WA",2010,6.5,252996
36540,"Omaha-Council Bluffs, NE-IA",2010,6.5,867673
36580,"Oneonta, NY",2010,6.5,62258
36620,"Ontario, OR-ID",2010,6.5,53987
36660,"Opelousas-Eunice, LA",2010,6.5,83489
36700,"Orangeburg, SC",2010,6.5,92320
36740,"Orlando-Kissimmee-Sanford, FL",2010,6.5,2139199
36780,"Oshkosh-Neenah, WI",2010,6.5,167069
36820,"Oskaloosa, IA",2010,6.5,22408
36860,"Ottawa-Streator, IL",2010,6.5,154787
36900,"Ottumwa, IA",2010,6.5,35682
36940,"Owatonna, MN",2010,6.5,36496
36980,"Owensboro, KY",2010,6.5,114772
37020,"Owosso, MI",2010,6.5,70628
37060,"Oxford, MS",2010,6.5,47567
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,6.5,825130
37140,"Paducah, KY-IL",2010,6.5,98700
37220,"Pahrump, NV",2010,6.5,43844
37260,"Palatka, FL",2010,6.5,74207
37300,"Palestine, TX",2010,6.5,58497
37340,"Palm Bay-Melbourne-Titusville, FL",2010,6.5,543972
37380,"Palm Coast, FL",2010,6.5,96077
37420,"Pampa, TX",2010,6.5,23393
37460,"Panama City-Lynn Haven-Panama City Beach, FL",2010,6.5,169205
37500,"Paragould, AR",2010,6.5,42200
37540,"Paris, TN",2010,6.5,32396
37580,"Paris, TX",2010,6.5,49819
37620,"Parkersburg-Marietta-Vienna, WV-OH",2010,6.5,161977
37660,"Parsons, KS",2010,6.5,21534
37700,"Pascagoula, MS",2010,6.5,162116
37740,"Payson, AZ",2010,6.5,53571
37780,"Pecos, TX",2010,6.5,13836
37800,"Pella, IA",2010,6.5,33224
37820,"Pendleton-Hermiston, OR",2010,6.5,87306
37860,"Pensacola-Ferry Pass-Brent, FL",2010,6.5,450947
37900,"Peoria, IL",2010,6.5,378976
37940,"Peru, IN",2010,6.5,36810
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,6.5,5970948
38020,"Phoenix Lake-Cedar Ridge, CA",2010,6.5,55191
38060,"Phoenix-Mesa-Glendale, AZ",2010,6.5,4204738
38100,"Picayune, MS",2010,6.5,55705
38180,"Pierre, SD",2010,6.5,20043
38200,"Pierre Part, LA",2010,6.5,23333
38220,"Pine Bluff, AR",2010,6.5,100107
38260,"Pittsburg, KS",2010,6.5,39172
38300,"Pittsburgh, PA",2010,6.5,2357086
38340,"Pittsfield, MA",2010,6.5,131319
38380,"Plainview, TX",2010,6.5,36270
38420,"Platteville, WI",2010,6.5,51233
38460,"Plattsburgh, NY",2010,6.5,82095
38500,"Plymouth, IN",2010,6.5,46999
38540,"Pocatello, ID",2010,6.5,90891
38580,"Point Pleasant, WV-OH",2010,6.5,58441
38620,"Ponca City, OK",2010,6.5,46433
38700,"Pontiac, IL",2010,6.5,38856
38740,"Poplar Bluff, MO",2010,6.5,42788
38780,"Portales, NM",2010,6.5,20022
38820,"Port Angeles, WA",2010,6.5,71509
38860,"Portland-South Portland-Biddeford, ME",2010,6.5,513904
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,6.5,2232205
38940,"Port St. Lucie, FL",2010,6.5,425186
39020,"Portsmouth, OH",2010,6.5,79502
39060,"Pottsville, PA",2010,6.5,148285
39100,"Poughkeepsie-Newburgh-Middletown, NY",2010,6.5,671184
39140,"Prescott, AZ",2010,6.5,210983
39220,"Price, UT",2010,6.5,21403
39260,"Prineville, OR",2010,6.5,20885
39300,"Providence-New Bedford-Fall River, RI-MA",2010,6.5,1603115
39340,"Provo-Orem, UT",2010,6.5,530257
39380,"Pueblo, CO",2010,6.5,159466
39420,"Pullman, WA",2010,6.5,44794
39460,"Punta Gorda, FL",2010,6.5,159867
39500,"Quincy, IL-MO",2010,6.5,77369
39540,"Racine, WI",2010,6.5,195405
39580,"Raleigh-Cary, NC",2010,6.5,1137381
39660,"Rapid City, SD",2010,6.5,126726
39700,"Raymondville, TX",2010,6.5,22227
39740,"Reading, PA",2010,6.5,412025
39780,"Red Bluff, CA",2010,6.5,63565
39820,"Redding, CA",2010,6.5,177277
39860,"Red Wing, MN",2010,6.5,46214
39900,"Reno-Sparks, NV",2010,6.5,425956
39940,"Rexburg, ID",2010,6.5,50818
39980,"Richmond, IN",2010,6.5,68890
40060,"Richmond, VA",2010,6.5,1260211
40080,"Richmond-Berea, KY",2010,6.5,100550
40100,"Rio Grande City-Roma, TX",2010,6.5,61147
40140,"Riverside-San Bernardino-Ontario, CA",2010,6.5,4242562
40180,"Riverton, WY",2010,6.5,40200
40220,"Roanoke, VA",2010,6.5,308593
40260,"Roanoke Rapids, NC",2010,6.5,76513
40300,"Rochelle, IL",2010,6.5,53423
40340,"Rochester, MN",2010,6.5,186352
40380,"Rochester, NY",2010,6.5,1054591
40420,"Rockford, IL",2010,6.5,349191
40460,"Rockingham, NC",2010,6.5,46633
40500,"Rockland, ME",2010,6.5,39731
40540,"Rock Springs, WY",2010,6.5,43574
40580,"Rocky Mount, NC",2010,6.5,152415
40620,"Rolla, MO",2010,6.5,45327
40660,"Rome, GA",2010,6.5,96423
40700,"Roseburg, OR",2010,6.5,107634
40740,"Roswell, NM",2010,6.5,65727
40760,"Ruidoso, NM",2010,6.5,20453
40780,"Russellville, AR",2010,6.5,84258
40820,"Ruston, LA",2010,6.5,63156
40860,"Rutland, VT",2010,6.5,61578
40900,"Sacramento--Arden-Arcade--Roseville, CA",2010,6.5,2153656
40940,"Safford, AZ",2010,6.5,45491
40980,"Saginaw-Saginaw Township North, MI",2010,6.5,199862
41060,"St. Cloud, MN",2010,6.5,189218
41100,"St. George, UT",2010,6.5,138392
41140,"St. Joseph, MO-KS",2010,6.5,127281
41180,"St. Louis, MO-IL",2010,6.5,2839788
41220,"St. Marys, GA",2010,6.5,50660
41260,"St. Marys, PA",2010,6.5,31861
41420,"Salem, OR",2010,6.5,391496
41460,"Salina, KS",2010,6.5,61879
41500,"Salinas, CA",2010,6.5,416396
41540,"Salisbury, MD",2010,6.5,125435
41580,"Salisbury, NC",2010,6.5,138368
41620,"Salt Lake City, UT",2010,6.5,1127980
41660,"San Angelo, TX",2010,6.5,112285
41700,"San Antonio-New Braunfels, TX",2010,6.5,2153038
41740,"San Diego-Carlsbad-San Marcos, CA",2010,6.5,3103306
41780,"Sandusky, OH",2010,6.5,76985
41820,"Sanford, NC",2010,6.5,57886
41860,"San Francisco-Oakland-Fremont, CA",2010,6.5,4343782
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010,6.5,1841596
42020,"San Luis Obispo-Paso Robles, CA",2010,6.5,269805
42060,"Santa Barbara-Santa Maria-Goleta, CA",2010,6.5,424235
42100,"Santa Cruz-Watsonville, CA",2010,6.5,263167
42140,"Santa Fe, NM",2010,6.5,144528
42220,"Santa Rosa-Petaluma, CA",2010,6.5,484776
42300,"Sault Ste. Marie, MI",2010,6.5,38611
42340,"Savannah, GA",2010,6.5,348635
42380,"Sayre, PA",2010,6.5,62736
42420,"Scottsbluff, NE",2010,6.5,37748
42460,"Scottsboro, AL",2010,6.5,53183
42500,"Scottsburg, IN",2010,6.5,24164
42540,"Scranton--Wilkes-Barre, PA",2010,6.5,563757
42580,"Seaford, DE",2010,6.5,197890
42620,"Searcy, AR",2010,6.5,77348
42660,"Seattle-Tacoma-Bellevue, WA",2010,6.5,3449275
42680,"Sebastian-Vero Beach, FL",2010,6.5,138272
42700,"Sebring, FL",2010,6.5,98634
42740,"Sedalia, MO",2010,6.5,42263
42780,"Selinsgrove, PA",2010,6.5,39707
42820,"Selma, AL",2010,6.5,43860
42860,"Seneca, SC",2010,6.5,74341
42900,"Seneca Falls, NY",2010,6.5,35261
42940,"Sevierville, TN",2010,6.5,89921
42980,"Seymour, IN",2010,6.5,42586
43060,"Shawnee, OK",2010,6.5,69633
43100,"Sheboygan, WI",2010,6.5,115521
43140,"Shelby, NC",2010,6.5,97919
43180,"Shelbyville, TN",2010,6.5,45077
43220,"Shelton, WA",2010,6.5,60735
43260,"Sheridan, WY",2010,6.5,29144
43300,"Sherman-Denison, TX",2010,6.5,121030
43320,"Show Low, AZ",2010,6.5,107696
43340,"Shreveport-Bossier City, LA",2010,6.5,399937
43380,"Sidney, OH",2010,6.5,49312
43420,"Sierra Vista-Douglas, AZ",2010,6.5,131822
43460,"Sikeston, MO",2010,6.5,39249
43500,"Silver City, NM",2010,6.5,29381
43540,"Silverthorne, CO",2010,6.5,28077
43580,"Sioux City, IA-NE-SD",2010,6.5,143899
43620,"Sioux Falls, SD",2010,6.5,229098
43660,"Snyder, TX",2010,6.5,16929
43700,"Somerset, KY",2010,6.5,63190
43740,"Somerset, PA",2010,6.5,77763
43780,"South Bend-Mishawaka, IN-MI",2010,6.5,319054
43860,"Southern Pines-Pinehurst, NC",2010,6.5,88587
43900,"Spartanburg, SC",2010,6.5,284748
43940,"Spearfish, SD",2010,6.5,24205
43980,"Spencer, IA",2010,6.5,16635
44020,"Spirit Lake, IA",2010,6.5,16670
44060,"Spokane, WA",2010,6.5,472089
44100,"Springfield, IL",2010,6.5,210463
44140,"Springfield, MA",2010,6.5,694942
44180,"Springfield, MO",2010,6.5,437297
44220,"Springfield, OH",2010,6.5,138274
44260,"Starkville, MS",2010,6.5,47737
44300,"State College, PA",2010,6.5,154218
44340,"Statesboro, GA",2010,6.5,70562
44380,"Statesville-Mooresville, NC",2010,6.5,159768
44420,"Staunton-Waynesboro, VA",2010,6.5,118311
44500,"Stephenville, TX",2010,6.5,37917
44540,"Sterling, CO",2010,6.5,22033
44580,"Sterling, IL",2010,6.5,58478
44600,"Steubenville-Weirton, OH-WV",2010,6.5,124324
44620,"Stevens Point, WI",2010,6.5,70025
44660,"Stillwater, OK",2010,6.5,77399
44700,"Stockton, CA",2010,6.5,687156
44740,"Storm Lake, IA",2010,6.5,20355
44780,"Sturgis, MI",2010,6.5,61283
44860,"Sulphur Springs, TX",2010,6.5,35206
44900,"Summerville, GA",2010,6.5,25952
44940,"Sumter, SC",2010,6.5,107612
44980,"Sunbury, PA",2010,6.5,94301
45000,"Susanville, CA",2010,6.5,34832
45020,"Sweetwater, TX",2010,6.5,15247
45060,"Syracuse, NY",2010,6.5,663108
45140,"Tahlequah, OK",2010,6.5,47106
45180,"Talladega-Sylacauga, AL",2010,6.5,82100
45220,"Tallahassee, FL",2010,6.5,369341
45260,"Tallulah, LA",2010,6.5,12105
45300,"Tampa-St. Petersburg-Clearwater, FL",2010,6.5,2788367
45340,"Taos, NM",2010,6.5,32896
45380,"Taylorville, IL",2010,6.5,34764
45460,"Terre Haute, IN",2010,6.5,172239
45500,"Texarkana, TX-Texarkana, AR",2010,6.5,136197
45520,"The Dalles, OR",2010,6.5,25285
45540,"The Villages, FL",2010,6.5,94278
45580,"Thomaston, GA",2010,6.5,27056
45620,"Thomasville, GA",2010,6.5,44750
45640,"Thomasville-Lexington, NC",2010,6.5,162861
45660,"Tiffin, OH",2010,6.5,56619
45700,"Tifton, GA",2010,6.5,40247
45740,"Toccoa, GA",2010,6.5,26135
45780,"Toledo, OH",2010,6.5,651377
45820,"Topeka, KS",2010,6.5,234274
45860,"Torrington, CT",2010,6.5,189806
45900,"Traverse City, MI",2010,6.5,143343
45940,"Trenton-Ewing, NJ",2010,6.5,367744
45980,"Troy, AL",2010,6.5,32963
46020,"Truckee-Grass Valley, CA",2010,6.5,98785
46060,"Tucson, AZ",2010,6.5,981653
46100,"Tullahoma, TN",2010,6.5,100062
46140,"Tulsa, OK",2010,6.5,939822
46180,"Tupelo, MS",2010,6.5,136355
46220,"Tuscaloosa, AL",2010,6.5,219736
46260,"Tuskegee, AL",2010,6.5,21505
46300,"Twin Falls, ID",2010,6.5,99989
46340,"Tyler, TX",2010,6.5,210408
46380,"Ukiah, CA",2010,6.5,87800
46420,"Union, SC",2010,6.5,28929
46460,"Union City, TN-KY",2010,6.5,38626
46500,"Urbana, OH",2010,6.5,40077
46540,"Utica-Rome, NY",2010,6.5,299224
46620,"Uvalde, TX",2010,6.5,26443
46660,"Valdosta, GA",2010,6.5,140055
46700,"Vallejo-Fairfield, CA",2010,6.5,413944
46740,"Valley, AL",2010,6.5,34122
46780,"Van Wert, OH",2010,6.5,28677
46820,"Vermillion, SD",2010,6.5,13828
46860,"Vernal, UT",2010,6.5,32469
46900,"Vernon, TX",2010,6.5,13511
46980,"Vicksburg, MS",2010,6.5,48834
47020,"Victoria, TX",2010,6.5,115408
47080,"Vidalia, GA",2010,6.5,36395
47180,"Vincennes, IN",2010,6.5,38393
47220,"Vineland-Millville-Bridgeton, NJ",2010,6.5,156704
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2010,6.5,1674674
47300,"Visalia-Porterville, CA",2010,6.5,442994
47340,"Wabash, IN",2010,6.5,32848
47380,"Waco, TX",2010,6.5,235917
47420,"Wahpeton, ND-MN",2010,6.5,22917
47460,"Walla Walla, WA",2010,6.5,58920
47500,"Walterboro, SC",2010,6.5,38896
47540,"Wapakoneta, OH",2010,6.5,45930
47580,"Warner Robins, GA",2010,6.5,140745
47620,"Warren, PA",2010,6.5,41771
47660,"Warrensburg, MO",2010,6.5,52716
47700,"Warsaw, IN",2010,6.5,77341
47780,"Washington, IN",2010,6.5,31720
47820,"Washington, NC",2010,6.5,47807
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2010,6.5,5610725
47920,"Washington Court House, OH",2010,6.5,29017
47940,"Waterloo-Cedar Falls, IA",2010,6.5,167925
47980,"Watertown, SD",2010,6.5,33137
48020,"Watertown-Fort Atkinson, WI",2010,6.5,83719
48060,"Watertown-Fort Drum, NY",2010,6.5,116594
48100,"Wauchula, FL",2010,6.5,27724
48140,"Wausau, WI",2010,6.5,134049
48180,"Waycross, GA",2010,6.5,55131
48220,"Weatherford, OK",2010,6.5,27478
48300,"Wenatchee-East Wenatchee, WA",2010,6.5,111271
48460,"West Plains, MO",2010,6.5,40564
48500,"West Point, MS",2010,6.5,20547
48540,"Wheeling, WV-OH",2010,6.5,147907
48580,"Whitewater, WI",2010,6.5,102198
48620,"Wichita, KS",2010,6.5,623889
48660,"Wichita Falls, TX",2010,6.5,151649
48700,"Williamsport, PA",2010,6.5,116234
48740,"Willimantic, CT",2010,6.5,118545
48780,"Williston, ND",2010,6.5,22588
48820,"Willmar, MN",2010,6.5,42237
48900,"Wilmington, NC",2010,6.5,363767
48940,"Wilmington, OH",2010,6.5,41911
48980,"Wilson, NC",2010,6.5,81285
49020,"Winchester, VA-WV",2010,6.5,128675
49060,"Winfield, KS",2010,6.5,36312
49100,"Winona, MN",2010,6.5,51434
49180,"Winston-Salem, NC",2010,6.5,478431
49260,"Woodward, OK",2010,6.5,19995
49300,"Wooster, OH",2010,6.5,114391
49340,"Worcester, MA",2010,6.5,800401
49380,"Worthington, MN",2010,6.5,21426
49420,"Yakima, WA",2010,6.5,244269
49460,"Yankton, SD",2010,6.5,22435
49540,"Yazoo City, MS",2010,6.5,28134
49620,"York-Hanover, PA",2010,6.5,435403
49660,"Youngstown-Warren-Boardman, OH-PA",2010,6.5,564828
49700,"Yuba City, CA",2010,6.5,167103
49740,"Yuma, AZ",2010,6.5,197138
49780,"Zanesville, OH",2010,6.5,86213
