,Id,Id2,Geography,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,Year
3734,310M200US17020,17020,"Chico, CA Metro Area",68661,9119,864,19.7,2015
4115,310M300US17020,17020,"Chico, CA Metro Area",67201,9917,1205,20.5,2016
4497,310M300US17020,17020,"Chico, CA Metro Area",71430,10927,831,21.0,2017
2973,310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",829035,80876,21643,24.4,2013
3354,310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",844971,80088,21149,24.6,2014
3735,310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",854312,80579,20828,24.9,2015
4116,310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",858517,82385,20428,24.7,2016
4498,310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",886297,82716,19644,25.0,2017
64,3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",809764,80335,21448,23.3,2005
422,3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",824100,89262,26471,23.2,2006
781,3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",840641,86963,28051,23.8,2007
1143,3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",868417,94751,27133,24.2,2008
1506,3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",824865,98063,24649,24.0,2009
1871,310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",817141,76351,20202,24.2,2010
2237,310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",813570,81265,20164,24.2,2011
2603,310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",839720,83653,17879,24.2,2012
65,3100000US17300,17300,"Clarksville, TN-KY Metro Area",80689,11237,475,23.8,2005
423,3100000US17300,17300,"Clarksville, TN-KY Metro Area",86621,10161,263,22.4,2006
782,3100000US17300,17300,"Clarksville, TN-KY Metro Area",96038,11563,367,22.6,2007
1144,3100000US17300,17300,"Clarksville, TN-KY Metro Area",89679,13919,410,23.8,2008
1507,3100000US17300,17300,"Clarksville, TN-KY Metro Area",96988,10814,504,22.4,2009
1872,310M100US17300,17300,"Clarksville, TN-KY Metro Area",91407,12492,59,N,2010
2238,310M100US17300,17300,"Clarksville, TN-KY Metro Area",93190,11394,973,23.4,2011
2604,310M100US17300,17300,"Clarksville, TN-KY Metro Area",101650,11133,849,22.0,2012
2974,310M200US17300,17300,"Clarksville, TN-KY Metro Area",94424,11680,763,21.8,2013
3355,310M200US17300,17300,"Clarksville, TN-KY Metro Area",99852,8049,1372,21.9,2014
3736,310M200US17300,17300,"Clarksville, TN-KY Metro Area",106743,9473,645,23.0,2015
4117,310M300US17300,17300,"Clarksville, TN-KY Metro Area",108558,7774,815,24.0,2016
4499,310M300US17300,17300,"Clarksville, TN-KY Metro Area",115481,9483,1133,24.2,2017
66,3100000US17420,17420,"Cleveland, TN Metro Area",N,N,N,N,2005
424,3100000US17420,17420,"Cleveland, TN Metro Area",39232,4226,0,N,2006
783,3100000US17420,17420,"Cleveland, TN Metro Area",42127,4207,155,N,2007
1145,3100000US17420,17420,"Cleveland, TN Metro Area",41983,5377,0,21.6,2008
1508,3100000US17420,17420,"Cleveland, TN Metro Area",39544,3932,167,21.6,2009
1873,310M100US17420,17420,"Cleveland, TN Metro Area",38096,4314,121,N,2010
2239,310M100US17420,17420,"Cleveland, TN Metro Area",42385,4327,6,N,2011
2605,310M100US17420,17420,"Cleveland, TN Metro Area",38281,4087,18,N,2012
2975,310M200US17420,17420,"Cleveland, TN Metro Area",43879,3558,117,N,2013
3356,310M200US17420,17420,"Cleveland, TN Metro Area",40595,4564,62,N,2014
3737,310M200US17420,17420,"Cleveland, TN Metro Area",42147,5032,139,N,2015
4118,310M300US17420,17420,"Cleveland, TN Metro Area",45814,5309,27,N,2016
4500,310M300US17420,17420,"Cleveland, TN Metro Area",47280,5302,134,22.4,2017
2976,310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",784232,67658,30897,24.7,2013
3357,310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",792802,65139,30797,24.6,2014
3738,310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",789453,68171,31704,24.7,2015
4119,310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",790787,73577,30416,24.6,2016
4501,310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",796263,76612,26227,24.5,2017
67,3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",779856,73350,39438,24.0,2005
425,3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",797182,78869,38582,23.5,2006
784,3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",798615,70953,41296,23.9,2007
1146,3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",810338,80375,39183,24.0,2008
1509,3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",762636,76351,35493,24.4,2009
1874,310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",768333,66801,33664,24.5,2010
2240,310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",768023,71194,29888,24.2,2011
2606,310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",768795,68627,29609,24.6,2012
68,3100000US17660,17660,"Coeur d'Alene, ID Metro Area",47252,7213,129,22.1,2005
426,3100000US17660,17660,"Coeur d'Alene, ID Metro Area",49542,4422,316,21.0,2006
785,3100000US17660,17660,"Coeur d'Alene, ID Metro Area",49279,7007,91,23.6,2007
1147,3100000US17660,17660,"Coeur d'Alene, ID Metro Area",50812,8243,355,20.9,2008
1510,3100000US17660,17660,"Coeur d'Alene, ID Metro Area",47641,9181,437,21.7,2009
1875,310M100US17660,17660,"Coeur d'Alene, ID Metro Area",46882,4748,608,N,2010
2241,310M100US17660,17660,"Coeur d'Alene, ID Metro Area",47968,6386,131,N,2011
2607,310M100US17660,17660,"Coeur d'Alene, ID Metro Area",51007,3484,360,N,2012
2977,310M200US17660,17660,"Coeur d'Alene, ID Metro Area",50328,5842,323,21.0,2013
3358,310M200US17660,17660,"Coeur d'Alene, ID Metro Area",54295,5186,313,21.9,2014
3739,310M200US17660,17660,"Coeur d'Alene, ID Metro Area",53784,7222,99,20.2,2015
4120,310M300US17660,17660,"Coeur d'Alene, ID Metro Area",54404,5686,55,22.3,2016
4502,310M300US17660,17660,"Coeur d'Alene, ID Metro Area",57141,5822,313,22.3,2017
69,3100000US17780,17780,"College Station-Bryan, TX Metro Area",68955,10719,1645,19.2,2005
427,3100000US17780,17780,"College Station-Bryan, TX Metro Area",63333,11946,2688,18.3,2006
786,3100000US17780,17780,"College Station-Bryan, TX Metro Area",72766,11674,1422,18.8,2007
1148,3100000US17780,17780,"College Station-Bryan, TX Metro Area",75759,11273,2083,17.9,2008
1511,3100000US17780,17780,"College Station-Bryan, TX Metro Area",73945,10115,1518,19.0,2009
1876,310M100US17780,17780,"College Station-Bryan, TX Metro Area",75447,12749,2937,19.9,2010
2242,310M100US17780,17780,"College Station-Bryan, TX Metro Area",80031,9896,2257,19.2,2011
2608,310M100US17780,17780,"College Station-Bryan, TX Metro Area",79836,13908,1994,19.2,2012
2978,310M200US17780,17780,"College Station-Bryan, TX Metro Area",81647,14486,3420,17.6,2013
3359,310M200US17780,17780,"College Station-Bryan, TX Metro Area",86709,11494,2050,17.8,2014
3740,310M200US17780,17780,"College Station-Bryan, TX Metro Area",94708,14748,2507,18.6,2015
4121,310M300US17780,17780,"College Station-Bryan, TX Metro Area",94036,11691,2375,18.1,2016
4503,310M300US17780,17780,"College Station-Bryan, TX Metro Area",92843,11119,1652,18.7,2017
70,3100000US17820,17820,"Colorado Springs, CO Metro Area",216220,28027,2334,22.6,2005
428,3100000US17820,17820,"Colorado Springs, CO Metro Area",234478,31178,4302,22.5,2006
787,3100000US17820,17820,"Colorado Springs, CO Metro Area",232577,31103,3902,22.1,2007
1149,3100000US17820,17820,"Colorado Springs, CO Metro Area",238313,31888,4980,22.6,2008
1512,3100000US17820,17820,"Colorado Springs, CO Metro Area",233695,28727,3567,22.3,2009
1877,310M100US17820,17820,"Colorado Springs, CO Metro Area",237420,27880,2762,21.8,2010
2243,310M100US17820,17820,"Colorado Springs, CO Metro Area",241417,30223,1682,22.1,2011
2609,310M100US17820,17820,"Colorado Springs, CO Metro Area",242694,33739,1766,21.8,2012
2979,310M200US17820,17820,"Colorado Springs, CO Metro Area",248544,34183,3483,22.4,2013
3360,310M200US17820,17820,"Colorado Springs, CO Metro Area",259075,31892,2210,23.6,2014
3741,310M200US17820,17820,"Colorado Springs, CO Metro Area",268114,34249,3257,23.4,2015
4122,310M300US17820,17820,"Colorado Springs, CO Metro Area",267379,40544,1748,22.8,2016
4504,310M300US17820,17820,"Colorado Springs, CO Metro Area",271347,37394,3844,24.5,2017
71,3100000US17860,17860,"Columbia, MO Metro Area",58809,7975,404,18.2,2005
429,3100000US17860,17860,"Columbia, MO Metro Area",63577,8831,240,17.3,2006
788,3100000US17860,17860,"Columbia, MO Metro Area",63155,11901,562,18.3,2007
1150,3100000US17860,17860,"Columbia, MO Metro Area",66743,10378,504,18.5,2008
1513,3100000US17860,17860,"Columbia, MO Metro Area",67026,12196,701,18.5,2009
1878,310M100US17860,17860,"Columbia, MO Metro Area",66002,9965,289,18.6,2010
2244,310M100US17860,17860,"Columbia, MO Metro Area",72531,7028,516,20.2,2011
2610,310M100US17860,17860,"Columbia, MO Metro Area",71342,9181,806,17.9,2012
2980,310M200US17860,17860,"Columbia, MO Metro Area",68476,11766,654,16.6,2013
3361,310M200US17860,17860,"Columbia, MO Metro Area",68210,7566,1355,17.5,2014
3742,310M200US17860,17860,"Columbia, MO Metro Area",72424,7088,1348,19.0,2015
4123,310M300US17860,17860,"Columbia, MO Metro Area",72792,9312,351,17.3,2016
4505,310M300US17860,17860,"Columbia, MO Metro Area",68182,12864,1211,18.5,2017
72,3100000US17900,17900,"Columbia, SC Metro Area",260726,36420,4018,23.7,2005
430,3100000US17900,17900,"Columbia, SC Metro Area",274215,35345,3371,23.3,2006
789,3100000US17900,17900,"Columbia, SC Metro Area",269238,38203,3062,24.0,2007
1151,3100000US17900,17900,"Columbia, SC Metro Area",280305,32476,3811,23.5,2008
1514,3100000US17900,17900,"Columbia, SC Metro Area",284201,30215,2030,23.6,2009
1879,310M100US17900,17900,"Columbia, SC Metro Area",287168,28743,1842,23.4,2010
2245,310M100US17900,17900,"Columbia, SC Metro Area",284927,29623,2322,23.8,2011
2611,310M100US17900,17900,"Columbia, SC Metro Area",297355,26227,2618,22.7,2012
2981,310M200US17900,17900,"Columbia, SC Metro Area",301530,25107,2368,23.9,2013
3362,310M200US17900,17900,"Columbia, SC Metro Area",307752,28940,2842,23.5,2014
3743,310M200US17900,17900,"Columbia, SC Metro Area",310364,30014,2163,23.5,2015
4124,310M300US17900,17900,"Columbia, SC Metro Area",309032,34178,2263,24.3,2016
4506,310M300US17900,17900,"Columbia, SC Metro Area",315727,36847,3263,23.2,2017
73,3100000US17980,17980,"Columbus, GA-AL Metro Area",88749,12425,869,21.0,2005
431,3100000US17980,17980,"Columbus, GA-AL Metro Area",94644,12634,1392,20.0,2006
790,3100000US17980,17980,"Columbus, GA-AL Metro Area",93511,13660,355,19.9,2007
1152,3100000US17980,17980,"Columbus, GA-AL Metro Area",96946,14726,1630,20.7,2008
1515,3100000US17980,17980,"Columbus, GA-AL Metro Area",97753,10559,599,20.0,2009
1880,310M100US17980,17980,"Columbus, GA-AL Metro Area",98572,10201,819,21.4,2010
2246,310M100US17980,17980,"Columbus, GA-AL Metro Area",95879,13289,470,21.0,2011
2612,310M100US17980,17980,"Columbus, GA-AL Metro Area",103177,11933,1457,20.9,2012
2982,310M200US17980,17980,"Columbus, GA-AL Metro Area",100930,11867,1307,21.0,2013
3363,310M200US17980,17980,"Columbus, GA-AL Metro Area",114284,14190,1825,21.3,2014
3744,310M200US17980,17980,"Columbus, GA-AL Metro Area",108071,11920,1608,23.0,2015
4125,310M300US17980,17980,"Columbus, GA-AL Metro Area",104896,12762,1239,22.2,2016
4507,310M300US17980,17980,"Columbus, GA-AL Metro Area",100851,11376,1544,21.4,2017
74,3100000US18020,18020,"Columbus, IN Metro Area",N,N,N,N,2005
432,3100000US18020,18020,"Columbus, IN Metro Area",30651,3412,0,N,2006
791,3100000US18020,18020,"Columbus, IN Metro Area",29147,3085,217,N,2007
1153,3100000US18020,18020,"Columbus, IN Metro Area",28531,3547,197,N,2008
1516,3100000US18020,18020,"Columbus, IN Metro Area",30188,3737,144,N,2009
1881,310M100US18020,18020,"Columbus, IN Metro Area",30410,3064,45,N,2010
2247,310M100US18020,18020,"Columbus, IN Metro Area",30717,3700,183,N,2011
2613,310M100US18020,18020,"Columbus, IN Metro Area",32167,3617,228,N,2012
2983,310M200US18020,18020,"Columbus, IN Metro Area",32299,2845,294,N,2013
3364,310M200US18020,18020,"Columbus, IN Metro Area",32470,4030,334,N,2014
3745,310M200US18020,18020,"Columbus, IN Metro Area",34940,2803,45,N,2015
4126,310M300US18020,18020,"Columbus, IN Metro Area",33536,3504,198,N,2016
4508,310M300US18020,18020,"Columbus, IN Metro Area",32803,3513,277,N,2017
75,3100000US18140,18140,"Columbus, OH Metro Area",681379,69640,11803,22.5,2005
433,3100000US18140,18140,"Columbus, OH Metro Area",701373,65969,14579,22.5,2006
792,3100000US18140,18140,"Columbus, OH Metro Area",695659,70842,13214,23.1,2007
1154,3100000US18140,18140,"Columbus, OH Metro Area",728548,75124,14877,23.0,2008
1517,3100000US18140,18140,"Columbus, OH Metro Area",720449,67952,11897,22.5,2009
1882,310M100US18140,18140,"Columbus, OH Metro Area",716645,69663,14490,22.7,2010
2248,310M100US18140,18140,"Columbus, OH Metro Area",735335,65157,15492,23.5,2011
2614,310M100US18140,18140,"Columbus, OH Metro Area",740885,75920,14527,22.8,2012
2984,310M200US18140,18140,"Columbus, OH Metro Area",788024,76733,16152,23.3,2013
3365,310M200US18140,18140,"Columbus, OH Metro Area",815435,75226,17383,23.5,2014
3746,310M200US18140,18140,"Columbus, OH Metro Area",816825,76719,19159,23.6,2015
4127,310M300US18140,18140,"Columbus, OH Metro Area",836150,75690,15937,24.0,2016
4509,310M300US18140,18140,"Columbus, OH Metro Area",857605,73672,15204,23.9,2017
76,3100000US18580,18580,"Corpus Christi, TX Metro Area",136129,26705,2455,20.4,2005
434,3100000US18580,18580,"Corpus Christi, TX Metro Area",133467,24205,3037,19.3,2006
793,3100000US18580,18580,"Corpus Christi, TX Metro Area",138352,23857,2257,19.6,2007
1155,3100000US18580,18580,"Corpus Christi, TX Metro Area",147789,21453,1941,19.0,2008
1518,3100000US18580,18580,"Corpus Christi, TX Metro Area",138126,18290,2233,20.7,2009
1883,310M100US18580,18580,"Corpus Christi, TX Metro Area",144331,18729,2990,19.0,2010
2249,310M100US18580,18580,"Corpus Christi, TX Metro Area",142522,24232,2445,19.0,2011
2615,310M100US18580,18580,"Corpus Christi, TX Metro Area",154627,23439,4099,21.5,2012
2985,310M200US18580,18580,"Corpus Christi, TX Metro Area",167989,20998,2289,20.2,2013
3366,310M200US18580,18580,"Corpus Christi, TX Metro Area",166294,22010,2859,20.5,2014
3747,310M200US18580,18580,"Corpus Christi, TX Metro Area",165309,20161,1663,20.2,2015
4128,310M300US18580,18580,"Corpus Christi, TX Metro Area",170542,18236,2988,19.6,2016
4510,310M300US18580,18580,"Corpus Christi, TX Metro Area",165637,19765,1777,20.5,2017
77,3100000US18700,18700,"Corvallis, OR Metro Area",26748,3907,489,17.2,2005
435,3100000US18700,18700,"Corvallis, OR Metro Area",25012,4246,410,17.6,2006
794,3100000US18700,18700,"Corvallis, OR Metro Area",27559,5303,596,17.3,2007
1156,3100000US18700,18700,"Corvallis, OR Metro Area",25851,3326,969,17.7,2008
1519,3100000US18700,18700,"Corvallis, OR Metro Area",24183,3771,868,17.3,2009
1884,310M100US18700,18700,"Corvallis, OR Metro Area",23825,2898,1018,17.7,2010
2250,310M100US18700,18700,"Corvallis, OR Metro Area",22937,3099,773,20.2,2011
2616,310M100US18700,18700,"Corvallis, OR Metro Area",24690,4019,668,18.0,2012
2986,310M200US18700,18700,"Corvallis, OR Metro Area",25197,2614,599,N,2013
3367,310M200US18700,18700,"Corvallis, OR Metro Area",24336,3356,1318,19.5,2014
3748,310M200US18700,18700,"Corvallis, OR Metro Area",27523,3057,859,18.5,2015
4129,310M300US18700,18700,"Corvallis, OR Metro Area",27018,2935,631,19.0,2016
4511,310M300US18700,18700,"Corvallis, OR Metro Area",29469,4079,1296,19.2,2017
1885,310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",69066,9742,716,22.1,2010
2251,310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",72202,6937,737,23.2,2011
2617,310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",76652,7609,507,23.4,2012
2987,310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",94005,8391,968,23.6,2013
3368,310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",101810,8619,76,N,2014
3749,310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",97265,12309,128,25.0,2015
4130,310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",102545,12849,658,24.1,2016
4512,310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",101327,11887,437,25.2,2017
78,3100000US19060,19060,"Cumberland, MD-WV Metro Area",N,N,N,N,2005
436,3100000US19060,19060,"Cumberland, MD-WV Metro Area",32683,4126,327,22.9,2006
795,3100000US19060,19060,"Cumberland, MD-WV Metro Area",34631,3763,268,22.6,2007
1157,3100000US19060,19060,"Cumberland, MD-WV Metro Area",35315,5121,174,25.7,2008
1520,3100000US19060,19060,"Cumberland, MD-WV Metro Area",33167,3781,222,20.3,2009
1886,310M100US19060,19060,"Cumberland, MD-WV Metro Area",29923,4935,136,N,2010
2252,310M100US19060,19060,"Cumberland, MD-WV Metro Area",31627,5116,163,21.4,2011
2618,310M100US19060,19060,"Cumberland, MD-WV Metro Area",33780,4633,98,22.2,2012
2988,310M200US19060,19060,"Cumberland, MD-WV Metro Area",31136,4810,222,21.9,2013
3369,310M200US19060,19060,"Cumberland, MD-WV Metro Area",31178,4088,134,21.7,2014
3750,310M200US19060,19060,"Cumberland, MD-WV Metro Area",32280,3325,218,23.0,2015
4131,310M300US19060,19060,"Cumberland, MD-WV Metro Area",31367,4084,311,24.4,2016
4513,310M300US19060,19060,"Cumberland, MD-WV Metro Area",33868,2800,82,N,2017
79,3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2218754,321762,42064,26.5,2005
437,3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2316250,345879,47852,26.5,2006
796,3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2384328,322272,47562,26.8,2007
1158,3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2476995,369641,51792,27.0,2008
1521,3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2471546,314098,46452,26.1,2009
1887,310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2437984,301862,40719,26.5,2010
2253,310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2489998,312423,44039,26.6,2011
2619,310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2545039,320219,47814,27.1,2012
2989,310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2635553,330377,45527,27.3,2013
3370,310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2709830,332152,54463,27.5,2014
3751,310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2802638,329025,51926,28.1,2015
4132,310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2876508,344268,49021,28.6,2016
4514,310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2956135,351133,48828,28.6,2017
80,3100000US19140,19140,"Dalton, GA Metro Area",N,N,N,N,2005
438,3100000US19140,19140,"Dalton, GA Metro Area",52258,6724,74,N,2006
797,3100000US19140,19140,"Dalton, GA Metro Area",44253,7333,92,N,2007
1159,3100000US19140,19140,"Dalton, GA Metro Area",52202,7268,190,N,2008
1522,3100000US19140,19140,"Dalton, GA Metro Area",43910,4882,0,20.9,2009
1888,310M100US19140,19140,"Dalton, GA Metro Area",49062,6430,33,N,2010
2254,310M100US19140,19140,"Dalton, GA Metro Area",48515,5643,1026,N,2011
2620,310M100US19140,19140,"Dalton, GA Metro Area",48094,5341,136,N,2012
2990,310M200US19140,19140,"Dalton, GA Metro Area",50629,6398,192,21.5,2013
3371,310M200US19140,19140,"Dalton, GA Metro Area",55295,4706,0,22.2,2014
3752,310M200US19140,19140,"Dalton, GA Metro Area",56587,5551,151,N,2015
4133,310M300US19140,19140,"Dalton, GA Metro Area",53736,7302,0,23.6,2016
4515,310M300US19140,19140,"Dalton, GA Metro Area",52268,7117,89,N,2017
