CBSA,MNAME,RailBus,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,UAPOP,UAAREALAND,MAREALAND,UAPOPPCT
36220.0,"Odessa, TX Metro Area",DemandResponse,2010,26164.0,142530.0,25700.897200000003,140007.219,10564.6365,60121.0,2.297852010395964,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2011,28367.0,159075.0,27864.9041,156259.3725,17656.8425,65055.0,2.293333803363063,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2012,28404.0,165004.0,27901.2492,162083.4292,13499.7489,66399.0,2.337663709336713,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2013,20318.0,136536.0,19958.3714,134119.3128,10966.3972,94077.0,4.630229353282804,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2014,0.0,0.0,0.0,0.0,0.0,56799.0,inf,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2015,0.0,0.0,0.0,0.0,0.0,60822.0,inf,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2016,0.0,0.0,0.0,0.0,0.0,41163.0,inf,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2017,0.0,0.0,0.0,0.0,0.0,43865.0,inf,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36220.0,"Odessa, TX Metro Area",DemandResponse,2018,0.0,0.0,0.0,0.0,0.0,40976.75,inf,149237989.0,126405.0,152640583.0,2324999033.0,98.23
36420.0,"Oklahoma City, OK Metro Area",Bus,2005,2754952.0,3203228.0,2754952.0,3203228.0,164501.0,1675535.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2006,3740833.0,3212923.0,3740833.0,3212923.0,191868.0,2278051.0,0.4297054266489591,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2007,3610141.0,3418434.0,3610141.0,3418434.0,224419.0,2489627.0,0.5017141033498386,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2008,3812283.0,3224419.0,3812283.0,3224419.0,220269.0,1826406.0,0.3647662781303013,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2009,3958392.0,3096203.0,3958392.0,3096203.0,198565.0,1972791.0,0.3812962550808601,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2010,3866877.0,2922164.0,3866877.0,2922164.0,187860.0,1935257.0,0.37098294641347257,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2011,3657305.0,2869997.0,3657305.0,2869997.0,185284.0,2439611.0,0.47926349641084154,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2012,2878429.0,2551355.0,2878429.0,2551355.0,162208.0,2483988.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2013,2838807.0,2577716.0,2838807.0,2577716.0,164729.0,2480408.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2014,2968189.0,2667743.0,2968189.0,2667743.0,173335.0,2555566.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2015,3165662.0,2902425.0,3165662.0,2902425.0,188230.0,4023458.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2016,3139309.0,2937575.0,3139309.0,2937575.0,191815.0,4374943.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2017,3052877.0,2849224.0,3052877.0,2849224.0,186066.0,4352263.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Bus,2018,2911904.0,2853805.0,2911904.0,2853805.0,186225.0,4423124.25,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2005,132596.0,578984.0,132596.0,578984.0,36020.0,247156.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2006,87920.0,490617.0,87920.0,490617.0,31271.0,284378.0,2.8089001114894385,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2007,88185.0,683311.0,88185.0,683311.0,49311.0,287127.0,2.8646659576215256,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2008,100468.0,727326.0,100468.0,727326.0,51654.0,254498.0,2.300377983313302,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2009,92960.0,705556.0,92960.0,705556.0,50362.0,262255.0,2.4928870168566175,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2010,87368.0,685027.0,87368.0,685027.0,47763.0,277342.0,2.8491417573923066,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2011,83921.0,663355.0,83921.0,663355.0,46258.0,307751.0,3.3579843804757834,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2012,56986.0,527539.0,56986.0,527539.0,31735.0,339342.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2013,58990.0,551339.0,58990.0,551339.0,32281.0,292226.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2014,57694.0,542596.0,57694.0,542596.0,31749.0,269472.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2015,57177.0,529277.0,57177.0,529277.0,32221.0,282015.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2016,60812.0,569573.0,60812.0,569573.0,32918.0,266997.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2017,64036.0,604665.0,64036.0,604665.0,33476.0,325785.0,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",DemandResponse,2018,63347.0,589784.0,63347.0,589784.0,33270.0,366121.5,inf,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2005,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2006,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2007,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2008,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2009,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2010,0.0,0.0,0.0,0.0,0.0,0.0,,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2011,5187.0,3002.0,5187.0,3002.0,740.0,87300.0,16.830537883169463,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2012,7623.0,5316.0,7623.0,5316.0,1339.0,38676.0,5.073593073593074,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2013,8735.0,7085.0,8735.0,7085.0,1698.0,36178.0,4.141728677733257,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2014,9388.0,5370.0,9388.0,5370.0,1297.0,30376.0,3.235619940349382,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2015,10348.0,4108.0,10348.0,4108.0,1009.0,22963.0,2.2190761499806726,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2016,13092.0,4291.0,13092.0,4291.0,1056.0,30188.0,2.3058356248090437,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2017,11663.0,4047.0,11663.0,4047.0,1000.0,33975.0,2.913058389779645,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36420.0,"Oklahoma City, OK Metro Area",Other,2018,4677.0,3038.0,4677.0,3038.0,743.0,38621.5,8.257750694889888,1063534320.0,861505.0,1063534320.0,14274866599.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2005,2839816.0,2126627.0,2839816.0,2126627.0,151689.0,1390997.0,0.4898194108350682,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2006,3240316.0,2321218.0,3240316.0,2321218.0,171722.0,1482310.0,0.45745847009982976,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2007,3635842.0,2351615.0,3635842.0,2351615.0,175825.0,1628735.0,0.4479663857780399,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2008,4307998.0,2536731.0,4307998.0,2536731.0,192351.0,1850861.0,0.42963367206762865,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2009,4298847.0,2718877.0,4298847.0,2718877.0,197259.0,2306799.0,0.5366087697468647,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2010,4313015.0,2662022.0,4313015.0,2662022.0,194733.0,2414920.0,0.5599145841134334,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2011,4505329.0,2844905.0,4505329.0,2844905.0,207616.0,2381146.0,0.528517673182136,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2012,4567371.0,2726032.0,4567371.0,2726032.0,199894.0,2541648.0,0.5564794276619963,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2013,4434071.0,2766446.0,4434071.0,2766446.0,198018.0,2863158.0,0.6457176711874933,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2014,4470324.0,2866889.0,4470324.0,2866889.0,205752.0,2965622.0,0.66340202634082,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2015,4283418.0,2878231.0,4283418.0,2878231.0,205157.0,2802364.0,0.6542354726996058,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2016,4113799.0,2884703.0,4113799.0,2884703.0,205898.0,2877197.0,0.6994014534983357,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2017,3924162.0,2842365.0,3924162.0,2842365.0,203839.0,2567215.0,0.6542071912423595,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",Bus,2018,3763430.0,2876824.0,3763430.0,2876824.0,206602.0,2353436.75,0.6253435695628722,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2005,501171.0,2367526.0,501171.0,2367526.0,92294.0,679127.0,1.3550804016992204,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2006,588117.0,2847076.0,588117.0,2847076.0,115071.0,874279.0,1.486573249880551,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2007,670218.0,3319024.0,670218.0,3319024.0,123427.0,1065417.0,1.5896573950565338,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2008,823079.0,3853457.0,823079.0,3853457.0,139346.0,1253072.0,1.5224200836128732,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2009,824219.0,3990876.0,824219.0,3990876.0,148754.0,1634612.0,1.983225332102269,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2010,791329.0,3825144.0,791329.0,3825144.0,148826.0,1527836.0,1.9307216088377905,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2011,833521.0,3992057.0,833521.0,3992057.0,150668.0,1661647.0,1.9935274576165447,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2012,894856.0,4316601.0,894856.0,4316601.0,157265.0,1839336.0,2.0554547323815227,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2013,918323.0,4405578.0,918323.0,4405578.0,160667.0,2056059.0,2.238927915341334,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2014,906586.0,4519036.0,906586.0,4519036.0,163815.0,2069502.0,2.2827420674927694,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2015,851174.0,4365814.0,851174.0,4365814.0,163448.0,2030825.0,2.3859105188833305,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2016,775282.0,4032874.0,775282.0,4032874.0,159406.0,1829821.0,2.3602005463818325,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2017,725798.0,3901995.0,725798.0,3901995.0,157793.0,1708906.0,2.3545201281899373,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36500.0,"Olympia, WA Metro Area",DemandResponse,2018,711871.0,4012611.0,711871.0,4012611.0,157918.0,1567968.75,2.2026023675637862,273453845.0,176617.0,273453845.0,1869871525.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2005,3297973.0,3807093.0,3297973.0,3807093.0,278231.0,3876813.0,1.1755138686702409,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2006,3599193.0,3841723.0,3599193.0,3841723.0,280983.0,3962668.0,1.1009879159022593,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2007,3710238.0,3899320.0,3710238.0,3899320.0,282246.0,3933597.0,1.0602007202772437,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2008,3947938.0,4009434.0,3947938.0,4009434.0,289579.0,4524809.0,1.1461195692536206,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2009,3675281.0,4042767.0,3675281.0,4042767.0,293356.0,3983971.0,1.0839908567535381,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2010,3746554.0,4079935.0,3746554.0,4079935.0,301445.0,3989687.0,1.0648951009380887,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2011,4000853.0,3976764.0,4000853.0,3976764.0,292405.0,4020004.0,1.0047867292299917,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2012,4225033.0,3931090.0,4225033.0,3931090.0,287478.0,4636442.0,1.097374150687107,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2013,4178318.0,3884714.0,4178318.0,3884714.0,283230.0,4396349.0,1.0521815237614753,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2014,4043609.0,3864159.0,4043609.0,3864159.0,280616.0,4336495.0,1.072431830080505,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2015,3780469.0,3979913.0,3780469.0,3979913.0,285537.0,4325694.0,1.1442215238373863,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2016,3623071.0,4064777.0,3623071.0,4064777.0,289451.0,4035814.0,1.1139207594882905,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2017,3592502.0,4021512.0,3592502.0,4021512.0,287103.0,4146313.0,1.1541574646305,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",Bus,2018,3409221.0,4025443.0,3409221.0,4025443.0,287471.0,4156717.25,1.219257199811922,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2005,62477.0,584265.0,62477.0,584265.0,37332.0,123870.0,1.9826496150583415,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2006,73720.0,588355.0,73720.0,588355.0,37428.0,144860.0,1.965002712967987,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2007,76986.0,539724.0,76986.0,539724.0,39367.0,148422.0,1.927908970462162,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2008,85383.0,682683.0,85383.0,682683.0,44728.0,164863.0,1.9308644577960483,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2009,96672.0,713566.0,96672.0,713566.0,47294.0,158222.0,1.6366890102615028,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2010,111094.0,780861.0,111094.0,780861.0,52498.0,191662.0,1.725223684447405,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2011,126739.0,888872.0,126739.0,888872.0,59694.0,181978.0,1.4358484760018622,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2012,131886.0,864911.0,131886.0,864911.0,55239.0,284904.0,2.1602292889313497,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2013,128849.0,871356.0,128849.0,871356.0,57742.0,268848.0,2.086535401904555,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2014,120240.0,839919.0,120240.0,839919.0,58321.0,275735.0,2.293205256154358,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2015,112761.0,800977.0,112761.0,800977.0,55974.0,277222.0,2.458491854453224,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2016,110145.0,748612.0,110145.0,748612.0,63149.0,264023.0,2.397049344046484,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2017,114073.0,781478.0,114073.0,781478.0,55238.0,274034.0,2.402268722660051,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36540.0,"Omaha-Council Bluffs, NE-IA Metro Area",DemandResponse,2018,102030.0,624964.0,102030.0,624964.0,40929.0,278242.5,2.7270655689503087,702425101.0,725008.0,702425101.0,11265534804.0,100.0
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2005,23748009.0,13476969.0,23748009.0,13476969.0,941850.0,16493552.0,0.6945235703759418,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2006,24506488.0,13543816.0,24506488.0,13543816.0,960784.0,18114107.0,0.739155565660816,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2007,26092088.0,14539619.0,26091386.9234,14537531.0288,1041648.8432,18177181.0,0.3993676065432151,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2008,26202517.0,15181648.0,26201053.4722,15177956.7796,1099316.2116,20719848.0,0.68620927307978,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2009,23532977.0,14412280.0,23530787.372,14408223.8458,1043632.4588,20236837.0,0.6887001563588748,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2010,25572194.0,15195972.0,25569156.1274,15191098.0932,1054130.4154,21046328.0,0.6294805816023474,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2011,27707787.0,15058032.0,27704395.5714,15052979.4252,1055801.113,24663791.0,0.6780290990255677,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2012,28793588.0,15871387.0,28789747.7972,15866262.7816,1083467.2012,27109767.0,0.7419683509733823,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2013,29263869.0,15283689.0,29259947.8422,15278542.0134,1110707.1634,27974343.0,0.7255055782475871,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2014,29369832.0,15610857.0,29365783.3176,15605722.1346,1140724.1588,27447269.0,0.6921323397577265,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2015,28234832.0,15981554.0,28230985.1696,15976250.0048,1165928.049,26672334.0,0.717735539990335,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2016,26275194.0,16329974.0,26271161.118,16322792.63,1200662.8986,24855518.0,0.7162392806646493,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2017,25329921.0,16496391.0,25325690.046,16489060.2318,1210501.2208,23326340.0,0.6967790821573362,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",Bus,2018,24285769.0,16607149.0,24281359.252,16599944.635,1232967.6882,21725252.5,0.6792667866303187,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2005,721826.0,5696591.0,721826.0,5696591.0,388782.0,962693.0,1.3336912219842456,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2006,710460.0,5840805.0,710460.0,5840805.0,385329.0,1084745.0,1.5268206514089464,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2007,971120.0,8559513.0,968382.8138,8532967.068,516923.0216,1399947.0,1.0749901400366872,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2008,1032570.0,9053240.0,1029790.6037999999,9028618.529,546608.5044,1520737.0,1.098418957757632,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2009,1066972.0,10112864.0,1064293.8448,10087765.2284,572069.6026,1788136.0,1.2852669141124902,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2010,1134373.0,9597088.0,1132052.0422,9572895.9118,603590.0522,1937207.0,1.3129154416667468,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2011,1232212.0,11088102.0,1229907.7876,11066916.700199999,665874.5494,2062293.0,1.2914491986481396,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2012,1204013.0,11672357.0,1201972.0772,11654179.484000001,689424.3224,2210427.0,1.3952029797014174,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2013,1203729.0,12211452.0,1201821.7632,12194955.0846,700519.3114,2238515.0,1.3642416286302248,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2014,1196451.0,12509327.0,1194696.5382,12492386.8922,673938.7912,2322439.0,1.3916997263534443,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2015,994422.0,11047549.0,992865.3582,11033525.956,545316.5966,2096971.0,1.5079763335476546,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2016,1075701.0,12404000.0,1074435.7584,12391503.635,608711.9358,3536463.0,2.257410981127657,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2017,1109255.0,12874778.0,1108077.8828,12863167.2512,648852.5722,3685566.0,2.2751685440562244,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
36740.0,"Orlando-Kissimmee-Sanford, FL Metro Area",DemandResponse,2018,982451.0,11325393.0,981033.2984,11312726.371199999,620288.2748,4157266.25,2.7547002934490354,1548012602.0,1510516.0,1548012602.0,9009231940.0,99.37
