,UZA Name,RailBus,UZA,Year,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT
14324,"Tulsa, OK",DemandResponse,62,2016,121823.0,1026749.0,57350.0,354861.0,2.9129228470814215
14325,"Tulsa, OK",DemandResponse,62,2017,110923.0,918082.0,52801.0,369459.0,3.3307699935991635
14326,"Tulsa, OK",DemandResponse,62,2018,106990.0,907379.0,51558.0,383370.25,3.583234414431255
14331,"Turlock, CA",Bus,300,2005,0.0,0.0,0.0,0.0,
14332,"Turlock, CA",Bus,300,2006,148399.0,185863.0,13677.0,83054.0,0.5596668441162003
14333,"Turlock, CA",Bus,300,2007,141254.0,197966.0,13516.0,92646.0,0.6558823112973792
14334,"Turlock, CA",Bus,300,2008,109416.0,179129.0,13106.0,123983.0,1.133134093734006
14335,"Turlock, CA",Bus,300,2009,103977.0,173442.0,12789.0,101841.0,0.9794569952970369
14336,"Turlock, CA",Bus,300,2010,101737.0,172737.0,12538.0,93554.0,0.919567119140529
14337,"Turlock, CA",Bus,300,2011,100214.0,155105.0,11523.0,103806.0,1.0358432953479553
14338,"Turlock, CA",Bus,300,2012,104624.0,154171.0,11561.0,107490.0,1.0273933323138094
14339,"Turlock, CA",Bus,300,2013,108860.0,150663.0,11567.0,110639.0,1.0163420907587728
14340,"Turlock, CA",Bus,300,2014,108260.0,156566.0,11656.0,112165.0,1.0360705708479587
14341,"Turlock, CA",Bus,300,2015,106252.0,161912.0,12012.0,106584.0,1.0031246470654671
14342,"Turlock, CA",Bus,300,2016,112461.0,166764.0,13791.0,118727.0,1.0557170930366973
14343,"Turlock, CA",Bus,300,2017,130930.0,235212.0,23421.0,65549.0,0.5006415641946078
14344,"Turlock, CA",Bus,300,2018,164771.0,288828.0,25761.0,28701.25,0.17418872253005688
14349,"Turlock, CA",DemandResponse,300,2005,0.0,0.0,0.0,0.0,
14350,"Turlock, CA",DemandResponse,300,2006,25017.0,64839.0,4646.0,45308.0,1.8110884598473038
14351,"Turlock, CA",DemandResponse,300,2007,20052.0,61723.0,4537.0,34502.0,1.7206263714342709
14352,"Turlock, CA",DemandResponse,300,2008,14592.0,47130.0,3655.0,58029.0,3.9767680921052633
14353,"Turlock, CA",DemandResponse,300,2009,11497.0,40320.0,3036.0,46798.0,4.070453161694355
14354,"Turlock, CA",DemandResponse,300,2010,9765.0,32281.0,2502.0,35802.0,3.6663594470046084
14355,"Turlock, CA",DemandResponse,300,2011,10620.0,33419.0,2592.0,31272.0,2.944632768361582
14356,"Turlock, CA",DemandResponse,300,2012,12904.0,36803.0,2908.0,38337.0,2.970939243645381
14357,"Turlock, CA",DemandResponse,300,2013,11400.0,34066.0,2766.0,40654.0,3.566140350877193
14358,"Turlock, CA",DemandResponse,300,2014,11234.0,34574.0,2629.0,37985.0,3.381253338080826
14359,"Turlock, CA",DemandResponse,300,2015,11636.0,34834.0,2863.0,38375.0,3.2979546235819868
14360,"Turlock, CA",DemandResponse,300,2016,8524.0,28430.0,2562.0,29435.0,3.4531909901454716
14361,"Turlock, CA",DemandResponse,300,2017,10243.0,36142.0,3334.0,26206.0,2.5584301474177487
14362,"Turlock, CA",DemandResponse,300,2018,10980.0,40168.0,3739.0,21549.25,1.9625910746812387
14367,"Tuscaloosa, AL",Bus,233,2005,0.0,0.0,0.0,174076.0,inf
14368,"Tuscaloosa, AL",Bus,233,2006,181215.0,223387.0,17892.0,184617.0,1.0187732803575862
14369,"Tuscaloosa, AL",Bus,233,2007,184989.0,217396.0,13833.0,247120.0,1.3358632134883697
14370,"Tuscaloosa, AL",Bus,233,2008,198147.0,217959.0,13208.0,210701.0,1.063357002629361
14371,"Tuscaloosa, AL",Bus,233,2009,197826.0,236091.0,13052.0,122009.0,0.6167490623072801
14372,"Tuscaloosa, AL",Bus,233,2010,240479.0,247940.0,14442.0,129963.0,0.5404338840397707
14373,"Tuscaloosa, AL",Bus,233,2011,277721.0,257279.0,19624.0,143180.0,0.5155533791106902
14374,"Tuscaloosa, AL",Bus,233,2012,0.0,0.0,0.0,156356.0,inf
14375,"Tuscaloosa, AL",Bus,233,2013,0.0,0.0,0.0,151386.0,inf
14376,"Tuscaloosa, AL",Bus,233,2014,0.0,0.0,0.0,149519.0,inf
14377,"Tuscaloosa, AL",Bus,233,2015,0.0,0.0,0.0,140095.0,inf
14378,"Tuscaloosa, AL",Bus,233,2016,0.0,0.0,0.0,129708.0,inf
14379,"Tuscaloosa, AL",Bus,233,2017,0.0,0.0,0.0,141011.0,inf
14380,"Tuscaloosa, AL",Bus,233,2018,0.0,0.0,0.0,146891.5,inf
14385,"Tuscaloosa, AL",DemandResponse,233,2005,0.0,0.0,0.0,76045.0,inf
14386,"Tuscaloosa, AL",DemandResponse,233,2006,15867.0,108480.0,9652.0,88545.0,5.580449990546417
14387,"Tuscaloosa, AL",DemandResponse,233,2007,13988.0,98617.0,9583.0,71527.0,5.113454389476694
14388,"Tuscaloosa, AL",DemandResponse,233,2008,13504.0,83479.0,9576.0,74690.0,5.530953791469194
14389,"Tuscaloosa, AL",DemandResponse,233,2009,13468.0,68859.0,9538.0,39563.0,2.9375556875556876
14390,"Tuscaloosa, AL",DemandResponse,233,2010,13885.0,68111.0,9462.0,50949.0,3.6693554195174647
14391,"Tuscaloosa, AL",DemandResponse,233,2011,16173.0,84001.0,10134.0,47824.0,2.957027144005441
14392,"Tuscaloosa, AL",DemandResponse,233,2012,0.0,0.0,0.0,48964.0,inf
14393,"Tuscaloosa, AL",DemandResponse,233,2013,0.0,0.0,0.0,42721.0,inf
14394,"Tuscaloosa, AL",DemandResponse,233,2014,0.0,0.0,0.0,48733.0,inf
14395,"Tuscaloosa, AL",DemandResponse,233,2015,0.0,0.0,0.0,46698.0,inf
14396,"Tuscaloosa, AL",DemandResponse,233,2016,0.0,0.0,0.0,42537.0,inf
14397,"Tuscaloosa, AL",DemandResponse,233,2017,0.0,0.0,0.0,43083.0,inf
14398,"Tuscaloosa, AL",DemandResponse,233,2018,0.0,0.0,0.0,42452.25,inf
14403,"Uniontown-Connellsville, PA",Bus,487,2005,96024.0,496608.0,24273.0,51254.0,0.5337623927351496
14404,"Uniontown-Connellsville, PA",Bus,487,2006,107165.0,568549.0,26676.0,54202.0,0.505780805300238
14405,"Uniontown-Connellsville, PA",Bus,487,2007,99423.0,632248.0,29850.0,68113.0,0.6850829284974301
14406,"Uniontown-Connellsville, PA",Bus,487,2008,128038.0,537722.0,29039.0,109841.0,0.857878129930177
14407,"Uniontown-Connellsville, PA",Bus,487,2009,120071.0,483799.0,27195.0,191392.0,1.5939902224517162
14408,"Uniontown-Connellsville, PA",Bus,487,2010,139297.0,563249.0,29118.0,144247.0,1.0355355822451309
14409,"Uniontown-Connellsville, PA",Bus,487,2011,184083.0,559938.0,30291.0,175028.0,0.9508102323408463
14410,"Uniontown-Connellsville, PA",Bus,487,2012,188405.0,543102.0,26872.0,175960.0,0.9339454897693797
14411,"Uniontown-Connellsville, PA",Bus,487,2013,208328.0,554940.0,27782.0,198015.0,0.9504963327061173
14412,"Uniontown-Connellsville, PA",Bus,487,2014,196105.0,552484.0,27260.0,206575.0,1.0533897656867495
14413,"Uniontown-Connellsville, PA",Bus,487,2015,174688.0,530531.0,26996.0,183885.0,1.052648149844294
14414,"Uniontown-Connellsville, PA",Bus,487,2016,154219.0,526153.0,26145.0,184186.0,1.1943145786187175
14415,"Uniontown-Connellsville, PA",Bus,487,2017,148933.0,535131.0,26974.0,177644.0,1.1927779605594462
14416,"Uniontown-Connellsville, PA",Bus,487,2018,131201.0,522878.0,28654.0,172812.75,1.3171603112781152
14421,"Uniontown-Connellsville, PA",DemandResponse,487,2005,2130.0,20631.0,702.0,37718.0,17.707981220657278
14422,"Uniontown-Connellsville, PA",DemandResponse,487,2006,130621.0,1997997.0,75317.0,45389.0,0.34748623881305457
14423,"Uniontown-Connellsville, PA",DemandResponse,487,2007,127273.0,1432364.0,68461.0,64413.0,0.506101058354875
14424,"Uniontown-Connellsville, PA",DemandResponse,487,2008,120539.0,842717.0,49724.0,35343.0,0.2932080073669103
14425,"Uniontown-Connellsville, PA",DemandResponse,487,2009,120167.0,840998.0,49818.0,42167.0,0.3509033262043656
14426,"Uniontown-Connellsville, PA",DemandResponse,487,2010,127859.0,820275.0,53787.0,152349.0,1.1915391173089105
14427,"Uniontown-Connellsville, PA",DemandResponse,487,2011,135385.0,851271.0,46821.0,52022.0,0.3842523174650072
14428,"Uniontown-Connellsville, PA",DemandResponse,487,2012,118860.0,747512.0,41712.0,55455.0,0.4665572942958102
14429,"Uniontown-Connellsville, PA",DemandResponse,487,2013,111845.0,705553.0,39343.0,53373.0,0.47720506057490275
14430,"Uniontown-Connellsville, PA",DemandResponse,487,2014,107914.0,685039.0,34854.0,55607.0,0.5152899531108105
14431,"Uniontown-Connellsville, PA",DemandResponse,487,2015,108521.0,709774.0,35399.0,100248.0,0.9237659070594632
14432,"Uniontown-Connellsville, PA",DemandResponse,487,2016,117682.0,809244.0,39943.0,102131.0,0.8678557468431876
14433,"Uniontown-Connellsville, PA",DemandResponse,487,2017,121223.0,834443.0,40690.0,130012.0,1.0725027428788265
14434,"Uniontown-Connellsville, PA",DemandResponse,487,2018,120804.0,861558.0,39687.0,151393.5,1.2532159531141354
14439,"Urban Honolulu, HI",Bus,54,2005,64209353.0,18393894.0,1372004.0,39925419.0,0.6218006744282254
14440,"Urban Honolulu, HI",Bus,54,2006,67125854.0,17955060.0,1344480.0,41531437.0,0.618709998088069
14441,"Urban Honolulu, HI",Bus,54,2007,67956063.0,17890723.0,1352143.0,41742352.0,0.6142550076804774
14442,"Urban Honolulu, HI",Bus,54,2008,70275667.0,18578704.0,1401765.0,41984132.0,0.5974206121729161
14443,"Urban Honolulu, HI",Bus,54,2009,70023292.0,18404552.0,1389717.0,42454923.0,0.6062971589510531
14444,"Urban Honolulu, HI",Bus,54,2010,70617601.0,18330560.0,1380155.0,45874670.0,0.6496209068331279
14445,"Urban Honolulu, HI",Bus,54,2011,70600758.0,18333181.0,1374728.0,51721436.0,0.7325903781372999
14446,"Urban Honolulu, HI",Bus,54,2012,71421824.0,17622123.0,1336353.0,54774006.0,0.7669085292473068
14447,"Urban Honolulu, HI",Bus,54,2013,68864257.0,17290292.0,1315344.0,55038042.0,0.7992250900202118
14448,"Urban Honolulu, HI",Bus,54,2014,67873890.0,17600299.0,1349560.0,54976149.0,0.8099749255567936
14449,"Urban Honolulu, HI",Bus,54,2015,68587549.0,17848398.0,1371576.0,55064804.0,0.802839652427294
14450,"Urban Honolulu, HI",Bus,54,2016,66727528.0,17735758.0,1377609.0,53216236.0,0.7975154721751418
14451,"Urban Honolulu, HI",Bus,54,2017,64620019.0,17935840.0,1393683.0,51441589.0,0.7960627340576919
14452,"Urban Honolulu, HI",Bus,54,2018,62709430.0,18075853.0,1413766.0,49648461.75,0.7917224211733387
14457,"Urban Honolulu, HI",DemandResponse,54,2005,1140647.0,6358154.0,383296.0,2691217.0,2.359377616387892
14458,"Urban Honolulu, HI",DemandResponse,54,2006,1454756.0,7278027.0,445260.0,2784277.0,1.913913398535562
14459,"Urban Honolulu, HI",DemandResponse,54,2007,1416426.0,7588439.0,447174.0,3036577.0,2.143830316585547
14460,"Urban Honolulu, HI",DemandResponse,54,2008,1621461.0,8698809.0,508785.0,3526504.0,2.1748928898074023
14461,"Urban Honolulu, HI",DemandResponse,54,2009,1540785.0,9001792.0,465062.0,3547383.0,2.3023218683982516
14462,"Urban Honolulu, HI",DemandResponse,54,2010,1660272.0,9907154.0,498797.0,4141255.0,2.4943232193279172
14463,"Urban Honolulu, HI",DemandResponse,54,2011,1635044.0,9693563.0,496756.0,3066871.0,1.875711601644971
14464,"Urban Honolulu, HI",DemandResponse,54,2012,1048821.0,6219356.0,418623.0,1875616.0,1.788308967879171
14465,"Urban Honolulu, HI",DemandResponse,54,2013,1082168.0,6110633.0,426837.0,1910141.0,1.7651057876411056
14466,"Urban Honolulu, HI",DemandResponse,54,2014,1168590.0,6386251.0,433449.0,1867595.0,1.5981610316706458
14467,"Urban Honolulu, HI",DemandResponse,54,2015,1195451.0,7456640.0,487976.0,1840214.0,1.5393470748696516
14468,"Urban Honolulu, HI",DemandResponse,54,2016,1267848.0,8081682.0,527360.0,1952421.0,1.5399487951237056
14469,"Urban Honolulu, HI",DemandResponse,54,2017,1338491.0,8223566.0,541644.0,2063925.0,1.5419789897728113
14470,"Urban Honolulu, HI",DemandResponse,54,2018,1448402.0,8652709.0,570306.0,2175604.75,1.502072456403678
14475,"Urban Honolulu, HI",Other,54,2005,0.0,0.0,0.0,0.0,
14476,"Urban Honolulu, HI",Other,54,2006,0.0,0.0,0.0,0.0,
14477,"Urban Honolulu, HI",Other,54,2007,0.0,0.0,0.0,0.0,
14478,"Urban Honolulu, HI",Other,54,2008,0.0,0.0,0.0,16849.0,inf
14479,"Urban Honolulu, HI",Other,54,2009,36966.0,33386.0,1528.0,29561.0,0.7996807877509062
14480,"Urban Honolulu, HI",Other,54,2010,0.0,0.0,0.0,0.0,
14481,"Urban Honolulu, HI",Other,54,2011,0.0,0.0,0.0,0.0,
14482,"Urban Honolulu, HI",Other,54,2012,0.0,0.0,0.0,0.0,
14483,"Urban Honolulu, HI",Other,54,2013,0.0,0.0,0.0,0.0,
14484,"Urban Honolulu, HI",Other,54,2014,0.0,0.0,0.0,0.0,
14485,"Urban Honolulu, HI",Other,54,2015,0.0,0.0,0.0,0.0,
14486,"Urban Honolulu, HI",Other,54,2016,0.0,0.0,0.0,0.0,
14487,"Urban Honolulu, HI",Other,54,2017,0.0,0.0,0.0,0.0,
14488,"Urban Honolulu, HI",Other,54,2018,0.0,0.0,0.0,0.0,
14493,"Utica, NY",Bus,268,2005,0.0,0.0,0.0,0.0,
14494,"Utica, NY",Bus,268,2006,0.0,0.0,0.0,973297.0,inf
14495,"Utica, NY",Bus,268,2007,1175005.0,1014361.0,78529.0,1067223.0,0.9082710286339207
14496,"Utica, NY",Bus,268,2008,1305868.0,970552.0,72489.0,1123420.0,0.8602860319726037
14497,"Utica, NY",Bus,268,2009,1310402.0,974360.0,72774.0,1181792.0,0.9018545453990455
14498,"Utica, NY",Bus,268,2010,1279295.0,1016355.0,83336.0,1147849.0,0.8972512203987353
14499,"Utica, NY",Bus,268,2011,1285200.0,981613.0,80424.0,1140157.0,0.8871436352318706
14500,"Utica, NY",Bus,268,2012,1205636.0,975393.0,80524.0,1244968.0,1.0326234452189549
14501,"Utica, NY",Bus,268,2013,1220114.0,985659.0,80482.0,1111053.0,0.9106140901587885
14502,"Utica, NY",Bus,268,2014,1286656.0,986129.0,80407.0,1142186.0,0.8877166857341823
14503,"Utica, NY",Bus,268,2015,312665.0,244321.0,19918.0,1159821.0,3.7094686005788944
14504,"Utica, NY",Bus,268,2016,0.0,0.0,0.0,0.0,
14505,"Utica, NY",Bus,268,2017,0.0,0.0,0.0,0.0,
14506,"Utica, NY",Bus,268,2018,0.0,0.0,0.0,-289955.25,-inf
14511,"Utica, NY",DemandResponse,233,2005,0.0,0.0,0.0,,
14512,"Utica, NY",DemandResponse,233,2006,0.0,0.0,0.0,,
14513,"Utica, NY",DemandResponse,233,2007,0.0,0.0,0.0,,
14514,"Utica, NY",DemandResponse,233,2008,0.0,0.0,0.0,,
14515,"Utica, NY",DemandResponse,233,2009,0.0,0.0,0.0,,
14516,"Utica, NY",DemandResponse,233,2010,0.0,0.0,0.0,,
14517,"Utica, NY",DemandResponse,233,2011,0.0,0.0,0.0,,
14518,"Utica, NY",DemandResponse,233,2012,0.0,0.0,0.0,,
14519,"Utica, NY",DemandResponse,233,2013,0.0,0.0,0.0,,
14520,"Utica, NY",DemandResponse,233,2014,0.0,0.0,0.0,,
14521,"Utica, NY",DemandResponse,233,2015,0.0,0.0,0.0,,
14522,"Utica, NY",DemandResponse,233,2016,0.0,0.0,0.0,,
14523,"Utica, NY",DemandResponse,233,2017,0.0,0.0,0.0,,
14524,"Utica, NY",DemandResponse,233,2018,0.0,0.0,0.0,,
14529,"Utica, NY",DemandResponse,268,2005,0.0,0.0,0.0,0.0,
14530,"Utica, NY",DemandResponse,268,2006,0.0,0.0,0.0,40113.0,inf
14531,"Utica, NY",DemandResponse,268,2007,33553.0,148540.0,13009.0,41462.0,1.2357166274252676
14532,"Utica, NY",DemandResponse,268,2008,36012.0,160300.0,15309.0,49740.0,1.381206264578474
14533,"Utica, NY",DemandResponse,268,2009,37541.0,163872.0,16102.0,52264.0,1.3921845448975787
14534,"Utica, NY",DemandResponse,268,2010,35861.0,170272.0,15922.0,59174.0,1.6500934162460612
14535,"Utica, NY",DemandResponse,268,2011,32244.0,149931.0,14538.0,60632.0,1.8804118595707728
14536,"Utica, NY",DemandResponse,268,2012,27756.0,129307.0,12905.0,65016.0,2.342412451361868
14537,"Utica, NY",DemandResponse,268,2013,30286.0,131544.0,12911.0,57269.0,1.8909397081159611
14538,"Utica, NY",DemandResponse,268,2014,29629.0,127522.0,12967.0,70899.0,2.3928920989571028
14539,"Utica, NY",DemandResponse,268,2015,7153.0,30475.0,3064.0,65624.0,9.174332447923948
14540,"Utica, NY",DemandResponse,268,2016,0.0,0.0,0.0,0.0,
14541,"Utica, NY",DemandResponse,268,2017,0.0,0.0,0.0,0.0,
14542,"Utica, NY",DemandResponse,268,2018,0.0,0.0,0.0,-16406.0,-inf
14547,"Vacaville, CA",Bus,314,2005,0.0,0.0,0.0,0.0,
14548,"Vacaville, CA",Bus,314,2006,0.0,0.0,0.0,0.0,
14549,"Vacaville, CA",Bus,314,2007,0.0,0.0,0.0,0.0,
14550,"Vacaville, CA",Bus,314,2008,0.0,0.0,0.0,0.0,
14551,"Vacaville, CA",Bus,314,2009,0.0,0.0,0.0,0.0,
14552,"Vacaville, CA",Bus,314,2010,363018.0,389384.0,26861.0,0.0,0.0
14553,"Vacaville, CA",Bus,314,2011,399527.0,438980.0,30457.0,276749.0,0.6926916078262545
14554,"Vacaville, CA",Bus,314,2012,0.0,0.0,0.0,339687.0,inf
14555,"Vacaville, CA",Bus,314,2013,0.0,0.0,0.0,353654.0,inf
14556,"Vacaville, CA",Bus,314,2014,0.0,0.0,0.0,363706.0,inf
14557,"Vacaville, CA",Bus,314,2015,0.0,0.0,0.0,377436.0,inf
14558,"Vacaville, CA",Bus,314,2016,0.0,0.0,0.0,361855.0,inf
14559,"Vacaville, CA",Bus,314,2017,0.0,0.0,0.0,326292.0,inf
14560,"Vacaville, CA",Bus,314,2018,0.0,0.0,0.0,295724.5,inf
14565,"Vacaville, CA",DemandResponse,314,2005,0.0,0.0,0.0,0.0,
14566,"Vacaville, CA",DemandResponse,314,2006,0.0,0.0,0.0,0.0,
14567,"Vacaville, CA",DemandResponse,314,2007,0.0,0.0,0.0,0.0,
14568,"Vacaville, CA",DemandResponse,314,2008,0.0,0.0,0.0,0.0,
14569,"Vacaville, CA",DemandResponse,314,2009,0.0,0.0,0.0,0.0,
14570,"Vacaville, CA",DemandResponse,314,2010,13987.0,62985.0,4993.0,0.0,0.0
14571,"Vacaville, CA",DemandResponse,314,2011,14288.0,63678.0,5344.0,30055.0,2.103513437849944
14572,"Vacaville, CA",DemandResponse,314,2012,0.0,0.0,0.0,26334.0,inf
14573,"Vacaville, CA",DemandResponse,314,2013,0.0,0.0,0.0,27070.0,inf
14574,"Vacaville, CA",DemandResponse,314,2014,0.0,0.0,0.0,24423.0,inf
14575,"Vacaville, CA",DemandResponse,314,2015,0.0,0.0,0.0,30017.0,inf
14576,"Vacaville, CA",DemandResponse,314,2016,0.0,0.0,0.0,34999.0,inf
14577,"Vacaville, CA",DemandResponse,314,2017,0.0,0.0,0.0,32756.0,inf
14578,"Vacaville, CA",DemandResponse,314,2018,0.0,0.0,0.0,32319.25,inf
14583,"Vallejo, CA",Bus,203,2005,2323152.0,2713518.0,136777.0,3342838.0,1.43892349704195
14584,"Vallejo, CA",Bus,203,2006,2401890.0,2898498.0,149592.0,3738274.0,1.556388510714479
14585,"Vallejo, CA",Bus,203,2007,1987982.0,2320029.0,123681.0,3577685.0,1.7996566367301112
14586,"Vallejo, CA",Bus,203,2008,1822651.0,2112065.0,111844.0,3268014.0,1.7930004153291004
14587,"Vallejo, CA",Bus,203,2009,1612068.0,2060568.0,111020.0,3231535.0,2.0045897567596405
14588,"Vallejo, CA",Bus,203,2010,1455250.0,1998409.0,105474.0,2977811.0,2.046253908263185
14589,"Vallejo, CA",Bus,203,2011,2200450.0,2935663.0,152673.0,3030301.0,1.3771278602104116
14590,"Vallejo, CA",Bus,203,2012,1400531.0,1793805.0,91456.0,3491683.0,2.4931136833101157
14591,"Vallejo, CA",Bus,203,2013,1396152.0,1564776.0,82876.0,3850637.0,2.7580356580085836
14592,"Vallejo, CA",Bus,203,2014,1431831.0,1547254.0,81929.0,3875937.0,2.706979385136933
14593,"Vallejo, CA",Bus,203,2015,1505044.0,1768616.0,93931.0,3729261.0,2.477841843826493
14594,"Vallejo, CA",Bus,203,2016,1481701.0,1892248.0,98952.0,3734535.0,2.5204376591498554
14595,"Vallejo, CA",Bus,203,2017,1346196.0,1602148.0,98141.0,3471762.0,2.5789424422595224
14596,"Vallejo, CA",Bus,203,2018,1418091.0,1521088.0,98804.0,3276000.75,2.3101484671999186
14601,"Vallejo, CA",DemandResponse,203,2005,35522.0,217434.0,17606.0,38869.0,1.0942232982377118
14602,"Vallejo, CA",DemandResponse,203,2006,48464.0,303595.0,24161.0,246958.0,5.0956999009574115
14603,"Vallejo, CA",DemandResponse,203,2007,39080.0,238882.0,20025.0,245254.0,6.275690890481065
14604,"Vallejo, CA",DemandResponse,203,2008,38034.0,208853.0,18862.0,257676.0,6.774885628648052
14605,"Vallejo, CA",DemandResponse,203,2009,38696.0,190041.0,18995.0,206169.0,5.327915029977259
14606,"Vallejo, CA",DemandResponse,203,2010,23344.0,123829.0,11693.0,185101.0,7.9292751884852635
14607,"Vallejo, CA",DemandResponse,203,2011,42862.0,201543.0,17788.0,172874.0,4.033269562782885
14608,"Vallejo, CA",DemandResponse,203,2012,40642.0,203745.0,16477.0,114424.0,2.815412627331332
14609,"Vallejo, CA",DemandResponse,203,2013,39199.0,220500.0,17117.0,94948.0,2.422204648077757
14610,"Vallejo, CA",DemandResponse,203,2014,33032.0,198851.0,14614.0,75551.0,2.287206345362073
14611,"Vallejo, CA",DemandResponse,203,2015,31028.0,194744.0,14934.0,78821.0,2.540318422070388
14612,"Vallejo, CA",DemandResponse,203,2016,27140.0,156106.0,13283.0,53657.0,1.9770449521002211
14613,"Vallejo, CA",DemandResponse,203,2017,27862.0,135191.0,13492.0,59272.0,2.127341899361137
14614,"Vallejo, CA",DemandResponse,203,2018,31568.0,143077.0,14487.0,57192.25,1.811715978205778
14619,"Vallejo, CA",Other,203,2005,686832.0,274603.0,9942.0,4694314.0,6.8347339669671765
14620,"Vallejo, CA",Other,203,2006,768152.0,279088.0,10112.0,6203914.0,8.076414563784251
14621,"Vallejo, CA",Other,203,2007,768980.0,248040.0,8987.0,7046314.0,9.163195401700955
14622,"Vallejo, CA",Other,203,2008,657137.0,212737.0,8042.0,7666046.0,11.665826151928746
14623,"Vallejo, CA",Other,203,2009,551657.0,204845.0,7755.0,6556102.0,11.884381055619706
14624,"Vallejo, CA",Other,203,2010,578352.0,211639.0,7924.0,6196867.0,10.714697969402717
14625,"Vallejo, CA",Other,203,2011,575229.0,191129.0,7187.0,6412524.0,11.147775929238616
14626,"Vallejo, CA",Other,203,2012,312317.0,85713.0,3280.0,6113652.0,19.575149607610218
14627,"Vallejo, CA",Other,203,2013,0.0,0.0,0.0,0.0,
14628,"Vallejo, CA",Other,203,2014,0.0,0.0,0.0,0.0,
14629,"Vallejo, CA",Other,203,2015,0.0,0.0,0.0,0.0,
14630,"Vallejo, CA",Other,203,2016,0.0,0.0,0.0,0.0,
14631,"Vallejo, CA",Other,203,2017,0.0,0.0,0.0,0.0,
14632,"Vallejo, CA",Other,203,2018,0.0,0.0,0.0,0.0,
14637,"Victoria, TX",Bus,434,2005,146123.0,250719.0,17502.0,34843.0,0.23844979914181888
14638,"Victoria, TX",Bus,434,2006,197852.0,249537.0,17873.0,46636.0,0.23571154196065747
14639,"Victoria, TX",Bus,434,2007,242743.0,271075.0,18508.0,57065.0,0.235084018900648
14640,"Victoria, TX",Bus,434,2008,304831.0,399126.0,27064.0,10963.0,0.03596418999379984
14641,"Victoria, TX",Bus,434,2009,238963.0,457646.0,28716.0,94218.0,0.3942786121700849
14642,"Victoria, TX",Bus,434,2010,242242.0,449093.0,27584.0,133223.0,0.5499583061566533
14643,"Victoria, TX",Bus,434,2011,258714.0,413503.0,25774.0,107843.0,0.4168425365461475
14644,"Victoria, TX",Bus,434,2012,311712.0,414849.0,25773.0,119659.0,0.3838767836977723
14645,"Victoria, TX",Bus,434,2013,291227.0,407421.0,25614.0,124684.0,0.4281333804901331
14646,"Victoria, TX",Bus,434,2014,147313.0,272290.0,17201.0,134967.0,0.9161920536544637
14647,"Victoria, TX",Bus,434,2015,0.0,0.0,0.0,136018.0,inf
14648,"Victoria, TX",Bus,434,2016,0.0,0.0,0.0,127308.0,inf
14649,"Victoria, TX",Bus,434,2017,0.0,0.0,0.0,112261.0,inf
14650,"Victoria, TX",Bus,434,2018,0.0,0.0,0.0,98798.25,inf
14655,"Victoria, TX",DemandResponse,434,2005,20241.0,125163.0,10950.0,6148.0,0.3037399337977373
14656,"Victoria, TX",DemandResponse,434,2006,18977.0,131615.0,11697.0,6939.0,0.3656531590873162
14657,"Victoria, TX",DemandResponse,434,2007,16819.0,161124.0,12620.0,11547.0,0.6865449788929188
14658,"Victoria, TX",DemandResponse,434,2008,19439.0,179332.0,17119.0,84667.0,4.355522403415813
14659,"Victoria, TX",DemandResponse,434,2009,160726.0,1269127.0,71288.0,94132.0,0.5856675335664423
14660,"Victoria, TX",DemandResponse,434,2010,181152.0,1436487.0,71490.0,97739.0,0.539541379614909
14661,"Victoria, TX",DemandResponse,434,2011,226942.0,1542860.0,75554.0,207362.0,0.9137224489076504
14662,"Victoria, TX",DemandResponse,434,2012,240612.0,1588952.0,77528.0,121664.0,0.5056439412830616
14663,"Victoria, TX",DemandResponse,434,2013,211780.0,1497001.0,74634.0,113883.0,0.5377419964113703
14664,"Victoria, TX",DemandResponse,434,2014,88207.0,817402.0,43731.0,88180.0,0.9996939018445248
14665,"Victoria, TX",DemandResponse,434,2015,0.0,0.0,0.0,39942.0,inf
14666,"Victoria, TX",DemandResponse,434,2016,0.0,0.0,0.0,42387.0,inf
14667,"Victoria, TX",DemandResponse,434,2017,0.0,0.0,0.0,40695.0,inf
14668,"Victoria, TX",DemandResponse,434,2018,0.0,0.0,0.0,40037.25,inf
14673,"Victorville-Hesperia, CA",Bus,114,2005,0.0,0.0,0.0,935511.0,inf
14674,"Victorville-Hesperia, CA",Bus,114,2006,945237.0,1393253.0,72199.0,667422.0,0.7060895838821375
14675,"Victorville-Hesperia, CA",Bus,114,2007,971657.0,1399267.0,76715.0,739704.0,0.7612809870149652
14676,"Victorville-Hesperia, CA",Bus,114,2008,1157785.0,1582446.0,92104.0,983854.0,0.8497726261784355
14677,"Victorville-Hesperia, CA",Bus,114,2009,1274389.0,1743774.0,102894.0,1183358.0,0.9285689063543392
14678,"Victorville-Hesperia, CA",Bus,114,2010,1435557.0,1766828.0,104299.0,1295060.0,0.9021306712307487
14679,"Victorville-Hesperia, CA",Bus,114,2011,1695956.0,1810193.0,105702.0,1498363.0,0.8834916707744777
14680,"Victorville-Hesperia, CA",Bus,114,2012,1764269.0,1981021.0,109847.0,1609072.0,0.9120332556996694
14681,"Victorville-Hesperia, CA",Bus,114,2013,1794928.0,2250660.0,121027.0,2122948.0,1.1827482773682287
