,UZA,RailBus,Year,VRM,UPT,UZA Name,FARE
4454,113,Bus,2016,1526186.0,1448242.0,"Pensacola, FL-AL",989344.0
4455,113,Bus,2017,1598122.0,1477959.0,"Pensacola, FL-AL",1017471.0
4456,113,Bus,2018,1599543.0,1411956.0,"Pensacola, FL-AL",999008.0
4473,114,Bus,2002,574511.0,481879.0,"Victorville-Hesperia, CA",763332.0
4474,114,Bus,2006,1393253.0,945237.0,"Victorville-Hesperia, CA",667422.0
4475,114,Bus,2007,1399267.0,971657.0,"Victorville-Hesperia, CA",739704.0
4476,114,Bus,2008,1582446.0,1157785.0,"Victorville-Hesperia, CA",983854.0
4477,114,Bus,2009,1743774.0,1274389.0,"Victorville-Hesperia, CA",1183358.0
4478,114,Bus,2010,1766828.0,1435557.0,"Victorville-Hesperia, CA",1295060.0
4479,114,Bus,2011,1810193.0,1695956.0,"Victorville-Hesperia, CA",1498363.0
4480,114,Bus,2012,1981021.0,1764269.0,"Victorville-Hesperia, CA",1609072.0
4481,114,Bus,2013,2250660.0,1794928.0,"Victorville-Hesperia, CA",2122948.0
4482,114,Bus,2014,2640006.0,1975703.0,"Victorville-Hesperia, CA",2159255.0
4483,114,Bus,2015,2838824.0,2008163.0,"Victorville-Hesperia, CA",2307883.0
4484,114,Bus,2016,3047411.0,1849358.0,"Victorville-Hesperia, CA",2322041.0
4485,114,Bus,2017,3275309.0,1616908.0,"Victorville-Hesperia, CA",2302478.0
4486,114,Bus,2018,3629505.0,1410972.0,"Victorville-Hesperia, CA",2299775.5
4501,115,Bus,2005,1320467.0,802368.0,"Mobile, AL",703836.0
4502,115,Bus,2006,1368692.0,914634.0,"Mobile, AL",765058.0
4503,115,Bus,2007,1305009.0,970640.0,"Mobile, AL",845221.0
4504,115,Bus,2008,1294890.0,1135077.0,"Mobile, AL",903296.0
4505,115,Bus,2009,1287173.0,1081929.0,"Mobile, AL",899217.0
4506,115,Bus,2010,1373355.0,1082703.0,"Mobile, AL",920043.0
4507,115,Bus,2011,1374507.0,1077236.0,"Mobile, AL",881812.0
4508,115,Bus,2012,1281669.0,1137564.0,"Mobile, AL",869071.0
4509,115,Bus,2013,1307791.0,1272429.0,"Mobile, AL",987102.0
4510,115,Bus,2014,1319381.0,1182093.0,"Mobile, AL",798009.0
4511,115,Bus,2015,1306652.0,1112634.0,"Mobile, AL",758316.0
4512,115,Bus,2016,1220714.0,975058.0,"Mobile, AL",702565.0
4513,115,Bus,2017,1173877.0,848714.0,"Mobile, AL",633079.0
4514,115,Bus,2018,1032902.0,844255.0,"Mobile, AL",570460.5
4529,116,Bus,2002,2823922.0,5459063.0,"Corpus Christi, TX",901737.0
4530,116,Bus,2003,2874943.0,4901387.0,"Corpus Christi, TX",993580.0
4531,116,Bus,2004,2728879.0,5361384.0,"Corpus Christi, TX",997277.0
4532,116,Bus,2005,2778915.0,5648895.0,"Corpus Christi, TX",1062065.0
4533,116,Bus,2006,2624555.0,5302859.0,"Corpus Christi, TX",1188966.0
4534,116,Bus,2007,2631030.0,4956946.0,"Corpus Christi, TX",1395053.0
4535,116,Bus,2008,2571282.0,5226909.0,"Corpus Christi, TX",1447485.0
4536,116,Bus,2009,2673968.0,5095789.0,"Corpus Christi, TX",1331797.0
4537,116,Bus,2010,2774188.0,5225271.0,"Corpus Christi, TX",1329432.0
4538,116,Bus,2011,2774765.0,5737329.0,"Corpus Christi, TX",1400487.0
4539,116,Bus,2012,3004796.0,5765135.0,"Corpus Christi, TX",1404821.0
4540,116,Bus,2013,3020699.0,5728789.0,"Corpus Christi, TX",1433899.0
4541,116,Bus,2014,3286295.0,5650754.0,"Corpus Christi, TX",1538848.0
4542,116,Bus,2015,3414445.0,5472836.0,"Corpus Christi, TX",1546755.0
4543,116,Bus,2016,3546503.0,5252466.0,"Corpus Christi, TX",1473955.0
4544,116,Bus,2017,3864934.0,5168421.0,"Corpus Christi, TX",1493105.0
4545,116,Bus,2018,3721249.0,5153005.0,"Corpus Christi, TX",1466280.0
4572,118,Bus,2002,2261264.0,7514137.0,"Lansing, MI",370381.0
4573,118,Bus,2003,2785261.0,7445101.0,"Lansing, MI",2588932.0
4574,118,Bus,2004,3071288.0,8575187.0,"Lansing, MI",2442804.0
4575,118,Bus,2005,3152698.0,9053256.0,"Lansing, MI",3081883.0
4576,118,Bus,2006,3215367.0,9757870.0,"Lansing, MI",3328804.0
4577,118,Bus,2007,2980404.0,10223372.0,"Lansing, MI",3440293.0
4578,118,Bus,2008,3138659.0,10956679.0,"Lansing, MI",6554844.0
4579,118,Bus,2009,3143853.0,10988220.0,"Lansing, MI",6733978.0
4580,118,Bus,2010,3221371.0,10833406.0,"Lansing, MI",6705267.0
4581,118,Bus,2011,3121479.0,11465606.0,"Lansing, MI",6581536.0
4582,118,Bus,2012,3160097.0,11293585.0,"Lansing, MI",6917544.0
4583,118,Bus,2013,3098435.0,11236873.0,"Lansing, MI",6453019.0
4584,118,Bus,2014,3139678.0,11018340.0,"Lansing, MI",7552704.0
4585,118,Bus,2015,3202316.0,10675018.0,"Lansing, MI",6729165.0
4586,118,Bus,2016,3359535.0,10107892.0,"Lansing, MI",6280800.0
4587,118,Bus,2017,3278610.0,9728551.0,"Lansing, MI",5802218.0
4588,118,Bus,2018,3395037.0,10122409.0,"Lansing, MI",5338744.5
4606,119,Bus,2002,1295926.0,1393485.0,"Fort Wayne, IN",742455.0
4607,119,Bus,2003,1300499.0,1510532.0,"Fort Wayne, IN",775854.0
4608,119,Bus,2004,1375015.0,1603464.0,"Fort Wayne, IN",832331.0
4609,119,Bus,2005,1435356.0,1713381.0,"Fort Wayne, IN",917858.0
4610,119,Bus,2006,1477923.0,1886851.0,"Fort Wayne, IN",957766.0
4611,119,Bus,2007,1576710.0,1934676.0,"Fort Wayne, IN",987758.0
4612,119,Bus,2008,1526320.0,2023503.0,"Fort Wayne, IN",1219143.0
4613,119,Bus,2009,1409922.0,1791787.0,"Fort Wayne, IN",1138601.0
4614,119,Bus,2010,1456810.0,1888036.0,"Fort Wayne, IN",1115442.0
4615,119,Bus,2011,1414261.0,1964377.0,"Fort Wayne, IN",1230604.0
4616,119,Bus,2012,1439873.0,2061235.0,"Fort Wayne, IN",1482067.0
4617,119,Bus,2013,1487760.0,1978903.0,"Fort Wayne, IN",1688416.0
4618,119,Bus,2014,1482769.0,1997030.0,"Fort Wayne, IN",1658945.0
4619,119,Bus,2015,1457953.0,1902307.0,"Fort Wayne, IN",1569722.0
4620,119,Bus,2016,1437682.0,1797322.0,"Fort Wayne, IN",1501735.0
4621,119,Bus,2017,1435808.0,1696829.0,"Fort Wayne, IN",1521133.0
4622,119,Bus,2018,1436015.0,1693128.0,"Fort Wayne, IN",1496838.5
4640,120,Bus,2002,1263381.0,1995909.0,"Greensboro, NC",1040787.0
4641,120,Bus,2003,1296596.0,2137677.0,"Greensboro, NC",922893.0
4642,120,Bus,2004,975422.0,1886736.0,"Greensboro, NC",1023320.0
4643,120,Bus,2005,1318228.0,2797827.0,"Greensboro, NC",1188401.0
4644,120,Bus,2006,1487520.0,3330960.0,"Greensboro, NC",1307339.0
4645,120,Bus,2007,2010937.0,3905876.0,"Greensboro, NC",1388167.0
4646,120,Bus,2008,2115628.0,3882439.0,"Greensboro, NC",1832850.0
4647,120,Bus,2009,3709268.0,4304942.0,"Greensboro, NC",2660762.0
4648,120,Bus,2010,3865432.0,4665636.0,"Greensboro, NC",3254472.0
4649,120,Bus,2011,3661627.0,5057130.0,"Greensboro, NC",4296211.0
4650,120,Bus,2012,3150432.0,5201994.0,"Greensboro, NC",4049064.0
4651,120,Bus,2013,2957354.0,5036599.0,"Greensboro, NC",4170714.0
4652,120,Bus,2014,2983881.0,4877220.0,"Greensboro, NC",3903783.0
4653,120,Bus,2015,3053573.0,4578036.0,"Greensboro, NC",3831511.0
4654,120,Bus,2016,3080438.0,4221326.0,"Greensboro, NC",3499479.0
4655,120,Bus,2017,3128848.0,4000666.0,"Greensboro, NC",3333338.0
4656,120,Bus,2018,3316866.0,3715852.0,"Greensboro, NC",3084251.5
4674,121,Bus,2005,773045.0,974490.0,"Bonita Springs, FL",484449.0
4675,121,Bus,2006,954610.0,1085842.0,"Bonita Springs, FL",665391.0
4676,121,Bus,2007,1110667.0,1159060.0,"Bonita Springs, FL",993938.0
4677,121,Bus,2008,1248096.0,1206021.0,"Bonita Springs, FL",945354.0
4678,121,Bus,2009,1238788.0,1052745.0,"Bonita Springs, FL",964810.0
4679,121,Bus,2010,1227806.0,1100495.0,"Bonita Springs, FL",1020300.0
4680,121,Bus,2011,1228004.0,1173333.0,"Bonita Springs, FL",1119201.0
4681,121,Bus,2012,1229804.0,1213383.0,"Bonita Springs, FL",1195029.0
4682,121,Bus,2013,1226485.0,1349137.0,"Bonita Springs, FL",1193107.0
4683,121,Bus,2014,1241832.0,1165951.0,"Bonita Springs, FL",1215109.0
4684,121,Bus,2015,1331816.0,1058702.0,"Bonita Springs, FL",1142559.0
4685,121,Bus,2016,1321611.0,957130.0,"Bonita Springs, FL",945971.0
4686,121,Bus,2017,1283209.0,885223.0,"Bonita Springs, FL",888701.0
4687,121,Bus,2018,1261668.0,816367.0,"Bonita Springs, FL",761772.0
4702,122,Bus,2003,785458.0,1257203.0,"Fayetteville, NC",497106.0
4703,122,Bus,2004,764374.0,1289877.0,"Fayetteville, NC",409870.0
4704,122,Bus,2005,584890.0,971545.0,"Fayetteville, NC",417289.0
4705,122,Bus,2006,679430.0,1238462.0,"Fayetteville, NC",434099.0
4706,122,Bus,2007,727148.0,922461.0,"Fayetteville, NC",504815.0
4707,122,Bus,2008,853321.0,957198.0,"Fayetteville, NC",527174.0
4708,122,Bus,2009,732876.0,1042219.0,"Fayetteville, NC",549029.0
4709,122,Bus,2010,840628.0,1254506.0,"Fayetteville, NC",651112.0
4710,122,Bus,2011,831640.0,1522935.0,"Fayetteville, NC",820254.0
4711,122,Bus,2012,907814.0,1708964.0,"Fayetteville, NC",944078.0
4712,122,Bus,2013,939787.0,1635462.0,"Fayetteville, NC",1031083.0
4713,122,Bus,2014,978953.0,1602421.0,"Fayetteville, NC",1146253.0
4714,122,Bus,2015,1177405.0,1547042.0,"Fayetteville, NC",1226570.0
4715,122,Bus,2016,1224461.0,1487500.0,"Fayetteville, NC",1219215.0
4716,122,Bus,2017,1228335.0,1401092.0,"Fayetteville, NC",1175608.0
4717,122,Bus,2018,1304680.0,1388615.0,"Fayetteville, NC",1150127.0
4734,123,Bus,2002,2495817.0,3971828.0,"Santa Rosa, CA",4290828.0
4735,123,Bus,2003,2440106.0,3732588.0,"Santa Rosa, CA",4166706.0
4736,123,Bus,2004,1482615.0,1278848.0,"Santa Rosa, CA",2833745.0
4737,123,Bus,2005,1608783.0,1280199.0,"Santa Rosa, CA",2801034.0
4738,123,Bus,2006,2693838.0,4016451.0,"Santa Rosa, CA",4390811.0
4739,123,Bus,2007,2746383.0,4055405.0,"Santa Rosa, CA",3281434.0
4740,123,Bus,2008,2656334.0,4296753.0,"Santa Rosa, CA",3465977.0
4741,123,Bus,2009,2647481.0,3838578.0,"Santa Rosa, CA",3851141.0
4742,123,Bus,2010,2584966.0,4179327.0,"Santa Rosa, CA",3779959.0
4743,123,Bus,2011,2593410.0,4346258.0,"Santa Rosa, CA",3867858.0
4744,123,Bus,2012,2558128.0,4268979.0,"Santa Rosa, CA",3872529.0
4745,123,Bus,2013,2426659.0,3890407.0,"Santa Rosa, CA",4103158.0
4746,123,Bus,2014,2398958.0,3509162.0,"Santa Rosa, CA",3985517.0
4747,123,Bus,2015,2409766.0,3331080.0,"Santa Rosa, CA",3741189.0
4748,123,Bus,2016,2479074.0,3174430.0,"Santa Rosa, CA",3632072.0
4749,123,Bus,2017,2459236.0,2858189.0,"Santa Rosa, CA",3193364.0
4750,123,Bus,2018,2577755.0,2739411.0,"Santa Rosa, CA",2919451.5
4768,125,Bus,2002,3531622.0,8522598.0,"Ann Arbor, MI",3328934.0
4769,125,Bus,2003,3401645.0,8610341.0,"Ann Arbor, MI",3857835.0
4770,125,Bus,2004,3422437.0,9470711.0,"Ann Arbor, MI",3899964.0
4771,125,Bus,2005,3492248.0,10429718.0,"Ann Arbor, MI",3782396.0
4772,125,Bus,2006,3444052.0,11152017.0,"Ann Arbor, MI",4234459.0
4773,125,Bus,2007,3408072.0,11352970.0,"Ann Arbor, MI",4532329.0
4774,125,Bus,2008,3496184.0,11961150.0,"Ann Arbor, MI",4377031.0
4775,125,Bus,2009,3537769.0,12089328.0,"Ann Arbor, MI",4601901.0
4776,125,Bus,2010,3611276.0,12089770.0,"Ann Arbor, MI",5352672.0
4777,125,Bus,2011,3534152.0,12991913.0,"Ann Arbor, MI",6048077.0
4778,125,Bus,2012,3755580.0,13844730.0,"Ann Arbor, MI",6912386.0
4779,125,Bus,2013,3938782.0,13810105.0,"Ann Arbor, MI",7165604.0
4780,125,Bus,2014,4084090.0,13797228.0,"Ann Arbor, MI",7376968.0
4781,125,Bus,2015,4132608.0,13365104.0,"Ann Arbor, MI",5285565.0
4782,125,Bus,2016,4639811.0,13551772.0,"Ann Arbor, MI",5537524.0
4783,125,Bus,2017,4849156.0,14299835.0,"Ann Arbor, MI",6011021.0
4784,125,Bus,2018,4991621.0,14359807.0,"Ann Arbor, MI",6373749.0
4802,126,Bus,2004,2090317.0,2827947.0,"Shreveport, LA",1873771.0
4803,126,Bus,2005,2129315.0,2815341.0,"Shreveport, LA",1916252.0
4804,126,Bus,2006,2179680.0,3145290.0,"Shreveport, LA",2075181.0
4805,126,Bus,2007,2348076.0,3382898.0,"Shreveport, LA",2232805.0
4806,126,Bus,2008,2321211.0,3483430.0,"Shreveport, LA",2408400.0
4807,126,Bus,2009,2293254.0,3069009.0,"Shreveport, LA",2451371.0
4808,126,Bus,2010,2284929.0,3180428.0,"Shreveport, LA",2491465.0
4809,126,Bus,2011,2266916.0,3316056.0,"Shreveport, LA",2574989.0
4810,126,Bus,2012,2274524.0,3373943.0,"Shreveport, LA",2589759.0
4811,126,Bus,2013,2264243.0,3268971.0,"Shreveport, LA",2496920.0
4812,126,Bus,2014,2235633.0,3163433.0,"Shreveport, LA",2401286.0
4813,126,Bus,2015,2234805.0,2805337.0,"Shreveport, LA",2211958.0
4814,126,Bus,2016,2245220.0,2625029.0,"Shreveport, LA",2095086.0
4815,126,Bus,2017,2239800.0,2462779.0,"Shreveport, LA",1906520.0
4816,126,Bus,2018,2277259.0,2523868.0,"Shreveport, LA",1753801.0
4832,127,Bus,2002,1242600.0,1475160.0,"Rockford, IL",827170.0
4833,127,Bus,2003,1255724.0,1350373.0,"Rockford, IL",813949.0
4834,127,Bus,2004,1243266.0,1273117.0,"Rockford, IL",767926.0
4835,127,Bus,2005,1247425.0,1318215.0,"Rockford, IL",742966.0
4836,127,Bus,2006,1247062.0,1445028.0,"Rockford, IL",842731.0
4837,127,Bus,2007,1244220.0,1554541.0,"Rockford, IL",903949.0
4838,127,Bus,2008,1287370.0,1788823.0,"Rockford, IL",971568.0
4839,127,Bus,2009,1283373.0,1584178.0,"Rockford, IL",1000265.0
4840,127,Bus,2010,1292873.0,1595189.0,"Rockford, IL",1119708.0
4841,127,Bus,2011,1298624.0,1702918.0,"Rockford, IL",1183485.0
4842,127,Bus,2012,1350792.0,1817660.0,"Rockford, IL",1220773.0
4843,127,Bus,2013,1340203.0,1804937.0,"Rockford, IL",1273497.0
4844,127,Bus,2014,1284904.0,1761303.0,"Rockford, IL",1282731.0
4845,127,Bus,2015,1273725.0,1708638.0,"Rockford, IL",1150666.0
4846,127,Bus,2016,1226015.0,1633818.0,"Rockford, IL",1114069.0
4847,127,Bus,2017,1210819.0,1559308.0,"Rockford, IL",1037931.0
4848,127,Bus,2018,1215133.0,1561371.0,"Rockford, IL",981563.5
4866,129,Bus,2002,220010.0,1149670.0,"Fayetteville-Springdale-Rogers, AR-MO",0.0
4867,129,Bus,2003,326381.0,1276371.0,"Fayetteville-Springdale-Rogers, AR-MO",0.0
4868,129,Bus,2004,333295.0,1338914.0,"Fayetteville-Springdale-Rogers, AR-MO",1176.0
4869,129,Bus,2005,424440.0,1347760.0,"Fayetteville-Springdale-Rogers, AR-MO",1385.0
4870,129,Bus,2006,616960.0,1349047.0,"Fayetteville-Springdale-Rogers, AR-MO",1375.0
4871,129,Bus,2007,678003.0,1420884.0,"Fayetteville-Springdale-Rogers, AR-MO",781927.0
4872,129,Bus,2008,665176.0,1454609.0,"Fayetteville-Springdale-Rogers, AR-MO",745465.0
4873,129,Bus,2009,719177.0,1626437.0,"Fayetteville-Springdale-Rogers, AR-MO",645183.0
4874,129,Bus,2010,793223.0,1855841.0,"Fayetteville-Springdale-Rogers, AR-MO",964709.0
4875,129,Bus,2011,782152.0,1984727.0,"Fayetteville-Springdale-Rogers, AR-MO",815650.0
4876,129,Bus,2012,437545.0,271762.0,"Fayetteville-Springdale-Rogers, AR-MO",64381.0
4877,129,Bus,2013,486473.0,260585.0,"Fayetteville-Springdale-Rogers, AR-MO",77067.0
4878,129,Bus,2014,689894.0,274441.0,"Fayetteville-Springdale-Rogers, AR-MO",52386.0
4879,129,Bus,2015,864338.0,287458.0,"Fayetteville-Springdale-Rogers, AR-MO",60416.0
4880,129,Bus,2016,883533.0,288602.0,"Fayetteville-Springdale-Rogers, AR-MO",53072.0
4881,129,Bus,2017,766668.0,235277.0,"Fayetteville-Springdale-Rogers, AR-MO",47823.0
4882,129,Bus,2018,603608.0,225971.0,"Fayetteville-Springdale-Rogers, AR-MO",41526.5
4900,131,Bus,2002,1777870.0,3626070.0,"Lexington-Fayette, KY",1591068.0
4901,131,Bus,2003,1645160.0,3240300.0,"Lexington-Fayette, KY",1366536.0
4902,131,Bus,2004,1333216.0,2832948.0,"Lexington-Fayette, KY",1233722.0
4903,131,Bus,2005,1306160.0,2946238.0,"Lexington-Fayette, KY",1110297.0
4904,131,Bus,2006,1895610.0,4681840.0,"Lexington-Fayette, KY",1508690.0
4905,131,Bus,2007,2175787.0,5388593.0,"Lexington-Fayette, KY",1731042.0
4906,131,Bus,2008,2330022.0,5540401.0,"Lexington-Fayette, KY",1973316.0
4907,131,Bus,2009,2380308.0,5626046.0,"Lexington-Fayette, KY",2132917.0
4908,131,Bus,2010,2462203.0,6361528.0,"Lexington-Fayette, KY",2143601.0
4909,131,Bus,2011,2366765.0,5276889.0,"Lexington-Fayette, KY",2538193.0
4910,131,Bus,2012,2271522.0,5019458.0,"Lexington-Fayette, KY",2561654.0
4911,131,Bus,2013,2012681.0,4907686.0,"Lexington-Fayette, KY",2563519.0
4912,131,Bus,2014,1921712.0,4321340.0,"Lexington-Fayette, KY",2442894.0
4913,131,Bus,2015,1812510.0,3743982.0,"Lexington-Fayette, KY",2548086.0
4914,131,Bus,2016,1722759.0,3930523.0,"Lexington-Fayette, KY",2647817.0
4915,131,Bus,2017,1783184.0,4157008.0,"Lexington-Fayette, KY",3325866.0
4916,131,Bus,2018,1829377.0,4090381.0,"Lexington-Fayette, KY",3714756.0
4934,132,Bus,2003,428814.0,65.0,"Huntsville, AL",112064.0
4935,132,Bus,2005,648588.0,264990.0,"Huntsville, AL",142793.0
4936,132,Bus,2006,583263.0,342167.0,"Huntsville, AL",121545.0
4937,132,Bus,2007,607451.0,331870.0,"Huntsville, AL",138473.0
4938,132,Bus,2008,627211.0,274414.0,"Huntsville, AL",176314.0
4939,132,Bus,2009,594415.0,289395.0,"Huntsville, AL",174509.0
4940,132,Bus,2010,635381.0,273690.0,"Huntsville, AL",162093.0
4941,132,Bus,2011,589170.0,302089.0,"Huntsville, AL",176482.0
4942,132,Bus,2012,604834.0,424621.0,"Huntsville, AL",229829.0
4943,132,Bus,2013,565949.0,473633.0,"Huntsville, AL",246903.0
4944,132,Bus,2014,570463.0,589596.0,"Huntsville, AL",285046.0
4945,132,Bus,2015,563015.0,603751.0,"Huntsville, AL",293688.0
4946,132,Bus,2016,567008.0,614938.0,"Huntsville, AL",296822.0
4947,132,Bus,2017,565526.0,614469.0,"Huntsville, AL",288994.0
4948,132,Bus,2018,573981.0,626609.0,"Huntsville, AL",286647.0
4963,133,Bus,2002,755464.0,1011489.0,"Asheville, NC",511871.0
4964,133,Bus,2003,818797.0,1029523.0,"Asheville, NC",585574.0
4965,133,Bus,2004,840936.0,1062093.0,"Asheville, NC",689046.0
4966,133,Bus,2005,834752.0,1104657.0,"Asheville, NC",658909.0
4967,133,Bus,2006,855702.0,1362458.0,"Asheville, NC",719587.0
4968,133,Bus,2007,898562.0,1418678.0,"Asheville, NC",553763.0
4969,133,Bus,2008,913174.0,1611653.0,"Asheville, NC",792678.0
4970,133,Bus,2009,907884.0,1596360.0,"Asheville, NC",751551.0
4971,133,Bus,2010,849137.0,1485876.0,"Asheville, NC",780103.0
4972,133,Bus,2011,803857.0,1478041.0,"Asheville, NC",881129.0
4973,133,Bus,2012,854872.0,1467421.0,"Asheville, NC",786934.0
4974,133,Bus,2013,949893.0,1446508.0,"Asheville, NC",818054.0
4975,133,Bus,2014,1013388.0,1469816.0,"Asheville, NC",690292.0
4976,133,Bus,2015,1091068.0,1831982.0,"Asheville, NC",684205.0
4977,133,Bus,2016,1107951.0,2173685.0,"Asheville, NC",803967.0
4978,133,Bus,2017,1153996.0,2067031.0,"Asheville, NC",663495.0
4979,133,Bus,2018,1247288.0,1975386.0,"Asheville, NC",653140.0
4997,134,Bus,2002,2686441.0,1934691.0,"Davenport, IA-IL",1027093.0
4998,134,Bus,2003,2230710.0,1864845.0,"Davenport, IA-IL",1064498.0
4999,134,Bus,2004,2848559.0,1065561.0,"Davenport, IA-IL",1092819.0
5000,134,Bus,2005,2247700.0,2377901.0,"Davenport, IA-IL",1132447.0
5001,134,Bus,2006,2944203.0,3391742.0,"Davenport, IA-IL",1388258.0
5002,134,Bus,2007,3005781.0,3689401.0,"Davenport, IA-IL",1232856.0
5003,134,Bus,2008,3269777.0,3932922.0,"Davenport, IA-IL",1292751.0
5004,134,Bus,2009,3247471.0,4321290.0,"Davenport, IA-IL",1414674.0
5005,134,Bus,2010,3287691.0,4674636.0,"Davenport, IA-IL",1431143.0
5006,134,Bus,2011,3348281.0,4993473.0,"Davenport, IA-IL",1482773.0
5007,134,Bus,2012,2240452.0,3450930.0,"Davenport, IA-IL",1065592.0
5008,134,Bus,2013,2230361.0,3501033.0,"Davenport, IA-IL",1008752.0
5009,134,Bus,2014,2251248.0,3423787.0,"Davenport, IA-IL",846736.0
5010,134,Bus,2015,2231309.0,3422746.0,"Davenport, IA-IL",922916.0
5011,134,Bus,2016,2243799.0,3186003.0,"Davenport, IA-IL",914998.0
5012,134,Bus,2017,2313852.0,3212968.0,"Davenport, IA-IL",832303.0
5013,134,Bus,2018,2376537.0,3154955.0,"Davenport, IA-IL",786996.5
5038,135,Bus,2002,2811843.0,106455.0,"Canton, OH",801376.0
5039,135,Bus,2007,2539611.0,2113454.0,"Canton, OH",1164719.0
5040,135,Bus,2008,2526406.0,2303725.0,"Canton, OH",1391226.0
5041,135,Bus,2009,2338093.0,2024917.0,"Canton, OH",1283417.0
5042,135,Bus,2010,1971835.0,1979428.0,"Canton, OH",1319214.0
5043,135,Bus,2011,2140860.0,2309425.0,"Canton, OH",1495107.0
5044,135,Bus,2012,2123628.0,2518906.0,"Canton, OH",1385311.0
5045,135,Bus,2013,2208001.0,2552821.0,"Canton, OH",1524304.0
5046,135,Bus,2014,2237391.0,2661769.0,"Canton, OH",1723707.0
5047,135,Bus,2015,2247849.0,2542598.0,"Canton, OH",1721131.0
5048,135,Bus,2016,2249630.0,2341142.0,"Canton, OH",1541347.0
5049,135,Bus,2017,2262229.0,2261179.0,"Canton, OH",1483114.0
5050,135,Bus,2018,2318669.0,2290017.0,"Canton, OH",1364105.5
5064,136,Bus,2002,1621951.0,2015848.0,"South Bend, IN-MI",1096187.0
5065,136,Bus,2003,1530949.0,2517184.0,"South Bend, IN-MI",1111706.0
5066,136,Bus,2004,1564454.0,2620267.0,"South Bend, IN-MI",1035057.0
5067,136,Bus,2005,1817411.0,3078516.0,"South Bend, IN-MI",1145681.0
5068,136,Bus,2006,1699983.0,3393888.0,"South Bend, IN-MI",1314757.0
5069,136,Bus,2007,1658932.0,3480510.0,"South Bend, IN-MI",1297009.0
5070,136,Bus,2008,1760451.0,2792624.0,"South Bend, IN-MI",1460185.0
5071,136,Bus,2009,1755913.0,2470120.0,"South Bend, IN-MI",1143827.0
5072,136,Bus,2010,1601736.0,2105135.0,"South Bend, IN-MI",1299165.0
5073,136,Bus,2011,1591395.0,2204247.0,"South Bend, IN-MI",1301173.0
5074,136,Bus,2012,1343771.0,2250083.0,"South Bend, IN-MI",1328171.0
5075,136,Bus,2013,1245781.0,2239076.0,"South Bend, IN-MI",1320662.0
5076,136,Bus,2014,1252888.0,2127558.0,"South Bend, IN-MI",1293001.0
5077,136,Bus,2015,1271031.0,1873416.0,"South Bend, IN-MI",1279177.0
5078,136,Bus,2016,1283562.0,1676030.0,"South Bend, IN-MI",1231064.0
5079,136,Bus,2017,1282349.0,1576792.0,"South Bend, IN-MI",1206516.0
5080,136,Bus,2018,1346730.0,1523104.0,"South Bend, IN-MI",1170185.5
5097,137,Bus,2002,2004766.0,2230879.0,"Antioch, CA",1428867.0
5098,137,Bus,2003,1097376.0,1106776.0,"Antioch, CA",1711197.0
5099,137,Bus,2004,2259978.0,2278023.0,"Antioch, CA",1821187.0
5100,137,Bus,2005,2289728.0,2422874.0,"Antioch, CA",1884848.0
5101,137,Bus,2006,2428304.0,2495974.0,"Antioch, CA",1905776.0
5102,137,Bus,2007,2518952.0,2505444.0,"Antioch, CA",2136289.0
5103,137,Bus,2008,2526240.0,2760526.0,"Antioch, CA",2286168.0
5104,137,Bus,2009,2258689.0,2469194.0,"Antioch, CA",2224153.0
5105,137,Bus,2010,2130242.0,2314303.0,"Antioch, CA",2409482.0
5106,137,Bus,2011,2210683.0,2442561.0,"Antioch, CA",2444037.0
5107,137,Bus,2012,2074696.0,2585911.0,"Antioch, CA",2533456.0
5108,137,Bus,2013,2069760.0,2755080.0,"Antioch, CA",2957521.0
5109,137,Bus,2014,2038065.0,2850629.0,"Antioch, CA",2905847.0
5110,137,Bus,2015,2037678.0,2710210.0,"Antioch, CA",2782688.0
5111,137,Bus,2016,2045494.0,2445156.0,"Antioch, CA",2811588.0
5112,137,Bus,2017,2054052.0,2269850.0,"Antioch, CA",2612164.0
5113,137,Bus,2018,1989816.0,2064554.0,"Antioch, CA",2526902.0
5131,138,Bus,2002,1077561.0,1348795.0,"Springfield, MO",471096.0
5132,138,Bus,2003,1054120.0,1513344.0,"Springfield, MO",483726.0
5133,138,Bus,2004,1030086.0,1422244.0,"Springfield, MO",478392.0
5134,138,Bus,2005,1021564.0,1553341.0,"Springfield, MO",513434.0
5135,138,Bus,2006,1040768.0,1821546.0,"Springfield, MO",591992.0
5136,138,Bus,2007,1043532.0,1790110.0,"Springfield, MO",636054.0
5137,138,Bus,2008,1065932.0,1410184.0,"Springfield, MO",861545.0
5138,138,Bus,2009,1093622.0,1418617.0,"Springfield, MO",858264.0
5139,138,Bus,2010,1106200.0,1398363.0,"Springfield, MO",871039.0
5140,138,Bus,2011,1101306.0,1535739.0,"Springfield, MO",920167.0
5141,138,Bus,2012,1096190.0,1583297.0,"Springfield, MO",983573.0
5142,138,Bus,2013,1164621.0,1501836.0,"Springfield, MO",1013846.0
5143,138,Bus,2014,1077744.0,1740509.0,"Springfield, MO",997155.0
5144,138,Bus,2015,1051701.0,1501134.0,"Springfield, MO",1008130.0
5145,138,Bus,2016,1090139.0,1403004.0,"Springfield, MO",951454.0
5146,138,Bus,2017,1094230.0,1290019.0,"Springfield, MO",909198.0
5147,138,Bus,2018,1073393.0,1280717.0,"Springfield, MO",859732.0
