MNAME,RailBus,Year,UA,CBSA,UPT,VRM,VRH,FARE_TOTAL,FARE_per_UPT,AREALANDPT,UAPOP,UAAREALAND,MAREALAND,UAPOPPCT,UPT_ADJ,VRM_ADJ,VRH_ADJ
"Harrisonburg, VA Metro Area",Bus,2010,37162.0,25500.0,1951766.0,500186.0,50735.0,1261326.0,0.6462485769298164,84301359.0,66784.0,84301359.0,2244234177.0,100.0,1951766.0,500186.0,50735.0
"Harrisonburg, VA Metro Area",Bus,2011,37162.0,25500.0,2296223.0,536885.0,54293.0,1349115.0,0.587536576369107,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2296223.0,536885.0,54293.0
"Harrisonburg, VA Metro Area",Bus,2012,37162.0,25500.0,2608335.0,562798.0,56610.0,1460480.0,0.5599280767232736,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2608335.0,562798.0,56610.0
"Harrisonburg, VA Metro Area",Bus,2013,37162.0,25500.0,2798167.0,587440.0,57072.0,1552174.0,0.554710994733338,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2798167.0,587440.0,57072.0
"Harrisonburg, VA Metro Area",Bus,2014,37162.0,25500.0,2806256.0,598599.0,58090.0,1662813.0,0.592537886778683,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2806256.0,598599.0,58090.0
"Harrisonburg, VA Metro Area",Bus,2015,37162.0,25500.0,2767818.0,628997.0,61180.0,1696088.0,0.612788846665496,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2767818.0,628997.0,61180.0
"Harrisonburg, VA Metro Area",Bus,2016,37162.0,25500.0,2674554.0,619720.0,61372.0,1684806.0,0.6299390477814245,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2674554.0,619720.0,61372.0
"Harrisonburg, VA Metro Area",Bus,2017,37162.0,25500.0,2271922.0,621749.0,62467.0,1678250.0,0.7386917332549269,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2271922.0,621749.0,62467.0
"Harrisonburg, VA Metro Area",Bus,2018,37162.0,25500.0,2098653.0,607154.0,62827.0,0.0,0.0,84301359.0,66784.0,84301359.0,2244234177.0,100.0,2098653.0,607154.0,62827.0
"Harrisonburg, VA Metro Area",DemandResponse,2006,37162.0,25500.0,23078.0,73481.0,11376.0,38616.0,1.6732819135107029,84301359.0,66784.0,84301359.0,2244234177.0,100.0,23078.0,73481.0,11376.0
"Harrisonburg, VA Metro Area",DemandResponse,2007,37162.0,25500.0,23092.0,72109.0,11402.0,39133.0,1.6946561579767885,84301359.0,66784.0,84301359.0,2244234177.0,100.0,23092.0,72109.0,11402.0
"Harrisonburg, VA Metro Area",DemandResponse,2008,37162.0,25500.0,23152.0,80970.0,11200.0,70751.0,3.0559346924671735,84301359.0,66784.0,84301359.0,2244234177.0,100.0,23152.0,80970.0,11200.0
"Harrisonburg, VA Metro Area",DemandResponse,2009,37162.0,25500.0,21319.0,86705.0,10306.0,70358.0,3.3002486045311694,84301359.0,66784.0,84301359.0,2244234177.0,100.0,21319.0,86705.0,10306.0
"Harrisonburg, VA Metro Area",DemandResponse,2010,37162.0,25500.0,21508.0,78921.0,9897.0,108548.0,5.046866282313558,84301359.0,66784.0,84301359.0,2244234177.0,100.0,21508.0,78921.0,9897.0
"Harrisonburg, VA Metro Area",DemandResponse,2011,37162.0,25500.0,24952.0,91931.0,9813.0,119052.0,4.77124078230202,84301359.0,66784.0,84301359.0,2244234177.0,100.0,24952.0,91931.0,9813.0
"Harrisonburg, VA Metro Area",DemandResponse,2012,37162.0,25500.0,25494.0,98615.0,10958.0,99148.0,3.889071938495332,84301359.0,66784.0,84301359.0,2244234177.0,100.0,25494.0,98615.0,10958.0
"Harrisonburg, VA Metro Area",DemandResponse,2013,37162.0,25500.0,25191.0,104190.0,11382.0,99408.0,3.9461712516374896,84301359.0,66784.0,84301359.0,2244234177.0,100.0,25191.0,104190.0,11382.0
"Harrisonburg, VA Metro Area",DemandResponse,2014,37162.0,25500.0,27974.0,115817.0,12387.0,103800.0,3.710588403517552,84301359.0,66784.0,84301359.0,2244234177.0,100.0,27974.0,115817.0,12387.0
"Harrisonburg, VA Metro Area",DemandResponse,2015,37162.0,25500.0,28592.0,117109.0,12553.0,109064.0,3.814493564633464,84301359.0,66784.0,84301359.0,2244234177.0,100.0,28592.0,117109.0,12553.0
"Harrisonburg, VA Metro Area",DemandResponse,2016,37162.0,25500.0,30755.0,130501.0,13054.0,125779.0,4.089708990408064,84301359.0,66784.0,84301359.0,2244234177.0,100.0,30755.0,130501.0,13054.0
"Harrisonburg, VA Metro Area",DemandResponse,2017,37162.0,25500.0,31516.0,138786.0,13431.0,141880.0,4.501840335067902,84301359.0,66784.0,84301359.0,2244234177.0,100.0,31516.0,138786.0,13431.0
"Harrisonburg, VA Metro Area",DemandResponse,2018,37162.0,25500.0,32426.0,138155.0,13434.0,0.0,0.0,84301359.0,66784.0,84301359.0,2244234177.0,100.0,32426.0,138155.0,13434.0
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2006,381870.0,229860.0,128157592.0,75202745.0,5458649.0,20630324.0,1.5835857898502175,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,117663845.85279998,70065243.29000002,5077417.5236
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2007,381870.0,229860.0,123041043.0,69623317.0,5093966.0,20494682.0,1.6143140836056205,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,112459906.9452,64515268.14280002,4704648.082400001
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2008,381870.0,229860.0,134361835.0,78894522.0,5655034.0,19303852.0,1.4259869995814687,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,123244836.958,73650275.48879999,5255548.573600002
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2009,381870.0,229860.0,126173332.0,77714164.0,5547607.0,20451476.0,1.6110684677654552,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,115431136.34080002,72406020.09760001,5152099.1548
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2010,381870.0,229860.0,129943381.0,74690240.0,5394036.0,19796970.0,1.5179768122578832,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,118860217.32040001,69487888.544,5007118.6704
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2011,381870.0,229860.0,135035676.0,69196727.0,5100341.0,19886464.0,1.4687116712523334,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,123410580.97440003,64132398.40279999,4721347.9124
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2012,381870.0,229860.0,139249011.0,70602457.0,5189383.0,21686572.0,1.5393124307802624,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,126994078.05240001,65442557.5108,4806423.305199999
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2013,381870.0,229860.0,142801923.0,69352227.0,5161325.0,22339018.0,1.5371429605691618,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,130139382.6732,64167709.546799995,4777218.29
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2014,381870.0,229860.0,144133340.0,69595218.0,5190675.0,22953106.0,1.5494650658100722,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,131108200.04,64211477.7192,4789783.086000001
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2015,381870.0,229860.0,149088014.0,92286186.0,6806855.0,24173307.0,1.5600673238712544,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,135285262.0376,86033918.33039999,6342200.534000001
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2016,381870.0,229860.0,152030681.0,99736690.0,7449630.0,24992876.0,1.6044743594000495,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,138523745.53640002,93197997.796,6956347.308
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2017,381870.0,229860.0,148453987.0,98613650.0,7352168.0,24600660.0,1.6416332882259166,10475660288.0,8020172.0,11599313737.0,35305438797.0,797.1600000000002,135988096.87480003,92170645.89199999,6866873.5232
"Hartford-West Hartford-East Hartford, CT Metro Area",Bus,2018,121169.0,51080.0,27841900.0,16750002.0,1254144.0,0.0,0.0,1486987203.0,1546159.0,2239826607.0,7845653066.0,112.28,18406101.412,12316508.872800002,915384.5196
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2006,232898.0,127700.0,6220536.0,39331170.0,1846100.0,4092293.0,3.9808078163557123,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,5798532.4944,35915820.732,1640825.3600000003
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2007,232898.0,127700.0,5794514.0,38639817.0,1799876.0,4965912.0,4.867878445983374,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,5419160.837599999,34769075.830800004,1601851.4624
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2008,232898.0,127700.0,5531273.0,35606605.0,1746202.0,5324587.0,5.281442792876834,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,5151878.9012,32264611.498000003,1551306.7288
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2009,232898.0,127700.0,5267840.0,34890403.0,1626696.0,5484436.0,5.984942353018122,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,4893880.016,31754396.7532,1440582.0144000002
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2010,232898.0,127700.0,5014409.0,33691238.0,1617297.0,5107440.0,5.813172631074803,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,4635350.5076,30514050.927199997,1418348.1108000001
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2011,232898.0,127700.0,4894540.0,34127368.0,1596414.0,5026968.0,5.922815820572568,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,4527652.504000001,31065662.027200002,1398929.4936000002
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2012,232898.0,127700.0,4630337.0,33456755.0,1501395.0,4970160.0,6.116721532511503,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,4267941.1508,30437934.47,1302095.646
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2013,232898.0,127700.0,4816618.0,32633622.0,1506108.0,4890856.0,5.8991475384968215,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,4453443.5752,29630123.3448,1307389.8912000002
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2014,232898.0,127700.0,3856304.0,26235230.0,1355233.0,4568781.0,6.604616116967467,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,3518464.3615999995,23221521.308,1169357.2852
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2015,232898.0,127700.0,2350148.0,17835935.0,1240644.0,1604894.0,3.9801661749899133,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,2030273.0192,14873399.462,1054558.7616
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2016,232898.0,127700.0,2550860.0,19697346.0,1385394.0,1369606.0,3.5584196249717017,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,2232444.272,16783249.0104,1198342.2216
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2017,232898.0,127700.0,2353482.0,19140082.0,1379412.0,2128707.0,5.1735353604968015,5339275668.0,4320736.0,6251035377.0,19614132665.0,405.8,2053569.3528000002,16207277.336800002,1175610.9408
"Hartford-West Hartford-East Hartford, CT Metro Area",DemandResponse,2018,121169.0,51080.0,779173.0,6945759.0,466828.0,0.0,0.0,1486987203.0,1546159.0,2239826607.0,7845653066.0,112.28,533505.7732,4485174.4716,298200.28119999997
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2006,37243.0,25540.0,458470.0,554564.0,12291.0,1386062.0,3.023233799376186,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,448567.04800000007,542585.4176,12025.5144
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2007,37243.0,25540.0,484666.0,603838.0,13416.0,1333213.0,2.7507871400098214,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,474197.21440000006,590795.0992,13126.214399999999
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2008,37243.0,25540.0,538313.0,693622.0,15671.0,1620085.0,3.009559494197614,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,526685.4392,678639.7648,15332.506400000002
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2009,37243.0,25540.0,501650.0,725859.0,16525.0,1932099.0,3.8514880893052927,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,490814.36,710180.4456,16168.06
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2010,37243.0,25540.0,588176.0,1006152.0,21377.0,1885448.0,3.2055847229400722,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,575471.3984000001,984419.1168000001,20915.256800000003
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2011,37243.0,25540.0,614089.0,1024969.0,20783.0,1999130.0,3.255440172352867,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,600824.6776,1002829.6696000001,20334.087199999998
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2012,37243.0,25540.0,624516.0,1140844.0,23071.0,2219841.0,3.55449820340872,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,611026.4544,1116201.7696,22572.666400000002
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2013,37243.0,25540.0,900501.0,1676961.0,36475.0,2219842.0,2.4651188616114807,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,881050.1784000001,1640738.6424,35687.14
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2014,37243.0,25540.0,934642.0,1950620.0,43688.0,2542350.0,2.7201324143361845,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,914453.7328,1908486.608,42744.3392
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2015,37243.0,25540.0,853591.0,1889846.0,42108.0,2574630.0,3.016233770037407,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,835153.4344,1849025.3264000001,41198.4672
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2016,37243.0,25540.0,828721.0,1731229.0,38616.0,2518332.0,3.038817647917695,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,810820.6264,1693834.4536000001,37781.8944
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2017,37243.0,25540.0,786870.0,1696100.0,38137.0,2486436.0,3.1599069731976055,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,769873.608,1659464.24,37313.2408
"Hartford-West Hartford-East Hartford, CT Metro Area",Rail,2018,37243.0,25540.0,597616.0,1380211.0,31023.0,0.0,0.0,1284096155.0,924859.0,1337069590.0,3922826533.0,97.84,584707.4944000001,1350398.4424,30352.903200000004
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2006,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2007,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2008,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2009,38647.0,25860.0,145230.0,242918.0,12719.0,70995.0,0.4888452799008469,677569139.0,212195.0,677569139.0,4240796217.0,100.0,145230.0,242918.0,12719.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2010,38647.0,25860.0,134222.0,244375.0,12647.0,103985.0,0.7747239647747761,677569139.0,212195.0,677569139.0,4240796217.0,100.0,134222.0,244375.0,12647.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2011,38647.0,25860.0,148127.0,342009.0,20658.0,82962.0,0.5600734504850567,677569139.0,212195.0,677569139.0,4240796217.0,100.0,148127.0,342009.0,20658.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2012,38647.0,25860.0,148031.0,390828.0,23287.0,85689.0,0.5788584823449142,677569139.0,212195.0,677569139.0,4240796217.0,100.0,148031.0,390828.0,23287.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2013,38647.0,25860.0,125083.0,316018.0,19553.0,106298.0,0.8498197197061151,677569139.0,212195.0,677569139.0,4240796217.0,100.0,125083.0,316018.0,19553.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2014,38647.0,25860.0,116807.0,244338.0,13514.0,79393.0,0.6796938539642315,677569139.0,212195.0,677569139.0,4240796217.0,100.0,116807.0,244338.0,13514.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2015,38647.0,25860.0,123714.0,257214.0,14262.0,85731.0,0.6929773509869538,677569139.0,212195.0,677569139.0,4240796217.0,100.0,123714.0,257214.0,14262.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2016,38647.0,25860.0,132058.0,274285.0,15171.0,79088.0,0.5988883672325797,677569139.0,212195.0,677569139.0,4240796217.0,100.0,132058.0,274285.0,15171.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2017,38647.0,25860.0,138370.0,282265.0,15787.0,74131.0,0.5357447423574474,677569139.0,212195.0,677569139.0,4240796217.0,100.0,138370.0,282265.0,15787.0
"Hickory-Lenoir-Morganton, NC Metro Area",Bus,2018,38647.0,25860.0,127570.0,312949.0,18053.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,127570.0,312949.0,18053.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2006,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2007,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2008,38647.0,25860.0,0.0,0.0,0.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,0.0,0.0,0.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2009,38647.0,25860.0,117134.0,837085.0,48776.0,113798.0,0.9715197978383732,677569139.0,212195.0,677569139.0,4240796217.0,100.0,117134.0,837085.0,48776.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2010,38647.0,25860.0,112449.0,754240.0,46596.0,91225.0,0.8112566585741091,677569139.0,212195.0,677569139.0,4240796217.0,100.0,112449.0,754240.0,46596.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2011,38647.0,25860.0,113654.0,903195.0,51620.0,93630.0,0.8238161437344924,677569139.0,212195.0,677569139.0,4240796217.0,100.0,113654.0,903195.0,51620.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2012,38647.0,25860.0,113312.0,931649.0,54616.0,106880.0,0.9432363739056764,677569139.0,212195.0,677569139.0,4240796217.0,100.0,113312.0,931649.0,54616.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2013,38647.0,25860.0,94878.0,818119.0,54106.0,96585.0,1.0179915259596535,677569139.0,212195.0,677569139.0,4240796217.0,100.0,94878.0,818119.0,54106.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2014,38647.0,25860.0,99456.0,791405.0,53543.0,89275.0,0.8976331241956242,677569139.0,212195.0,677569139.0,4240796217.0,100.0,99456.0,791405.0,53543.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2015,38647.0,25860.0,99193.0,795574.0,47520.0,83052.0,0.8372768239694334,677569139.0,212195.0,677569139.0,4240796217.0,100.0,99193.0,795574.0,47520.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2016,38647.0,25860.0,100143.0,853714.0,45716.0,71366.0,0.7126409234794244,677569139.0,212195.0,677569139.0,4240796217.0,100.0,100143.0,853714.0,45716.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2017,38647.0,25860.0,107483.0,933055.0,49515.0,90393.0,0.8409981113292334,677569139.0,212195.0,677569139.0,4240796217.0,100.0,107483.0,933055.0,49515.0
"Hickory-Lenoir-Morganton, NC Metro Area",DemandResponse,2018,38647.0,25860.0,108201.0,917858.0,51226.0,0.0,0.0,677569139.0,212195.0,677569139.0,4240796217.0,100.0,108201.0,917858.0,51226.0
"Holland-Grand Haven, MI Metro Area",Bus,2006,134571.0,78300.0,7874635.0,4735923.0,354899.0,3638405.0,0.9741470342545104,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1183036.3718,902648.3339,67556.8936
"Holland-Grand Haven, MI Metro Area",Bus,2007,134571.0,78300.0,8584160.0,4764173.0,358642.0,3945315.0,0.9763261303166564,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1296420.6602999999,903087.9138000001,69842.2649
"Holland-Grand Haven, MI Metro Area",Bus,2008,134571.0,78300.0,9706143.0,5120435.0,397717.0,4301457.0,1.40402332737942,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1521256.8787,1008047.5380000001,79509.1157
"Holland-Grand Haven, MI Metro Area",Bus,2009,134571.0,78300.0,9718537.0,5397771.0,436834.0,4875041.0,1.7341662672495208,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1539125.0304999999,1091030.2656,87003.7237
"Holland-Grand Haven, MI Metro Area",Bus,2010,134571.0,78300.0,10220661.0,5282456.0,424405.0,4981915.0,1.573758486212614,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1640771.3878,1094504.6252000001,86991.00110000001
"Holland-Grand Haven, MI Metro Area",Bus,2011,134571.0,78300.0,11560511.0,5431987.0,432406.0,5664889.0,1.6076562515875186,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1874715.1160999995,1113924.7461,88382.8915
"Holland-Grand Haven, MI Metro Area",Bus,2012,134571.0,78300.0,12143292.0,5305178.0,424574.0,6140324.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1896476.883,1029584.4097,82697.28669999998
"Holland-Grand Haven, MI Metro Area",Bus,2013,134571.0,78300.0,12450740.0,5472085.0,441348.0,6455903.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1956705.2889999999,1050548.0678,84166.1877
"Holland-Grand Haven, MI Metro Area",Bus,2014,134571.0,78300.0,12431002.0,5629812.0,453625.0,9665148.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1957344.1055,1068894.7878,85305.1262
"Holland-Grand Haven, MI Metro Area",Bus,2015,134571.0,78300.0,11686881.0,5820315.0,467060.0,9373746.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1843119.3438,1089489.5906999998,87214.67859999998
"Holland-Grand Haven, MI Metro Area",Bus,2016,134571.0,78300.0,11214791.0,5894099.0,472028.0,9909132.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1760133.0355,1104878.1184,88485.4411
"Holland-Grand Haven, MI Metro Area",Bus,2017,134571.0,78300.0,10698329.0,5942452.0,477299.0,9731757.0,inf,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1692326.7466,1111802.2517000001,89215.6069
"Holland-Grand Haven, MI Metro Area",Bus,2018,134571.0,78300.0,10458575.0,6059619.0,485319.0,0.0,0.0,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,1664682.3528999998,1148073.6855,91729.8606
"Holland-Grand Haven, MI Metro Area",DemandResponse,2006,195412.0,104400.0,584839.0,3344850.0,222628.0,683626.0,2.827499802184442,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,175196.5827,876253.1321000002,59881.6261
"Holland-Grand Haven, MI Metro Area",DemandResponse,2007,195412.0,104400.0,639856.0,3939978.0,254571.0,874413.0,5.760431622121436,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,180768.14020000002,961723.4830999998,65907.6049
"Holland-Grand Haven, MI Metro Area",DemandResponse,2008,195412.0,104400.0,862048.0,4633870.0,292563.0,1392177.0,4.489717026759285,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,233195.0167,1098532.5785,74616.6447
"Holland-Grand Haven, MI Metro Area",DemandResponse,2009,195412.0,104400.0,845835.0,4283452.0,289787.0,1299111.0,4.351312026603365,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,214160.90360000002,964971.9363000002,69343.7806
"Holland-Grand Haven, MI Metro Area",DemandResponse,2010,195412.0,104400.0,871539.0,4187707.0,282979.0,1162527.0,3.901255360726717,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,226031.3415,942103.9830999998,69720.8051
"Holland-Grand Haven, MI Metro Area",DemandResponse,2011,195412.0,104400.0,927187.0,4696657.0,304998.0,1321154.0,4.098111862338916,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,238497.20760000002,1039704.8166999999,76352.75839999999
"Holland-Grand Haven, MI Metro Area",DemandResponse,2012,195412.0,104400.0,587614.0,3519857.0,226796.0,1239718.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,154920.3236,753222.1122999999,58661.2642
"Holland-Grand Haven, MI Metro Area",DemandResponse,2013,195412.0,104400.0,564231.0,3504860.0,217419.0,1303685.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,151941.2202,762503.1442,58068.0492
"Holland-Grand Haven, MI Metro Area",DemandResponse,2014,195412.0,104400.0,556326.0,3610390.0,216466.0,1290759.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,152407.22489999997,789579.5327000001,57719.4422
"Holland-Grand Haven, MI Metro Area",DemandResponse,2015,195412.0,104400.0,521004.0,3339311.0,194748.0,1471660.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,135179.2953,735537.7246000001,52936.0083
"Holland-Grand Haven, MI Metro Area",DemandResponse,2016,195412.0,104400.0,483493.0,3212994.0,189543.0,1321360.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,124194.2324,713363.6810999999,49635.9045
"Holland-Grand Haven, MI Metro Area",DemandResponse,2017,195412.0,104400.0,475026.0,3165352.0,189405.0,1382558.0,inf,423434549.0,992436.0,1461799528.0,5837494660.0,153.01,125771.205,742178.7128,49494.912599999996
"Holland-Grand Haven, MI Metro Area",DemandResponse,2018,134571.0,78300.0,476107.0,3188078.0,195696.0,0.0,0.0,342239798.0,831156.0,1170962432.0,4378120995.0,128.41,131531.0549,798485.6509,53213.0424
"Houma-Bayou Cane-Thibodaux, LA Metro Area",Bus,2006,40375.0,26380.0,151752.0,298135.0,16948.0,0.0,0.0,226343767.0,144875.0,236809219.0,5957048080.0,96.73,146789.7096,288385.9855,16393.8004
"Houma-Bayou Cane-Thibodaux, LA Metro Area",Bus,2007,40375.0,26380.0,146255.0,300659.0,17088.0,0.0,0.0,226343767.0,144875.0,236809219.0,5957048080.0,96.73,141472.4615,290827.4507,16529.2224
"Houma-Bayou Cane-Thibodaux, LA Metro Area",Bus,2008,40375.0,26380.0,94784.0,202022.0,11484.0,0.0,0.0,226343767.0,144875.0,236809219.0,5957048080.0,96.73,91684.5632,195415.88060000003,11108.4732
"Houma-Bayou Cane-Thibodaux, LA Metro Area",Bus,2009,40375.0,26380.0,0.0,0.0,0.0,0.0,0.0,226343767.0,144875.0,236809219.0,5957048080.0,96.73,0.0,0.0,0.0
