,Id,Id2,Geography,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,Year,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P
2632,3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4143240,346668,1392356,1515807,591190,297219,2006,55516,77895,32.099999999999994,43.6,24.300000000000004
2633,3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4158616,342865,1395855,1530098,587867,301931,2007,58047,83006,30.5,42.8,26.700000000000003
2634,3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4139921,346835,1379376,1523876,585925,303909,2008,60264,85966,29.9,42.0,28.099999999999994
2635,3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4142093,344855,1379800,1504465,599839,313134,2009,58525,82000,30.400000000000002,43.400000000000006,26.19999999999999
2636,310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4188650,360340,1398045,1532693,591894,305678,2010,56691,80086,31.500000000000004,42.599999999999994,25.900000000000006
2637,310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4194650,375182,1432321,1520924,576046,290177,2011,56653,82061,32.199999999999996,41.099999999999994,26.700000000000017
2638,310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",4227028,371482,1441544,1550203,564003,299796,2012,57271,82406,31.5,41.2,27.299999999999997
2639,3100000US31140,31140,"Louisville, KY-IN Metro Area",486904,35070,163976,186997,72533,28328,2005,43344,55803,40.8,46.599999999999994,12.600000000000009
2640,3100000US31140,31140,"Louisville-Jefferson County, KY-IN Metro Area",489229,39358,162582,188000,71296,27993,2006,45115,58062,38.5,47.7,13.799999999999997
2641,3100000US31140,31140,"Louisville-Jefferson County, KY-IN Metro Area",490447,38607,167913,185877,69146,28904,2007,45697,61206,38.2,46.5,15.299999999999997
2642,3100000US31140,31140,"Louisville-Jefferson County, KY-IN Metro Area",497535,39915,167221,191524,70540,28335,2008,48741,62937,35.8,47.6,16.6
2643,3100000US31140,31140,"Louisville-Jefferson County, KY-IN Metro Area",500367,40816,166377,189281,73138,30755,2009,46786,62127,37.300000000000004,47.0,15.699999999999996
2644,310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",510653,40727,174750,192201,73822,29153,2010,44678,60893,38.5,45.800000000000004,15.699999999999996
2645,310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",499056,42182,167074,190151,71697,27952,2011,47580,64643,37.1,45.199999999999996,17.700000000000003
2646,310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",510269,41193,171258,196507,71603,29708,2012,48895,64165,36.599999999999994,45.8,17.60000000000001
2647,310M200US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",494276,38794,168392,184943,69349,32798,2013,50905,69070,34.0,46.3,19.700000000000003
2648,310M200US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",493973,40719,173324,184632,69132,26166,2014,50932,68897,34.1,45.7,20.200000000000003
2649,310M200US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",496455,39905,169495,188425,68815,29815,2015,52898,71307,32.4,46.8,20.799999999999997
2650,310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",501827,37068,172265,188977,71723,31794,2016,54546,74931,31.400000000000002,46.3,22.299999999999997
2651,310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",502581,39774,160162,194230,74315,34100,2017,57279,77113,29.700000000000003,45.800000000000004,24.499999999999993
2652,3100000US31180,31180,"Lubbock, TX Metro Area",100918,3965,38166,43420,11690,3677,2005,34823,48271,50.2,40.9,8.899999999999999
2653,3100000US31180,31180,"Lubbock, TX Metro Area",103957,7279,36386,42437,13495,4360,2006,37602,52236,46.8,41.800000000000004,11.399999999999999
2654,3100000US31180,31180,"Lubbock, TX Metro Area",102662,4739,37779,42603,13449,4092,2007,41538,56782,42.5,45.0,12.5
2655,3100000US31180,31180,"Lubbock, TX Metro Area",107411,5451,40309,41850,15702,4099,2008,44810,61171,40.3,45.7,14.0
2656,3100000US31180,31180,"Lubbock, TX Metro Area",107782,7478,38843,42435,13946,5080,2009,39146,54479,44.0,43.8,12.200000000000003
2657,310M100US31180,31180,"Lubbock, TX Metro Area",107367,5014,39104,43666,14045,5538,2010,42126,57141,42.9,43.099999999999994,14.000000000000007
2658,310M100US31180,31180,"Lubbock, TX Metro Area",106702,5283,38647,43799,15215,3758,2011,43324,59256,42.5,42.5,15.0
2659,310M100US31180,31180,"Lubbock, TX Metro Area",108426,6340,40497,42724,13919,4946,2012,41667,59641,42.5,42.300000000000004,15.199999999999996
2660,310M200US31180,31180,"Lubbock, TX Metro Area",110295,6006,37794,44714,16515,5266,2013,47172,65462,37.4,43.8,18.800000000000004
2661,310M200US31180,31180,"Lubbock, TX Metro Area",115322,6412,40164,48942,14264,5540,2014,45825,65186,38.3,45.3,16.400000000000006
2662,310M200US31180,31180,"Lubbock, TX Metro Area",112853,7102,41508,44268,13359,6616,2015,47291,64135,36.6,45.49999999999999,17.900000000000006
2663,310M300US31180,31180,"Lubbock, TX Metro Area",116122,5613,41301,47125,16132,5951,2016,48671,67982,34.900000000000006,45.89999999999999,19.200000000000003
2664,310M300US31180,31180,"Lubbock, TX Metro Area",116077,6313,40939,47666,16265,4894,2017,47276,68417,40.4,38.9,20.700000000000003
2665,3100000US31340,31340,"Lynchburg, VA Metro Area",94979,7301,25736,35307,19338,7297,2005,40598,51823,43.1,46.400000000000006,10.499999999999993
2666,3100000US31340,31340,"Lynchburg, VA Metro Area",97175,8524,26635,34005,18656,9355,2006,42228,55551,42.3,46.00000000000001,11.699999999999996
2667,3100000US31340,31340,"Lynchburg, VA Metro Area",96430,7219,27982,33472,17645,10112,2007,42086,55170,42.5,45.5,12.0
2668,3100000US31340,31340,"Lynchburg, VA Metro Area",97770,6341,29972,34571,16324,10562,2008,44447,58694,38.1,48.199999999999996,13.700000000000003
2669,3100000US31340,31340,"Lynchburg, VA Metro Area",96823,8175,26834,34379,17998,9437,2009,44800,57506,38.3,47.7,14.0
2670,310M100US31340,31340,"Lynchburg, VA Metro Area",96553,9136,27205,31838,18904,9470,2010,41248,54601,41.9,46.0,12.100000000000001
2671,310M100US31340,31340,"Lynchburg, VA Metro Area",97771,7613,27139,34772,18955,9292,2011,46734,58031,37.9,47.400000000000006,14.699999999999996
2672,310M100US31340,31340,"Lynchburg, VA Metro Area",99273,7967,30452,32409,19511,8934,2012,43082,57851,39.2,45.800000000000004,14.999999999999993
2673,310M200US31340,31340,"Lynchburg, VA Metro Area",102320,8551,28430,38436,17528,9375,2013,47821,60112,37.7,46.2,16.099999999999994
2674,310M200US31340,31340,"Lynchburg, VA Metro Area",98399,6393,26758,37625,19601,8022,2014,47567,60884,37.8,45.5,16.700000000000003
2675,310M200US31340,31340,"Lynchburg, VA Metro Area",100497,7202,27789,36687,18483,10336,2015,48090,64045,36.7,46.2,17.099999999999994
2676,310M300US31340,31340,"Lynchburg, VA Metro Area",97679,6499,27854,34430,18760,10136,2016,48530,64799,35.0,47.2,17.799999999999997
2677,310M300US31340,31340,"Lynchburg, VA Metro Area",98409,5673,29480,35805,17228,10223,2017,52976,65821,33.3,48.6,18.1
2678,3100000US31420,31420,"Macon, GA Metro Area",85293,8592,26318,32142,12872,5369,2005,36878,50578,47.9,41.2,10.899999999999999
2679,3100000US31420,31420,"Macon, GA Metro Area",82317,8337,27114,29525,12668,4673,2006,36995,50449,46.5,41.9,11.600000000000001
2680,3100000US31420,31420,"Macon, GA Metro Area",85104,8230,29727,26777,15029,5341,2007,39879,55711,46.3,40.0,13.700000000000003
2681,3100000US31420,31420,"Macon, GA Metro Area",88284,7343,28434,31655,14769,6083,2008,42634,57821,43.5,41.9,14.600000000000001
2682,3100000US31420,31420,"Macon, GA Metro Area",86053,7735,30406,28625,13275,6012,2009,39415,53131,44.8,41.49999999999999,13.70000000000001
2683,310M100US31420,31420,"Macon, GA Metro Area",82543,7556,29002,28090,12340,5555,2010,37507,54540,46.2,38.4,15.399999999999999
2684,310M100US31420,31420,"Macon, GA Metro Area",83811,7920,30963,28891,10872,5165,2011,36888,52455,47.7,40.5,11.799999999999997
2685,310M100US31420,31420,"Macon, GA Metro Area",84022,8265,29791,28603,13191,4172,2012,39525,55043,44.800000000000004,40.8,14.399999999999999
2686,310M200US31420,31420,"Macon, GA Metro Area",80190,9024,26574,29706,10698,4188,2013,39484,56618,46.4,40.1,13.5
2687,310M200US31420,31420,"Macon, GA Metro Area",84688,8635,30761,27772,13228,4292,2014,38146,58587,46.099999999999994,38.8,15.100000000000009
2688,310M200US31420,31420,"Macon, GA Metro Area",86400,9079,29977,31696,10440,5208,2015,40067,62249,44.4,39.2,16.4
2689,310M300US31420,31420,"Macon-Bibb County, GA Metro Area",86633,9378,30679,28453,12901,5222,2016,39973,58904,44.7,39.0,16.299999999999997
2690,310M300US31420,31420,"Macon-Bibb County, GA Metro Area",84028,7560,29680,27870,13613,5305,2017,41303,62745,42.4,40.2,17.4
2691,3100000US31460,31460,"Madera, CA Metro Area",41337,2656,10529,17352,7337,3463,2005,46787,60424,35.9,47.9,16.199999999999996
2692,3100000US31460,31460,"Madera, CA Metro Area",41052,1842,11263,15957,7643,4347,2006,39068,54630,42.8,44.7,12.5
2693,3100000US31460,31460,"Madera, CA Metro Area",43355,3260,12534,15655,7757,4149,2007,44975,63292,39.2,46.300000000000004,14.499999999999993
2694,3100000US31460,31460,"Madera, CA Metro Area",41888,2499,12171,16549,6736,3933,2008,47394,65329,32.0,52.5,15.5
2695,310M200US31460,31460,"Madera, CA Metro Area",44549,2673,13563,16064,7223,5026,2013,39758,56655,42.9,42.900000000000006,14.199999999999996
2696,310M200US31460,31460,"Madera, CA Metro Area",42895,4120,12395,16014,6554,3812,2014,42433,58507,39.199999999999996,44.0,16.800000000000004
2697,310M200US31460,31460,"Madera, CA Metro Area",45224,1548,15142,15946,8605,3983,2015,47150,65695,34.1,45.4,20.500000000000007
2698,310M300US31460,31460,"Madera, CA Metro Area",44369,3472,11631,15966,8354,4946,2016,51657,67604,34.4,43.8,21.799999999999997
2699,310M300US31460,31460,"Madera, CA Metro Area",46282,1379,11160,19332,8810,5601,2017,51283,67518,31.499999999999996,48.39999999999999,20.10000000000001
2700,3100000US31460,31460,"Madera-Chowchilla, CA Metro Area",43393,2283,10742,17638,9310,3420,2009,44135,59031,41.0,41.4,17.6
2701,310M100US31460,31460,"Madera-Chowchilla, CA Metro Area",42189,2349,12303,14609,7255,5673,2010,48268,63808,36.8,44.3,18.900000000000006
2702,310M100US31460,31460,"Madera-Chowchilla, CA Metro Area",40786,2738,12895,14922,7759,2472,2011,46570,56089,39.400000000000006,45.4,15.199999999999996
2703,310M100US31460,31460,"Madera-Chowchilla, CA Metro Area",41035,3095,10225,16310,7501,3904,2012,42039,56024,42.2,44.3,13.5
2704,3100000US31540,31540,"Madison, WI Metro Area",221063,14754,71170,94413,29123,11603,2005,53276,67268,31.299999999999997,50.3,18.400000000000006
2705,3100000US31540,31540,"Madison, WI Metro Area",218143,14663,73189,89112,30409,10770,2006,56544,72970,28.7,50.5,20.799999999999997
2706,3100000US31540,31540,"Madison, WI Metro Area",218478,13493,73876,92187,27975,10947,2007,59709,75521,27.3,50.7,22.0
2707,3100000US31540,31540,"Madison, WI Metro Area",226131,14616,76720,94500,30060,10235,2008,60850,76866,27.5,49.5,23.0
2708,3100000US31540,31540,"Madison, WI Metro Area",237649,18103,81460,95643,30958,11485,2009,56709,73350,30.2,47.599999999999994,22.200000000000003
2709,310M100US31540,31540,"Madison, WI Metro Area",235533,19728,79097,97367,27435,11906,2010,57594,72298,29.7,48.4,21.9
2710,310M100US31540,31540,"Madison, WI Metro Area",237667,18654,81727,99282,28008,9996,2011,59674,75679,28.9,47.199999999999996,23.9
2711,310M100US31540,31540,"Madison, WI Metro Area",239964,18705,82982,97286,30519,10472,2012,58894,75613,28.9,46.9,24.199999999999996
2712,310M200US31540,31540,"Madison, WI Metro Area",258127,20723,92911,100135,31280,13078,2013,59466,77574,28.799999999999997,46.199999999999996,25.000000000000007
2713,310M200US31540,31540,"Madison, WI Metro Area",259371,16889,93348,105282,31525,12327,2014,60903,79257,27.6,46.5,25.900000000000006
2714,310M200US31540,31540,"Madison, WI Metro Area",264340,18365,88710,109419,32686,15160,2015,64174,84372,25.1,47.2,27.700000000000003
2715,310M300US31540,31540,"Madison, WI Metro Area",265172,18375,87800,107679,36634,14684,2016,68497,88678,23.7,45.2,31.099999999999994
2716,310M300US31540,31540,"Madison, WI Metro Area",272698,19766,89514,112559,35208,15651,2017,71301,89595,22.8,45.099999999999994,32.10000000000001
2717,3100000US31700,31700,"Manchester-Nashua, NH Metro Area",147285,7412,42975,60770,25562,10566,2005,60913,73768,25.7,51.1,23.199999999999996
2718,3100000US31700,31700,"Manchester-Nashua, NH Metro Area",149862,8931,42805,64461,23599,10066,2006,66382,80034,24.200000000000003,48.5,27.299999999999997
2719,3100000US31700,31700,"Manchester-Nashua, NH Metro Area",152397,7200,43185,69227,23262,9523,2007,67667,81569,23.299999999999997,47.7,29.0
2720,3100000US31700,31700,"Manchester-Nashua, NH Metro Area",149731,8657,44298,64186,22834,9756,2008,69223,85100,22.7,45.900000000000006,31.39999999999999
2721,3100000US31700,31700,"Manchester-Nashua, NH Metro Area",151520,7527,47427,62185,24489,9892,2009,64751,82846,24.799999999999997,47.2,28.0
2722,310M100US31700,31700,"Manchester-Nashua, NH Metro Area",152652,9150,45233,65493,22063,10713,2010,68312,83905,22.9,46.7,30.39999999999999
2723,310M100US31700,31700,"Manchester-Nashua, NH Metro Area",153186,8988,49146,65401,20634,9017,2011,66609,83822,26.4,42.2,31.39999999999999
2724,310M100US31700,31700,"Manchester-Nashua, NH Metro Area",155260,9634,47434,68182,20197,9813,2012,69089,86819,23.900000000000002,44.900000000000006,31.19999999999999
2725,310M200US31700,31700,"Manchester-Nashua, NH Metro Area",155036,9253,47038,68828,20769,9148,2013,67574,85775,23.8,45.300000000000004,30.9
2726,310M200US31700,31700,"Manchester-Nashua, NH Metro Area",153482,8610,47453,63127,23601,10691,2014,71422,90207,22.7,44.0,33.3
2727,310M200US31700,31700,"Manchester-Nashua, NH Metro Area",156678,8282,47284,67556,22528,11028,2015,74323,93830,21.200000000000003,44.2,34.599999999999994
2728,310M300US31700,31700,"Manchester-Nashua, NH Metro Area",158777,10884,44148,68962,22783,12000,2016,76254,93120,22.1,41.3,36.60000000000001
2729,310M300US31700,31700,"Manchester-Nashua, NH Metro Area",161414,9206,49187,65832,25910,11279,2017,78769,100105,21.9,38.2,39.89999999999999
2730,3100000US31740,31740,"Manhattan, KS Metro Area",42605,1969,12168,18628,6705,3135,2009,43771,55484,40.6,45.2,14.199999999999996
2731,310M100US31740,31740,"Manhattan, KS Metro Area",45851,2068,14169,20834,6018,2762,2010,46150,56366,37.5,50.800000000000004,11.699999999999996
2732,310M100US31740,31740,"Manhattan, KS Metro Area",45505,2488,14540,18716,6197,3564,2011,42688,55977,41.7,44.0,14.299999999999997
2733,310M100US31740,31740,"Manhattan, KS Metro Area",47675,2252,16645,19255,6023,3500,2012,46083,59990,34.599999999999994,53.0,12.400000000000006
2734,310M200US31740,31740,"Manhattan, KS Metro Area",35044,1781,10722,14252,6124,2165,2013,46375,67828,37.8,45.4,16.800000000000004
2735,310M200US31740,31740,"Manhattan, KS Metro Area",34452,1978,10900,12679,6300,2595,2014,50323,66594,37.4,43.6,19.0
2736,310M200US31740,31740,"Manhattan, KS Metro Area",34806,2284,9573,14533,5291,3125,2015,50354,64010,35.599999999999994,46.400000000000006,18.0
2737,310M300US31740,31740,"Manhattan, KS Metro Area",34357,2430,9181,14358,5424,2964,2016,52720,70951,33.2,43.599999999999994,23.200000000000003
2738,310M300US31740,31740,"Manhattan, KS Metro Area",35489,1454,11510,14883,4537,3105,2017,50698,70613,30.3,50.3,19.400000000000006
2739,3100000US31860,31860,"Mankato-North Mankato, MN Metro Area",35200,2363,9381,15178,5116,3162,2009,46933,58955,35.5,50.2,14.299999999999997
2740,310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",36886,1461,10696,15959,5786,2984,2010,51127,59868,32.4,54.5,13.099999999999994
2741,310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",36759,2054,10331,16153,5509,2712,2011,50720,61161,35.0,47.9,17.1
2742,310M100US31860,31860,"Mankato-North Mankato, MN Metro Area",36476,2043,10597,14909,5949,2978,2012,52542,67027,33.0,48.699999999999996,18.300000000000004
2743,310M200US31860,31860,"Mankato-North Mankato, MN Metro Area",37358,2533,11105,15167,5593,2960,2013,53047,70049,33.3,46.599999999999994,20.10000000000001
2744,310M200US31860,31860,"Mankato-North Mankato, MN Metro Area",37736,2774,11609,15013,5358,2982,2014,54055,70536,32.3,47.8,19.900000000000006
2745,310M200US31860,31860,"Mankato-North Mankato, MN Metro Area",38444,2704,11539,15279,5463,3459,2015,52497,66888,32.8,47.1,20.1
2746,310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",37898,2676,9226,16873,6159,2964,2016,57833,72338,27.6,49.4,23.000000000000007
2747,310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",38901,2810,9595,16660,6478,3358,2017,61241,79634,28.9,45.5,25.599999999999994
2748,3100000US31900,31900,"Mansfield, OH Metro Area",51732,5002,17471,18425,6814,4020,2005,39220,51129,46.099999999999994,44.6,9.300000000000004
2749,3100000US31900,31900,"Mansfield, OH Metro Area",49153,3961,15572,19263,7973,2384,2006,38393,49219,44.6,46.7,8.699999999999996
2750,3100000US31900,31900,"Mansfield, OH Metro Area",48884,3656,14161,20734,6873,3460,2007,43445,54896,37.9,49.7,12.399999999999999
2751,3100000US31900,31900,"Mansfield, OH Metro Area",47940,4529,14241,18117,8073,2980,2008,42578,55609,41.599999999999994,47.9,10.500000000000007
2752,3100000US31900,31900,"Mansfield, OH Metro Area",49672,3134,17380,18989,6533,3636,2009,39350,49468,42.0,47.5,10.5
2753,310M100US31900,31900,"Mansfield, OH Metro Area",47654,4030,15155,18269,7552,2648,2010,41572,53034,42.0,47.300000000000004,10.699999999999996
2754,310M100US31900,31900,"Mansfield, OH Metro Area",48616,4276,17265,18013,6615,2447,2011,40117,52968,42.5,46.599999999999994,10.900000000000006
2755,310M100US31900,31900,"Mansfield, OH Metro Area",48529,3598,17218,18591,6821,2301,2012,41680,53513,42.3,47.3,10.400000000000006
2756,310M200US31900,31900,"Mansfield, OH Metro Area",47847,4804,17612,15198,6271,3962,2013,39455,51740,44.099999999999994,46.199999999999996,9.70000000000001
2757,310M200US31900,31900,"Mansfield, OH Metro Area",47378,3662,16462,17807,6756,2691,2014,41548,54501,43.400000000000006,44.2,12.399999999999991
2758,310M200US31900,31900,"Mansfield, OH Metro Area",46989,4317,15745,17556,6870,2501,2015,45155,57945,37.3,50.5,12.200000000000003
2759,310M300US31900,31900,"Mansfield, OH Metro Area",48437,4265,15140,18593,7630,2809,2016,44073,55670,38.3,49.9,11.800000000000004
2760,310M300US31900,31900,"Mansfield, OH Metro Area",48998,5310,15070,18384,6887,3347,2017,46032,60281,37.5,47.5,15.0
2761,3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",195123,16723,76484,72989,21871,7056,2005,24501,36551,62.599999999999994,31.499999999999996,5.900000000000009
2762,3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",202984,15816,78739,73012,25840,9577,2006,28660,40799,58.2,34.5,7.299999999999997
2763,3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",206938,17640,82115,75411,23422,8350,2007,30295,43647,55.1,36.8,8.100000000000001
2764,3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",211551,16352,85665,72790,27196,9548,2008,30235,46338,55.5,34.400000000000006,10.099999999999994
2765,3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",219915,17796,88037,78054,25025,11003,2009,30460,43612,55.7,35.8,8.5
2766,310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",212743,13304,80558,81302,26149,11430,2010,33732,47576,51.4,38.7,9.899999999999999
2767,310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",215877,15057,81222,81500,24043,14055,2011,31077,46835,53.9,35.7,10.399999999999999
2768,310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",222849,14727,89575,78241,28361,11945,2012,33761,48970,51.5,38.1,10.399999999999999
2769,310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",223367,16699,83632,80282,30612,12142,2013,35098,49432,49.800000000000004,38.7,11.499999999999993
2770,310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",226000,15200,85670,77830,34060,13240,2014,34801,49841,50.1,39.0,10.899999999999999
2771,310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",225692,14057,80836,80193,34155,16451,2015,35730,53857,49.2,36.8,14.0
2772,310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",234716,15984,86726,87651,28457,15898,2016,36176,53230,48.5,38.3,13.200000000000003
2773,310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",239825,15583,88157,83911,34901,17273,2017,37106,55786,47.5,37.3,15.200000000000003
2774,3100000US32780,32780,"Medford, OR Metro Area",77866,5006,26038,29195,12124,5503,2005,41194,51860,42.400000000000006,48.099999999999994,9.5
2775,3100000US32780,32780,"Medford, OR Metro Area",80931,3686,28984,30240,13071,4950,2006,40606,52764,41.3,48.599999999999994,10.100000000000009
2776,3100000US32780,32780,"Medford, OR Metro Area",81616,6056,24217,32298,12616,6429,2007,44524,56390,40.7,46.900000000000006,12.399999999999991
2777,3100000US32780,32780,"Medford, OR Metro Area",82017,4737,27079,33675,11888,4638,2008,40603,56962,43.1,44.6,12.299999999999997
2778,3100000US32780,32780,"Medford, OR Metro Area",83367,4933,28665,31483,11949,6337,2009,45989,57346,39.4,50.0,10.600000000000001
2779,310M100US32780,32780,"Medford, OR Metro Area",81508,4885,27711,30482,12278,6152,2010,40177,54759,44.1,42.400000000000006,13.499999999999993
2780,310M100US32780,32780,"Medford, OR Metro Area",84413,6888,26559,31400,13646,5920,2011,39138,52584,44.5,43.400000000000006,12.099999999999994
2781,310M100US32780,32780,"Medford, OR Metro Area",80957,4742,28225,30658,12269,5063,2012,44810,59424,37.1,50.4,12.5
2782,310M200US32780,32780,"Medford, OR Metro Area",82983,6648,27075,31387,12834,5039,2013,43363,57279,41.2,44.3,14.5
2783,310M200US32780,32780,"Medford, OR Metro Area",83131,4461,28036,32854,12679,5101,2014,44918,59978,37.900000000000006,46.8,15.299999999999997
2784,310M200US32780,32780,"Medford, OR Metro Area",83876,7156,25367,30759,13967,6627,2015,43948,59897,41.3,42.5,16.200000000000003
2785,310M300US32780,32780,"Medford, OR Metro Area",86745,5416,28257,32373,14855,5844,2016,48563,66160,36.400000000000006,44.1,19.499999999999993
2786,310M300US32780,32780,"Medford, OR Metro Area",89701,5923,28284,34027,14612,6855,2017,51409,70249,34.2,47.0,18.799999999999997
2787,3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",476498,43764,177253,174804,60408,20269,2005,41065,56867,43.2,43.2,13.599999999999994
2788,3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",472807,44238,177919,163954,62846,23850,2006,42092,58653,42.0,43.5,14.5
2789,3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",478912,39974,174046,179042,63038,22812,2007,45725,63602,39.0,44.2,16.799999999999997
2790,3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",480876,38002,173384,176516,67416,25558,2008,46158,66006,38.2,43.9,17.9
2791,3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",480837,40924,180206,174012,63998,21697,2009,43633,59545,40.9,43.7,15.399999999999999
2792,310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",474304,37487,171625,175605,63008,26579,2010,45377,61707,39.0,44.099999999999994,16.900000000000006
2793,310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",480654,40975,178398,176482,61237,23562,2011,45393,63011,39.699999999999996,43.2,17.1
2794,310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",484923,40694,179897,175551,64327,24454,2012,45687,62871,39.800000000000004,42.9,17.299999999999997
2795,310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",492311,38454,175946,186547,64427,26937,2013,46962,66046,38.5,42.5,19.0
2796,310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",493329,39012,177761,176873,69897,29786,2014,45844,65233,39.5,41.300000000000004,19.199999999999996
2797,310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",494270,41468,178198,174244,72459,27901,2015,48524,68861,37.0,42.599999999999994,20.400000000000006
2798,310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",501107,41182,177971,180393,68685,32876,2016,49809,70148,36.7,43.2,20.099999999999994
2799,310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",493068,35834,175496,181996,69206,30536,2017,50984,73581,34.5,43.7,21.799999999999997
2800,3100000US32900,32900,"Merced, CA Metro Area",71613,5992,19018,28653,11213,6737,2005,40281,53761,43.5,44.699999999999996,11.800000000000004
2801,3100000US32900,32900,"Merced, CA Metro Area",72180,6142,21408,28244,11191,5195,2006,40447,53411,44.2,44.5,11.299999999999997
2802,3100000US32900,32900,"Merced, CA Metro Area",73482,6112,21406,26848,13205,5911,2007,44410,59774,40.7,43.1,16.199999999999996
2803,3100000US32900,32900,"Merced, CA Metro Area",72353,6995,22150,27620,10594,4994,2008,42303,56614,42.1,43.900000000000006,13.999999999999993
2804,3100000US32900,32900,"Merced, CA Metro Area",74166,6155,21602,28952,11731,5726,2009,39535,54823,45.3,42.2,12.5
2805,310M100US32900,32900,"Merced, CA Metro Area",73885,5085,22089,30423,12028,4260,2010,42449,60038,41.4,45.2,13.399999999999999
2806,310M100US32900,32900,"Merced, CA Metro Area",74833,5649,25428,25551,12584,5621,2011,40055,55692,45.400000000000006,40.6,13.999999999999993
2807,310M100US32900,32900,"Merced, CA Metro Area",76451,5544,23988,27019,12536,7364,2012,43597,57643,42.099999999999994,42.699999999999996,15.20000000000001
2808,310M200US32900,32900,"Merced, CA Metro Area",77651,6091,23398,28832,12688,6642,2013,40687,55311,42.6,44.4,13.0
2809,310M200US32900,32900,"Merced, CA Metro Area",79255,5986,23478,30328,14602,4861,2014,44084,59701,39.5,44.800000000000004,15.699999999999996
2810,310M200US32900,32900,"Merced, CA Metro Area",79098,5285,24398,29143,12748,7524,2015,41997,59213,41.1,43.49999999999999,15.400000000000006
2811,310M300US32900,32900,"Merced, CA Metro Area",77713,5840,21972,28997,13809,7095,2016,47739,70672,36.7,44.3,19.0
2812,310M300US32900,32900,"Merced, CA Metro Area",80969,4861,25602,28026,14702,7778,2017,47735,69191,35.400000000000006,46.1,18.499999999999993
2813,3100000US33100,33100,"Miami-Fort Lauderdale-Miami Beach, FL Metro Area",2035687,182645,826432,762462,200031,64117,2005,43091,61946,40.7,43.5,15.799999999999997
2814,3100000US33100,33100,"Miami-Fort Lauderdale-Miami Beach, FL Metro Area",2015417,175264,805123,754524,208849,71657,2006,46637,66879,37.9,43.8,18.300000000000004
2815,3100000US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2002081,164043,802833,737317,224717,73171,2007,49232,71062,36.2,43.900000000000006,19.89999999999999
2816,3100000US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",1997988,172633,820690,731137,203838,69690,2008,49313,72207,36.599999999999994,42.8,20.60000000000001
