,Trs_Id,mode_cd,service_cd,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MODE
399,5035,MB,DO,423.0,625.0,612.0,545.0,329.0,511.0,435,661,541,629,592.0,503.0,438.0,522.0,673.0,742.0,915.0,Bus
400,5036,DR,DO,5.0,12.0,15.0,27.0,32.0,20.0,15,16,25,22,10.0,10.0,9.0,7.0,19.0,22.0,16.0,DemandResponse
401,5036,MB,DO,53.0,102.0,130.0,166.0,152.0,149.0,213,223,175,169,176.0,99.0,147.0,89.0,71.0,35.0,95.0,Bus
402,5037,DR,DO,0.0,0.0,11.0,1.0,1.0,2.0,4,3,15,,,,,,,,,DemandResponse
403,5037,MB,DO,9.0,19.0,15.0,24.0,19.0,31.0,37,29,38,,,,,,,,,Bus
404,5039,DR,DO,0.0,38.0,22.0,9.0,23.0,38.0,36,25,41,22,13.0,15.0,0.0,11.0,20.0,13.0,12.0,DemandResponse
405,5039,MB,DO,0.0,30.0,66.0,108.0,189.0,166.0,156,98,91,89,99.0,88.0,15.0,81.0,100.0,60.0,30.0,Bus
406,5040,DR,DO,3.0,3.0,2.0,0.0,,,,,,,,,,12.0,5.0,,,DemandResponse
407,5040,MB,DO,96.0,260.0,253.0,234.0,328.0,217.0,184,116,179,119,141.0,218.0,144.0,123.0,43.0,82.0,55.0,Bus
408,5041,DR,DO,4.0,,46.0,41.0,34.0,47.0,25,8,7,,,,,,,,,DemandResponse
409,5041,MB,DO,2.0,,31.0,71.0,27.0,51.0,34,26,28,,,,,,,,,Bus
410,5042,DR,DO,0.0,30.0,0.0,66.0,1.0,3.0,5,69,3,3,0.0,0.0,0.0,0.0,1.0,0.0,,DemandResponse
411,5042,MB,DO,26.0,65.0,40.0,2.0,148.0,58.0,55,7,30,33,28.0,9.0,7.0,4.0,7.0,8.0,,Bus
412,5043,DR,DO,218.0,250.0,217.0,201.0,206.0,198.0,196,120,51,52,36.0,9.0,6.0,9.0,3.0,4.0,11.0,DemandResponse
413,5043,MB,DO,486.0,520.0,479.0,498.0,512.0,572.0,600,240,62,136,120.0,24.0,19.0,183.0,17.0,46.0,32.0,Bus
414,5044,DR,DO,7.0,3.0,18.0,1.0,0.0,6.0,1,2,3,4,7.0,7.0,4.0,7.0,4.0,2.0,23.0,DemandResponse
415,5044,MB,DO,100.0,110.0,178.0,26.0,40.0,73.0,51,33,19,20,84.0,84.0,37.0,139.0,363.0,258.0,309.0,Bus
416,5045,MB,DO,0.0,0.0,173.0,126.0,254.0,102.0,330,477,313,144,161.0,244.0,215.0,131.0,174.0,160.0,168.0,Bus
417,5047,DR,DO,19.0,7.0,0.0,1.0,0.0,0.0,2,0,2,3,6.0,4.0,5.0,4.0,14.0,16.0,15.0,DemandResponse
418,5047,MB,DO,372.0,437.0,557.0,277.0,391.0,258.0,303,259,240,229,226.0,187.0,208.0,273.0,300.0,399.0,355.0,Bus
419,5048,DR,DO,27.0,25.0,22.0,14.0,10.0,11.0,25,3,,,,,,,,,,DemandResponse
420,5050,DR,DO,0.0,0.0,0.0,0.0,16.0,19.0,45,,,,,,,,,,,DemandResponse
421,5050,MB,DO,0.0,0.0,0.0,0.0,8.0,78.0,93,44,39,560,750.0,498.0,344.0,378.0,378.0,43.0,393.0,Bus
422,5051,DR,DO,1.0,2.0,6.0,4.0,5.0,4.0,2,2,0,1,5.0,4.0,0.0,5.0,1.0,6.0,1.0,DemandResponse
423,5051,MB,DO,53.0,64.0,50.0,99.0,98.0,71.0,7,2,1,1,0.0,3.0,0.0,11.0,12.0,16.0,2.0,Bus
424,5052,DR,DO,0.0,0.0,2.0,2.0,0.0,1.0,5,0,1,1,5.0,0.0,5.0,2.0,10.0,5.0,14.0,DemandResponse
425,5052,MB,DO,57.0,26.0,7.0,23.0,16.0,24.0,16,24,26,6,8.0,9.0,9.0,13.0,26.0,21.0,111.0,Bus
426,5053,DR,DO,4.0,2.0,0.0,0.0,9.0,19.0,9,50,29,26,34.0,31.0,37.0,32.0,33.0,35.0,31.0,DemandResponse
427,5053,MB,DO,18.0,10.0,0.0,10.0,15.0,22.0,36,54,76,57,36.0,43.0,64.0,27.0,41.0,40.0,24.0,Bus
428,5054,DR,DO,2.0,6.0,10.0,5.0,13.0,9.0,12,6,11,13,8.0,4.0,,7.0,10.0,3.0,2.0,DemandResponse
429,5054,MB,DO,100.0,90.0,104.0,117.0,81.0,46.0,52,44,40,45,28.0,19.0,,26.0,32.0,24.0,37.0,Bus
430,5056,MB,DO,434.0,325.0,311.0,332.0,546.0,482.0,577,493,592,678,300.0,324.0,230.0,261.0,305.0,237.0,292.0,Bus
431,5057,DR,DO,0.0,0.0,0.0,0.0,1.0,2.0,104,19,3,3,11.0,6.0,12.0,4.0,2.0,2.0,1.0,DemandResponse
432,5057,MB,DO,161.0,120.0,97.0,105.0,114.0,25.0,8,23,39,54,60.0,165.0,219.0,112.0,228.0,130.0,90.0,Bus
433,5057,VP,DO,0.0,0.0,0.0,,,,,,,,,,,,,,,DemandResponse
434,5058,DR,DO,19.0,13.0,13.0,7.0,13.0,19.0,13,                ,                ,5,11.0,18.0,15.0,16.0,8.0,10.0,22.0,DemandResponse
435,5058,MB,DO,119.0,125.0,73.0,86.0,103.0,136.0,92,86,59,60,72.0,72.0,94.0,106.0,75.0,100.0,82.0,Bus
436,5059,DR,DO,1.0,3.0,11.0,8.0,9.0,14.0,21,20,17,16,7.0,18.0,14.0,20.0,41.0,14.0,6.0,DemandResponse
437,5059,MB,DO,37.0,32.0,535.0,517.0,609.0,573.0,439,835,570,658,551.0,485.0,369.0,316.0,277.0,288.0,234.0,Bus
438,5060,DR,DO,11.0,11.0,16.0,11.0,15.0,7.0,9,3,2,8,5.0,10.0,11.0,8.0,8.0,9.0,21.0,DemandResponse
439,5060,MB,DO,100.0,168.0,178.0,125.0,114.0,23.0,42,48,50,32,31.0,43.0,40.0,47.0,46.0,41.0,229.0,Bus
440,5061,DR,DO,4.0,0.0,0.0,2.0,3.0,5.0,12,3,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,DemandResponse
441,5061,MB,DO,15.0,3.0,10.0,13.0,12.0,26.0,48,198,138,51,109.0,56.0,38.0,95.0,72.0,96.0,72.0,Bus
442,5066,HR,DO,0.0,0.0,0.0,0.0,19148.0,25007.0,20947,17727,18206,17973,18124.0,16693.0,13719.0,11094.0,9117.0,9886.0,10217.0,Rail
443,5066,MB,DO,847.0,51.0,0.0,0.0,0.0,6006.0,8290,14710,11434,11088,10627.0,10414.0,9784.0,8953.0,9107.0,7132.0,7280.0,Bus
444,5088,MB,DO,90.0,116.0,68.0,70.0,58.0,26.0,30,24,26,12,12.0,54.0,57.0,36.0,37.0,,,Bus
445,5091,MB,DO,17.0,10.0,1.0,1.0,9.0,29.0,18,14,10,30,16.0,13.0,,,,,,Bus
446,5096,DR,DO,0.0,1.0,1.0,0.0,7.0,11.0,6,1,0,0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,DemandResponse
447,5096,MB,DO,39.0,65.0,49.0,35.0,55.0,79.0,44,75,63,59,61.0,58.0,46.0,32.0,15.0,10.0,44.0,Bus
448,5097,MB,DO,135.0,145.0,86.0,,,,,,,,,,,,,,,Bus
449,5099,MB,DO,287.0,182.0,253.0,120.0,171.0,215.0,249,218,277,189,226.0,186.0,142.0,130.0,105.0,134.0,98.0,Bus
450,5104,CR,DO,25.0,11.0,21.0,37.0,24.0,42.0,12,15,1,4,0.0,,6.0,3.0,0.0,0.0,0.0,Rail
451,5108,MB,DO,35.0,16.0,24.0,25.0,12.0,16.0,17,13,27,24,,,,,,,,Bus
452,5109,MB,DO,8.0,10.0,6.0,10.0,10.0,5.0,3,3,5,,,,,,,,,Bus
453,5110,MB,DO,0.0,210.0,190.0,160.0,134.0,78.0,96,93,119,126,151.0,88.0,94.0,102.0,125.0,93.0,40.0,Bus
454,5113,DR,DO,21.0,6.0,0.0,1.0,1.0,5.0,3,0,1,1,2.0,0.0,0.0,0.0,2.0,1.0,0.0,DemandResponse
455,5113,MB,DO,1070.0,1284.0,979.0,702.0,419.0,406.0,510,360,421,534,574.0,483.0,537.0,622.0,788.0,673.0,486.0,Bus
456,5113,VP,DO,7.0,5.0,4.0,2.0,6.0,6.0,6,5,5,5,3.0,6.0,7.0,6.0,5.0,3.0,3.0,DemandResponse
457,5117,DR,DO,19.0,18.0,7.0,6.0,42.0,150.0,43,34,15,16,14.0,10.0,18.0,9.0,11.0,21.0,22.0,DemandResponse
458,5117,MB,DO,12.0,20.0,4.0,2.0,69.0,152.0,80,42,33,45,47.0,61.0,78.0,40.0,32.0,43.0,16.0,Bus
459,5118,CR,DO,4.0,4.0,4.0,6.0,1.0,0.0,0,                ,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Rail
460,5119,LR,DO,9.0,12.0,,,,,,,,,,,,,,,,Rail
461,5119,MB,DO,2300.0,2502.0,3650.0,3274.0,3664.0,4493.0,6306,5073,3212,3287,2553.0,2301.0,2385.0,2150.0,1100.0,1318.0,1945.0,Bus
462,5131,DR,DO,0.0,3.0,12.0,8.0,6.0,5.0,0,5,4,,,2.0,4.0,3.0,2.0,3.0,,DemandResponse
463,5132,DR,DO,5.0,0.0,29.0,50.0,60.0,52.0,65,72,61,,,,,,,,,DemandResponse
464,5132,MB,DO,0.0,11.0,8.0,8.0,10.0,17.0,35,31,28,,,,,,,,,Bus
465,5141,AG,DO,0.0,3.0,4.0,4.0,22.0,24.0,59,95,84,,,,,,,,,Rail
466,5145,DR,DO,0.0,0.0,0.0,12.0,15.0,16.0,15,17,7,4,5.0,6.0,12.0,0.0,0.0,0.0,7.0,DemandResponse
467,5148,DR,DO,1.0,2.0,4.0,89.0,78.0,48.0,20,16,12,6,13.0,2.0,3.0,3.0,3.0,2.0,6.0,DemandResponse
468,5148,MB,DO,3.0,3.0,3.0,56.0,47.0,8.0,14,7,6,7,7.0,4.0,3.0,2.0,1.0,0.0,2.0,Bus
469,5157,DR,DO,71.0,,3.0,2.0,19.0,5.0,14,17,16,9,16.0,4.0,6.0,1.0,6.0,4.0,1.0,DemandResponse
470,5157,MB,DO,46.0,7.0,19.0,20.0,,,,,,,,,22.0,5.0,12.0,7.0,2.0,Bus
471,5158,MB,DO,145.0,147.0,103.0,126.0,124.0,109.0,172,255,223,250,229.0,244.0,243.0,264.0,252.0,256.0,254.0,Bus
472,5166,DR,DO,3.0,4.0,7.0,53.0,42.0,36.0,8,13,15,2,2.0,3.0,5.0,5.0,3.0,4.0,3.0,DemandResponse
473,5168,DR,DO,5.0,3.0,0.0,0.0,0.0,1.0,8,0,,,,,,,,,,DemandResponse
474,5169,DR,DO,2.0,,,,,,,,,,,,,,,,,DemandResponse
475,6001,DR,DO,16.0,12.0,6.0,10.0,15.0,7.0,7,6,17,33,27.0,7.0,37.0,,,,,DemandResponse
476,6001,MB,DO,126.0,254.0,195.0,202.0,309.0,197.0,181,50,144,78,114.0,62.0,81.0,,,,,Bus
477,6006,DR,DO,59.0,73.0,143.0,102.0,203.0,156.0,40,44,14,3,21.0,1.0,,,,,,DemandResponse
478,6006,MB,DO,1284.0,1088.0,1041.0,2250.0,402.0,272.0,166,82,53,53,26.0,59.0,6.0,4.0,9.0,12.0,22.0,Bus
479,6007,DR,DO,241.0,193.0,176.0,252.0,157.0,168.0,180,91,67,46,48.0,40.0,40.0,36.0,72.0,138.0,123.0,DemandResponse
480,6007,MB,DO,703.0,286.0,303.0,264.0,147.0,293.0,693,664,441,663,625.0,600.0,533.0,560.0,765.0,854.0,1535.0,Bus
481,6008,MB,DO,3635.0,6561.0,5008.0,3070.0,3162.0,3401.0,3561,2125,1954,1919,1389.0,1270.0,1104.0,1167.0,1505.0,1158.0,1223.0,Bus
482,6009,DR,DO,22.0,0.0,90.0,232.0,0.0,0.0,                 ,                ,0,13,10.0,12.0,11.0,22.0,14.0,11.0,8.0,DemandResponse
483,6009,MB,DO,495.0,485.0,1082.0,2455.0,0.0,0.0,                 ,                ,0,390,126.0,137.0,117.0,114.0,78.0,58.0,39.0,Bus
484,6010,DR,DO,0.0,48.0,9.0,15.0,0.0,0.0,36,44,15,33,30.0,40.0,49.0,10.0,69.0,70.0,99.0,DemandResponse
485,6010,MB,DO,0.0,11.0,62.0,62.0,73.0,50.0,181,29,63,84,128.0,132.0,159.0,114.0,136.0,71.0,150.0,Bus
486,6011,DR,DO,698.0,501.0,413.0,455.0,520.0,242.0,181,219,225,164,134.0,301.0,233.0,235.0,81.0,60.0,193.0,DemandResponse
487,6011,MB,DO,2692.0,973.0,2554.0,2006.0,2604.0,1790.0,2000,1992,2319,2951,2418.0,2852.0,6017.0,2045.0,5400.0,925.0,3231.0,Bus
488,6012,DR,DO,0.0,2.0,3.0,0.0,0.0,1.0,6,12,12,10,5.0,5.0,6.0,5.0,1.0,1.0,77.0,DemandResponse
489,6012,MB,DO,0.0,3.0,2.0,0.0,10.0,6.0,22,22,42,36,53.0,132.0,6.0,21.0,3.0,1.0,198.0,Bus
490,6013,DR,DO,7.0,5.0,10.0,16.0,2.0,0.0,5,5,15,,,,,,,,,DemandResponse
491,6013,MB,DO,61.0,59.0,76.0,108.0,59.0,17.0,19,6,127,,,,,,,,,Bus
492,6014,DR,DO,18.0,45.0,38.0,56.0,48.0,25.0,31,40,50,5,51.0,50.0,28.0,24.0,1.0,1.0,2.0,DemandResponse
493,6014,MB,DO,361.0,406.0,342.0,220.0,160.0,97.0,267,250,188,185,358.0,427.0,1517.0,560.0,99.0,34.0,16.0,Bus
494,6015,DR,DO,0.0,0.0,18.0,17.0,240.0,279.0,                 ,0,553,335,,,,,,,,DemandResponse
495,6015,LR,DO,0.0,0.0,25.0,62.0,166.0,157.0,                 ,,,,,,,,,,,Rail
496,6015,MB,DO,0.0,0.0,275.0,410.0,952.0,1007.0,                 ,0,1082,839,,,,,,,,Bus
497,6016,DR,DO,2.0,3.0,1.0,2.0,2.0,1.0,2,3,2,1,0.0,,,,,,,DemandResponse
498,6016,MB,DO,22.0,21.0,17.0,15.0,13.0,14.0,13,14,8,6,8.0,,,,,,,Bus
499,6017,DR,DO,10.0,22.0,37.0,26.0,54.0,43.0,31,16,18,19,6.0,1.0,2.0,0.0,0.0,3.0,2.0,DemandResponse
500,6017,MB,DO,252.0,322.0,313.0,658.0,1075.0,1830.0,1554,1248,578,551,239.0,207.0,137.0,102.0,47.0,103.0,90.0,Bus
501,6018,MB,DO,122.0,250.0,120.0,152.0,124.0,121.0,25,126,142,124,82.0,44.0,62.0,105.0,107.0,48.0,43.0,Bus
502,6019,DR,DO,46.0,98.0,22.0,21.0,188.0,128.0,136,85,46,22,37.0,17.0,21.0,27.0,15.0,6.0,2.0,DemandResponse
503,6019,MB,DO,813.0,1541.0,314.0,73.0,1644.0,1299.0,1068,703,383,358,420.0,409.0,320.0,338.0,321.0,120.0,134.0,Bus
504,6020,FB,DO,11.0,32.0,17.0,34.0,19.0,20.0,38,13,35,47,40.0,15.0,19.0,,,,,Other
505,6022,MB,DO,60.0,86.0,583.0,430.0,508.0,320.0,185,150,183,191,176.0,147.0,212.0,275.0,255.0,206.0,190.0,Bus
506,6024,MB,DO,67.0,50.0,45.0,32.0,30.0,33.0,25,21,23,36,18.0,68.0,183.0,312.0,1217.0,655.0,555.0,Bus
507,6025,DR,DO,4.0,8.0,2.0,12.0,16.0,24.0,42,43,36,,,,,,,,,DemandResponse
508,6025,MB,DO,64.0,73.0,105.0,102.0,107.0,56.0,41,58,55,,,,,,,,,Bus
509,6026,DR,DO,16.0,1.0,10.0,30.0,10.0,63.0,51,27,28,,,,,,,,,DemandResponse
510,6026,MB,DO,62.0,3.0,50.0,45.0,51.0,68.0,88,110,156,,,,,,,,,Bus
511,6032,DR,DO,59.0,78.0,86.0,,45.0,12.0,41,75,,,,,,,,,,DemandResponse
512,6032,LR,DO,44.0,62.0,62.0,,26.0,15.0,36,143,,,,,,,,,,Rail
513,6032,MB,DO,4413.0,3627.0,3079.0,,1679.0,496.0,420,869,,,,,,,,,,Bus
514,6033,DR,DO,12.0,9.0,11.0,14.0,12.0,16.0,13,9,13,16,8.0,5.0,4.0,12.0,18.0,16.0,32.0,DemandResponse
515,6033,MB,DO,107.0,48.0,43.0,45.0,55.0,128.0,105,110,108,170,149.0,144.0,187.0,209.0,179.0,161.0,409.0,Bus
516,6037,DR,DO,52.0,9.0,15.0,96.0,98.0,,,,,,,,,,,,,DemandResponse
517,6037,MB,DO,81.0,37.0,32.0,143.0,144.0,,,,,,,,,,,,,Bus
518,6038,MB,DO,965.0,319.0,396.0,432.0,453.0,439.0,635,740,756,775,414.0,222.0,451.0,542.0,348.0,357.0,369.0,Bus
519,6040,DR,DO,35.0,25.0,15.0,19.0,5.0,28.0,18,47,14,,,,,,,,,DemandResponse
520,6040,MB,DO,29.0,23.0,22.0,23.0,43.0,25.0,10,11,26,,,,,,,,,Bus
521,6041,DR,DO,8.0,19.0,16.0,4.0,6.0,15.0,2,18,15,16,15.0,4.0,0.0,0.0,0.0,7.0,10.0,DemandResponse
522,6048,DR,DO,13.0,20.0,15.0,14.0,30.0,7.0,5,11,5,8,3.0,,,,,,,DemandResponse
523,6048,MB,DO,243.0,424.0,305.0,173.0,203.0,110.0,128,89,115,117,102.0,,,,,,,Bus
524,6048,VP,DO,0.0,0.0,0.0,,43.0,42.0,39,34,29,37,19.0,9.0,1.0,,,,,DemandResponse
525,6049,DR,DO,12.0,22.0,274.0,24.0,45.0,1.0,5,156,72,,,,,,,,,DemandResponse
526,6049,MB,DO,120.0,130.0,65.0,173.0,145.0,22.0,31,208,123,,,,,,,,,Bus
527,6051,MB,DO,172.0,97.0,163.0,288.0,633.0,598.0,639,535,301,531,350.0,391.0,391.0,208.0,152.0,119.0,67.0,Bus
528,6056,LR,DO,7.0,22.0,43.0,38.0,36.0,36.0,49,87,110,162,127.0,105.0,104.0,152.0,204.0,178.0,51.0,Rail
529,6056,MB,DO,3101.0,3016.0,3426.0,3191.0,2693.0,2693.0,2059,1777,1964,2508,2100.0,1913.0,1477.0,1299.0,1202.0,1089.0,1061.0,Bus
530,6057,MB,DO,3867.0,,,,,,,,,,,,,,,,,Bus
531,6059,DR,DO,29.0,27.0,8.0,12.0,10.0,1.0,27,10,15,18,54.0,16.0,16.0,7.0,23.0,9.0,3.0,DemandResponse
532,6059,MB,DO,13.0,11.0,12.0,21.0,15.0,37.0,23,14,57,60,14.0,17.0,20.0,15.0,61.0,41.0,22.0,Bus
533,6062,DR,DO,2.0,0.0,0.0,2.0,4.0,4.0,7,5,2,,,,,,,,,DemandResponse
534,6062,MB,DO,19.0,20.0,10.0,15.0,15.0,13.0,19,11,22,,,,,,,,,Bus
535,6068,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,                ,                ,2.0,,,,,,,DemandResponse
536,6070,DR,DO,4.0,4.0,2.0,4.0,0.0,5.0,9,23,20,,,,,,,,,DemandResponse
537,6072,DR,DO,17.0,0.0,63.0,0.0,0.0,0.0,0,                ,                ,0,0.0,1.0,14.0,16.0,12.0,18.0,10.0,DemandResponse
538,6072,MB,DO,,0.0,4.0,0.0,0.0,0.0,0,                ,                ,0,12.0,38.0,64.0,143.0,121.0,83.0,66.0,Bus
539,6077,MB,DO,156.0,36.0,111.0,828.0,1130.0,935.0,1215,878,803,545,92.0,79.0,14.0,31.0,37.0,35.0,42.0,Bus
540,6080,DR,DO,0.0,0.0,,,,,,,,,,,,,,,,DemandResponse
541,6080,MB,DO,12.0,6.0,,,,,,,,,,,,,,,,Bus
542,6082,DR,DO,0.0,20.0,24.0,26.0,3.0,99.0,22,10,16,30,25.0,21.0,20.0,17.0,11.0,27.0,29.0,DemandResponse
543,6084,VP,DO,0.0,0.0,0.0,,0.0,0.0,                 ,                ,                ,                ,,0.0,0.0,0.0,0.0,0.0,,DemandResponse
544,6085,VP,DO,0.0,41.0,,,,,,,,,,,,,,,,DemandResponse
545,6086,DR,DO,253.0,76.0,126.0,139.0,63.0,101.0,123,78,4,0,,,,,,,,DemandResponse
546,6086,MB,DO,169.0,123.0,202.0,228.0,94.0,189.0,176,116,17,11,,,,,,,,Bus
547,6087,DR,DO,321.0,351.0,,,,,,,,,,,,,,,,DemandResponse
548,6087,MB,DO,371.0,985.0,,,,,,,,,,,,,,,,Bus
549,6091,DR,DO,8.0,18.0,6.0,6.0,8.0,58.0,81,78,86,58,57.0,35.0,30.0,32.0,25.0,18.0,10.0,DemandResponse
550,6091,MB,DO,35.0,121.0,39.0,49.0,35.0,43.0,33,35,65,78,50.0,50.0,6.0,22.0,5.0,5.0,5.0,Bus
551,7001,DR,DO,4.0,0.0,0.0,1.0,0.0,0.0,0,2,1,1,1.0,4.0,5.0,4.0,5.0,2.0,4.0,DemandResponse
552,7001,MB,DO,275.0,248.0,167.0,156.0,168.0,166.0,250,139,167,158,131.0,104.0,147.0,177.0,170.0,169.0,124.0,Bus
553,7002,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,                 ,134,13,159,287.0,219.0,183.0,227.0,200.0,221.0,477.0,DemandResponse
554,7002,MB,DO,272.0,441.0,12.0,57.0,49.0,174.0,335,3598,1154,1035,646.0,681.0,2076.0,2601.0,2494.0,3127.0,2477.0,Bus
555,7003,DR,DO,20.0,29.0,10.0,4.0,11.0,11.0,1,3,7,2,1.0,8.0,8.0,1.0,4.0,4.0,0.0,DemandResponse
556,7003,MB,DO,294.0,430.0,254.0,244.0,456.0,396.0,429,405,466,454,405.0,483.0,440.0,350.0,412.0,306.0,286.0,Bus
557,7005,DR,DO,,1.0,20.0,6.0,6.0,13.0,5,11,4,2,2.0,3.0,2.0,5.0,1.0,0.0,3.0,DemandResponse
558,7005,MB,DO,900.0,295.0,378.0,243.0,110.0,51.0,105,62,87,64,48.0,51.0,70.0,102.0,114.0,87.0,108.0,Bus
559,7005,VP,DO,,0.0,0.0,0.0,0.0,0.0,                 ,0,                ,0,0.0,0.0,0.0,0.0,0.0,0.0,,DemandResponse
560,7006,DR,DO,17.0,23.0,29.0,33.0,57.0,27.0,71,55,23,10,21.0,28.0,19.0,54.0,9.0,10.0,16.0,DemandResponse
561,7006,LR,DO,296.0,329.0,326.0,328.0,291.0,333.0,356,359,143,192,89.0,118.0,86.0,80.0,78.0,71.0,45.0,Rail
562,7006,MB,DO,445.0,264.0,129.0,157.0,160.0,144.0,185,176,169,204,197.0,195.0,193.0,200.0,158.0,144.0,154.0,Bus
563,7007,MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,Bus
564,7008,MB,DO,64.0,87.0,77.0,80.0,112.0,87.0,0,96,71,104,80.0,109.0,72.0,56.0,78.0,74.0,80.0,Bus
565,7009,MB,DO,11.0,13.0,9.0,27.0,48.0,66.0,68,78,73,78,,,,,,,,Bus
566,7010,DR,DO,127.0,18.0,34.0,7.0,17.0,20.0,19,24,20,23,17.0,7.0,5.0,0.0,24.0,52.0,16.0,DemandResponse
567,7010,MB,DO,360.0,142.0,88.0,18.0,38.0,106.0,180,108,118,88,67.0,47.0,84.0,81.0,480.0,532.0,255.0,Bus
568,7010,VP,DO,24.0,19.0,11.0,1.0,0.0,0.0,                 ,                ,0,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,DemandResponse
569,7011,MB,DO,27.0,35.0,20.0,31.0,41.0,48.0,24,35,16,,,,,,,,,Bus
570,7012,MB,DO,132.0,185.0,112.0,64.0,7.0,4.0,1,5,1,15,46.0,26.0,74.0,86.0,33.0,24.0,82.0,Bus
571,7013,DR,DO,50.0,65.0,48.0,30.0,39.0,27.0,31,27,36,38,19.0,22.0,,,,,,DemandResponse
572,7013,MB,DO,215.0,225.0,269.0,319.0,294.0,251.0,293,250,237,227,153.0,115.0,,,,,,Bus
573,7014,DR,DO,4.0,4.0,4.0,4.0,8.0,4.0,5,9,115,139,130.0,27.0,1.0,3.0,9.0,3.0,5.0,DemandResponse
574,7014,MB,DO,36.0,17.0,21.0,19.0,25.0,18.0,41,58,575,530,378.0,158.0,48.0,35.0,30.0,25.0,21.0,Bus
575,7015,DR,DO,64.0,8.0,21.0,120.0,41.0,24.0,27,35,15,16,3.0,13.0,14.0,19.0,4.0,0.0,0.0,DemandResponse
576,7015,MB,DO,443.0,34.0,8.0,52.0,448.0,486.0,505,511,560,492,191.0,604.0,445.0,28.0,285.0,237.0,218.0,Bus
577,7016,DR,DO,7.0,9.0,0.0,,0.0,0.0,39,51,4,8,19.0,16.0,0.0,7.0,1.0,2.0,5.0,DemandResponse
578,7016,MB,DO,14.0,17.0,0.0,0.0,0.0,0.0,133,183,1,3,30.0,71.0,20.0,58.0,3.0,3.0,308.0,Bus
579,7018,MB,DO,21.0,156.0,4.0,7.0,162.0,157.0,180,59,48,52,61.0,68.0,59.0,72.0,68.0,63.0,83.0,Bus
580,7019,DR,DO,10.0,14.0,2.0,8.0,2.0,3.0,6,7,11,13,15.0,21.0,19.0,17.0,19.0,26.0,29.0,DemandResponse
581,7019,MB,DO,73.0,110.0,77.0,103.0,79.0,101.0,108,79,66,54,59.0,72.0,59.0,51.0,56.0,91.0,101.0,Bus
582,7032,MB,DO,56.0,66.0,61.0,52.0,40.0,34.0,38,29,42,,,,,,,,,Bus
583,7041,DR,DO,9.0,8.0,,,,,14,44,38,24,30.0,14.0,23.0,27.0,,,,DemandResponse
584,7041,MB,DO,145.0,170.0,145.0,157.0,163.0,185.0,189,177,278,266,159.0,126.0,152.0,156.0,174.0,234.0,223.0,Bus
585,8001,DR,DO,18.0,19.0,12.0,8.0,13.0,18.0,4,14,5,10,5.0,15.0,7.0,23.0,57.0,68.0,53.0,DemandResponse
586,8001,LR,DO,20.0,10.0,0.0,0.0,0.0,0.0,0,0,0,32,4.0,7.0,51.0,108.0,65.0,187.0,234.0,Rail
587,8001,MB,DO,154.0,224.0,213.0,169.0,189.0,157.0,191,174,192,196,102.0,89.0,112.0,348.0,606.0,539.0,529.0,Bus
588,8001,VP,DO,0.0,0.0,0.0,0.0,0.0,0.0,12,3,6,4,2.0,0.0,0.0,2.0,0.0,0.0,4.0,DemandResponse
589,8002,DR,DO,50.0,38.0,16.0,10.0,,,13,33,24,24,43.0,37.0,28.0,36.0,15.0,4.0,24.0,DemandResponse
590,8002,MB,DO,50.0,16.0,4.0,1.0,,,18,38,37,33,51.0,53.0,47.0,47.0,41.0,9.0,15.0,Bus
591,8004,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,40,33,58,54,84.0,95.0,95.0,71.0,124.0,110.0,62.0,DemandResponse
592,8004,MB,DO,9.0,12.0,9.0,7.0,4.0,6.0,95,78,86,96,134.0,158.0,158.0,274.0,283.0,347.0,205.0,Bus
593,8005,MB,DO,369.0,322.0,353.0,,,,,,,,,,,,,,,Bus
594,8006,DR,DO,6.0,9.0,14.0,8.0,4.0,13.0,12,5,7,10,4.0,2.0,9.0,,,,,DemandResponse
595,8006,LR,DO,0.0,0.0,2.0,2.0,0.0,11.0,83,273,359,295,193.0,135.0,158.0,174.0,145.0,255.0,211.0,Rail
596,8006,MB,DO,502.0,402.0,516.0,474.0,400.0,450.0,530,494,446,475,488.0,434.0,483.0,295.0,227.0,352.0,432.0,Bus
597,8007,MB,DO,137.0,87.0,111.0,96.0,140.0,153.0,85,233,270,33,67.0,74.0,99.0,110.0,112.0,20.0,22.0,Bus
598,8008,DR,DO,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,DemandResponse
599,8008,MB,DO,1.0,3.0,0.0,0.0,1.0,102.0,155,153,95,51,71.0,83.0,111.0,143.0,115.0,78.0,98.0,Bus
600,8009,DR,DO,1.0,5.0,7.0,4.0,3.0,10.0,4,5,13,9,4.0,2.0,8.0,1.0,2.0,3.0,6.0,DemandResponse
