,Trs_Id,mode_cd,service_cd,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,MODE
395,5033,MB,DO,400.0,260.0,639.0,1088.0,1205.0,364.0,126,109,144,151,115.0,390.0,682.0,192.0,267.0,86.0,248.0,Bus
396,5034,DR,DO,36.0,87.0,35.0,34.0,48.0,22.0,15,17,10,3,4.0,9.0,10.0,7.0,9.0,11.0,5.0,DemandResponse
397,5034,MB,DO,103.0,236.0,49.0,35.0,182.0,31.0,31,19,14,61,41.0,63.0,91.0,86.0,113.0,158.0,54.0,Bus
398,5035,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,                 ,,,,,,,,,,,DemandResponse
399,5035,MB,DO,507.0,207.0,296.0,362.0,206.0,273.0,266,98,35,36,39.0,24.0,57.0,29.0,33.0,19.0,35.0,Bus
400,5036,DR,DO,16.0,19.0,34.0,38.0,55.0,34.0,48,41,30,33,23.0,23.0,31.0,39.0,51.0,56.0,36.0,DemandResponse
401,5036,MB,DO,189.0,177.0,216.0,296.0,204.0,239.0,222,245,248,267,361.0,233.0,456.0,368.0,491.0,403.0,304.0,Bus
402,5037,DR,DO,1.0,1.0,8.0,4.0,3.0,20.0,14,4,6,,,,,,,,,DemandResponse
403,5037,MB,DO,39.0,71.0,77.0,56.0,74.0,40.0,35,6,7,,,,,,,,,Bus
404,5039,DR,DO,3.0,3.0,1.0,7.0,12.0,15.0,6,4,0,1,1.0,0.0,23.0,2.0,1.0,1.0,19.0,DemandResponse
405,5039,MB,DO,3.0,2.0,4.0,49.0,44.0,54.0,21,34,15,12,17.0,13.0,63.0,18.0,5.0,13.0,42.0,Bus
406,5040,DR,DO,12.0,6.0,3.0,1.0,,,,,,,,,,1.0,2.0,,,DemandResponse
407,5040,MB,DO,600.0,546.0,445.0,422.0,382.0,405.0,244,217,281,256,233.0,287.0,235.0,171.0,90.0,148.0,98.0,Bus
408,5041,DR,DO,2.0,,24.0,12.0,18.0,11.0,9,5,5,,,,,,,,,DemandResponse
409,5041,MB,DO,1.0,,24.0,18.0,49.0,28.0,23,25,23,,,,,,,,,Bus
410,5042,DR,DO,0.0,0.0,0.0,55.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,3.0,2.0,,DemandResponse
411,5042,MB,DO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20.0,25.0,39.0,24.0,22.0,,Bus
412,5043,DR,DO,54.0,57.0,70.0,86.0,93.0,97.0,99,48,12,8,41.0,10.0,8.0,3.0,5.0,8.0,10.0,DemandResponse
413,5043,MB,DO,352.0,384.0,530.0,551.0,557.0,563.0,567,144,71,96,203.0,38.0,34.0,23.0,25.0,20.0,19.0,Bus
414,5044,DR,DO,7.0,3.0,0.0,6.0,4.0,9.0,13,16,13,12,9.0,9.0,10.0,12.0,4.0,4.0,15.0,DemandResponse
415,5044,MB,DO,37.0,57.0,0.0,125.0,98.0,87.0,58,61,61,50,54.0,54.0,38.0,42.0,18.0,19.0,22.0,Bus
416,5045,MB,DO,848.0,653.0,439.0,725.0,3087.0,587.0,277,100,140,251,285.0,236.0,191.0,148.0,160.0,145.0,151.0,Bus
417,5047,DR,DO,7.0,4.0,0.0,0.0,6.0,1.0,4,5,5,2,6.0,5.0,1.0,1.0,5.0,3.0,14.0,DemandResponse
418,5047,MB,DO,87.0,95.0,144.0,190.0,180.0,191.0,153,199,143,21,26.0,31.0,38.0,29.0,45.0,43.0,65.0,Bus
419,5048,DR,DO,10.0,13.0,14.0,7.0,4.0,5.0,11,1,,,,,,,,,,DemandResponse
420,5050,DR,DO,36.0,84.0,40.0,45.0,39.0,52.0,33,,,,,,,,,,,DemandResponse
421,5050,MB,DO,473.0,579.0,315.0,351.0,311.0,318.0,315,363,327,2192,2009.0,1748.0,1476.0,1453.0,1578.0,1225.0,1437.0,Bus
422,5051,DR,DO,0.0,0.0,0.0,1.0,1.0,1.0,5,16,12,14,5.0,11.0,12.0,1.0,1.0,4.0,5.0,DemandResponse
423,5051,MB,DO,24.0,10.0,9.0,9.0,15.0,8.0,69,58,23,20,7.0,21.0,17.0,4.0,23.0,17.0,17.0,Bus
424,5052,DR,DO,2.0,0.0,3.0,5.0,1.0,1.0,11,2,2,9,18.0,19.0,14.0,22.0,13.0,4.0,22.0,DemandResponse
425,5052,MB,DO,108.0,40.0,39.0,113.0,51.0,85.0,128,130,204,106,139.0,144.0,113.0,137.0,127.0,77.0,86.0,Bus
426,5053,DR,DO,4.0,0.0,5.0,19.0,39.0,32.0,42,38,39,32,44.0,41.0,45.0,26.0,28.0,38.0,39.0,DemandResponse
427,5053,MB,DO,20.0,21.0,11.0,15.0,28.0,31.0,46,47,59,90,34.0,62.0,72.0,33.0,24.0,57.0,39.0,Bus
428,5054,DR,DO,6.0,1.0,3.0,2.0,20.0,7.0,5,4,3,0,3.0,2.0,,0.0,0.0,0.0,1.0,DemandResponse
429,5054,MB,DO,39.0,28.0,30.0,30.0,16.0,10.0,7,10,21,8,6.0,8.0,1.0,0.0,0.0,0.0,0.0,Bus
430,5056,MB,DO,126.0,174.0,112.0,136.0,132.0,294.0,272,588,578,543,256.0,187.0,311.0,497.0,612.0,548.0,546.0,Bus
431,5057,DR,DO,0.0,0.0,0.0,0.0,1.0,8.0,39,8,3,4,7.0,2.0,4.0,2.0,1.0,4.0,2.0,DemandResponse
432,5057,MB,DO,108.0,236.0,107.0,104.0,86.0,197.0,147,277,201,160,156.0,260.0,378.0,140.0,277.0,288.0,407.0,Bus
433,5057,VP,DO,0.0,0.0,0.0,,,,,,,,,,,,,,,DemandResponse
434,5058,DR,DO,27.0,30.0,22.0,40.0,50.0,70.0,76,39,25,17,17.0,18.0,25.0,32.0,42.0,50.0,62.0,DemandResponse
435,5058,MB,DO,121.0,144.0,206.0,222.0,239.0,292.0,324,327,316,325,318.0,269.0,334.0,369.0,333.0,335.0,350.0,Bus
436,5059,DR,DO,8.0,2.0,9.0,7.0,4.0,8.0,8,8,10,5,2.0,12.0,10.0,9.0,17.0,4.0,2.0,DemandResponse
437,5059,MB,DO,283.0,314.0,64.0,56.0,19.0,25.0,202,161,209,185,120.0,134.0,102.0,125.0,109.0,106.0,92.0,Bus
438,5060,DR,DO,0.0,0.0,0.0,0.0,11.0,13.0,18,10,19,11,25.0,22.0,12.0,10.0,5.0,4.0,0.0,DemandResponse
439,5060,MB,DO,139.0,65.0,73.0,51.0,24.0,63.0,103,124,131,128,108.0,84.0,75.0,65.0,85.0,89.0,200.0,Bus
440,5061,DR,DO,8.0,1.0,6.0,7.0,37.0,28.0,17,40,18,7,8.0,21.0,3.0,3.0,2.0,3.0,2.0,DemandResponse
441,5061,MB,DO,202.0,73.0,36.0,47.0,69.0,299.0,450,212,241,160,227.0,334.0,188.0,189.0,163.0,185.0,181.0,Bus
442,5066,HR,DO,201.0,154.0,121.0,294.0,311.0,294.0,298,230,245,296,290.0,306.0,334.0,247.0,225.0,295.0,457.0,Rail
443,5066,MB,DO,18031.0,16974.0,15896.0,17117.0,14410.0,12918.0,11493,8661,6360,6615,6249.0,7354.0,8870.0,5760.0,8547.0,9505.0,9974.0,Bus
444,5088,MB,DO,102.0,78.0,63.0,59.0,28.0,46.0,53,37,59,19,14.0,17.0,8.0,5.0,5.0,,,Bus
445,5091,MB,DO,9.0,11.0,1.0,3.0,4.0,7.0,10,9,36,11,9.0,14.0,,,,,,Bus
446,5096,DR,DO,0.0,2.0,3.0,8.0,5.0,3.0,9,16,6,6,3.0,5.0,4.0,0.0,3.0,4.0,3.0,DemandResponse
447,5096,MB,DO,36.0,21.0,19.0,39.0,43.0,18.0,39,60,57,64,44.0,52.0,33.0,35.0,10.0,6.0,28.0,Bus
448,5097,MB,DO,6.0,3.0,1.0,,,,,,,,,,,,,,,Bus
449,5099,MB,DO,34.0,17.0,10.0,9.0,13.0,18.0,29,18,31,32,33.0,20.0,26.0,27.0,12.0,41.0,88.0,Bus
450,5104,CR,DO,2.0,4.0,2.0,7.0,2.0,4.0,5,8,2,3,3.0,8.0,11.0,6.0,6.0,3.0,8.0,Rail
451,5108,MB,DO,17.0,14.0,21.0,22.0,23.0,25.0,21,29,41,26,,,,,,,,Bus
452,5109,MB,DO,15.0,7.0,10.0,10.0,6.0,4.0,3,3,3,,,,,,,,,Bus
453,5110,MB,DO,102.0,123.0,116.0,171.0,124.0,105.0,125,153,181,184,204.0,222.0,181.0,122.0,151.0,162.0,116.0,Bus
454,5113,DR,DO,5.0,2.0,11.0,9.0,12.0,4.0,0,3,1,1,1.0,5.0,4.0,1.0,1.0,1.0,6.0,DemandResponse
455,5113,MB,DO,735.0,702.0,594.0,856.0,1143.0,1285.0,1707,1229,1252,1328,1074.0,1281.0,1758.0,2142.0,2172.0,1586.0,1316.0,Bus
456,5113,VP,DO,14.0,38.0,11.0,22.0,24.0,31.0,33,32,51,66,62.0,65.0,68.0,71.0,64.0,36.0,32.0,DemandResponse
457,5117,DR,DO,24.0,22.0,11.0,15.0,15.0,13.0,158,160,126,115,97.0,95.0,120.0,157.0,113.0,84.0,82.0,DemandResponse
458,5117,MB,DO,15.0,25.0,5.0,7.0,3.0,7.0,153,185,149,111,119.0,103.0,134.0,112.0,73.0,61.0,43.0,Bus
459,5118,CR,DO,27.0,33.0,43.0,52.0,35.0,43.0,53,62,66,64,68.0,67.0,113.0,68.0,105.0,98.0,96.0,Rail
460,5119,LR,DO,10.0,14.0,,,,,,,,,,,,,,,,Rail
461,5119,MB,DO,4714.0,5127.0,13407.0,13400.0,9928.0,5037.0,7613,8272,4571,6720,5249.0,4118.0,4306.0,4146.0,2182.0,1653.0,1311.0,Bus
462,5131,DR,DO,0.0,0.0,0.0,1.0,0.0,0.0,2,2,5,,,3.0,2.0,2.0,1.0,1.0,,DemandResponse
463,5132,DR,DO,23.0,9.0,28.0,22.0,28.0,35.0,52,64,52,,,,,,,,,DemandResponse
464,5132,MB,DO,7.0,34.0,23.0,15.0,18.0,15.0,25,8,9,,,,,,,,,Bus
465,5141,AG,DO,0.0,6.0,5.0,2.0,0.0,4.0,15,12,256,,,,,,,,,Rail
466,5145,DR,DO,0.0,0.0,0.0,2.0,4.0,5.0,1,2,2,12,11.0,7.0,1.0,13.0,7.0,6.0,3.0,DemandResponse
467,5148,DR,DO,1.0,0.0,0.0,2.0,23.0,21.0,16,44,33,30,12.0,4.0,3.0,0.0,7.0,3.0,5.0,DemandResponse
468,5148,MB,DO,1.0,1.0,0.0,3.0,15.0,17.0,11,10,12,12,3.0,7.0,9.0,7.0,4.0,3.0,3.0,Bus
469,5157,DR,DO,15.0,,1.0,1.0,13.0,8.0,11,10,11,16,36.0,9.0,8.0,2.0,7.0,7.0,5.0,DemandResponse
470,5157,MB,DO,3.0,2.0,5.0,15.0,,,,,,,,13.0,44.0,12.0,4.0,6.0,7.0,Bus
471,5158,MB,DO,63.0,41.0,20.0,35.0,23.0,45.0,70,66,41,39,41.0,31.0,27.0,76.0,78.0,56.0,76.0,Bus
472,5166,DR,DO,0.0,9.0,4.0,79.0,28.0,12.0,5,10,3,8,17.0,14.0,13.0,13.0,9.0,7.0,1.0,DemandResponse
473,5168,DR,DO,3.0,0.0,0.0,0.0,2.0,4.0,4,5,,,,,,,,,,DemandResponse
474,5169,DR,DO,0.0,,,,,,,,,,,,,,,,,DemandResponse
475,6001,DR,DO,13.0,3.0,2.0,4.0,2.0,1.0,2,0,5,3,3.0,3.0,9.0,,,,,DemandResponse
476,6001,MB,DO,102.0,23.0,52.0,40.0,12.0,5.0,7,65,19,20,16.0,14.0,14.0,,,,,Bus
477,6006,DR,DO,242.0,175.0,263.0,218.0,164.0,110.0,42,48,50,61,41.0,16.0,,,,,,DemandResponse
478,6006,MB,DO,2823.0,2106.0,2342.0,2150.0,2059.0,1406.0,1440,894,536,536,217.0,207.0,150.0,87.0,74.0,89.0,60.0,Bus
479,6007,DR,DO,139.0,53.0,48.0,85.0,338.0,373.0,426,308,347,235,246.0,222.0,201.0,99.0,119.0,117.0,159.0,DemandResponse
480,6007,MB,DO,330.0,51.0,54.0,88.0,315.0,609.0,800,885,689,524,524.0,712.0,781.0,753.0,870.0,487.0,572.0,Bus
481,6008,MB,DO,4432.0,7394.0,7993.0,8285.0,6976.0,6258.0,5434,4996,4518,3750,3104.0,3206.0,2801.0,2852.0,3068.0,2895.0,2897.0,Bus
482,6009,DR,DO,0.0,10.0,137.0,158.0,3.0,2.0,4,5,4,77,24.0,19.0,13.0,17.0,16.0,9.0,4.0,DemandResponse
483,6009,MB,DO,122.0,125.0,1544.0,2294.0,364.0,390.0,385,342,330,1484,254.0,97.0,84.0,78.0,60.0,46.0,30.0,Bus
484,6010,DR,DO,12.0,84.0,19.0,19.0,1.0,0.0,5,46,26,63,47.0,58.0,92.0,87.0,38.0,36.0,18.0,DemandResponse
485,6010,MB,DO,96.0,19.0,69.0,52.0,71.0,45.0,67,93,167,234,220.0,236.0,283.0,198.0,238.0,190.0,51.0,Bus
486,6011,DR,DO,654.0,662.0,792.0,850.0,1108.0,380.0,322,451,413,523,497.0,438.0,329.0,338.0,424.0,620.0,528.0,DemandResponse
487,6011,MB,DO,4255.0,8005.0,5926.0,7100.0,6428.0,4178.0,4280,3404,3898,3681,3735.0,3204.0,4487.0,3574.0,1706.0,5698.0,2414.0,Bus
488,6012,DR,DO,0.0,0.0,0.0,1.0,1.0,9.0,12,16,10,7,7.0,5.0,19.0,23.0,17.0,22.0,44.0,DemandResponse
489,6012,MB,DO,0.0,2.0,1.0,8.0,17.0,33.0,31,59,45,34,31.0,132.0,67.0,73.0,60.0,30.0,64.0,Bus
490,6013,DR,DO,2.0,2.0,3.0,2.0,0.0,0.0,1,1,3,,,,,,,,,DemandResponse
491,6013,MB,DO,6.0,4.0,10.0,7.0,6.0,0.0,4,2,8,,,,,,,,,Bus
492,6014,DR,DO,14.0,11.0,10.0,13.0,12.0,21.0,27,39,48,5,21.0,73.0,16.0,16.0,3.0,4.0,6.0,DemandResponse
493,6014,MB,DO,200.0,101.0,86.0,52.0,38.0,413.0,772,995,1053,157,187.0,301.0,979.0,858.0,229.0,136.0,147.0,Bus
494,6015,DR,DO,36.0,35.0,3.0,2.0,21.0,16.0,                 ,1,2,1,,,,,,,,DemandResponse
495,6015,LR,DO,44.0,39.0,8.0,5.0,1.0,5.0,                 ,,,,,,,,,,,Rail
496,6015,MB,DO,403.0,397.0,43.0,14.0,233.0,60.0,                 ,5,8,131,,,,,,,,Bus
497,6016,DR,DO,6.0,18.0,5.0,8.0,7.0,8.0,10,12,14,9,12.0,,,,,,,DemandResponse
498,6016,MB,DO,47.0,52.0,46.0,41.0,44.0,48.0,45,57,32,26,28.0,,,,,,,Bus
499,6017,DR,DO,25.0,4.0,18.0,9.0,11.0,25.0,12,11,12,16,27.0,18.0,9.0,5.0,0.0,1.0,5.0,DemandResponse
500,6017,MB,DO,440.0,415.0,357.0,286.0,377.0,469.0,358,264,136,184,206.0,196.0,178.0,171.0,156.0,137.0,102.0,Bus
501,6018,MB,DO,468.0,101.0,108.0,99.0,92.0,62.0,30,114,110,90,248.0,182.0,213.0,167.0,214.0,220.0,242.0,Bus
502,6019,DR,DO,170.0,91.0,56.0,46.0,114.0,50.0,27,53,27,32,44.0,15.0,13.0,16.0,10.0,7.0,6.0,DemandResponse
503,6019,MB,DO,1368.0,718.0,45.0,129.0,879.0,882.0,777,493,301,316,255.0,258.0,182.0,161.0,161.0,233.0,165.0,Bus
504,6020,FB,DO,83.0,36.0,76.0,52.0,25.0,37.0,45,26,30,27,16.0,27.0,9.0,,,,,Other
505,6022,MB,DO,261.0,236.0,546.0,163.0,144.0,287.0,308,178,291,250,300.0,356.0,547.0,786.0,622.0,348.0,369.0,Bus
506,6024,MB,DO,231.0,220.0,280.0,263.0,291.0,269.0,212,288,279,228,256.0,351.0,536.0,538.0,247.0,288.0,333.0,Bus
507,6025,DR,DO,0.0,0.0,1.0,15.0,10.0,20.0,7,9,3,,,,,,,,,DemandResponse
508,6025,MB,DO,9.0,9.0,11.0,28.0,41.0,53.0,54,58,54,,,,,,,,,Bus
509,6026,DR,DO,25.0,2.0,40.0,20.0,10.0,2.0,9,5,3,,,,,,,,,DemandResponse
510,6026,MB,DO,42.0,5.0,30.0,35.0,30.0,37.0,52,43,64,,,,,,,,,Bus
511,6032,DR,DO,49.0,79.0,109.0,,121.0,37.0,56,40,,,,,,,,,,DemandResponse
512,6032,LR,DO,96.0,71.0,137.0,,105.0,56.0,111,293,,,,,,,,,,Rail
513,6032,MB,DO,2498.0,1971.0,2127.0,,2330.0,1231.0,967,1109,,,,,,,,,,Bus
514,6033,DR,DO,6.0,5.0,6.0,9.0,10.0,12.0,18,12,5,10,9.0,7.0,9.0,6.0,8.0,5.0,10.0,DemandResponse
515,6033,MB,DO,214.0,232.0,241.0,243.0,234.0,160.0,192,120,89,138,139.0,134.0,167.0,126.0,95.0,99.0,125.0,Bus
516,6037,DR,DO,55.0,37.0,23.0,92.0,65.0,,,,,,,,,,,,,DemandResponse
517,6037,MB,DO,98.0,85.0,51.0,131.0,108.0,,,,,,,,,,,,,Bus
518,6038,MB,DO,23.0,22.0,12.0,19.0,23.0,12.0,90,47,49,52,44.0,39.0,37.0,30.0,30.0,36.0,44.0,Bus
519,6040,DR,DO,6.0,31.0,8.0,11.0,12.0,25.0,20,22,6,,,,,,,,,DemandResponse
520,6040,MB,DO,1.0,10.0,7.0,9.0,12.0,9.0,11,25,7,,,,,,,,,Bus
521,6041,DR,DO,42.0,42.0,30.0,16.0,8.0,8.0,1,3,1,3,4.0,19.0,0.0,1.0,0.0,4.0,1.0,DemandResponse
522,6048,DR,DO,173.0,135.0,266.0,299.0,277.0,131.0,292,277,248,162,101.0,,,,,,,DemandResponse
523,6048,MB,DO,1377.0,2085.0,4704.0,3210.0,2475.0,1699.0,1884,1774,1657,1936,1857.0,,,,,,,Bus
524,6048,VP,DO,0.0,0.0,0.0,,0.0,0.0,                 ,35,64,57,54.0,45.0,13.0,,,,,DemandResponse
525,6049,DR,DO,10.0,58.0,55.0,0.0,0.0,9.0,12,20,33,,,,,,,,,DemandResponse
526,6049,MB,DO,125.0,180.0,5.0,3.0,5.0,22.0,36,56,70,,,,,,,,,Bus
527,6051,MB,DO,139.0,199.0,134.0,111.0,784.0,752.0,449,207,377,81,72.0,37.0,95.0,211.0,220.0,139.0,68.0,Bus
528,6056,LR,DO,32.0,40.0,92.0,115.0,89.0,89.0,124,192,181,235,138.0,169.0,105.0,102.0,109.0,264.0,204.0,Rail
529,6056,MB,DO,3034.0,2616.0,3697.0,3800.0,3562.0,3562.0,2774,2512,2801,3251,3179.0,3052.0,2181.0,1620.0,1646.0,1880.0,2006.0,Bus
530,6057,MB,DO,439.0,,,,,,,,,,,,,,,,,Bus
531,6059,DR,DO,21.0,39.0,11.0,21.0,13.0,11.0,21,22,17,8,14.0,10.0,11.0,40.0,20.0,25.0,5.0,DemandResponse
532,6059,MB,DO,14.0,12.0,11.0,27.0,18.0,34.0,17,35,32,15,9.0,9.0,17.0,17.0,16.0,47.0,64.0,Bus
533,6062,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,,,,,,,,,DemandResponse
534,6062,MB,DO,2.0,0.0,6.0,3.0,1.0,3.0,2,4,6,,,,,,,,,Bus
535,6068,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,,,,DemandResponse
536,6070,DR,DO,0.0,0.0,1.0,2.0,0.0,3.0,3,4,4,,,,,,,,,DemandResponse
537,6072,DR,DO,19.0,0.0,21.0,12.0,16.0,4.0,1,1,1,2,6.0,2.0,6.0,4.0,6.0,10.0,6.0,DemandResponse
538,6072,MB,DO,,0.0,3.0,3.0,13.0,28.0,16,12,22,17,15.0,14.0,35.0,49.0,61.0,53.0,23.0,Bus
539,6077,MB,DO,112.0,199.0,284.0,290.0,275.0,389.0,2385,1013,216,115,23.0,33.0,43.0,13.0,15.0,12.0,17.0,Bus
540,6080,DR,DO,0.0,0.0,,,,,,,,,,,,,,,,DemandResponse
541,6080,MB,DO,16.0,14.0,,,,,,,,,,,,,,,,Bus
542,6082,DR,DO,22.0,32.0,41.0,50.0,34.0,13.0,34,31,17,18,14.0,13.0,12.0,5.0,2.0,10.0,11.0,DemandResponse
543,6084,VP,DO,5.0,2.0,5.0,,0.0,3.0,27,3,3,1,6.0,1.0,5.0,0.0,1.0,0.0,,DemandResponse
544,6085,VP,DO,2.0,0.0,,,,,,,,,,,,,,,,DemandResponse
545,6086,DR,DO,3.0,6.0,11.0,13.0,4.0,14.0,20,14,3,7,,,,,,,,DemandResponse
546,6086,MB,DO,2.0,10.0,18.0,20.0,7.0,26.0,28,22,26,27,,,,,,,,Bus
547,6087,DR,DO,753.0,764.0,,,,,,,,,,,,,,,,DemandResponse
548,6087,MB,DO,732.0,569.0,,,,,,,,,,,,,,,,Bus
549,6091,DR,DO,27.0,28.0,15.0,8.0,14.0,70.0,91,94,114,93,115.0,106.0,87.0,105.0,137.0,136.0,66.0,DemandResponse
550,6091,MB,DO,39.0,99.0,51.0,39.0,26.0,27.0,26,61,93,77,51.0,139.0,66.0,94.0,75.0,49.0,53.0,Bus
551,7001,DR,DO,4.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,0.0,2.0,9.0,19.0,10.0,12.0,15.0,DemandResponse
552,7001,MB,DO,199.0,146.0,158.0,118.0,182.0,161.0,148,106,144,129,143.0,139.0,174.0,170.0,193.0,308.0,382.0,Bus
553,7002,DR,DO,0.0,0.0,0.0,0.0,0.0,0.0,56,47,74,78,43.0,99.0,38.0,26.0,23.0,28.0,31.0,DemandResponse
554,7002,MB,DO,3.0,5.0,421.0,487.0,501.0,417.0,646,1131,338,292,277.0,228.0,524.0,311.0,224.0,218.0,141.0,Bus
555,7003,DR,DO,9.0,1.0,9.0,7.0,8.0,7.0,13,11,9,3,4.0,6.0,4.0,3.0,5.0,2.0,1.0,DemandResponse
556,7003,MB,DO,191.0,123.0,114.0,94.0,66.0,61.0,91,96,76,78,74.0,63.0,67.0,50.0,60.0,69.0,36.0,Bus
557,7005,DR,DO,,2.0,28.0,38.0,43.0,61.0,53,98,47,10,7.0,7.0,19.0,20.0,16.0,16.0,16.0,DemandResponse
558,7005,MB,DO,872.0,687.0,824.0,750.0,512.0,689.0,630,498,595,517,481.0,448.0,475.0,593.0,557.0,539.0,484.0,Bus
559,7005,VP,DO,,0.0,0.0,1.0,0.0,0.0,                 ,0,1,2,5.0,3.0,6.0,6.0,5.0,0.0,,DemandResponse
560,7006,DR,DO,150.0,212.0,281.0,183.0,154.0,192.0,299,237,90,62,77.0,75.0,82.0,174.0,107.0,92.0,112.0,DemandResponse
561,7006,LR,DO,1.0,3.0,2.0,3.0,7.0,8.0,8,14,291,328,205.0,278.0,298.0,240.0,296.0,286.0,282.0,Rail
562,7006,MB,DO,1327.0,747.0,716.0,660.0,604.0,552.0,569,478,423,470,425.0,385.0,420.0,338.0,417.0,461.0,417.0,Bus
563,7007,MB,DO,4.0,8.0,7.0,5.0,6.0,24.0,12,16,19,,,,,,,,,Bus
564,7008,MB,DO,213.0,131.0,229.0,234.0,198.0,277.0,0,162,74,74,48.0,49.0,49.0,32.0,25.0,31.0,25.0,Bus
565,7009,MB,DO,10.0,10.0,44.0,46.0,35.0,53.0,41,48,42,50,,,,,,,,Bus
566,7010,DR,DO,79.0,216.0,99.0,74.0,137.0,140.0,176,164,128,97,104.0,82.0,48.0,34.0,15.0,42.0,51.0,DemandResponse
567,7010,MB,DO,136.0,272.0,380.0,443.0,445.0,297.0,402,436,335,379,456.0,439.0,442.0,542.0,324.0,699.0,497.0,Bus
568,7010,VP,DO,27.0,15.0,11.0,3.0,4.0,0.0,                 ,                ,1,0,1.0,7.0,6.0,3.0,1.0,1.0,3.0,DemandResponse
569,7011,MB,DO,116.0,54.0,38.0,45.0,53.0,37.0,20,24,3,,,,,,,,,Bus
570,7012,MB,DO,73.0,14.0,10.0,18.0,24.0,21.0,21,17,12,31,12.0,60.0,19.0,27.0,70.0,125.0,93.0,Bus
571,7013,DR,DO,6.0,17.0,14.0,12.0,13.0,11.0,12,10,13,15,7.0,16.0,,,,,,DemandResponse
572,7013,MB,DO,17.0,45.0,36.0,53.0,44.0,33.0,43,37,29,23,20.0,6.0,,,,,,Bus
573,7014,DR,DO,2.0,4.0,4.0,4.0,0.0,4.0,1,3,9,32,27.0,19.0,6.0,6.0,6.0,7.0,5.0,DemandResponse
574,7014,MB,DO,22.0,42.0,27.0,28.0,10.0,27.0,2,20,68,119,69.0,75.0,50.0,29.0,25.0,15.0,24.0,Bus
575,7015,DR,DO,12.0,19.0,178.0,22.0,4.0,21.0,23,14,5,26,22.0,16.0,29.0,41.0,15.0,3.0,9.0,DemandResponse
576,7015,MB,DO,169.0,302.0,12.0,14.0,49.0,46.0,50,66,75,150,971.0,623.0,519.0,273.0,222.0,186.0,139.0,Bus
577,7016,DR,DO,5.0,0.0,0.0,,16.0,1.0,4,10,6,7,18.0,15.0,4.0,10.0,8.0,10.0,4.0,DemandResponse
578,7016,MB,DO,10.0,2.0,5.0,21.0,28.0,17.0,22,26,22,16,48.0,71.0,247.0,212.0,160.0,150.0,63.0,Bus
579,7018,MB,DO,7.0,12.0,19.0,15.0,16.0,24.0,24,27,13,17,22.0,19.0,15.0,21.0,12.0,25.0,18.0,Bus
580,7019,DR,DO,0.0,1.0,3.0,2.0,1.0,0.0,7,3,4,3,2.0,4.0,3.0,2.0,4.0,5.0,6.0,DemandResponse
581,7019,MB,DO,15.0,18.0,30.0,29.0,33.0,32.0,83,59,43,35,29.0,31.0,18.0,15.0,23.0,20.0,23.0,Bus
582,7032,MB,DO,36.0,32.0,30.0,25.0,3.0,2.0,21,50,53,,,,,,,,,Bus
583,7041,DR,DO,1.0,1.0,,,,,4,15,16,7,5.0,2.0,0.0,0.0,,,,DemandResponse
584,7041,MB,DO,26.0,38.0,35.0,49.0,41.0,38.0,70,84,75,84,41.0,44.0,34.0,50.0,43.0,44.0,29.0,Bus
585,8001,DR,DO,3.0,3.0,103.0,96.0,66.0,62.0,20,174,22,23,28.0,43.0,36.0,109.0,81.0,71.0,42.0,DemandResponse
586,8001,LR,DO,4.0,3.0,22.0,65.0,151.0,106.0,114,135,135,24,56.0,59.0,8.0,98.0,178.0,200.0,287.0,Rail
587,8001,MB,DO,29.0,48.0,1625.0,1507.0,1428.0,1516.0,1567,1389,1477,1316,1167.0,1037.0,972.0,1621.0,907.0,878.0,707.0,Bus
588,8001,VP,DO,13.0,11.0,6.0,7.0,13.0,21.0,18,15,4,7,7.0,9.0,3.0,6.0,3.0,3.0,0.0,DemandResponse
589,8002,DR,DO,3.0,19.0,33.0,74.0,,,91,58,29,22,31.0,6.0,9.0,11.0,18.0,27.0,36.0,DemandResponse
590,8002,MB,DO,4.0,33.0,27.0,50.0,,,190,102,18,22,15.0,17.0,17.0,28.0,29.0,29.0,46.0,Bus
591,8004,DR,DO,1.0,2.0,2.0,0.0,0.0,1.0,20,18,33,36,32.0,44.0,44.0,93.0,74.0,63.0,84.0,DemandResponse
592,8004,MB,DO,23.0,27.0,25.0,21.0,19.0,20.0,37,54,56,52,61.0,73.0,73.0,216.0,248.0,198.0,303.0,Bus
593,8005,MB,DO,434.0,383.0,406.0,,,,,,,,,,,,,,,Bus
594,8006,DR,DO,8.0,8.0,10.0,4.0,5.0,15.0,16,9,12,7,4.0,6.0,8.0,,,,,DemandResponse
595,8006,LR,DO,0.0,0.0,1.0,1.0,0.0,7.0,296,52,85,92,191.0,252.0,278.0,303.0,285.0,257.0,249.0,Rail
