,CBSA,MNAME,RailBus,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Id2_x,Geography,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,_merge,Id2_y,Geography_x,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Geography_y,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,CBSA_ID,cbsa_name,year,unemployment,employment,labor_force,unemployment_rate,employment_rate,gasPrice
3051,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2011,782506,1038453,681406.2248,904284.8724,56602.8708,419687.0,0.536337102,401744029,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",276340.0,112919.0,143831.0,1916.0,21906.0,18113.0,24397.0,36097,273343.0,,,,19.8,62.5,17.7,both,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",109447.0,6267.0,45667.0,40663.0,13003.0,3847.0,38775.0,51804.0,43.1,46.0,10.9,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",98584,13834,359,20.6,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2011.0,15765.583333333336,116577.75,132343.33333333337,11.964969583333335,88.03503016666666,3.5344166666666674
3052,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2012,992804,1013804,864533.7232,882820.5232,55082.454000000005,486465.0,0.489990975,401744029,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",282285.0,108384.0,151899.0,2939.0,21086.0,19732.0,22135.0,16719,279367.0,,,,19.9,61.4,18.7,both,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",118092.0,7770.0,48323.0,46228.0,12089.0,3682.0,40353.0,53603.0,44.0,44.6,11.4,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",100107,13159,66,N,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2012.0,13743.416666666664,118938.16666666669,132681.58333333337,10.400782225000002,89.59921775,3.623166666666666
3053,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2013,693830,806507,604187.164,702306.2956,41999.5548,1081863.0,1.559262355,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",404951.0,165693.0,208917.0,4370.0,21630.0,19594.0,23369.0,29724,400485.0,18.3,10.8,70.9,19.1,59.7,21.2,both,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",162547.0,8243.0,58642.0,65752.0,22209.0,7701.0,43540.0,57058.0,40.3,46.7,13.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",138524,17661,921,22.4,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2013.0,11446.916666666664,121377.25,132824.16666666663,8.653657825,91.34634208333334,3.533
3054,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2014,414361,692058,360825.5588,602644.1064,28049.3388,481679.0,1.162462201,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",417668.0,172428.0,218242.0,3689.0,22497.0,20179.0,25091.0,26977,413067.0,17.4,8.9,73.8,18.7,59.0,22.3,both,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",174999.0,7528.0,65644.0,74198.0,20984.0,6645.0,43993.0,57483.0,38.1,48.9,13.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",149791,17263,718,22.9,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2014.0,9913.25,124297.33333333331,134210.58333333337,7.420039775,92.57996116666668,3.407083333333333
3055,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2015,190818,346982,166164.3144,302151.9256,14384.7452,437416.0,2.292320431,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",431964.0,171747.0,232468.0,5876.0,22748.0,20740.0,25279.0,27140,425939.0,16.1,8.8,75.1,18.4,58.4,23.2,both,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",174808.0,8851.0,58820.0,78250.0,22171.0,6716.0,47379.0,61721.0,37.1,47.7,15.199999999999996,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",148992,19623,154,23.1,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2015.0,9751.416666666666,127571.75,137323.16666666663,7.1328813916666665,92.8671195,2.41425
3056,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2016,0,0,0.0,0.0,0.0,447474.0,inf,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",449295.0,183236.0,236918.0,4422.0,24290.0,21198.0,26071.0,17321,443525.0,15.1,10.9,73.9,17.8,57.7,24.5,both,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",179893.0,8764.0,64161.0,75897.0,23310.0,7761.0,46787.0,62949.0,36.7,46.8,16.499999999999993,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",155283,14407,483,21.8,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2016.0,8156.583333333332,132061.91666666663,140218.5,5.841468608333333,94.15853125,2.207583333333333
3057,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2017,0,0,0.0,0.0,0.0,454465.0,inf,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",464165.0,180743.0,253016.0,4884.0,25062.0,20836.0,27660.0,21856,458231.0,15.3,11.5,73.3,17.7,56.9,25.4,both,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",184898.0,8928.0,63933.0,80022.0,23713.0,8302.0,48727.0,64514.0,35.5,47.6,16.9,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",155257,18420,679,22.9,34820.0,"Myrtle Beach-North Myrtle Beach-Conway, SC",2017.0,7106.0,136282.66666666663,143388.66666666663,4.9769888,95.02301158333334,2.456916666666667
3058,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metro Area",Bus,2018,0,0,0.0,0.0,0.0,462222.75,inf,401744029,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,34900,"Napa, CA Metro Area",Bus,2005,3074415,3558152,1025162.6209999999,1164557.772,70476.0083,3930351.0,1.110478609,66872371,34900,"Napa, CA Metro Area",127445.0,69469.0,31898.0,1221.0,32360.0,34301.0,39737.0,42442,126668.0,7.0,5.8,87.3,24.4,62.6,13.0,both,34900.0,"Napa, CA Metro Area",48202.0,2029.0,14049.0,19858.0,8612.0,3654.0,65260.0,87079.0,24.5,47.4,28.1,"Napa, CA Metro Area",48769,5683,1151,23.0,34900.0,"Napa, CA",2005.0,3113.5,68214.08333333331,71327.58333333331,4.371472975,95.62852675,2.477333333333333
3060,34900,"Napa, CA Metro Area",Bus,2006,2520345,3113914,401637.831,557148.9142,31463.8968,4378744.0,3.481625938,66872371,34900,"Napa, CA Metro Area",133522.0,72120.0,27007.0,2530.0,30109.0,30943.0,35410.0,33281,130293.0,12.0,7.7,80.3,22.6,63.2,14.2,both,34900.0,"Napa, CA Metro Area",47854.0,3245.0,13496.0,19226.0,7000.0,4887.0,66645.0,83325.0,27.7,45.7,26.599999999999994,"Napa, CA Metro Area",46552,7481,807,23.7,34900.0,"Napa, CA",2006.0,2765.25,68927.25,71692.5,3.8664259583333327,96.13357483333333,2.8001666666666662
3061,34900,"Napa, CA Metro Area",Bus,2007,2784556,3222907,1030957.078,1176409.419,76205.9899,4282189.0,1.342037077,66872371,34900,"Napa, CA Metro Area",132565.0,72407.0,27420.0,1256.0,27543.0,32310.0,31297.0,41393,126104.0,9.6,8.1,82.3,22.5,62.7,14.8,both,34900.0,"Napa, CA Metro Area",49069.0,2740.0,14085.0,19884.0,7971.0,4389.0,62081.0,87230.0,25.700000000000006,43.9,30.4,"Napa, CA Metro Area",45138,9254,990,25.5,34900.0,"Napa, CA",2007.0,2946.166666666666,70285.83333333331,73232.0,4.028670075,95.97132991666666,3.0535
3062,34900,"Napa, CA Metro Area",Bus,2008,2579564,2998161,971803.5529,1135108.4640000002,75616.4076,4188482.0,1.504541026,66872371,34900,"Napa, CA Metro Area",133433.0,73594.0,24434.0,3861.0,29593.0,32068.0,36035.0,49436,130480.0,9.8,10.9,79.3,22.5,62.8,14.7,both,34900.0,"Napa, CA Metro Area",46333.0,2915.0,15222.0,16532.0,8151.0,3513.0,65158.0,90803.0,25.8,42.5,31.700000000000006,"Napa, CA Metro Area",48104,8772,2453,21.2,34900.0,"Napa, CA",2008.0,3868.75,71677.08333333331,75545.83333333331,5.1267360166666665,94.87326316666666,3.506
3063,34900,"Napa, CA Metro Area",Bus,2009,2324148,3082114,902142.8172,1264486.967,79022.258,4002181.0,1.543418067,66872371,34900,"Napa, CA Metro Area",134650.0,77248.0,28471.0,2083.0,32757.0,34503.0,38024.0,41770,133136.0,7.2,6.4,86.4,23.6,61.5,14.9,both,34900.0,"Napa, CA Metro Area",49014.0,2075.0,14324.0,20028.0,7565.0,5022.0,68541.0,95760.0,22.6,43.4,34.00000000000001,"Napa, CA Metro Area",48048,6782,996,24.1,34900.0,"Napa, CA",2009.0,6319.916666666668,69240.25,75560.16666666669,8.370519208333334,91.629481,2.653916666666667
3064,34900,"Napa, CA Metro Area",Bus,2010,2085720,3126246,802043.975,1363449.4209999999,82456.3846,3666999.0,1.569693801,66872371,34900,"Napa, CA Metro Area",136858.0,72821.0,29364.0,2927.0,30139.0,26614.0,35854.0,31762,132185.0,,,,23.2,61.8,15.0,both,34900.0,"Napa, CA Metro Area",49754.0,3240.0,15636.0,18336.0,7505.0,5037.0,64401.0,87233.0,27.9,43.1,28.999999999999996,"Napa, CA Metro Area",48180,6283,715,24.3,34900.0,"Napa, CA",2010.0,7226.916666666668,62989.0,70215.91666666669,10.306267191666663,89.69373383333334,3.0811666666666664
3065,34900,"Napa, CA Metro Area",Bus,2011,2813763,3875511,872746.055,1285962.668,79133.1467,3796770.0,1.313423504,66872371,34900,"Napa, CA Metro Area",138088.0,76112.0,27059.0,1697.0,28921.0,31435.0,33439.0,23978,134719.0,,,,22.9,61.5,15.6,both,34900.0,"Napa, CA Metro Area",49933.0,2252.0,17263.0,19629.0,7356.0,3433.0,61460.0,89125.0,26.5,45.3,28.200000000000006,"Napa, CA Metro Area",47134,6951,730,23.1,34900.0,"Napa, CA",2011.0,6914.166666666668,63845.91666666666,70760.08333333331,9.788583975000002,90.21141683333332,3.7943333333333333
3066,34900,"Napa, CA Metro Area",Bus,2012,1890574,2694774,655165.6049,1112458.61,65596.6624,4349839.0,2.122149392,66872371,34900,"Napa, CA Metro Area",139045.0,77175.0,24571.0,1256.0,29906.0,29625.0,38663.0,39340,135439.0,,,,22.6,61.4,16.0,both,34900.0,"Napa, CA Metro Area",48224.0,1797.0,15379.0,19449.0,7005.0,4594.0,68553.0,91295.0,23.3,45.1,31.6,"Napa, CA Metro Area",50828,8252,701,23.9,34900.0,"Napa, CA",2012.0,6061.25,65755.25,71816.5,8.454138283333332,91.5458615,3.993583333333333
3067,34900,"Napa, CA Metro Area",Bus,2013,2064370,2930250,832824.3208,1549961.09,85035.0804,4580399.0,1.925068669,66872371,34900,"Napa, CA Metro Area",140326.0,82421.0,27539.0,1654.0,29801.0,30426.0,34947.0,31892,136394.0,9.0,8.9,82.1,22.2,61.3,16.5,both,34900.0,"Napa, CA Metro Area",47482.0,2787.0,13104.0,18986.0,8904.0,3701.0,70914.0,93591.0,25.200000000000006,41.3,33.5,"Napa, CA Metro Area",52151,8410,191,22.9,34900.0,"Napa, CA",2013.0,5043.083333333333,67765.91666666669,72809.0,6.940485441666668,93.05951550000002,3.831583333333333
3068,34900,"Napa, CA Metro Area",Bus,2014,2247333,3020255,984314.8749,1655422.247,88528.4291,4822756.0,1.934002677,66872371,34900,"Napa, CA Metro Area",141667.0,81713.0,26025.0,1814.0,31609.0,31477.0,42226.0,22278,138245.0,8.3,8.5,83.2,21.5,61.1,17.4,both,34900.0,"Napa, CA Metro Area",50516.0,2623.0,13821.0,19084.0,9797.0,5191.0,74123.0,101798.0,23.5,40.5,36.0,"Napa, CA Metro Area",52862,7514,1020,23.4,34900.0,"Napa, CA",2014.0,4174.5,69416.5,73591.0,5.681946791666667,94.318053,3.7119166666666663
3069,34900,"Napa, CA Metro Area",Bus,2015,2483244,3263739,1155644.688,1703642.826,95613.4649,4738926.0,1.755004034,66872371,34900,"Napa, CA Metro Area",142456.0,80350.0,28010.0,1421.0,32352.0,33578.0,46119.0,38250,138942.0,10.8,10.6,78.6,21.5,60.8,17.7,both,34900.0,"Napa, CA Metro Area",49619.0,2392.0,14951.0,17603.0,9943.0,4730.0,75513.0,111567.0,22.2,40.6,37.2,"Napa, CA Metro Area",52747,6087,1327,24.7,34900.0,"Napa, CA",2015.0,3413.833333333333,70522.5,73936.33333333331,4.62553355,95.37446666666663,3.0315833333333337
3070,34900,"Napa, CA Metro Area",Bus,2016,2563566,3392876,1256557.548,1723724.039,96598.4408,4592946.0,1.65694624,66872371,34900,"Napa, CA Metro Area",142166.0,80718.0,27513.0,1944.0,31447.0,28107.0,46029.0,43068,138247.0,7.3,6.1,86.6,21.2,60.6,18.2,both,34900.0,"Napa, CA Metro Area",49561.0,3157.0,14293.0,18021.0,8614.0,5476.0,75077.0,106368.0,20.1,40.0,39.90000000000001,"Napa, CA Metro Area",52087,8967,1506,23.7,34900.0,"Napa, CA",2016.0,3142.666666666666,70047.0,73189.66666666669,4.299981875,95.70001725000002,2.6500833333333333
3071,34900,"Napa, CA Metro Area",Bus,2017,2375996,3110246,1188516.508,1696991.249,94935.8239,4366475.0,1.723882272,66872371,34900,"Napa, CA Metro Area",140973.0,83651.0,25014.0,2383.0,36956.0,34720.0,50689.0,46296,137998.0,5.6,4.9,89.5,20.9,60.5,18.6,both,34900.0,"Napa, CA Metro Area",47848.0,2053.0,12833.0,17526.0,9917.0,5519.0,86562.0,117159.0,16.4,40.5,43.1,"Napa, CA Metro Area",55932,7791,414,25.2,34900.0,"Napa, CA",2017.0,2701.25,71172.08333333331,73873.33333333331,3.662782108333333,96.33721733333331,2.952083333333333
3072,34900,"Napa, CA Metro Area",Bus,2018,2387451,2971700,1136552.929,1629948.275,94361.9916,4160126.75,1.611110175,66872371,34900,"Napa, CA Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,34940,"Naples-Marco Island, FL Metro Area",Bus,2005,974490,773045,814965.9870000001,646497.5335,35342.8743,484449.0,0.497130807,395018084,34940,"Naples-Marco Island, FL Metro Area",302514.0,61546.0,170690.0,4280.0,26907.0,22382.0,31367.0,21481,300934.0,9.6,10.2,80.2,21.1,55.5,23.4,both,34940.0,"Naples-Marco Island, FL Metro Area",121171.0,5217.0,50608.0,48052.0,12418.0,4876.0,52179.0,79629.0,31.0,49.0,20.0,"Naples-Marco Island, FL Metro Area",98913,13505,1245,25.4,34940.0,"Naples-Marco Island, FL",2005.0,5049.333333333333,140086.66666666663,145136.0,3.482776825,96.51722333333332,2.3031666666666664
3074,34940,"Naples-Marco Island, FL Metro Area",Bus,2006,1085842,954610,908089.6646,798340.343,43158.9341,665391.0,0.612788048,395018084,34940,"Naples-Marco Island, FL Metro Area",314649.0,66020.0,168445.0,4082.0,27911.0,23635.0,34235.0,22403,311463.0,9.7,7.0,83.3,20.5,55.1,24.4,both,34940.0,"Naples-Marco Island, FL Metro Area",120963.0,5383.0,49378.0,51142.0,10844.0,4216.0,55888.0,85326.0,29.3,46.3,24.40000000000001,"Naples-Marco Island, FL Metro Area",101748,21726,1198,24.9,34940.0,"Naples-Marco Island, FL",2006.0,4757.5,147706.25,152463.75,3.1208156500000004,96.87918425,2.58525
3075,34940,"Naples-Marco Island, FL Metro Area",Bus,2007,1159060,1110667,969321.878,928850.8121,50649.6732,993938.0,0.857538005,395018084,34940,"Naples-Marco Island, FL Metro Area",315839.0,68503.0,166766.0,2850.0,28882.0,22895.0,35157.0,21155,313401.0,10.2,9.6,80.2,20.7,54.1,25.2,both,34940.0,"Naples-Marco Island, FL Metro Area",120309.0,4041.0,51950.0,49473.0,10515.0,4330.0,57653.0,92436.0,29.1,46.0,24.90000000000001,"Naples-Marco Island, FL Metro Area",97811,17178,2603,24.7,34940.0,"Naples-Marco Island, FL",2007.0,6742.416666666668,145183.25,151925.66666666663,4.457733275,95.54226616666664,2.7944166666666668
3076,34940,"Naples-Marco Island, FL Metro Area",Bus,2008,1206021,1248096,1008595.3620000001,1043782.685,56600.78400000001,945354.0,0.783861973,395018084,34940,"Naples-Marco Island, FL Metro Area",315258.0,66604.0,171122.0,6057.0,28758.0,21308.0,35097.0,23290,312415.0,10.2,7.3,82.5,20.4,53.2,26.4,both,34940.0,"Naples-Marco Island, FL Metro Area",117344.0,5936.0,50408.0,46721.0,10371.0,3908.0,61165.0,97881.0,28.0,44.2,27.8,"Naples-Marco Island, FL Metro Area",100134,15681,1395,22.3,34940.0,"Naples-Marco Island, FL",2008.0,10554.25,137813.66666666663,148367.91666666663,7.133366791666666,92.86663233333331,3.30325
3077,34940,"Naples-Marco Island, FL Metro Area",Bus,2009,1052745,1238788,880410.6435,1035998.4040000001,55721.8327,964810.0,0.91647075,395018084,34940,"Naples-Marco Island, FL Metro Area",318537.0,71817.0,167482.0,5088.0,25513.0,21620.0,31117.0,29228,315187.0,12.6,9.6,77.8,20.2,52.8,27.0,both,34940.0,"Naples-Marco Island, FL Metro Area",113378.0,4662.0,51617.0,45402.0,9717.0,1980.0,52988.0,85131.0,30.2,47.7,22.1,"Naples-Marco Island, FL Metro Area",93312,12291,1884,21.6,34940.0,"Naples-Marco Island, FL",2009.0,15902.666666666664,127433.75,143336.41666666663,11.119688925,88.88031191666664,2.356333333333333
3078,34940,"Naples-Marco Island, FL Metro Area",Bus,2010,1100495,1227806,920343.9685,1026814.1579999999,55593.0425,1020300.0,0.927128247,395018084,34940,"Naples-Marco Island, FL Metro Area",322472.0,72196.0,172569.0,5529.0,25390.0,17074.0,30888.0,23693,321149.0,,,,19.5,54.0,26.5,both,34940.0,"Naples-Marco Island, FL Metro Area",118258.0,6107.0,50159.0,49357.0,9619.0,3016.0,52730.0,82016.0,31.9,46.0,22.099999999999994,"Naples-Marco Island, FL Metro Area",92988,13296,1907,24.8,34940.0,"Naples-Marco Island, FL",2010.0,16922.25,128427.25,145349.5,11.648555333333334,88.35144358333334,2.7855000000000003
3079,34940,"Naples-Marco Island, FL Metro Area",Bus,2011,1173333,1228004,981258.3879,1026979.745,56128.2745,1119201.0,0.95386476,395018084,34940,"Naples-Marco Island, FL Metro Area",328134.0,74718.0,169810.0,5622.0,24833.0,18982.0,31260.0,16673,324952.0,,,,19.1,53.7,27.2,both,34940.0,"Naples-Marco Island, FL Metro Area",123949.0,8852.0,50968.0,49554.0,11690.0,2885.0,50564.0,86372.0,34.2,43.4,22.4,"Naples-Marco Island, FL Metro Area",100130,16470,1461,23.5,34940.0,"Naples-Marco Island, FL",2011.0,15081.416666666664,133728.66666666663,148810.08333333337,10.144628858333332,89.85537016666667,3.5344166666666674
3080,34940,"Naples-Marco Island, FL Metro Area",Bus,2012,1213383,1229804,1014752.203,1028485.085,56209.3956,1195029.0,0.984873696,395018084,34940,"Naples-Marco Island, FL Metro Area",332427.0,75491.0,173972.0,5622.0,25619.0,20870.0,31149.0,22145,328790.0,,,,19.0,52.9,28.1,both,34940.0,"Naples-Marco Island, FL Metro Area",123714.0,6870.0,53527.0,49536.0,11906.0,1875.0,54126.0,88799.0,32.8,43.7,23.5,"Naples-Marco Island, FL Metro Area",94957,17220,3501,24.4,34940.0,"Naples-Marco Island, FL",2012.0,12879.0,139882.83333333337,152761.83333333337,8.442765649999998,91.55723516666666,3.623166666666666
3081,34940,"Naples-Marco Island, FL Metro Area",Bus,2013,1349137,1226485,1128283.273,1025709.406,56045.4808,1193107.0,0.884348291,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",339642.0,78502.0,181586.0,5279.0,25689.0,16503.0,30824.0,20058,336570.0,12.8,9.7,77.5,18.6,52.7,28.7,both,34940.0,"Naples-Immokalee-Marco Island, FL Metro Area",130614.0,7889.0,57998.0,51711.0,10285.0,2731.0,54406.0,89719.0,30.3,44.0,25.700000000000006,"Naples-Immokalee-Marco Island, FL Metro Area",101260,14318,1960,24.1,34940.0,"Naples-Marco Island, FL",2013.0,10987.25,144588.08333333337,155575.33333333337,7.068945125,92.9310545,3.533
3082,34940,"Naples-Marco Island, FL Metro Area",Bus,2014,1165951,1241832,975084.8213,1038544.1020000001,55853.1318,1215109.0,1.042161292,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",348777.0,74551.0,184370.0,4843.0,27168.0,21238.0,35204.0,20418,345962.0,14.5,8.7,76.8,18.3,52.5,29.2,both,34940.0,"Naples-Immokalee-Marco Island, FL Metro Area",133162.0,8323.0,56460.0,53847.0,11137.0,3395.0,58026.0,95772.0,26.8,46.1,27.1,"Naples-Immokalee-Marco Island, FL Metro Area",102517,15259,6022,24.3,34940.0,"Naples-Marco Island, FL",2014.0,9550.583333333334,150507.66666666663,160058.25,5.9750090333333326,94.02499125,3.407083333333333
3083,34940,"Naples-Marco Island, FL Metro Area",Bus,2015,1058702,1331816,885392.4826,1113797.721,59879.9163,1142559.0,1.079207369,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",357305.0,82313.0,186569.0,5687.0,27157.0,18421.0,35660.0,16948,352549.0,14.2,7.8,78.1,17.9,52.0,30.1,both,34940.0,"Naples-Immokalee-Marco Island, FL Metro Area",134906.0,5548.0,55033.0,55648.0,15216.0,3461.0,62126.0,101833.0,25.0,46.3,28.700000000000006,"Naples-Immokalee-Marco Island, FL Metro Area",114815,13850,4403,24.4,34940.0,"Naples-Marco Island, FL",2015.0,8614.25,155094.0,163708.25,5.271094791666666,94.72890541666668,2.41425
3084,34940,"Naples-Marco Island, FL Metro Area",Bus,2016,957130,1321611,800447.819,1105263.279,60446.0914,945971.0,0.988341187,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",365136.0,80198.0,182904.0,3599.0,29202.0,20792.0,37816.0,27166,362401.0,11.4,11.3,77.3,17.5,51.5,31.0,both,34940.0,"Naples-Immokalee-Marco Island, FL Metro Area",139522.0,7605.0,57703.0,57497.0,12736.0,3981.0,61228.0,102009.0,27.3,44.1,28.60000000000001,"Naples-Immokalee-Marco Island, FL Metro Area",109261,21902,2785,24.5,34940.0,"Naples-Marco Island, FL",2016.0,7877.166666666668,161411.41666666663,169288.58333333337,4.659689575000002,95.3403105,2.207583333333333
3085,34940,"Naples-Marco Island, FL Metro Area",Bus,2017,885223,1283209,740311.9949,1073147.687,60082.3009,888701.0,1.003928953,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",372880.0,79316.0,190797.0,6990.0,30650.0,19073.0,39221.0,39236,368662.0,12.1,8.0,80.0,17.3,51.2,31.5,both,34940.0,"Naples-Immokalee-Marco Island, FL Metro Area",144354.0,6379.0,59535.0,59734.0,13653.0,5053.0,66048.0,103133.0,23.5,45.6,30.9,"Naples-Immokalee-Marco Island, FL Metro Area",116433,19845,2071,25.4,34940.0,"Naples-Marco Island, FL",2017.0,7005.166666666668,164974.41666666663,171979.58333333337,4.079000341666666,95.92100008333334,2.456916666666667
3086,34940,"Naples-Marco Island, FL Metro Area",Bus,2018,816367,1261668,682727.7221,1055132.9479999999,61307.4804,796601.5,0.975788463,395018084,34940,"Naples-Immokalee-Marco Island, FL Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2005,7258661,4207318,7258661.0,4207318.0,297590.0,6839028.0,0.942188649,1459375591,34980,"Nashville-Davidson--Murfreesboro, TN Metro Area",1384347.0,796535.0,490604.0,11018.0,25418.0,23352.0,29552.0,30287,1380198.0,11.8,8.1,80.1,24.4,65.6,10.0,both,34980.0,"Nashville-Davidson--Murfreesboro, TN Metro Area",566146.0,28332.0,189136.0,224675.0,89828.0,34175.0,45543.0,61681.0,38.7,46.2,15.099999999999996,"Nashville-Davidson--Murfreesboro, TN Metro Area",570852,68283,4876,25.4,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",2005.0,33493.666666666664,710776.0833333335,744269.75,4.505453175,95.49454741666666,2.2466666666666666
3088,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2006,7824023,4262462,7824023.0,4262462.0,304052.0,7732418.0,0.988291829,1459375591,34980,"Nashville-Davidson--Murfreesboro, TN Metro Area",1455296.0,832263.0,514614.0,11916.0,25610.0,23010.0,29908.0,29130,1419356.0,13.0,8.0,79.0,24.6,65.1,10.3,both,34980.0,"Nashville-Davidson--Murfreesboro, TN Metro Area",574954.0,28913.0,190805.0,225832.0,93862.0,35542.0,47699.0,63967.0,36.7,47.0,16.299999999999994,"Nashville-Davidson--Murfreesboro, TN Metro Area",587737,73291,5909,25.6,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",2006.0,33149.75,750484.25,783634.0,4.23299715,95.76700341666668,2.5442500000000003
3089,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2007,8613467,4291006,8613467.0,4291006.0,312244.0,7153315.0,0.83048034,1459375591,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1521751.0,865498.0,539421.0,14900.0,26495.0,24213.0,30987.0,24624,1486672.0,11.8,8.3,79.9,24.8,64.9,10.3,both,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",585076.0,32188.0,184177.0,229285.0,97597.0,41829.0,50760.0,69537.0,33.2,48.90000000000001,17.899999999999988,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",609789,75537,8469,26.3,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",2007.0,31465.08333333333,766710.5,798175.5833333335,3.941293608333333,96.05870558333334,2.8215833333333333
3090,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Bus,2008,9201925,4362851,9201925.0,4362851.0,321555.0,6836026.0,0.742890863,1459375591,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1552922.0,885310.0,547687.0,12741.0,27719.0,25159.0,32268.0,27500,1514651.0,12.3,8.2,79.6,24.8,64.7,10.5,both,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",604174.0,31611.0,192777.0,237564.0,101992.0,40230.0,51841.0,71039.0,31.9,48.1,20.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",620216,82441,8241,26.0,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",2008.0,45561.08333333334,757217.3333333335,802778.4166666665,5.669946866666668,94.33005141666663,3.2295
